actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
83,PT03M17.00S,2023-01-02T20:24:58.7Z,1,REGULAR,substitution,in,[],203967,,,1610612756,19,9,2023-01-02T20:25:17Z,830000,False,,,0,,SUB in: D. Saric,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT03M17.00S,2023-01-02T20:24:58.7Z,1,REGULAR,substitution,in,[],1627814,,,1610612756,19,9,2023-01-02T20:25:17Z,840000,False,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT03M17.00S,2023-01-02T20:24:58.7Z,1,REGULAR,substitution,in,[],1626166,,,1610612756,19,9,2023-01-02T20:25:17Z,850000,False,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT03M17.00S,2023-01-02T20:24:58.7Z,1,REGULAR,substitution,out,[],1629028,,,1610612756,19,9,2023-01-02T20:25:28Z,860000,False,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT03M17.00S,2023-01-02T20:24:58.7Z,1,REGULAR,substitution,in,[],1629111,,,1610612756,19,9,2023-01-02T20:25:28Z,870000,False,,,0,,SUB in: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT03M17.00S,2023-01-02T20:24:58.7Z,1,REGULAR,substitution,out,[],101108,,,1610612756,19,9,2023-01-02T20:25:36Z,880000,False,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT03M11.00S,2023-01-02T20:25:50.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,92.9862023653088,49.754901960784316,1610612756,19,9,2023-01-02T20:25:58Z,890000,False,-1.0,13.0,1,right,MISS C. Payne driving floating Shot,[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,1.35,Missed,,,,,,,,,,,,,,,,,,
90,PT03M09.00S,2023-01-02T20:25:52.0Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612752,19,9,2023-01-02T20:25:58Z,900000,False,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,,,89.0,2.0,2.0,0.0,,,,,,,,,,,,,,
91,PT02M57.00S,2023-01-02T20:26:03.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,16.376478318002626,34.80392156862745,1610612752,19,9,2023-01-02T20:26:15Z,910000,False,76.0,101.0,1,left,MISS I. Quickley 12' driving floating Shot,[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Right,12.67,Missed,,,,,,,,,,,,,,,,,,
92,PT02M55.00S,2023-01-02T20:26:05.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,19,9,2023-01-02T20:26:15Z,920000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,91.0,,,,,,,,,,,,,,,,,
93,PT02M55.00S,2023-01-02T20:26:13.3Z,1,REGULAR,foul,personal,[],1626166,,,1610612752,19,9,2023-01-02T20:26:21Z,930000,False,,,0,,C. Payne loose ball personal FOUL (1 PF),"[1626166, 1630193]",1610612756.0,PHX,loose ball,,,Payne,C. Payne,,,,,Mid-Range,16-24 Right Center,,,,,,,,1627964.0,,,,,,,1.0,0.0,Quickley,1630193.0,,
95,PT02M55.00S,2023-01-02T20:26:25.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,19,9,2023-01-02T20:26:25Z,950000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT02M47.00S,2023-01-02T20:29:32.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630193,15.719448094612352,51.225490196078425,1610612752,21,9,2023-01-02T20:29:37Z,960000,False,-6.0,95.0,1,left,I. Quickley 9' driving floating Jump Shot (5 PTS) (I. Hartenstein 1 AST),"[1630193, 1628392]",1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,9.55,Made,,,,,5.0,,I. Hartenstein,1628392.0,1.0,,,,,,,,,
99,PT02M27.00S,2023-01-02T20:29:51.4Z,1,REGULAR,2pt,Jump Shot,[],1628969,88.78120893561103,71.81372549019608,1610612756,21,11,2023-01-02T20:29:55Z,980000,False,109.0,53.0,1,right,M. Bridges 12' pullup Jump Shot (5 PTS),[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,12.13,Made,,,,,5.0,,,,,,,,,,,,,
101,PT02M11.00S,2023-01-02T20:30:07.9Z,1,REGULAR,2pt,Jump Shot,[],203944,18.873193166885677,21.813725490196077,1610612752,21,11,2023-01-02T20:30:13Z,1000000,False,141.0,125.0,1,left,MISS J. Randle 18' step back bank Shot,[203944],1610612752.0,NYK,step back bank,,,Randle,J. Randle,,,,,Mid-Range,16-24 Right Center,18.83,Missed,,,,,,,,,,,,,,,,,,
102,PT02M09.00S,2023-01-02T20:30:09.9Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612756,21,11,2023-01-02T20:30:13Z,1010000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,,,101.0,2.0,2.0,0.0,,,,,,,,,,,,,,
103,PT02M00.00S,2023-01-02T20:30:20.3Z,1,REGULAR,3pt,Jump Shot,[],203967,93.77463863337714,95.58823529411765,1610612756,21,11,2023-01-02T20:30:26Z,1020000,False,228.0,6.0,1,right,MISS D. Saric 3PT,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Right Corner 3,24+ Right,22.8,Missed,,,,,,,,,,,,,,,,,,
104,PT01M58.00S,2023-01-02T20:30:22.3Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612752,21,11,2023-01-02T20:30:26Z,1030000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Right Corner 3,24+ Right,,,103.0,1.0,1.0,0.0,,,,,,,,,,,,,,
105,PT01M41.00S,2023-01-02T20:30:41.0Z,1,REGULAR,foul,personal,['2freethrow'],203967,,,1610612752,21,11,2023-01-02T20:30:49Z,1040000,False,,,0,,D. Saric shooting personal FOUL (1 PF) (Randle 2 FT),"[203967, 203944]",1610612756.0,PHX,shooting,,,Saric,D. Saric,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,202049.0,,,,,,,1.0,0.0,Randle,203944.0,,
108,PT01M41.00S,2023-01-02T20:30:55.3Z,1,REGULAR,substitution,out,[],1630193,,,1610612752,21,11,2023-01-02T20:31:24Z,1055000,False,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT01M41.00S,2023-01-02T20:30:55.3Z,1,REGULAR,substitution,in,[],203095,,,1610612752,21,11,2023-01-02T20:31:24Z,1057500,False,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT01M41.00S,2023-01-02T20:31:09.7Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,22,11,2023-01-02T20:31:09Z,1060000,False,,,0,,J. Randle Free Throw 1 of 2 (10 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
110,PT01M41.00S,2023-01-02T20:31:35.5Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,23,11,2023-01-02T20:31:35Z,1070000,False,,,0,,J. Randle Free Throw 2 of 2 (11 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
111,PT01M26.00S,2023-01-02T20:31:53.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,81.2910643889619,65.19607843137256,1610612756,23,11,2023-01-02T20:32:01Z,1080000,False,76.0,123.0,1,right,MISS M. Bridges 14' pullup Shot,[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,14.49,Missed,,,,,,,,,,,,,,,,,,
112,PT01M24.00S,2023-01-02T20:31:55.9Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,23,11,2023-01-02T20:32:01Z,1090000,False,,,0,,J. Randle REBOUND (Off:0 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Right,,,111.0,7.0,7.0,0.0,,,,,,,,,,,,,,
113,PT01M17.00S,2023-01-02T20:32:02.8Z,1,REGULAR,3pt,Jump Shot,[],203944,31.882391590013142,36.51960784313725,1610612752,23,11,2023-01-02T20:32:49Z,1100000,False,67.0,247.0,1,left,MISS J. Randle 25' pullup 3PT,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,25.62,Missed,,,,,,,,,,,,,,,,,,
114,PT01M15.00S,2023-01-02T20:32:04.8Z,1,REGULAR,rebound,defensive,[],1629111,,,1610612756,23,11,2023-01-02T20:32:08Z,1110000,False,,,0,,J. Landale REBOUND (Off:0 Def:1),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Center,,,113.0,1.0,1.0,0.0,,,,,,,,,,,,,,
115,PT00M59.30S,2023-01-02T20:32:21.1Z,1,REGULAR,3pt,Jump Shot,[],1628969,92.85479632063075,3.9215686274509802,1610612756,23,11,2023-01-02T20:32:27Z,1120000,False,-230.0,15.0,1,right,MISS M. Bridges 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,23.09,Missed,,,,,,,,,,,,,,,,,,
116,PT00M56.50S,2023-01-02T20:32:23.9Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,23,11,2023-01-02T20:32:27Z,1130000,False,,,0,,J. Randle REBOUND (Off:0 Def:8),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,,,115.0,8.0,8.0,0.0,,,,,,,,,,,,,,
117,PT00M38.00S,2023-01-02T20:32:43.2Z,1,REGULAR,3pt,Jump Shot,[],203095,4.681340341655716,96.56862745098039,1610612752,23,11,2023-01-02T20:32:50Z,1140000,False,-233.0,-8.0,1,left,MISS E. Fournier 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Left Corner 3,24+ Left,23.3,Missed,,,,,,,,,,,,,,,,,,
118,PT00M34.90S,2023-01-02T20:32:46.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,23,11,2023-01-02T20:32:50Z,1150000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Left Corner 3,24+ Left,,,117.0,,,,,,,,,,,,,,,,,
120,PT00M23.80S,2023-01-02T20:33:06.2Z,1,REGULAR,3pt,Jump Shot,[],1626166,72.88107752956637,16.666666666666664,1610612756,23,11,2023-01-02T20:33:11Z,1170000,False,-167.0,202.0,1,right,MISS C. Payne 26' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,26.22,Missed,,,,,,,,,,,,,,,,,,
121,PT00M21.00S,2023-01-02T20:33:09.0Z,1,REGULAR,rebound,defensive,[],203095,,,1610612752,23,11,2023-01-02T20:33:09Z,1180000,False,,,0,,E. Fournier REBOUND (Off:0 Def:1),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Left Center,,,120.0,1.0,1.0,0.0,,,,,,,,,,,,,,
122,PT00M01.00S,2023-01-02T20:33:31.0Z,1,REGULAR,3pt,Jump Shot,[],203095,22.28975032851511,11.519607843137255,1610612752,23,11,2023-01-02T20:33:36Z,1190000,False,192.0,157.0,1,left,MISS E. Fournier 24' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Right Center,24.83,Missed,,,,,,,,,,,,,,,,,,
123,PT00M01.00S,2023-01-02T20:33:31.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,23,11,2023-01-02T20:33:36Z,1200000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,122.0,,,,,,,,,,,,,,,,,
124,PT00M00.00S,2023-01-02T20:33:33.9Z,1,REGULAR,period,end,[],0,,,1610612752,23,11,2023-01-02T20:33:33Z,1210000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT12M00.00S,2023-01-02T20:35:39.5Z,2,REGULAR,substitution,out,['startperiod'],1629656,,,1610612752,23,11,2023-01-02T20:36:15Z,1220000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT12M00.00S,2023-01-02T20:35:39.5Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612752,23,11,2023-01-02T20:36:15Z,1230000,False,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT12M00.00S,2023-01-02T20:35:39.5Z,2,REGULAR,substitution,out,['startperiod'],1628969,,,1610612752,23,11,2023-01-02T20:36:15Z,1240000,False,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT12M00.00S,2023-01-02T20:35:39.5Z,2,REGULAR,substitution,in,['startperiod'],1630579,,,1610612752,23,11,2023-01-02T20:36:15Z,1250000,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT12M00.00S,2023-01-02T20:35:39.5Z,2,REGULAR,substitution,in,['startperiod'],1628973,,,1610612752,23,11,2023-01-02T20:36:15Z,1260000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT12M00.00S,2023-01-02T20:35:39.5Z,2,REGULAR,substitution,in,['startperiod'],1629006,,,1610612752,23,11,2023-01-02T20:36:15Z,1270000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT12M00.00S,2023-01-02T20:36:12.1Z,2,REGULAR,period,start,[],0,,,1610612752,23,11,2023-01-02T20:36:16Z,1280000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT11M37.00S,2023-01-02T20:36:34.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,7.966491458607096,55.14705882352941,1610612752,25,11,2023-01-02T20:36:39Z,1290000,False,-26.0,22.0,1,left,J. Brunson driving floating bank Jump Shot (2 PTS) (E. Fournier 1 AST),"[1628973, 203095]",1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,3.41,Made,,,,,2.0,,E. Fournier,203095.0,1.0,,,,,,,,,
134,PT11M22.00S,2023-01-02T20:36:49.1Z,2,REGULAR,2pt,Jump Shot,[],1627814,78.66294349540078,50.49019607843137,1610612756,25,13,2023-01-02T20:36:55Z,1310000,False,2.0,148.0,1,right,D. Lee 14' pullup bank Jump Shot (2 PTS) (C. Payne 1 AST),"[1627814, 1626166]",1610612756.0,PHX,pullup bank,,,Lee,D. Lee,,,,,Mid-Range,8-16 Center,14.81,Made,,,,,2.0,,C. Payne,1626166.0,1.0,,,,,,,,,
136,PT10M59.00S,2023-01-02T20:37:12.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630579,6.258212877792378,46.32352941176471,1610612752,27,13,2023-01-02T20:37:16Z,1330000,False,18.0,6.0,1,left,J. Sims cutting Layup (2 PTS) (I. Hartenstein 2 AST),"[1630579, 1628392]",1610612752.0,NYK,cutting,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,1.94,Made,,,,,2.0,,I. Hartenstein,1628392.0,2.0,,,,,,,,,
138,PT10M48.00S,2023-01-02T20:37:22.6Z,2,REGULAR,3pt,Jump Shot,[],1627814,73.9323258869908,82.84313725490196,1610612756,27,16,2023-01-02T20:37:26Z,1350000,False,164.0,193.0,1,right,D. Lee 25' 3PT  (5 PTS) (C. Payne 2 AST),"[1627814, 1626166]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Right Center,25.3,Made,,,,,5.0,,C. Payne,1626166.0,2.0,,,,,,,,,
140,PT10M34.00S,2023-01-02T20:37:43.7Z,2,REGULAR,foul,technical,['1freethrow'],1629111,,,1610612752,27,16,2023-01-02T20:37:50Z,1370000,False,,,0,,J. Landale defensive-3-second technical FOUL (1 Tech),[1629111],1610612756.0,PHX,defensive-3-second,,,Landale,J. Landale,,,,,,,,,,,,,,1193.0,,,,,,,0.0,1.0,,,,
143,PT10M34.00S,2023-01-02T20:37:52.8Z,2,REGULAR,substitution,out,[],1626166,,,1610612752,27,16,2023-01-02T20:38:08Z,1375000,False,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT10M34.00S,2023-01-02T20:37:52.8Z,2,REGULAR,substitution,in,[],101108,,,1610612752,27,16,2023-01-02T20:38:08Z,1377500,False,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT10M34.00S,2023-01-02T20:38:02.0Z,2,REGULAR,freethrow,1 of 1,[],1628973,,,1610612752,27,16,2023-01-02T20:38:02Z,1380000,False,,,0,,MISS J. Brunson technical Free Throw 1 of 1,[1628973],1610612752.0,NYK,technical,,,Brunson,J. Brunson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
142,PT10M34.00S,2023-01-02T20:38:02.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,27,16,2023-01-02T20:38:02Z,1390000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,141.0,,,,,,,,,,,,,,,,,
145,PT10M29.00S,2023-01-02T20:38:27.6Z,2,REGULAR,foul,offensive,[],203095,,,1610612752,27,16,2023-01-02T20:38:47Z,1400000,False,,,0,,E. Fournier offensive FOUL (1 PF),"[203095, 1627814]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Mid-Range,8-16 Right,,,,,,,,1627964.0,,,,,,,1.0,0.0,Lee,1627814.0,,
147,PT10M29.00S,2023-01-02T20:38:27.6Z,2,REGULAR,turnover,offensive foul,[],203095,,,1610612752,27,16,2023-01-02T20:38:27Z,1420000,False,,,0,,E. Fournier offensive foul TURNOVER (1 TO),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Mid-Range,8-16 Right,,,,,,,,1627964.0,,,,1.0,,,,,,,,
148,PT10M18.00S,2023-01-02T20:38:53.7Z,2,REGULAR,foul,offensive,[],1629111,,,1610612756,27,16,2023-01-02T20:39:02Z,1430000,False,,,0,,J. Landale offensive FOUL (1 PF),"[1629111, 1628973]",1610612756.0,PHX,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Center,,,,,,,,202049.0,,,,,,,1.0,1.0,Brunson,1628973.0,,
150,PT10M18.00S,2023-01-02T20:38:53.7Z,2,REGULAR,turnover,offensive foul,[],1629111,,,1610612756,27,16,2023-01-02T20:38:53Z,1450000,False,,,0,,J. Landale offensive foul TURNOVER (1 TO),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Center,,,,,,,,202049.0,,,,1.0,,,,,,,,
151,PT10M05.00S,2023-01-02T20:39:16.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628973,21.632720105124836,59.55882352941176,1610612752,29,16,2023-01-02T20:39:21Z,1460000,False,-48.0,151.0,1,left,J. Brunson 15' pullup Jump Shot (4 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Center,15.82,Made,,,,,4.0,,,,,,,,,,,,,
152,PT09M45.00S,2023-01-02T20:39:37.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629111,94.56307490144546,49.50980392156863,1610612756,29,18,2023-01-02T20:39:57Z,1470000,False,-2.0,-1.0,1,right,J. Landale DUNK (2 PTS) (D. Saric 1 AST),"[1629111, 203967]",1610612756.0,PHX,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,2.0,,D. Saric,203967.0,1.0,,,,,,,,,
154,PT09M28.00S,2023-01-02T20:39:54.6Z,2,REGULAR,foul,personal,['2freethrow'],1629006,,,1610612752,29,18,2023-01-02T20:40:08Z,1490000,False,,,0,,J. Okogie shooting personal FOUL (1 PF) (Brunson 2 FT),"[1629006, 1628973]",1610612756.0,PHX,shooting,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1193.0,,,,,,,1.0,0.0,Brunson,1628973.0,,
156,PT09M28.00S,2023-01-02T20:40:27.8Z,2,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,30,18,2023-01-02T20:40:27Z,1510000,False,,,0,,J. Brunson Free Throw 1 of 2 (5 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
157,PT09M28.00S,2023-01-02T20:40:48.7Z,2,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,31,18,2023-01-02T20:40:48Z,1520000,False,,,0,,J. Brunson Free Throw 2 of 2 (6 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
158,PT09M12.00S,2023-01-02T20:41:07.0Z,2,REGULAR,3pt,Jump Shot,[],1629111,71.17279894875165,76.47058823529412,1610612756,31,18,2023-01-02T20:41:16Z,1530000,False,132.0,218.0,1,right,MISS J. Landale 25' 3PT,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Right Center,25.55,Missed,,,,,,,,,,,,,,,,,,
159,PT09M10.00S,2023-01-02T20:41:09.0Z,2,REGULAR,rebound,offensive,[],1629006,,,1610612756,31,18,2023-01-02T20:41:16Z,1540000,False,,,0,,J. Okogie REBOUND (Off:1 Def:0),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Right Center,,,158.0,1.0,0.0,1.0,,,,,,,,,,,,,,
160,PT09M09.00S,2023-01-02T20:41:12.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629006,93.24901445466492,46.32352941176471,1610612756,31,20,2023-01-02T20:41:23Z,1550000,False,-18.0,11.0,1,right,J. Okogie Layup (2 PTS),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,2.0,,,,,,,,,,,,,
161,PT08M45.00S,2023-01-02T20:41:33.2Z,2,REGULAR,3pt,Jump Shot,[],1628973,30.042706964520367,70.83333333333334,1610612752,34,20,2023-01-02T20:42:01Z,1560000,False,-104.0,230.0,1,left,J. Brunson 25' 3PT pullup (9 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,25.24,Made,,,,,9.0,,,,,,,,,,,,,
162,PT08M31.00S,2023-01-02T20:41:49.6Z,2,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612756,34,20,2023-01-02T20:42:06Z,1570000,False,,,0,,J. Brunson shooting personal FOUL (1 PF) (Okogie 2 FT),"[1628973, 1629006]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,1193.0,,,,,,,1.0,0.0,Okogie,1629006.0,,
166,PT08M31.00S,2023-01-02T20:42:03.8Z,2,REGULAR,substitution,out,[],1629111,,,1610612756,34,20,2023-01-02T20:42:24Z,1585000,False,,,0,,SUB out: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT08M31.00S,2023-01-02T20:42:03.8Z,2,REGULAR,substitution,in,[],1629028,,,1610612756,34,20,2023-01-02T20:42:24Z,1587500,False,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT08M31.00S,2023-01-02T20:42:03.8Z,2,REGULAR,substitution,out,[],1628392,,,1610612756,34,20,2023-01-02T20:42:30Z,1588750,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT08M31.00S,2023-01-02T20:42:03.8Z,2,REGULAR,substitution,in,[],1629011,,,1610612756,34,20,2023-01-02T20:42:30Z,1589375,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT08M31.00S,2023-01-02T20:42:18.0Z,2,REGULAR,freethrow,1 of 2,[],1629006,,,1610612756,34,20,2023-01-02T20:42:46Z,1590000,False,,,0,,MISS J. Okogie Free Throw 1 of 2,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
165,PT08M31.00S,2023-01-02T20:42:18.0Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612756,34,20,2023-01-02T20:42:46Z,1600000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,164.0,,,,,,,,,,,,,,,,,
170,PT08M31.00S,2023-01-02T20:42:18.0Z,2,REGULAR,freethrow,2 of 2,[],1629006,,,1610612756,34,20,2023-01-02T20:42:46Z,1610000,False,,,0,,MISS J. Okogie Free Throw 2 of 2,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
