actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
171,PT00M19.40S,2022-11-03T00:06:56.8Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612752,32,21,2022-11-03T00:06:56Z,1640000,,,0,,I. Quickley REBOUND (Off:1 Def:3),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,,,,,,,,,170.0,4.0,3.0,1.0,,,,,,,,
172,PT00M14.00S,2022-11-03T00:07:02.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629628,90.3580814717477,48.77450980392157,1610612752,32,21,2022-11-03T00:20:28Z,1650000,-6.0,38.0,1,right,MISS R. Barrett running Layup,[1629628],1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,3.86,Missed,,,,,,,,,,,,,,,,,,
173,PT00M12.00S,2022-11-03T00:07:04.1Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,32,21,2022-11-03T00:07:04Z,1660000,,,0,,C. Capela REBOUND (Off:3 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,172.0,6.0,3.0,3.0,,,,,,,,
174,PT00M07.50S,2022-11-03T00:07:08.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629027,7.5722733245729295,49.26470588235294,1610612737,32,21,2022-11-03T00:07:17Z,1670000,4.0,19.0,1,left,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,1.91,Missed,,,,,,,,,,,,,,,,,,
175,PT00M03.60S,2022-11-03T00:07:12.5Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,32,21,2022-11-03T00:07:17Z,1680000,,,0,,C. Capela REBOUND (Off:4 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,174.0,7.0,3.0,4.0,,,,,,,,
176,PT00M03.60S,2022-11-03T00:07:12.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,5.590000152587891,50.0,1610612737,32,21,2022-11-03T00:07:12Z,1690000,0.0,0.0,1,left,MISS C. Capela tip Layup,[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
177,PT00M00.90S,2022-11-03T00:07:15.2Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612752,32,21,2022-11-03T00:07:15Z,1700000,,,0,,I. Quickley REBOUND (Off:1 Def:4),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Left,,,,,,,,,176.0,5.0,4.0,1.0,,,,,,,,
178,PT00M00.00S,2022-11-03T00:07:16.1Z,1,REGULAR,turnover,bad pass,[],1630193,,,1610612752,32,21,2022-11-03T00:07:19Z,1710000,,,0,,I. Quickley bad pass TURNOVER (1 TO),"[1630193, 1630552]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,Johnson,1630552.0,,,,,
179,PT00M00.00S,2022-11-03T00:07:16.1Z,1,REGULAR,steal,,[],1630552,,,1610612737,32,21,2022-11-03T00:07:17Z,1720000,,,0,,J. Johnson STEAL (1 STL),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
180,PT00M00.00S,2022-11-03T00:07:19.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,14.799605781865965,95.83333333333334,1610612737,32,21,2022-11-03T00:07:51Z,1730000,-229.0,87.0,1,left,MISS T. Young 24' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Left Corner 3,24+ Left,24.5,Missed,,,,,,,,,,,,,,,,,,
181,PT00M00.00S,2022-11-03T00:07:19.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,32,21,2022-11-03T00:07:23Z,1740000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,180.0,,,,,,,,,,,
182,PT00M00.00S,2022-11-03T00:07:23.6Z,1,REGULAR,period,end,[],0,,,1610612737,32,21,2022-11-03T00:07:23Z,1750000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2022-11-03T00:09:27.6Z,2,REGULAR,substitution,out,['startperiod'],1629628,,,1610612737,32,21,2022-11-03T00:09:39Z,1760000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2022-11-03T00:09:27.6Z,2,REGULAR,substitution,out,['startperiod'],1629027,,,1610612737,32,21,2022-11-03T00:09:39Z,1770000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2022-11-03T00:09:27.6Z,2,REGULAR,substitution,out,['startperiod'],203991,,,1610612737,32,21,2022-11-03T00:09:39Z,1780000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2022-11-03T00:09:27.6Z,2,REGULAR,substitution,in,['startperiod'],1629629,,,1610612737,32,21,2022-11-03T00:09:39Z,1790000,,,0,,SUB in: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2022-11-03T00:09:27.6Z,2,REGULAR,substitution,in,['startperiod'],1627749,,,1610612737,32,21,2022-11-03T00:09:39Z,1800000,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2022-11-03T00:09:27.6Z,2,REGULAR,substitution,in,['startperiod'],1630168,,,1610612737,32,21,2022-11-03T00:09:39Z,1810000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2022-11-03T00:09:58.4Z,2,REGULAR,period,start,[],0,,,1610612737,32,21,2022-11-03T00:09:58Z,1820000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT11M49.00S,2022-11-03T00:10:09.4Z,2,REGULAR,3pt,Jump Shot,[],203200,29.38567674113009,69.36274509803921,1610612737,32,21,2022-11-03T00:10:15Z,1830000,-97.0,224.0,1,left,MISS J. Holiday 24' 3PT,[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,24.37,Missed,,,,,,,,,,,,,,,,,,
191,PT11M47.00S,2022-11-03T00:10:11.4Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,32,21,2022-11-03T00:10:15Z,1840000,,,0,,I. Quickley REBOUND (Off:1 Def:5),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,190.0,6.0,5.0,1.0,,,,,,,,
192,PT11M39.00S,2022-11-03T00:10:19.9Z,2,REGULAR,foul,personal,['2freethrow'],203200,,,1610612752,32,21,2022-11-03T00:10:30Z,1850000,,,0,,J. Holiday shooting personal FOUL (1 PF) (Reddish 2 FT),"[203200, 1629629]",1610612737.0,ATL,shooting,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627539.0,1.0,0.0,Reddish,1629629.0
194,PT11M39.00S,2022-11-03T00:10:42.1Z,2,REGULAR,freethrow,1 of 2,[],1629629,,,1610612752,32,21,2022-11-03T00:10:42Z,1870000,,,0,,MISS C. Reddish Free Throw 1 of 2,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
195,PT11M39.00S,2022-11-03T00:10:42.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,32,21,2022-11-03T00:10:42Z,1880000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,194.0,,,,,,,,,,,
196,PT11M39.00S,2022-11-03T00:10:57.2Z,2,REGULAR,freethrow,2 of 2,[],1629629,,,1610612752,33,21,2022-11-03T00:10:57Z,1890000,,,0,,C. Reddish Free Throw 2 of 2 (1 PTS),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
197,PT11M18.00S,2022-11-03T00:11:16.0Z,2,REGULAR,3pt,Jump Shot,[],1630552,11.514454664914586,4.411764705882353,1610612737,33,21,2022-11-03T00:11:21Z,1900000,228.0,56.0,1,left,MISS J. Johnson 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Right Corner 3,24+ Right,23.46,Missed,,,,,,,,,,,,,,,,,,
198,PT11M16.00S,2022-11-03T00:11:18.0Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,33,21,2022-11-03T00:11:21Z,1910000,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Right Corner 3,24+ Right,,,,,,,,,197.0,1.0,1.0,0.0,,,,,,,,
199,PT11M02.00S,2022-11-03T00:11:32.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,83.39356110381078,38.72549019607843,1610612752,33,21,2022-11-03T00:11:38Z,1920000,-56.0,104.0,1,right,MISS I. Quickley 11' turnaround Shot,[1630193],1610612752.0,NYK,turnaround,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,11.8,Missed,,,,,,,,,,,,,,,,,,
200,PT11M00.00S,2022-11-03T00:11:34.0Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,33,21,2022-11-03T00:11:38Z,1930000,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,199.0,1.0,1.0,0.0,,,,,,,,
201,PT10M52.00S,2022-11-03T00:11:42.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,15.588042049934298,39.705882352941174,1610612737,33,23,2022-11-03T00:25:34Z,1940000,51.0,94.0,1,left,D. Murray 10' driving floating Jump Shot (7 PTS),[1627749],1610612737.0,ATL,driving floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,10.72,Made,7.0,,,,,,,,,,,,,,,,,
202,PT10M52.00S,2022-11-03T00:11:47.4Z,2,REGULAR,foul,personal,['1freethrow'],1628392,,,1610612737,33,23,2022-11-03T00:11:55Z,1950000,,,0,,I. Hartenstein shooting personal FOUL (1 PF) (Murray 1 FT),"[1628392, 1627749]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Murray,1627749.0
204,PT10M52.00S,2022-11-03T00:11:47.4Z,2,REGULAR,substitution,out,[],201565,,,1610612737,33,23,2022-11-03T00:11:59Z,1970000,,,0,,SUB out: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT10M52.00S,2022-11-03T00:11:47.4Z,2,REGULAR,substitution,in,[],1628973,,,1610612737,33,23,2022-11-03T00:11:59Z,1980000,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT10M52.00S,2022-11-03T00:12:13.1Z,2,REGULAR,freethrow,1 of 1,[],1627749,,,1610612737,33,24,2022-11-03T00:12:13Z,1990000,,,0,,D. Murray Free Throw 1 of 1 (8 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
207,PT10M34.00S,2022-11-03T00:12:33.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,84.97043363994744,50.73529411764706,1610612752,35,24,2022-11-03T00:12:37Z,2000000,4.0,89.0,1,right,J. Brunson 8' turnaround Jump Shot (4 PTS),[1628973],1610612752.0,NYK,turnaround,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,8.89,Made,4.0,,,,,,,,,,,,,,,,,
208,PT10M23.00S,2022-11-03T00:12:47.7Z,2,REGULAR,turnover,out-of-bounds,[],1627749,,,1610612737,35,24,2022-11-03T00:12:52Z,2010000,,,0,,D. Murray bad pass out-of-bounds TURNOVER (2 TO),[1627749],1610612737.0,ATL,bad pass,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2.0,,,202026.0,,,,
209,PT10M23.00S,2022-11-03T00:12:47.8Z,2,REGULAR,substitution,out,[],1630552,,,1610612752,35,24,2022-11-03T00:13:02Z,2020000,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT10M23.00S,2022-11-03T00:12:47.8Z,2,REGULAR,substitution,in,[],1628381,,,1610612752,35,24,2022-11-03T00:13:02Z,2030000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT10M06.00S,2022-11-03T00:13:16.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630167,88.51839684625493,36.27450980392157,1610612752,37,24,2022-11-03T00:13:24Z,2040000,-69.0,55.0,1,right,O. Toppin 8' pullup Jump Shot (2 PTS) (J. Brunson 1 AST),"[1630167, 1628973]",1610612752.0,NYK,pullup,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),8-16 Left,8.82,Made,2.0,J. Brunson,1628973.0,1.0,,,,,,,,,,,,,,
212,PT09M54.00S,2022-11-03T00:13:28.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,19.92444152431012,52.69607843137255,1610612737,37,24,2022-11-03T00:13:34Z,2050000,-13.0,135.0,1,left,MISS D. Murray 13' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,13.55,Missed,,,,,,,,,,,,,,,,,,
213,PT09M52.00S,2022-11-03T00:13:30.2Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,37,24,2022-11-03T00:13:34Z,2060000,,,0,,I. Hartenstein REBOUND (Off:0 Def:2),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,212.0,2.0,2.0,0.0,,,,,,,,
214,PT09M49.00S,2022-11-03T00:13:33.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630167,95.0886990801577,46.07843137254902,1610612752,39,24,2022-11-03T00:29:12Z,2070000,-20.0,-6.0,1,right,O. Toppin running Layup (4 PTS) (I. Hartenstein 1 AST),"[1630167, 1628392]",1610612752.0,NYK,running,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,2.06,Made,4.0,I. Hartenstein,1628392.0,1.0,,,,,,,,,,,,,,
216,PT09M48.00S,2022-11-03T00:13:38.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612737,39,24,2022-11-03T00:13:38Z,2090000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT09M38.00S,2022-11-03T00:16:54.8Z,2,REGULAR,foul,offensive,[],1628381,,,1610612737,39,24,2022-11-03T00:29:40Z,2100000,,,0,,J. Collins offensive FOUL (1 PF),"[1628381, 1628973]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Brunson,1628973.0
220,PT09M38.00S,2022-11-03T00:16:54.8Z,2,REGULAR,turnover,offensive foul,[],1628381,,,1610612737,39,24,2022-11-03T00:16:54Z,2120000,,,0,,J. Collins offensive foul TURNOVER (1 TO),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1.0,,,2004.0,,,,
221,PT09M26.00S,2022-11-03T00:17:18.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630167,95.87713534822602,3.431372549019608,1610612752,42,24,2022-11-03T00:17:23Z,2130000,-233.0,-14.0,1,right,O. Toppin 3PT  (7 PTS) (J. Brunson 2 AST),"[1630167, 1628973]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,23.32,Made,7.0,J. Brunson,1628973.0,2.0,,,,,,,,,,,,,,
223,PT09M10.00S,2022-11-03T00:17:33.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,14.4053876478318,47.794117647058826,1610612737,42,24,2022-11-03T00:17:38Z,2150000,11.0,83.0,1,left,MISS O. Okongwu 8' Hook,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,8.36,Missed,,,,,,,,,,,,,,,,,,
224,PT09M08.00S,2022-11-03T00:17:35.5Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,42,24,2022-11-03T00:17:38Z,2160000,,,0,,I. Quickley REBOUND (Off:1 Def:6),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,223.0,7.0,6.0,1.0,,,,,,,,
225,PT09M02.00S,2022-11-03T00:17:44.2Z,2,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612752,42,24,2022-11-03T00:17:55Z,2170000,,,0,,O. Okongwu shooting personal FOUL (2 PF) (Quickley 2 FT),"[1630168, 1630193]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627539.0,2.0,1.0,Quickley,1630193.0
228,PT09M02.00S,2022-11-03T00:18:00.0Z,2,REGULAR,substitution,out,[],203200,,,1610612752,42,24,2022-11-03T00:18:28Z,2185000,,,0,,SUB out: J. Holiday,[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT09M02.00S,2022-11-03T00:18:00.0Z,2,REGULAR,substitution,in,[],1629631,,,1610612752,42,24,2022-11-03T00:18:28Z,2187500,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT09M02.00S,2022-11-03T00:18:15.8Z,2,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,43,24,2022-11-03T00:18:15Z,2190000,,,0,,I. Quickley Free Throw 1 of 2 (3 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
230,PT09M02.00S,2022-11-03T00:18:42.2Z,2,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,44,24,2022-11-03T00:18:42Z,2200000,,,0,,I. Quickley Free Throw 2 of 2 (4 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
231,PT08M51.00S,2022-11-03T00:18:55.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,10.200394218134035,35.294117647058826,1610612737,44,24,2022-11-03T00:49:44Z,2210000,74.0,43.0,1,left,MISS D. Hunter 8' driving floating Shot,[1629631],1610612737.0,ATL,driving floating,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Right,8.54,Missed,,,,,,,,,,,,,,,,,,
232,PT08M49.00S,2022-11-03T00:18:57.5Z,2,REGULAR,rebound,offensive,[],1629631,,,1610612737,44,24,2022-11-03T00:19:02Z,2220000,,,0,,D. Hunter REBOUND (Off:1 Def:0),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,231.0,1.0,0.0,1.0,,,,,,,,
233,PT08M47.00S,2022-11-03T00:18:59.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629631,20.18725361366623,33.82352941176471,1610612737,44,24,2022-11-03T00:19:06Z,2230000,81.0,137.0,1,left,MISS D. Hunter 15' Jump Shot,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Right,15.94,Missed,,,,,,,,,,,,,,,,,,
234,PT08M45.00S,2022-11-03T00:19:01.5Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,44,24,2022-11-03T00:19:06Z,2240000,,,0,,I. Hartenstein REBOUND (Off:0 Def:3),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Right,,,,,,,,,233.0,3.0,3.0,0.0,,,,,,,,
235,PT08M38.00S,2022-11-03T00:19:08.7Z,2,REGULAR,3pt,Jump Shot,[],1630193,73.40670170827858,18.137254901960784,1610612752,44,24,2022-11-03T00:19:16Z,2250000,-159.0,197.0,1,right,MISS I. Quickley 25' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,25.37,Missed,,,,,,,,,,,,,,,,,,
236,PT08M36.00S,2022-11-03T00:19:10.7Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,44,24,2022-11-03T00:19:16Z,2260000,,,0,,O. Okongwu REBOUND (Off:0 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,,,,,,,235.0,2.0,2.0,0.0,,,,,,,,
237,PT08M27.00S,2022-11-03T00:19:20.2Z,2,REGULAR,2pt,Jump Shot,[],1629631,11.251642575558476,13.725490196078432,1610612737,44,26,2022-11-03T00:19:32Z,2270000,181.0,53.0,1,left,D. Hunter 18' pullup Jump Shot (7 PTS) (O. Okongwu 1 AST),"[1629631, 1630168]",1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Right,18.91,Made,7.0,O. Okongwu,1630168.0,1.0,,,,,,,,,,,,,,
239,PT08M09.00S,2022-11-03T00:19:40.0Z,2,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612752,44,26,2022-11-03T00:19:44Z,2290000,,,0,,J. Collins shooting personal FOUL (2 PF) (Brunson 2 FT),"[1628381, 1628973]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202026.0,2.0,0.0,Brunson,1628973.0
242,PT08M09.00S,2022-11-03T00:19:54.9Z,2,REGULAR,substitution,out,[],1630168,,,1610612752,44,26,2022-11-03T00:20:17Z,2305000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT08M09.00S,2022-11-03T00:19:54.9Z,2,REGULAR,substitution,in,[],1631100,,,1610612752,44,26,2022-11-03T00:20:17Z,2307500,,,0,,SUB in: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT08M09.00S,2022-11-03T00:20:09.9Z,2,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,45,26,2022-11-03T00:20:37Z,2310000,,,0,,J. Brunson Free Throw 1 of 2 (5 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
244,PT08M09.00S,2022-11-03T00:20:09.9Z,2,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,45,26,2022-11-03T00:20:37Z,2320000,,,0,,MISS J. Brunson Free Throw 2 of 2,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
245,PT08M07.00S,2022-11-03T00:20:11.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,45,26,2022-11-03T00:20:37Z,2330000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,244.0,,,,,,,,,,,
247,PT07M57.00S,2022-11-03T00:21:00.7Z,2,REGULAR,foul,offensive,[],1628381,,,1610612737,45,26,2022-11-03T00:21:25Z,2350000,,,0,,J. Collins offensive FOUL (3 PF),"[1628381, 1628973]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2004.0,3.0,0.0,Brunson,1628973.0
249,PT07M57.00S,2022-11-03T00:21:00.7Z,2,REGULAR,turnover,offensive foul,[],1628381,,,1610612737,45,26,2022-11-03T00:21:00Z,2370000,,,0,,J. Collins offensive foul TURNOVER (2 TO),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2.0,,,2004.0,,,,
250,PT07M37.00S,2022-11-03T00:21:32.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630167,82.47371879106439,92.64705882352942,1610612752,48,26,2022-11-03T00:21:36Z,2380000,213.0,112.0,1,right,O. Toppin 24' 3PT  (10 PTS) (J. Brunson 3 AST),"[1630167, 1628973]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,24.09,Made,10.0,J. Brunson,1628973.0,3.0,,,,,,,,,,,,,,
252,PT07M20.00S,2022-11-03T00:21:48.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,10.5946123521682,39.705882352941174,1610612737,48,26,2022-11-03T00:21:54Z,2400000,51.0,47.0,1,left,MISS J. Collins 6' driving Layup - blocked,"[1628381, 1628392]",1610612737.0,ATL,driving,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,6.98,Missed,,,,,Hartenstein,1628392.0,,,,,,,,,,,,
253,PT07M20.00S,2022-11-03T00:21:48.8Z,2,REGULAR,block,,[],1628392,,,1610612737,48,26,2022-11-03T00:21:51Z,2410000,,,0,,I. Hartenstein BLOCK (1 BLK),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
254,PT07M19.00S,2022-11-03T00:21:49.8Z,2,REGULAR,rebound,offensive,[],1628381,,,1610612737,48,26,2022-11-03T00:22:20Z,2420000,,,0,,J. Collins REBOUND (Off:2 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,252.0,5.0,3.0,2.0,,,,,,,,
