actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
169,PT09M33.00S,2023-02-01T01:38:32.5Z,2,REGULAR,block,,[],203496,,,1610612741,37,22,2023-02-01T01:39:44Z,1680000,False,,,0,,R. Covington BLOCK (1 BLK),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
170,PT09M32.00S,2023-02-01T01:38:33.5Z,2,REGULAR,rebound,offensive,[],1630245,,,1610612741,37,22,2023-02-01T01:38:40Z,1690000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:0),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,168.0,1.0,0.0,1.0,,,,,,,,,,
171,PT09M32.00S,2023-02-01T01:38:39.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1630245,94.40999984741211,50.0,1610612741,39,22,2023-02-01T01:38:43Z,1700000,False,0.0,0.0,1,right,A. Dosunmu putback Layup (4 PTS),[1630245],1610612741.0,CHI,putback,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
172,PT09M32.00S,2023-02-01T01:38:45.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,39,22,2023-02-01T01:38:45Z,1710000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT09M32.00S,2023-02-01T01:40:53.9Z,2,REGULAR,substitution,out,[],1629632,,,1610612746,39,22,2023-02-01T01:41:04Z,1720000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT09M32.00S,2023-02-01T01:40:53.9Z,2,REGULAR,substitution,in,[],201609,,,1610612746,39,22,2023-02-01T01:41:04Z,1730000,False,,,0,,SUB in: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT09M26.00S,2023-02-01T01:41:45.8Z,2,REGULAR,foul,personal,[],1630245,,,1610612746,39,22,2023-02-01T01:41:53Z,1740000,False,,,0,,A. Dosunmu personal FOUL (1 PF),"[1630245, 202331]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202058.0,,,,,,1.0,0.0,George,202331.0
177,PT09M26.00S,2023-02-01T01:42:02.6Z,2,REGULAR,substitution,out,[],201942,,,1610612746,39,22,2023-02-01T01:42:06Z,1760000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT09M26.00S,2023-02-01T01:42:02.6Z,2,REGULAR,substitution,in,[],203897,,,1610612746,39,22,2023-02-01T01:42:06Z,1770000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT09M09.00S,2023-02-01T01:42:27.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203496,5.863994743758213,50.98039215686274,1610612746,39,24,2023-02-01T01:42:32Z,1780000,False,-5.0,3.0,1,left,R. Covington cutting Layup (5 PTS) (P. George 2 AST),"[203496, 202331]",1610612746.0,LAC,cutting,,,Covington,R. Covington,,,,,Restricted Area,0-8 Center,0.55,Made,5.0,P. George,202331.0,2.0,,,,,,,,,,,,,,
181,PT08M50.00S,2023-02-01T01:42:46.8Z,2,REGULAR,2pt,Jump Shot,[],1630245,79.31997371879106,78.67647058823529,1610612741,39,24,2023-02-01T01:42:51Z,1800000,False,143.0,142.0,1,right,MISS A. Dosunmu 20' pullup Shot,[1630245],1610612741.0,CHI,pullup,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Right Center,20.17,Missed,,,,,,,,,,,,,,,,,,
182,PT08M46.00S,2023-02-01T01:42:50.8Z,2,REGULAR,rebound,defensive,[],203496,,,1610612746,39,24,2023-02-01T01:42:51Z,1810000,False,,,0,,R. Covington REBOUND (Off:0 Def:1),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Mid-Range,16-24 Right Center,,,,,,,181.0,1.0,1.0,0.0,,,,,,,,,,
183,PT08M32.00S,2023-02-01T01:43:04.1Z,2,REGULAR,3pt,Jump Shot,[],202704,16.770696452036795,95.09803921568627,1610612746,39,24,2023-02-01T01:43:08Z,1820000,False,-225.0,105.0,1,left,MISS R. Jackson 24' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,24.88,Missed,,,,,,,,,,,,,,,,,,
184,PT08M30.00S,2023-02-01T01:43:06.1Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,39,24,2023-02-01T01:43:08Z,1830000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:4),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,,,,,183.0,4.0,4.0,0.0,,,,,,,,,,
185,PT08M23.00S,2023-02-01T01:43:13.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630245,93.64323258869908,47.549019607843135,1610612741,41,24,2023-02-01T01:45:41Z,1840000,False,-12.0,7.0,1,right,A. Dosunmu running Layup (6 PTS) (Z. LaVine 5 AST),"[1630245, 203897]",1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.43,Made,6.0,Z. LaVine,203897.0,5.0,,,,,,,,,,,,,,
187,PT08M07.00S,2023-02-01T01:43:29.3Z,2,REGULAR,3pt,Jump Shot,[],1626181,4.681340341655716,96.56862745098039,1610612746,41,27,2023-02-01T01:43:34Z,1860000,False,-233.0,-8.0,1,left,N. Powell 3PT  (10 PTS) (R. Jackson 2 AST),"[1626181, 202704]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,23.3,Made,10.0,R. Jackson,202704.0,2.0,,,,,,,,,,,,,,
189,PT07M41.00S,2023-02-01T01:43:55.2Z,2,REGULAR,3pt,Jump Shot,[],1627936,96.5341655716163,96.56862745098039,1610612741,44,27,2023-02-01T01:43:59Z,1880000,False,233.0,-20.0,1,right,A. Caruso 3PT  (6 PTS) (A. Dosunmu 2 AST),"[1627936, 1630245]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Right Corner 3,24+ Right,23.36,Made,6.0,A. Dosunmu,1630245.0,2.0,,,,,,,,,,,,,,
191,PT07M26.00S,2023-02-01T01:44:10.5Z,2,REGULAR,turnover,bad pass,[],203496,,,1610612746,44,27,2023-02-01T01:44:15Z,1900000,False,,,0,,R. Covington bad pass TURNOVER (1 TO),"[203496, 1627936]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1.0,Caruso,1627936.0,,,,
192,PT07M26.00S,2023-02-01T01:44:10.5Z,2,REGULAR,steal,,[],1627936,,,1610612741,44,27,2023-02-01T01:44:12Z,1910000,False,,,0,,A. Caruso STEAL (2 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
193,PT07M22.00S,2023-02-01T01:44:15.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203897,93.64323258869908,52.450980392156865,1610612741,46,27,2023-02-01T01:46:50Z,1920000,False,12.0,7.0,1,right,Z. LaVine running Layup (5 PTS) (A. Caruso 2 AST),"[203897, 1627936]",1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.43,Made,5.0,A. Caruso,1627936.0,2.0,,,,,,,,,,,,,,
195,PT07M22.00S,2023-02-01T01:44:19.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,46,27,2023-02-01T01:44:19Z,1940000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT07M22.00S,2023-02-01T01:46:27.0Z,2,REGULAR,substitution,out,[],1627936,,,1610612746,46,27,2023-02-01T01:46:50Z,1950000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT07M22.00S,2023-02-01T01:46:27.0Z,2,REGULAR,substitution,out,[],202696,,,1610612746,46,27,2023-02-01T01:46:50Z,1960000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M22.00S,2023-02-01T01:46:27.0Z,2,REGULAR,substitution,out,[],203496,,,1610612746,46,27,2023-02-01T01:46:50Z,1970000,False,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M22.00S,2023-02-01T01:46:27.0Z,2,REGULAR,substitution,out,[],201587,,,1610612746,46,27,2023-02-01T01:46:50Z,1980000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M22.00S,2023-02-01T01:46:27.0Z,2,REGULAR,substitution,in,[],1627884,,,1610612746,46,27,2023-02-01T01:46:50Z,1990000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M22.00S,2023-02-01T01:46:27.0Z,2,REGULAR,substitution,in,[],1630172,,,1610612746,46,27,2023-02-01T01:46:50Z,2000000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M22.00S,2023-02-01T01:46:27.0Z,2,REGULAR,substitution,in,[],202695,,,1610612746,46,27,2023-02-01T01:46:50Z,2010000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M22.00S,2023-02-01T01:46:27.0Z,2,REGULAR,substitution,in,[],1627826,,,1610612746,46,27,2023-02-01T01:46:50Z,2020000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M11.00S,2023-02-01T01:47:26.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,5.995400788436268,49.50980392156863,1610612746,46,29,2023-02-01T01:47:45Z,2030000,False,2.0,4.0,1,left,I. Zubac cutting DUNK (2 PTS) (N. Powell 2 AST),"[1627826, 1626181]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,0.46,Made,2.0,N. Powell,1626181.0,2.0,,,,,,,,,,,,,,
206,PT07M11.00S,2023-02-01T01:47:33.0Z,2,REGULAR,foul,personal,['1freethrow'],1627884,,,1610612746,46,29,2023-02-01T01:47:56Z,2050000,False,,,0,,D. Jones Jr. shooting personal FOUL (1 PF) (Zubac 1 FT),"[1627884, 1627826]",1610612741.0,CHI,shooting,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1179.0,,,,,,1.0,0.0,Zubac,1627826.0
208,PT07M11.00S,2023-02-01T01:47:57.2Z,2,REGULAR,freethrow,1 of 1,[],1627826,,,1610612746,46,29,2023-02-01T01:47:59Z,2070000,False,,,0,,MISS I. Zubac Free Throw 1 of 1,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
209,PT07M07.00S,2023-02-01T01:48:01.2Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,46,29,2023-02-01T01:47:59Z,2080000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:5),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,208.0,5.0,5.0,0.0,,,,,,,,,,
210,PT06M56.00S,2023-02-01T01:48:09.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,92.46057818659659,47.549019607843135,1610612741,46,29,2023-02-01T01:48:13Z,2090000,False,-12.0,18.0,1,right,MISS D. Jones Jr. driving Layup - blocked,"[1627884, 1627826]",1610612741.0,CHI,driving,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,Zubac,1627826.0,,,,,,,
211,PT06M56.00S,2023-02-01T01:48:09.3Z,2,REGULAR,block,,[],1627826,,,1610612741,46,29,2023-02-01T01:48:11Z,2100000,False,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
212,PT06M53.00S,2023-02-01T01:48:12.3Z,2,REGULAR,rebound,defensive,[],202704,,,1610612746,46,29,2023-02-01T01:48:13Z,2110000,False,,,0,,R. Jackson REBOUND (Off:0 Def:2),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,210.0,2.0,2.0,0.0,,,,,,,,,,
213,PT06M48.00S,2023-02-01T01:48:17.3Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",202704,8.754927726675426,63.970588235294116,1610612746,46,29,2023-02-01T01:48:25Z,2120000,False,-70.0,30.0,1,left,MISS R. Jackson 7' driving floating bank Shot,[202704],1610612746.0,LAC,driving floating bank,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,7.6,Missed,,,,,,,,,,,,,,,,,,
214,PT06M44.00S,2023-02-01T01:48:21.3Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,46,29,2023-02-01T01:48:25Z,2130000,False,,,0,,I. Zubac REBOUND (Off:1 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,213.0,4.0,3.0,1.0,,,,,,,,,,
215,PT06M44.00S,2023-02-01T01:48:21.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627826,5.590000152587891,50.0,1610612746,46,31,2023-02-01T01:49:33Z,2140000,False,0.0,0.0,1,left,I. Zubac putback Layup (4 PTS),[1627826],1610612746.0,LAC,putback,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
216,PT06M27.00S,2023-02-01T01:48:38.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201609,79.71419185282524,45.588235294117645,1610612741,46,31,2023-02-01T01:48:42Z,2150000,False,-22.0,138.0,1,right,MISS G. Dragic 14' Jump Shot,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,In The Paint (Non-RA),8-16 Center,14.0,Missed,,,,,,,,,,,,,,,,,,
217,PT06M25.00S,2023-02-01T01:48:40.5Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,46,31,2023-02-01T01:48:42Z,2160000,False,,,0,,I. Zubac REBOUND (Off:1 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,216.0,5.0,4.0,1.0,,,,,,,,,,
218,PT06M10.00S,2023-02-01T01:48:54.8Z,2,REGULAR,3pt,Jump Shot,[],202331,28.597240473061763,27.941176470588236,1610612746,46,34,2023-02-01T01:50:18Z,2170000,False,110.0,216.0,1,left,P. George 24' 3PT pullup (10 PTS) (N. Powell 3 AST),"[202331, 1626181]",1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Right Center,24.28,Made,10.0,N. Powell,1626181.0,3.0,,,,,,,,,,,,,,
220,PT06M10.00S,2023-02-01T01:49:01.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612741,46,34,2023-02-01T01:49:01Z,2190000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M10.00S,2023-02-01T01:50:16.7Z,2,REGULAR,substitution,out,[],1630245,,,1610612741,46,34,2023-02-01T01:50:44Z,2200000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M10.00S,2023-02-01T01:50:16.7Z,2,REGULAR,substitution,out,[],1627884,,,1610612741,46,34,2023-02-01T01:50:44Z,2210000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M10.00S,2023-02-01T01:50:16.7Z,2,REGULAR,substitution,in,[],202696,,,1610612741,46,34,2023-02-01T01:50:44Z,2220000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M10.00S,2023-02-01T01:50:16.7Z,2,REGULAR,substitution,in,[],201942,,,1610612741,46,34,2023-02-01T01:50:44Z,2230000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT05M54.00S,2023-02-01T01:50:51.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,82.7365308804205,41.911764705882355,1610612741,48,34,2023-02-01T01:52:03Z,2240000,False,-40.0,110.0,1,right,N. Vucevic 11' floating Jump Shot (13 PTS) (Z. LaVine 6 AST),"[202696, 203897]",1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,11.7,Made,13.0,Z. LaVine,203897.0,6.0,,,,,,,,,,,,,,
227,PT05M38.00S,2023-02-01T01:51:07.4Z,2,REGULAR,2pt,Jump Shot,[],202695,16.507884362680684,27.696078431372552,1610612746,48,36,2023-02-01T01:51:12Z,2260000,False,112.0,103.0,1,left,K. Leonard 15' pullup Jump Shot (7 PTS) (P. George 3 AST),"[202695, 202331]",1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,15.16,Made,7.0,P. George,202331.0,3.0,,,,,,,,,,,,,,
228,PT05M17.00S,2023-02-01T01:51:28.1Z,2,REGULAR,turnover,bad pass,[],203897,,,1610612741,48,36,2023-02-01T01:51:32Z,2270000,False,,,0,,Z. LaVine bad pass TURNOVER (2 TO),"[203897, 202695]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2.0,Leonard,202695.0,,,,
229,PT05M17.00S,2023-02-01T01:51:28.1Z,2,REGULAR,steal,,[],202695,,,1610612746,48,36,2023-02-01T01:51:30Z,2280000,False,,,0,,K. Leonard STEAL (1 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
230,PT05M14.00S,2023-02-01T01:51:31.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626181,6.258212877792378,49.754901960784316,1610612746,48,38,2023-02-01T01:51:36Z,2290000,False,1.0,6.0,1,left,N. Powell running Layup (12 PTS),[1626181],1610612746.0,LAC,running,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,0.64,Made,12.0,,,,,,,,,,,,,,,,,
231,PT05M08.00S,2023-02-01T01:51:37.6Z,2,REGULAR,3pt,Jump Shot,[],202696,63.6826544021025,47.549019607843135,1610612741,48,38,2023-02-01T01:51:44Z,2300000,False,-12.0,289.0,1,right,MISS N. Vucevic 28' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,28.92,Missed,,,,,,,,,,,,,,,,,,
232,PT05M02.00S,2023-02-01T01:51:43.6Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,48,38,2023-02-01T01:51:44Z,2310000,False,,,0,,P. George REBOUND (Off:1 Def:3),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,,231.0,4.0,3.0,1.0,,,,,,,,,,
233,PT04M55.00S,2023-02-01T01:51:50.1Z,2,REGULAR,2pt,Jump Shot,[],202695,24.655059132720105,39.21568627450981,1610612746,48,40,2023-02-01T01:51:56Z,2320000,False,54.0,179.0,1,left,K. Leonard 18' pullup Jump Shot (9 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Center,18.72,Made,9.0,,,,,,,,,,,,,,,,,
235,PT04M34.00S,2023-02-01T01:52:11.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,83.919185282523,44.6078431372549,1610612741,48,40,2023-02-01T01:54:01Z,2330000,False,-27.0,99.0,1,right,MISS Z. LaVine 10' driving floating Shot,[203897],1610612741.0,CHI,driving floating,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Center,10.23,Missed,,,,,,,,,,,,,,,,,,
236,PT04M30.00S,2023-02-01T01:52:15.5Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,48,40,2023-02-01T01:52:19Z,2340000,False,,,0,,I. Zubac REBOUND (Off:1 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,235.0,6.0,5.0,1.0,,,,,,,,,,
237,PT04M21.00S,2023-02-01T01:52:24.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202704,14.273981603153747,40.68627450980392,1610612746,48,42,2023-02-01T01:54:33Z,2350000,False,47.0,82.0,1,left,R. Jackson 9' turnaround Hook (2 PTS),[202704],1610612746.0,LAC,turnaround,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Center,9.41,Made,2.0,,,,,,,,,,,,,,,,,
238,PT03M59.00S,2023-02-01T01:52:46.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,94.03745072273325,53.431372549019606,1610612741,48,42,2023-02-01T01:52:52Z,2360000,False,17.0,4.0,1,right,MISS Z. LaVine driving Layup,[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,,,,,,,,,,,,,,
239,PT03M58.00S,2023-02-01T01:52:48.2Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,48,42,2023-02-01T01:52:48Z,2370000,False,,,0,,P. George REBOUND (Off:1 Def:4),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,238.0,5.0,4.0,1.0,,,,,,,,,,
240,PT03M49.00S,2023-02-01T01:52:56.5Z,2,REGULAR,3pt,Jump Shot,[],1626181,33.722076215505915,46.07843137254902,1610612746,48,42,2023-02-01T01:53:01Z,2380000,False,20.0,264.0,1,left,MISS N. Powell 26' 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,26.52,Missed,,,,,,,,,,,,,,,,,,
241,PT03M45.00S,2023-02-01T01:53:00.5Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,48,42,2023-02-01T01:53:01Z,2390000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:7),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,,,,,240.0,7.0,7.0,0.0,,,,,,,,,,
242,PT03M31.00S,2023-02-01T01:53:15.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202696,89.30683311432325,43.627450980392155,1610612741,50,42,2023-02-01T01:53:19Z,2400000,False,-32.0,48.0,1,right,N. Vucevic turnaround Hook (15 PTS) (G. Dragic 1 AST),"[202696, 201609]",1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,5.76,Made,15.0,G. Dragic,201609.0,1.0,,,,,,,,,,,,,,
244,PT03M11.00S,2023-02-01T01:53:38.3Z,2,REGULAR,foul,personal,['3freethrow'],201609,,,1610612746,50,42,2023-02-01T01:54:11Z,2420000,False,,,0,,G. Dragic shooting personal FOUL (1 PF) (Powell 3 FT),"[201609, 1626181]",1610612741.0,CHI,shooting,,,Dragic,G. Dragic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1628954.0,,,,,,1.0,0.0,Powell,1626181.0
246,PT03M11.00S,2023-02-01T01:54:12.2Z,2,REGULAR,freethrow,1 of 3,[],1626181,,,1610612746,50,43,2023-02-01T01:54:12Z,2440000,False,,,0,,N. Powell Free Throw 1 of 3 (13 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
247,PT03M11.00S,2023-02-01T01:54:28.7Z,2,REGULAR,freethrow,2 of 3,[],1626181,,,1610612746,50,44,2023-02-01T01:54:28Z,2450000,False,,,0,,N. Powell Free Throw 2 of 3 (14 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
248,PT03M11.00S,2023-02-01T01:54:29.5Z,2,REGULAR,substitution,out,[],201609,,,1610612746,50,44,2023-02-01T01:54:42Z,2460000,False,,,0,,SUB out: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT03M11.00S,2023-02-01T01:54:29.5Z,2,REGULAR,substitution,out,[],202704,,,1610612746,50,44,2023-02-01T01:54:42Z,2470000,False,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT03M11.00S,2023-02-01T01:54:29.5Z,2,REGULAR,substitution,in,[],1627936,,,1610612746,50,44,2023-02-01T01:54:42Z,2480000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT03M11.00S,2023-02-01T01:54:29.5Z,2,REGULAR,substitution,in,[],1629611,,,1610612746,50,44,2023-02-01T01:54:42Z,2490000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT03M11.00S,2023-02-01T01:54:48.6Z,2,REGULAR,freethrow,3 of 3,[],1626181,,,1610612746,50,45,2023-02-01T01:54:48Z,2500000,False,,,0,,N. Powell Free Throw 3 of 3 (15 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
