actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
260,PT04M47.00S,2022-11-14T01:54:04.2Z,2,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,39,44,2022-11-14T01:54:04Z,2530000,False,,,0,,J. Murray Free Throw 1 of 2 (8 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
261,PT04M47.00S,2022-11-14T01:54:11.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,39,44,2022-11-14T01:54:11Z,2540000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M47.00S,2022-11-14T01:56:36.3Z,2,REGULAR,substitution,out,[],201609,,,1610612743,39,44,2022-11-14T01:56:52Z,2550000,False,,,0,,SUB out: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M47.00S,2022-11-14T01:56:36.3Z,2,REGULAR,substitution,in,[],203897,,,1610612743,39,44,2022-11-14T01:56:52Z,2560000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M47.00S,2022-11-14T01:57:08.7Z,2,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,39,45,2022-11-14T01:57:08Z,2570000,False,,,0,,J. Murray Free Throw 2 of 2 (9 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
265,PT04M32.00S,2022-11-14T01:57:26.0Z,2,REGULAR,turnover,traveling,[],202696,,,1610612741,39,45,2022-11-14T01:57:31Z,2580000,False,,,0,,N. Vucevic traveling TURNOVER (3 TO),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,3.0,,,,,,,,,,1628159.0,,,,,,,,,
266,PT04M22.00S,2022-11-14T01:57:42.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203897,,,1610612743,39,45,2022-11-14T01:57:49Z,2590000,False,,,0,,Z. LaVine shooting personal FOUL (1 PF) (Gordon 2 FT),"[203897, 203932]",1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2534.0,1.0,0.0,Gordon,203932.0,,,,,
268,PT04M22.00S,2022-11-14T01:58:09.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203932,,,1610612743,39,46,2022-11-14T01:58:09Z,2610000,False,,,0,,A. Gordon Free Throw 1 of 2 (6 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
269,PT04M22.00S,2022-11-14T01:58:25.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203932,,,1610612743,39,47,2022-11-14T01:58:25Z,2620000,False,,,0,,A. Gordon Free Throw 2 of 2 (7 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
270,PT04M00.00S,2022-11-14T01:58:48.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,12.040078843626807,63.725490196078425,1610612741,39,47,2022-11-14T02:03:41Z,2630000,False,-69.0,61.0,1,left,MISS D. DeRozan 9' turnaround fadeaway Shot,[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Left,,,,9.16,Missed,,,,,,,,,,,,,,,
271,PT03M58.00S,2022-11-14T01:58:50.2Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612743,39,47,2022-11-14T01:58:52Z,2640000,False,,,0,,B. Brown REBOUND (Off:0 Def:5),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,270.0,5.0,5.0,0.0,,,,,,,,,,
272,PT03M49.00S,2022-11-14T01:58:59.5Z,2,REGULAR,2pt,Jump Shot,[],203484,72.61826544021025,33.33333333333333,1610612743,39,47,2022-11-14T01:59:03Z,2650000,False,-83.0,205.0,1,right,MISS K. Caldwell-Pope 22' pullup Shot,[203484],1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left Center,,,,22.12,Missed,,,,,,,,,,,,,,,
273,PT03M46.00S,2022-11-14T01:59:02.5Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,39,47,2022-11-14T01:59:03Z,2660000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Left Center,,,,,,,272.0,3.0,3.0,0.0,,,,,,,,,,
274,PT03M42.00S,2022-11-14T01:59:09.2Z,2,REGULAR,foul,personal,[],1628971,,,1610612741,39,47,2022-11-14T01:59:28Z,2670000,False,,,0,,B. Brown personal FOUL (2 PF),"[1628971, 201942]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2005.0,2.0,0.0,DeRozan,201942.0,,,,,
276,PT03M32.00S,2022-11-14T01:59:40.1Z,2,REGULAR,3pt,Jump Shot,[],201942,30.962549277266753,62.745098039215684,1610612741,39,47,2022-11-14T01:59:45Z,2690000,False,-64.0,239.0,1,left,MISS D. DeRozan 24' 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,,,,24.69,Missed,,,,,,,,,,,,,,,
277,PT03M28.00S,2022-11-14T01:59:44.1Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,39,47,2022-11-14T01:59:45Z,2700000,False,,,0,,N. Jokic REBOUND (Off:0 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Center,,,,,,,276.0,4.0,4.0,0.0,,,,,,,,,,
278,PT03M28.00S,2022-11-14T01:59:49.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201942,,,1610612743,39,47,2022-11-14T01:59:55Z,2710000,False,,,0,,D. DeRozan personal FOUL (3 PF) (Gordon 2 FT),"[201942, 203932]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2005.0,3.0,0.0,Gordon,203932.0,,,,,
280,PT03M28.00S,2022-11-14T02:00:12.1Z,2,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,39,47,2022-11-14T02:00:12Z,2730000,False,,,0,,MISS A. Gordon Free Throw 1 of 2,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
281,PT03M28.00S,2022-11-14T02:00:12.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,39,47,2022-11-14T02:00:12Z,2740000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,280.0,,,,,,,,,,,,,
282,PT03M28.00S,2022-11-14T02:00:15.4Z,2,REGULAR,substitution,out,[],1628971,,,1610612743,39,47,2022-11-14T02:00:19Z,2750000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M28.00S,2022-11-14T02:00:15.4Z,2,REGULAR,substitution,in,[],1631128,,,1610612743,39,47,2022-11-14T02:00:19Z,2760000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M28.00S,2022-11-14T02:00:31.8Z,2,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,39,48,2022-11-14T02:00:31Z,2770000,False,,,0,,A. Gordon Free Throw 2 of 2 (8 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
285,PT03M13.00S,2022-11-14T02:00:49.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201942,6.258212877792378,50.49019607843137,1610612741,41,48,2022-11-14T02:00:53Z,2780000,False,-2.0,6.0,1,left,D. DeRozan driving finger roll Layup (8 PTS) (Z. LaVine 3 AST),"[201942, 203897]",1610612741.0,CHI,driving finger roll,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,0.68,Made,8.0,,,,,,,,,,Z. LaVine,203897.0,3.0,,
287,PT02M57.00S,2022-11-14T02:01:05.0Z,2,REGULAR,3pt,Jump Shot,[],1631128,95.0886990801577,4.166666666666666,1610612743,41,51,2022-11-14T02:01:09Z,2800000,False,-229.0,-6.0,1,right,C. Braun 3PT  (3 PTS) (K. Caldwell-Pope 2 AST),"[1631128, 203484]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Left Corner 3,24+ Left,,,,22.93,Made,3.0,,,,,,,,,,K. Caldwell-Pope,203484.0,2.0,,
289,PT02M40.00S,2022-11-14T02:01:21.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,17.559132720105126,45.588235294117645,1610612741,43,51,2022-11-14T02:01:30Z,2820000,False,22.0,113.0,1,left,N. Vucevic 11' Jump Shot (6 PTS) (Z. LaVine 4 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,,,,11.47,Made,6.0,,,,,,,,,,Z. LaVine,203897.0,4.0,,
291,PT02M30.00S,2022-11-14T02:01:32.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,94.03745072273325,51.470588235294116,1610612743,43,53,2022-11-14T02:01:37Z,2840000,False,7.0,4.0,1,right,J. Murray cutting Layup (11 PTS) (N. Jokic 9 AST),"[1627750, 203999]",1610612743.0,DEN,cutting,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,0.82,Made,11.0,,,,,,,,,,N. Jokic,203999.0,9.0,,
293,PT02M11.00S,2022-11-14T02:01:50.7Z,2,REGULAR,3pt,Jump Shot,[],1630245,5.601182654402102,3.431372549019608,1610612741,43,53,2022-11-14T02:01:55Z,2860000,False,233.0,0.0,1,left,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,,,,23.28,Missed,,,,,,,,,,,,,,,
294,PT02M09.00S,2022-11-14T02:01:52.7Z,2,REGULAR,rebound,defensive,[],203484,,,1610612743,43,53,2022-11-14T02:01:55Z,2870000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:3),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Right Corner 3,24+ Right,,,,,,,293.0,3.0,3.0,0.0,,,,,,,,,,
295,PT02M03.00S,2022-11-14T02:01:59.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,93.38042049934296,51.470588235294116,1610612743,43,55,2022-11-14T02:02:04Z,2880000,False,7.0,10.0,1,right,N. Jokic cutting Layup (6 PTS) (J. Murray 1 AST),"[203999, 1627750]",1610612743.0,DEN,cutting,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,1.22,Made,6.0,,,,,,,,,,J. Murray,1627750.0,1.0,,
297,PT01M46.00S,2022-11-14T02:02:15.8Z,2,REGULAR,3pt,Jump Shot,[],1630245,7.30946123521682,4.6568627450980395,1610612741,43,55,2022-11-14T02:02:20Z,2900000,False,227.0,16.0,1,left,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,,,,22.73,Missed,,,,,,,,,,,,,,,
298,PT01M43.00S,2022-11-14T02:02:18.8Z,2,REGULAR,rebound,defensive,[],1627750,,,1610612743,43,55,2022-11-14T02:02:20Z,2910000,False,,,0,,J. Murray REBOUND (Off:1 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Right Corner 3,24+ Right,,,,,,,297.0,2.0,1.0,1.0,,,,,,,,,,
299,PT01M34.00S,2022-11-14T02:02:29.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,93.77463863337714,49.754901960784316,1610612743,43,57,2022-11-14T02:02:33Z,2920000,False,-1.0,6.0,1,right,C. Braun driving Layup (5 PTS) (N. Jokic 10 AST),"[1631128, 203999]",1610612743.0,DEN,driving,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,0.61,Made,5.0,,,,,,,,,,N. Jokic,203999.0,10.0,,
301,PT01M21.00S,2022-11-14T02:02:41.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,5.732588699080158,50.245098039215684,1610612741,45,57,2022-11-14T02:02:47Z,2940000,False,-1.0,1.0,1,left,Z. LaVine driving Layup (10 PTS) (A. Dosunmu 2 AST),"[203897, 1630245]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,0.18,Made,10.0,,,,,,,,,,A. Dosunmu,1630245.0,2.0,,
303,PT01M07.00S,2022-11-14T02:02:54.4Z,2,REGULAR,3pt,Jump Shot,[],1627750,71.17279894875165,17.15686274509804,1610612743,45,57,2022-11-14T02:03:03Z,2960000,False,-164.0,218.0,1,right,MISS J. Murray 27' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,27.33,Missed,,,,,,,,,,,,,,,
304,PT01M04.00S,2022-11-14T02:02:57.4Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,45,57,2022-11-14T02:03:03Z,2970000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,,,,,,,303.0,4.0,4.0,0.0,,,,,,,,,,
305,PT01M01.00S,2022-11-14T02:03:02.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630245,5.995400788436268,47.05882352941176,1610612741,47,57,2022-11-14T02:08:36Z,2980000,False,15.0,4.0,1,left,A. Dosunmu running Layup (4 PTS),[1630245],1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,1.52,Made,4.0,,,,,,,,,,,,,,
306,PT00M46.50S,2022-11-14T02:03:23.6Z,2,REGULAR,3pt,Jump Shot,[],1627750,67.23061760840999,62.00980392156863,1610612743,47,60,2022-11-14T02:03:27Z,2990000,False,60.0,256.0,1,right,J. Murray 26' 3PT  (14 PTS) (N. Jokic 11 AST),"[1627750, 203999]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,26.25,Made,14.0,,,,,,,,,,N. Jokic,203999.0,11.0,,
308,PT00M30.50S,2022-11-14T02:03:40.6Z,2,REGULAR,3pt,Jump Shot,[],202696,31.225361366622867,43.872549019607845,1610612741,47,60,2022-11-14T02:03:45Z,3010000,False,31.0,241.0,1,left,MISS N. Vucevic 24' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,,24.29,Missed,,,,,,,,,,,,,,,
309,PT00M27.20S,2022-11-14T02:03:43.9Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,47,60,2022-11-14T02:03:45Z,3020000,False,,,0,,A. Gordon REBOUND (Off:0 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Center,,,,,,,308.0,3.0,3.0,0.0,,,,,,,,,,
310,PT00M11.70S,2022-11-14T02:04:00.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,93.77463863337714,50.98039215686274,1610612743,47,62,2022-11-14T02:04:05Z,3030000,False,5.0,6.0,1,right,A. Gordon reverse DUNK (10 PTS) (N. Jokic 12 AST),"[203932, 203999]",1610612743.0,DEN,reverse,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,0.77,Made,10.0,,,,,,,,,,N. Jokic,203999.0,12.0,,
312,PT00M00.00S,2022-11-14T02:04:23.5Z,2,REGULAR,2pt,Jump Shot,[],202696,26.49474375821288,61.029411764705884,1610612741,47,62,2022-11-14T02:04:27Z,3050000,False,-55.0,197.0,1,left,MISS N. Vucevic 20' pullup Shot,[202696],1610612741.0,CHI,pullup,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Center,,,,20.42,Missed,,,,,,,,,,,,,,,
313,PT00M00.00S,2022-11-14T02:04:25.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,47,62,2022-11-14T02:04:25Z,3060000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,312.0,,,,,,,,,,,,,
314,PT00M00.00S,2022-11-14T02:04:25.9Z,2,REGULAR,period,end,[],0,,,1610612741,47,62,2022-11-14T02:04:25Z,3070000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2022-11-14T02:19:04.6Z,3,REGULAR,substitution,out,['startperiod'],1631128,,,1610612741,47,62,2022-11-14T02:19:29Z,3080000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2022-11-14T02:19:04.6Z,3,REGULAR,substitution,in,['startperiod'],1629008,,,1610612741,47,62,2022-11-14T02:19:29Z,3090000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2022-11-14T02:19:37.7Z,3,REGULAR,period,start,[],0,,,1610612743,47,62,2022-11-14T02:19:37Z,3100000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT11M43.00S,2022-11-14T02:19:53.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,7.5722733245729295,37.00980392156863,1610612743,47,64,2022-11-14T02:19:57Z,3110000,False,65.0,19.0,1,left,J. Murray 6' driving floating bank Jump Shot (16 PTS),[1627750],1610612743.0,DEN,driving floating bank,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,6.76,Made,16.0,,,,,,,,,,,,,,
319,PT11M21.00S,2022-11-14T02:20:16.1Z,3,REGULAR,3pt,Jump Shot,[],202696,69.20170827858082,35.294117647058826,1610612741,50,64,2022-11-14T02:20:22Z,3120000,False,-74.0,237.0,1,right,N. Vucevic 24' 3PT  (9 PTS) (D. DeRozan 3 AST),"[202696, 201942]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,,24.81,Made,9.0,,,,,,,,,,D. DeRozan,201942.0,3.0,,
321,PT10M58.00S,2022-11-14T02:20:38.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,7.5722733245729295,48.28431372549019,1610612743,50,66,2022-11-14T02:20:43Z,3140000,False,9.0,19.0,1,left,M. Porter Jr. driving Layup (17 PTS) (J. Murray 2 AST),"[1629008, 1627750]",1610612743.0,DEN,driving,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,2.06,Made,17.0,,,,,,,,,,J. Murray,1627750.0,2.0,,
323,PT10M41.00S,2022-11-14T02:20:55.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,88.25558475689881,50.73529411764706,1610612741,50,66,2022-11-14T02:22:00Z,3160000,False,4.0,58.0,1,right,MISS N. Vucevic floating Shot,[202696],1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,5.8,Missed,,,,,,,,,,,,,,,
324,PT10M39.00S,2022-11-14T02:20:57.7Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,50,66,2022-11-14T02:20:57Z,3170000,False,,,0,,N. Jokic REBOUND (Off:0 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,323.0,5.0,5.0,0.0,,,,,,,,,,
325,PT10M29.00S,2022-11-14T02:21:07.7Z,3,REGULAR,3pt,Jump Shot,[],203484,4.681340341655716,3.431372549019608,1610612743,50,66,2022-11-14T02:21:12Z,3180000,False,233.0,-8.0,1,left,MISS K. Caldwell-Pope 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Right Corner 3,24+ Right,,,,23.3,Missed,,,,,,,,,,,,,,,
326,PT10M26.00S,2022-11-14T02:21:10.7Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,50,66,2022-11-14T02:21:12Z,3190000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Right Corner 3,24+ Right,,,,,,,325.0,5.0,5.0,0.0,,,,,,,,,,
327,PT10M20.00S,2022-11-14T02:21:17.7Z,3,REGULAR,turnover,bad pass,[],1630245,,,1610612741,50,66,2022-11-14T02:21:27Z,3200000,False,,,0,,A. Dosunmu bad pass TURNOVER (1 TO),"[1630245, 203999]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Right Center,1.0,Jokic,203999.0,,,,,,,,,,,,,,,,,
328,PT10M20.00S,2022-11-14T02:21:17.7Z,3,REGULAR,steal,,[],203999,,,1610612743,50,66,2022-11-14T02:21:19Z,3210000,False,,,0,,N. Jokic STEAL (2 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
329,PT10M12.00S,2022-11-14T02:21:24.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203999,4.944152431011826,48.03921568627451,1610612743,50,68,2022-11-14T02:21:32Z,3220000,False,10.0,-6.0,1,left,N. Jokic cutting Layup (8 PTS) (M. Porter Jr. 2 AST),"[203999, 1629008]",1610612743.0,DEN,cutting,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,1.15,Made,8.0,,,,,,,,,,M. Porter Jr.,1629008.0,2.0,,
331,PT09M51.00S,2022-11-14T02:21:46.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630172,88.78120893561103,54.41176470588235,1610612741,50,68,2022-11-14T02:21:50Z,3240000,False,22.0,53.0,1,right,MISS P. Williams Jump Shot,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,5.74,Missed,,,,,,,,,,,,,,,
332,PT09M49.00S,2022-11-14T02:21:48.5Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,50,68,2022-11-14T02:21:50Z,3250000,False,,,0,,N. Jokic REBOUND (Off:0 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,331.0,6.0,6.0,0.0,,,,,,,,,,
341,PT09M36.00S,2022-11-14T02:22:18.3Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,50,68,2022-11-14T02:24:02Z,3255000,False,,,0,,N. Jokic bad pass TURNOVER (2 TO),"[203999, 1630245]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Center,2.0,Dosunmu,1630245.0,,,,,,,,,,,,,,,,,
342,PT09M36.00S,2022-11-14T02:22:18.3Z,3,REGULAR,steal,,[],1630245,,,1610612741,50,68,2022-11-14T02:37:17Z,3257500,False,,,0,,A. Dosunmu STEAL (2 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
347,PT09M34.00S,2022-11-14T02:22:34.2Z,3,REGULAR,turnover,lost ball,[],1630245,,,1610612741,50,68,2022-11-14T02:24:36Z,3258750,False,,,0,,A. Dosunmu lost ball TURNOVER (2 TO),"[1630245, 203484]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,2.0,Caldwell-Pope,203484.0,,,,,,,,,,,,,,,,,
348,PT09M34.00S,2022-11-14T02:22:34.2Z,3,REGULAR,steal,,[],203484,,,1610612743,50,68,2022-11-14T02:24:36Z,3259375,False,,,0,,K. Caldwell-Pope STEAL (2 STL),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
333,PT09M34.00S,2022-11-14T02:22:50.1Z,3,REGULAR,jumpball,recovered,[],1627750,,,1610612743,50,68,2022-11-14T02:24:36Z,3260000,False,,,0,,Jump Ball K. Caldwell-Pope vs. A. Dosunmu: Tip to J. Murray,"[1627750, 203484, 1630245]",1610612743.0,DEN,heldball,J. Murray,1627750.0,Murray,J. Murray,Caldwell-Pope,203484.0,Dosunmu,1630245.0,,,,,,,,,,,,,,,,,,,,,,
336,PT09M26.00S,2022-11-14T02:22:58.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203932,6.1268068331143235,51.225490196078425,1610612743,50,68,2022-11-14T02:24:36Z,3290000,False,-6.0,5.0,1,left,MISS A. Gordon driving DUNK - blocked,"[203932, 201942]",1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,0.8,Missed,,,,,,,,,,,,,,DeRozan,201942.0
337,PT09M26.00S,2022-11-14T02:22:58.3Z,3,REGULAR,block,,[],201942,,,1610612743,50,68,2022-11-14T02:24:07Z,3300000,False,,,0,,D. DeRozan BLOCK (1 BLK),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
338,PT09M23.00S,2022-11-14T02:23:01.3Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,50,68,2022-11-14T02:23:01Z,3310000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,336.0,3.0,3.0,0.0,,,,,,,,,,
339,PT09M17.00S,2022-11-14T02:23:12.6Z,3,REGULAR,foul,personal,[],203932,,,1610612741,50,68,2022-11-14T02:23:15Z,3320000,False,,,0,,A. Gordon personal FOUL (2 PF),"[203932, 201942]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,2005.0,2.0,0.0,DeRozan,201942.0,,,,,
343,PT09M03.00S,2022-11-14T02:23:48.2Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612741,50,68,2022-11-14T02:23:54Z,3340000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628159.0,,,,,,,,,
