actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
164,PT00M30.80S,2022-11-22T01:34:25.7Z,1,REGULAR,rebound,defensive,[],1629750,,,1610612741,28,20,2022-11-22T01:34:25Z,1640000,False,,,0,,J. Green REBOUND (Off:1 Def:2),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,163.0,3.0,2.0,1.0,,,,,,,,,,,,,,
165,PT00M18.10S,2022-11-22T01:34:41.5Z,1,REGULAR,turnover,bad pass,[],203897,,,1610612741,28,20,2022-11-22T01:35:07Z,1650000,False,,,0,,Z. LaVine bad pass TURNOVER (1 TO),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1.0,,,,,,,,
168,PT00M18.10S,2022-11-22T01:34:47.3Z,1,REGULAR,foul,personal,[],203897,,,1610612738,28,20,2022-11-22T01:34:51Z,1660000,False,,,0,,Z. LaVine loose ball personal FOUL (2 PF),"[203897, 1628436]",1610612741.0,CHI,loose ball,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,,,,,1148.0,2.0,0.0,Kornet,1628436.0,,,,,,,,,
170,PT00M04.40S,2022-11-22T01:35:08.7Z,1,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1629750,,,1610612738,28,20,2022-11-22T01:35:40Z,1680000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Tatum 3 FT),"[1629750, 1628369]",1610612741.0,CHI,shooting,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,1628172.0,1.0,0.0,Tatum,1628369.0,,,,,,,,,
172,PT00M04.40S,2022-11-22T01:35:43.3Z,1,REGULAR,freethrow,1 of 3,['fromturnover'],1628369,,,1610612738,28,21,2022-11-22T01:35:43Z,1700000,False,,,0,,J. Tatum Free Throw 1 of 3 (9 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,,,,,,,9.0,,,,,
173,PT00M04.40S,2022-11-22T01:36:00.2Z,1,REGULAR,freethrow,2 of 3,['fromturnover'],1628369,,,1610612738,28,22,2022-11-22T01:36:00Z,1710000,False,,,0,,J. Tatum Free Throw 2 of 3 (10 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,,,,,,,10.0,,,,,
178,PT00M04.40S,2022-11-22T01:36:23.4Z,1,REGULAR,freethrow,3 of 3,['fromturnover'],1628369,,,1610612738,28,23,2022-11-22T01:36:23Z,1760000,False,,,0,,J. Tatum Free Throw 3 of 3 (11 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,,,,,,,11.0,,,,,
174,PT00M04.20S,2022-11-22T01:36:01.0Z,1,REGULAR,substitution,out,[],1630573,,,1610612741,28,23,2022-11-22T01:43:49Z,1765000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT00M04.20S,2022-11-22T01:36:01.0Z,1,REGULAR,substitution,out,[],1628436,,,1610612741,28,23,2022-11-22T01:43:49Z,1767500,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT00M04.20S,2022-11-22T01:36:01.0Z,1,REGULAR,substitution,in,[],1629684,,,1610612741,28,23,2022-11-22T01:43:49Z,1768750,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT00M04.20S,2022-11-22T01:36:01.0Z,1,REGULAR,substitution,in,[],203935,,,1610612741,28,23,2022-11-22T01:43:49Z,1769375,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT00M00.00S,2022-11-22T01:36:33.0Z,1,REGULAR,3pt,Jump Shot,[],1627936,35.69316688567674,32.84313725490196,1610612741,28,23,2022-11-22T01:36:36Z,1770000,False,86.0,283.0,1,left,MISS A. Caruso 29' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Center,29.57,Missed,,,,,,,,,,,,,,,,,,
180,PT00M00.00S,2022-11-22T01:36:34.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,28,23,2022-11-22T01:36:34Z,1780000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Center,,,179.0,,,,,,,,,,,,,,,,,
181,PT00M00.00S,2022-11-22T01:36:35.6Z,1,REGULAR,period,end,[],0,,,1610612741,28,23,2022-11-22T01:36:35Z,1790000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2022-11-22T01:38:50.0Z,2,REGULAR,substitution,out,['startperiod'],1629750,,,1610612741,28,23,2022-11-22T01:39:08Z,1800000,False,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2022-11-22T01:38:50.0Z,2,REGULAR,substitution,out,['startperiod'],1629684,,,1610612741,28,23,2022-11-22T01:39:08Z,1810000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2022-11-22T01:38:50.0Z,2,REGULAR,substitution,out,['startperiod'],203935,,,1610612741,28,23,2022-11-22T01:39:08Z,1820000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2022-11-22T01:38:50.0Z,2,REGULAR,substitution,in,['startperiod'],1630172,,,1610612741,28,23,2022-11-22T01:39:08Z,1830000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2022-11-22T01:38:50.0Z,2,REGULAR,substitution,in,['startperiod'],1628436,,,1610612741,28,23,2022-11-22T01:39:08Z,1840000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2022-11-22T01:38:50.0Z,2,REGULAR,substitution,in,['startperiod'],1630573,,,1610612741,28,23,2022-11-22T01:39:08Z,1850000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2022-11-22T01:39:11.0Z,2,REGULAR,period,start,[],0,,,1610612741,28,23,2022-11-22T01:39:11Z,1860000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT11M36.00S,2022-11-22T01:39:53.8Z,2,REGULAR,3pt,Jump Shot,[],203897,6.915243101182654,4.166666666666666,1610612741,28,23,2022-11-22T01:39:59Z,1880000,False,229.0,13.0,1,left,MISS Z. LaVine pullup 3PT - blocked,"[203897, 1627763]",1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,22.95,Missed,,,,,,,,,,,,,,,,,Brogdon,1627763.0
191,PT11M36.00S,2022-11-22T01:39:53.8Z,2,REGULAR,block,,[],1627763,,,1610612741,28,23,2022-11-22T01:39:57Z,1890000,False,,,0,,M. Brogdon BLOCK (1 BLK),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
192,PT11M36.00S,2022-11-22T01:39:53.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,28,23,2022-11-22T01:39:59Z,1900000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Right Corner 3,24+ Right,,,190.0,,,,,,,,,,,,,,,,,
194,PT11M35.00S,2022-11-22T01:40:04.9Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612741,28,23,2022-11-22T01:40:09Z,1920000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,1148.0,,,,,,,,,,,,,
195,PT11M25.00S,2022-11-22T01:40:24.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628401,68.80749014454665,78.43137254901961,1610612738,28,23,2022-11-22T01:40:29Z,1930000,False,142.0,241.0,1,right,MISS D. White 27' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Right Center,27.96,Missed,,,,,,,,,,,,,,,,,,
196,PT11M22.00S,2022-11-22T01:40:27.6Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,28,23,2022-11-22T01:40:29Z,1940000,False,,,0,,A. Drummond REBOUND (Off:2 Def:3),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,195.0,5.0,3.0,2.0,,,,,,,,,,,,,,
197,PT11M17.00S,2022-11-22T01:40:32.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,26.231931668856767,82.1078431372549,1610612741,28,23,2022-11-22T01:40:40Z,1950000,False,-161.0,194.0,1,left,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,25.19,Missed,,,,,,,,,,,,,,,,,,
198,PT11M12.00S,2022-11-22T01:40:37.6Z,2,REGULAR,rebound,defensive,[],1628436,,,1610612738,28,23,2022-11-22T01:40:41Z,1960000,False,,,0,,L. Kornet REBOUND (Off:1 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Left Center,,,197.0,2.0,1.0,1.0,,,,,,,,,,,,,,
199,PT11M05.00S,2022-11-22T01:40:43.6Z,2,REGULAR,3pt,Jump Shot,[],1630573,93.64323258869908,3.6764705882352944,1610612738,28,26,2022-11-22T01:40:50Z,1970000,False,-232.0,7.0,1,right,S. Hauser 3PT  (3 PTS) (J. Tatum 2 AST),"[1630573, 1628369]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,23.17,Made,,,,,,,,,,,,,3.0,J. Tatum,1628369.0,2.0,,
201,PT10M45.00S,2022-11-22T01:41:03.4Z,2,REGULAR,3pt,Jump Shot,[],1630172,8.229303547963205,1.715686274509804,1610612741,31,26,2022-11-22T01:41:07Z,1990000,False,241.0,25.0,1,left,P. Williams 24' 3PT  (9 PTS) (C. White 1 AST),"[1630172, 1629632]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,24.27,Made,,,,,,,,,,,,,9.0,C. White,1629632.0,1.0,,
203,PT10M32.00S,2022-11-22T01:41:17.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,93.77463863337714,50.49019607843137,1610612738,31,28,2022-11-22T01:41:22Z,2010000,False,2.0,6.0,1,right,L. Kornet alley-oop DUNK (2 PTS) (M. Brogdon 1 AST),"[1628436, 1627763]",1610612738.0,BOS,alley-oop,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,,,,,,,,,2.0,M. Brogdon,1627763.0,1.0,,
205,PT10M16.00S,2022-11-22T01:41:32.6Z,2,REGULAR,2pt,Jump Shot,[],1630172,23.078186596583443,64.95098039215686,1610612741,31,28,2022-11-22T01:41:37Z,2030000,False,-75.0,164.0,1,left,MISS P. Williams 18' pullup Shot,[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Mid-Range,16-24 Left Center,18.06,Missed,,,,,,,,,,,,,,,,,,
206,PT10M14.00S,2022-11-22T01:41:34.6Z,2,REGULAR,rebound,defensive,[],1630573,,,1610612738,31,28,2022-11-22T01:41:37Z,2040000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Mid-Range,16-24 Left Center,,,205.0,1.0,1.0,0.0,,,,,,,,,,,,,,
207,PT10M07.00S,2022-11-22T01:41:44.4Z,2,REGULAR,foul,personal,['2freethrow'],1627936,,,1610612738,31,28,2022-11-22T01:41:52Z,2050000,False,,,0,,A. Caruso shooting personal FOUL (1 PF) (Hauser 2 FT),"[1627936, 1630573]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,,,,,1148.0,1.0,0.0,Hauser,1630573.0,,,,,,,,,
209,PT10M07.00S,2022-11-22T01:42:09.7Z,2,REGULAR,freethrow,1 of 2,[],1630573,,,1610612738,31,28,2022-11-22T01:42:09Z,2070000,False,,,0,,MISS S. Hauser Free Throw 1 of 2,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
210,PT10M07.00S,2022-11-22T01:42:09.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,31,28,2022-11-22T01:42:09Z,2080000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,209.0,,,,,,,,,,,,,,,,,
211,PT10M07.00S,2022-11-22T01:42:25.5Z,2,REGULAR,freethrow,2 of 2,[],1630573,,,1610612738,31,29,2022-11-22T01:42:25Z,2090000,False,,,0,,S. Hauser Free Throw 2 of 2 (4 PTS),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,Made,,,,,,,,,,,,,4.0,,,,,
212,PT09M55.00S,2022-11-22T01:42:38.9Z,2,REGULAR,3pt,Jump Shot,[],1627936,25.04927726675427,17.15686274509804,1610612741,34,29,2022-11-22T01:42:43Z,2100000,False,164.0,183.0,1,left,A. Caruso 24' 3PT  (5 PTS) (Z. LaVine 3 AST),"[1627936, 203897]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,24.59,Made,,,,,,,,,,,,,5.0,Z. LaVine,203897.0,3.0,,
214,PT09M38.00S,2022-11-22T01:42:55.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,80.50262812089356,59.55882352941176,1610612738,34,29,2022-11-22T01:43:01Z,2120000,False,48.0,131.0,1,right,MISS J. Tatum 13' driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,13.93,Missed,,,,,,,,,,,,,,,,,,
215,PT09M34.00S,2022-11-22T01:42:59.0Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,34,29,2022-11-22T01:43:01Z,2130000,False,,,0,,A. Drummond REBOUND (Off:2 Def:4),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,214.0,6.0,4.0,2.0,,,,,,,,,,,,,,
216,PT09M29.00S,2022-11-22T01:43:04.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203897,7.046649145860711,47.30392156862745,1610612741,36,29,2022-11-22T01:43:12Z,2140000,False,13.0,14.0,1,left,Z. LaVine running Layup (6 PTS),[203897],1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.92,Made,,,,,,,,,,,,,6.0,,,,,
217,PT09M10.00S,2022-11-22T01:43:23.3Z,2,REGULAR,3pt,Jump Shot,[],1627763,97.84822601839684,95.83333333333334,1610612738,36,29,2022-11-22T01:43:28Z,2150000,False,229.0,-32.0,1,right,MISS M. Brogdon 3PT,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Right Corner 3,24+ Right,23.15,Missed,,,,,,,,,,,,,,,,,,
218,PT09M06.00S,2022-11-22T01:43:27.3Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,36,29,2022-11-22T01:43:28Z,2160000,False,,,0,,A. Drummond REBOUND (Off:2 Def:5),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Right Corner 3,24+ Right,,,217.0,7.0,5.0,2.0,,,,,,,,,,,,,,
219,PT08M59.00S,2022-11-22T01:43:34.2Z,2,REGULAR,3pt,Jump Shot,[],1627936,27.151773981603156,21.07843137254902,1610612741,39,29,2022-11-22T01:43:39Z,2170000,False,145.0,203.0,1,left,A. Caruso 24' 3PT  (8 PTS) (C. White 2 AST),"[1627936, 1629632]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,24.9,Made,,,,,,,,,,,,,8.0,C. White,1629632.0,2.0,,
221,PT08M35.00S,2022-11-22T01:43:58.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,93.9060446780552,52.450980392156865,1610612738,39,29,2022-11-22T01:44:07Z,2190000,False,12.0,5.0,1,right,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.32,Missed,,,,,,,,,,,,,,,,,,
222,PT08M33.00S,2022-11-22T01:44:00.8Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,39,29,2022-11-22T01:44:07Z,2200000,False,,,0,,A. Drummond REBOUND (Off:2 Def:6),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,221.0,8.0,6.0,2.0,,,,,,,,,,,,,,
223,PT08M30.00S,2022-11-22T01:44:05.3Z,2,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612741,39,29,2022-11-22T01:44:17Z,2210000,False,,,0,,D. White shooting personal FOUL (2 PF) (White 2 FT),"[1628401, 1629632]",1610612738.0,BOS,shooting,,,White,D. White,,,,,Mid-Range,8-16 Right,,,,,,,1148.0,2.0,0.0,White,1629632.0,,,,,,,,,
225,PT08M30.00S,2022-11-22T01:44:30.5Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629632,,,1610612741,40,29,2022-11-22T01:44:30Z,2230000,False,,,0,,C. White Free Throw 1 of 2 (1 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,,,,,,,,,,,,1.0,,,,,
226,PT08M30.00S,2022-11-22T01:44:31.8Z,2,REGULAR,substitution,out,[],1627936,,,1610612741,40,29,2022-11-22T01:44:43Z,2240000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M30.00S,2022-11-22T01:44:31.8Z,2,REGULAR,substitution,out,[],1628369,,,1610612741,40,29,2022-11-22T01:44:43Z,2250000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M30.00S,2022-11-22T01:44:31.8Z,2,REGULAR,substitution,out,[],1628436,,,1610612741,40,29,2022-11-22T01:44:43Z,2260000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M30.00S,2022-11-22T01:44:31.8Z,2,REGULAR,substitution,out,[],1630573,,,1610612741,40,29,2022-11-22T01:44:43Z,2270000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M30.00S,2022-11-22T01:44:31.8Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,40,29,2022-11-22T01:44:43Z,2280000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M30.00S,2022-11-22T01:44:31.8Z,2,REGULAR,substitution,in,[],1629684,,,1610612741,40,29,2022-11-22T01:44:43Z,2290000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M30.00S,2022-11-22T01:44:31.8Z,2,REGULAR,substitution,in,[],203935,,,1610612741,40,29,2022-11-22T01:44:43Z,2300000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M30.00S,2022-11-22T01:44:31.8Z,2,REGULAR,substitution,in,[],1627759,,,1610612741,40,29,2022-11-22T01:44:43Z,2310000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M30.00S,2022-11-22T01:44:52.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629632,,,1610612741,41,29,2022-11-22T01:44:52Z,2320000,False,,,0,,C. White Free Throw 2 of 2 (2 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,,,,,,,,,,,,2.0,,,,,
236,PT08M15.00S,2022-11-22T01:45:26.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627759,88.64980289093299,50.245098039215684,1610612738,41,31,2022-11-22T01:45:30Z,2340000,False,1.0,54.0,1,right,J. Brown Hook (3 PTS) (M. Smart 1 AST),"[1627759, 203935]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,5.42,Made,,,,,,,,,,,,,3.0,M. Smart,203935.0,1.0,,
238,PT08M03.00S,2022-11-22T01:45:38.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203897,5.732588699080158,50.245098039215684,1610612741,43,31,2022-11-22T01:45:44Z,2360000,False,-1.0,1.0,1,left,Z. LaVine cutting DUNK (8 PTS) (C. White 3 AST),"[203897, 1629632]",1610612741.0,CHI,cutting,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,0.18,Made,,,,,,,,,,,,,8.0,C. White,1629632.0,3.0,,
240,PT07M53.00S,2022-11-22T01:45:53.0Z,2,REGULAR,violation,kicked ball,[],203083,,,1610612738,43,31,2022-11-22T01:45:57Z,2380000,False,,,0,,A. Drummond kicked ball VIOLATION,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,203591.0,,,,,,,,,,,,,
241,PT07M40.00S,2022-11-22T01:46:20.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203935,92.85479632063075,48.529411764705884,1610612738,43,31,2022-11-22T01:46:24Z,2390000,False,-7.0,15.0,1,right,MISS M. Smart driving Layup,[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,1.65,Missed,,,,,,,,,,,,,,,,,,
242,PT07M38.00S,2022-11-22T01:46:22.7Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,43,31,2022-11-22T01:46:24Z,2400000,False,,,0,,A. Drummond REBOUND (Off:2 Def:7),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,241.0,9.0,7.0,2.0,,,,,,,,,,,,,,
243,PT07M33.00S,2022-11-22T01:46:27.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,24.52365308804205,83.82352941176471,1610612741,46,31,2022-11-22T01:46:33Z,2410000,False,-169.0,178.0,1,left,C. White 24' 3PT  (5 PTS) (Z. LaVine 4 AST),"[1629632, 203897]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,24.55,Made,,,,,,,,,,,,,5.0,Z. LaVine,203897.0,4.0,,
245,PT07M24.00S,2022-11-22T01:46:41.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1627759,92.9862023653088,47.549019607843135,1610612738,46,33,2022-11-22T01:46:52Z,2430000,False,-12.0,13.0,1,right,J. Brown driving Layup (5 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,,,,,,,,,5.0,,,,,
246,PT07M24.00S,2022-11-22T01:46:47.2Z,2,REGULAR,violation,defensive goaltending,[],203083,,,1610612738,46,33,2022-11-22T01:46:52Z,2440000,False,,,0,,A. Drummond defensive goaltending VIOLATION,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,203591.0,,,,,,,,,,,,,
247,PT07M24.00S,2022-11-22T01:46:54.1Z,2,REGULAR,foul,personal,['1freethrow'],1630245,,,1610612738,46,33,2022-11-22T01:47:14Z,2450000,False,,,0,,A. Dosunmu shooting personal FOUL (2 PF) (Brown 1 FT),"[1630245, 1627759]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,1628172.0,2.0,0.0,Brown,1627759.0,,,,,,,,,
249,PT07M24.00S,2022-11-22T01:47:05.1Z,2,REGULAR,substitution,out,[],1627763,,,1610612738,46,33,2022-11-22T01:47:13Z,2470000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M24.00S,2022-11-22T01:47:05.1Z,2,REGULAR,substitution,in,[],201143,,,1610612738,46,33,2022-11-22T01:47:13Z,2480000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M24.00S,2022-11-22T01:47:15.1Z,2,REGULAR,freethrow,1 of 1,[],1627759,,,1610612738,46,34,2022-11-22T01:47:15Z,2490000,False,,,0,,J. Brown Free Throw 1 of 1 (6 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,,,,,,,6.0,,,,,
252,PT07M13.00S,2022-11-22T01:47:24.8Z,2,REGULAR,2pt,Jump Shot,[],203897,29.6484888304862,51.470588235294116,1610612741,46,34,2022-11-22T02:00:13Z,2500000,False,-7.0,226.0,1,left,MISS Z. LaVine 22' step back Shot,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Center,22.63,Missed,,,,,,,,,,,,,,,,,,
253,PT07M11.00S,2022-11-22T01:47:26.8Z,2,REGULAR,rebound,offensive,[],203083,,,1610612741,46,34,2022-11-22T02:00:13Z,2510000,False,,,0,,A. Drummond REBOUND (Off:3 Def:7),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Center,,,252.0,10.0,7.0,3.0,,,,,,,,,,,,,,
254,PT07M11.00S,2022-11-22T01:47:31.8Z,2,REGULAR,turnover,traveling,[],203083,,,1610612741,46,34,2022-11-22T01:47:38Z,2520000,False,,,0,,A. Drummond traveling TURNOVER (1 TO),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,1628172.0,,,,,1.0,,,,,,,,
