actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
183,PT08M39.00S,2023-02-05T01:45:45.1Z,2,REGULAR,foul,personal,[],1630245,,,1610612757,42,39,2023-02-05T01:46:02Z,1820000,False,,,0,,A. Dosunmu personal FOUL (3 PF),"[1630245, 203081]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1198.0,3.0,0.0,Lillard,203081.0,,,,,
185,PT08M39.00S,2023-02-05T01:45:57.9Z,2,REGULAR,substitution,out,[],1627884,,,1610612757,42,39,2023-02-05T01:46:17Z,1840000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT08M39.00S,2023-02-05T01:45:57.9Z,2,REGULAR,substitution,out,[],201609,,,1610612757,42,39,2023-02-05T01:46:17Z,1850000,False,,,0,,SUB out: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT08M39.00S,2023-02-05T01:45:57.9Z,2,REGULAR,substitution,out,[],1627780,,,1610612757,42,39,2023-02-05T01:46:17Z,1860000,False,,,0,,SUB out: G. Payton II,[1627780],1610612757.0,POR,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT08M39.00S,2023-02-05T01:45:57.9Z,2,REGULAR,substitution,out,[],1629642,,,1610612757,42,39,2023-02-05T01:46:17Z,1870000,False,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT08M39.00S,2023-02-05T01:45:57.9Z,2,REGULAR,substitution,in,[],1629632,,,1610612757,42,39,2023-02-05T01:46:17Z,1880000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M39.00S,2023-02-05T01:45:57.9Z,2,REGULAR,substitution,in,[],1630172,,,1610612757,42,39,2023-02-05T01:46:17Z,1890000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M39.00S,2023-02-05T01:45:57.9Z,2,REGULAR,substitution,in,[],203924,,,1610612757,42,39,2023-02-05T01:46:17Z,1900000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M39.00S,2023-02-05T01:45:57.9Z,2,REGULAR,substitution,in,[],1628404,,,1610612757,42,39,2023-02-05T01:46:17Z,1910000,False,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M34.00S,2023-02-05T01:46:31.9Z,2,REGULAR,violation,kicked ball,[],202696,,,1610612757,42,39,2023-02-05T01:46:37Z,1920000,False,,,0,,N. Vucevic kicked ball VIOLATION,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,1198.0,,,,,,,,,
194,PT08M19.00S,2023-02-05T01:47:02.9Z,2,REGULAR,3pt,Jump Shot,[],203081,65.25952693823915,17.15686274509804,1610612757,42,39,2023-02-05T01:47:08Z,1930000,False,-164.0,274.0,1,right,MISS D. Lillard 31' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,31.95,Missed,,,,,,,,,,,,,,,,,,
195,PT08M16.00S,2023-02-05T01:47:06.8Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,42,39,2023-02-05T01:47:06Z,1940000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,,,194.0,,,,,2.0,2.0,0.0,,,,,,,,,,
196,PT08M05.00S,2023-02-05T01:47:17.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,5.206964520367937,54.41176470588235,1610612741,42,39,2023-02-05T01:47:22Z,1950000,False,-22.0,-4.0,1,left,MISS A. Dosunmu driving Layup - blocked,"[1630245, 1629234]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,2.24,Missed,,,,,,,,,,,,,,,,,Eubanks,1629234.0
197,PT08M05.00S,2023-02-05T01:47:17.3Z,2,REGULAR,block,,[],1629234,,,1610612741,42,39,2023-02-05T01:47:19Z,1960000,False,,,0,,D. Eubanks BLOCK (1 BLK),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
198,PT08M02.00S,2023-02-05T01:47:20.3Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612757,42,39,2023-02-05T01:47:22Z,1970000,False,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,196.0,,,,,3.0,3.0,0.0,,,,,,,,,,
199,PT08M01.00S,2023-02-05T01:47:22.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",1628404,92.19776609724047,55.392156862745104,1610612757,42,41,2023-02-05T01:47:38Z,1980000,False,27.0,21.0,1,right,J. Hart running Layup (5 PTS),[1628404],1610612757.0,POR,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,3.41,Made,,5.0,,,,,,,,,,,,,,,,
200,PT08M01.00S,2023-02-05T01:47:26.0Z,2,REGULAR,violation,defensive goaltending,[],1629632,,,1610612757,42,41,2023-02-05T01:47:38Z,1990000,False,,,0,,C. White defensive goaltending VIOLATION,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,1162.0,,,,,,,,,
201,PT08M01.00S,2023-02-05T01:47:40.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,42,41,2023-02-05T01:47:40Z,2000000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M01.00S,2023-02-05T01:50:02.1Z,2,REGULAR,substitution,out,[],1630245,,,1610612741,42,41,2023-02-05T01:50:19Z,2010000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M01.00S,2023-02-05T01:50:02.1Z,2,REGULAR,substitution,out,[],1631101,,,1610612741,42,41,2023-02-05T01:50:19Z,2020000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M01.00S,2023-02-05T01:50:02.1Z,2,REGULAR,substitution,in,[],1631207,,,1610612741,42,41,2023-02-05T01:50:19Z,2030000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M01.00S,2023-02-05T01:50:02.1Z,2,REGULAR,substitution,in,[],1629014,,,1610612741,42,41,2023-02-05T01:50:19Z,2040000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M47.00S,2023-02-05T01:50:37.1Z,2,REGULAR,2pt,Jump Shot,[],201942,9.280551905387648,75.24509803921569,1610612741,42,41,2023-02-05T01:51:09Z,2050000,False,-126.0,35.0,1,left,MISS D. DeRozan 13' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,13.09,Missed,,,,,,,,,,,,,,,,,,
207,PT07M45.00S,2023-02-05T01:50:39.1Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612757,42,41,2023-02-05T01:50:41Z,2060000,False,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Left,,,206.0,,,,,4.0,4.0,0.0,,,,,,,,,,
208,PT07M37.00S,2023-02-05T01:50:45.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,92.59198423127464,51.225490196078425,1610612757,42,43,2023-02-05T01:50:50Z,2070000,False,6.0,17.0,1,right,D. Eubanks cutting DUNK (4 PTS) (J. Hart 1 AST),"[1629234, 1628404]",1610612757.0,POR,cutting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,1.82,Made,,4.0,J. Hart,1628404.0,1.0,,,,,,,,,,,,,
210,PT07M22.00S,2023-02-05T01:51:03.1Z,2,REGULAR,turnover,out-of-bounds,[],202696,,,1610612741,42,43,2023-02-05T01:51:10Z,2090000,False,,,0,,N. Vucevic bad pass out-of-bounds TURNOVER (1 TO),[202696],1610612741.0,CHI,bad pass,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1198.0,,,,,1.0,,,,
211,PT07M00.00S,2023-02-05T01:51:37.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629234,93.38042049934296,50.245098039215684,1610612757,42,45,2023-02-05T01:51:47Z,2100000,False,1.0,10.0,1,right,D. Eubanks reverse Layup (6 PTS) (D. Lillard 1 AST),"[1629234, 203081]",1610612757.0,POR,reverse,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,0.98,Made,,6.0,D. Lillard,203081.0,1.0,,,,,,,,,,,,,
213,PT06M43.00S,2023-02-05T01:51:55.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202696,12.959921156373195,52.94117647058824,1610612741,44,45,2023-02-05T01:52:00Z,2120000,False,-15.0,69.0,1,left,N. Vucevic 7' turnaround Hook (6 PTS) (D. DeRozan 3 AST),"[202696, 201942]",1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,7.08,Made,,6.0,D. DeRozan,201942.0,3.0,,,,,,,,,,,,,
215,PT06M31.00S,2023-02-05T01:52:09.6Z,2,REGULAR,foul,personal,['3freethrow'],1629632,,,1610612757,44,45,2023-02-05T01:52:17Z,2140000,False,,,0,,C. White shooting personal FOUL (2 PF) (Lillard 3 FT),"[1629632, 203081]",1610612741.0,CHI,shooting,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1198.0,2.0,0.0,Lillard,203081.0,,,,,
217,PT06M31.00S,2023-02-05T01:52:34.5Z,2,REGULAR,freethrow,1 of 3,[],203081,,,1610612757,44,46,2023-02-05T01:52:34Z,2160000,False,,,0,,D. Lillard Free Throw 1 of 3 (20 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,20.0,,,,,,,,,,,,,,,,
218,PT06M31.00S,2023-02-05T01:52:55.9Z,2,REGULAR,freethrow,2 of 3,[],203081,,,1610612757,44,47,2023-02-05T01:52:55Z,2170000,False,,,0,,D. Lillard Free Throw 2 of 3 (21 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,21.0,,,,,,,,,,,,,,,,
219,PT06M31.00S,2023-02-05T01:52:56.6Z,2,REGULAR,substitution,out,[],1631207,,,1610612757,44,47,2023-02-05T01:53:00Z,2180000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M31.00S,2023-02-05T01:52:56.6Z,2,REGULAR,substitution,in,[],203897,,,1610612757,44,47,2023-02-05T01:53:00Z,2190000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M31.00S,2023-02-05T01:53:14.4Z,2,REGULAR,freethrow,3 of 3,[],203081,,,1610612757,44,48,2023-02-05T01:53:14Z,2200000,False,,,0,,D. Lillard Free Throw 3 of 3 (22 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,22.0,,,,,,,,,,,,,,,,
222,PT06M14.00S,2023-02-05T01:53:33.3Z,2,REGULAR,3pt,Jump Shot,[],203897,29.38567674113009,75.49019607843137,1610612741,44,48,2023-02-05T01:54:02Z,2210000,False,-127.0,224.0,1,left,MISS Z. LaVine 25' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,25.75,Missed,,,,,,,,,,,,,,,,,,
223,PT06M10.00S,2023-02-05T01:53:37.3Z,2,REGULAR,rebound,defensive,[],203081,,,1610612757,44,48,2023-02-05T01:53:37Z,2220000,False,,,0,,D. Lillard REBOUND (Off:0 Def:1),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,222.0,,,,,1.0,1.0,0.0,,,,,,,,,,
224,PT06M07.00S,2023-02-05T01:53:42.0Z,2,REGULAR,foul,personal,['2freethrow'],203897,,,1610612757,44,48,2023-02-05T01:53:52Z,2230000,False,,,0,,Z. LaVine shooting personal FOUL (3 PF) (Lillard 2 FT),"[203897, 203081]",1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1162.0,3.0,0.0,Lillard,203081.0,,,,,
226,PT06M07.00S,2023-02-05T01:54:08.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203081,,,1610612757,44,49,2023-02-05T01:54:08Z,2250000,False,,,0,,D. Lillard Free Throw 1 of 2 (23 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,23.0,,,,,,,,,,,,,,,,
227,PT06M07.00S,2023-02-05T01:54:22.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203081,,,1610612757,44,50,2023-02-05T01:54:22Z,2260000,False,,,0,,D. Lillard Free Throw 2 of 2 (24 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,24.0,,,,,,,,,,,,,,,,
228,PT05M45.00S,2023-02-05T01:54:48.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,5.601182654402102,53.18627450980392,1610612741,46,50,2023-02-05T01:54:52Z,2270000,False,-16.0,0.0,1,left,Z. LaVine driving Layup (17 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.59,Made,,17.0,,,,,,,,,,,,,,,,
229,PT05M38.00S,2023-02-05T01:54:57.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201942,,,1610612757,46,50,2023-02-05T01:55:08Z,2280000,False,,,0,,D. DeRozan shooting personal FOUL (1 PF) (Hart 2 FT),"[201942, 1628404]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202007.0,1.0,0.0,Hart,1628404.0,,,,,
231,PT05M38.00S,2023-02-05T01:55:27.3Z,2,REGULAR,freethrow,1 of 2,[],1628404,,,1610612757,46,51,2023-02-05T01:55:27Z,2300000,False,,,0,,J. Hart Free Throw 1 of 2 (6 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,Made,,6.0,,,,,,,,,,,,,,,,
232,PT05M38.00S,2023-02-05T01:55:41.8Z,2,REGULAR,freethrow,2 of 2,[],1628404,,,1610612757,46,52,2023-02-05T01:55:41Z,2310000,False,,,0,,J. Hart Free Throw 2 of 2 (7 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
233,PT05M19.00S,2023-02-05T01:56:01.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630172,14.799605781865965,53.92156862745098,1610612741,46,52,2023-02-05T01:56:33Z,2320000,False,-20.0,87.0,1,left,MISS P. Williams 8' fadeaway Shot,[1630172],1610612741.0,CHI,fadeaway,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Center,8.88,Missed,,,,,,,,,,,,,,,,,,
234,PT05M17.00S,2023-02-05T01:56:03.9Z,2,REGULAR,rebound,defensive,[],203081,,,1610612757,46,52,2023-02-05T01:56:06Z,2330000,False,,,0,,D. Lillard REBOUND (Off:0 Def:2),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Center,,,233.0,,,,,2.0,2.0,0.0,,,,,,,,,,
235,PT05M11.00S,2023-02-05T01:56:11.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,92.19776609724047,48.77450980392157,1610612757,46,52,2023-02-05T01:56:15Z,2340000,False,-6.0,21.0,1,right,MISS D. Lillard driving Layup,[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,,
236,PT05M08.00S,2023-02-05T01:56:14.0Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,46,52,2023-02-05T01:56:15Z,2350000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,235.0,,,,,3.0,3.0,0.0,,,,,,,,,,
237,PT05M01.00S,2023-02-05T01:56:19.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,6.389618922470433,50.73529411764706,1610612741,48,52,2023-02-05T01:56:26Z,2360000,False,-4.0,8.0,1,left,Z. LaVine driving reverse Layup (19 PTS) (N. Vucevic 3 AST),"[203897, 202696]",1610612741.0,CHI,driving reverse,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,0.85,Made,,19.0,N. Vucevic,202696.0,3.0,,,,,,,,,,,,,
239,PT04M32.00S,2023-02-05T01:56:48.1Z,2,REGULAR,2pt,Jump Shot,[],203081,91.14651773981603,21.568627450980394,1610612757,48,54,2023-02-05T01:56:52Z,2380000,False,-142.0,31.0,1,right,D. Lillard 14' pullup Jump Shot (26 PTS),[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Left,14.55,Made,,26.0,,,,,,,,,,,,,,,,
240,PT04M22.00S,2023-02-05T01:56:58.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,11.908672798948752,52.450980392156865,1610612741,50,54,2023-02-05T01:57:05Z,2390000,False,-12.0,59.0,1,left,N. Vucevic 6' floating Jump Shot (8 PTS) (D. DeRozan 4 AST),"[202696, 201942]",1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,6.07,Made,,8.0,D. DeRozan,201942.0,4.0,,,,,,,,,,,,,
242,PT04M02.00S,2023-02-05T01:57:18.2Z,2,REGULAR,3pt,Jump Shot,[],1629014,66.96780551905388,63.970588235294116,1610612757,50,57,2023-02-05T01:57:22Z,2410000,False,70.0,258.0,1,right,A. Simons 26' 3PT  (7 PTS) (J. Grant 2 AST),"[1629014, 203924]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,26.73,Made,,7.0,J. Grant,203924.0,2.0,,,,,,,,,,,,,
247,PT03M49.00S,2023-02-05T01:57:40.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",203897,6.1268068331143235,51.225490196078425,1610612741,52,57,2023-02-05T01:58:41Z,2460000,False,-6.0,5.0,1,left,Z. LaVine driving Layup (21 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,0.8,Made,,21.0,,,,,,,,,,,,,,,,
248,PT03M49.00S,2023-02-05T01:57:43.6Z,2,REGULAR,violation,defensive goaltending,[],1629234,,,1610612741,52,57,2023-02-05T01:58:08Z,2470000,False,,,0,,D. Eubanks defensive goaltending VIOLATION,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,1162.0,,,,,,,,,
249,PT03M49.00S,2023-02-05T01:57:55.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,52,57,2023-02-05T01:57:55Z,2480000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT03M49.00S,2023-02-05T02:00:54.1Z,2,REGULAR,substitution,out,[],1629234,,,1610612757,52,57,2023-02-05T02:01:05Z,2490000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT03M49.00S,2023-02-05T02:00:54.1Z,2,REGULAR,substitution,in,[],1630570,,,1610612757,52,57,2023-02-05T02:01:05Z,2500000,False,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT03M34.00S,2023-02-05T02:01:14.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629014,92.19776609724047,49.50980392156863,1610612757,52,59,2023-02-05T02:01:42Z,2510000,False,-2.0,21.0,1,right,A. Simons driving Hook (9 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,2.09,Made,,9.0,,,,,,,,,,,,,,,,
253,PT03M12.00S,2023-02-05T02:01:36.4Z,2,REGULAR,3pt,Jump Shot,[],1629632,30.305519053876477,31.372549019607842,1610612741,55,59,2023-02-05T02:01:40Z,2520000,False,93.0,232.0,1,left,C. White 25' 3PT  (8 PTS) (D. DeRozan 5 AST),"[1629632, 201942]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,25.04,Made,,8.0,D. DeRozan,201942.0,5.0,,,,,,,,,,,,,
255,PT02M47.00S,2023-02-05T02:02:01.1Z,2,REGULAR,3pt,Jump Shot,[],203924,89.43823915900131,3.6764705882352944,1610612757,55,59,2023-02-05T02:02:09Z,2540000,False,-232.0,47.0,1,right,MISS J. Grant 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,23.63,Missed,,,,,,,,,,,,,,,,,,
256,PT02M44.00S,2023-02-05T02:02:04.1Z,2,REGULAR,rebound,offensive,[],1628404,,,1610612757,55,59,2023-02-05T02:02:09Z,2550000,False,,,0,,J. Hart REBOUND (Off:1 Def:4),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,,,255.0,,,,,5.0,4.0,1.0,,,,,,,,,,
257,PT02M43.00S,2023-02-05T02:02:05.9Z,2,REGULAR,turnover,lost ball,[],1628404,,,1610612757,55,59,2023-02-05T02:02:11Z,2560000,False,,,0,,J. Hart lost ball TURNOVER (1 TO),"[1628404, 201942]",1610612757.0,POR,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,DeRozan,201942.0,,
258,PT02M43.00S,2023-02-05T02:02:05.9Z,2,REGULAR,steal,,[],201942,,,1610612741,55,59,2023-02-05T02:02:07Z,2570000,False,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
259,PT02M40.00S,2023-02-05T02:02:12.3Z,2,REGULAR,foul,offensive,['inpenalty'],203897,,,1610612741,55,59,2023-02-05T02:02:37Z,2580000,False,,,0,,Z. LaVine charge offensive FOUL (4 PF),"[203897, 1630570]",1610612741.0,CHI,charge,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202007.0,4.0,0.0,Watford,1630570.0,,,,,
261,PT02M40.00S,2023-02-05T02:02:12.3Z,2,REGULAR,turnover,offensive foul,[],203897,,,1610612741,55,59,2023-02-05T02:02:12Z,2600000,False,,,0,,Z. LaVine offensive foul TURNOVER (2 TO),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202007.0,,,,,2.0,,,,
262,PT02M40.00S,2023-02-05T02:02:37.8Z,2,REGULAR,substitution,out,[],203897,,,1610612757,55,59,2023-02-05T02:02:41Z,2610000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT02M40.00S,2023-02-05T02:02:37.8Z,2,REGULAR,substitution,in,[],1631207,,,1610612757,55,59,2023-02-05T02:02:41Z,2620000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT02M31.00S,2023-02-05T02:03:08.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631207,,,1610612757,55,59,2023-02-05T02:03:18Z,2630000,False,,,0,,D. Terry shooting personal FOUL (1 PF) (Lillard 2 FT),"[1631207, 203081]",1610612741.0,CHI,shooting,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202007.0,1.0,0.0,Lillard,203081.0,,,,,
266,PT02M31.00S,2023-02-05T02:03:37.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203081,,,1610612757,55,60,2023-02-05T02:03:37Z,2650000,False,,,0,,D. Lillard Free Throw 1 of 2 (27 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,27.0,,,,,,,,,,,,,,,,
267,PT02M31.00S,2023-02-05T02:03:53.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203081,,,1610612757,55,61,2023-02-05T02:03:54Z,2660000,False,,,0,,D. Lillard Free Throw 2 of 2 (28 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,28.0,,,,,,,,,,,,,,,,
268,PT02M16.00S,2023-02-05T02:04:11.3Z,2,REGULAR,3pt,Jump Shot,[],1629632,31.750985545335087,35.53921568627451,1610612741,55,61,2023-02-05T02:05:03Z,2670000,False,72.0,246.0,1,left,MISS C. White 25' step back 3PT,[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,Above the Break 3,24+ Center,25.64,Missed,,,,,,,,,,,,,,,,,,
269,PT02M16.00S,2023-02-05T02:04:11.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,55,61,2023-02-05T02:04:21Z,2680000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Center,,,268.0,,,,,,,,,,,,,,,,,
270,PT02M16.00S,2023-02-05T02:04:19.1Z,2,REGULAR,foul,personal,[],203081,,,1610612741,55,61,2023-02-05T02:04:37Z,2690000,False,,,0,,D. Lillard loose ball personal FOUL (2 PF),"[203081, 1631207]",1610612757.0,POR,loose ball,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1162.0,2.0,0.0,Terry,1631207.0,,,,,
