actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
92,PT05M04.00S,2023-01-15T20:56:30.3Z,1,REGULAR,3pt,Jump Shot,[],201939,66.17936925098554,35.049019607843135,1610612744,19,8,2023-01-15T20:56:36Z,910000,False,-75.0,265.0,1,right,MISS S. Curry 27' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,27.57,Missed,,,,,,,,,,,,,,,,,,
93,PT05M00.00S,2023-01-15T20:56:34.3Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,19,8,2023-01-15T20:56:36Z,920000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,,,92.0,,,,,2.0,2.0,0.0,,,,,,,,,,
94,PT04M45.00S,2023-01-15T20:56:49.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,6.258212877792378,48.28431372549019,1610612741,19,8,2023-01-15T20:56:53Z,930000,False,9.0,6.0,1,left,MISS Z. LaVine driving Layup,[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.07,Missed,,,,,,,,,,,,,,,,,,
95,PT04M41.00S,2023-01-15T20:56:52.0Z,1,REGULAR,rebound,offensive,[],203897,,,1610612741,19,8,2023-01-15T20:56:52Z,940000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,94.0,,,,,3.0,2.0,1.0,,,,,,,,,,
96,PT04M41.00S,2023-01-15T20:56:52.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203897,5.590000152587891,50.0,1610612741,19,8,2023-01-15T20:56:55Z,950000,False,0.0,0.0,1,left,MISS Z. LaVine tip Layup,[203897],1610612741.0,CHI,tip,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
97,PT04M41.00S,2023-01-15T20:56:52.0Z,1,REGULAR,rebound,offensive,[],203897,,,1610612741,19,8,2023-01-15T20:56:55Z,960000,False,,,0,,Z. LaVine REBOUND (Off:2 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,96.0,,,,,4.0,2.0,2.0,,,,,,,,,,
98,PT04M40.00S,2023-01-15T20:56:53.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203897,5.590000152587891,50.0,1610612741,21,8,2023-01-15T20:56:53Z,970000,False,0.0,0.0,1,left,Z. LaVine tip Layup (4 PTS),[203897],1610612741.0,CHI,tip,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,0.0,Made,,4.0,,,,,,,,,,,,,,,,
99,PT04M35.00S,2023-01-15T20:56:58.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629673,93.51182654402102,50.49019607843137,1610612744,21,10,2023-01-15T21:01:20Z,980000,False,2.0,8.0,1,right,J. Poole driving DUNK (2 PTS) (M. Moody 1 AST),"[1629673, 1630541]",1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,0.89,Made,,2.0,M. Moody,1630541.0,1.0,,,,,,,,,,,,,
101,PT04M22.00S,2023-01-15T20:57:11.8Z,1,REGULAR,3pt,Jump Shot,[],202696,31.35676741130092,39.950980392156865,1610612741,24,10,2023-01-15T20:57:17Z,1000000,False,50.0,242.0,1,left,N. Vucevic 24' 3PT  (12 PTS) (Z. LaVine 1 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,24.74,Made,,12.0,Z. LaVine,203897.0,1.0,,,,,,,,,,,,,
103,PT04M09.00S,2023-01-15T20:57:25.2Z,1,REGULAR,turnover,bad pass,[],1630541,,,1610612744,24,10,2023-01-15T20:57:29Z,1020000,False,,,0,,M. Moody bad pass TURNOVER (1 TO),"[1630541, 1629632]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,White,1629632.0,,,,,,,
104,PT04M09.00S,2023-01-15T20:57:25.2Z,1,REGULAR,steal,,[],1629632,,,1610612741,24,10,2023-01-15T20:57:27Z,1030000,False,,,0,,C. White STEAL (1 STL),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
105,PT04M04.00S,2023-01-15T20:57:30.0Z,1,REGULAR,turnover,bad pass,[],1629632,,,1610612741,24,10,2023-01-15T20:57:33Z,1040000,False,,,0,,C. White bad pass TURNOVER (1 TO),"[1629632, 1629673]",1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Poole,1629673.0,,,,,,,
106,PT04M04.00S,2023-01-15T20:57:30.0Z,1,REGULAR,steal,,[],1629673,,,1610612744,24,10,2023-01-15T20:57:31Z,1050000,False,,,0,,J. Poole STEAL (1 STL),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
107,PT03M59.00S,2023-01-15T20:57:35.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202691,71.96123521681997,20.588235294117645,1610612744,24,10,2023-01-15T20:57:40Z,1060000,False,-147.0,211.0,1,right,MISS K. Thompson 25' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,25.73,Missed,,,,,,,,,,,,,,,,,,
108,PT03M57.00S,2023-01-15T20:57:37.3Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,24,10,2023-01-15T20:57:40Z,1070000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,,,107.0,,,,,3.0,3.0,0.0,,,,,,,,,,
109,PT03M44.00S,2023-01-15T20:57:50.7Z,1,REGULAR,3pt,Jump Shot,[],1630245,5.338370565045992,3.9215686274509802,1610612741,24,10,2023-01-15T20:57:56Z,1080000,False,230.0,-2.0,1,left,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
110,PT03M40.00S,2023-01-15T20:57:54.7Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,24,10,2023-01-15T20:57:56Z,1090000,False,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,,,109.0,,,,,3.0,3.0,0.0,,,,,,,,,,
111,PT03M37.00S,2023-01-15T20:57:57.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202691,73.53810775295663,87.74509803921569,1610612744,24,10,2023-01-15T20:58:02Z,1100000,False,189.0,196.0,1,right,MISS K. Thompson 27' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,27.22,Missed,,,,,,,,,,,,,,,,,,
112,PT03M35.00S,2023-01-15T20:57:59.0Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,24,10,2023-01-15T20:58:02Z,1110000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,,,111.0,,,,,4.0,4.0,0.0,,,,,,,,,,
113,PT03M35.00S,2023-01-15T20:58:06.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,24,10,2023-01-15T20:58:06Z,1120000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M35.00S,2023-01-15T21:00:21.5Z,1,REGULAR,substitution,out,[],202696,,,1610612741,24,10,2023-01-15T21:00:51Z,1130000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M35.00S,2023-01-15T21:00:21.5Z,1,REGULAR,substitution,out,[],1630245,,,1610612741,24,10,2023-01-15T21:00:51Z,1140000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M35.00S,2023-01-15T21:00:21.5Z,1,REGULAR,substitution,out,[],1630541,,,1610612741,24,10,2023-01-15T21:00:51Z,1150000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M35.00S,2023-01-15T21:00:21.5Z,1,REGULAR,substitution,out,[],202691,,,1610612741,24,10,2023-01-15T21:00:51Z,1160000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M35.00S,2023-01-15T21:00:21.5Z,1,REGULAR,substitution,out,[],203110,,,1610612741,24,10,2023-01-15T21:00:51Z,1170000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M35.00S,2023-01-15T21:00:21.5Z,1,REGULAR,substitution,in,[],1630172,,,1610612741,24,10,2023-01-15T21:00:51Z,1180000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M35.00S,2023-01-15T21:00:21.5Z,1,REGULAR,substitution,in,[],1627936,,,1610612741,24,10,2023-01-15T21:00:51Z,1190000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M35.00S,2023-01-15T21:00:21.5Z,1,REGULAR,substitution,in,[],1626172,,,1610612741,24,10,2023-01-15T21:00:51Z,1200000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M35.00S,2023-01-15T21:00:21.5Z,1,REGULAR,substitution,in,[],1628978,,,1610612741,24,10,2023-01-15T21:00:51Z,1210000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M35.00S,2023-01-15T21:00:21.5Z,1,REGULAR,substitution,in,[],1630237,,,1610612741,24,10,2023-01-15T21:00:51Z,1220000,False,,,0,,SUB in: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M22.00S,2023-01-15T21:01:26.4Z,1,REGULAR,foul,technical,['1freethrow'],1630237,,,1610612741,24,10,2023-01-15T21:01:30Z,1230000,False,,,0,,A. Lamb defensive-3-second technical FOUL (1 Tech),[1630237],1610612744.0,GSW,defensive-3-second,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,2004.0,0.0,1.0,,,,
125,PT03M22.00S,2023-01-15T21:01:38.5Z,1,REGULAR,freethrow,1 of 1,[],203897,,,1610612741,25,10,2023-01-15T21:01:38Z,1240000,False,,,0,,Z. LaVine technical Free Throw 1 of 1 (5 PTS),[203897],1610612741.0,CHI,technical,,,LaVine,Z. LaVine,,,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
126,PT03M14.00S,2023-01-15T21:01:58.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627884,5.732588699080158,51.225490196078425,1610612741,27,10,2023-01-15T21:03:22Z,1250000,False,-6.0,1.0,1,left,D. Jones Jr. cutting DUNK (4 PTS) (Z. LaVine 2 AST),"[1627884, 203897]",1610612741.0,CHI,cutting,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,0.63,Made,,4.0,Z. LaVine,203897.0,2.0,,,,,,,,,,,,,
128,PT02M59.00S,2023-01-15T21:02:13.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,84.44480946123521,49.26470588235294,1610612744,27,12,2023-01-15T21:02:17Z,1270000,False,-4.0,94.0,1,right,S. Curry 9' driving floating Jump Shot (5 PTS) (A. Lamb 1 AST),"[201939, 1630237]",1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,9.38,Made,,5.0,A. Lamb,1630237.0,1.0,,,,,,,,,,,,,
130,PT02M47.00S,2023-01-15T21:02:32.0Z,1,REGULAR,foul,offensive,[],1627884,,,1610612741,27,12,2023-01-15T21:02:38Z,1290000,False,,,0,,D. Jones Jr. off-the-ball offensive FOUL (1 PF),"[1627884, 1628978]",1610612741.0,CHI,off-the-ball,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,101283.0,1.0,0.0,DiVincenzo,1628978.0,,
132,PT02M47.00S,2023-01-15T21:02:32.0Z,1,REGULAR,turnover,offensive foul,[],1627884,,,1610612741,27,12,2023-01-15T21:02:32Z,1310000,False,,,0,,D. Jones Jr. offensive foul TURNOVER (1 TO),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,,,101283.0,,,,,,
133,PT02M22.00S,2023-01-15T21:03:10.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630237,83.78777923784494,4.6568627450980395,1610612744,27,15,2023-01-15T21:03:15Z,1320000,False,-227.0,100.0,1,right,A. Lamb 24' 3PT  (3 PTS) (S. Curry 1 AST),"[1630237, 201939]",1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Above the Break 3,24+ Left Center,24.77,Made,,3.0,S. Curry,201939.0,1.0,,,,,,,,,,,,,
135,PT02M01.00S,2023-01-15T21:03:31.3Z,1,REGULAR,3pt,Jump Shot,[],1627884,5.338370565045992,3.6764705882352944,1610612741,27,15,2023-01-15T21:03:37Z,1340000,False,232.0,-2.0,1,left,MISS D. Jones Jr. 3PT,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,,
136,PT01M59.00S,2023-01-15T21:03:33.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,27,15,2023-01-15T21:03:37Z,1350000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Right Corner 3,24+ Right,,,135.0,,,,,,,,,,,,,,,,,
138,PT01M59.00S,2023-01-15T21:03:46.1Z,1,REGULAR,substitution,out,[],201939,,,1610612741,27,15,2023-01-15T21:03:56Z,1370000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M59.00S,2023-01-15T21:03:46.1Z,1,REGULAR,substitution,in,[],1629660,,,1610612741,27,15,2023-01-15T21:03:56Z,1380000,False,,,0,,SUB in: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M56.00S,2023-01-15T21:04:13.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,31.225361366622867,46.07843137254902,1610612741,30,15,2023-01-15T21:04:18Z,1390000,False,20.0,241.0,1,left,C. White 24' 3PT  (3 PTS) (D. Jones Jr. 1 AST),"[1629632, 1627884]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,24.18,Made,,3.0,D. Jones Jr.,1627884.0,1.0,,,,,,,,,,,,,
142,PT01M33.00S,2023-01-15T21:04:36.7Z,1,REGULAR,3pt,Jump Shot,[],1630237,68.67608409986859,28.676470588235293,1610612744,30,18,2023-01-15T21:04:41Z,1410000,False,-107.0,242.0,1,right,A. Lamb 26' 3PT  (6 PTS) (T. Jerome 1 AST),"[1630237, 1629660]",1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Above the Break 3,24+ Left Center,26.43,Made,,6.0,T. Jerome,1629660.0,1.0,,,,,,,,,,,,,
144,PT01M22.00S,2023-01-15T21:04:49.6Z,1,REGULAR,foul,personal,[],1626172,,,1610612741,30,18,2023-01-15T21:05:22Z,1430000,False,,,0,,K. Looney personal FOUL (2 PF),"[1626172, 1630172]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,2004.0,2.0,0.0,Williams,1630172.0,,
146,PT01M22.00S,2023-01-15T21:04:56.7Z,1,REGULAR,substitution,out,[],203897,,,1610612741,30,18,2023-01-15T21:05:00Z,1450000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M22.00S,2023-01-15T21:04:56.7Z,1,REGULAR,substitution,in,[],201609,,,1610612741,30,18,2023-01-15T21:05:00Z,1460000,False,,,0,,SUB in: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M12.00S,2023-01-15T21:05:19.4Z,1,REGULAR,3pt,Jump Shot,[],1630172,5.338370565045992,4.901960784313726,1610612741,33,18,2023-01-15T21:05:24Z,1470000,False,225.0,-2.0,1,left,P. Williams 3PT  (6 PTS) (C. White 1 AST),"[1630172, 1629632]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,22.55,Made,,6.0,C. White,1629632.0,1.0,,,,,,,,,,,,,
150,PT01M03.00S,2023-01-15T21:05:31.7Z,1,REGULAR,foul,personal,[],1627884,,,1610612744,33,18,2023-01-15T21:05:40Z,1490000,False,,,0,,D. Jones Jr. personal FOUL (2 PF),"[1627884, 1629673]",1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1628172.0,2.0,0.0,Poole,1629673.0,,
152,PT00M50.30S,2023-01-15T21:06:02.8Z,1,REGULAR,turnover,bad pass,[],1630237,,,1610612744,33,18,2023-01-15T21:06:06Z,1510000,False,,,0,,A. Lamb bad pass TURNOVER (1 TO),"[1630237, 1627936]",1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,Caruso,1627936.0,,,,,,,
153,PT00M50.30S,2023-01-15T21:06:02.8Z,1,REGULAR,steal,,[],1627936,,,1610612741,33,18,2023-01-15T21:06:04Z,1520000,False,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
154,PT00M41.80S,2023-01-15T21:06:11.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201609,4.28712220762155,94.36274509803921,1610612741,33,18,2023-01-15T21:06:15Z,1530000,False,-222.0,-12.0,1,left,MISS G. Dragic 3PT,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Left Corner 3,24+ Left,22.21,Missed,,,,,,,,,,,,,,,,,,
155,PT00M39.30S,2023-01-15T21:06:13.8Z,1,REGULAR,rebound,defensive,[],1629660,,,1610612744,33,18,2023-01-15T21:06:15Z,1540000,False,,,0,,T. Jerome REBOUND (Off:0 Def:1),[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,Left Corner 3,24+ Left,,,154.0,,,,,1.0,1.0,0.0,,,,,,,,,,
156,PT00M29.30S,2023-01-15T21:06:25.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,93.77463863337714,50.0,1610612744,33,20,2023-01-15T21:06:29Z,1550000,False,0.0,6.0,1,right,K. Looney driving Layup (4 PTS) (T. Jerome 2 AST),"[1626172, 1629660]",1610612744.0,GSW,driving,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,0.6,Made,,4.0,T. Jerome,1629660.0,2.0,,,,,,,,,,,,,
158,PT00M16.30S,2023-01-15T21:06:40.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,15.588042049934298,44.85294117647059,1610612741,35,20,2023-01-15T21:06:44Z,1570000,False,26.0,94.0,1,left,C. White 9' pullup Jump Shot (5 PTS),[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Center,9.74,Made,,5.0,,,,,,,,,,,,,,,,
159,PT00M01.30S,2023-01-15T21:06:57.8Z,1,REGULAR,3pt,Jump Shot,[],1629673,74.19513797634691,87.00980392156863,1610612744,35,20,2023-01-15T21:07:04Z,1580000,False,185.0,190.0,1,right,MISS J. Poole 26' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,26.53,Missed,,,,,,,,,,,,,,,,,,
160,PT00M01.30S,2023-01-15T21:06:57.8Z,1,REGULAR,rebound,defensive,[],1627936,,,1610612741,35,20,2023-01-15T21:08:00Z,1590000,False,,,0,,A. Caruso REBOUND (Off:0 Def:4),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,,,159.0,,,,,4.0,4.0,0.0,,,,,,,,,,
161,PT00M00.00S,2023-01-15T21:07:03.0Z,1,REGULAR,period,end,[],0,,,1610612741,35,20,2023-01-15T21:08:00Z,1600000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-01-15T21:09:05.7Z,2,REGULAR,substitution,out,['startperiod'],1627884,,,1610612741,35,20,2023-01-15T21:09:39Z,1610000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2023-01-15T21:09:05.7Z,2,REGULAR,substitution,out,['startperiod'],1627936,,,1610612741,35,20,2023-01-15T21:09:39Z,1620000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2023-01-15T21:09:05.7Z,2,REGULAR,substitution,out,['startperiod'],1626172,,,1610612741,35,20,2023-01-15T21:09:39Z,1630000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2023-01-15T21:09:05.7Z,2,REGULAR,substitution,out,['startperiod'],1629660,,,1610612741,35,20,2023-01-15T21:09:39Z,1640000,False,,,0,,SUB out: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2023-01-15T21:09:05.7Z,2,REGULAR,substitution,in,['startperiod'],1630245,,,1610612741,35,20,2023-01-15T21:09:39Z,1650000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2023-01-15T21:09:05.7Z,2,REGULAR,substitution,in,['startperiod'],202696,,,1610612741,35,20,2023-01-15T21:09:39Z,1660000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2023-01-15T21:09:05.7Z,2,REGULAR,substitution,in,['startperiod'],203952,,,1610612741,35,20,2023-01-15T21:09:39Z,1670000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2023-01-15T21:09:05.7Z,2,REGULAR,substitution,in,['startperiod'],203110,,,1610612741,35,20,2023-01-15T21:09:39Z,1680000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2023-01-15T21:09:50.1Z,2,REGULAR,period,start,[],0,,,1610612744,35,20,2023-01-15T21:09:50Z,1690000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT11M46.00S,2023-01-15T21:10:04.1Z,2,REGULAR,foul,personal,['3freethrow'],201609,,,1610612744,35,20,2023-01-15T21:10:15Z,1700000,False,,,0,,G. Dragic shooting personal FOUL (1 PF) (Lamb 3 FT),"[201609, 1630237]",1610612741.0,CHI,shooting,,,Dragic,G. Dragic,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,1628172.0,1.0,0.0,Lamb,1630237.0,,
173,PT11M46.00S,2023-01-15T21:10:30.4Z,2,REGULAR,freethrow,1 of 3,[],1630237,,,1610612744,35,21,2023-01-15T21:11:00Z,1720000,False,,,0,,A. Lamb Free Throw 1 of 3 (7 PTS),[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
174,PT11M46.00S,2023-01-15T21:10:30.4Z,2,REGULAR,freethrow,2 of 3,[],1630237,,,1610612744,35,22,2023-01-15T21:11:00Z,1730000,False,,,0,,A. Lamb Free Throw 2 of 3 (8 PTS),[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
175,PT11M46.00S,2023-01-15T21:10:30.4Z,2,REGULAR,freethrow,3 of 3,[],1630237,,,1610612744,35,22,2023-01-15T21:11:00Z,1740000,False,,,0,,MISS A. Lamb Free Throw 3 of 3,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
176,PT11M40.00S,2023-01-15T21:10:36.4Z,2,REGULAR,rebound,defensive,[],1630172,,,1610612741,35,22,2023-01-15T21:11:00Z,1750000,False,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,175.0,,,,,1.0,1.0,0.0,,,,,,,,,,
177,PT11M33.00S,2023-01-15T21:11:05.9Z,2,REGULAR,2pt,Jump Shot,[],202696,24.655059132720105,57.84313725490197,1610612741,35,22,2023-01-15T21:11:13Z,1760000,False,-39.0,179.0,1,left,MISS N. Vucevic 18' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Center,18.35,Missed,,,,,,,,,,,,,,,,,,
