actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
33,PT08M55.00S,2023-04-09T17:16:14.2Z,1,REGULAR,block,,[],1627936,,,1610612765,11,4,2023-04-09T17:16:17Z,330000,False,,,0,,A. Caruso BLOCK (2 BLK),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
34,PT08M53.00S,2023-04-09T17:16:16.2Z,1,REGULAR,rebound,offensive,[],1630164,,,1610612765,11,4,2023-04-09T17:17:46Z,340000,False,,,0,,J. Wiseman REBOUND (Off:2 Def:0),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),8-16 Center,,,,32.0,2.0,0.0,2.0,,,,,,,,,,,,,
35,PT08M47.00S,2023-04-09T17:16:20.6Z,1,REGULAR,turnover,lost ball,[],1630164,,,1610612765,11,4,2023-04-09T17:16:24Z,350000,False,,,0,,J. Wiseman lost ball TURNOVER (1 TO),"[1630164, 202696]",1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Vucevic,202696.0
36,PT08M47.00S,2023-04-09T17:16:20.6Z,1,REGULAR,steal,,[],202696,,,1610612741,11,4,2023-04-09T17:17:45Z,360000,False,,,0,,N. Vucevic STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
37,PT08M40.00S,2023-04-09T17:16:27.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201942,6.389618922470433,50.49019607843137,1610612741,13,4,2023-04-09T17:16:33Z,370000,False,-2.0,8.0,1,left,D. DeRozan cutting Layup (7 PTS) (A. Caruso 1 AST),"[201942, 1627936]",1610612741.0,CHI,cutting,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,0.8,Made,7.0,,,,,A. Caruso,1627936.0,1.0,,,,,,,,,,
39,PT08M40.00S,2023-04-09T17:16:32.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,13,4,2023-04-09T17:16:32Z,390000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT08M40.00S,2023-04-09T17:16:32.4Z,1,REGULAR,substitution,out,[],1630181,,,1610612765,13,4,2023-04-09T17:19:51Z,400000,False,,,0,,SUB out: R. Hampton,[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT08M40.00S,2023-04-09T17:16:32.4Z,1,REGULAR,substitution,in,[],202709,,,1610612765,13,4,2023-04-09T17:19:51Z,410000,False,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT08M17.00S,2023-04-09T17:19:54.4Z,1,REGULAR,3pt,Jump Shot,[],1631093,71.30420499342969,24.019607843137255,1610612765,13,7,2023-04-09T17:20:00Z,420000,False,-130.0,217.0,1,right,J. Ivey 25' 3PT  (3 PTS) (C. Joseph 1 AST),"[1631093, 202709]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,25.31,Made,3.0,,,,,C. Joseph,202709.0,1.0,,,,,,,,,,
44,PT08M03.00S,2023-04-09T17:20:07.9Z,1,REGULAR,2pt,Jump Shot,[],202696,21.369908015768726,46.07843137254902,1610612741,15,7,2023-04-09T17:20:12Z,440000,False,20.0,148.0,1,left,N. Vucevic 14' Jump Shot (2 PTS) (D. DeRozan 3 AST),"[202696, 201942]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Center,14.97,Made,2.0,,,,,D. DeRozan,201942.0,3.0,,,,,,,,,,
46,PT07M46.00S,2023-04-09T17:20:28.1Z,1,REGULAR,foul,personal,[],201976,,,1610612765,15,7,2023-04-09T17:20:38Z,460000,False,,,0,,P. Beverley personal FOUL (1 PF),"[201976, 1630164]",1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1201.0,1.0,0.0,Wiseman,1630164.0,,,,,
48,PT07M34.00S,2023-04-09T17:21:02.9Z,1,REGULAR,turnover,lost ball,[],1630165,,,1610612765,15,7,2023-04-09T17:21:08Z,480000,False,,,0,,K. Hayes lost ball TURNOVER (2 TO),"[1630165, 201976]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Beverley,201976.0
49,PT07M34.00S,2023-04-09T17:21:02.9Z,1,REGULAR,steal,,[],201976,,,1610612741,15,7,2023-04-09T17:21:04Z,490000,False,,,0,,P. Beverley STEAL (2 STL),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
51,PT07M24.00S,2023-04-09T17:21:38.6Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202696,6.783837056504599,50.73529411764706,1610612741,15,7,2023-04-09T17:23:00Z,510000,False,-4.0,11.0,1,left,MISS N. Vucevic driving Hook,[202696],1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,1.19,Missed,,,,,,,,,,,,,,,,,,
52,PT07M23.00S,2023-04-09T17:21:39.6Z,1,REGULAR,rebound,defensive,[],1630164,,,1610612765,15,7,2023-04-09T17:21:55Z,520000,False,,,0,,J. Wiseman REBOUND (Off:2 Def:1),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,51.0,3.0,1.0,2.0,,,,,,,,,,,,,
53,PT07M15.00S,2023-04-09T17:21:57.4Z,1,REGULAR,turnover,3-second-violation,[],1631105,,,1610612765,15,7,2023-04-09T17:22:09Z,530000,False,,,0,,J. Duren 3-second-violation TURNOVER (1 TO),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1193.0,,,,,,,1.0,,
54,PT07M02.00S,2023-04-09T17:22:34.1Z,1,REGULAR,foul,technical,['1freethrow'],1631105,,,1610612741,15,7,2023-04-09T17:22:41Z,540000,False,,,0,,J. Duren defensive-3-second technical FOUL (1 Tech),[1631105],1610612765.0,DET,defensive-3-second,,,Duren,J. Duren,,,,,,,,,,,,,,,,,1201.0,0.0,1.0,,,,,,,
55,PT07M02.00S,2023-04-09T17:22:45.7Z,1,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,16,7,2023-04-09T17:22:45Z,550000,False,,,0,,D. DeRozan technical Free Throw 1 of 1 (8 PTS),[201942],1610612741.0,CHI,technical,,,DeRozan,D. DeRozan,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
56,PT06M50.00S,2023-04-09T17:23:11.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201976,10.5946123521682,50.0,1610612741,18,7,2023-04-09T17:23:15Z,560000,False,0.0,47.0,1,left,P. Beverley driving floating Jump Shot (2 PTS),[201976],1610612741.0,CHI,driving floating,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,4.71,Made,2.0,,,,,,,,,,,,,,,,,
57,PT06M25.00S,2023-04-09T17:23:35.2Z,1,REGULAR,2pt,Jump Shot,[],202709,92.9862023653088,33.57843137254902,1610612765,18,9,2023-04-09T17:23:38Z,570000,False,-82.0,13.0,1,right,C. Joseph 8' driving floating Jump Shot (2 PTS),[202709],1610612765.0,DET,driving floating,,,Joseph,C. Joseph,,,,,Mid-Range,8-16 Left,8.32,Made,2.0,,,,,,,,,,,,,,,,,
58,PT06M06.00S,2023-04-09T17:23:54.8Z,1,REGULAR,3pt,Jump Shot,[],203897,25.706307490144546,17.15686274509804,1610612741,18,9,2023-04-09T17:24:00Z,580000,False,164.0,189.0,1,left,MISS Z. LaVine 25' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,25.04,Missed,,,,,,,,,,,,,,,,,,
59,PT06M03.00S,2023-04-09T17:23:57.8Z,1,REGULAR,rebound,defensive,[],1630164,,,1610612765,18,9,2023-04-09T17:24:00Z,590000,False,,,0,,J. Wiseman REBOUND (Off:2 Def:2),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Above the Break 3,24+ Right Center,,,,58.0,4.0,2.0,2.0,,,,,,,,,,,,,
60,PT05M52.00S,2023-04-09T17:24:08.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,93.11760840998686,51.71568627450981,1610612765,18,9,2023-04-09T17:24:12Z,600000,False,9.0,12.0,1,right,MISS J. Duren Layup,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.49,Missed,,,,,,,,,,,,,,,,,,
61,PT05M50.00S,2023-04-09T17:24:10.8Z,1,REGULAR,rebound,offensive,[],202709,,,1610612765,18,9,2023-04-09T17:24:10Z,610000,False,,,0,,C. Joseph REBOUND (Off:1 Def:0),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,,,,60.0,1.0,0.0,1.0,,,,,,,,,,,,,
62,PT05M47.00S,2023-04-09T17:24:13.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202709,75.77201051248358,13.23529411764706,1610612765,18,9,2023-04-09T17:24:17Z,620000,False,-184.0,175.0,1,right,MISS C. Joseph 25' 3PT,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Left Center,25.39,Missed,,,,,,,,,,,,,,,,,,
63,PT05M45.00S,2023-04-09T17:24:15.5Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,18,9,2023-04-09T17:24:17Z,630000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,,,,62.0,1.0,1.0,0.0,,,,,,,,,,,,,
64,PT05M35.00S,2023-04-09T17:24:26.4Z,1,REGULAR,2pt,Jump Shot,[],203897,16.90210249671485,26.225490196078432,1610612741,18,9,2023-04-09T17:24:29Z,640000,False,119.0,106.0,1,left,MISS Z. LaVine 15' fadeaway Shot,[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Right,15.96,Missed,,,,,,,,,,,,,,,,,,
65,PT05M33.00S,2023-04-09T17:24:28.4Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,18,9,2023-04-09T17:24:29Z,650000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,8-16 Right,,,,64.0,1.0,1.0,0.0,,,,,,,,,,,,,
66,PT05M24.00S,2023-04-09T17:24:37.2Z,1,REGULAR,turnover,bad pass,[],1631093,,,1610612765,18,9,2023-04-09T17:24:45Z,660000,False,,,0,,J. Ivey bad pass TURNOVER (1 TO),"[1631093, 202696]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Vucevic,202696.0
67,PT05M24.00S,2023-04-09T17:24:37.2Z,1,REGULAR,steal,,[],202696,,,1610612741,18,9,2023-04-09T17:24:39Z,670000,False,,,0,,N. Vucevic STEAL (2 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
68,PT05M19.00S,2023-04-09T17:24:42.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202696,6.258212877792378,50.245098039215684,1610612741,20,9,2023-04-09T17:24:53Z,680000,False,-1.0,6.0,1,left,N. Vucevic Layup (4 PTS) (D. DeRozan 4 AST),"[202696, 201942]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,0.64,Made,4.0,,,,,D. DeRozan,201942.0,4.0,,,,,,,,,,
70,PT05M01.00S,2023-04-09T17:24:59.8Z,1,REGULAR,2pt,Jump Shot,[],1630164,92.19776609724047,72.79411764705883,1610612765,20,9,2023-04-09T17:25:05Z,700000,False,114.0,21.0,1,right,MISS J. Wiseman 11' Jump Shot,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Mid-Range,8-16 Right,11.59,Missed,,,,,,,,,,,,,,,,,,
71,PT04M57.00S,2023-04-09T17:25:03.8Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,20,9,2023-04-09T17:25:05Z,710000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Right,,,,70.0,1.0,1.0,0.0,,,,,,,,,,,,,
72,PT04M51.00S,2023-04-09T17:25:09.7Z,1,REGULAR,3pt,Jump Shot,[],1627936,32.670827858081466,43.13725490196079,1610612741,20,9,2023-04-09T17:25:14Z,720000,False,34.0,255.0,1,left,MISS A. Caruso 25' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Center,25.69,Missed,,,,,,,,,,,,,,,,,,
73,PT04M48.00S,2023-04-09T17:25:12.7Z,1,REGULAR,rebound,defensive,[],1631093,,,1610612765,20,9,2023-04-09T17:25:14Z,730000,False,,,0,,J. Ivey REBOUND (Off:0 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,,,,72.0,1.0,1.0,0.0,,,,,,,,,,,,,
74,PT04M46.00S,2023-04-09T17:25:17.0Z,1,REGULAR,foul,personal,[],201942,,,1610612765,20,9,2023-04-09T17:25:27Z,740000,False,,,0,,D. DeRozan personal FOUL (1 PF),"[201942, 1631093]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1193.0,1.0,0.0,Ivey,1631093.0,,,,,
76,PT04M46.00S,2023-04-09T17:25:30.3Z,1,REGULAR,substitution,out,[],1627936,,,1610612765,20,9,2023-04-09T17:25:43Z,760000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M46.00S,2023-04-09T17:25:30.3Z,1,REGULAR,substitution,out,[],201942,,,1610612765,20,9,2023-04-09T17:25:43Z,770000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M46.00S,2023-04-09T17:25:30.3Z,1,REGULAR,substitution,out,[],1630164,,,1610612765,20,9,2023-04-09T17:25:43Z,780000,False,,,0,,SUB out: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M46.00S,2023-04-09T17:25:30.3Z,1,REGULAR,substitution,in,[],1629632,,,1610612765,20,9,2023-04-09T17:25:43Z,790000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M46.00S,2023-04-09T17:25:30.3Z,1,REGULAR,substitution,in,[],1630172,,,1610612765,20,9,2023-04-09T17:25:43Z,800000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M46.00S,2023-04-09T17:25:30.3Z,1,REGULAR,substitution,in,[],1628963,,,1610612765,20,9,2023-04-09T17:25:43Z,810000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M42.00S,2023-04-09T17:26:04.1Z,1,REGULAR,3pt,Jump Shot,[],1630165,96.66557161629436,96.07843137254902,1610612765,20,9,2023-04-09T17:26:10Z,820000,False,230.0,-21.0,1,right,MISS K. Hayes 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Right Corner 3,24+ Right,23.14,Missed,,,,,,,,,,,,,,,,,,
83,PT04M39.00S,2023-04-09T17:26:07.1Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,20,9,2023-04-09T17:26:10Z,830000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,,,,82.0,2.0,2.0,0.0,,,,,,,,,,,,,
