shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
10:15,17,PT10M15.00S,2022-12-08T01:12:02.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203897,89.30683311432325,4.411764705882353,1610612741,3,0,2022-12-08T01:12:07Z,170000,False,-228.0,48.0,1,right,MISS Z. LaVine 3PT,[203897],8,1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,23.29,Missed,,,,,,,,,,,,,,,,,,
10:12,18,PT10M12.00S,2022-12-08T01:12:05.9Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,3,0,2022-12-08T01:12:07Z,180000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:1),[204001],6,1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Left Corner 3,24+ Left,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10:04,19,PT10M04.00S,2022-12-08T01:12:14.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,5.075558475689881,51.470588235294116,1610612764,3,2,2022-12-08T01:12:20Z,190000,False,-7.0,-5.0,1,left,C. Kispert cutting Layup (2 PTS) (D. Avdija 1 AST),"[1630557, 1630166]",24,1610612764.0,WAS,cutting,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,2.0,D. Avdija,1630166.0,1.0,,,,,,,,,,
09:42,21,PT09M42.00S,2022-12-08T01:12:36.2Z,1,REGULAR,2pt,Jump Shot,[],202696,73.27529566360053,52.69607843137255,1610612741,3,2,2022-12-08T01:12:42Z,210000,False,13.0,199.0,1,right,MISS N. Vucevic 19' Jump Shot,[202696],9,1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Center,19.92,Missed,,,,,,,,,,,,,,,,,,
09:40,22,PT09M40.00S,2022-12-08T01:12:38.2Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,3,2,2022-12-08T01:12:42Z,220000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],9,1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Center,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
09:28,23,PT09M28.00S,2022-12-08T01:12:50.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,6.521024967148489,45.34313725490196,1610612764,3,4,2022-12-08T01:14:04Z,230000,False,23.0,9.0,1,left,D. Avdija turnaround Jump Shot (2 PTS),[1630166],9,1610612764.0,WAS,turnaround,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.49,Made,,,,,2.0,,,,,,,,,,,,,
09:23,24,PT09M23.00S,2022-12-08T01:13:03.8Z,1,REGULAR,foul,personal,[],1628420,,,1610612741,3,4,2022-12-08T01:13:10Z,240000,False,,,0,,M. Morris personal FOUL (1 PF),"[1628420, 1627936]",22,1610612764.0,WAS,,,,Morris,M. Morris,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,201639.0,1.0,0.0,Caruso,1627936.0,,
09:09,26,PT09M09.00S,2022-12-08T01:13:27.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,89.83245729303549,49.01960784313725,1610612741,5,4,2022-12-08T01:13:33Z,260000,False,-5.0,43.0,1,right,N. Vucevic turnaround Hook (2 PTS) (Z. LaVine 1 AST),"[202696, 203897]",9,1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,4.34,Made,,,,,2.0,Z. LaVine,203897.0,1.0,,,,,,,,,,
09:00,28,PT09M00.00S,2022-12-08T01:13:36.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,10.726018396846255,50.49019607843137,1610612764,5,6,2022-12-08T01:13:43Z,280000,False,-2.0,48.0,1,left,K. Kuzma floating Jump Shot (2 PTS),[1628398],33,1610612764.0,WAS,floating,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,4.84,Made,,,,,2.0,,,,,,,,,,,,,
08:42,29,PT08M42.00S,2022-12-08T01:13:55.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,93.11760840998686,48.28431372549019,1610612741,5,6,2022-12-08T01:13:59Z,290000,False,-9.0,12.0,1,right,MISS Z. LaVine driving Layup,[203897],8,1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.49,Missed,,,,,,,,,,,,,,,,,,
08:40,30,PT08M40.00S,2022-12-08T01:13:57.0Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,5,6,2022-12-08T01:13:59Z,300000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:2),[204001],6,1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,29.0,2.0,2.0,0.0,,,,,,,,,,,,,,
08:35,31,PT08M35.00S,2022-12-08T01:14:02.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",204001,5.338370565045992,52.20588235294118,1610612764,5,8,2022-12-08T01:14:07Z,310000,False,-11.0,-2.0,1,left,K. Porzingis driving DUNK (2 PTS) (M. Morris 1 AST),"[204001, 1628420]",6,1610612764.0,WAS,driving,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,1.12,Made,,,,,2.0,M. Morris,1628420.0,1.0,,,,,,,,,,
08:22,33,PT08M22.00S,2022-12-08T01:14:14.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201942,93.24901445466492,50.49019607843137,1610612741,7,8,2022-12-08T01:14:26Z,330000,False,2.0,11.0,1,right,D. DeRozan driving Layup (2 PTS),[201942],11,1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,2.0,,,,,,,,,,,,,
08:07,34,PT08M07.00S,2022-12-08T01:14:29.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,17.95335085413929,40.19607843137255,1610612764,7,10,2022-12-08T01:14:34Z,340000,False,49.0,116.0,1,left,M. Morris 12' pullup Jump Shot (2 PTS),[1628420],22,1610612764.0,WAS,pullup,,,Morris,M. Morris,,,,,In The Paint (Non-RA),8-16 Center,12.62,Made,,,,,2.0,,,,,,,,,,,,,
07:55,35,PT07M55.00S,2022-12-08T01:14:41.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,92.46057818659659,50.73529411764706,1610612741,7,10,2022-12-08T01:14:45Z,350000,False,4.0,18.0,1,right,MISS A. Caruso driving Layup,[1627936],6,1610612741.0,CHI,driving,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,1.88,Missed,,,,,,,,,,,,,,,,,,
07:54,36,PT07M54.00S,2022-12-08T01:14:42.1Z,1,REGULAR,rebound,defensive,[],1628420,,,1610612764,7,10,2022-12-08T01:14:45Z,360000,False,,,0,,M. Morris REBOUND (Off:0 Def:1),[1628420],22,1610612764.0,WAS,,,,Morris,M. Morris,,,,,Restricted Area,0-8 Center,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,
07:42,37,PT07M42.00S,2022-12-08T01:14:54.9Z,1,REGULAR,2pt,Jump Shot,[],204001,23.603810775295663,69.85294117647058,1610612764,7,10,2022-12-08T01:14:58Z,370000,False,-99.0,169.0,1,left,MISS K. Porzingis 19' Jump Shot,[204001],6,1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Left Center,19.64,Missed,,,,,,,,,,,,,,,,,,
07:40,38,PT07M40.00S,2022-12-08T01:14:56.9Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,7,10,2022-12-08T01:14:58Z,380000,False,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],44,1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,16-24 Left Center,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,
07:32,39,PT07M32.00S,2022-12-08T01:15:05.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,92.59198423127464,50.245098039215684,1610612741,9,10,2022-12-08T01:15:10Z,390000,False,1.0,17.0,1,right,N. Vucevic driving Layup (4 PTS) (P. Williams 1 AST),"[202696, 1630172]",9,1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,4.0,P. Williams,1630172.0,1.0,,,,,,,,,,
07:17,41,PT07M17.00S,2022-12-08T01:15:19.7Z,1,REGULAR,3pt,Jump Shot,[],204001,31.488173455978973,35.049019607843135,1610612764,9,10,2022-12-08T01:15:26Z,410000,False,75.0,243.0,1,left,MISS K. Porzingis 25' 3PT,[204001],6,1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,25.47,Missed,,,,,,,,,,,,,,,,,,
07:15,42,PT07M15.00S,2022-12-08T01:15:21.7Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,9,10,2022-12-08T01:15:26Z,420000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],9,1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,,,
07:07,43,PT07M07.00S,2022-12-08T01:15:30.2Z,1,REGULAR,3pt,Jump Shot,[],203897,71.56701708278581,77.45098039215686,1610612741,12,10,2022-12-08T01:15:34Z,430000,False,137.0,215.0,1,right,Z. LaVine 25' 3PT  (6 PTS) (A. Caruso 1 AST),"[203897, 1627936]",8,1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,25.49,Made,,,,,6.0,A. Caruso,1627936.0,1.0,,,,,,,,,,
07:07,45,PT07M07.00S,2022-12-08T01:15:36.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,12,10,2022-12-08T01:15:36Z,450000,False,,,0,,WAS Timeout,[],,1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:48,46,PT06M48.00S,2022-12-08T01:18:43.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,10.463206307490145,49.754901960784316,1610612764,12,12,2022-12-08T01:18:47Z,460000,False,1.0,46.0,1,left,K. Porzingis turnaround Jump Shot (4 PTS) (M. Morris 2 AST),"[204001, 1628420]",6,1610612764.0,WAS,turnaround,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,4.59,Made,,,,,4.0,M. Morris,1628420.0,2.0,,,,,,,,,,
06:35,48,PT06M35.00S,2022-12-08T01:18:57.7Z,1,REGULAR,3pt,Jump Shot,[],1630172,95.22010512483574,3.1862745098039214,1610612741,15,12,2022-12-08T01:19:01Z,480000,False,-234.0,-8.0,1,right,P. Williams 3PT  (3 PTS) (Z. LaVine 2 AST),"[1630172, 203897]",44,1610612741.0,CHI,,,,Williams,P. Williams,,,,,Left Corner 3,24+ Left,23.42,Made,,,,,3.0,Z. LaVine,203897.0,2.0,,,,,,,,,,
06:25,50,PT06M25.00S,2022-12-08T01:19:08.1Z,1,REGULAR,turnover,bad pass,[],1628398,,,1610612764,15,12,2022-12-08T01:19:16Z,500000,False,,,0,,K. Kuzma bad pass TURNOVER (1 TO),"[1628398, 203897]",33,1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Left,,,,,,,,,,,1.0,LaVine,203897.0,,,,,,,
06:25,51,PT06M25.00S,2022-12-08T01:19:08.1Z,1,REGULAR,steal,,[],203897,,,1610612741,15,12,2022-12-08T01:19:09Z,510000,False,,,0,,Z. LaVine STEAL (1 STL),[203897],8,1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
06:19,52,PT06M19.00S,2022-12-08T01:19:13.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203897,93.38042049934296,50.73529411764706,1610612741,15,12,2022-12-08T01:20:31Z,520000,False,4.0,10.0,1,right,MISS Z. LaVine running Layup,[203897],8,1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.04,Missed,,,,,,,,,,,,,,,,,,
06:17,53,PT06M17.00S,2022-12-08T01:19:15.1Z,1,REGULAR,rebound,offensive,[],1630172,,,1610612741,15,12,2022-12-08T01:20:31Z,530000,False,,,0,,P. Williams REBOUND (Off:1 Def:1),[1630172],44,1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,52.0,2.0,1.0,1.0,,,,,,,,,,,,,,
06:17,54,PT06M17.00S,2022-12-08T01:19:15.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630172,94.40999984741211,50.0,1610612741,15,12,2022-12-08T01:19:15Z,540000,False,0.0,0.0,1,right,MISS P. Williams tip Layup,[1630172],44,1610612741.0,CHI,tip,,,Williams,P. Williams,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
06:16,55,PT06M16.00S,2022-12-08T01:19:16.3Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,15,12,2022-12-08T01:19:16Z,550000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],33,1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Left,,,54.0,2.0,2.0,0.0,,,,,,,,,,,,,,
06:08,56,PT06M08.00S,2022-12-08T01:19:25.2Z,1,REGULAR,2pt,Jump Shot,[],204001,8.754927726675426,76.9607843137255,1610612764,15,12,2022-12-08T01:21:21Z,560000,False,-135.0,30.0,1,left,MISS K. Porzingis 13' turnaround fadeaway Shot,[204001],6,1610612764.0,WAS,turnaround fadeaway,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Left,13.81,Missed,,,,,,,,,,,,,,,,,,
06:06,57,PT06M06.00S,2022-12-08T01:19:27.2Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,15,12,2022-12-08T01:19:29Z,570000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],11,1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,,,56.0,1.0,1.0,0.0,,,,,,,,,,,,,,
05:57,58,PT05M57.00S,2022-12-08T01:19:35.6Z,1,REGULAR,2pt,Jump Shot,[],201942,74.45795006570303,44.36274509803921,1610612741,17,12,2022-12-08T01:19:39Z,580000,False,-28.0,188.0,1,right,D. DeRozan 18' step back Jump Shot (4 PTS),[201942],11,1610612741.0,CHI,step back,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,18.97,Made,,,,,4.0,,,,,,,,,,,,,
05:40,59,PT05M40.00S,2022-12-08T01:19:52.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,10.988830486202366,40.931372549019606,1610612764,17,12,2022-12-08T01:19:56Z,590000,False,45.0,51.0,1,left,MISS M. Morris 6' floating Shot,[1628420],22,1610612764.0,WAS,floating,,,Morris,M. Morris,,,,,In The Paint (Non-RA),0-8 Center,6.81,Missed,,,,,,,,,,,,,,,,,,
05:39,60,PT05M39.00S,2022-12-08T01:19:53.8Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,17,12,2022-12-08T01:19:56Z,600000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],8,1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,,,59.0,3.0,3.0,0.0,,,,,,,,,,,,,,
05:22,61,PT05M22.00S,2022-12-08T01:20:11.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,81.8166885676741,46.07843137254902,1610612741,17,12,2022-12-08T01:20:15Z,610000,False,-20.0,118.0,1,right,MISS D. DeRozan 12' fadeaway Shot,[201942],11,1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,12.0,Missed,,,,,,,,,,,,,,,,,,
05:19,62,PT05M19.00S,2022-12-08T01:20:14.0Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,17,12,2022-12-08T01:20:15Z,620000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:3),[204001],6,1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Center,,,61.0,3.0,3.0,0.0,,,,,,,,,,,,,,
05:10,63,PT05M10.00S,2022-12-08T01:20:22.3Z,1,REGULAR,3pt,Jump Shot,[],1630166,33.85348226018397,45.09803921568628,1610612764,17,12,2022-12-08T01:20:27Z,630000,False,25.0,266.0,1,left,MISS D. Avdija 26' 3PT,[1630166],9,1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,26.68,Missed,,,,,,,,,,,,,,,,,,
05:07,64,PT05M07.00S,2022-12-08T01:20:25.3Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,17,12,2022-12-08T01:20:27Z,640000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:2),[202696],9,1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,63.0,2.0,2.0,0.0,,,,,,,,,,,,,,
04:59,65,PT04M59.00S,2022-12-08T01:20:36.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,93.24901445466492,51.9607843137255,1610612741,19,12,2022-12-08T01:20:57Z,650000,False,10.0,11.0,1,right,A. Caruso driving Layup (2 PTS) (N. Vucevic 2 AST),"[1627936, 202696]",6,1610612741.0,CHI,driving,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,2.0,N. Vucevic,202696.0,2.0,,,,,,,,,,
04:59,67,PT04M59.00S,2022-12-08T01:20:38.8Z,1,REGULAR,foul,personal,['1freethrow'],1630557,,,1610612741,19,12,2022-12-08T01:21:09Z,670000,False,,,0,,C. Kispert shooting personal FOUL (1 PF) (Caruso 1 FT),"[1630557, 1627936]",24,1610612764.0,WAS,shooting,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,201639.0,1.0,0.0,Caruso,1627936.0,,
04:59,69,PT04M59.00S,2022-12-08T01:20:46.5Z,1,REGULAR,substitution,out,[],201942,,,1610612741,19,12,2022-12-08T01:21:04Z,690000,False,,,0,,SUB out: D. DeRozan,[201942],11,1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
04:59,70,PT04M59.00S,2022-12-08T01:20:46.5Z,1,REGULAR,substitution,out,[],204001,,,1610612741,19,12,2022-12-08T01:21:04Z,700000,False,,,0,,SUB out: K. Porzingis,[204001],6,1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
04:59,71,PT04M59.00S,2022-12-08T01:20:46.5Z,1,REGULAR,substitution,out,[],1628420,,,1610612741,19,12,2022-12-08T01:21:04Z,710000,False,,,0,,SUB out: M. Morris,[1628420],22,1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
04:59,72,PT04M59.00S,2022-12-08T01:20:46.5Z,1,REGULAR,substitution,in,[],1630245,,,1610612741,19,12,2022-12-08T01:21:04Z,720000,False,,,0,,SUB in: A. Dosunmu,[1630245],12,1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
04:59,73,PT04M59.00S,2022-12-08T01:20:46.5Z,1,REGULAR,substitution,in,[],1630692,,,1610612741,19,12,2022-12-08T01:21:04Z,730000,False,,,0,,SUB in: J. Goodwin,[1630692],7,1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
04:59,74,PT04M59.00S,2022-12-08T01:20:46.5Z,1,REGULAR,substitution,in,[],1629655,,,1610612741,19,12,2022-12-08T01:21:04Z,740000,False,,,0,,SUB in: D. Gafford,[1629655],21,1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
04:59,75,PT04M59.00S,2022-12-08T01:21:11.4Z,1,REGULAR,freethrow,1 of 1,[],1627936,,,1610612741,20,12,2022-12-08T01:21:11Z,750000,False,,,0,,A. Caruso Free Throw 1 of 1 (3 PTS),[1627936],6,1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
04:44,76,PT04M44.00S,2022-12-08T01:21:28.2Z,1,REGULAR,turnover,bad pass,[],1630557,,,1610612764,20,12,2022-12-08T01:21:33Z,760000,False,,,0,,C. Kispert bad pass TURNOVER (1 TO),"[1630557, 202696]",24,1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,Vucevic,202696.0,,,,,,,
04:44,77,PT04M44.00S,2022-12-08T01:21:28.2Z,1,REGULAR,steal,,[],202696,,,1610612741,20,12,2022-12-08T01:22:24Z,770000,False,,,0,,N. Vucevic STEAL (2 STL),[202696],9,1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
04:33,78,PT04M33.00S,2022-12-08T01:21:38.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203897,93.38042049934296,10.784313725490197,1610612741,20,12,2022-12-08T01:23:57Z,780000,False,-196.0,10.0,1,right,MISS Z. LaVine 19' step back Shot,[203897],8,1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left,19.63,Missed,,,,,,,,,,,,,,,,,,
