actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
82,PT04M32.00S,2022-11-10T01:23:04.9Z,1,REGULAR,turnover,traveling,[],202696,,,1610612741,16,6,2022-11-10T01:23:10Z,810000,False,,,0,,N. Vucevic traveling TURNOVER (1 TO),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,,,,,,,,,,202007.0,1.0,,,,,,,,,
83,PT04M12.00S,2022-11-10T01:23:37.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627742,8.360709592641262,47.30392156862745,1610612740,16,8,2022-11-10T01:23:42Z,820000,False,13.0,26.0,1,left,B. Ingram driving Layup (2 PTS),[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,2.94,Made,,,,,2.0,,,,,,,,,,,,,
84,PT04M01.00S,2022-11-10T01:23:48.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201942,94.1688567674113,50.245098039215684,1610612741,18,8,2022-11-10T01:23:57Z,830000,False,1.0,2.0,1,right,D. DeRozan driving DUNK (9 PTS) (D. Jones Jr. 1 AST),"[201942, 1627884]",1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,0.26,Made,,,,,9.0,,,,,D. Jones Jr.,1627884.0,1.0,,,,,,
86,PT03M51.00S,2022-11-10T01:24:00.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202685,4.5499342969776615,50.98039215686274,1610612740,18,10,2022-11-10T01:24:14Z,850000,False,-5.0,-10.0,1,left,J. Valanciunas reverse DUNK (4 PTS) (J. Alvarado 1 AST),"[202685, 1630631]",1610612740.0,NOP,reverse,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,1.09,Made,,,,,4.0,,,,,J. Alvarado,1630631.0,1.0,,,,,,
88,PT03M38.00S,2022-11-10T01:24:11.5Z,1,REGULAR,turnover,bad pass,[],1629750,,,1610612741,18,10,2022-11-10T01:25:10Z,870000,False,,,0,,J. Green bad pass TURNOVER (1 TO),"[1629750, 1630529]",1610612741.0,CHI,,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,,,,,,,,Jones,1630529.0
89,PT03M38.00S,2022-11-10T01:24:11.5Z,1,REGULAR,steal,,[],1630529,,,1610612740,18,10,2022-11-10T01:24:13Z,880000,False,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
90,PT03M35.00S,2022-11-10T01:24:14.7Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630529,6.1268068331143235,50.245098039215684,1610612740,18,10,2022-11-10T01:27:06Z,890000,False,-1.0,5.0,1,left,MISS H. Jones running DUNK - blocked,"[1630529, 1629750]",1610612740.0,NOP,running,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,0.52,Missed,,,,,,Green,1629750.0,,,,,,,,,,,
91,PT03M35.00S,2022-11-10T01:24:14.7Z,1,REGULAR,block,,[],1629750,,,1610612740,18,10,2022-11-10T01:24:17Z,900000,False,,,0,,J. Green BLOCK (1 BLK),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
92,PT03M35.00S,2022-11-10T01:24:14.7Z,1,REGULAR,rebound,offensive,[],1630631,,,1610612740,18,10,2022-11-10T01:24:32Z,910000,False,,,0,,J. Alvarado REBOUND (Off:1 Def:0),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,90.0,1.0,0.0,1.0,,,,,,,,,,,,,,
93,PT03M29.00S,2022-11-10T01:24:19.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630631,6.652431011826544,48.77450980392157,1610612740,18,12,2022-11-10T01:27:43Z,920000,False,6.0,10.0,1,left,J. Alvarado floating Jump Shot (2 PTS),[1630631],1610612740.0,NOP,floating,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,1.17,Made,,,,,2.0,,,,,,,,,,,,,
94,PT03M13.00S,2022-11-10T01:24:36.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,93.77463863337714,50.73529411764706,1610612741,20,12,2022-11-10T01:24:45Z,930000,False,4.0,6.0,1,right,N. Vucevic Layup (4 PTS) (A. Dosunmu 3 AST),"[202696, 1630245]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,0.7,Made,,,,,4.0,,,,,A. Dosunmu,1630245.0,3.0,,,,,,
96,PT03M01.00S,2022-11-10T01:24:50.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,9.149145860709593,50.245098039215684,1610612740,20,14,2022-11-10T01:25:08Z,950000,False,-1.0,34.0,1,left,J. Alvarado driving Layup (4 PTS) (B. Ingram 1 AST),"[1630631, 1627742]",1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,3.35,Made,,,,,4.0,,,,,B. Ingram,1627742.0,1.0,,,,,,
98,PT03M01.00S,2022-11-10T01:24:55.0Z,1,REGULAR,foul,personal,['1freethrow'],1630245,,,1610612740,20,14,2022-11-10T01:25:25Z,970000,False,,,0,,A. Dosunmu shooting personal FOUL (1 PF) (Alvarado 1 FT),"[1630245, 1630631]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,,,,202007.0,,,,,1.0,0.0,Alvarado,1630631.0,,
100,PT03M01.00S,2022-11-10T01:25:05.7Z,1,REGULAR,substitution,out,[],1630529,,,1610612740,20,14,2022-11-10T01:25:11Z,990000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M01.00S,2022-11-10T01:25:05.7Z,1,REGULAR,substitution,out,[],202685,,,1610612740,20,14,2022-11-10T01:25:11Z,1000000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M01.00S,2022-11-10T01:25:05.7Z,1,REGULAR,substitution,in,[],203468,,,1610612740,20,14,2022-11-10T01:25:11Z,1010000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M01.00S,2022-11-10T01:25:05.7Z,1,REGULAR,substitution,in,[],1626195,,,1610612740,20,14,2022-11-10T01:25:11Z,1020000,False,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M01.00S,2022-11-10T01:25:14.1Z,1,REGULAR,substitution,out,[],1627884,,,1610612740,20,14,2022-11-10T01:25:22Z,1030000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M01.00S,2022-11-10T01:25:14.1Z,1,REGULAR,substitution,out,[],1630245,,,1610612740,20,14,2022-11-10T01:25:22Z,1040000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M01.00S,2022-11-10T01:25:14.1Z,1,REGULAR,substitution,in,[],1627936,,,1610612740,20,14,2022-11-10T01:25:22Z,1050000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M01.00S,2022-11-10T01:25:14.1Z,1,REGULAR,substitution,in,[],201609,,,1610612740,20,14,2022-11-10T01:25:22Z,1060000,False,,,0,,SUB in: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M01.00S,2022-11-10T01:25:26.6Z,1,REGULAR,freethrow,1 of 1,[],1630631,,,1610612740,20,15,2022-11-10T01:25:26Z,1070000,False,,,0,,J. Alvarado Free Throw 1 of 1 (5 PTS),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
109,PT02M40.00S,2022-11-10T01:25:50.3Z,1,REGULAR,3pt,Jump Shot,[],201609,71.56701708278581,20.098039215686274,1610612741,20,15,2022-11-10T01:26:01Z,1080000,False,-150.0,215.0,1,right,MISS G. Dragic 26' 3PT,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Above the Break 3,24+ Left Center,26.17,Missed,,,,,,,,,,,,,,,,,,
110,PT02M38.00S,2022-11-10T01:25:52.3Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,20,15,2022-11-10T01:26:01Z,1090000,False,,,0,,B. Ingram REBOUND (Off:1 Def:4),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,109.0,5.0,4.0,1.0,,,,,,,,,,,,,,
111,PT02M32.00S,2022-11-10T01:25:58.7Z,1,REGULAR,foul,personal,['2freethrow'],1627936,,,1610612740,20,15,2022-11-10T01:29:21Z,1100000,False,,,0,,A. Caruso shooting personal FOUL (1 PF) (Ingram 2 FT),"[1627936, 1627742]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,202007.0,,,,,1.0,0.0,Ingram,1627742.0,,
113,PT02M32.00S,2022-11-10T01:26:18.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,20,15,2022-11-10T01:26:18Z,1120000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M32.00S,2022-11-10T01:28:25.9Z,1,REGULAR,substitution,out,[],202696,,,1610612740,20,15,2022-11-10T01:28:46Z,1130000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M32.00S,2022-11-10T01:28:25.9Z,1,REGULAR,substitution,out,[],201942,,,1610612740,20,15,2022-11-10T01:28:46Z,1140000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M32.00S,2022-11-10T01:28:25.9Z,1,REGULAR,substitution,in,[],203083,,,1610612740,20,15,2022-11-10T01:28:46Z,1150000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M32.00S,2022-11-10T01:28:25.9Z,1,REGULAR,substitution,in,[],203897,,,1610612740,20,15,2022-11-10T01:28:46Z,1160000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M32.00S,2022-11-10T01:29:22.3Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627742,,,1610612740,20,15,2022-11-10T01:29:22Z,1170000,False,,,0,,MISS B. Ingram Free Throw 1 of 2,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
119,PT02M32.00S,2022-11-10T01:29:22.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,20,15,2022-11-10T01:29:22Z,1180000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,118.0,,,,,,,,,,,,,,,,,
120,PT02M32.00S,2022-11-10T01:29:37.5Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1627742,,,1610612740,20,16,2022-11-10T01:29:37Z,1190000,False,,,0,,B. Ingram Free Throw 2 of 2 (3 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
121,PT02M09.00S,2022-11-10T01:30:01.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629750,89.96386333771353,63.23529411764706,1610612741,20,16,2022-11-10T01:30:07Z,1200000,False,66.0,42.0,1,right,MISS J. Green 7' driving floating Shot - blocked,"[1629750, 1630530]",1610612741.0,CHI,driving floating,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,7.83,Missed,,,,,,Murphy III,1630530.0,,,,,,,,,,,
129,PT02M09.00S,2022-11-10T01:30:01.5Z,1,REGULAR,block,,[],1630530,,,1610612741,20,16,2022-11-10T01:30:59Z,1205000,False,,,0,,T. Murphy III BLOCK (1 BLK),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
122,PT02M07.00S,2022-11-10T01:30:03.5Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,20,16,2022-11-10T01:30:07Z,1210000,False,,,0,,B. Ingram REBOUND (Off:1 Def:5),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,121.0,6.0,5.0,1.0,,,,,,,,,,,,,,
123,PT02M00.00S,2022-11-10T01:30:11.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,14.14257555847569,45.83333333333333,1610612740,20,18,2022-11-10T01:30:18Z,1220000,False,21.0,80.0,1,left,J. Alvarado 8' driving floating Jump Shot (7 PTS),[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,8.3,Made,,,,,7.0,,,,,,,,,,,,,
124,PT01M40.00S,2022-11-10T01:30:30.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203083,90.3580814717477,65.68627450980392,1610612741,20,18,2022-11-10T01:30:34Z,1230000,False,78.0,38.0,1,right,MISS A. Drummond 8' fadeaway Shot,[203083],1610612741.0,CHI,fadeaway,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Right,8.72,Missed,,,,,,,,,,,,,,,,,,
125,PT01M38.00S,2022-11-10T01:30:32.2Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,20,18,2022-11-10T01:30:34Z,1240000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Right,,,124.0,1.0,1.0,0.0,,,,,,,,,,,,,,
126,PT01M34.00S,2022-11-10T01:30:37.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626195,6.521024967148489,50.245098039215684,1610612740,20,20,2022-11-10T01:32:06Z,1250000,False,-1.0,9.0,1,left,W. Hernangomez running Layup (2 PTS) (C. McCollum 1 AST),"[1626195, 203468]",1610612740.0,NOP,running,,,Hernangomez,W. Hernangomez,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,2.0,,,,,C. McCollum,203468.0,1.0,,,,,,
128,PT01M34.00S,2022-11-10T01:30:41.8Z,1,REGULAR,timeout,full,['team'],0,,,1610612741,20,20,2022-11-10T01:30:41Z,1270000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M18.00S,2022-11-10T01:32:27.4Z,1,REGULAR,3pt,Jump Shot,[],201609,71.69842312746385,21.813725490196077,1610612741,20,20,2022-11-10T01:32:33Z,1280000,False,-141.0,214.0,1,right,MISS G. Dragic 25' 3PT,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Above the Break 3,24+ Left Center,25.58,Missed,,,,,,,,,,,,,,,,,,
131,PT01M15.00S,2022-11-10T01:32:30.4Z,1,REGULAR,rebound,defensive,[],1626195,,,1610612740,20,20,2022-11-10T01:32:37Z,1290000,False,,,0,,W. Hernangomez REBOUND (Off:0 Def:1),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,Above the Break 3,24+ Left Center,,,130.0,1.0,1.0,0.0,,,,,,,,,,,,,,
132,PT01M04.00S,2022-11-10T01:32:40.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626195,5.338370565045992,65.68627450980392,1610612740,20,22,2022-11-10T01:33:17Z,1300000,False,-78.0,-2.0,1,left,W. Hernangomez 7' floating Jump Shot (4 PTS) (J. Alvarado 2 AST),"[1626195, 1630631]",1610612740.0,NOP,floating,,,Hernangomez,W. Hernangomez,,,,,In The Paint (Non-RA),0-8 Center,7.84,Made,,,,,4.0,,,,,J. Alvarado,1630631.0,2.0,,,,,,
134,PT00M50.70S,2022-11-10T01:32:55.3Z,1,REGULAR,3pt,Jump Shot,[],203897,66.96780551905388,27.941176470588236,1610612741,20,22,2022-11-10T01:32:59Z,1320000,False,-110.0,258.0,1,right,MISS Z. LaVine 28' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,28.06,Missed,,,,,,,,,,,,,,,,,,
135,PT00M47.70S,2022-11-10T01:32:58.3Z,1,REGULAR,rebound,defensive,[],1626195,,,1610612740,20,22,2022-11-10T01:32:59Z,1330000,False,,,0,,W. Hernangomez REBOUND (Off:0 Def:2),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,Above the Break 3,24+ Left Center,,,134.0,2.0,2.0,0.0,,,,,,,,,,,,,,
136,PT00M37.80S,2022-11-10T01:33:08.2Z,1,REGULAR,3pt,Jump Shot,[],1630631,6.521024967148489,3.6764705882352944,1610612740,20,22,2022-11-10T01:33:15Z,1340000,False,232.0,9.0,1,left,MISS J. Alvarado 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Right Corner 3,24+ Right,23.18,Missed,,,,,,,,,,,,,,,,,,
137,PT00M33.30S,2022-11-10T01:33:12.7Z,1,REGULAR,rebound,defensive,[],203083,,,1610612741,20,22,2022-11-10T01:33:15Z,1350000,False,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Right Corner 3,24+ Right,,,136.0,1.0,1.0,0.0,,,,,,,,,,,,,,
138,PT00M29.50S,2022-11-10T01:33:18.1Z,1,REGULAR,foul,personal,['2freethrow'],1627742,,,1610612741,20,22,2022-11-10T01:33:25Z,1360000,False,,,0,,B. Ingram shooting personal FOUL (2 PF) (LaVine 2 FT),"[1627742, 203897]",1610612740.0,NOP,shooting,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627961.0,,,,,2.0,0.0,LaVine,203897.0,,
140,PT00M29.50S,2022-11-10T01:33:48.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203897,,,1610612741,21,22,2022-11-10T01:33:48Z,1380000,False,,,0,,Z. LaVine Free Throw 1 of 2 (3 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
141,PT00M29.50S,2022-11-10T01:33:49.8Z,1,REGULAR,substitution,out,[],1627742,,,1610612741,21,22,2022-11-10T01:33:56Z,1390000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M29.50S,2022-11-10T01:33:49.8Z,1,REGULAR,substitution,in,[],1629627,,,1610612741,21,22,2022-11-10T01:33:56Z,1400000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M29.50S,2022-11-10T01:34:07.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203897,,,1610612741,22,22,2022-11-10T01:34:07Z,1410000,False,,,0,,Z. LaVine Free Throw 2 of 2 (4 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
144,PT00M18.00S,2022-11-10T01:34:21.3Z,1,REGULAR,2pt,Jump Shot,[],203468,22.158344283837057,46.568627450980394,1610612740,22,22,2022-11-10T01:34:27Z,1420000,False,17.0,156.0,1,left,MISS C. McCollum 15' step back Shot,[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Center,15.67,Missed,,,,,,,,,,,,,,,,,,
145,PT00M14.90S,2022-11-10T01:34:24.5Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,22,22,2022-11-10T01:34:24Z,1430000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Center,,,144.0,1.0,1.0,0.0,,,,,,,,,,,,,,
146,PT00M04.90S,2022-11-10T01:34:39.3Z,1,REGULAR,foul,offensive,[],203083,,,1610612741,22,22,2022-11-10T01:34:47Z,1440000,False,,,0,,A. Drummond off-the-ball offensive FOUL (1 PF),"[203083, 1626195]",1610612741.0,CHI,off-the-ball,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Center,,,,,,,,,,202026.0,,,,,1.0,0.0,Hernangomez,1626195.0,,
148,PT00M04.90S,2022-11-10T01:34:39.3Z,1,REGULAR,turnover,offensive foul,[],203083,,,1610612741,22,22,2022-11-10T01:34:39Z,1460000,False,,,0,,A. Drummond offensive foul TURNOVER (1 TO),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Center,,,,,,,,,,202026.0,1.0,,,,,,,,,
149,PT00M00.00S,2022-11-10T01:34:59.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626195,7.5722733245729295,96.81372549019608,1610612740,22,22,2022-11-10T01:35:29Z,1470000,False,-234.0,19.0,1,left,MISS W. Hernangomez 3PT,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,Left Corner 3,24+ Left,23.48,Missed,,,,,,,,,,,,,,,,,,
150,PT00M00.00S,2022-11-10T01:34:59.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,22,22,2022-11-10T01:35:04Z,1480000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left,,,149.0,,,,,,,,,,,,,,,,,
151,PT00M00.00S,2022-11-10T01:35:03.6Z,1,REGULAR,period,end,[],0,,,1610612740,22,22,2022-11-10T01:35:03Z,1490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2022-11-10T01:37:18.7Z,2,REGULAR,substitution,out,['startperiod'],1629750,,,1610612740,22,22,2022-11-10T01:37:33Z,1500000,False,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-11-10T01:37:18.7Z,2,REGULAR,substitution,in,['startperiod'],1630172,,,1610612740,22,22,2022-11-10T01:37:33Z,1510000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-11-10T01:37:39.9Z,2,REGULAR,period,start,[],0,,,1610612741,22,22,2022-11-10T01:37:39Z,1520000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M44.00S,2022-11-10T01:37:54.2Z,2,REGULAR,3pt,Jump Shot,[],203897,73.27529566360053,84.06862745098039,1610612741,25,22,2022-11-10T01:37:57Z,1530000,False,170.0,199.0,1,right,Z. LaVine 26' 3PT  (7 PTS) (G. Dragic 1 AST),"[203897, 201609]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,26.17,Made,,,,,7.0,,,,,G. Dragic,201609.0,1.0,,,,,,
157,PT11M28.00S,2022-11-10T01:38:10.3Z,2,REGULAR,3pt,Jump Shot,[],1630530,29.6484888304862,27.450980392156865,1610612740,25,22,2022-11-10T01:38:15Z,1550000,False,113.0,226.0,1,left,MISS T. Murphy III 25' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,25.27,Missed,,,,,,,,,,,,,,,,,,
158,PT11M24.00S,2022-11-10T01:38:14.3Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,25,22,2022-11-10T01:38:15Z,1560000,False,,,0,,A. Drummond REBOUND (Off:0 Def:2),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,157.0,2.0,2.0,0.0,,,,,,,,,,,,,,
159,PT11M12.00S,2022-11-10T01:38:26.9Z,2,REGULAR,3pt,Jump Shot,[],203897,66.44218134034165,28.676470588235293,1610612741,25,22,2022-11-10T01:38:41Z,1570000,False,-107.0,263.0,1,right,MISS Z. LaVine 28' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,28.37,Missed,,,,,,,,,,,,,,,,,,
160,PT11M09.00S,2022-11-10T01:38:30.1Z,2,REGULAR,rebound,defensive,[],1630631,,,1610612740,25,22,2022-11-10T01:38:30Z,1580000,False,,,0,,J. Alvarado REBOUND (Off:1 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,,159.0,2.0,1.0,1.0,,,,,,,,,,,,,,
162,PT11M02.00S,2022-11-10T01:38:37.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626195,5.075558475689881,50.0,1610612740,25,24,2022-11-10T01:38:51Z,1590000,False,0.0,-5.0,1,left,W. Hernangomez DUNK (6 PTS) (C. McCollum 2 AST),"[1626195, 203468]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,Restricted Area,0-8 Center,0.48,Made,,,,,6.0,,,,,C. McCollum,203468.0,2.0,,,,,,
164,PT10M49.00S,2022-11-10T01:38:50.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201609,93.64323258869908,48.28431372549019,1610612741,27,24,2022-11-10T01:38:59Z,1610000,False,-9.0,7.0,1,right,G. Dragic driving Layup (2 PTS) (A. Drummond 1 AST),"[201609, 203083]",1610612741.0,CHI,driving,,,Dragic,G. Dragic,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,2.0,,,,,A. Drummond,203083.0,1.0,,,,,,
