actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
164,PT00M30.70S,2023-01-14T01:35:36.2Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],203897,,,1610612741,28,33,2023-01-14T01:35:36Z,1620000,False,,,0,,Z. LaVine Free Throw 1 of 1 (10 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
165,PT00M22.00S,2023-01-14T01:35:45.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,80.1084099868594,60.78431372549019,1610612760,28,33,2023-01-14T01:35:50Z,1630000,False,54.0,134.0,1,right,MISS S. Gilgeous-Alexander 14' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,14.49,,,,,,,,,,,,
166,PT00M18.50S,2023-01-14T01:35:49.4Z,1,REGULAR,rebound,defensive,[],1627936,,,1610612741,28,33,2023-01-14T01:35:49Z,1640000,False,,,0,,A. Caruso REBOUND (Off:1 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,165.0,2.0,1.0,1.0,,,,,
167,PT00M03.30S,2023-01-14T01:36:04.6Z,1,REGULAR,3pt,Jump Shot,[],1629632,22.026938239159,9.803921568627452,1610612741,31,33,2023-01-14T01:36:11Z,1650000,False,201.0,155.0,1,left,C. White 25' 3PT  (6 PTS) (D. Jones Jr. 1 AST),"[1629632, 1627884]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,,,,Made,6.0,25.36,D. Jones Jr.,1627884.0,1.0,,,,,,,,,
169,PT00M00.20S,2023-01-14T01:36:13.9Z,1,REGULAR,3pt,Jump Shot,[],1630322,40.160972404730614,25.735294117647058,1610612760,31,33,2023-01-14T01:36:43Z,1670000,False,-121.0,510.0,1,right,MISS L. Waters III 52' pullup 3PT,[1630322],1610612760.0,OKC,pullup,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,52.42,,,,,,,,,,,,
170,PT00M00.20S,2023-01-14T01:36:13.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,31,33,2023-01-14T01:36:35Z,1680000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,169.0,,,,,,,,
171,PT00M00.00S,2023-01-14T01:36:21.9Z,1,REGULAR,period,end,[],0,,,1610612760,31,33,2023-01-14T01:36:21Z,1690000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2023-01-14T01:38:28.9Z,2,REGULAR,substitution,out,['startperiod'],203897,,,1610612760,31,33,2023-01-14T01:38:50Z,1700000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2023-01-14T01:38:28.9Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612760,31,33,2023-01-14T01:38:50Z,1710000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2023-01-14T01:38:28.9Z,2,REGULAR,substitution,out,['startperiod'],1629026,,,1610612760,31,33,2023-01-14T01:38:50Z,1720000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2023-01-14T01:38:28.9Z,2,REGULAR,substitution,out,['startperiod'],203488,,,1610612760,31,33,2023-01-14T01:38:50Z,1730000,False,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2023-01-14T01:38:28.9Z,2,REGULAR,substitution,in,['startperiod'],1630245,,,1610612760,31,33,2023-01-14T01:38:50Z,1740000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2023-01-14T01:38:28.9Z,2,REGULAR,substitution,in,['startperiod'],1629647,,,1610612760,31,33,2023-01-14T01:38:50Z,1750000,False,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2023-01-14T01:38:28.9Z,2,REGULAR,substitution,in,['startperiod'],1630598,,,1610612760,31,33,2023-01-14T01:38:50Z,1760000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2023-01-14T01:38:28.9Z,2,REGULAR,substitution,in,['startperiod'],1630581,,,1610612760,31,33,2023-01-14T01:38:50Z,1770000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2023-01-14T01:39:00.6Z,2,REGULAR,period,start,[],0,,,1610612741,31,33,2023-01-14T01:39:00Z,1780000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT11M39.00S,2023-01-14T01:39:21.4Z,2,REGULAR,2pt,Jump Shot,[],1630245,6.1268068331143235,29.65686274509804,1610612741,31,33,2023-01-14T01:39:25Z,1790000,False,102.0,5.0,1,left,MISS A. Dosunmu 10' driving floating Shot,[1630245],1610612741.0,CHI,driving floating,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Right,,,,,,Missed,,10.18,,,,,,,,,,,,
182,PT11M37.00S,2023-01-14T01:39:23.4Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,31,33,2023-01-14T01:39:25Z,1800000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,181.0,1.0,1.0,0.0,,,,,
183,PT11M23.00S,2023-01-14T01:39:36.5Z,2,REGULAR,2pt,Jump Shot,[],1630581,76.82325886990802,47.549019607843135,1610612760,31,33,2023-01-14T01:39:41Z,1810000,False,-12.0,165.0,1,right,MISS J. Giddey 16' step back Shot,[1630581],1610612760.0,OKC,step back,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Center,,,,,,Missed,,16.59,,,,,,,,,,,,
184,PT11M19.00S,2023-01-14T01:39:40.5Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,31,33,2023-01-14T01:39:41Z,1820000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,183.0,3.0,3.0,0.0,,,,,
185,PT11M03.00S,2023-01-14T01:39:56.9Z,2,REGULAR,3pt,Jump Shot,[],1629632,26.757555847568987,78.67647058823529,1610612741,34,33,2023-01-14T01:40:02Z,1830000,False,-143.0,199.0,1,left,C. White 24' 3PT  (9 PTS) (A. Caruso 2 AST),"[1629632, 1627936]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,Made,9.0,24.53,A. Caruso,1627936.0,2.0,,,,,,,,,
187,PT10M48.00S,2023-01-14T01:40:11.3Z,2,REGULAR,turnover,bad pass,[],1630598,,,1610612760,34,33,2023-01-14T01:40:40Z,1850000,False,,,0,,A. Wiggins bad pass TURNOVER (1 TO),"[1630598, 1627936]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Caruso,1627936.0
188,PT10M48.00S,2023-01-14T01:40:11.3Z,2,REGULAR,steal,,[],1627936,,,1610612741,34,33,2023-01-14T01:40:14Z,1860000,False,,,0,,A. Caruso STEAL (3 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
189,PT10M44.00S,2023-01-14T01:40:15.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627936,5.601182654402102,51.470588235294116,1610612741,36,33,2023-01-14T01:40:25Z,1870000,False,-7.0,0.0,1,left,A. Caruso running DUNK (5 PTS),[1627936],1610612741.0,CHI,running,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,0.74,,,,,,,,,,,,
190,PT10M23.00S,2023-01-14T01:40:35.9Z,2,REGULAR,3pt,Jump Shot,[],1630322,69.72733245729303,75.73529411764706,1610612760,36,36,2023-01-14T01:40:42Z,1880000,False,129.0,232.0,1,right,L. Waters III 26' 3PT  (6 PTS) (J. Giddey 2 AST),"[1630322, 1630581]",1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Right Center,,,,,,Made,6.0,26.54,J. Giddey,1630581.0,2.0,,,,,,,,,
192,PT10M09.00S,2023-01-14T01:40:52.9Z,2,REGULAR,foul,personal,[],1630598,,,1610612741,36,36,2023-01-14T01:40:59Z,1900000,False,,,0,,A. Wiggins personal FOUL (1 PF),"[1630598, 202696]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,204059.0,1.0,0.0,Vucevic,202696.0,,,,,,,,,,,,,,,
194,PT10M09.00S,2023-01-14T01:40:59.3Z,2,REGULAR,substitution,out,[],1627884,,,1610612741,36,36,2023-01-14T01:41:08Z,1920000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT10M09.00S,2023-01-14T01:40:59.3Z,2,REGULAR,substitution,out,[],1627936,,,1610612741,36,36,2023-01-14T01:41:08Z,1930000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT10M09.00S,2023-01-14T01:40:59.3Z,2,REGULAR,substitution,in,[],1630172,,,1610612741,36,36,2023-01-14T01:41:08Z,1940000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT10M09.00S,2023-01-14T01:40:59.3Z,2,REGULAR,substitution,in,[],201609,,,1610612741,36,36,2023-01-14T01:41:08Z,1950000,False,,,0,,SUB in: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M55.00S,2023-01-14T01:41:26.3Z,2,REGULAR,3pt,Jump Shot,[],201609,28.33442838370565,19.607843137254903,1610612741,39,36,2023-01-14T01:41:31Z,1960000,False,152.0,214.0,1,left,G. Dragic 26' 3PT  (3 PTS) (N. Vucevic 2 AST),"[201609, 202696]",1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,26.23,N. Vucevic,202696.0,2.0,,,,,,,,,
200,PT09M47.00S,2023-01-14T01:41:34.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,83.13074901445466,48.529411764705884,1610612760,39,36,2023-01-14T01:41:44Z,1980000,False,-7.0,106.0,1,right,MISS T. Mann 10' driving floating Shot,[1630544],1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,10.64,,,,,,,,,,,,
201,PT09M43.00S,2023-01-14T01:41:38.6Z,2,REGULAR,rebound,defensive,[],201609,,,1610612741,39,36,2023-01-14T01:41:44Z,1990000,False,,,0,,G. Dragic REBOUND (Off:0 Def:1),[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,200.0,1.0,1.0,0.0,,,,,
202,PT09M41.00S,2023-01-14T01:41:40.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,25.57490144546649,80.3921568627451,1610612741,42,36,2023-01-14T01:42:39Z,2000000,False,-152.0,188.0,1,left,C. White 24' 3PT running (12 PTS) (G. Dragic 1 AST),"[1629632, 201609]",1610612741.0,CHI,running,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,Made,12.0,24.17,G. Dragic,201609.0,1.0,,,,,,,,,
204,PT09M26.00S,2023-01-14T01:41:55.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629647,86.15308804204993,49.754901960784316,1610612760,42,36,2023-01-14T01:42:01Z,2020000,False,-1.0,78.0,1,right,MISS D. Bazley 7' floating Shot,[1629647],1610612760.0,OKC,floating,,,Bazley,D. Bazley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.77,,,,,,,,,,,,
205,PT09M24.00S,2023-01-14T01:41:57.9Z,2,REGULAR,rebound,defensive,[],1630172,,,1610612741,42,36,2023-01-14T01:42:01Z,2030000,False,,,0,,P. Williams REBOUND (Off:0 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,204.0,2.0,2.0,0.0,,,,,
206,PT09M08.00S,2023-01-14T01:42:14.6Z,2,REGULAR,3pt,Jump Shot,[],201609,29.6484888304862,28.921568627450984,1610612741,42,36,2023-01-14T01:42:21Z,2040000,False,105.0,226.0,1,left,MISS G. Dragic 24' 3PT,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,24.96,,,,,,,,,,,,
207,PT09M03.00S,2023-01-14T01:42:19.6Z,2,REGULAR,rebound,defensive,[],1629647,,,1610612760,42,36,2023-01-14T01:42:21Z,2050000,False,,,0,,D. Bazley REBOUND (Off:0 Def:1),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,206.0,1.0,1.0,0.0,,,,,
208,PT09M00.00S,2023-01-14T01:42:24.6Z,2,REGULAR,foul,personal,['2freethrow'],202696,,,1610612760,42,36,2023-01-14T01:42:36Z,2060000,False,,,0,,N. Vucevic shooting personal FOUL (1 PF) (Bazley 2 FT),"[202696, 1629647]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,204059.0,1.0,0.0,Bazley,1629647.0,,,,,,,,,,,,,,,
210,PT09M00.00S,2023-01-14T01:42:50.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629647,,,1610612760,42,37,2023-01-14T01:42:50Z,2080000,False,,,0,,D. Bazley Free Throw 1 of 2 (1 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
211,PT09M00.00S,2023-01-14T01:43:06.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629647,,,1610612760,42,38,2023-01-14T01:43:06Z,2090000,False,,,0,,D. Bazley Free Throw 2 of 2 (2 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
212,PT08M44.00S,2023-01-14T01:43:23.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201609,12.302890932982917,55.14705882352941,1610612741,44,38,2023-01-14T01:43:27Z,2100000,False,-26.0,63.0,1,left,G. Dragic 6' floating Jump Shot (5 PTS) (C. White 2 AST),"[201609, 1629632]",1610612741.0,CHI,floating,,,Dragic,G. Dragic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,5.0,6.81,C. White,1629632.0,2.0,,,,,,,,,
214,PT08M36.00S,2023-01-14T01:43:31.9Z,2,REGULAR,3pt,Jump Shot,[],1629647,70.12155059132719,73.0392156862745,1610612760,44,41,2023-01-14T01:43:38Z,2120000,False,115.0,228.0,1,right,D. Bazley 25' 3PT  (5 PTS) (J. Giddey 3 AST),"[1629647, 1630581]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Above the Break 3,24+ Right Center,,,,,,Made,5.0,25.58,J. Giddey,1630581.0,3.0,,,,,,,,,
216,PT08M26.00S,2023-01-14T01:43:42.1Z,2,REGULAR,turnover,lost ball,[],202696,,,1610612741,44,41,2023-01-14T01:43:46Z,2140000,False,,,0,,N. Vucevic lost ball TURNOVER (1 TO),"[202696, 1630322]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Waters III,1630322.0
217,PT08M26.00S,2023-01-14T01:43:42.1Z,2,REGULAR,steal,,[],1630322,,,1610612760,44,41,2023-01-14T01:43:44Z,2150000,False,,,0,,L. Waters III STEAL (1 STL),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
218,PT08M21.00S,2023-01-14T01:43:47.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630544,82.07950065703022,94.36274509803921,1610612760,44,44,2023-01-14T01:43:51Z,2160000,False,222.0,116.0,1,right,T. Mann 25' 3PT  (3 PTS) (L. Waters III 2 AST),"[1630544, 1630322]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,25.03,L. Waters III,1630322.0,2.0,,,,,,,,,
220,PT08M03.00S,2023-01-14T01:44:04.2Z,2,REGULAR,3pt,Jump Shot,[],201609,3.630091984231275,94.36274509803921,1610612741,44,44,2023-01-14T01:44:07Z,2180000,False,-222.0,-18.0,1,left,MISS G. Dragic 3PT,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.26,,,,,,,,,,,,
221,PT08M01.00S,2023-01-14T01:44:06.2Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,44,44,2023-01-14T01:44:07Z,2190000,False,,,0,,J. Giddey REBOUND (Off:1 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,220.0,2.0,1.0,1.0,,,,,
222,PT07M51.00S,2023-01-14T01:44:20.2Z,2,REGULAR,foul,personal,['2freethrow'],201609,,,1610612760,44,44,2023-01-14T01:44:29Z,2200000,False,,,0,,G. Dragic shooting personal FOUL (1 PF) (Wiggins 2 FT),"[201609, 1630598]",1610612741.0,CHI,shooting,,,Dragic,G. Dragic,,,,,Restricted Area,0-8 Center,1627961.0,1.0,0.0,Wiggins,1630598.0,,,,,,,,,,,,,,,
224,PT07M51.00S,2023-01-14T01:44:41.3Z,2,REGULAR,freethrow,1 of 2,[],1630598,,,1610612760,44,45,2023-01-14T01:44:41Z,2220000,False,,,0,,A. Wiggins Free Throw 1 of 2 (1 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
225,PT07M51.00S,2023-01-14T01:44:45.0Z,2,REGULAR,substitution,out,[],1629632,,,1610612760,44,45,2023-01-14T01:45:06Z,2230000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M51.00S,2023-01-14T01:44:45.0Z,2,REGULAR,substitution,out,[],202696,,,1610612760,44,45,2023-01-14T01:45:06Z,2240000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M51.00S,2023-01-14T01:44:45.0Z,2,REGULAR,substitution,out,[],1630322,,,1610612760,44,45,2023-01-14T01:45:06Z,2250000,False,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M51.00S,2023-01-14T01:44:45.0Z,2,REGULAR,substitution,in,[],1627884,,,1610612760,44,45,2023-01-14T01:45:06Z,2260000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M51.00S,2023-01-14T01:44:45.0Z,2,REGULAR,substitution,in,[],203897,,,1610612760,44,45,2023-01-14T01:45:06Z,2270000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M51.00S,2023-01-14T01:44:45.0Z,2,REGULAR,substitution,in,[],1629652,,,1610612760,44,45,2023-01-14T01:45:06Z,2280000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M51.00S,2023-01-14T01:45:10.2Z,2,REGULAR,freethrow,2 of 2,[],1630598,,,1610612760,44,46,2023-01-14T01:45:10Z,2290000,False,,,0,,A. Wiggins Free Throw 2 of 2 (2 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
232,PT07M30.00S,2023-01-14T01:45:32.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201609,6.389618922470433,50.73529411764706,1610612741,46,46,2023-01-14T01:45:37Z,2300000,False,-4.0,8.0,1,left,G. Dragic driving Layup (7 PTS) (Z. LaVine 2 AST),"[201609, 203897]",1610612741.0,CHI,driving,,,Dragic,G. Dragic,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,0.85,Z. LaVine,203897.0,2.0,,,,,,,,,
234,PT07M12.00S,2023-01-14T01:45:49.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,94.03745072273325,49.754901960784316,1610612760,46,48,2023-01-14T01:48:17Z,2320000,False,-1.0,4.0,1,right,D. Bazley cutting Layup (7 PTS) (A. Wiggins 1 AST),"[1629647, 1630598]",1610612760.0,OKC,cutting,,,Bazley,D. Bazley,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,0.37,A. Wiggins,1630598.0,1.0,,,,,,,,,
236,PT06M57.00S,2023-01-14T01:46:05.2Z,2,REGULAR,2pt,Jump Shot,[],1630172,21.50131406044678,46.568627450980394,1610612741,48,48,2023-01-14T01:46:10Z,2340000,False,17.0,150.0,1,left,P. Williams 15' pullup Jump Shot (5 PTS) (G. Dragic 2 AST),"[1630172, 201609]",1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Mid-Range,8-16 Center,,,,,,Made,5.0,15.06,G. Dragic,201609.0,2.0,,,,,,,,,
238,PT06M43.00S,2023-01-14T01:46:24.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,89.96386333771353,50.73529411764706,1610612760,48,50,2023-01-14T01:46:30Z,2360000,False,4.0,42.0,1,right,J. Giddey driving floating Jump Shot (6 PTS),[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,4.2,,,,,,,,,,,,
239,PT06M43.00S,2023-01-14T01:46:28.0Z,2,REGULAR,foul,personal,['1freethrow'],201609,,,1610612760,48,50,2023-01-14T01:49:16Z,2370000,False,,,0,,G. Dragic shooting personal FOUL (2 PF) (Giddey 1 FT),"[201609, 1630581]",1610612741.0,CHI,shooting,,,Dragic,G. Dragic,,,,,Restricted Area,0-8 Center,203592.0,2.0,0.0,Giddey,1630581.0,,,,,,,,,,,,,,,
241,PT06M43.00S,2023-01-14T01:46:51.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,48,50,2023-01-14T01:46:51Z,2390000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M43.00S,2023-01-14T01:49:47.6Z,2,REGULAR,freethrow,1 of 1,[],1630581,,,1610612760,48,51,2023-01-14T01:49:47Z,2400000,False,,,0,,J. Giddey Free Throw 1 of 1 (7 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
246,PT06M26.00S,2023-01-14T01:50:05.4Z,2,REGULAR,2pt,Jump Shot,[],1630245,13.748357424441524,16.911764705882355,1610612741,48,51,2023-01-14T01:50:10Z,2410000,False,165.0,77.0,1,left,MISS A. Dosunmu 18' pullup Shot,[1630245],1610612741.0,CHI,pullup,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Right,,,,,,Missed,,18.23,,,,,,,,,,,,
247,PT06M23.00S,2023-01-14T01:50:08.4Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,48,51,2023-01-14T01:50:10Z,2420000,False,,,0,,J. Giddey REBOUND (Off:1 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,246.0,3.0,2.0,1.0,,,,,
248,PT06M05.00S,2023-01-14T01:50:26.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,92.46057818659659,53.92156862745098,1610612760,48,51,2023-01-14T01:50:33Z,2430000,False,20.0,18.0,1,right,MISS D. Bazley driving Layup,[1629647],1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.69,,,,,,,,,,,,
250,PT06M02.00S,2023-01-14T01:50:29.4Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,48,51,2023-01-14T01:50:33Z,2450000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,248.0,1.0,1.0,0.0,,,,,
251,PT05M59.00S,2023-01-14T01:50:33.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627884,6.1268068331143235,47.549019607843135,1610612741,48,51,2023-01-14T01:50:38Z,2460000,False,12.0,5.0,1,left,MISS D. Jones Jr. driving Layup,[1627884],1610612741.0,CHI,driving,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.33,,,,,,,,,,,,
252,PT05M57.00S,2023-01-14T01:50:35.0Z,2,REGULAR,rebound,defensive,[],1629647,,,1610612760,48,51,2023-01-14T01:50:38Z,2470000,False,,,0,,D. Bazley REBOUND (Off:0 Def:2),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,251.0,2.0,2.0,0.0,,,,,
