actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
178,PT09M54.00S,2023-04-02T20:10:46.2Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,30,39,2023-04-02T20:10:50Z,1720000,False,,,0,,A. Drummond REBOUND (Off:0 Def:2),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,177.0,2.0,2.0,0.0,,,,,,,,,,,,,,
179,PT09M51.00S,2023-04-02T20:10:49.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630245,93.51182654402102,51.470588235294116,1610612741,32,39,2023-04-02T20:10:54Z,1730000,False,7.0,8.0,1,right,A. Dosunmu running Layup (2 PTS) (D. DeRozan 1 AST),"[1630245, 201942]",1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,,2.0,,,,,,D. DeRozan,201942.0,1.0,,,
181,PT09M51.00S,2023-04-02T20:10:54.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,32,39,2023-04-02T20:10:54Z,1750000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M51.00S,2023-04-02T20:13:39.8Z,2,REGULAR,substitution,out,[],1631223,,,1610612763,32,39,2023-04-02T20:13:48Z,1760000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M51.00S,2023-04-02T20:13:39.8Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,32,39,2023-04-02T20:13:48Z,1770000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M35.00S,2023-04-02T20:14:05.5Z,2,REGULAR,3pt,Jump Shot,[],1626145,25.57490144546649,81.86274509803921,1610612763,32,42,2023-04-02T20:14:10Z,1780000,False,-159.0,188.0,1,left,T. Jones 24' 3PT  (6 PTS) (D. Bane 2 AST),"[1626145, 1630217]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,24.63,Made,,,,,,,6.0,,,,,,D. Bane,1630217.0,2.0,,,
186,PT09M15.00S,2023-04-02T20:14:24.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,79.71419185282524,36.029411764705884,1610612741,34,42,2023-04-02T20:15:05Z,1800000,False,-70.0,138.0,1,right,D. DeRozan 15' turnaround Jump Shot (11 PTS),[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,15.49,Made,,,,,,,11.0,,,,,,,,,,,
187,PT09M04.00S,2023-04-02T20:14:37.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630217,6.521024967148489,49.754901960784316,1610612763,34,44,2023-04-02T20:15:26Z,1810000,False,1.0,9.0,1,left,D. Bane driving finger roll Layup (9 PTS) (T. Jones 1 AST),"[1630217, 1626145]",1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,,,9.0,,,,,,T. Jones,1626145.0,1.0,,,
189,PT09M04.00S,2023-04-02T20:14:40.4Z,2,REGULAR,violation,defensive goaltending,[],203083,,,1610612763,34,44,2023-04-02T20:14:46Z,1830000,False,,,0,,A. Drummond defensive goaltending VIOLATION,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,1628953.0,,,,,,,,,,
190,PT08M47.00S,2023-04-02T20:15:04.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203083,91.27792378449409,50.49019607843137,1610612741,34,44,2023-04-02T20:15:50Z,1840000,False,2.0,29.0,1,right,MISS A. Drummond driving Layup - blocked,"[203083, 1628991]",1610612741.0,CHI,driving,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,2.96,Missed,,,,,Jackson Jr.,1628991.0,,,,,,,,,,,,
191,PT08M47.00S,2023-04-02T20:15:04.9Z,2,REGULAR,block,,[],1628991,,,1610612741,34,44,2023-04-02T20:15:07Z,1850000,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
192,PT08M42.00S,2023-04-02T20:15:09.9Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,34,44,2023-04-02T20:15:11Z,1860000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,190.0,2.0,2.0,0.0,,,,,,,,,,,,,,
193,PT08M37.00S,2023-04-02T20:15:18.3Z,2,REGULAR,foul,personal,['2freethrow'],201942,,,1610612763,34,44,2023-04-02T20:15:44Z,1870000,False,,,0,,D. DeRozan shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[201942, 1628991]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,201245.0,2.0,0.0,Jackson Jr.,1628991.0,,,,,,
195,PT08M37.00S,2023-04-02T20:15:45.0Z,2,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,34,45,2023-04-02T20:18:43Z,1890000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (1 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
196,PT08M37.00S,2023-04-02T20:15:45.0Z,2,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,34,46,2023-04-02T20:18:43Z,1900000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (2 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
197,PT08M22.00S,2023-04-02T20:16:13.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630172,90.62089356110381,36.27450980392157,1610612741,36,46,2023-04-02T20:19:36Z,1910000,False,-69.0,36.0,1,right,P. Williams 7' pullup Jump Shot (2 PTS),[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,7.73,Made,,,,,,,2.0,,,,,,,,,,,
198,PT08M09.00S,2023-04-02T20:16:28.0Z,2,REGULAR,3pt,Jump Shot,[],1628991,33.459264126149804,51.71568627450981,1610612763,36,49,2023-04-02T20:16:32Z,1920000,False,-9.0,262.0,1,left,J. Jackson Jr. 26' 3PT  (5 PTS) (T. Jones 2 AST),"[1628991, 1626145]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,26.21,Made,,,,,,,5.0,,,,,,T. Jones,1626145.0,2.0,,,
200,PT07M50.00S,2023-04-02T20:16:46.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,92.06636005256242,48.28431372549019,1610612741,36,49,2023-04-02T20:16:49Z,1940000,False,-9.0,22.0,1,right,MISS P. Williams driving Layup,[1630172],1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,2.37,Missed,,,,,,,,,,,,,,,,,,
201,PT07M49.00S,2023-04-02T20:16:47.1Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,36,49,2023-04-02T20:16:49Z,1950000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,200.0,3.0,3.0,0.0,,,,,,,,,,,,,,
202,PT07M45.00S,2023-04-02T20:16:51.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630217,5.338370565045992,55.63725490196079,1610612763,36,51,2023-04-02T20:17:02Z,1960000,False,-28.0,-2.0,1,left,D. Bane running Layup (11 PTS) (J. Jackson Jr. 1 AST),"[1630217, 1628991]",1610612763.0,MEM,running,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.83,Made,,,,,,,11.0,,,,,,J. Jackson Jr.,1628991.0,1.0,,,
204,PT07M45.00S,2023-04-02T20:16:56.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,36,51,2023-04-02T20:16:56Z,1980000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M28.00S,2023-04-02T20:20:04.4Z,2,REGULAR,3pt,Jump Shot,[],1629632,66.3107752956636,51.225490196078425,1610612741,36,51,2023-04-02T20:20:10Z,1990000,False,6.0,264.0,1,right,MISS C. White 26' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,26.43,Missed,,,,,,,,,,,,,,,,,,
206,PT07M25.00S,2023-04-02T20:20:07.4Z,2,REGULAR,rebound,defensive,[],1630583,,,1610612763,36,51,2023-04-02T20:20:10Z,2000000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,,,205.0,1.0,1.0,0.0,,,,,,,,,,,,,,
207,PT07M17.00S,2023-04-02T20:20:15.8Z,2,REGULAR,3pt,Jump Shot,[],1630583,8.754927726675426,95.83333333333334,1610612763,36,51,2023-04-02T20:20:19Z,2010000,False,-229.0,30.0,1,left,MISS S. Aldama 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Left Corner 3,24+ Left,23.11,Missed,,,,,,,,,,,,,,,,,,
208,PT07M14.00S,2023-04-02T20:20:18.8Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,36,51,2023-04-02T20:20:19Z,2020000,False,,,0,,A. Drummond REBOUND (Off:0 Def:3),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Left Corner 3,24+ Left,,,207.0,3.0,3.0,0.0,,,,,,,,,,,,,,
209,PT07M10.00S,2023-04-02T20:20:22.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630245,95.22010512483574,1.715686274509804,1610612741,36,51,2023-04-02T20:21:45Z,2030000,False,-241.0,-8.0,1,right,MISS A. Dosunmu 24' running 3PT,[1630245],1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Left Corner 3,24+ Left,24.15,Missed,,,,,,,,,,,,,,,,,,
210,PT07M07.00S,2023-04-02T20:20:25.9Z,2,REGULAR,rebound,defensive,[],1630583,,,1610612763,36,51,2023-04-02T20:20:28Z,2040000,False,,,0,,S. Aldama REBOUND (Off:0 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Left Corner 3,24+ Left,,,209.0,2.0,2.0,0.0,,,,,,,,,,,,,,
211,PT06M47.00S,2023-04-02T20:20:45.0Z,2,REGULAR,2pt,Jump Shot,[],1630217,5.338370565045992,72.05882352941177,1610612763,36,53,2023-04-02T20:20:49Z,2050000,False,-110.0,-2.0,1,left,D. Bane 11' driving floating Jump Shot (13 PTS),[1630217],1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,Mid-Range,8-16 Left,11.03,Made,,,,,,,13.0,,,,,,,,,,,
212,PT06M35.00S,2023-04-02T20:20:57.7Z,2,REGULAR,2pt,Jump Shot,[],201942,76.42904073587385,50.245098039215684,1610612741,36,53,2023-04-02T20:21:02Z,2060000,False,1.0,169.0,1,right,MISS D. DeRozan 16' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,16.91,Missed,,,,,,,,,,,,,,,,,,
213,PT06M32.00S,2023-04-02T20:21:00.7Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,36,53,2023-04-02T20:21:02Z,2070000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:4),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Center,,,212.0,4.0,4.0,0.0,,,,,,,,,,,,,,
214,PT06M17.00S,2023-04-02T20:21:15.8Z,2,REGULAR,3pt,Jump Shot,[],1628991,27.283180026281208,80.88235294117648,1610612763,36,56,2023-04-02T20:21:21Z,2080000,False,-154.0,204.0,1,left,J. Jackson Jr. 25' 3PT  (8 PTS) (D. Bane 3 AST),"[1628991, 1630217]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,25.58,Made,,,,,,,8.0,,,,,,D. Bane,1630217.0,3.0,,,
216,PT06M02.00S,2023-04-02T20:21:29.9Z,2,REGULAR,3pt,Jump Shot,[],1630172,69.07030223390277,25.49019607843137,1610612741,36,56,2023-04-02T20:21:34Z,2100000,False,-123.0,238.0,1,right,MISS P. Williams 26' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,26.79,Missed,,,,,,,,,,,,,,,,,,
217,PT06M01.00S,2023-04-02T20:21:30.9Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612763,36,56,2023-04-02T20:24:26Z,2110000,False,,,0,,L. Kennard REBOUND (Off:0 Def:2),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,,,216.0,2.0,2.0,0.0,,,,,,,,,,,,,,
218,PT06M01.00S,2023-04-02T20:21:44.0Z,2,REGULAR,foul,personal,[],1630172,,,1610612763,36,56,2023-04-02T20:21:59Z,2120000,False,,,0,,P. Williams personal FOUL (1 PF),"[1630172, 1630583]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1628953.0,1.0,0.0,Aldama,1630583.0,,,,,,
220,PT06M01.00S,2023-04-02T20:21:51.6Z,2,REGULAR,substitution,out,[],203083,,,1610612763,36,56,2023-04-02T20:22:07Z,2140000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M01.00S,2023-04-02T20:21:51.6Z,2,REGULAR,substitution,out,[],1630245,,,1610612763,36,56,2023-04-02T20:22:07Z,2150000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M01.00S,2023-04-02T20:21:51.6Z,2,REGULAR,substitution,out,[],1630217,,,1610612763,36,56,2023-04-02T20:22:07Z,2160000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M01.00S,2023-04-02T20:21:51.6Z,2,REGULAR,substitution,in,[],203897,,,1610612763,36,56,2023-04-02T20:22:07Z,2170000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M01.00S,2023-04-02T20:21:51.6Z,2,REGULAR,substitution,in,[],202696,,,1610612763,36,56,2023-04-02T20:22:07Z,2180000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M01.00S,2023-04-02T20:21:51.6Z,2,REGULAR,substitution,in,[],1628415,,,1610612763,36,56,2023-04-02T20:22:07Z,2190000,False,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT05M50.00S,2023-04-02T20:22:12.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,5.863994743758213,54.90196078431373,1610612763,36,58,2023-04-02T20:22:17Z,2200000,False,-25.0,3.0,1,left,J. Jackson Jr. driving Layup (10 PTS) (T. Jones 3 AST),"[1628991, 1626145]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,2.46,Made,,,,,,,10.0,,,,,,T. Jones,1626145.0,3.0,,,
228,PT05M25.00S,2023-04-02T20:22:38.1Z,2,REGULAR,2pt,Jump Shot,[],203897,87.20433639947439,17.15686274509804,1610612741,38,58,2023-04-02T20:22:45Z,2220000,False,-164.0,68.0,1,right,Z. LaVine 17' fadeaway Jump Shot (7 PTS) (D. DeRozan 2 AST),"[203897, 201942]",1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left,17.76,Made,,,,,,,7.0,,,,,,D. DeRozan,201942.0,2.0,,,
230,PT05M07.00S,2023-04-02T20:22:55.8Z,2,REGULAR,3pt,Jump Shot,[],1628379,27.151773981603156,79.65686274509804,1610612763,38,61,2023-04-02T20:22:59Z,2240000,False,-148.0,203.0,1,left,L. Kennard 25' 3PT  (6 PTS) (D. Brooks 4 AST),"[1628379, 1628415]",1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,25.12,Made,,,,,,,6.0,,,,,,D. Brooks,1628415.0,4.0,,,
232,PT04M41.00S,2023-04-02T20:23:21.6Z,2,REGULAR,3pt,Jump Shot,[],1629632,95.22010512483574,94.36274509803921,1610612741,41,61,2023-04-02T20:23:25Z,2260000,False,222.0,-8.0,1,right,C. White 3PT  (8 PTS) (Z. LaVine 4 AST),"[1629632, 203897]",1610612741.0,CHI,,,,White,C. White,,,,,Right Corner 3,24+ Right,22.19,Made,,,,,,,8.0,,,,,,Z. LaVine,203897.0,4.0,,,
235,PT04M24.00S,2023-04-02T20:23:47.1Z,2,REGULAR,substitution,out,[],201942,,,1610612763,41,61,2023-04-02T20:23:54Z,2290000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT04M24.00S,2023-04-02T20:23:47.1Z,2,REGULAR,substitution,out,[],1630583,,,1610612763,41,61,2023-04-02T20:23:54Z,2300000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT04M24.00S,2023-04-02T20:23:47.1Z,2,REGULAR,substitution,out,[],1626145,,,1610612763,41,61,2023-04-02T20:23:54Z,2310000,False,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT04M24.00S,2023-04-02T20:23:47.1Z,2,REGULAR,substitution,in,[],1627936,,,1610612763,41,61,2023-04-02T20:23:54Z,2320000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT04M24.00S,2023-04-02T20:23:47.1Z,2,REGULAR,substitution,in,[],1629630,,,1610612763,41,61,2023-04-02T20:23:54Z,2330000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT04M24.00S,2023-04-02T20:23:47.1Z,2,REGULAR,substitution,in,[],1630214,,,1610612763,41,61,2023-04-02T20:23:54Z,2340000,False,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT04M17.00S,2023-04-02T20:24:16.4Z,2,REGULAR,3pt,Jump Shot,[],1629630,30.17411300919842,26.715686274509803,1610612763,41,61,2023-04-02T20:24:23Z,2350000,False,116.0,231.0,1,left,MISS J. Morant 25' step back 3PT,[1629630],1610612763.0,MEM,step back,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,25.88,Missed,,,,,,,,,,,,,,,,,,
242,PT04M11.00S,2023-04-02T20:24:22.4Z,2,REGULAR,rebound,offensive,[],1630214,,,1610612763,41,61,2023-04-02T20:24:23Z,2360000,False,,,0,,X. Tillman REBOUND (Off:2 Def:3),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Right Center,,,241.0,5.0,3.0,2.0,,,,,,,,,,,,,,
243,PT04M09.00S,2023-04-02T20:24:24.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628415,26.49474375821288,19.852941176470587,1610612763,41,61,2023-04-02T20:24:28Z,2370000,False,151.0,197.0,1,left,MISS D. Brooks 24' 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,24.77,Missed,,,,,,,,,,,,,,,,,,
244,PT04M06.00S,2023-04-02T20:24:27.1Z,2,REGULAR,rebound,defensive,[],1630172,,,1610612741,41,61,2023-04-02T20:24:27Z,2380000,False,,,0,,P. Williams REBOUND (Off:0 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,243.0,2.0,2.0,0.0,,,,,,,,,,,,,,
245,PT03M57.00S,2023-04-02T20:24:36.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202696,92.85479632063075,53.67647058823529,1610612741,43,61,2023-04-02T20:29:56Z,2390000,False,18.0,15.0,1,right,N. Vucevic turnaround bank Hook (6 PTS) (Z. LaVine 5 AST),"[202696, 203897]",1610612741.0,CHI,turnaround bank,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,,,6.0,,,,,,Z. LaVine,203897.0,5.0,,,
247,PT03M38.00S,2023-04-02T20:24:54.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,15.193823915900131,53.67647058823529,1610612763,43,61,2023-04-02T20:25:08Z,2410000,False,-18.0,90.0,1,left,MISS J. Jackson Jr. 9' driving floating Shot - blocked,"[1628991, 1627936]",1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.22,Missed,,,,,Caruso,1627936.0,,,,,,,,,,,,
248,PT03M38.00S,2023-04-02T20:24:54.5Z,2,REGULAR,block,,[],1627936,,,1610612763,43,61,2023-04-02T20:25:26Z,2420000,False,,,0,,A. Caruso BLOCK (2 BLK),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
249,PT03M38.00S,2023-04-02T20:24:54.5Z,2,REGULAR,rebound,offensive,[],1629630,,,1610612763,43,61,2023-04-02T20:24:59Z,2430000,False,,,0,,J. Morant REBOUND (Off:1 Def:3),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,,,247.0,4.0,3.0,1.0,,,,,,,,,,,,,,
251,PT03M31.00S,2023-04-02T20:25:29.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629630,28.991458607095925,19.362745098039216,1610612763,43,61,2023-04-02T20:25:38Z,2450000,False,153.0,220.0,1,left,MISS J. Morant 26' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,26.81,Missed,,,,,,,,,,,,,,,,,,
252,PT03M26.00S,2023-04-02T20:25:34.5Z,2,REGULAR,rebound,offensive,[],1628379,,,1610612763,43,61,2023-04-02T20:25:38Z,2460000,False,,,0,,L. Kennard REBOUND (Off:1 Def:2),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,,,251.0,3.0,2.0,1.0,,,,,,,,,,,,,,
254,PT03M22.00S,2023-04-02T20:25:44.7Z,2,REGULAR,substitution,out,[],1629632,,,1610612763,43,61,2023-04-02T20:25:48Z,2480000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT03M22.00S,2023-04-02T20:25:44.7Z,2,REGULAR,substitution,in,[],201976,,,1610612763,43,61,2023-04-02T20:25:48Z,2490000,False,,,0,,SUB in: P. Beverley,[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT03M17.00S,2023-04-02T20:26:04.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628991,17.559132720105126,7.598039215686274,1610612763,43,64,2023-04-02T20:26:11Z,2500000,False,212.0,113.0,1,left,J. Jackson Jr. 24' 3PT step back (13 PTS) (L. Kennard 1 AST),"[1628991, 1628379]",1610612763.0,MEM,step back,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,24.0,Made,,,,,,,13.0,,,,,,L. Kennard,1628379.0,1.0,,,
258,PT03M02.00S,2023-04-02T20:26:19.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,92.06636005256242,47.549019607843135,1610612741,45,64,2023-04-02T20:26:23Z,2520000,False,-12.0,22.0,1,right,Z. LaVine driving Layup (9 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,2.53,Made,,,,,,,9.0,,,,,,,,,,,
259,PT02M46.00S,2023-04-02T20:26:35.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,11.12023653088042,53.18627450980392,1610612763,45,66,2023-04-02T20:32:44Z,2530000,False,-16.0,52.0,1,left,D. Brooks fadeaway Jump Shot (11 PTS) (J. Morant 4 AST),"[1628415, 1629630]",1610612763.0,MEM,fadeaway,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,5.44,Made,,,,,,,11.0,,,,,,J. Morant,1629630.0,4.0,,,
261,PT02M46.00S,2023-04-02T20:26:41.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612741,45,66,2023-04-02T20:26:44Z,2550000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT02M46.00S,2023-04-02T20:27:54.0Z,2,REGULAR,substitution,out,[],1630172,,,1610612741,45,66,2023-04-02T20:28:15Z,2560000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT02M46.00S,2023-04-02T20:27:54.0Z,2,REGULAR,substitution,in,[],201942,,,1610612741,45,66,2023-04-02T20:28:15Z,2570000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
