actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
331,PT10M34.00S,2023-02-25T02:23:27.2Z,3,REGULAR,foul,personal,[],1627936,,,1610612751,70,29,2023-02-25T02:23:42Z,3270000,False,,,0,,A. Caruso personal FOUL (2 PF),"[1627936, 1629651]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202901.0,,,,2.0,0.0,Claxton,1629651.0,,
333,PT10M24.00S,2023-02-25T02:23:50.6Z,3,REGULAR,3pt,Jump Shot,[],1628969,32.670827858081466,52.450980392156865,1610612751,70,32,2023-02-25T02:23:55Z,3290000,False,-12.0,255.0,1,left,M. Bridges 25' 3PT  (13 PTS) (S. Dinwiddie 5 AST),"[1628969, 203915]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,25.49,Made,,,,,13.0,,S. Dinwiddie,203915.0,5.0,,,,,,
335,PT10M03.00S,2023-02-25T02:24:13.2Z,3,REGULAR,2pt,Jump Shot,[],203897,76.2976346911958,52.69607843137255,1610612741,70,32,2023-02-25T02:24:17Z,3310000,False,13.0,170.0,1,right,MISS Z. LaVine 17' pullup Shot,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Center,,,,17.08,Missed,,,,,,,,,,,,,,,
336,PT10M03.00S,2023-02-25T02:24:13.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,70,32,2023-02-25T02:24:17Z,3320000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Mid-Range,16-24 Center,,,,,,335.0,,,,,,,,,,,,,,
338,PT09M53.00S,2023-02-25T02:24:32.7Z,3,REGULAR,foul,personal,['2freethrow'],1627936,,,1610612751,70,32,2023-02-25T02:24:40Z,3340000,False,,,0,,A. Caruso shooting personal FOUL (3 PF) (Dinwiddie 2 FT),"[1627936, 203915]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2003.0,,,,3.0,0.0,Dinwiddie,203915.0,,
340,PT09M53.00S,2023-02-25T02:24:54.6Z,3,REGULAR,freethrow,1 of 2,[],203915,,,1610612751,70,33,2023-02-25T02:24:54Z,3360000,False,,,0,,S. Dinwiddie Free Throw 1 of 2 (1 PTS),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
341,PT09M53.00S,2023-02-25T02:25:07.4Z,3,REGULAR,freethrow,2 of 2,[],203915,,,1610612751,70,34,2023-02-25T02:25:07Z,3370000,False,,,0,,S. Dinwiddie Free Throw 2 of 2 (2 PTS),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
342,PT09M39.00S,2023-02-25T02:25:25.4Z,3,REGULAR,2pt,Jump Shot,[],201942,73.53810775295663,35.294117647058826,1610612741,70,34,2023-02-25T02:25:44Z,3380000,False,-74.0,196.0,1,right,MISS D. DeRozan 20' Jump Shot,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,,,,20.95,Missed,,,,,,,,,,,,,,,
343,PT09M37.00S,2023-02-25T02:25:27.4Z,3,REGULAR,rebound,defensive,[],203915,,,1610612751,70,34,2023-02-25T02:25:31Z,3390000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Left Center,,,,,,342.0,1.0,1.0,0.0,,,,,,,,,,,
344,PT09M22.00S,2023-02-25T02:25:43.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,6.389618922470433,54.90196078431373,1610612751,70,34,2023-02-25T02:26:00Z,3400000,False,-25.0,8.0,1,left,MISS C. Johnson driving Layup - blocked,"[1629661, 201942]",1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,2.57,Missed,,,,,,,,,,,,,,DeRozan,201942.0
345,PT09M22.00S,2023-02-25T02:25:43.7Z,3,REGULAR,block,,[],201942,,,1610612751,70,34,2023-02-25T02:26:12Z,3410000,False,,,0,,D. DeRozan BLOCK (1 BLK),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
346,PT09M22.00S,2023-02-25T02:25:43.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,70,34,2023-02-25T02:26:00Z,3420000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,344.0,,,,,,,,,,,,,,
348,PT09M16.00S,2023-02-25T02:26:10.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,8.360709592641262,47.549019607843135,1610612751,70,34,2023-02-25T02:26:16Z,3440000,False,12.0,26.0,1,left,MISS N. Claxton driving Layup - blocked,"[1629651, 202696]",1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,2.89,Missed,,,,,,,,,,,,,,Vucevic,202696.0
349,PT09M16.00S,2023-02-25T02:26:10.2Z,3,REGULAR,block,,[],202696,,,1610612751,70,34,2023-02-25T02:26:15Z,3450000,False,,,0,,N. Vucevic BLOCK (2 BLK),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
350,PT09M16.00S,2023-02-25T02:26:10.2Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,70,34,2023-02-25T02:26:16Z,3460000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:8),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,348.0,9.0,8.0,1.0,,,,,,,,,,,
351,PT09M11.00S,2023-02-25T02:26:17.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627936,93.51182654402102,50.98039215686274,1610612741,72,34,2023-02-25T02:27:59Z,3470000,False,5.0,8.0,1,right,A. Caruso running reverse Layup (4 PTS) (P. Beverley 3 AST),"[1627936, 201976]",1610612741.0,CHI,running reverse,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,,0.98,Made,,,,,4.0,,P. Beverley,201976.0,3.0,,,,,,
353,PT09M11.00S,2023-02-25T02:26:37.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,72,34,2023-02-25T02:26:37Z,3490000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT08M48.00S,2023-02-25T02:29:36.2Z,3,REGULAR,2pt,Jump Shot,[],203915,20.97568988173456,23.284313725490197,1610612751,72,34,2023-02-25T02:29:42Z,3500000,False,134.0,145.0,1,left,MISS S. Dinwiddie 19' pullup Shot,[203915],1610612751.0,BKN,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Right Center,,,,19.69,Missed,,,,,,,,,,,,,,,
355,PT08M43.00S,2023-02-25T02:29:41.2Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,72,34,2023-02-25T02:29:42Z,3510000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:4),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,,,,,,354.0,4.0,4.0,0.0,,,,,,,,,,,
356,PT08M25.00S,2023-02-25T02:29:58.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202696,91.01511169513797,52.450980392156865,1610612741,72,34,2023-02-25T02:30:47Z,3520000,False,12.0,32.0,1,right,MISS N. Vucevic reverse Layup - blocked,"[202696, 1629651]",1610612741.0,CHI,reverse,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,3.43,Missed,,,,,,,,,,,,,,Claxton,1629651.0
360,PT08M25.00S,2023-02-25T02:29:58.7Z,3,REGULAR,block,,[],1629651,,,1610612741,72,34,2023-02-25T02:30:31Z,3525000,False,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
357,PT08M23.00S,2023-02-25T02:30:00.7Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612751,72,34,2023-02-25T02:30:31Z,3530000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:4),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,356.0,5.0,4.0,1.0,,,,,,,,,,,
358,PT08M10.00S,2023-02-25T02:30:17.2Z,3,REGULAR,foul,personal,[],201942,,,1610612751,72,34,2023-02-25T02:30:20Z,3540000,False,,,0,,D. DeRozan personal FOUL (1 PF),"[201942, 1629651]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,2003.0,,,,1.0,0.0,Claxton,1629651.0,,
361,PT08M04.00S,2023-02-25T02:30:37.7Z,3,REGULAR,foul,personal,['2freethrow'],202696,,,1610612751,72,34,2023-02-25T02:30:47Z,3560000,False,,,0,,N. Vucevic shooting personal FOUL (1 PF) (Claxton 2 FT),"[202696, 1629651]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1193.0,,,,1.0,0.0,Claxton,1629651.0,,
363,PT08M04.00S,2023-02-25T02:31:05.6Z,3,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,72,34,2023-02-25T02:31:05Z,3580000,False,,,0,,MISS N. Claxton Free Throw 1 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
364,PT08M04.00S,2023-02-25T02:31:05.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,72,34,2023-02-25T02:31:05Z,3590000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,363.0,,,,,,,,,,,,,,
365,PT08M04.00S,2023-02-25T02:31:25.6Z,3,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,72,35,2023-02-25T02:31:25Z,3600000,False,,,0,,N. Claxton Free Throw 2 of 2 (5 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
366,PT07M49.00S,2023-02-25T02:31:44.3Z,3,REGULAR,turnover,bad pass,[],201976,,,1610612741,72,35,2023-02-25T02:31:50Z,3610000,False,,,0,,P. Beverley bad pass TURNOVER (1 TO),"[201976, 1629651]",1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,1.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,
367,PT07M49.00S,2023-02-25T02:31:44.3Z,3,REGULAR,steal,,[],1629651,,,1610612751,72,35,2023-02-25T02:32:30Z,3620000,False,,,0,,N. Claxton STEAL (2 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
368,PT07M49.00S,2023-02-25T02:31:56.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201942,,,1610612751,72,35,2023-02-25T02:32:25Z,3630000,False,,,0,,D. DeRozan transition take personal FOUL (2 PF) (Claxton 1 FT),"[201942, 1629651]",1610612741.0,CHI,transition take,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1193.0,,,,2.0,0.0,Claxton,1629651.0,,
370,PT07M49.00S,2023-02-25T02:32:14.2Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],203915,,,1610612751,72,35,2023-02-25T02:32:14Z,3650000,False,,,0,,MISS S. Dinwiddie transition take Free Throw 1 of 1,[203915],1610612751.0,BKN,transition take,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
371,PT07M49.00S,2023-02-25T02:32:14.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,72,35,2023-02-25T02:32:14Z,3660000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,370.0,,,,,,,,,,,,,,
373,PT07M49.00S,2023-02-25T02:32:16.7Z,3,REGULAR,substitution,in,[],203925,,,1610612751,72,35,2023-02-25T02:32:19Z,3680000,False,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT07M49.00S,2023-02-25T02:32:16.7Z,3,REGULAR,substitution,out,[],1629651,,,1610612751,72,35,2023-02-25T02:32:35Z,3690000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT07M46.00S,2023-02-25T02:32:43.4Z,3,REGULAR,foul,offensive,[],1627827,,,1610612751,72,35,2023-02-25T02:32:53Z,3700000,False,,,0,,D. Finney-Smith off-the-ball offensive FOUL (2 PF),"[1627827, 201976]",1610612751.0,BKN,off-the-ball,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,202901.0,,,,2.0,0.0,Beverley,201976.0,,
377,PT07M46.00S,2023-02-25T02:32:43.4Z,3,REGULAR,turnover,offensive foul,[],1627827,,,1610612751,72,35,2023-02-25T02:32:43Z,3720000,False,,,0,,D. Finney-Smith offensive foul TURNOVER (2 TO),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,16-24 Right Center,2.0,,,,,,,,,,202901.0,,,,,,,,,
378,PT07M28.00S,2023-02-25T02:33:09.2Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202696,88.91261498028909,48.77450980392157,1610612741,74,35,2023-02-25T02:33:16Z,3730000,False,-6.0,52.0,1,right,N. Vucevic Hook (11 PTS) (P. Beverley 4 AST),"[202696, 201976]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,5.21,Made,,,,,11.0,,P. Beverley,201976.0,4.0,,,,,,
380,PT07M17.00S,2023-02-25T02:33:20.0Z,3,REGULAR,3pt,Jump Shot,[],1629661,31.882391590013142,63.970588235294116,1610612751,74,35,2023-02-25T02:34:01Z,3750000,False,-70.0,247.0,1,left,MISS C. Johnson 25' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,,25.69,Missed,,,,,,,,,,,,,,,
381,PT07M16.00S,2023-02-25T02:33:21.0Z,3,REGULAR,rebound,defensive,[],1627936,,,1610612741,74,35,2023-02-25T02:33:44Z,3760000,False,,,0,,A. Caruso REBOUND (Off:0 Def:2),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Center,,,,,,380.0,2.0,2.0,0.0,,,,,,,,,,,
382,PT07M16.00S,2023-02-25T02:33:39.2Z,3,REGULAR,foul,personal,[],1627827,,,1610612741,74,35,2023-02-25T02:33:42Z,3770000,False,,,0,,D. Finney-Smith personal FOUL (3 PF),"[1627827, 1627936]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1193.0,,,,3.0,0.0,Caruso,1627936.0,,
384,PT07M00.00S,2023-02-25T02:33:57.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,93.64323258869908,50.0,1610612741,76,35,2023-02-25T02:34:02Z,3790000,False,0.0,7.0,1,right,Z. LaVine driving finger roll Layup (23 PTS),[203897],1610612741.0,CHI,driving finger roll,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,0.73,Made,,,,,23.0,,,,,,,,,,
385,PT06M49.00S,2023-02-25T02:34:07.7Z,3,REGULAR,3pt,Jump Shot,[],1627827,28.597240473061763,24.754901960784316,1610612751,76,35,2023-02-25T02:34:13Z,3800000,False,126.0,216.0,1,left,MISS D. Finney-Smith 25' pullup 3PT,[1627827],1610612751.0,BKN,pullup,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,,25.04,Missed,,,,,,,,,,,,,,,
386,PT06M47.00S,2023-02-25T02:34:09.7Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,76,35,2023-02-25T02:34:13Z,3810000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:4),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,,,,385.0,4.0,4.0,0.0,,,,,,,,,,,
387,PT06M35.00S,2023-02-25T02:34:23.7Z,3,REGULAR,2pt,Jump Shot,[],201942,94.82588699080158,31.61764705882353,1610612741,76,35,2023-02-25T02:34:31Z,3820000,False,-92.0,-4.0,1,right,MISS D. DeRozan 9' turnaround Shot,[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,,,,9.2,Missed,,,,,,,,,,,,,,,
388,PT06M35.00S,2023-02-25T02:34:23.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,76,35,2023-02-25T02:34:31Z,3830000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Mid-Range,8-16 Left,,,,,,387.0,,,,,,,,,,,,,,
390,PT06M21.00S,2023-02-25T02:34:44.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,5.732588699080158,48.77450980392157,1610612751,76,37,2023-02-25T02:34:49Z,3850000,False,6.0,1.0,1,left,C. Johnson driving Layup (10 PTS),[1629661],1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,0.63,Made,,,,,10.0,,,,,,,,,,
391,PT05M56.00S,2023-02-25T02:35:08.1Z,3,REGULAR,2pt,Jump Shot,[],201942,88.51839684625493,10.294117647058822,1610612741,76,37,2023-02-25T02:35:44Z,3860000,False,-199.0,55.0,1,right,MISS D. DeRozan 20' Jump Shot,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left,,,,20.61,Missed,,,,,,,,,,,,,,,
392,PT05M54.00S,2023-02-25T02:35:10.1Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612751,76,37,2023-02-25T02:35:44Z,3870000,False,,,0,,M. Bridges REBOUND (Off:0 Def:6),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left,,,,,,391.0,6.0,6.0,0.0,,,,,,,,,,,
393,PT05M49.00S,2023-02-25T02:35:15.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627827,27.808804204993432,21.323529411764707,1610612751,76,37,2023-02-25T02:35:47Z,3880000,False,143.0,209.0,1,left,MISS D. Finney-Smith 25' 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,,25.34,Missed,,,,,,,,,,,,,,,
394,PT05M45.00S,2023-02-25T02:35:19.2Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,76,37,2023-02-25T02:35:47Z,3890000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:5),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,,,,393.0,5.0,5.0,0.0,,,,,,,,,,,
395,PT05M27.00S,2023-02-25T02:35:37.5Z,3,REGULAR,3pt,Jump Shot,[],1627936,94.30026281208936,96.32352941176471,1610612741,76,37,2023-02-25T02:35:52Z,3900000,False,232.0,1.0,1,right,MISS A. Caruso 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Right Corner 3,24+ Right,,,,23.16,Missed,,,,,,,,,,,,,,,
396,PT05M23.00S,2023-02-25T02:35:41.5Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612751,76,37,2023-02-25T02:35:52Z,3910000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:5),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,,,,,,395.0,6.0,5.0,1.0,,,,,,,,,,,
397,PT05M02.00S,2023-02-25T02:36:02.2Z,3,REGULAR,3pt,Jump Shot,[],1629661,12.040078843626807,3.9215686274509802,1610612751,76,37,2023-02-25T02:36:08Z,3920000,False,230.0,61.0,1,left,MISS C. Johnson 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,,,,23.83,Missed,,,,,,,,,,,,,,,
398,PT05M01.00S,2023-02-25T02:36:03.2Z,3,REGULAR,rebound,defensive,[],201976,,,1610612741,76,37,2023-02-25T02:36:08Z,3930000,False,,,0,,P. Beverley REBOUND (Off:0 Def:5),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Right Corner 3,24+ Right,,,,,,397.0,5.0,5.0,0.0,,,,,,,,,,,
399,PT05M01.00S,2023-02-25T02:36:09.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,76,37,2023-02-25T02:36:09Z,3940000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M01.00S,2023-02-25T02:38:43.3Z,3,REGULAR,substitution,out,[],1627936,,,1610612741,76,37,2023-02-25T02:38:57Z,3950000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M01.00S,2023-02-25T02:38:43.3Z,3,REGULAR,substitution,out,[],201942,,,1610612741,76,37,2023-02-25T02:38:57Z,3960000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M01.00S,2023-02-25T02:38:43.3Z,3,REGULAR,substitution,in,[],1629632,,,1610612741,76,37,2023-02-25T02:38:57Z,3970000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M01.00S,2023-02-25T02:38:43.3Z,3,REGULAR,substitution,in,[],1630172,,,1610612741,76,37,2023-02-25T02:38:57Z,3980000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT04M38.00S,2023-02-25T02:39:21.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,86.28449408672799,51.9607843137255,1610612741,78,37,2023-02-25T02:39:25Z,3990000,False,10.0,76.0,1,right,Z. LaVine 7' driving floating bank Jump Shot (25 PTS),[203897],1610612741.0,CHI,driving floating bank,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,,,,7.7,Made,,,,,25.0,,,,,,,,,,
405,PT04M23.00S,2023-02-25T02:39:36.2Z,3,REGULAR,3pt,Jump Shot,[],203925,9.149145860709593,2.696078431372549,1610612751,78,40,2023-02-25T02:39:43Z,4000000,False,237.0,34.0,1,left,J. Harris 3PT pullup (3 PTS) (D. Finney-Smith 1 AST),"[203925, 1627827]",1610612751.0,BKN,pullup,,,Harris,J. Harris,,,,,Right Corner 3,24+ Right,,,,23.89,Made,,,,,3.0,,D. Finney-Smith,1627827.0,1.0,,,,,,
407,PT04M15.00S,2023-02-25T02:39:48.2Z,3,REGULAR,foul,personal,['2freethrow'],203925,,,1610612741,78,40,2023-02-25T02:40:05Z,4020000,False,,,0,,J. Harris shooting personal FOUL (3 PF) (Beverley 2 FT),"[203925, 201976]",1610612751.0,BKN,shooting,,,Harris,J. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202901.0,,,,3.0,0.0,Beverley,201976.0,,
409,PT04M15.00S,2023-02-25T02:40:17.9Z,3,REGULAR,freethrow,1 of 2,[],201976,,,1610612741,79,40,2023-02-25T02:40:17Z,4040000,False,,,0,,P. Beverley Free Throw 1 of 2 (7 PTS),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,
410,PT04M15.00S,2023-02-25T02:40:18.7Z,3,REGULAR,substitution,out,[],1629661,,,1610612741,79,40,2023-02-25T02:40:31Z,4050000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M15.00S,2023-02-25T02:40:18.7Z,3,REGULAR,substitution,in,[],1630560,,,1610612741,79,40,2023-02-25T02:40:31Z,4070000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M15.00S,2023-02-25T02:40:18.7Z,3,REGULAR,substitution,in,[],1629651,,,1610612741,79,40,2023-02-25T02:40:31Z,4080000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M15.00S,2023-02-25T02:40:18.7Z,3,REGULAR,substitution,out,[],203915,,,1610612741,79,40,2023-02-25T02:40:53Z,4085000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M15.00S,2023-02-25T02:40:38.8Z,3,REGULAR,freethrow,2 of 2,[],201976,,,1610612741,80,40,2023-02-25T02:40:38Z,4090000,False,,,0,,P. Beverley Free Throw 2 of 2 (8 PTS),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,
416,PT03M55.00S,2023-02-25T02:41:00.7Z,3,REGULAR,2pt,Jump Shot,[],1630560,25.837713534822605,64.95098039215686,1610612751,80,42,2023-02-25T02:41:04Z,4100000,False,-75.0,190.0,1,left,C. Thomas 20' pullup Jump Shot (5 PTS),[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Left Center,,,,20.46,Made,,,,,5.0,,,,,,,,,,
417,PT03M29.00S,2023-02-25T02:41:25.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202696,92.9862023653088,49.50980392156863,1610612741,82,42,2023-02-25T02:41:31Z,4110000,False,-2.0,13.0,1,right,N. Vucevic Layup (13 PTS) (P. Williams 1 AST),"[202696, 1630172]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,1.36,Made,,,,,13.0,,P. Williams,1630172.0,1.0,,,,,,
