actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
178,PT11M38.00S,2023-03-16T00:39:05.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201942,20.844283837056505,65.19607843137256,1610612741,30,25,2023-03-16T00:39:26Z,1760000,False,-76.0,143.0,1,left,MISS D. DeRozan 16' turnaround Shot,[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,,,,16.23,Missed,,,,,,,,,,,,,,,
179,PT11M36.00S,2023-03-16T00:39:07.0Z,2,REGULAR,rebound,defensive,[],203458,,,1610612758,30,25,2023-03-16T00:42:06Z,1770000,False,,,0,,A. Len REBOUND (Off:0 Def:1),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,178.0,1.0,1.0,0.0,,,,,,,
180,PT11M30.00S,2023-03-16T00:39:12.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629002,94.03745072273325,50.245098039215684,1610612758,30,27,2023-03-16T00:39:19Z,1780000,False,1.0,4.0,1,right,C. Metu running DUNK (4 PTS),[1629002],1610612758.0,SAC,running,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,,,,0.37,Made,4.0,,,,,,,,,,,,,,
181,PT11M19.00S,2023-03-16T00:39:28.4Z,2,REGULAR,turnover,3-second-violation,[],203083,,,1610612741,30,27,2023-03-16T00:39:36Z,1790000,False,,,0,,A. Drummond 3-second-violation TURNOVER (2 TO),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Left,2.0,,,,,,,,,,,,,2534.0,,,,,,
182,PT11M03.00S,2023-03-16T00:39:54.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630556,71.43561103810775,76.9607843137255,1610612758,30,27,2023-03-16T00:39:59Z,1800000,False,135.0,216.0,1,right,MISS K. Edwards 25' 3PT,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,Above the Break 3,24+ Right Center,,,,25.46,Missed,,,,,,,,,,,,,,,
183,PT11M01.00S,2023-03-16T00:39:56.2Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,30,27,2023-03-16T00:39:59Z,1810000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,182.0,1.0,1.0,0.0,,,,,,,
184,PT10M55.00S,2023-03-16T00:40:05.2Z,2,REGULAR,foul,personal,['2freethrow'],203458,,,1610612741,30,27,2023-03-16T00:40:11Z,1820000,False,,,0,,A. Len shooting personal FOUL (1 PF) (DeRozan 2 FT),"[203458, 201942]",1610612758.0,SAC,shooting,,,Len,A. Len,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1155.0,,,1.0,0.0,DeRozan,201942.0
186,PT10M55.00S,2023-03-16T00:40:29.0Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,31,27,2023-03-16T00:40:29Z,1840000,False,,,0,,D. DeRozan Free Throw 1 of 2 (11 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
187,PT10M55.00S,2023-03-16T00:40:41.2Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,32,27,2023-03-16T00:40:41Z,1850000,False,,,0,,D. DeRozan Free Throw 2 of 2 (12 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
188,PT10M33.00S,2023-03-16T00:41:04.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203458,93.51182654402102,53.431372549019606,1610612758,32,27,2023-03-16T00:41:09Z,1860000,False,17.0,8.0,1,right,MISS A. Len driving Layup,[203458],1610612758.0,SAC,driving,,,Len,A. Len,,,,,Restricted Area,0-8 Center,,,,1.92,Missed,,,,,,,,,,,,,,,
189,PT10M31.00S,2023-03-16T00:41:06.2Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,32,27,2023-03-16T00:41:09Z,1870000,False,,,0,,A. Drummond REBOUND (Off:0 Def:2),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,188.0,2.0,2.0,0.0,,,,,,,
190,PT10M26.00S,2023-03-16T00:41:11.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,28.33442838370565,19.852941176470587,1610612741,35,27,2023-03-16T00:42:49Z,1880000,False,151.0,214.0,1,left,C. White 26' 3PT step back (9 PTS) (A. Dosunmu 2 AST),"[1629632, 1630245]",1610612741.0,CHI,step back,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,,26.16,Made,9.0,A. Dosunmu,1630245.0,2.0,,,,,,,,,,,
191,PT10M25.00S,2023-03-16T00:41:19.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,35,27,2023-03-16T00:41:19Z,1890000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT10M25.00S,2023-03-16T00:44:11.0Z,2,REGULAR,substitution,out,[],1629002,,,1610612758,35,27,2023-03-16T00:44:13Z,1900000,False,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT10M25.00S,2023-03-16T00:44:11.0Z,2,REGULAR,substitution,in,[],203084,,,1610612758,35,27,2023-03-16T00:44:13Z,1910000,False,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT10M13.00S,2023-03-16T00:44:25.8Z,2,REGULAR,turnover,bad pass,[],1628368,,,1610612758,35,27,2023-03-16T00:44:32Z,1920000,False,,,0,,D. Fox bad pass TURNOVER (2 TO),"[1628368, 203083]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,2.0,Drummond,203083.0,,,,,,,,,,,,,,,,,
196,PT10M13.00S,2023-03-16T00:44:25.8Z,2,REGULAR,steal,,[],203083,,,1610612741,35,27,2023-03-16T00:44:28Z,1930000,False,,,0,,A. Drummond STEAL (1 STL),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
197,PT10M09.00S,2023-03-16T00:44:29.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203083,5.338370565045992,50.49019607843137,1610612741,37,27,2023-03-16T00:44:37Z,1940000,False,-2.0,-2.0,1,left,A. Drummond running DUNK (2 PTS),[203083],1610612741.0,CHI,running,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,0.34,Made,2.0,,,,,,,,,,,,,,
198,PT09M56.00S,2023-03-16T00:44:42.0Z,2,REGULAR,turnover,bad pass,[],1628370,,,1610612758,37,27,2023-03-16T00:44:47Z,1950000,False,,,0,,M. Monk bad pass TURNOVER (1 TO),"[1628370, 1630172]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,1.0,Williams,1630172.0,,,,,,,,,,,,,,,,,
199,PT09M56.00S,2023-03-16T00:44:42.0Z,2,REGULAR,steal,,[],1630172,,,1610612741,37,27,2023-03-16T00:44:44Z,1960000,False,,,0,,P. Williams STEAL (2 STL),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
200,PT09M51.00S,2023-03-16T00:44:46.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630172,5.732588699080158,50.49019607843137,1610612741,39,27,2023-03-16T00:45:24Z,1970000,False,-2.0,1.0,1,left,P. Williams running Layup (4 PTS),[1630172],1610612741.0,CHI,running,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,0.29,Made,4.0,,,,,,,,,,,,,,
202,PT09M39.00S,2023-03-16T00:45:02.2Z,2,REGULAR,foul,personal,['2freethrow'],1630172,,,1610612758,39,27,2023-03-16T00:45:27Z,1990000,False,,,0,,P. Williams shooting personal FOUL (1 PF) (Barnes 2 FT),"[1630172, 203084]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2534.0,,,1.0,0.0,Barnes,203084.0
204,PT09M39.00S,2023-03-16T00:45:27.8Z,2,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,39,28,2023-03-16T00:45:27Z,2010000,False,,,0,,H. Barnes Free Throw 1 of 2 (6 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
205,PT09M39.00S,2023-03-16T00:45:29.0Z,2,REGULAR,substitution,out,[],1628370,,,1610612758,39,28,2023-03-16T00:45:38Z,2020000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M39.00S,2023-03-16T00:45:29.0Z,2,REGULAR,substitution,out,[],1628368,,,1610612758,39,28,2023-03-16T00:45:38Z,2030000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M39.00S,2023-03-16T00:45:29.0Z,2,REGULAR,substitution,in,[],1629056,,,1610612758,39,28,2023-03-16T00:45:38Z,2040000,False,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M39.00S,2023-03-16T00:45:29.0Z,2,REGULAR,substitution,in,[],1630558,,,1610612758,39,28,2023-03-16T00:45:38Z,2050000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M39.00S,2023-03-16T00:45:45.4Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,39,29,2023-03-16T00:45:45Z,2060000,False,,,0,,H. Barnes Free Throw 2 of 2 (7 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
210,PT09M26.00S,2023-03-16T00:45:58.9Z,2,REGULAR,3pt,Jump Shot,[],1630172,5.338370565045992,94.36274509803921,1610612741,42,29,2023-03-16T00:46:05Z,2070000,False,-222.0,-2.0,1,left,P. Williams 3PT  (7 PTS) (C. White 1 AST),"[1630172, 1629632]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Left Corner 3,24+ Left,,,,22.18,Made,7.0,C. White,1629632.0,1.0,,,,,,,,,,,
213,PT09M19.00S,2023-03-16T00:46:05.9Z,2,REGULAR,turnover,bad pass,[],203458,,,1610612758,42,29,2023-03-16T00:46:11Z,2100000,False,,,0,,A. Len bad pass TURNOVER (1 TO),"[203458, 203083]",1610612758.0,SAC,,,,Len,A. Len,,,,,In The Paint (Non-RA),0-8 Center,1.0,Drummond,203083.0,,,,,,,,,,,,,,,,,
214,PT09M19.00S,2023-03-16T00:46:05.9Z,2,REGULAR,steal,,[],203083,,,1610612741,42,29,2023-03-16T00:46:08Z,2110000,False,,,0,,A. Drummond STEAL (2 STL),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
215,PT09M16.00S,2023-03-16T00:46:09.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630245,31.225361366622867,36.76470588235294,1610612741,42,29,2023-03-16T00:46:14Z,2120000,False,66.0,241.0,1,left,MISS A. Dosunmu 24' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Center,,,,24.99,Missed,,,,,,,,,,,,,,,
216,PT09M14.00S,2023-03-16T00:46:11.6Z,2,REGULAR,rebound,offensive,[],1629632,,,1610612741,42,29,2023-03-16T00:46:11Z,2130000,False,,,0,,C. White REBOUND (Off:1 Def:0),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,,,,,,,,,,215.0,1.0,0.0,1.0,,,,,,,
217,PT09M13.00S,2023-03-16T00:46:12.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201942,29.38567674113009,69.11764705882352,1610612741,45,29,2023-03-16T00:46:17Z,2140000,False,-96.0,224.0,1,left,D. DeRozan 24' 3PT  (15 PTS) (C. White 2 AST),"[201942, 1629632]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,,,,24.33,Made,15.0,C. White,1629632.0,2.0,,,,,,,,,,,
219,PT08M56.00S,2023-03-16T00:46:28.3Z,2,REGULAR,3pt,Jump Shot,[],203084,69.46452036793693,68.87254901960785,1610612758,45,32,2023-03-16T00:47:12Z,2160000,False,94.0,235.0,1,right,H. Barnes 25' 3PT pullup (10 PTS) (T. Davis 1 AST),"[203084, 1629056]",1610612758.0,SAC,pullup,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,25.28,Made,10.0,T. Davis,1629056.0,1.0,,,,,,,,,,,
220,PT08M30.00S,2023-03-16T00:46:54.3Z,2,REGULAR,2pt,Jump Shot,[],1630172,4.5499342969776615,72.54901960784314,1610612741,45,32,2023-03-16T00:46:57Z,2170000,False,-113.0,-10.0,1,left,MISS P. Williams 11' pullup Shot,[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Mid-Range,8-16 Left,,,,11.31,Missed,,,,,,,,,,,,,,,
221,PT08M29.00S,2023-03-16T00:46:55.3Z,2,REGULAR,rebound,defensive,[],1630556,,,1610612758,45,32,2023-03-16T00:46:57Z,2180000,False,,,0,,K. Edwards REBOUND (Off:0 Def:1),[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,Mid-Range,8-16 Left,,,,,,,,,,220.0,1.0,1.0,0.0,,,,,,,
223,PT08M18.00S,2023-03-16T00:47:10.4Z,2,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612758,45,32,2023-03-16T00:47:15Z,2190000,False,,,0,,C. White shooting personal FOUL (1 PF) (Barnes 2 FT),"[1629632, 203084]",1610612741.0,CHI,shooting,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1155.0,,,1.0,0.0,Barnes,203084.0
225,PT08M18.00S,2023-03-16T00:47:33.1Z,2,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,45,33,2023-03-16T00:47:33Z,2210000,False,,,0,,H. Barnes Free Throw 1 of 2 (11 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
226,PT08M18.00S,2023-03-16T00:47:34.1Z,2,REGULAR,substitution,out,[],1630556,,,1610612758,45,33,2023-03-16T00:47:39Z,2220000,False,,,0,,SUB out: K. Edwards,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M18.00S,2023-03-16T00:47:34.1Z,2,REGULAR,substitution,out,[],203458,,,1610612758,45,33,2023-03-16T00:47:39Z,2230000,False,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M18.00S,2023-03-16T00:47:34.1Z,2,REGULAR,substitution,in,[],1627734,,,1610612758,45,33,2023-03-16T00:47:39Z,2240000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M18.00S,2023-03-16T00:47:34.1Z,2,REGULAR,substitution,in,[],1631099,,,1610612758,45,33,2023-03-16T00:47:39Z,2250000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M18.00S,2023-03-16T00:47:53.2Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,45,34,2023-03-16T00:47:53Z,2260000,False,,,0,,H. Barnes Free Throw 2 of 2 (12 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
231,PT08M05.00S,2023-03-16T00:48:07.8Z,2,REGULAR,3pt,Jump Shot,[],1630172,30.962549277266753,61.274509803921575,1610612741,45,34,2023-03-16T00:48:14Z,2270000,False,-56.0,239.0,1,left,MISS P. Williams 24' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,,,,24.51,Missed,,,,,,,,,,,,,,,
232,PT08M01.00S,2023-03-16T00:48:11.8Z,2,REGULAR,rebound,defensive,[],1629056,,,1610612758,45,34,2023-03-16T00:48:14Z,2280000,False,,,0,,T. Davis REBOUND (Off:0 Def:1),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,Above the Break 3,24+ Center,,,,,,,,,,231.0,1.0,1.0,0.0,,,,,,,
233,PT07M46.00S,2023-03-16T00:48:26.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,94.1688567674113,46.568627450980394,1610612758,45,36,2023-03-16T00:48:32Z,2290000,False,-17.0,2.0,1,right,D. Sabonis cutting Layup (5 PTS) (T. Davis 2 AST),"[1627734, 1629056]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,1.74,Made,5.0,T. Davis,1629056.0,2.0,,,,,,,,,,,
235,PT07M29.00S,2023-03-16T00:48:42.8Z,2,REGULAR,2pt,Jump Shot,[],201942,17.296320630749015,22.54901960784314,1610612741,45,36,2023-03-16T00:49:03Z,2310000,False,137.0,110.0,1,left,MISS D. DeRozan 17' step back Shot,[201942],1610612741.0,CHI,step back,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,,,,17.6,Missed,,,,,,,,,,,,,,,
236,PT07M26.00S,2023-03-16T00:48:45.8Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,45,36,2023-03-16T00:48:47Z,2320000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,235.0,6.0,5.0,1.0,,,,,,,
237,PT07M18.00S,2023-03-16T00:48:55.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,92.72339027595268,47.549019607843135,1610612758,45,38,2023-03-16T00:49:05Z,2330000,False,-12.0,16.0,1,right,D. Sabonis cutting Layup (7 PTS) (H. Barnes 1 AST),"[1627734, 203084]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,2.01,Made,7.0,H. Barnes,203084.0,1.0,,,,,,,,,,,
239,PT07M17.00S,2023-03-16T00:48:59.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,45,38,2023-03-16T00:48:59Z,2350000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M17.00S,2023-03-16T00:51:49.7Z,2,REGULAR,substitution,out,[],203083,,,1610612741,45,38,2023-03-16T00:51:57Z,2360000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M17.00S,2023-03-16T00:51:49.7Z,2,REGULAR,substitution,out,[],201942,,,1610612741,45,38,2023-03-16T00:51:57Z,2370000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M17.00S,2023-03-16T00:51:49.7Z,2,REGULAR,substitution,out,[],1630245,,,1610612741,45,38,2023-03-16T00:51:57Z,2380000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M17.00S,2023-03-16T00:51:49.7Z,2,REGULAR,substitution,in,[],203897,,,1610612741,45,38,2023-03-16T00:51:57Z,2390000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M17.00S,2023-03-16T00:51:49.7Z,2,REGULAR,substitution,in,[],201976,,,1610612741,45,38,2023-03-16T00:51:57Z,2400000,False,,,0,,SUB in: P. Beverley,[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M17.00S,2023-03-16T00:51:49.7Z,2,REGULAR,substitution,in,[],202696,,,1610612741,45,38,2023-03-16T00:51:57Z,2410000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M56.00S,2023-03-16T00:52:20.7Z,2,REGULAR,2pt,Jump Shot,[],202696,22.683968462549277,65.68627450980392,1610612741,47,38,2023-03-16T00:52:28Z,2420000,False,-78.0,161.0,1,left,N. Vucevic 17' Jump Shot (9 PTS) (P. Beverley 2 AST),"[202696, 201976]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Left Center,,,,17.88,Made,9.0,P. Beverley,201976.0,2.0,,,,,,,,,,,
248,PT06M42.00S,2023-03-16T00:52:33.4Z,2,REGULAR,turnover,lost ball,[],1630558,,,1610612758,47,38,2023-03-16T00:52:38Z,2440000,False,,,0,,D. Mitchell lost ball TURNOVER (1 TO),"[1630558, 201976]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,1.0,Beverley,201976.0,,,,,,,,,,,,,,,,,
249,PT06M42.00S,2023-03-16T00:52:33.4Z,2,REGULAR,steal,,[],201976,,,1610612741,47,38,2023-03-16T00:52:35Z,2450000,False,,,0,,P. Beverley STEAL (1 STL),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
250,PT06M37.00S,2023-03-16T00:52:37.8Z,2,REGULAR,turnover,lost ball,[],1629632,,,1610612741,47,38,2023-03-16T00:52:41Z,2460000,False,,,0,,C. White lost ball TURNOVER (1 TO),"[1629632, 1629056]",1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,1.0,Davis,1629056.0,,,,,,,,,,,,,,,,,
251,PT06M37.00S,2023-03-16T00:52:37.8Z,2,REGULAR,steal,,[],1629056,,,1610612758,47,38,2023-03-16T00:52:39Z,2470000,False,,,0,,T. Davis STEAL (1 STL),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
252,PT06M30.00S,2023-03-16T00:52:44.4Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630558,86.94152431011827,96.56862745098039,1610612758,47,38,2023-03-16T00:53:53Z,2480000,False,233.0,70.0,1,right,MISS D. Mitchell 24' running pullup 3PT,[1630558],1610612758.0,SAC,running pullup,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,,,,24.32,Missed,,,,,,,,,,,,,,,
253,PT06M28.00S,2023-03-16T00:52:46.4Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,47,38,2023-03-16T00:52:50Z,2490000,False,,,0,,C. White REBOUND (Off:1 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Right Corner 3,24+ Right,,,,,,,,,,252.0,2.0,1.0,1.0,,,,,,,
254,PT06M23.00S,2023-03-16T00:52:52.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203897,25.969119579500656,83.33333333333334,1610612741,50,38,2023-03-16T00:54:24Z,2500000,False,-167.0,192.0,1,left,Z. LaVine 25' 3PT pullup (5 PTS) (C. White 3 AST),"[203897, 1629632]",1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,,25.4,Made,5.0,C. White,1629632.0,3.0,,,,,,,,,,,
256,PT06M01.00S,2023-03-16T00:53:13.1Z,2,REGULAR,3pt,Jump Shot,[],1631099,72.22404730617609,18.627450980392158,1610612758,50,38,2023-03-16T00:53:19Z,2520000,False,-157.0,209.0,1,right,MISS K. Murray 26' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,26.1,Missed,,,,,,,,,,,,,,,
257,PT05M59.00S,2023-03-16T00:53:15.1Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,50,38,2023-03-16T00:53:19Z,2530000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,256.0,3.0,3.0,0.0,,,,,,,
258,PT05M49.00S,2023-03-16T00:53:25.9Z,2,REGULAR,3pt,Jump Shot,[],202696,29.517082785808146,74.01960784313727,1610612741,50,38,2023-03-16T00:53:30Z,2540000,False,-120.0,225.0,1,left,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,,,,25.5,Missed,,,,,,,,,,,,,,,
259,PT05M48.00S,2023-03-16T00:53:28.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,50,38,2023-03-16T00:53:28Z,2550000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,258.0,,,,,,,,,,
261,PT05M48.00S,2023-03-16T00:53:32.2Z,2,REGULAR,substitution,out,[],1629632,,,1610612758,50,38,2023-03-16T00:53:42Z,2570000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M48.00S,2023-03-16T00:53:32.2Z,2,REGULAR,substitution,out,[],1630558,,,1610612758,50,38,2023-03-16T00:53:42Z,2580000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M48.00S,2023-03-16T00:53:32.2Z,2,REGULAR,substitution,in,[],1630245,,,1610612758,50,38,2023-03-16T00:53:42Z,2590000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
