actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
87,PT05M34.00S,2025-03-10T01:25:53.3Z,1,REGULAR,3pt,Jump Shot,[],203924,93.64323258869908,95.09803921568627,1610612757,16,20,2025-03-10T01:33:19Z,860000,False,225.0,7.0,1,right,J. Grant 3PT  (11 PTS) (T. Camara 2 AST),"[203924, 1641739]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,22.56,Made,11.0,,,,,T. Camara,1641739.0,2.0,,,,,,,,,,
89,PT05M20.00S,2025-03-10T01:26:18.6Z,1,REGULAR,foul,personal,['2freethrow'],1631101,,,1610612765,16,20,2025-03-10T01:26:29Z,880000,False,,,0,,S. Sharpe shooting personal FOUL (2 PF) (Harris 2 FT),"[1631101, 202699]",1610612757.0,POR,shooting,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202027.0,2.0,0.0,Harris,202699.0,,,,,
91,PT05M20.00S,2025-03-10T01:26:39.6Z,1,REGULAR,freethrow,1 of 2,[],202699,,,1610612765,16,20,2025-03-10T01:27:00Z,900000,False,,,0,,MISS T. Harris Free Throw 1 of 2,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
95,PT05M20.00S,2025-03-10T01:26:39.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,16,20,2025-03-10T01:27:00Z,910000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,91.0,,,,,,,,,,,,,,,,
93,PT05M20.00S,2025-03-10T01:26:40.5Z,1,REGULAR,substitution,out,[],1641709,,,1610612765,16,20,2025-03-10T01:26:43Z,920000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M20.00S,2025-03-10T01:26:40.5Z,1,REGULAR,substitution,in,[],1627736,,,1610612765,16,20,2025-03-10T01:26:43Z,930000,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M20.00S,2025-03-10T01:27:00.9Z,1,REGULAR,freethrow,2 of 2,[],202699,,,1610612765,16,21,2025-03-10T01:27:00Z,940000,False,,,0,,T. Harris Free Throw 2 of 2 (1 PTS),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
97,PT05M09.00S,2025-03-10T01:27:16.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,92.72339027595268,52.69607843137255,1610612757,18,21,2025-03-10T01:27:22Z,950000,False,13.0,16.0,1,right,S. Sharpe driving Layup (4 PTS),[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.09,Made,4.0,,,,,,,,,,,,,,,,,
98,PT05M09.00S,2025-03-10T01:27:18.1Z,1,REGULAR,foul,personal,['1freethrow'],1631105,,,1610612757,18,21,2025-03-10T01:27:24Z,960000,False,,,0,,J. Duren shooting personal FOUL (1 PF) (Sharpe 1 FT),"[1631105, 1631101]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200832.0,1.0,0.0,Sharpe,1631101.0,,,,,
100,PT05M09.00S,2025-03-10T01:28:12.6Z,1,REGULAR,substitution,out,[],203501,,,1610612757,18,21,2025-03-10T01:28:14Z,980000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT05M09.00S,2025-03-10T01:28:12.6Z,1,REGULAR,substitution,in,[],203471,,,1610612757,18,21,2025-03-10T01:28:14Z,990000,False,,,0,,SUB in: D. Schröder,[203471],1610612765.0,DET,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT05M09.00S,2025-03-10T01:28:16.9Z,1,REGULAR,freethrow,1 of 1,[],1631101,,,1610612757,19,21,2025-03-10T01:28:16Z,1000000,False,,,0,,S. Sharpe Free Throw 1 of 1 (5 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
103,PT04M49.00S,2025-03-10T01:28:41.3Z,1,REGULAR,turnover,traveling,[],1630595,,,1610612765,19,21,2025-03-10T01:28:49Z,1010000,False,,,0,,C. Cunningham traveling TURNOVER (1 TO),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202027.0,,,,,,,1.0,,
104,PT04M36.00S,2025-03-10T01:29:03.6Z,1,REGULAR,turnover,lost ball,[],1631101,,,1610612757,19,21,2025-03-10T01:29:08Z,1020000,False,,,0,,S. Sharpe lost ball TURNOVER (1 TO),"[1631101, 203471]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,1.0,Schröder,203471.0
105,PT04M36.00S,2025-03-10T01:29:03.6Z,1,REGULAR,steal,,[],203471,,,1610612765,19,21,2025-03-10T01:29:05Z,1030000,False,,,0,,D. Schröder STEAL (1 STL),[203471],1610612765.0,DET,,,,Schröder,D. Schröder,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
106,PT04M36.00S,2025-03-10T01:29:07.1Z,1,REGULAR,foul,personal,[],1630703,,,1610612765,19,21,2025-03-10T01:29:12Z,1040000,False,,,0,,S. Henderson personal FOUL (1 PF),"[1630703, 203471]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,200832.0,1.0,0.0,Schröder,203471.0,,,,,
108,PT04M19.00S,2025-03-10T01:29:42.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630595,16.770696452036795,42.64705882352941,1610612765,19,21,2025-03-10T01:29:50Z,1060000,False,37.0,105.0,1,left,MISS C. Cunningham 11' fadeaway Shot,[1630595],1610612765.0,DET,fadeaway,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,11.14,Missed,,,,,,,,,,,,,,,,,,
109,PT04M16.00S,2025-03-10T01:29:45.6Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,19,21,2025-03-10T01:31:10Z,1070000,False,,,0,,D. Clingan REBOUND (Off:0 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),8-16 Center,,,,108.0,2.0,2.0,0.0,,,,,,,,,,,,,
110,PT04M08.00S,2025-03-10T01:29:53.4Z,1,REGULAR,2pt,Jump Shot,[],1631101,89.56964520367937,17.15686274509804,1610612757,21,21,2025-03-10T01:31:17Z,1080000,False,-164.0,46.0,1,right,S. Sharpe 17' step back Jump Shot (7 PTS),[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Left,17.04,Made,7.0,,,,,,,,,,,,,,,,,
111,PT03M53.00S,2025-03-10T01:30:09.3Z,1,REGULAR,2pt,Jump Shot,[],1630595,21.76412614980289,59.80392156862745,1610612765,21,23,2025-03-10T01:30:51Z,1090000,False,-49.0,152.0,1,left,C. Cunningham 15' fadeaway Jump Shot (11 PTS),[1630595],1610612765.0,DET,fadeaway,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Center,15.98,Made,11.0,,,,,,,,,,,,,,,,,
112,PT03M44.00S,2025-03-10T01:30:22.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630703,90.48948751642575,36.76470588235294,1610612757,23,23,2025-03-10T01:30:27Z,1100000,False,-66.0,37.0,1,right,S. Henderson 7' driving floating Jump Shot (2 PTS),[1630703],1610612757.0,POR,driving floating,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,7.58,Made,2.0,,,,,,,,,,,,,,,,,
113,PT03M44.00S,2025-03-10T01:30:24.0Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203471,,,1610612757,23,23,2025-03-10T01:30:40Z,1110000,False,,,0,,D. Schröder shooting personal FOUL (1 PF) (Henderson 1 FT),"[203471, 1630703]",1610612765.0,DET,shooting,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202027.0,1.0,0.0,Henderson,1630703.0,,,,,
115,PT03M44.00S,2025-03-10T01:30:33.0Z,1,REGULAR,substitution,out,[],1642270,,,1610612757,23,23,2025-03-10T01:30:39Z,1130000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M44.00S,2025-03-10T01:30:33.0Z,1,REGULAR,substitution,out,[],1641739,,,1610612757,23,23,2025-03-10T01:30:39Z,1140000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M44.00S,2025-03-10T01:30:33.0Z,1,REGULAR,substitution,out,[],1631105,,,1610612757,23,23,2025-03-10T01:30:39Z,1150000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M44.00S,2025-03-10T01:30:33.0Z,1,REGULAR,substitution,in,[],1641871,,,1610612757,23,23,2025-03-10T01:30:39Z,1160000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M44.00S,2025-03-10T01:30:33.0Z,1,REGULAR,substitution,in,[],1629014,,,1610612757,23,23,2025-03-10T01:30:39Z,1170000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M44.00S,2025-03-10T01:30:33.0Z,1,REGULAR,substitution,in,[],1630191,,,1610612757,23,23,2025-03-10T01:30:39Z,1180000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M44.00S,2025-03-10T01:30:50.7Z,1,REGULAR,freethrow,1 of 1,[],1630703,,,1610612757,23,23,2025-03-10T01:30:53Z,1190000,False,,,0,,MISS S. Henderson Free Throw 1 of 1,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
122,PT03M42.00S,2025-03-10T01:30:52.7Z,1,REGULAR,rebound,offensive,[],1630703,,,1610612757,23,23,2025-03-10T01:30:53Z,1200000,False,,,0,,S. Henderson REBOUND (Off:1 Def:1),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,121.0,2.0,1.0,1.0,,,,,,,,,,,,,
124,PT03M34.00S,2025-03-10T01:31:16.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630703,77.21747700394218,88.48039215686273,1610612757,23,23,2025-03-10T01:31:21Z,1220000,False,192.0,162.0,1,right,MISS S. Henderson 25' pullup 3PT,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,25.13,Missed,,,,,,,,,,,,,,,,,,
125,PT03M31.00S,2025-03-10T01:31:19.7Z,1,REGULAR,rebound,offensive,[],1630703,,,1610612757,23,23,2025-03-10T01:31:21Z,1230000,False,,,0,,S. Henderson REBOUND (Off:2 Def:1),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,,,,124.0,3.0,1.0,2.0,,,,,,,,,,,,,
126,PT03M29.00S,2025-03-10T01:31:23.3Z,1,REGULAR,turnover,out-of-bounds,[],1630703,,,1610612757,23,23,2025-03-10T01:31:30Z,1240000,False,,,0,,S. Henderson bad pass out-of-bounds TURNOVER (2 TO),[1630703],1610612757.0,POR,bad pass,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202053.0,,,,,,,2.0,,
127,PT03M18.00S,2025-03-10T01:31:40.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641871,,,1610612765,23,23,2025-03-10T01:31:50Z,1250000,False,,,0,,D. Reath personal FOUL (1 PF) (Cunningham 2 FT),"[1641871, 1630595]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Mid-Range,16-24 Center,,,,,,,,,,,202053.0,1.0,0.0,Cunningham,1630595.0,,,,,
129,PT03M18.00S,2025-03-10T01:32:09.6Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630595,,,1610612765,23,24,2025-03-10T01:32:35Z,1270000,False,,,0,,C. Cunningham Free Throw 1 of 2 (12 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
130,PT03M18.00S,2025-03-10T01:32:09.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630595,,,1610612765,23,24,2025-03-10T01:32:35Z,1280000,False,,,0,,MISS C. Cunningham Free Throw 2 of 2,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
131,PT03M15.00S,2025-03-10T01:32:12.6Z,1,REGULAR,rebound,defensive,[],1631101,,,1610612757,23,24,2025-03-10T01:32:35Z,1290000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,130.0,1.0,1.0,0.0,,,,,,,,,,,,,
132,PT03M02.00S,2025-03-10T01:32:46.8Z,1,REGULAR,2pt,Jump Shot,[],1629014,92.59198423127464,85.29411764705883,1610612757,23,24,2025-03-10T01:32:51Z,1300000,False,176.0,17.0,1,right,MISS A. Simons 17' step back Shot,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Mid-Range,16-24 Right,17.73,Missed,,,,,,,,,,,,,,,,,,
133,PT03M00.00S,2025-03-10T01:32:48.8Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,23,24,2025-03-10T01:32:51Z,1310000,False,,,0,,T. Harris REBOUND (Off:0 Def:3),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Right,,,,132.0,3.0,3.0,0.0,,,,,,,,,,,,,
134,PT02M51.00S,2025-03-10T01:32:58.5Z,1,REGULAR,2pt,Jump Shot,[],202699,9.411957950065702,68.62745098039215,1610612765,23,26,2025-03-10T01:40:59Z,1320000,False,-93.0,36.0,1,left,T. Harris 9' step back Jump Shot (3 PTS),[202699],1610612765.0,DET,step back,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,9.98,Made,3.0,,,,,,,,,,,,,,,,,
135,PT02M38.00S,2025-03-10T01:33:10.7Z,1,REGULAR,3pt,Jump Shot,[],203924,79.84559789750328,8.333333333333332,1610612757,23,26,2025-03-10T01:33:14Z,1330000,False,-208.0,137.0,1,right,MISS J. Grant 24' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,24.93,Missed,,,,,,,,,,,,,,,,,,
136,PT02M37.00S,2025-03-10T01:33:11.7Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612765,23,26,2025-03-10T01:33:14Z,1340000,False,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,,,,135.0,1.0,1.0,0.0,,,,,,,,,,,,,
137,PT02M19.00S,2025-03-10T01:33:34.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629014,,,1610612765,23,26,2025-03-10T01:33:46Z,1350000,False,,,0,,A. Simons shooting personal FOUL (1 PF) (Stewart 2 FT),"[1629014, 1630191]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200832.0,1.0,0.0,Stewart,1630191.0,,,,,
139,PT02M19.00S,2025-03-10T01:33:48.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,23,26,2025-03-10T01:33:48Z,1370000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M19.00S,2025-03-10T01:34:44.8Z,1,REGULAR,substitution,out,[],203924,,,1610612765,23,26,2025-03-10T01:36:25Z,1380000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M19.00S,2025-03-10T01:34:44.8Z,1,REGULAR,substitution,out,[],1630595,,,1610612765,23,26,2025-03-10T01:36:25Z,1390000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M19.00S,2025-03-10T01:34:44.8Z,1,REGULAR,substitution,in,[],1641739,,,1610612765,23,26,2025-03-10T01:36:25Z,1400000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M19.00S,2025-03-10T01:34:44.8Z,1,REGULAR,substitution,in,[],1631323,,,1610612765,23,26,2025-03-10T01:36:25Z,1410000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT02M19.00S,2025-03-10T01:36:32.8Z,1,REGULAR,substitution,out,[],1631101,,,1610612765,23,26,2025-03-10T01:36:43Z,1420000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT02M19.00S,2025-03-10T01:36:32.8Z,1,REGULAR,substitution,in,[],1631133,,,1610612765,23,26,2025-03-10T01:36:43Z,1430000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT02M19.00S,2025-03-10T01:36:48.0Z,1,REGULAR,freethrow,1 of 2,[],1630191,,,1610612765,23,27,2025-03-10T01:37:05Z,1440000,False,,,0,,I. Stewart Free Throw 1 of 2 (1 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
147,PT02M19.00S,2025-03-10T01:36:48.7Z,1,REGULAR,substitution,out,[],1641739,,,1610612765,23,27,2025-03-10T01:36:53Z,1450000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT02M19.00S,2025-03-10T01:36:48.7Z,1,REGULAR,substitution,in,[],1630625,,,1610612765,23,27,2025-03-10T01:36:53Z,1460000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT02M19.00S,2025-03-10T01:36:48.0Z,1,REGULAR,freethrow,2 of 2,[],1630191,,,1610612765,23,27,2025-03-10T01:37:05Z,1470000,False,,,0,,MISS I. Stewart Free Throw 2 of 2,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
150,PT02M16.00S,2025-03-10T01:36:51.0Z,1,REGULAR,rebound,defensive,[],1630703,,,1610612757,23,27,2025-03-10T01:37:05Z,1480000,False,,,0,,S. Henderson REBOUND (Off:2 Def:2),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,149.0,4.0,2.0,2.0,,,,,,,,,,,,,
151,PT02M00.00S,2025-03-10T01:37:20.8Z,1,REGULAR,2pt,Jump Shot,[],1630703,92.59198423127464,77.94117647058823,1610612757,25,27,2025-03-10T01:42:32Z,1490000,False,140.0,17.0,1,right,S. Henderson 14' step back Jump Shot (4 PTS),[1630703],1610612757.0,POR,step back,,,Henderson,S. Henderson,,,,,Mid-Range,8-16 Right,14.07,Made,4.0,,,,,,,,,,,,,,,,,
152,PT01M40.00S,2025-03-10T01:37:40.4Z,1,REGULAR,2pt,Jump Shot,[],202699,12.040078843626807,33.088235294117645,1610612765,25,29,2025-03-10T01:37:46Z,1500000,False,85.0,61.0,1,left,T. Harris 10' turnaround Jump Shot (5 PTS) (S. Fontecchio 1 AST),"[202699, 1631323]",1610612765.0,DET,turnaround,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,10.41,Made,5.0,,,,,S. Fontecchio,1631323.0,1.0,,,,,,,,,,
154,PT01M17.00S,2025-03-10T01:38:02.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,92.72339027595268,47.549019607843135,1610612757,25,29,2025-03-10T01:44:51Z,1520000,False,-12.0,16.0,1,right,MISS J. Walker driving Layup - blocked,"[1631133, 1630191]",1610612757.0,POR,driving,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,2.01,Missed,,,,,,,,,,,,,,Stewart,1630191.0,,,
155,PT01M17.00S,2025-03-10T01:38:02.8Z,1,REGULAR,block,,[],1630191,,,1610612757,25,29,2025-03-10T01:38:04Z,1530000,False,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
156,PT01M15.00S,2025-03-10T01:38:04.8Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,25,29,2025-03-10T01:45:36Z,1540000,False,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,154.0,4.0,4.0,0.0,,,,,,,,,,,,,
157,PT01M12.00S,2025-03-10T01:38:08.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627736,6.915243101182654,43.38235294117647,1610612765,25,29,2025-03-10T01:38:16Z,1550000,False,33.0,13.0,1,left,MISS M. Beasley running Layup,[1627736],1610612765.0,DET,running,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,3.54,Missed,,,,,,,,,,,,,,,,,,
158,PT01M11.00S,2025-03-10T01:38:09.5Z,1,REGULAR,rebound,defensive,[],1629014,,,1610612757,25,29,2025-03-10T01:38:16Z,1560000,False,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,157.0,1.0,1.0,0.0,,,,,,,,,,,,,
159,PT01M06.00S,2025-03-10T01:38:15.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630625,72.35545335085413,19.11764705882353,1610612757,25,29,2025-03-10T01:38:30Z,1570000,False,-154.0,207.0,1,right,MISS D. Banton 25' running 3PT,[1630625],1610612757.0,POR,running,,,Banton,D. Banton,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,,
160,PT01M03.00S,2025-03-10T01:38:18.3Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612765,25,29,2025-03-10T01:38:30Z,1580000,False,,,0,,M. Beasley REBOUND (Off:0 Def:2),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,,,,159.0,2.0,2.0,0.0,,,,,,,,,,,,,
161,PT01M01.00S,2025-03-10T01:38:21.0Z,1,REGULAR,turnover,out-of-bounds,[],1627736,,,1610612765,25,29,2025-03-10T01:38:35Z,1590000,False,,,0,,M. Beasley bad pass out-of-bounds TURNOVER (1 TO),[1627736],1610612765.0,DET,bad pass,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202053.0,,,,,,,1.0,,
162,PT00M46.70S,2025-03-10T01:38:44.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631133,93.24901445466492,93.87254901960785,1610612757,28,29,2025-03-10T01:38:48Z,1600000,False,219.0,11.0,1,right,J. Walker 3PT  (3 PTS) (D. Banton 1 AST),"[1631133, 1630625]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,21.97,Made,3.0,,,,,D. Banton,1630625.0,1.0,,,,,,,,,,
164,PT00M27.10S,2025-03-10T01:39:07.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630191,10.85742444152431,49.01960784313725,1610612765,28,31,2025-03-10T01:39:30Z,1620000,False,5.0,50.0,1,left,I. Stewart turnaround Hook (3 PTS) (D. Schröder 1 AST),"[1630191, 203471]",1610612765.0,DET,turnaround,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,4.98,Made,3.0,,,,,D. Schröder,203471.0,1.0,,,,,,,,,,
167,PT00M07.10S,2025-03-10T01:39:46.7Z,1,REGULAR,3pt,Jump Shot,[],1641871,70.90998685939553,80.88235294117648,1610612757,28,31,2025-03-10T01:39:50Z,1650000,False,154.0,221.0,1,right,MISS D. Reath 26' 3PT,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Right Center,26.95,Missed,,,,,,,,,,,,,,,,,,
168,PT00M04.40S,2025-03-10T01:39:49.4Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,28,31,2025-03-10T01:39:49Z,1660000,False,,,0,,T. Harris REBOUND (Off:0 Def:5),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,167.0,5.0,5.0,0.0,,,,,,,,,,,,,
169,PT00M01.00S,2025-03-10T01:39:53.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,29.122864651773984,22.058823529411764,1610612765,28,31,2025-03-10T02:26:28Z,1670000,False,140.0,221.0,1,left,MISS M. Beasley 26' running pullup 3PT,[1627736],1610612765.0,DET,running pullup,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,26.17,Missed,,,,,,,,,,,,,,,,,,
170,PT00M01.00S,2025-03-10T01:39:53.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,28,31,2025-03-10T02:26:28Z,1680000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Right Center,,,,169.0,,,,,,,,,,,,,,,,
171,PT00M00.00S,2025-03-10T01:39:56.9Z,1,REGULAR,period,end,[],0,,,1610612765,28,31,2025-03-10T01:39:56Z,1690000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2025-03-10T01:42:05.1Z,2,REGULAR,substitution,out,['startperiod'],1630703,,,1610612765,28,31,2025-03-10T01:42:31Z,1700000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
