actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
82,PT05M46.00S,2025-01-12T03:20:14.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630166,90.3580814717477,44.11764705882353,1610612757,12,14,2025-01-12T03:31:21Z,820000,False,-29.0,38.0,1,right,MISS D. Avdija driving Hook,[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,4.81,Missed,,,,,,,,,,,,,,,,,,
83,PT05M46.00S,2025-01-12T03:20:14.5Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,12,14,2025-01-12T03:20:19Z,830000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:2),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,82.0,2.0,2.0,0.0,,,,,,,,,,
84,PT05M36.00S,2025-01-12T03:20:25.9Z,1,REGULAR,3pt,Jump Shot,[],1629639,14.931011826544022,96.56862745098039,1610612748,12,14,2025-01-12T03:20:32Z,840000,False,-233.0,88.0,1,left,MISS T. Herro 24' step back 3PT,[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,Left Corner 3,24+ Left,24.88,Missed,,,,,,,,,,,,,,,,,,
85,PT05M33.00S,2025-01-12T03:20:28.9Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612757,12,14,2025-01-12T03:20:32Z,850000,False,,,0,,D. Avdija REBOUND (Off:1 Def:3),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Left Corner 3,24+ Left,,,,,,,84.0,4.0,3.0,1.0,,,,,,,,,,
86,PT05M26.00S,2025-01-12T03:20:34.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630703,76.2976346911958,87.5,1610612757,12,14,2025-01-12T03:33:04Z,860000,False,188.0,170.0,1,right,MISS S. Henderson 25' running 3PT,[1630703],1610612757.0,POR,running,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,25.33,Missed,,,,,,,,,,,,,,,,,,
87,PT05M24.00S,2025-01-12T03:20:36.8Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612748,12,14,2025-01-12T03:20:39Z,870000,False,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,,,,,,,86.0,1.0,1.0,0.0,,,,,,,,,,
88,PT05M20.00S,2025-01-12T03:20:43.3Z,1,REGULAR,foul,personal,['2freethrow'],1630703,,,1610612748,12,14,2025-01-12T03:20:50Z,880000,False,,,0,,S. Henderson shooting personal FOUL (1 PF) (Rozier 2 FT),"[1630703, 1626179]",1610612757.0,POR,shooting,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1179.0,1.0,0.0,Rozier,1626179.0,,
90,PT05M20.00S,2025-01-12T03:20:53.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,12,14,2025-01-12T03:20:53Z,900000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M20.00S,2025-01-12T03:23:10.9Z,1,REGULAR,substitution,out,[],1630166,,,1610612748,12,14,2025-01-12T03:23:53Z,910000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M20.00S,2025-01-12T03:23:10.9Z,1,REGULAR,substitution,out,[],1642270,,,1610612748,12,14,2025-01-12T03:23:53Z,920000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M20.00S,2025-01-12T03:23:10.9Z,1,REGULAR,substitution,out,[],1631170,,,1610612748,12,14,2025-01-12T03:23:53Z,930000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M20.00S,2025-01-12T03:23:10.9Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,12,14,2025-01-12T03:23:53Z,940000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M20.00S,2025-01-12T03:23:10.9Z,1,REGULAR,substitution,in,[],1641871,,,1610612748,12,14,2025-01-12T03:23:53Z,950000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M20.00S,2025-01-12T03:23:10.9Z,1,REGULAR,substitution,in,[],1631200,,,1610612748,12,14,2025-01-12T03:23:53Z,960000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M20.00S,2025-01-12T03:23:10.9Z,1,REGULAR,substitution,in,[],1642276,,,1610612748,12,14,2025-01-12T03:23:53Z,970000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M20.00S,2025-01-12T03:23:10.9Z,1,REGULAR,substitution,in,[],1631107,,,1610612748,12,14,2025-01-12T03:23:53Z,980000,False,,,0,,SUB in: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M20.00S,2025-01-12T03:24:01.9Z,1,REGULAR,freethrow,1 of 2,[],1626179,,,1610612748,12,15,2025-01-12T03:24:01Z,990000,False,,,0,,T. Rozier Free Throw 1 of 2 (3 PTS),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
100,PT05M20.00S,2025-01-12T03:24:17.9Z,1,REGULAR,freethrow,2 of 2,[],1626179,,,1610612748,12,16,2025-01-12T03:24:17Z,1000000,False,,,0,,T. Rozier Free Throw 2 of 2 (4 PTS),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
101,PT05M04.00S,2025-01-12T03:24:36.4Z,1,REGULAR,3pt,Jump Shot,[],1631101,63.6826544021025,58.08823529411765,1610612757,15,16,2025-01-12T03:24:42Z,1010000,False,40.0,289.0,1,right,S. Sharpe 29' 3PT pullup (5 PTS),[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,29.17,Made,5.0,,,,,,,,,,,,,,,,,
102,PT04M37.00S,2025-01-12T03:25:02.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,6.389618922470433,50.98039215686274,1610612748,15,18,2025-01-12T03:25:08Z,1020000,False,-5.0,8.0,1,left,T. Herro driving Layup (4 PTS) (N. Jović 1 AST),"[1629639, 1631107]",1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,0.9,Made,4.0,,,,,,,,N. Jović,1631107.0,1.0,,,,,,,
104,PT04M15.00S,2025-01-12T03:25:24.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,93.38042049934296,44.36274509803921,1610612757,15,18,2025-01-12T03:25:29Z,1040000,False,-28.0,10.0,1,right,MISS S. Sharpe driving finger roll Layup - blocked,"[1631101, 1631107]",1610612757.0,POR,driving finger roll,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,,,,,,,,,,Jović,1631107.0
105,PT04M15.00S,2025-01-12T03:25:24.7Z,1,REGULAR,block,,[],1631107,,,1610612757,15,18,2025-01-12T03:25:26Z,1050000,False,,,0,,N. Jović BLOCK (1 BLK),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
106,PT04M13.00S,2025-01-12T03:25:26.7Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,15,18,2025-01-12T03:25:29Z,1060000,False,,,0,,K. Ware REBOUND (Off:0 Def:1),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,104.0,1.0,1.0,0.0,,,,,,,,,,
107,PT04M07.00S,2025-01-12T03:25:32.5Z,1,REGULAR,3pt,Jump Shot,[],1629639,5.863994743758213,95.09803921568627,1610612748,15,21,2025-01-12T03:36:01Z,1070000,False,-225.0,3.0,1,left,T. Herro 3PT  (7 PTS) (T. Rozier 2 AST),"[1629639, 1626179]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Left Corner 3,24+ Left,22.55,Made,7.0,,,,,,,,T. Rozier,1626179.0,2.0,,,,,,,
109,PT03M42.00S,2025-01-12T03:25:57.8Z,1,REGULAR,3pt,Jump Shot,[],1641739,71.30420499342969,75.24509803921569,1610612757,15,21,2025-01-12T03:26:04Z,1090000,False,126.0,217.0,1,right,MISS T. Camara 25' step back 3PT,[1641739],1610612757.0,POR,step back,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,25.12,Missed,,,,,,,,,,,,,,,,,,
110,PT03M39.00S,2025-01-12T03:26:00.8Z,1,REGULAR,rebound,defensive,[],1629312,,,1610612748,15,21,2025-01-12T03:26:04Z,1100000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:1),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,,,,,,,109.0,1.0,1.0,0.0,,,,,,,,,,
111,PT03M19.00S,2025-01-12T03:26:21.7Z,1,REGULAR,3pt,Jump Shot,[],1631107,24.52365308804205,12.5,1610612748,15,21,2025-01-12T03:26:28Z,1110000,False,188.0,178.0,1,left,MISS N. Jović 25' pullup 3PT,[1631107],1610612748.0,MIA,pullup,,,Jović,N. Jović,,,,,Above the Break 3,24+ Right Center,25.85,Missed,,,,,,,,,,,,,,,,,,
112,PT03M16.00S,2025-01-12T03:26:24.7Z,1,REGULAR,rebound,offensive,[],1629639,,,1610612748,15,21,2025-01-12T03:26:28Z,1120000,False,,,0,,T. Herro REBOUND (Off:1 Def:0),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,,,,,111.0,1.0,0.0,1.0,,,,,,,,,,
113,PT03M13.00S,2025-01-12T03:26:26.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629639,4.5499342969776615,96.56862745098039,1610612748,15,21,2025-01-12T03:26:34Z,1130000,False,-233.0,-10.0,1,left,MISS T. Herro turnaround 3PT,[1629639],1610612748.0,MIA,turnaround,,,Herro,T. Herro,,,,,Left Corner 3,24+ Left,23.3,Missed,,,,,,,,,,,,,,,,,,
114,PT03M12.00S,2025-01-12T03:26:28.2Z,1,REGULAR,rebound,offensive,[],1629639,,,1610612748,15,21,2025-01-12T03:26:28Z,1140000,False,,,0,,T. Herro REBOUND (Off:2 Def:0),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Left Corner 3,24+ Left,,,,,,,113.0,2.0,0.0,2.0,,,,,,,,,,
115,PT03M10.00S,2025-01-12T03:26:30.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631107,6.521024967148489,53.67647058823529,1610612748,15,21,2025-01-12T03:26:37Z,1150000,False,-18.0,9.0,1,left,MISS N. Jović Layup,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Restricted Area,0-8 Center,2.04,Missed,,,,,,,,,,,,,,,,,,
116,PT03M08.00S,2025-01-12T03:26:32.5Z,1,REGULAR,rebound,offensive,[],1631107,,,1610612748,15,21,2025-01-12T03:26:37Z,1160000,False,,,0,,N. Jović REBOUND (Off:1 Def:0),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Restricted Area,0-8 Center,,,,,,,115.0,1.0,0.0,1.0,,,,,,,,,,
117,PT03M07.00S,2025-01-12T03:26:32.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631107,6.783837056504599,52.450980392156865,1610612748,15,23,2025-01-12T03:26:41Z,1170000,False,-12.0,11.0,1,left,N. Jović putback Layup (2 PTS),[1631107],1610612748.0,MIA,putback,,,Jović,N. Jović,,,,,Restricted Area,0-8 Center,1.67,Made,2.0,,,,,,,,,,,,,,,,,
118,PT02M59.00S,2025-01-12T03:26:41.5Z,1,REGULAR,3pt,Jump Shot,[],1641871,75.90341655716163,87.5,1610612757,18,23,2025-01-12T03:26:47Z,1180000,False,188.0,174.0,1,right,D. Reath 25' 3PT  (3 PTS) (K. Murray 1 AST),"[1641871, 1631200]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Right Center,25.58,Made,3.0,,,,,,,,K. Murray,1631200.0,1.0,,,,,,,
120,PT02M43.00S,2025-01-12T03:26:56.4Z,1,REGULAR,3pt,Jump Shot,[],1629312,17.296320630749015,94.11764705882352,1610612748,18,26,2025-01-12T03:27:00Z,1200000,False,-221.0,110.0,1,left,H. Highsmith 24' 3PT  (9 PTS) (T. Herro 2 AST),"[1629312, 1629639]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Left Center,24.65,Made,9.0,,,,,,,,T. Herro,1629639.0,2.0,,,,,,,
122,PT02M30.00S,2025-01-12T03:27:10.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,84.70762155059133,60.78431372549019,1610612757,20,26,2025-01-12T03:27:15Z,1220000,False,54.0,91.0,1,right,S. Sharpe 10' driving floating bank Jump Shot (7 PTS) (S. Henderson 1 AST),"[1631101, 1630703]",1610612757.0,POR,driving floating bank,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,10.59,Made,7.0,,,,,,,,S. Henderson,1630703.0,1.0,,,,,,,
123,PT02M09.00S,2025-01-12T03:27:30.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629312,6.389618922470433,55.392156862745104,1610612748,20,26,2025-01-12T03:45:52Z,1230000,False,-27.0,8.0,1,left,MISS H. Highsmith cutting Layup - blocked,"[1629312, 1631101]",1610612748.0,MIA,cutting,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,,,,,,Sharpe,1631101.0
124,PT02M09.00S,2025-01-12T03:27:30.4Z,1,REGULAR,block,,[],1631101,,,1610612748,20,26,2025-01-12T03:27:32Z,1240000,False,,,0,,S. Sharpe BLOCK (1 BLK),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
125,PT02M07.00S,2025-01-12T03:27:32.4Z,1,REGULAR,rebound,defensive,[],1630703,,,1610612757,20,26,2025-01-12T03:27:38Z,1250000,False,,,0,,S. Henderson REBOUND (Off:0 Def:2),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,,,,,123.0,2.0,2.0,0.0,,,,,,,,,,
126,PT02M05.00S,2025-01-12T03:27:35.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630703,92.46057818659659,50.0,1610612757,22,26,2025-01-12T04:19:13Z,1260000,False,0.0,18.0,1,right,S. Henderson driving floating Jump Shot (2 PTS),[1630703],1610612757.0,POR,driving floating,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,1.84,Made,2.0,,,,,,,,,,,,,,,,,
127,PT02M05.00S,2025-01-12T03:27:40.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,22,26,2025-01-12T03:27:40Z,1270000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M05.00S,2025-01-12T03:28:12.2Z,1,REGULAR,substitution,out,[],1631101,,,1610612748,22,26,2025-01-12T03:30:23Z,1280000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M05.00S,2025-01-12T03:28:12.2Z,1,REGULAR,substitution,out,[],1641739,,,1610612748,22,26,2025-01-12T03:30:23Z,1290000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M05.00S,2025-01-12T03:28:12.2Z,1,REGULAR,substitution,out,[],1631200,,,1610612748,22,26,2025-01-12T03:30:23Z,1300000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M05.00S,2025-01-12T03:28:12.2Z,1,REGULAR,substitution,out,[],1626179,,,1610612748,22,26,2025-01-12T03:30:23Z,1310000,False,,,0,,SUB out: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M05.00S,2025-01-12T03:28:12.2Z,1,REGULAR,substitution,out,[],1629639,,,1610612748,22,26,2025-01-12T03:30:23Z,1320000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M05.00S,2025-01-12T03:28:12.2Z,1,REGULAR,substitution,out,[],1629312,,,1610612748,22,26,2025-01-12T03:30:23Z,1330000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M05.00S,2025-01-12T03:28:12.2Z,1,REGULAR,substitution,in,[],1629014,,,1610612748,22,26,2025-01-12T03:30:23Z,1340000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M05.00S,2025-01-12T03:28:12.2Z,1,REGULAR,substitution,in,[],1630625,,,1610612748,22,26,2025-01-12T03:30:23Z,1350000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M05.00S,2025-01-12T03:28:12.2Z,1,REGULAR,substitution,in,[],1630166,,,1610612748,22,26,2025-01-12T03:30:23Z,1360000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M05.00S,2025-01-12T03:28:12.2Z,1,REGULAR,substitution,in,[],1629130,,,1610612748,22,26,2025-01-12T03:30:23Z,1370000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M05.00S,2025-01-12T03:28:12.2Z,1,REGULAR,substitution,in,[],202692,,,1610612748,22,26,2025-01-12T03:30:23Z,1380000,False,,,0,,SUB in: A. Burks,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M05.00S,2025-01-12T03:28:12.2Z,1,REGULAR,substitution,in,[],1631170,,,1610612748,22,26,2025-01-12T03:30:23Z,1390000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M52.00S,2025-01-12T03:30:45.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631107,5.995400788436268,47.549019607843135,1610612748,22,28,2025-01-12T04:19:36Z,1400000,False,12.0,4.0,1,left,N. Jović Layup (4 PTS) (A. Burks 1 AST),"[1631107, 202692]",1610612748.0,MIA,,,,Jović,N. Jović,,,,,Restricted Area,0-8 Center,1.29,Made,4.0,,,,,,,,A. Burks,202692.0,1.0,,,,,,,
141,PT01M37.00S,2025-01-12T03:30:59.1Z,1,REGULAR,3pt,Jump Shot,[],1630703,91.80354796320631,96.32352941176471,1610612757,22,28,2025-01-12T03:31:03Z,1410000,False,232.0,25.0,1,right,MISS S. Henderson 3PT,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Right Corner 3,24+ Right,23.29,Missed,,,,,,,,,,,,,,,,,,
142,PT01M36.00S,2025-01-12T03:31:00.1Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,22,28,2025-01-12T03:31:03Z,1420000,False,,,0,,K. Ware REBOUND (Off:0 Def:2),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Right Corner 3,24+ Right,,,,,,,141.0,2.0,2.0,0.0,,,,,,,,,,
143,PT01M16.00S,2025-01-12T03:31:20.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,9.543363994743759,51.470588235294116,1610612748,22,28,2025-01-12T03:31:25Z,1430000,False,-7.0,37.0,1,left,MISS J. Jaquez Jr. driving floating Shot,[1631170],1610612748.0,MIA,driving floating,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,3.79,Missed,,,,,,,,,,,,,,,,,,
144,PT01M15.00S,2025-01-12T03:31:21.7Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612757,22,28,2025-01-12T03:31:25Z,1440000,False,,,0,,D. Avdija REBOUND (Off:1 Def:4),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,143.0,5.0,4.0,1.0,,,,,,,,,,
145,PT01M11.00S,2025-01-12T03:31:26.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630166,91.67214191852825,47.05882352941176,1610612757,22,28,2025-01-12T03:31:38Z,1450000,False,-15.0,26.0,1,right,MISS D. Avdija running Layup - blocked,"[1630166, 1642276]",1610612757.0,POR,running,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.97,Missed,,,,,,,,,,,,,,,,,Ware,1642276.0
146,PT01M11.00S,2025-01-12T03:31:26.7Z,1,REGULAR,block,,[],1642276,,,1610612757,22,28,2025-01-12T03:31:28Z,1460000,False,,,0,,K. Ware BLOCK (1 BLK),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
147,PT01M11.00S,2025-01-12T03:31:26.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,22,28,2025-01-12T03:31:38Z,1470000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,145.0,,,,,,,,,,,,,
150,PT01M04.00S,2025-01-12T03:32:01.6Z,1,REGULAR,foul,personal,['2freethrow'],1631170,,,1610612757,22,28,2025-01-12T03:32:06Z,1500000,False,,,0,,J. Jaquez Jr. shooting personal FOUL (2 PF) (Henderson 2 FT),"[1631170, 1630703]",1610612748.0,MIA,shooting,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202049.0,2.0,0.0,Henderson,1630703.0,,
152,PT01M04.00S,2025-01-12T03:32:25.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630703,,,1610612757,23,28,2025-01-12T03:32:25Z,1520000,False,,,0,,S. Henderson Free Throw 1 of 2 (3 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
153,PT01M04.00S,2025-01-12T03:32:26.7Z,1,REGULAR,substitution,out,[],1631170,,,1610612757,23,28,2025-01-12T03:32:29Z,1530000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M04.00S,2025-01-12T03:32:26.7Z,1,REGULAR,substitution,in,[],1641796,,,1610612757,23,28,2025-01-12T03:32:29Z,1540000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M04.00S,2025-01-12T03:32:36.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630703,,,1610612757,23,28,2025-01-12T03:32:37Z,1550000,False,,,0,,MISS S. Henderson Free Throw 2 of 2,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
156,PT01M01.00S,2025-01-12T03:32:39.3Z,1,REGULAR,rebound,defensive,[],1631107,,,1610612748,23,28,2025-01-12T03:32:39Z,1560000,False,,,0,,N. Jović REBOUND (Off:1 Def:1),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,155.0,2.0,1.0,1.0,,,,,,,,,,
157,PT00M41.60S,2025-01-12T03:32:59.7Z,1,REGULAR,3pt,Jump Shot,[],1641796,24.78646517739816,15.931372549019606,1610612748,23,28,2025-01-12T03:33:21Z,1570000,False,170.0,180.0,1,left,MISS P. Larsson 24' 3PT,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Right Center,24.82,Missed,,,,,,,,,,,,,,,,,,
158,PT00M40.00S,2025-01-12T03:33:06.2Z,1,REGULAR,rebound,offensive,[],1642276,,,1610612748,23,28,2025-01-12T03:33:06Z,1580000,False,,,0,,K. Ware REBOUND (Off:1 Def:2),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Right Center,,,,,,,157.0,3.0,2.0,1.0,,,,,,,,,,
159,PT00M40.00S,2025-01-12T03:33:06.9Z,1,REGULAR,foul,personal,['2freethrow'],1641871,,,1610612748,23,28,2025-01-12T03:33:17Z,1590000,False,,,0,,D. Reath shooting personal FOUL (1 PF) (Ware 2 FT),"[1641871, 1642276]",1610612757.0,POR,shooting,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1179.0,1.0,0.0,Ware,1642276.0,,
161,PT00M40.00S,2025-01-12T03:33:28.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1642276,,,1610612748,23,28,2025-01-12T03:33:48Z,1610000,False,,,0,,MISS K. Ware Free Throw 1 of 2,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
163,PT00M40.00S,2025-01-12T03:33:28.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,23,28,2025-01-12T03:33:48Z,1630000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,161.0,,,,,,,,,,,,,
