actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
172,PT10M35.00S,2024-12-07T03:40:33.3Z,2,REGULAR,block,,[],1630695,,,1610612757,19,36,2024-12-07T03:40:35Z,1710000,False,,,0,,M. Potter BLOCK (2 BLK),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
173,PT10M35.00S,2024-12-07T03:40:33.3Z,2,REGULAR,rebound,offensive,[],1630166,,,1610612757,19,36,2024-12-07T03:44:06Z,1720000,False,,,0,,D. Avdija REBOUND (Off:1 Def:2),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,171.0,3.0,2.0,1.0,,,,,,,,,,,,,,
174,PT10M35.00S,2024-12-07T03:40:37.5Z,2,REGULAR,foul,personal,['2freethrow'],1630548,,,1610612757,19,36,2024-12-07T03:40:47Z,1730000,False,,,0,,J. Juzang shooting personal FOUL (2 PF) (Avdija 2 FT),"[1630548, 1630166]",1610612762.0,UTA,shooting,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2534.0,,,,2.0,0.0,Avdija,1630166.0,,
176,PT10M35.00S,2024-12-07T03:41:03.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630166,,,1610612757,20,36,2024-12-07T03:41:27Z,1750000,False,,,0,,D. Avdija Free Throw 1 of 2 (4 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
177,PT10M35.00S,2024-12-07T03:41:04.4Z,2,REGULAR,substitution,out,[],1631200,,,1610612757,20,36,2024-12-07T03:41:09Z,1760000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT10M35.00S,2024-12-07T03:41:04.4Z,2,REGULAR,substitution,in,[],203924,,,1610612757,20,36,2024-12-07T03:41:09Z,1770000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT10M35.00S,2024-12-07T03:41:03.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630166,,,1610612757,20,36,2024-12-07T03:41:27Z,1780000,False,,,0,,MISS D. Avdija Free Throw 2 of 2,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
180,PT10M32.00S,2024-12-07T03:41:06.7Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612762,20,36,2024-12-07T03:41:27Z,1790000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,,,,,179.0,1.0,1.0,0.0,,,,,,,,,,,,,,
181,PT10M19.00S,2024-12-07T03:41:39.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642268,85.89027595269383,49.754901960784316,1610612762,20,36,2024-12-07T03:41:44Z,1800000,False,-1.0,80.0,1,right,MISS I. Collier 8' driving floating Shot - blocked,"[1642268, 203924]",1610612762.0,UTA,driving floating,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Center,8.01,Missed,,,,,,,,,,,Grant,203924.0,,,,,,
182,PT10M19.00S,2024-12-07T03:41:39.3Z,2,REGULAR,block,,[],203924,,,1610612762,20,36,2024-12-07T03:41:41Z,1810000,False,,,0,,J. Grant BLOCK (1 BLK),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
183,PT10M15.00S,2024-12-07T03:41:43.3Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612757,20,36,2024-12-07T03:41:44Z,1820000,False,,,0,,D. Avdija REBOUND (Off:1 Def:3),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,181.0,4.0,3.0,1.0,,,,,,,,,,,,,,
184,PT10M11.00S,2024-12-07T03:41:46.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630625,32.40801576872536,21.07843137254902,1610612757,20,36,2024-12-07T03:41:53Z,1830000,False,145.0,252.0,1,left,MISS D. Banton 29' running 3PT,[1630625],1610612757.0,POR,running,,,Banton,D. Banton,,,,,Above the Break 3,24+ Right Center,29.06,Missed,,,,,,,,,,,,,,,,,,
185,PT10M08.00S,2024-12-07T03:41:49.7Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612762,20,36,2024-12-07T03:41:53Z,1840000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:2),[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Right Center,,,184.0,2.0,2.0,0.0,,,,,,,,,,,,,,
186,PT09M53.00S,2024-12-07T03:42:04.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641729,88.12417871222075,41.42156862745098,1610612762,20,38,2024-12-07T03:42:10Z,1850000,False,-43.0,59.0,1,right,B. Sensabaugh 7' driving finger roll Layup (2 PTS) (D. Eubanks 1 AST),"[1641729, 1629234]",1610612762.0,UTA,driving finger roll,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,7.3,Made,,,,,2.0,D. Eubanks,1629234.0,1.0,,,,,,,,,,
187,PT09M35.00S,2024-12-07T03:42:22.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630625,6.783837056504599,51.71568627450981,1610612757,20,38,2024-12-07T03:42:29Z,1860000,False,-9.0,11.0,1,left,MISS D. Banton driving floating Shot - blocked,"[1630625, 1629234]",1610612757.0,POR,driving floating,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,1.42,Missed,,,,,,,,,,,Eubanks,1629234.0,,,,,,
188,PT09M35.00S,2024-12-07T03:42:22.0Z,2,REGULAR,block,,[],1629234,,,1610612757,20,38,2024-12-07T03:42:24Z,1870000,False,,,0,,D. Eubanks BLOCK (1 BLK),[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
189,PT09M33.00S,2024-12-07T03:42:24.0Z,2,REGULAR,rebound,defensive,[],1630695,,,1610612762,20,38,2024-12-07T03:42:29Z,1880000,False,,,0,,M. Potter REBOUND (Off:1 Def:4),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Restricted Area,0-8 Center,,,187.0,5.0,4.0,1.0,,,,,,,,,,,,,,
190,PT09M33.00S,2024-12-07T03:42:30.4Z,2,REGULAR,foul,offensive,[],1630695,,,1610612762,20,38,2024-12-07T03:43:51Z,1890000,False,,,0,,M. Potter offensive FOUL (1 PF),"[1630695, 1631101]",1610612762.0,UTA,,,,Potter,M. Potter,,,,,Mid-Range,16-24 Center,,,,,,,,,,,201245.0,,,,1.0,0.0,Sharpe,1631101.0,,
192,PT09M33.00S,2024-12-07T03:42:30.4Z,2,REGULAR,turnover,offensive foul,[],1630695,,,1610612762,20,38,2024-12-07T03:42:30Z,1910000,False,,,0,,M. Potter offensive foul TURNOVER (1 TO),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Mid-Range,16-24 Center,,,,,,,,,,,201245.0,1.0,,,,,,,,
193,PT09M25.00S,2024-12-07T03:42:48.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630625,7.046649145860711,46.568627450980394,1610612757,22,38,2024-12-07T03:42:51Z,1920000,False,17.0,14.0,1,left,D. Banton driving Layup (2 PTS),[1630625],1610612757.0,POR,driving,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,2.2,Made,,,,,2.0,,,,,,,,,,,,,
194,PT09M00.00S,2024-12-07T03:43:16.4Z,2,REGULAR,turnover,out-of-bounds,[],1642268,,,1610612762,22,38,2024-12-07T03:43:26Z,1930000,False,,,0,,I. Collier bad pass out-of-bounds TURNOVER (1 TO),[1642268],1610612762.0,UTA,bad pass,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2534.0,1.0,,,,,,,,
195,PT09M00.00S,2024-12-07T03:43:26.6Z,2,REGULAR,substitution,out,[],1642268,,,1610612757,22,38,2024-12-07T03:43:33Z,1940000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M00.00S,2024-12-07T03:43:26.6Z,2,REGULAR,substitution,in,[],1641718,,,1610612757,22,38,2024-12-07T03:43:33Z,1950000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M51.00S,2024-12-07T03:43:45.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631101,33.459264126149804,76.22549019607843,1610612757,25,38,2024-12-07T03:44:34Z,1960000,False,-131.0,262.0,1,left,S. Sharpe 29' 3PT  (3 PTS) (D. Banton 2 AST),"[1631101, 1630625]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,29.3,Made,,,,,3.0,D. Banton,1630625.0,2.0,,,,,,,,,,
199,PT08M50.00S,2024-12-07T03:43:49.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,25,38,2024-12-07T03:43:49Z,1980000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M50.00S,2024-12-07T03:46:56.9Z,2,REGULAR,substitution,out,[],1630625,,,1610612762,25,38,2024-12-07T03:50:24Z,1985000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M50.00S,2024-12-07T03:46:56.9Z,2,REGULAR,substitution,in,[],1629014,,,1610612762,25,38,2024-12-07T03:50:24Z,1987500,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M34.00S,2024-12-07T03:47:00.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,92.59198423127464,46.32352941176471,1610612762,25,38,2024-12-07T03:56:34Z,1990000,False,-18.0,17.0,1,right,MISS D. Eubanks cutting DUNK,[1629234],1610612762.0,UTA,cutting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,2.51,Missed,,,,,,,,,,,,,,,,,,
202,PT08M32.00S,2024-12-07T03:47:02.7Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,25,38,2024-12-07T03:56:34Z,2000000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,201.0,1.0,1.0,0.0,,,,,,,,,,,,,,
203,PT08M27.00S,2024-12-07T03:47:05.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631101,5.075558475689881,46.568627450980394,1610612757,27,38,2024-12-07T03:47:12Z,2010000,False,17.0,-5.0,1,left,S. Sharpe running Layup (5 PTS),[1631101],1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.79,Made,,,,,5.0,,,,,,,,,,,,,
204,PT08M01.00S,2024-12-07T03:47:32.9Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612762,27,38,2024-12-07T03:47:42Z,2020000,False,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,,,2534.0,,,,,,,,,
205,PT08M01.00S,2024-12-07T03:47:35.1Z,2,REGULAR,substitution,out,[],1641729,,,1610612757,27,38,2024-12-07T03:47:49Z,2030000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M01.00S,2024-12-07T03:47:35.1Z,2,REGULAR,substitution,in,[],1628381,,,1610612757,27,38,2024-12-07T03:47:49Z,2040000,False,,,0,,SUB in: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M45.00S,2024-12-07T03:48:07.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631101,19.530223390275953,91.91176470588235,1610612757,27,38,2024-12-07T05:21:25Z,2070000,False,-210.0,131.0,1,left,MISS S. Sharpe 24' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,24.72,Missed,,,,,,,,,,,,,,,,,,
210,PT07M43.00S,2024-12-07T03:48:09.9Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612762,27,38,2024-12-07T03:49:44Z,2080000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:3),[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Left Center,,,209.0,3.0,3.0,0.0,,,,,,,,,,,,,,
211,PT07M31.00S,2024-12-07T03:48:21.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,91.27792378449409,51.225490196078425,1610612762,27,40,2024-12-07T03:48:28Z,2090000,False,6.0,29.0,1,right,D. Eubanks reverse Layup (2 PTS) (K. George 2 AST),"[1629234, 1641718]",1610612762.0,UTA,reverse,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,3.01,Made,,,,,2.0,K. George,1641718.0,2.0,,,,,,,,,,
213,PT07M21.00S,2024-12-07T03:48:35.0Z,2,REGULAR,foul,offensive,[],203924,,,1610612757,27,40,2024-12-07T03:48:43Z,2110000,False,,,0,,J. Grant offensive FOUL (1 PF),"[203924, 1641718]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201245.0,,,,1.0,0.0,George,1641718.0,,
215,PT07M21.00S,2024-12-07T03:48:35.0Z,2,REGULAR,turnover,offensive foul,[],203924,,,1610612757,27,40,2024-12-07T03:48:35Z,2130000,False,,,0,,J. Grant offensive foul TURNOVER (1 TO),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201245.0,1.0,,,,,,,,
216,PT07M21.00S,2024-12-07T03:48:40.7Z,2,REGULAR,substitution,out,[],1641871,,,1610612762,27,40,2024-12-07T03:48:51Z,2140000,False,,,0,,SUB out: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M21.00S,2024-12-07T03:48:40.7Z,2,REGULAR,substitution,out,[],1630548,,,1610612762,27,40,2024-12-07T03:48:51Z,2150000,False,,,0,,SUB out: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M21.00S,2024-12-07T03:48:40.7Z,2,REGULAR,substitution,in,[],1629028,,,1610612762,27,40,2024-12-07T03:48:51Z,2160000,False,,,0,,SUB in: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M21.00S,2024-12-07T03:48:40.7Z,2,REGULAR,substitution,in,[],1629012,,,1610612762,27,40,2024-12-07T03:48:51Z,2170000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M09.00S,2024-12-07T03:49:12.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641718,72.35545335085413,83.08823529411765,1610612762,27,40,2024-12-07T03:49:18Z,2180000,False,165.0,207.0,1,right,MISS K. George 26' pullup 3PT,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Right Center,26.53,Missed,,,,,,,,,,,,,,,,,,
221,PT07M04.00S,2024-12-07T03:49:17.6Z,2,REGULAR,rebound,offensive,[],1629234,,,1610612762,27,40,2024-12-07T03:49:18Z,2190000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:3),[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Right Center,,,220.0,4.0,3.0,1.0,,,,,,,,,,,,,,
222,PT07M04.00S,2024-12-07T03:49:16.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629234,94.40999984741211,50.0,1610612762,27,42,2024-12-07T03:49:16Z,2200000,False,0.0,0.0,1,right,D. Eubanks tip DUNK (4 PTS),[1629234],1610612762.0,UTA,tip,,,Eubanks,D. Eubanks,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,4.0,,,,,,,,,,,,,
223,PT06M48.00S,2024-12-07T03:49:33.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,5.075558475689881,49.50980392156863,1610612757,29,42,2024-12-07T03:49:36Z,2210000,False,2.0,-5.0,1,left,A. Simons driving Layup (6 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,6.0,,,,,,,,,,,,,
224,PT06M34.00S,2024-12-07T03:49:46.1Z,2,REGULAR,3pt,Jump Shot,[],1629012,81.02825229960578,92.64705882352942,1610612762,29,42,2024-12-07T03:49:51Z,2220000,False,213.0,126.0,1,right,MISS C. Sexton 24' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,24.75,Missed,,,,,,,,,,,,,,,,,,
225,PT06M34.00S,2024-12-07T03:49:46.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,29,42,2024-12-07T03:49:51Z,2230000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,224.0,,,,,,,,,,,,,,,,,
227,PT06M34.00S,2024-12-07T03:49:51.8Z,2,REGULAR,substitution,out,[],1629234,,,1610612757,29,42,2024-12-07T03:50:03Z,2250000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M34.00S,2024-12-07T03:49:51.8Z,2,REGULAR,substitution,out,[],1630695,,,1610612757,29,42,2024-12-07T03:50:03Z,2260000,False,,,0,,SUB out: M. Potter,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M34.00S,2024-12-07T03:49:51.8Z,2,REGULAR,substitution,in,[],1629004,,,1610612757,29,42,2024-12-07T03:50:03Z,2270000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M34.00S,2024-12-07T03:49:51.8Z,2,REGULAR,substitution,in,[],1631117,,,1610612757,29,42,2024-12-07T03:50:03Z,2280000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M23.00S,2024-12-07T03:50:20.5Z,2,REGULAR,2pt,Jump Shot,[],1629028,22.552562417871222,62.254901960784316,1610612757,29,42,2024-12-07T03:50:30Z,2290000,False,-61.0,159.0,1,left,MISS D. Ayton 17' pullup Shot,[1629028],1610612757.0,POR,pullup,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Left Center,17.09,Missed,,,,,,,,,,,,,,,,,,
232,PT06M19.00S,2024-12-07T03:50:23.4Z,2,REGULAR,rebound,defensive,[],1629004,,,1610612762,29,42,2024-12-07T03:50:23Z,2300000,False,,,0,,S. Mykhailiuk REBOUND (Off:0 Def:4),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Mid-Range,16-24 Left Center,,,231.0,4.0,4.0,0.0,,,,,,,,,,,,,,
233,PT06M14.00S,2024-12-07T03:50:31.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629012,94.03745072273325,51.470588235294116,1610612762,29,44,2024-12-07T03:51:17Z,2310000,False,7.0,4.0,1,right,C. Sexton running Layup (4 PTS) (S. Mykhailiuk 2 AST),"[1629012, 1629004]",1610612762.0,UTA,running,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,0.82,Made,,,,,4.0,S. Mykhailiuk,1629004.0,2.0,,,,,,,,,,
235,PT06M14.00S,2024-12-07T03:50:33.1Z,2,REGULAR,foul,personal,['1freethrow'],1630166,,,1610612762,29,44,2024-12-07T03:50:43Z,2330000,False,,,0,,D. Avdija shooting personal FOUL (1 PF) (Sexton 1 FT),"[1630166, 1629012]",1610612757.0,POR,shooting,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627534.0,,,,1.0,0.0,Sexton,1629012.0,,
237,PT06M14.00S,2024-12-07T03:50:59.1Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1629012,,,1610612762,29,45,2024-12-07T03:50:59Z,2350000,False,,,0,,C. Sexton Free Throw 1 of 1 (5 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
238,PT06M03.00S,2024-12-07T03:51:20.4Z,2,REGULAR,3pt,Jump Shot,[],1629014,29.38567674113009,90.44117647058823,1610612757,32,45,2024-12-07T03:51:24Z,2360000,False,-202.0,224.0,1,left,A. Simons 30' 3PT step back (9 PTS) (J. Grant 1 AST),"[1629014, 203924]",1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,30.15,Made,,,,,9.0,J. Grant,203924.0,1.0,,,,,,,,,,
240,PT05M39.00S,2024-12-07T03:51:43.9Z,2,REGULAR,2pt,Jump Shot,[],1629012,94.30026281208936,71.56862745098039,1610612762,32,45,2024-12-07T03:51:51Z,2380000,False,108.0,1.0,1,right,MISS C. Sexton 10' step back Shot,[1629012],1610612762.0,UTA,step back,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Right,10.78,Missed,,,,,,,,,,,,,,,,,,
241,PT05M37.00S,2024-12-07T03:51:45.9Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612757,32,45,2024-12-07T03:51:51Z,2390000,False,,,0,,A. Simons REBOUND (Off:1 Def:2),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Mid-Range,8-16 Right,,,240.0,3.0,2.0,1.0,,,,,,,,,,,,,,
242,PT05M33.00S,2024-12-07T03:51:50.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631101,5.732588699080158,52.69607843137255,1610612757,34,45,2024-12-07T03:51:58Z,2400000,False,-13.0,1.0,1,left,S. Sharpe running alley-oop DUNK (7 PTS) (A. Simons 2 AST),"[1631101, 1629014]",1610612757.0,POR,running alley-oop,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,7.0,A. Simons,1629014.0,2.0,,,,,,,,,,
244,PT05M12.00S,2024-12-07T03:52:11.0Z,2,REGULAR,3pt,Jump Shot,[],1628381,94.43166885676742,94.11764705882352,1610612762,34,48,2024-12-07T03:52:14Z,2420000,False,221.0,0.0,1,right,J. Collins 3PT  (9 PTS) (S. Mykhailiuk 3 AST),"[1628381, 1629004]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,22.06,Made,,,,,9.0,S. Mykhailiuk,1629004.0,3.0,,,,,,,,,,
246,PT04M56.00S,2024-12-07T03:52:26.9Z,2,REGULAR,3pt,Jump Shot,[],1630166,27.151773981603156,83.08823529411765,1610612757,34,48,2024-12-07T03:52:31Z,2440000,False,-165.0,203.0,1,left,MISS D. Avdija 26' pullup 3PT,[1630166],1610612757.0,POR,pullup,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,26.16,Missed,,,,,,,,,,,,,,,,,,
247,PT04M53.00S,2024-12-07T03:52:29.9Z,2,REGULAR,rebound,offensive,[],1631101,,,1610612757,34,48,2024-12-07T03:52:31Z,2450000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,246.0,2.0,1.0,1.0,,,,,,,,,,,,,,
248,PT04M48.00S,2024-12-07T03:52:35.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629014,26.363337713534822,16.176470588235293,1610612757,34,48,2024-12-07T03:52:39Z,2460000,False,169.0,195.0,1,left,MISS A. Simons 25' step back 3PT,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,,
249,PT04M46.00S,2024-12-07T03:52:37.4Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,34,48,2024-12-07T03:52:39Z,2470000,False,,,0,,W. Kessler REBOUND (Off:1 Def:5),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Right Center,,,248.0,6.0,5.0,1.0,,,,,,,,,,,,,,
250,PT04M31.00S,2024-12-07T03:52:52.4Z,2,REGULAR,3pt,Jump Shot,[],1641718,73.40670170827858,15.686274509803921,1610612762,34,48,2024-12-07T03:53:01Z,2480000,False,-172.0,197.0,1,right,MISS K. George 26' step back 3PT,[1641718],1610612762.0,UTA,step back,,,George,K. George,,,,,Above the Break 3,24+ Left Center,26.16,Missed,,,,,,,,,,,,,,,,,,
251,PT04M28.00S,2024-12-07T03:52:54.9Z,2,REGULAR,rebound,offensive,[],1631117,,,1610612762,34,48,2024-12-07T03:52:54Z,2490000,False,,,0,,W. Kessler REBOUND (Off:2 Def:5),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,250.0,7.0,5.0,2.0,,,,,,,,,,,,,,
252,PT04M25.00S,2024-12-07T03:53:00.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628381,93.51182654402102,63.970588235294116,1610612762,34,50,2024-12-07T03:53:04Z,2500000,False,70.0,8.0,1,right,J. Collins 7' driving floating Jump Shot (11 PTS) (W. Kessler 1 AST),"[1628381, 1631117]",1610612762.0,UTA,driving floating,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,7.04,Made,,,,,11.0,W. Kessler,1631117.0,1.0,,,,,,,,,,
254,PT04M25.00S,2024-12-07T03:53:02.5Z,2,REGULAR,foul,personal,['1freethrow'],203924,,,1610612762,34,50,2024-12-07T03:53:11Z,2520000,False,,,0,,J. Grant shooting personal FOUL (2 PF) (Collins 1 FT),"[203924, 1628381]",1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627534.0,,,,2.0,0.0,Collins,1628381.0,,
