actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
262,PT04M51.00S,2025-03-22T02:57:57.6Z,2,REGULAR,block,,[],1631200,,,1610612743,43,49,2025-03-22T02:58:00Z,2580000,False,,,0,,K. Murray BLOCK (1 BLK),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
263,PT04M49.00S,2025-03-22T02:57:59.6Z,2,REGULAR,rebound,defensive,[],1641739,,,1610612757,43,49,2025-03-22T02:58:03Z,2590000,False,,,0,,T. Camara REBOUND (Off:1 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,261.0,2.0,1.0,1.0,,
264,PT04M45.00S,2025-03-22T02:58:04.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630166,68.67608409986859,35.53921568627451,1610612757,43,49,2025-03-22T02:58:12Z,2600000,False,-72.0,242.0,1,right,MISS D. Avdija 25' running 3PT,[1630166],1610612757.0,POR,running,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,25.25,Missed,,,,,,,,,,,,,,,,,,
265,PT04M38.00S,2025-03-22T02:58:11.1Z,2,REGULAR,rebound,offensive,[],1631200,,,1610612757,43,49,2025-03-22T02:58:12Z,2610000,False,,,0,,K. Murray REBOUND (Off:3 Def:0),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,264.0,3.0,0.0,3.0,,
266,PT04M38.00S,2025-03-22T02:58:10.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631200,94.40999984741211,50.0,1610612757,43,49,2025-03-22T02:58:10Z,2620000,False,0.0,0.0,1,right,MISS K. Murray tip Layup,[1631200],1610612757.0,POR,tip,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
267,PT04M37.00S,2025-03-22T02:58:12.0Z,2,REGULAR,rebound,offensive,[],1631101,,,1610612757,43,49,2025-03-22T02:58:12Z,2630000,False,,,0,,S. Sharpe REBOUND (Off:2 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,266.0,3.0,1.0,2.0,,
268,PT04M37.00S,2025-03-22T02:58:12.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631101,94.40999984741211,50.0,1610612757,45,49,2025-03-22T02:58:12Z,2640000,False,0.0,0.0,1,right,S. Sharpe tip Layup (4 PTS),[1631101],1610612757.0,POR,tip,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
269,PT04M21.00S,2025-03-22T02:58:27.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,7.835085413929041,55.88235294117647,1610612743,45,49,2025-03-22T02:58:31Z,2650000,False,-29.0,21.0,1,left,MISS J. Murray driving Layup,[1627750],1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,3.62,Missed,,,,,,,,,,,,,,,,,,
270,PT04M18.00S,2025-03-22T02:58:30.5Z,2,REGULAR,rebound,offensive,[],203932,,,1610612743,45,49,2025-03-22T02:58:31Z,2660000,False,,,0,,A. Gordon REBOUND (Off:2 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,269.0,3.0,1.0,2.0,,
271,PT04M18.00S,2025-03-22T02:58:30.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203932,5.590000152587891,50.0,1610612743,45,51,2025-03-22T02:58:30Z,2670000,False,0.0,0.0,1,left,A. Gordon tip DUNK (11 PTS),[203932],1610612743.0,DEN,tip,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Left,0.0,Made,11.0,,,,,,,,,,,,,,,,,
272,PT04M05.00S,2025-03-22T02:58:45.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,90.75229960578186,52.69607843137255,1610612757,47,51,2025-03-22T02:58:50Z,2680000,False,13.0,34.0,1,right,D. Banton driving Layup (5 PTS) (D. Avdija 3 AST),"[1630625, 1630166]",1610612757.0,POR,driving,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,3.7,Made,5.0,,,,,,,,,D. Avdija,1630166.0,3.0,,,,,,
274,PT03M43.00S,2025-03-22T02:59:05.5Z,2,REGULAR,3pt,Jump Shot,[],1631212,9.674770039421814,3.9215686274509802,1610612743,47,51,2025-03-22T02:59:13Z,2700000,False,230.0,38.0,1,left,MISS P. Watson 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Right Corner 3,24+ Right,23.36,Missed,,,,,,,,,,,,,,,,,,
275,PT03M42.00S,2025-03-22T02:59:09.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,47,51,2025-03-22T02:59:09Z,2710000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,274.0,,,,,
277,PT03M42.00S,2025-03-22T02:59:14.9Z,2,REGULAR,substitution,out,[],1631212,,,1610612743,47,51,2025-03-22T02:59:19Z,2730000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M42.00S,2025-03-22T02:59:14.9Z,2,REGULAR,substitution,in,[],1629008,,,1610612743,47,51,2025-03-22T02:59:19Z,2740000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M39.00S,2025-03-22T02:59:31.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627750,19.66162943495401,64.2156862745098,1610612743,47,53,2025-03-22T02:59:37Z,2750000,False,-71.0,132.0,1,left,J. Murray 15' fadeaway Jump Shot (8 PTS) (A. Gordon 2 AST),"[1627750, 203932]",1610612743.0,DEN,fadeaway,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,15.02,Made,8.0,,,,,,,,,A. Gordon,203932.0,2.0,,,,,,
281,PT03M23.00S,2025-03-22T02:59:49.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,92.85479632063075,51.71568627450981,1610612757,49,53,2025-03-22T02:59:54Z,2770000,False,9.0,15.0,1,right,S. Sharpe driving Layup (6 PTS),[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.7,Made,6.0,,,,,,,,,,,,,,,,,
282,PT03M23.00S,2025-03-22T02:59:51.9Z,2,REGULAR,foul,personal,['1freethrow'],1629008,,,1610612757,49,53,2025-03-22T03:00:01Z,2780000,False,,,0,,M. Porter Jr. shooting personal FOUL (2 PF) (Sharpe 1 FT),"[1629008, 1631101]",1610612743.0,DEN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,1627534.0,2.0,0.0,Sharpe,1631101.0,,,,,,,,,
284,PT03M23.00S,2025-03-22T03:00:16.6Z,2,REGULAR,freethrow,1 of 1,[],1631101,,,1610612757,50,53,2025-03-22T03:00:16Z,2800000,False,,,0,,S. Sharpe Free Throw 1 of 1 (7 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
285,PT03M06.00S,2025-03-22T03:01:07.9Z,2,REGULAR,jumpball,recovered,[],1631128,,,1610612743,50,53,2025-03-22T03:15:51Z,2810000,False,,,0,,Jump Ball J. Murray vs. K. Murray: Tip to C. Braun,"[1631128, 1627750, 1631200]",1610612743.0,DEN,heldball,C. Braun,1631128.0,Braun,C. Braun,Murray,1627750.0,Murray,1631200.0,,,,,,,,,,,,,,,,,,,,,,
288,PT02M55.00S,2025-03-22T03:01:14.8Z,2,REGULAR,3pt,Jump Shot,[],1629008,18.74178712220762,93.13725490196079,1610612743,50,53,2025-03-22T03:01:20Z,2840000,False,-216.0,124.0,1,left,MISS M. Porter Jr. 24' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,24.87,Missed,,,,,,,,,,,,,,,,,,
289,PT02M53.00S,2025-03-22T03:01:16.8Z,2,REGULAR,rebound,offensive,[],1631128,,,1610612743,50,53,2025-03-22T03:05:49Z,2850000,False,,,0,,C. Braun REBOUND (Off:1 Def:0),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,288.0,1.0,0.0,1.0,,
305,PT02M52.00S,2025-03-22T03:01:18.8Z,2,REGULAR,turnover,lost ball,[],1631128,,,1610612743,50,53,2025-03-22T03:05:41Z,2855000,False,,,0,,C. Braun lost ball TURNOVER (1 TO),"[1631128, 1630625]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,,,,1.0,Banton,1630625.0,,,,,,,,,,,,,,
306,PT02M52.00S,2025-03-22T03:01:18.8Z,2,REGULAR,steal,,[],1630625,,,1610612757,50,53,2025-03-22T03:05:41Z,2857500,False,,,0,,D. Banton STEAL (1 STL),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
290,PT02M47.00S,2025-03-22T03:01:22.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1631101,90.62089356110381,42.8921568627451,1610612757,52,53,2025-03-22T03:05:41Z,2860000,False,-36.0,36.0,1,right,S. Sharpe running Layup (9 PTS) (K. Murray 2 AST),"[1631101, 1631200]",1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,5.03,Made,9.0,,,,,,,,,K. Murray,1631200.0,2.0,,,,,,
292,PT02M32.00S,2025-03-22T03:01:38.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631128,6.783837056504599,48.77450980392157,1610612743,52,55,2025-03-22T03:01:42Z,2880000,False,6.0,11.0,1,left,C. Braun cutting DUNK (6 PTS) (J. Pickett 4 AST),"[1631128, 1629618]",1610612743.0,DEN,cutting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,1.28,Made,6.0,,,,,,,,,J. Pickett,1629618.0,4.0,,,,,,
294,PT02M18.00S,2025-03-22T03:01:53.6Z,2,REGULAR,turnover,out-of-bounds,[],1630166,,,1610612757,52,55,2025-03-22T03:02:01Z,2900000,False,,,0,,D. Avdija bad pass out-of-bounds TURNOVER (4 TO),[1630166],1610612757.0,POR,bad pass,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,4.0,,,1627534.0,,,,,,,,,,,,,
295,PT02M18.00S,2025-03-22T03:01:59.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,52,55,2025-03-22T03:01:59Z,2910000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M18.00S,2025-03-22T03:02:01.4Z,2,REGULAR,substitution,out,[],1630166,,,1610612743,52,55,2025-03-22T03:04:30Z,2920000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M18.00S,2025-03-22T03:02:01.4Z,2,REGULAR,substitution,out,[],1631200,,,1610612743,52,55,2025-03-22T03:04:30Z,2930000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M18.00S,2025-03-22T03:02:01.4Z,2,REGULAR,substitution,out,[],1629618,,,1610612743,52,55,2025-03-22T03:04:30Z,2940000,False,,,0,,SUB out: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M18.00S,2025-03-22T03:02:01.4Z,2,REGULAR,substitution,in,[],1641871,,,1610612743,52,55,2025-03-22T03:04:30Z,2950000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M18.00S,2025-03-22T03:02:01.4Z,2,REGULAR,substitution,in,[],1629680,,,1610612743,52,55,2025-03-22T03:04:30Z,2960000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M18.00S,2025-03-22T03:02:01.4Z,2,REGULAR,substitution,in,[],201566,,,1610612743,52,55,2025-03-22T03:04:30Z,2970000,False,,,0,,SUB in: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT01M58.00S,2025-03-22T03:05:07.4Z,2,REGULAR,foul,personal,['2freethrow'],1641871,,,1610612743,52,55,2025-03-22T03:07:36Z,2980000,False,,,0,,D. Reath flagrant-type-1 personal FOUL (2 PF) (Gordon 2 FT),"[1641871, 203932]",1610612757.0,POR,flagrant-type-1,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,2.0,0.0,Gordon,203932.0,,,,,,,,,
308,PT01M58.00S,2025-03-22T03:07:44.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203932,,,1610612743,52,56,2025-03-22T03:08:06Z,3020000,False,,,0,,A. Gordon flagrant Free Throw 1 of 2 (12 PTS),[203932],1610612743.0,DEN,flagrant,,,Gordon,A. Gordon,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
309,PT01M58.00S,2025-03-22T03:07:44.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203932,,,1610612743,52,57,2025-03-22T03:08:06Z,3030000,False,,,0,,A. Gordon flagrant Free Throw 2 of 2 (13 PTS),[203932],1610612743.0,DEN,flagrant,,,Gordon,A. Gordon,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
310,PT01M53.00S,2025-03-22T03:08:19.8Z,2,REGULAR,turnover,out-of-bounds,[],201566,,,1610612743,52,57,2025-03-22T03:08:24Z,3040000,False,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (5 TO),[201566],1610612743.0,DEN,bad pass,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,5.0,,,202007.0,,,,,,,,,,,,,
311,PT01M40.00S,2025-03-22T03:08:51.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631101,67.49342969776609,60.29411764705882,1610612757,52,57,2025-03-22T03:08:56Z,3050000,False,51.0,253.0,1,right,MISS S. Sharpe 25' step back 3PT,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
312,PT01M36.00S,2025-03-22T03:08:55.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,52,57,2025-03-22T03:23:27Z,3060000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,311.0,,,,,
314,PT01M25.00S,2025-03-22T03:09:16.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,7.835085413929041,53.431372549019606,1610612743,52,59,2025-03-22T03:23:32Z,3080000,False,-17.0,21.0,1,left,R. Westbrook driving Layup (15 PTS),[201566],1610612743.0,DEN,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2.72,Made,15.0,,,,,,,,,,,,,,,,,
315,PT01M12.00S,2025-03-22T03:09:28.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,85.75886990801577,51.225490196078425,1610612757,52,59,2025-03-22T03:09:37Z,3090000,False,6.0,81.0,1,right,MISS S. Sharpe 8' driving floating Shot,[1631101],1610612757.0,POR,driving floating,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,8.16,Missed,,,,,,,,,,,,,,,,,,
316,PT01M10.00S,2025-03-22T03:09:30.9Z,2,REGULAR,rebound,defensive,[],201566,,,1610612743,52,59,2025-03-22T03:09:37Z,3100000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,315.0,2.0,2.0,0.0,,
318,PT01M03.00S,2025-03-22T03:09:55.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,3.1044678055190538,42.15686274509804,1610612743,52,59,2025-03-22T03:10:04Z,3120000,False,39.0,-23.0,1,left,MISS M. Porter Jr. driving Layup - blocked,"[1629008, 1630625]",1610612743.0,DEN,driving,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.56,Missed,,,,,,,,,,,,,,,,,Banton,1630625.0
319,PT01M03.00S,2025-03-22T03:09:55.6Z,2,REGULAR,block,,[],1630625,,,1610612743,52,59,2025-03-22T03:09:58Z,3130000,False,,,0,,D. Banton BLOCK (2 BLK),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
320,PT01M03.00S,2025-03-22T03:09:55.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,52,59,2025-03-22T03:10:04Z,3140000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,318.0,,,,,
322,PT01M03.00S,2025-03-22T03:10:08.1Z,2,REGULAR,substitution,out,[],1630625,,,1610612743,52,59,2025-03-22T03:10:11Z,3160000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT01M03.00S,2025-03-22T03:10:08.1Z,2,REGULAR,substitution,in,[],1630166,,,1610612743,52,59,2025-03-22T03:10:11Z,3170000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M58.50S,2025-03-22T03:10:20.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627750,31.750985545335087,65.19607843137256,1610612743,52,59,2025-03-22T03:10:25Z,3180000,False,-76.0,246.0,1,left,MISS J. Murray 25' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,25.75,Missed,,,,,,,,,,,,,,,,,,
325,PT00M55.30S,2025-03-22T03:10:23.9Z,2,REGULAR,rebound,defensive,[],1641739,,,1610612757,52,59,2025-03-22T03:10:25Z,3190000,False,,,0,,T. Camara REBOUND (Off:1 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,324.0,3.0,2.0,1.0,,
326,PT00M55.30S,2025-03-22T03:10:26.6Z,2,REGULAR,foul,personal,[],1629008,,,1610612757,52,59,2025-03-22T03:10:37Z,3200000,False,,,0,,M. Porter Jr. personal FOUL (3 PF),"[1629008, 1641739]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,202007.0,3.0,0.0,Camara,1641739.0,,,,,,,,,
328,PT00M55.30S,2025-03-22T03:10:36.2Z,2,REGULAR,substitution,out,[],1629008,,,1610612757,52,59,2025-03-22T03:10:45Z,3220000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M55.30S,2025-03-22T03:10:36.2Z,2,REGULAR,substitution,in,[],1631212,,,1610612757,52,59,2025-03-22T03:10:45Z,3230000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M32.70S,2025-03-22T03:11:09.0Z,2,REGULAR,3pt,Jump Shot,[],1631101,66.70499342969777,38.970588235294116,1610612757,52,59,2025-03-22T03:11:19Z,3240000,False,-55.0,260.0,1,right,MISS S. Sharpe 26' step back 3PT,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,26.63,Missed,,,,,,,,,,,,,,,,,,
331,PT00M29.30S,2025-03-22T03:11:12.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,52,59,2025-03-22T03:11:19Z,3250000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,330.0,,,,,
333,PT00M24.50S,2025-03-22T03:11:41.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631101,91.5407358738502,46.07843137254902,1610612757,54,59,2025-03-22T03:11:45Z,3270000,False,-20.0,27.0,1,right,S. Sharpe driving Layup (11 PTS) (D. Reath 2 AST),"[1631101, 1641871]",1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,3.34,Made,11.0,,,,,,,,,D. Reath,1641871.0,2.0,,,,,,
335,PT00M01.20S,2025-03-22T03:12:07.8Z,2,REGULAR,3pt,Jump Shot,[],1631128,25.04927726675427,14.460784313725492,1610612743,54,59,2025-03-22T03:12:14Z,3290000,False,178.0,183.0,1,left,MISS C. Braun 25' step back 3PT,[1631128],1610612743.0,DEN,step back,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,25.51,Missed,,,,,,,,,,,,,,,,,,
336,PT00M01.20S,2025-03-22T03:12:07.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,54,59,2025-03-22T03:12:14Z,3300000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,335.0,,,,,
337,PT00M00.00S,2025-03-22T03:12:13.1Z,2,REGULAR,period,end,[],0,,,1610612743,54,59,2025-03-22T03:12:13Z,3310000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2025-03-22T03:24:58.1Z,3,REGULAR,substitution,out,['startperiod'],1629680,,,1610612743,54,59,2025-03-22T03:27:06Z,3320000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2025-03-22T03:24:58.1Z,3,REGULAR,substitution,out,['startperiod'],1631212,,,1610612743,54,59,2025-03-22T03:27:06Z,3330000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2025-03-22T03:24:58.1Z,3,REGULAR,substitution,in,['startperiod'],1630703,,,1610612743,54,59,2025-03-22T03:27:06Z,3340000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2025-03-22T03:24:58.1Z,3,REGULAR,substitution,in,['startperiod'],1629008,,,1610612743,54,59,2025-03-22T03:27:06Z,3350000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2025-03-22T03:27:24.7Z,3,REGULAR,period,start,[],0,,,1610612757,54,59,2025-03-22T03:27:24Z,3360000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT11M51.00S,2025-03-22T03:27:32.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641739,6.521024967148489,46.32352941176471,1610612757,56,59,2025-03-22T03:27:39Z,3370000,False,18.0,9.0,1,left,T. Camara cutting DUNK (11 PTS) (S. Sharpe 2 AST),"[1641739, 1631101]",1610612757.0,POR,cutting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,2.04,Made,11.0,,,,,,,,,S. Sharpe,1631101.0,2.0,,,,,,
345,PT11M37.00S,2025-03-22T03:27:49.4Z,3,REGULAR,foul,personal,['2freethrow'],1631101,,,1610612743,56,59,2025-03-22T03:28:00Z,3390000,False,,,0,,S. Sharpe shooting personal FOUL (3 PF) (Braun 2 FT),"[1631101, 1631128]",1610612757.0,POR,shooting,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,1627534.0,3.0,0.0,Braun,1631128.0,,,,,,,,,
347,PT11M37.00S,2025-03-22T03:28:14.8Z,3,REGULAR,freethrow,1 of 2,[],1631128,,,1610612743,56,60,2025-03-22T03:28:14Z,3410000,False,,,0,,C. Braun Free Throw 1 of 2 (7 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
348,PT11M37.00S,2025-03-22T03:28:27.9Z,3,REGULAR,freethrow,2 of 2,[],1631128,,,1610612743,56,61,2025-03-22T03:28:27Z,3420000,False,,,0,,C. Braun Free Throw 2 of 2 (8 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
349,PT11M25.00S,2025-03-22T03:28:40.1Z,3,REGULAR,2pt,Jump Shot,[],1631101,21.107095926412615,52.69607843137255,1610612757,58,61,2025-03-22T03:29:13Z,3430000,False,-13.0,146.0,1,left,S. Sharpe 14' driving floating Jump Shot (13 PTS) (D. Avdija 4 AST),"[1631101, 1630166]",1610612757.0,POR,driving floating,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Center,14.65,Made,13.0,,,,,,,,,D. Avdija,1630166.0,4.0,,,,,,
350,PT11M08.00S,2025-03-22T03:28:56.7Z,3,REGULAR,2pt,Jump Shot,[],203932,78.53153745072274,43.627450980392155,1610612743,58,63,2025-03-22T03:29:02Z,3440000,False,-32.0,149.0,1,right,A. Gordon 15' step back Jump Shot (15 PTS),[203932],1610612743.0,DEN,step back,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Center,15.27,Made,15.0,,,,,,,,,,,,,,,,,
352,PT10M52.00S,2025-03-22T03:29:12.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,6.521024967148489,54.166666666666664,1610612757,60,63,2025-03-22T03:29:33Z,3450000,False,-21.0,9.0,1,left,S. Henderson driving Layup (12 PTS),[1630703],1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,2.26,Made,12.0,,,,,,,,,,,,,,,,,
