actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
252,PT06M54.00S,2025-02-21T03:51:08.8Z,2,REGULAR,turnover,bad pass,[],2544,,,1610612747,22,40,2025-02-21T03:51:12Z,2480000,False,,,0,,L. James bad pass TURNOVER (4 TO),"[2544, 1641739]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,4.0,Camara,1641739.0,,,
253,PT06M54.00S,2025-02-21T03:51:08.8Z,2,REGULAR,steal,,[],1641739,,,1610612757,22,40,2025-02-21T03:53:36Z,2490000,False,,,0,,T. Camara STEAL (2 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
254,PT06M49.00S,2025-02-21T03:51:14.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203924,94.95729303547962,50.73529411764706,1610612757,22,40,2025-02-21T03:55:11Z,2500000,False,4.0,-5.0,1,right,MISS J. Grant running Layup,[203924],1610612757.0,POR,running,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,0.63,Missed,,,,,,,,,,,,,,,,,,
263,PT06M49.00S,2025-02-21T03:51:14.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,22,40,2025-02-21T03:55:31Z,2505000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,254.0,,,,,,,,,,,,,,,
255,PT06M49.00S,2025-02-21T03:51:37.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,22,40,2025-02-21T03:54:26Z,2510000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M49.00S,2025-02-21T03:54:06.8Z,2,REGULAR,substitution,out,[],1627827,,,1610612747,22,40,2025-02-21T03:54:26Z,2520000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M49.00S,2025-02-21T03:54:06.8Z,2,REGULAR,substitution,out,[],2544,,,1610612747,22,40,2025-02-21T03:54:26Z,2530000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M49.00S,2025-02-21T03:54:06.8Z,2,REGULAR,substitution,in,[],1629216,,,1610612747,22,40,2025-02-21T03:54:26Z,2540000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M49.00S,2025-02-21T03:54:06.8Z,2,REGULAR,substitution,in,[],1629060,,,1610612747,22,40,2025-02-21T03:54:26Z,2550000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M49.00S,2025-02-21T03:54:06.8Z,2,REGULAR,substitution,out,[],203924,,,1610612747,22,40,2025-02-21T03:54:36Z,2555000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M49.00S,2025-02-21T03:54:06.8Z,2,REGULAR,substitution,in,[],1630625,,,1610612747,22,40,2025-02-21T03:54:36Z,2557500,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M49.00S,2025-02-21T03:54:26.6Z,2,REGULAR,jumpball,recovered,[],1629003,,,1610612747,22,40,2025-02-21T06:08:05Z,2560000,False,,,0,,Jump Ball J. Hayes vs. R. Williams III: Tip to S. Milton,"[1629003, 1629637, 1629057]",1610612747.0,LAL,lodgedball,S. Milton,1629003.0,Milton,S. Milton,Hayes,1629637.0,Williams III,1629057.0,,,,,,,,,,,,,,,,,,,,,,
266,PT06M26.00S,2025-02-21T03:54:40.9Z,2,REGULAR,3pt,Jump Shot,[],1629216,28.86005256241787,23.774509803921568,1610612747,22,40,2025-02-21T03:54:45Z,2590000,False,131.0,219.0,1,left,MISS G. Vincent 25' 3PT,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,25.51,Missed,,,,,,,,,,,,,,,,,,
267,PT06M25.00S,2025-02-21T03:54:41.9Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612757,22,40,2025-02-21T03:54:45Z,2600000,False,,,0,,R. Williams III REBOUND (Off:0 Def:2),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Right Center,,,,,266.0,2.0,2.0,0.0,,,,,,,,,,,,
268,PT06M12.00S,2025-02-21T03:54:57.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,92.85479632063075,52.20588235294118,1610612757,24,40,2025-02-21T03:55:57Z,2610000,False,11.0,15.0,1,right,D. Avdija cutting Layup (6 PTS) (D. Banton 1 AST),"[1630166, 1630625]",1610612757.0,POR,cutting,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,,,,,,,,6.0,,,,D. Banton,1630625.0,1.0
270,PT06M12.00S,2025-02-21T03:55:02.1Z,2,REGULAR,foul,personal,['1freethrow'],1629216,,,1610612757,24,40,2025-02-21T03:55:08Z,2630000,False,,,0,,G. Vincent shooting personal FOUL (1 PF) (Avdija 1 FT),"[1629216, 1630166]",1610612747.0,LAL,shooting,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,,,,,,,,,202053.0,1.0,0.0,Avdija,1630166.0,,,,,,,
272,PT06M12.00S,2025-02-21T03:55:26.4Z,2,REGULAR,freethrow,1 of 1,[],1630166,,,1610612757,25,40,2025-02-21T03:55:26Z,2650000,False,,,0,,D. Avdija Free Throw 1 of 1 (7 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,,,,,,7.0,,,,,,
273,PT06M02.00S,2025-02-21T03:55:41.4Z,2,REGULAR,foul,offensive,[],1629637,,,1610612747,25,40,2025-02-21T03:55:49Z,2660000,False,,,0,,J. Hayes offensive FOUL (1 PF),"[1629637, 1641739]",1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,2882.0,1.0,0.0,Camara,1641739.0,,,,,,,
275,PT06M02.00S,2025-02-21T03:55:41.4Z,2,REGULAR,turnover,offensive foul,[],1629637,,,1610612747,25,40,2025-02-21T03:55:41Z,2680000,False,,,0,,J. Hayes offensive foul TURNOVER (1 TO),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,2882.0,,,,,,1.0,,,,,
276,PT06M02.00S,2025-02-21T03:55:48.6Z,2,REGULAR,substitution,out,[],1629003,,,1610612757,25,40,2025-02-21T03:55:51Z,2690000,False,,,0,,SUB out: S. Milton,[1629003],1610612747.0,LAL,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT06M02.00S,2025-02-21T03:55:48.6Z,2,REGULAR,substitution,in,[],1630692,,,1610612757,25,40,2025-02-21T03:55:51Z,2700000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M51.00S,2025-02-21T03:56:09.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630625,67.62483574244416,27.941176470588236,1610612757,28,40,2025-02-21T03:56:14Z,2710000,False,-110.0,252.0,1,right,D. Banton 27' 3PT pullup (3 PTS) (R. Williams III 1 AST),"[1630625, 1629057]",1610612757.0,POR,pullup,,,Banton,D. Banton,,,,,Above the Break 3,24+ Left Center,27.49,Made,,,,,,,,,,,,3.0,,,,R. Williams III,1629057.0,1.0
280,PT05M33.00S,2025-02-21T03:56:29.0Z,2,REGULAR,turnover,bad pass,[],1630559,,,1610612747,28,40,2025-02-21T03:56:32Z,2730000,False,,,0,,A. Reaves bad pass TURNOVER (1 TO),"[1630559, 1641739]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,1.0,Camara,1641739.0,,,
281,PT05M33.00S,2025-02-21T03:56:29.0Z,2,REGULAR,steal,,[],1641739,,,1610612757,28,40,2025-02-21T04:19:03Z,2740000,False,,,0,,T. Camara STEAL (3 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
282,PT05M30.00S,2025-02-21T03:56:32.1Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630625,67.88764783180025,63.970588235294116,1610612757,28,40,2025-02-21T03:56:49Z,2750000,False,70.0,249.0,1,right,MISS D. Banton 25' running pullup 3PT,[1630625],1610612757.0,POR,running pullup,,,Banton,D. Banton,,,,,Above the Break 3,24+ Center,25.9,Missed,,,,,,,,,,,,,,,,,,
283,PT05M25.00S,2025-02-21T03:56:37.1Z,2,REGULAR,rebound,offensive,[],1629057,,,1610612757,28,40,2025-02-21T03:56:39Z,2760000,False,,,0,,R. Williams III REBOUND (Off:1 Def:2),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Center,,,,,282.0,3.0,2.0,1.0,,,,,,,,,,,,
284,PT05M25.00S,2025-02-21T03:56:36.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1629057,94.40999984741211,50.0,1610612757,30,40,2025-02-21T03:57:31Z,2770000,False,0.0,0.0,1,right,R. Williams III tip Layup (4 PTS),[1629057],1610612757.0,POR,tip,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,4.0,,,,,,
285,PT05M01.00S,2025-02-21T03:57:00.4Z,2,REGULAR,3pt,Jump Shot,[],1629216,6.1268068331143235,95.83333333333334,1610612747,30,40,2025-02-21T03:57:06Z,2780000,False,-229.0,5.0,1,left,MISS G. Vincent 3PT,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Left Corner 3,24+ Left,22.93,Missed,,,,,,,,,,,,,,,,,,
286,PT04M58.00S,2025-02-21T03:57:03.4Z,2,REGULAR,rebound,offensive,[],1629060,,,1610612747,30,40,2025-02-21T03:57:06Z,2790000,False,,,0,,R. Hachimura REBOUND (Off:3 Def:3),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,,,,,285.0,6.0,3.0,3.0,,,,,,,,,,,,
287,PT04M57.00S,2025-02-21T03:57:04.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629060,24.392247043363994,47.30392156862745,1610612747,30,42,2025-02-21T03:57:08Z,2800000,False,13.0,177.0,1,left,R. Hachimura 17' Jump Shot (4 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Center,17.73,Made,,,,,,,,,,,,4.0,,,,,,
288,PT04M42.00S,2025-02-21T03:57:19.1Z,2,REGULAR,3pt,Jump Shot,[],1630703,79.05716162943496,90.68627450980392,1610612757,33,42,2025-02-21T03:57:23Z,2810000,False,203.0,144.0,1,right,S. Henderson 24' 3PT  (5 PTS) (D. Avdija 1 AST),"[1630703, 1630166]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,24.94,Made,,,,,,,,,,,,5.0,,,,D. Avdija,1630166.0,1.0
290,PT04M23.00S,2025-02-21T03:57:40.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,7.835085413929041,45.34313725490196,1610612747,33,44,2025-02-21T03:57:51Z,2830000,False,23.0,21.0,1,left,A. Reaves driving bank Jump Shot (14 PTS),[1630559],1610612747.0,LAL,driving bank,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,3.14,Made,,,,,,,,,,,,14.0,,,,,,
291,PT04M23.00S,2025-02-21T03:57:43.2Z,2,REGULAR,foul,personal,['1freethrow'],1630166,,,1610612747,33,44,2025-02-21T03:58:15Z,2840000,False,,,0,,D. Avdija shooting personal FOUL (1 PF) (Reaves 1 FT),"[1630166, 1630559]",1610612757.0,POR,shooting,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,2882.0,1.0,0.0,Reaves,1630559.0,,,,,,,
293,PT04M23.00S,2025-02-21T03:57:53.7Z,2,REGULAR,substitution,out,[],1629637,,,1610612747,33,44,2025-02-21T03:58:15Z,2860000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT04M23.00S,2025-02-21T03:57:53.7Z,2,REGULAR,substitution,in,[],2544,,,1610612747,33,44,2025-02-21T03:58:15Z,2870000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT04M23.00S,2025-02-21T03:58:11.6Z,2,REGULAR,freethrow,1 of 1,[],1630559,,,1610612747,33,45,2025-02-21T03:58:11Z,2880000,False,,,0,,A. Reaves Free Throw 1 of 1 (15 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,,,,,,,,15.0,,,,,,
296,PT04M15.00S,2025-02-21T03:58:23.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629216,,,1610612757,33,45,2025-02-21T03:58:34Z,2890000,False,,,0,,G. Vincent personal FOUL (2 PF) (Avdija 2 FT),"[1629216, 1630166]",1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Right Center,,,,,,,,,202035.0,2.0,0.0,Avdija,1630166.0,,,,,,,
298,PT04M15.00S,2025-02-21T03:58:53.1Z,2,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,34,45,2025-02-21T03:59:09Z,2910000,False,,,0,,D. Avdija Free Throw 1 of 2 (8 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,,,,,,8.0,,,,,,
299,PT04M15.00S,2025-02-21T03:58:53.1Z,2,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,34,45,2025-02-21T03:59:09Z,2920000,False,,,0,,MISS D. Avdija Free Throw 2 of 2,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
300,PT04M12.00S,2025-02-21T03:58:56.1Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,34,45,2025-02-21T03:59:09Z,2930000,False,,,0,,L. James REBOUND (Off:0 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,299.0,4.0,4.0,0.0,,,,,,,,,,,,
301,PT03M53.00S,2025-02-21T03:59:28.2Z,2,REGULAR,turnover,out-of-bounds,[],2544,,,1610612747,34,45,2025-02-21T03:59:36Z,2940000,False,,,0,,L. James bad pass out-of-bounds TURNOVER (5 TO),[2544],1610612747.0,LAL,bad pass,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,,,,202035.0,,,,,,5.0,,,,,
302,PT03M41.00S,2025-02-21T03:59:55.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630692,,,1610612757,34,45,2025-02-21T03:59:59Z,2950000,False,,,0,,J. Goodwin shooting personal FOUL (1 PF) (Avdija 2 FT),"[1630692, 1630166]",1610612747.0,LAL,shooting,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,,,,,,,202053.0,1.0,0.0,Avdija,1630166.0,,,,,,,
304,PT03M41.00S,2025-02-21T04:00:18.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630166,,,1610612757,35,45,2025-02-21T04:00:18Z,2970000,False,,,0,,D. Avdija Free Throw 1 of 2 (9 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,,,,,,9.0,,,,,,
305,PT03M41.00S,2025-02-21T04:00:20.3Z,2,REGULAR,substitution,out,[],1630692,,,1610612757,35,45,2025-02-21T04:00:29Z,2980000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M41.00S,2025-02-21T04:00:20.3Z,2,REGULAR,substitution,in,[],1627827,,,1610612757,35,45,2025-02-21T04:00:29Z,2990000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M41.00S,2025-02-21T04:00:51.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630166,,,1610612757,36,45,2025-02-21T04:00:51Z,3000000,False,,,0,,D. Avdija Free Throw 2 of 2 (10 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,,,,,,10.0,,,,,,
308,PT03M17.00S,2025-02-21T04:01:17.1Z,2,REGULAR,3pt,Jump Shot,[],1629216,11.251642575558476,97.05882352941177,1610612747,36,45,2025-02-21T04:01:25Z,3010000,False,-235.0,53.0,1,left,MISS G. Vincent 24' 3PT,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Left Corner 3,24+ Left,24.13,Missed,,,,,,,,,,,,,,,,,,
309,PT03M14.00S,2025-02-21T04:01:20.1Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612757,36,45,2025-02-21T04:01:21Z,3020000,False,,,0,,R. Williams III REBOUND (Off:1 Def:3),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Left Corner 3,24+ Left,,,,,308.0,4.0,3.0,1.0,,,,,,,,,,,,
310,PT03M08.00S,2025-02-21T04:01:26.4Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630703,90.75229960578186,52.450980392156865,1610612757,38,45,2025-02-21T04:02:05Z,3030000,False,12.0,34.0,1,right,S. Henderson driving floating Jump Shot (7 PTS),[1630703],1610612757.0,POR,driving floating,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,3.65,Made,,,,,,,,,,,,7.0,,,,,,
311,PT02M47.00S,2025-02-21T04:01:49.6Z,2,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612747,38,45,2025-02-21T04:02:01Z,3040000,False,,,0,,R. Williams III shooting personal FOUL (2 PF) (Reaves 2 FT),"[1629057, 1630559]",1610612757.0,POR,shooting,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2882.0,2.0,0.0,Reaves,1630559.0,,,,,,,
313,PT02M47.00S,2025-02-21T04:02:06.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,38,45,2025-02-21T04:02:05Z,3060000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT02M47.00S,2025-02-21T04:03:41.7Z,2,REGULAR,substitution,out,[],1629216,,,1610612747,38,45,2025-02-21T04:04:49Z,3070000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT02M47.00S,2025-02-21T04:03:41.7Z,2,REGULAR,substitution,in,[],1629637,,,1610612747,38,45,2025-02-21T04:04:49Z,3080000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT02M47.00S,2025-02-21T04:05:09.3Z,2,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,38,46,2025-02-21T04:05:09Z,3090000,False,,,0,,A. Reaves Free Throw 1 of 2 (16 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,,,,,,,,16.0,,,,,,
317,PT02M47.00S,2025-02-21T04:05:21.7Z,2,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,38,47,2025-02-21T04:05:21Z,3100000,False,,,0,,A. Reaves Free Throw 2 of 2 (17 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,,,,,,,,17.0,,,,,,
318,PT02M30.00S,2025-02-21T04:05:42.4Z,2,REGULAR,foul,offensive,[],1630703,,,1610612757,38,47,2025-02-21T04:05:52Z,3110000,False,,,0,,S. Henderson offensive FOUL (1 PF),"[1630703, 1629637]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,,,,,,,2882.0,1.0,0.0,Hayes,1629637.0,,,,,,,
320,PT02M30.00S,2025-02-21T04:05:42.4Z,2,REGULAR,turnover,offensive foul,[],1630703,,,1610612757,38,47,2025-02-21T04:05:42Z,3130000,False,,,0,,S. Henderson offensive foul TURNOVER (1 TO),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,,,,,,,2882.0,,,,,,1.0,,,,,
321,PT02M11.00S,2025-02-21T04:06:15.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],2544,25.18068331143233,56.372549019607845,1610612747,38,49,2025-02-21T04:06:19Z,3140000,False,-32.0,184.0,1,left,L. James 18' pullup Jump Shot (14 PTS),[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Mid-Range,16-24 Center,18.69,Made,,,,,,,,,,,,14.0,,,,,,
322,PT01M54.00S,2025-02-21T04:06:31.9Z,2,REGULAR,3pt,Jump Shot,[],1641739,92.9862023653088,93.87254901960785,1610612757,41,49,2025-02-21T04:06:35Z,3150000,False,219.0,13.0,1,right,T. Camara 3PT  (6 PTS) (S. Henderson 2 AST),"[1641739, 1630703]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,21.98,Made,,,,,,,,,,,,6.0,,,,S. Henderson,1630703.0,2.0
324,PT01M33.00S,2025-02-21T04:06:52.4Z,2,REGULAR,3pt,Jump Shot,[],2544,32.933639947437584,55.392156862745104,1610612747,41,49,2025-02-21T04:06:56Z,3170000,False,-27.0,257.0,1,left,MISS L. James 25' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Center,25.85,Missed,,,,,,,,,,,,,,,,,,
325,PT01M32.00S,2025-02-21T04:06:53.4Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612757,41,49,2025-02-21T04:06:56Z,3180000,False,,,0,,D. Avdija REBOUND (Off:0 Def:3),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,324.0,3.0,3.0,0.0,,,,,,,,,,,,
326,PT01M25.00S,2025-02-21T04:07:01.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,94.03745072273325,48.03921568627451,1610612757,43,49,2025-02-21T04:07:06Z,3190000,False,-10.0,4.0,1,right,T. Camara driving reverse Layup (8 PTS) (D. Avdija 2 AST),"[1641739, 1630166]",1610612757.0,POR,driving reverse,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,,,,,,,,8.0,,,,D. Avdija,1630166.0,2.0
328,PT01M04.00S,2025-02-21T04:07:22.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,5.863994743758213,48.03921568627451,1610612747,43,51,2025-02-21T04:07:26Z,3210000,False,10.0,3.0,1,left,J. Hayes alley-oop DUNK (7 PTS) (L. James 3 AST),"[1629637, 2544]",1610612747.0,LAL,alley-oop,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,,,,,,,,7.0,,,,L. James,2544.0,3.0
330,PT00M53.80S,2025-02-21T04:07:35.0Z,2,REGULAR,2pt,Jump Shot,[],1630625,92.9862023653088,28.921568627450984,1610612757,45,51,2025-02-21T04:07:39Z,3230000,False,-105.0,13.0,1,right,D. Banton 10' fadeaway Jump Shot (5 PTS),[1630625],1610612757.0,POR,fadeaway,,,Banton,D. Banton,,,,,Mid-Range,8-16 Left,10.62,Made,,,,,,,,,,,,5.0,,,,,,
331,PT00M33.50S,2025-02-21T04:07:58.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,17.95335085413929,47.30392156862745,1610612747,45,53,2025-02-21T04:08:04Z,3240000,False,13.0,116.0,1,left,A. Reaves 11' fadeaway Jump Shot (19 PTS),[1630559],1610612747.0,LAL,fadeaway,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,11.71,Made,,,,,,,,,,,,19.0,,,,,,
332,PT00M11.50S,2025-02-21T04:08:27.9Z,2,REGULAR,3pt,Jump Shot,[],1630703,89.70105124835742,4.166666666666666,1610612757,45,53,2025-02-21T04:08:31Z,3250000,False,-229.0,44.0,1,right,MISS S. Henderson 3PT,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Left Corner 3,24+ Left,23.34,Missed,,,,,,,,,,,,,,,,,,
333,PT00M09.80S,2025-02-21T04:08:29.7Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,45,53,2025-02-21T04:08:29Z,3260000,False,,,0,,L. James REBOUND (Off:0 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Left Corner 3,24+ Left,,,,,332.0,5.0,5.0,0.0,,,,,,,,,,,,
334,PT00M04.70S,2025-02-21T04:08:35.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,7.966491458607096,49.50980392156863,1610612747,45,55,2025-02-21T04:09:02Z,3270000,False,2.0,22.0,1,left,L. James running Layup (16 PTS),[2544],1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,,,,,,,,16.0,,,,,,
335,PT00M00.60S,2025-02-21T04:08:45.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,93.38042049934296,49.01960784313725,1610612757,47,55,2025-02-21T04:08:48Z,3280000,False,-5.0,10.0,1,right,D. Banton driving Layup (7 PTS),[1630625],1610612757.0,POR,driving,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,1.09,Made,,,,,,,,,,,,7.0,,,,,,
336,PT00M00.00S,2025-02-21T04:08:56.4Z,2,REGULAR,period,end,[],0,,,1610612747,47,55,2025-02-21T04:08:56Z,3290000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2025-02-21T04:22:32.9Z,3,REGULAR,substitution,out,['startperiod'],1630703,,,1610612747,47,55,2025-02-21T04:23:57Z,3300000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
