actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
169,PT10M51.00S,2025-01-26T23:40:26.8Z,2,REGULAR,2pt,Jump Shot,[],1631101,74.72076215505913,50.98039215686274,1610612757,27,33,2025-01-26T23:40:37Z,1680000,False,5.0,185.0,1,right,MISS S. Sharpe 18' pullup Shot,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Center,18.52,Missed,,,,,,,,,,,,,,,,,,
170,PT10M47.00S,2025-01-26T23:40:30.8Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612760,27,33,2025-01-26T23:40:37Z,1690000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:2),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,16-24 Center,,,,169.0,,,,,,2.0,2.0,0.0,,,,,,,,
171,PT10M35.00S,2025-01-26T23:40:44.5Z,2,REGULAR,foul,personal,[],1642270,,,1610612760,27,33,2025-01-26T23:41:16Z,1700000,False,,,0,,D. Clingan personal FOUL (1 PF),"[1642270, 1630198]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,,,202053.0,1.0,0.0,Joe,1630198.0,,,,,,,,,,,
173,PT10M28.00S,2025-01-26T23:41:11.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,15.982260183968464,59.80392156862745,1610612760,27,33,2025-01-26T23:41:22Z,1720000,False,-49.0,98.0,1,left,MISS J. Williams 10' driving floating Shot,[1631114],1610612760.0,OKC,driving floating,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,10.93,Missed,,,,,,,,,,,,,,,,,,
174,PT10M27.00S,2025-01-26T23:41:13.8Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612760,27,33,2025-01-26T23:41:13Z,1730000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:2),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,,173.0,,,,,,3.0,2.0,1.0,,,,,,,,
175,PT10M27.00S,2025-01-26T23:41:14.4Z,2,REGULAR,foul,personal,['2freethrow'],1630625,,,1610612760,27,33,2025-01-26T23:41:21Z,1740000,False,,,0,,D. Banton shooting personal FOUL (1 PF) (Hartenstein 2 FT),"[1630625, 1628392]",1610612757.0,POR,shooting,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,,,,,2003.0,1.0,0.0,Hartenstein,1628392.0,,,,,,,,,,,
177,PT10M27.00S,2025-01-26T23:41:39.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628392,,,1610612760,27,33,2025-01-26T23:41:39Z,1760000,False,,,0,,MISS I. Hartenstein Free Throw 1 of 2,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
178,PT10M27.00S,2025-01-26T23:41:39.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,27,33,2025-01-26T23:41:39Z,1770000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,177.0,,,,,,,,,,,,,,,,
179,PT10M27.00S,2025-01-26T23:41:54.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628392,,,1610612760,27,34,2025-01-26T23:41:54Z,1780000,False,,,0,,I. Hartenstein Free Throw 2 of 2 (3 PTS),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
180,PT10M12.00S,2025-01-26T23:42:12.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,89.56964520367937,43.38235294117647,1610612757,29,34,2025-01-26T23:42:20Z,1790000,False,-33.0,46.0,1,right,D. Banton driving Layup (2 PTS) (D. Avdija 2 AST),"[1630625, 1630166]",1610612757.0,POR,driving,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,5.63,Made,2.0,,,,,,,,,,D. Avdija,1630166.0,2.0,,,,,
181,PT10M01.00S,2025-01-26T23:42:23.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630198,7.046649145860711,46.32352941176471,1610612760,29,36,2025-01-26T23:42:30Z,1800000,False,18.0,14.0,1,left,I. Joe driving Layup (5 PTS) (I. Hartenstein 2 AST),"[1630198, 1628392]",1610612760.0,OKC,driving,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,2.29,Made,5.0,,,,,,,,,,I. Hartenstein,1628392.0,2.0,,,,,
183,PT09M34.00S,2025-01-26T23:42:50.8Z,2,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612757,29,36,2025-01-26T23:43:07Z,1820000,False,,,0,,I. Hartenstein shooting personal FOUL (1 PF) (Sharpe 2 FT),"[1628392, 1631101]",1610612760.0,OKC,shooting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,202035.0,1.0,0.0,Sharpe,1631101.0,,,,,,,,,,,
187,PT09M34.00S,2025-01-26T23:44:30.2Z,2,REGULAR,freethrow,1 of 2,[],1631101,,,1610612757,29,36,2025-01-26T23:44:30Z,1850000,False,,,0,,MISS S. Sharpe Free Throw 1 of 2,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
188,PT09M34.00S,2025-01-26T23:44:30.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,29,36,2025-01-26T23:44:30Z,1860000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,187.0,,,,,,,,,,,,,,,,
189,PT09M34.00S,2025-01-26T23:44:45.2Z,2,REGULAR,freethrow,2 of 2,[],1631101,,,1610612757,30,36,2025-01-26T23:44:45Z,1870000,False,,,0,,S. Sharpe Free Throw 2 of 2 (1 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
190,PT09M20.00S,2025-01-26T23:45:00.8Z,2,REGULAR,3pt,Jump Shot,[],1630198,29.517082785808146,75.24509803921569,1610612760,30,36,2025-01-26T23:45:18Z,1880000,False,-126.0,225.0,1,left,MISS I. Joe 25' step back 3PT,[1630198],1610612760.0,OKC,step back,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,25.8,Missed,,,,,,,,,,,,,,,,,,
191,PT09M16.00S,2025-01-26T23:45:04.8Z,2,REGULAR,rebound,offensive,[],1627936,,,1610612760,30,36,2025-01-26T23:45:12Z,1890000,False,,,0,,A. Caruso REBOUND (Off:1 Def:1),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,,190.0,,,,,,2.0,1.0,1.0,,,,,,,,
192,PT09M12.00S,2025-01-26T23:45:08.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630198,27.020367936925098,76.7156862745098,1610612760,30,39,2025-01-26T23:45:14Z,1900000,False,-134.0,201.0,1,left,I. Joe 24' 3PT  (8 PTS) (O. Dieng 1 AST),"[1630198, 1631172]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,24.18,Made,8.0,,,,,,,,,,O. Dieng,1631172.0,1.0,,,,,
194,PT08M49.00S,2025-01-26T23:45:31.9Z,2,REGULAR,2pt,Jump Shot,[],1630625,78.9257555847569,57.59803921568627,1610612757,32,39,2025-01-26T23:45:45Z,1920000,False,38.0,146.0,1,right,D. Banton 15' pullup Jump Shot (4 PTS) (A. Simons 1 AST),"[1630625, 1629014]",1610612757.0,POR,pullup,,,Banton,D. Banton,,,,,Mid-Range,8-16 Center,15.05,Made,4.0,,,,,,,,,,A. Simons,1629014.0,1.0,,,,,
196,PT08M34.00S,2025-01-26T23:45:47.1Z,2,REGULAR,2pt,Jump Shot,[],1631114,10.85742444152431,68.62745098039215,1610612760,32,41,2025-01-26T23:45:55Z,1940000,False,-93.0,50.0,1,left,J. Williams 10' fadeaway Jump Shot (13 PTS),[1631114],1610612760.0,OKC,fadeaway,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,10.55,Made,13.0,,,,,,,,,,,,,,,,,
197,PT08M22.00S,2025-01-26T23:46:00.4Z,2,REGULAR,foul,personal,['2freethrow'],1631172,,,1610612757,32,41,2025-01-26T23:46:12Z,1950000,False,,,0,,O. Dieng shooting personal FOUL (1 PF) (Sharpe 2 FT),"[1631172, 1631101]",1610612760.0,OKC,shooting,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),8-16 Center,,,,,202035.0,1.0,0.0,Sharpe,1631101.0,,,,,,,,,,,
199,PT08M22.00S,2025-01-26T23:46:35.8Z,2,REGULAR,freethrow,1 of 2,[],1631101,,,1610612757,32,41,2025-01-26T23:46:35Z,1970000,False,,,0,,MISS S. Sharpe Free Throw 1 of 2,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
200,PT08M22.00S,2025-01-26T23:46:35.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,32,41,2025-01-26T23:46:35Z,1980000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,199.0,,,,,,,,,,,,,,,,
201,PT08M22.00S,2025-01-26T23:46:36.7Z,2,REGULAR,substitution,out,[],1642270,,,1610612757,32,41,2025-01-26T23:46:42Z,1990000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M22.00S,2025-01-26T23:46:36.7Z,2,REGULAR,substitution,out,[],1630166,,,1610612757,32,41,2025-01-26T23:46:42Z,2000000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M22.00S,2025-01-26T23:46:36.7Z,2,REGULAR,substitution,in,[],1629057,,,1610612757,32,41,2025-01-26T23:46:42Z,2010000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M22.00S,2025-01-26T23:46:36.7Z,2,REGULAR,substitution,in,[],203924,,,1610612757,32,41,2025-01-26T23:46:42Z,2020000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M22.00S,2025-01-26T23:46:57.3Z,2,REGULAR,freethrow,2 of 2,[],1631101,,,1610612757,33,41,2025-01-26T23:46:57Z,2030000,False,,,0,,S. Sharpe Free Throw 2 of 2 (2 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
206,PT08M16.00S,2025-01-26T23:47:07.4Z,2,REGULAR,foul,personal,['2freethrow'],1630625,,,1610612760,33,41,2025-01-26T23:47:23Z,2040000,False,,,0,,D. Banton shooting personal FOUL (2 PF) (Williams 2 FT),"[1630625, 1631114]",1610612757.0,POR,shooting,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,,,202035.0,2.0,0.0,Williams,1631114.0,,,,,,,,,,,
208,PT08M16.00S,2025-01-26T23:47:31.4Z,2,REGULAR,freethrow,1 of 2,[],1631114,,,1610612760,33,42,2025-01-26T23:47:31Z,2060000,False,,,0,,J. Williams Free Throw 1 of 2 (14 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
209,PT08M16.00S,2025-01-26T23:47:46.1Z,2,REGULAR,freethrow,2 of 2,[],1631114,,,1610612760,33,43,2025-01-26T23:47:46Z,2070000,False,,,0,,J. Williams Free Throw 2 of 2 (15 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
210,PT07M51.00S,2025-01-26T23:48:13.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,89.96386333771353,61.51960784313726,1610612757,33,43,2025-01-26T23:48:21Z,2080000,False,58.0,42.0,1,right,MISS A. Simons 7' driving finger roll Layup,[1629014],1610612757.0,POR,driving finger roll,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,7.12,Missed,,,,,,,,,,,,,,,,,,
211,PT07M47.00S,2025-01-26T23:48:17.9Z,2,REGULAR,rebound,defensive,[],1630198,,,1610612760,33,43,2025-01-26T23:48:21Z,2090000,False,,,0,,I. Joe REBOUND (Off:1 Def:1),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,In The Paint (Non-RA),0-8 Center,,,,210.0,,,,,,2.0,1.0,1.0,,,,,,,,
212,PT07M35.00S,2025-01-26T23:48:29.5Z,2,REGULAR,3pt,Jump Shot,[],1631114,31.225361366622867,71.32352941176471,1610612760,33,43,2025-01-26T23:48:36Z,2100000,False,-107.0,241.0,1,left,MISS J. Williams 26' 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,26.35,Missed,,,,,,,,,,,,,,,,,,
213,PT07M33.00S,2025-01-26T23:48:31.5Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612760,33,43,2025-01-26T23:48:36Z,2110000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:2),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,,212.0,,,,,,4.0,2.0,2.0,,,,,,,,
214,PT07M33.00S,2025-01-26T23:48:34.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628392,5.590000152587891,50.0,1610612760,33,45,2025-01-26T23:48:46Z,2120000,False,0.0,0.0,1,left,I. Hartenstein tip Layup (5 PTS),[1628392],1610612760.0,OKC,tip,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,0.0,Made,5.0,,,,,,,,,,,,,,,,,
215,PT07M33.00S,2025-01-26T23:48:35.6Z,2,REGULAR,foul,personal,['1freethrow'],1629057,,,1610612760,33,45,2025-01-26T23:48:58Z,2130000,False,,,0,,R. Williams III shooting personal FOUL (1 PF) (Hartenstein 1 FT),"[1629057, 1628392]",1610612757.0,POR,shooting,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,202053.0,1.0,0.0,Hartenstein,1628392.0,,,,,,,,,,,
217,PT07M33.00S,2025-01-26T23:48:45.1Z,2,REGULAR,substitution,out,[],1629014,,,1610612760,33,45,2025-01-26T23:48:51Z,2150000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M33.00S,2025-01-26T23:48:45.1Z,2,REGULAR,substitution,out,[],1630625,,,1610612760,33,45,2025-01-26T23:48:51Z,2160000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M33.00S,2025-01-26T23:48:45.1Z,2,REGULAR,substitution,in,[],1630703,,,1610612760,33,45,2025-01-26T23:48:51Z,2170000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M33.00S,2025-01-26T23:48:45.1Z,2,REGULAR,substitution,in,[],1641739,,,1610612760,33,45,2025-01-26T23:48:51Z,2180000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M33.00S,2025-01-26T23:49:06.4Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1628392,,,1610612760,33,46,2025-01-26T23:49:06Z,2190000,False,,,0,,I. Hartenstein Free Throw 1 of 1 (6 PTS),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
222,PT07M26.00S,2025-01-26T23:49:19.6Z,2,REGULAR,foul,personal,[],1627936,,,1610612757,33,46,2025-01-26T23:49:46Z,2200000,False,,,0,,A. Caruso personal FOUL (1 PF),"[1627936, 1631101]",1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,,,,,2003.0,1.0,0.0,Sharpe,1631101.0,,,,,,,,,,,
224,PT07M18.00S,2025-01-26T23:50:06.0Z,2,REGULAR,3pt,Jump Shot,[],1631101,82.07950065703022,93.62745098039215,1610612757,36,46,2025-01-26T23:50:10Z,2220000,False,218.0,116.0,1,right,S. Sharpe 24' 3PT  (5 PTS) (S. Henderson 1 AST),"[1631101, 1630703]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,24.7,Made,5.0,,,,,,,,,,S. Henderson,1630703.0,1.0,,,,,
226,PT07M06.00S,2025-01-26T23:50:17.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,15.062417871222076,48.03921568627451,1610612760,36,46,2025-01-26T23:51:23Z,2240000,False,10.0,89.0,1,left,MISS J. Williams 8' fadeaway Shot,[1631114],1610612760.0,OKC,fadeaway,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,8.96,Missed,,,,,,,,,,,,,,,,,,
227,PT07M04.00S,2025-01-26T23:50:19.7Z,2,REGULAR,rebound,offensive,[],1627936,,,1610612760,36,46,2025-01-26T23:51:23Z,2250000,False,,,0,,A. Caruso REBOUND (Off:2 Def:1),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),8-16 Center,,,,226.0,,,,,,3.0,1.0,2.0,,,,,,,,
228,PT06M59.00S,2025-01-26T23:50:26.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630198,7.966491458607096,48.28431372549019,1610612760,36,48,2025-01-26T23:50:59Z,2260000,False,9.0,22.0,1,left,I. Joe cutting Layup (10 PTS) (I. Hartenstein 3 AST),"[1630198, 1628392]",1610612760.0,OKC,cutting,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,2.4,Made,10.0,,,,,,,,,,I. Hartenstein,1628392.0,3.0,,,,,
230,PT06M59.00S,2025-01-26T23:50:29.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641739,,,1610612760,36,48,2025-01-26T23:50:42Z,2280000,False,,,0,,T. Camara shooting personal FOUL (1 PF) (Joe 1 FT),"[1641739, 1630198]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,202053.0,1.0,0.0,Joe,1630198.0,,,,,,,,,,,
232,PT06M59.00S,2025-01-26T23:50:38.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,36,48,2025-01-26T23:50:59Z,2300000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M59.00S,2025-01-26T23:53:38.6Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1630198,,,1610612760,36,49,2025-01-26T23:53:38Z,2310000,False,,,0,,I. Joe Free Throw 1 of 1 (11 PTS),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
234,PT06M45.00S,2025-01-26T23:53:56.7Z,2,REGULAR,foul,personal,[],1627936,,,1610612757,36,49,2025-01-26T23:54:05Z,2320000,False,,,0,,A. Caruso personal FOUL (2 PF),"[1627936, 203924]",1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),8-16 Center,,,,,2003.0,2.0,0.0,Grant,203924.0,,,,,,,,,,,
236,PT06M38.00S,2025-01-26T23:54:23.2Z,2,REGULAR,3pt,Jump Shot,[],1630703,69.85873850197109,70.09803921568627,1610612757,36,49,2025-01-26T23:54:28Z,2340000,False,100.0,231.0,1,right,MISS S. Henderson 25' 3PT,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,,,,,,,,,,,,,,,,,
237,PT06M35.00S,2025-01-26T23:54:26.2Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612760,36,49,2025-01-26T23:54:28Z,2350000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:3),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,,236.0,,,,,,5.0,3.0,2.0,,,,,,,,
238,PT06M19.00S,2025-01-26T23:54:43.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631172,10.068988173455978,49.50980392156863,1610612760,36,51,2025-01-26T23:54:53Z,2360000,False,2.0,42.0,1,left,O. Dieng cutting Layup (2 PTS) (J. Williams 4 AST),"[1631172, 1631114]",1610612760.0,OKC,cutting,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,4.22,Made,2.0,,,,,,,,,,J. Williams,1631114.0,4.0,,,,,
240,PT06M19.00S,2025-01-26T23:54:47.1Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631101,,,1610612760,36,51,2025-01-26T23:55:24Z,2380000,False,,,0,,S. Sharpe shooting personal FOUL (1 PF) (Dieng 1 FT),"[1631101, 1631172]",1610612757.0,POR,shooting,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,2003.0,1.0,0.0,Dieng,1631172.0,,,,,,,,,,,
242,PT06M19.00S,2025-01-26T23:55:00.0Z,2,REGULAR,substitution,out,[],1631101,,,1610612760,36,51,2025-01-26T23:55:22Z,2400000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M19.00S,2025-01-26T23:55:00.0Z,2,REGULAR,substitution,out,[],1629057,,,1610612760,36,51,2025-01-26T23:55:22Z,2410000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M19.00S,2025-01-26T23:55:00.0Z,2,REGULAR,substitution,out,[],1630703,,,1610612760,36,51,2025-01-26T23:55:22Z,2420000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M19.00S,2025-01-26T23:55:00.0Z,2,REGULAR,substitution,in,[],1642270,,,1610612760,36,51,2025-01-26T23:55:22Z,2430000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M19.00S,2025-01-26T23:55:00.0Z,2,REGULAR,substitution,in,[],1629014,,,1610612760,36,51,2025-01-26T23:55:22Z,2440000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M19.00S,2025-01-26T23:55:00.0Z,2,REGULAR,substitution,in,[],1630166,,,1610612760,36,51,2025-01-26T23:55:22Z,2450000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M19.00S,2025-01-26T23:55:25.7Z,2,REGULAR,freethrow,1 of 1,[],1631172,,,1610612760,36,52,2025-01-26T23:55:25Z,2460000,False,,,0,,O. Dieng Free Throw 1 of 1 (3 PTS),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
283,PT06M03.00S,2025-01-26T23:56:07.7Z,2,REGULAR,turnover,offensive goaltending,[],1641739,,,1610612757,36,52,2025-01-27T00:00:20Z,2495000,False,,,0,,T. Camara offensive goaltending TURNOVER (2 TO),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,2003.0,,,,,,,,,,,2.0,,,,
254,PT05M54.00S,2025-01-26T23:56:34.2Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631172,8.623521681997373,59.55882352941176,1610612760,36,54,2025-01-27T00:03:47Z,2520000,False,-48.0,29.0,1,left,O. Dieng cutting DUNK (5 PTS) (I. Hartenstein 4 AST),"[1631172, 1628392]",1610612760.0,OKC,cutting,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),0-8 Center,5.57,Made,5.0,,,,,,,,,,I. Hartenstein,1628392.0,4.0,,,,,
255,PT05M32.00S,2025-01-26T23:56:47.9Z,2,REGULAR,2pt,Jump Shot,[],203924,89.96386333771353,72.54901960784314,1610612757,36,54,2025-01-27T00:05:42Z,2530000,False,113.0,42.0,1,right,MISS J. Grant 12' pullup Shot,[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,8-16 Right,12.02,Missed,,,,,,,,,,,,,,,,,,
256,PT05M27.00S,2025-01-26T23:56:52.9Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612760,36,54,2025-01-26T23:57:00Z,2540000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:4),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Right,,,,255.0,,,,,,6.0,4.0,2.0,,,,,,,,
257,PT05M21.00S,2025-01-26T23:56:58.7Z,2,REGULAR,2pt,Jump Shot,[],1631114,11.383048620236531,71.56862745098039,1610612760,36,54,2025-01-27T00:06:36Z,2550000,False,-108.0,55.0,1,left,MISS J. Williams 12' driving floating bank Shot,[1631114],1610612760.0,OKC,driving floating bank,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,12.08,Missed,,,,,,,,,,,,,,,,,,
258,PT05M21.00S,2025-01-26T23:56:58.7Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,36,54,2025-01-26T23:57:02Z,2560000,False,,,0,,D. Clingan REBOUND (Off:0 Def:1),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,8-16 Left,,,,257.0,,,,,,1.0,1.0,0.0,,,,,,,,
260,PT05M13.00S,2025-01-26T23:57:21.4Z,2,REGULAR,substitution,out,[],1631114,,,1610612757,36,54,2025-01-26T23:57:39Z,2580000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M13.00S,2025-01-26T23:57:21.4Z,2,REGULAR,substitution,out,[],1627936,,,1610612757,36,54,2025-01-26T23:57:39Z,2590000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
