actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
254,PT05M17.00S,2025-01-31T03:56:27.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630703,92.59198423127464,53.18627450980392,1610612757,49,46,2025-01-31T03:56:34Z,2530000,False,16.0,17.0,1,right,S. Henderson driving finger roll Layup (2 PTS),[1630703],1610612757.0,POR,driving finger roll,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,2.33,Made,2.0,,,,,,,,,,,,,,,,,
255,PT04M54.00S,2025-01-31T03:56:49.9Z,2,REGULAR,turnover,lost ball,[],1631094,,,1610612753,49,46,2025-01-31T03:56:54Z,2540000,False,,,0,,P. Banchero lost ball TURNOVER (2 TO),"[1631094, 1631101]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,2.0,,,,,,Sharpe,1631101.0
256,PT04M54.00S,2025-01-31T03:56:49.9Z,2,REGULAR,steal,,[],1631101,,,1610612757,49,46,2025-01-31T03:58:26Z,2550000,False,,,0,,S. Sharpe STEAL (1 STL),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
257,PT04M48.00S,2025-01-31T03:56:56.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631101,93.77463863337714,49.50980392156863,1610612757,51,46,2025-01-31T03:57:04Z,2560000,False,-2.0,6.0,1,right,S. Sharpe running DUNK (10 PTS) (D. Ayton 1 AST),"[1631101, 1629028]",1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,0.65,Made,10.0,,,,,,,D. Ayton,1629028.0,1.0,,,,,,,,
259,PT04M27.00S,2025-01-31T03:57:16.8Z,2,REGULAR,3pt,Jump Shot,[],1631094,6.915243101182654,4.411764705882353,1610612753,51,46,2025-01-31T03:57:23Z,2580000,False,228.0,13.0,1,left,MISS P. Banchero 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Right Corner 3,24+ Right,22.82,Missed,,,,,,,,,,,,,,,,,,
260,PT04M27.00S,2025-01-31T03:57:16.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,51,46,2025-01-31T03:57:23Z,2590000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Right Corner 3,24+ Right,,,,,,259.0,,,,,,,,,,,,,,
261,PT04M27.00S,2025-01-31T03:57:21.5Z,2,REGULAR,foul,personal,[],1631101,,,1610612753,51,46,2025-01-31T03:58:02Z,2600000,False,,,0,,S. Sharpe loose ball personal FOUL (2 PF),"[1631101, 1629048]",1610612757.0,POR,loose ball,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203593.0,2.0,0.0,Bitadze,1629048.0,,
263,PT04M14.00S,2025-01-31T03:58:42.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631094,21.369908015768726,91.91176470588235,1610612753,51,46,2025-01-31T03:58:47Z,2620000,False,-210.0,148.0,1,left,MISS P. Banchero 25' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,25.68,Missed,,,,,,,,,,,,,,,,,,
264,PT04M11.00S,2025-01-31T03:58:45.7Z,2,REGULAR,rebound,defensive,[],1631133,,,1610612757,51,46,2025-01-31T03:58:47Z,2630000,False,,,0,,J. Walker REBOUND (Off:0 Def:3),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,,,263.0,3.0,3.0,0.0,,,,,,,,,,,
265,PT03M58.00S,2025-01-31T03:58:57.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,93.24901445466492,45.09803921568628,1610612757,53,46,2025-01-31T03:59:02Z,2640000,False,-25.0,11.0,1,right,S. Henderson driving reverse Layup (4 PTS) (D. Ayton 2 AST),"[1630703, 1629028]",1610612757.0,POR,driving reverse,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,2.69,Made,4.0,,,,,,,D. Ayton,1629028.0,2.0,,,,,,,,
266,PT03M45.00S,2025-01-31T03:59:10.3Z,2,REGULAR,3pt,Jump Shot,[],1630175,25.312089356110377,85.5392156862745,1610612753,53,46,2025-01-31T03:59:14Z,2650000,False,-178.0,185.0,1,left,MISS C. Anthony 25' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,25.68,Missed,,,,,,,,,,,,,,,,,,
267,PT03M44.00S,2025-01-31T03:59:11.3Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612757,53,46,2025-01-31T03:59:14Z,2660000,False,,,0,,D. Ayton REBOUND (Off:1 Def:2),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,,,,266.0,3.0,2.0,1.0,,,,,,,,,,,
268,PT03M36.00S,2025-01-31T03:59:20.3Z,2,REGULAR,3pt,Jump Shot,[],1630703,64.73390275952694,52.450980392156865,1610612757,56,46,2025-01-31T03:59:49Z,2670000,False,12.0,279.0,1,right,S. Henderson 27' 3PT pullup (7 PTS),[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,27.93,Made,7.0,,,,,,,,,,,,,,,,,
269,PT03M34.00S,2025-01-31T03:59:26.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,56,46,2025-01-31T03:59:26Z,2680000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M34.00S,2025-01-31T04:01:49.2Z,2,REGULAR,substitution,out,[],1629048,,,1610612753,56,46,2025-01-31T04:02:15Z,2690000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M34.00S,2025-01-31T04:01:49.2Z,2,REGULAR,substitution,out,[],1641783,,,1610612753,56,46,2025-01-31T04:02:15Z,2700000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M34.00S,2025-01-31T04:01:49.2Z,2,REGULAR,substitution,in,[],1630532,,,1610612753,56,46,2025-01-31T04:02:15Z,2710000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M34.00S,2025-01-31T04:01:49.2Z,2,REGULAR,substitution,in,[],1628976,,,1610612753,56,46,2025-01-31T04:02:15Z,2720000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M13.00S,2025-01-31T04:02:46.0Z,2,REGULAR,3pt,Jump Shot,[],1630532,8.886333771353483,3.6764705882352944,1610612753,56,49,2025-01-31T04:02:51Z,2730000,False,232.0,31.0,1,left,F. Wagner 3PT  (13 PTS) (C. Anthony 2 AST),"[1630532, 1630175]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,23.37,Made,13.0,,,,,,,C. Anthony,1630175.0,2.0,,,,,,,,
282,PT02M56.00S,2025-01-31T04:03:02.3Z,2,REGULAR,2pt,Jump Shot,[],1631101,76.5604467805519,72.05882352941177,1610612757,58,49,2025-01-31T04:03:08Z,2750000,False,110.0,168.0,1,right,S. Sharpe 20' step back Jump Shot (12 PTS) (T. Camara 1 AST),"[1631101, 1641739]",1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Right Center,20.08,Made,12.0,,,,,,,T. Camara,1641739.0,1.0,,,,,,,,
283,PT02M29.00S,2025-01-31T04:03:29.9Z,2,REGULAR,3pt,Jump Shot,[],1630175,18.478975032851512,94.36274509803921,1610612753,58,49,2025-01-31T04:03:33Z,2760000,False,-222.0,121.0,1,left,MISS C. Anthony 25' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,25.28,Missed,,,,,,,,,,,,,,,,,,
284,PT02M26.00S,2025-01-31T04:03:32.9Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612757,58,49,2025-01-31T04:03:33Z,2770000,False,,,0,,D. Ayton REBOUND (Off:1 Def:3),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,,,,283.0,4.0,3.0,1.0,,,,,,,,,,,
285,PT02M21.00S,2025-01-31T04:03:39.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630532,,,1610612757,58,49,2025-01-31T04:03:44Z,2780000,False,,,0,,F. Wagner shooting personal FOUL (2 PF) (Henderson 2 FT),"[1630532, 1630703]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203593.0,2.0,0.0,Henderson,1630703.0,,
287,PT02M21.00S,2025-01-31T04:04:03.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630703,,,1610612757,59,49,2025-01-31T04:04:03Z,2800000,False,,,0,,S. Henderson Free Throw 1 of 2 (8 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
288,PT02M21.00S,2025-01-31T04:04:16.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630703,,,1610612757,60,49,2025-01-31T04:04:16Z,2810000,False,,,0,,S. Henderson Free Throw 2 of 2 (9 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
289,PT02M02.00S,2025-01-31T04:04:36.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,5.075558475689881,50.0,1610612753,60,51,2025-01-31T04:04:41Z,2820000,False,0.0,-5.0,1,left,W. Carter Jr. cutting DUNK (10 PTS) (P. Banchero 2 AST),"[1628976, 1631094]",1610612753.0,ORL,cutting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,0.48,Made,10.0,,,,,,,P. Banchero,1631094.0,2.0,,,,,,,,
320,PT01M49.00S,2025-01-31T04:04:45.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630703,87.59855453350855,53.67647058823529,1610612757,60,51,2025-01-31T04:22:43Z,2835000,False,18.0,64.0,1,right,MISS S. Henderson 6' driving floating Shot - blocked,"[1630703, 1630175]",1610612757.0,POR,driving floating,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,6.67,Missed,,Anthony,1630175.0,,,,,,,,,,,,,,,
321,PT01M49.00S,2025-01-31T04:04:45.1Z,2,REGULAR,block,,[],1630175,,,1610612757,60,51,2025-01-31T04:20:59Z,2837500,False,,,0,,C. Anthony BLOCK (1 BLK),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
322,PT01M48.00S,2025-01-31T04:04:46.1Z,2,REGULAR,rebound,offensive,[],1630703,,,1610612757,60,51,2025-01-31T04:20:59Z,2838750,False,,,0,,S. Henderson REBOUND (Off:1 Def:0),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,320.0,1.0,0.0,1.0,,,,,,,,,,,
291,PT01M44.00S,2025-01-31T04:04:54.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630703,92.46057818659659,23.52941176470588,1610612757,60,51,2025-01-31T04:20:59Z,2840000,False,-132.0,18.0,1,right,MISS S. Henderson 13' turnaround Shot,[1630703],1610612757.0,POR,turnaround,,,Henderson,S. Henderson,,,,,Mid-Range,8-16 Left,13.37,Missed,,,,,,,,,,,,,,,,,,
292,PT01M42.00S,2025-01-31T04:04:56.1Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,60,51,2025-01-31T04:04:59Z,2850000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Left,,,,,,291.0,3.0,3.0,0.0,,,,,,,,,,,
293,PT01M39.00S,2025-01-31T04:04:59.7Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631094,4.681340341655716,45.83333333333333,1610612753,60,51,2025-01-31T04:16:50Z,2860000,False,21.0,-8.0,1,left,MISS P. Banchero running DUNK - blocked,"[1631094, 1641739]",1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.25,Missed,,Camara,1641739.0,,,,,,,,,,,,,,,
294,PT01M39.00S,2025-01-31T04:04:59.7Z,2,REGULAR,block,,[],1641739,,,1610612753,60,51,2025-01-31T04:05:02Z,2870000,False,,,0,,T. Camara BLOCK (1 BLK),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
295,PT01M35.00S,2025-01-31T04:05:03.7Z,2,REGULAR,rebound,defensive,[],1630703,,,1610612757,60,51,2025-01-31T04:05:06Z,2880000,False,,,0,,S. Henderson REBOUND (Off:1 Def:1),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,,,,293.0,2.0,1.0,1.0,,,,,,,,,,,
296,PT01M35.00S,2025-01-31T04:05:03.8Z,2,REGULAR,turnover,bad pass,[],1630703,,,1610612757,60,51,2025-01-31T04:05:41Z,2890000,False,,,0,,S. Henderson bad pass TURNOVER (1 TO),"[1630703, 1631094]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,,,,,,Banchero,1631094.0
297,PT01M35.00S,2025-01-31T04:05:03.8Z,2,REGULAR,steal,,[],1631094,,,1610612753,60,51,2025-01-31T04:05:05Z,2900000,False,,,0,,P. Banchero STEAL (1 STL),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
298,PT01M34.00S,2025-01-31T04:05:11.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631094,6.783837056504599,44.6078431372549,1610612753,60,53,2025-01-31T04:05:27Z,2910000,False,27.0,11.0,1,left,P. Banchero driving Layup (12 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.93,Made,12.0,,,,,,,,,,,,,,,,,
299,PT01M34.00S,2025-01-31T04:05:14.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641739,,,1610612753,60,53,2025-01-31T04:05:20Z,2920000,False,,,0,,T. Camara shooting personal FOUL (2 PF) (Banchero 1 FT),"[1641739, 1631094]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203593.0,2.0,0.0,Banchero,1631094.0,,
301,PT01M34.00S,2025-01-31T04:05:46.9Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1631094,,,1610612753,60,53,2025-01-31T04:05:49Z,2940000,False,,,0,,MISS P. Banchero Free Throw 1 of 1,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
302,PT01M31.00S,2025-01-31T04:05:49.9Z,2,REGULAR,rebound,defensive,[],1641739,,,1610612757,60,53,2025-01-31T04:05:49Z,2950000,False,,,0,,T. Camara REBOUND (Off:0 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,301.0,2.0,2.0,0.0,,,,,,,,,,,
303,PT01M25.00S,2025-01-31T04:05:56.9Z,2,REGULAR,turnover,out-of-bounds,[],1630703,,,1610612757,60,53,2025-01-31T04:06:03Z,2960000,False,,,0,,S. Henderson bad pass out-of-bounds TURNOVER (2 TO),[1630703],1610612757.0,POR,bad pass,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2.0,1627526.0,,,,,,
304,PT01M08.00S,2025-01-31T04:06:23.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631094,7.835085413929041,55.392156862745104,1610612753,60,53,2025-01-31T04:06:29Z,2970000,False,-27.0,21.0,1,left,MISS P. Banchero driving DUNK - blocked,"[1631094, 1641739]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,3.43,Missed,,Camara,1641739.0,,,,,,,,,,,,,,,
305,PT01M08.00S,2025-01-31T04:06:23.0Z,2,REGULAR,block,,[],1641739,,,1610612753,60,53,2025-01-31T04:06:24Z,2980000,False,,,0,,T. Camara BLOCK (2 BLK),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
306,PT01M04.00S,2025-01-31T04:06:27.0Z,2,REGULAR,rebound,defensive,[],1630703,,,1610612757,60,53,2025-01-31T04:06:29Z,2990000,False,,,0,,S. Henderson REBOUND (Off:1 Def:2),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,,,,304.0,3.0,2.0,1.0,,,,,,,,,,,
307,PT00M52.70S,2025-01-31T04:06:38.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,84.70762155059133,35.78431372549019,1610612757,62,53,2025-01-31T04:06:43Z,3000000,False,-71.0,91.0,1,right,D. Ayton 11' pullup Jump Shot (14 PTS) (T. Camara 2 AST),"[1629028, 1641739]",1610612757.0,POR,pullup,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Left,11.56,Made,14.0,,,,,,,T. Camara,1641739.0,2.0,,,,,,,,
309,PT00M34.30S,2025-01-31T04:06:59.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,14.011169513797633,51.225490196078425,1610612753,62,53,2025-01-31T04:07:06Z,3020000,False,-6.0,79.0,1,left,MISS C. Anthony 7' floating Shot,[1630175],1610612753.0,ORL,floating,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,7.94,Missed,,,,,,,,,,,,,,,,,,
310,PT00M32.60S,2025-01-31T04:07:01.0Z,2,REGULAR,rebound,offensive,[],1628976,,,1610612753,62,53,2025-01-31T04:07:06Z,3030000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,309.0,4.0,3.0,1.0,,,,,,,,,,,
311,PT00M29.20S,2025-01-31T04:07:04.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203484,21.23850197109067,8.57843137254902,1610612753,62,53,2025-01-31T04:07:08Z,3040000,False,207.0,147.0,1,left,MISS K. Caldwell-Pope 25' 3PT,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,25.4,Missed,,,,,,,,,,,,,,,,,,
312,PT00M29.20S,2025-01-31T04:07:04.4Z,2,REGULAR,rebound,defensive,[],1631133,,,1610612757,62,53,2025-01-31T04:07:08Z,3050000,False,,,0,,J. Walker REBOUND (Off:0 Def:4),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,,,,311.0,4.0,4.0,0.0,,,,,,,,,,,
313,PT00M17.50S,2025-01-31T04:07:16.0Z,2,REGULAR,2pt,Jump Shot,[],1629028,92.72339027595268,69.6078431372549,1610612757,62,53,2025-01-31T04:21:08Z,3060000,False,98.0,16.0,1,right,MISS D. Ayton 9' Jump Shot,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Right,9.93,Missed,,,,,,,,,,,,,,,,,,
314,PT00M15.50S,2025-01-31T04:07:18.0Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,62,53,2025-01-31T04:24:41Z,3070000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Right,,,,,,313.0,1.0,1.0,0.0,,,,,,,,,,,
315,PT00M01.20S,2025-01-31T04:07:32.4Z,2,REGULAR,2pt,Jump Shot,[],1628976,26.888961892247043,51.225490196078425,1610612753,62,53,2025-01-31T04:21:38Z,3080000,False,-6.0,200.0,1,left,MISS W. Carter Jr. 20' Jump Shot,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Center,20.04,Missed,,,,,,,,,,,,,,,,,,
316,PT00M01.20S,2025-01-31T04:07:32.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,62,53,2025-01-31T04:07:37Z,3090000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,16-24 Center,,,,,,315.0,,,,,,,,,,,,,,
317,PT00M00.00S,2025-01-31T04:07:36.9Z,2,REGULAR,period,end,[],0,,,1610612753,62,53,2025-01-31T04:07:36Z,3100000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2025-01-31T04:21:46.7Z,3,REGULAR,substitution,out,['startperiod'],1631101,,,1610612753,62,53,2025-01-31T04:22:33Z,3110000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2025-01-31T04:21:46.7Z,3,REGULAR,substitution,out,['startperiod'],1631133,,,1610612753,62,53,2025-01-31T04:22:33Z,3120000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2025-01-31T04:21:46.7Z,3,REGULAR,substitution,out,['startperiod'],1630175,,,1610612753,62,53,2025-01-31T04:22:33Z,3130000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2025-01-31T04:21:46.7Z,3,REGULAR,substitution,out,['startperiod'],1628976,,,1610612753,62,53,2025-01-31T04:22:33Z,3140000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2025-01-31T04:21:46.7Z,3,REGULAR,substitution,in,['startperiod'],1629014,,,1610612753,62,53,2025-01-31T04:22:33Z,3150000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2025-01-31T04:21:46.7Z,3,REGULAR,substitution,in,['startperiod'],1630166,,,1610612753,62,53,2025-01-31T04:22:33Z,3160000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2025-01-31T04:21:46.7Z,3,REGULAR,substitution,in,['startperiod'],1629048,,,1610612753,62,53,2025-01-31T04:22:33Z,3170000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2025-01-31T04:21:46.7Z,3,REGULAR,substitution,in,['startperiod'],1641710,,,1610612753,62,53,2025-01-31T04:22:33Z,3180000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2025-01-31T04:22:53.6Z,3,REGULAR,period,start,[],0,,,1610612757,62,53,2025-01-31T04:22:53Z,3190000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT11M48.00S,2025-01-31T04:23:04.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,4.418528252299605,50.98039215686274,1610612757,64,53,2025-01-31T04:23:10Z,3200000,False,-5.0,-11.0,1,left,D. Ayton alley-oop Layup (16 PTS) (S. Henderson 4 AST),"[1629028, 1630703]",1610612757.0,POR,alley-oop,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.2,Made,16.0,,,,,,,S. Henderson,1630703.0,4.0,,,,,,,,
334,PT11M29.00S,2025-01-31T04:23:23.0Z,3,REGULAR,3pt,Jump Shot,[],1630532,72.88107752956637,17.892156862745097,1610612753,64,53,2025-01-31T04:23:27Z,3220000,False,-161.0,202.0,1,right,MISS F. Wagner 25' step back 3PT,[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,25.83,Missed,,,,,,,,,,,,,,,,,,
335,PT11M27.00S,2025-01-31T04:23:25.0Z,3,REGULAR,rebound,defensive,[],1629014,,,1610612757,64,53,2025-01-31T04:23:27Z,3230000,False,,,0,,A. Simons REBOUND (Off:0 Def:2),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,334.0,2.0,2.0,0.0,,,,,,,,,,,
336,PT11M20.00S,2025-01-31T04:23:32.4Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1630703,8.360709592641262,89.70588235294117,1610612757,64,53,2025-01-31T04:24:59Z,3240000,False,-199.0,26.0,1,left,MISS S. Henderson 20' running Shot,[1630703],1610612757.0,POR,running,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Left,20.02,Missed,,,,,,,,,,,,,,,,,,
337,PT11M18.00S,2025-01-31T04:23:34.4Z,3,REGULAR,rebound,defensive,[],203484,,,1610612753,64,53,2025-01-31T04:23:39Z,3250000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:2),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left,,,,,,336.0,2.0,2.0,0.0,,,,,,,,,,,
338,PT11M01.00S,2025-01-31T04:23:51.1Z,3,REGULAR,turnover,bad pass,[],1630532,,,1610612753,64,53,2025-01-31T04:23:54Z,3260000,False,,,0,,F. Wagner bad pass TURNOVER (1 TO),"[1630532, 1630703]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,1.0,,,,,,Henderson,1630703.0
