actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
256,PT07M07.00S,2024-10-27T22:51:54.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,6.783837056504599,47.549019607843135,1610612757,42,33,2024-10-27T22:52:02Z,2520000,False,12.0,11.0,1,left,A. Simons driving Layup (8 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1.67,Made,,8.0,,,,,,,,,,,,,,,,
257,PT06M49.00S,2024-10-27T22:52:12.6Z,2,REGULAR,3pt,Jump Shot,[],1641722,69.59592641261499,31.127450980392158,1610612740,42,33,2024-10-27T23:18:26Z,2530000,False,-94.0,233.0,1,right,MISS J. Hawkins 25' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,25.17,Missed,,,,,,,,,,,,,,,,,,
258,PT06M46.00S,2024-10-27T22:52:15.6Z,2,REGULAR,rebound,offensive,[],1629750,,,1610612740,42,33,2024-10-27T22:52:17Z,2540000,False,,,0,,J. Green REBOUND (Off:1 Def:1),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,257.0,,,,,2.0,1.0,1.0,,,,,,,,,,
259,PT06M46.00S,2024-10-27T22:52:15.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629750,94.40999984741211,50.0,1610612740,42,35,2024-10-27T22:52:15Z,2550000,False,0.0,0.0,1,right,J. Green tip Layup (2 PTS),[1629750],1610612740.0,NOP,tip,,,Green,J. Green,,,,,Mid-Range,8-16 Left,0.0,Made,,2.0,,,,,,,,,,,,,,,,
264,PT06M28.00S,2024-10-27T22:52:32.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,6.915243101182654,48.529411764705884,1610612757,44,35,2024-10-27T22:52:38Z,2560000,False,7.0,13.0,1,left,D. Avdija cutting Layup (2 PTS) (T. Camara 1 AST),"[1630166, 1641739]",1610612757.0,POR,cutting,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.45,Made,,2.0,T. Camara,1641739.0,1.0,,,,,,,,,,,,,
266,PT06M16.00S,2024-10-27T22:52:48.5Z,2,REGULAR,foul,personal,[],1641739,,,1610612740,44,35,2024-10-27T22:56:02Z,2580000,False,,,0,,T. Camara personal FOUL (2 PF),"[1641739, 1630631]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1199.0,2.0,0.0,Alvarado,1630631.0,,,,,
268,PT06M16.00S,2024-10-27T22:53:00.1Z,2,REGULAR,substitution,out,[],1642274,,,1610612740,44,35,2024-10-27T22:53:06Z,2600000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT06M16.00S,2024-10-27T22:53:00.1Z,2,REGULAR,substitution,in,[],1628464,,,1610612740,44,35,2024-10-27T22:53:06Z,2610000,False,,,0,,SUB in: D. Theis,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT06M01.00S,2024-10-27T22:53:28.0Z,2,REGULAR,2pt,Jump Shot,[],1641722,79.31997371879106,67.64705882352942,1610612740,44,35,2024-10-27T22:53:36Z,2620000,False,88.0,142.0,1,right,MISS J. Hawkins 16' pullup Shot,[1641722],1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Mid-Range,16-24 Right Center,16.71,Missed,,,,,,,,,,,,,,,,,,
274,PT05M55.00S,2024-10-27T22:53:34.0Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612757,44,35,2024-10-27T22:53:36Z,2630000,False,,,0,,D. Ayton REBOUND (Off:2 Def:4),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Right Center,,,273.0,,,,,6.0,4.0,2.0,,,,,,,,,,
277,PT05M48.00S,2024-10-27T22:53:40.7Z,2,REGULAR,3pt,Jump Shot,[],1629014,4.812746386333772,95.58823529411765,1610612757,47,35,2024-10-27T22:53:50Z,2640000,False,-228.0,-7.0,1,left,A. Simons 3PT step back (11 PTS),[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,22.8,Made,,11.0,,,,,,,,,,,,,,,,
279,PT05M36.00S,2024-10-27T22:53:52.8Z,2,REGULAR,3pt,Jump Shot,[],1630631,81.42247043363994,94.11764705882352,1610612740,47,35,2024-10-27T23:18:45Z,2660000,False,221.0,122.0,1,right,MISS J. Alvarado 25' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,25.21,Missed,,,,,,,,,,,,,,,,,,
280,PT05M36.00S,2024-10-27T22:53:52.8Z,2,REGULAR,rebound,offensive,[],1629750,,,1610612740,47,35,2024-10-27T23:18:45Z,2670000,False,,,0,,J. Green REBOUND (Off:2 Def:1),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,279.0,,,,,3.0,1.0,2.0,,,,,,,,,,
281,PT05M36.00S,2024-10-27T22:54:00.0Z,2,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612740,47,35,2024-10-27T22:54:25Z,2680000,False,,,0,,D. Avdija shooting personal FOUL (1 PF) (Green 2 FT),"[1630166, 1629750]",1610612757.0,POR,shooting,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628953.0,1.0,0.0,Green,1629750.0,,,,,
283,PT05M36.00S,2024-10-27T22:54:26.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629750,,,1610612740,47,36,2024-10-27T22:54:26Z,2700000,False,,,0,,J. Green Free Throw 1 of 2 (3 PTS),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,Made,,3.0,,,,,,,,,,,,,,,,
284,PT05M36.00S,2024-10-27T22:54:27.1Z,2,REGULAR,substitution,out,[],1641722,,,1610612740,47,36,2024-10-27T22:54:30Z,2710000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M36.00S,2024-10-27T22:54:27.1Z,2,REGULAR,substitution,in,[],203468,,,1610612740,47,36,2024-10-27T22:54:30Z,2720000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M36.00S,2024-10-27T22:54:50.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629750,,,1610612740,47,37,2024-10-27T22:54:50Z,2730000,False,,,0,,J. Green Free Throw 2 of 2 (4 PTS),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,Made,,4.0,,,,,,,,,,,,,,,,
287,PT05M28.00S,2024-10-27T22:55:00.4Z,2,REGULAR,3pt,Jump Shot,[],1629014,30.962549277266753,76.47058823529412,1610612757,47,37,2024-10-27T22:55:09Z,2740000,False,-132.0,239.0,1,left,MISS A. Simons 27' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,27.28,Missed,,,,,,,,,,,,,,,,,,
288,PT05M24.00S,2024-10-27T22:55:04.4Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612740,47,37,2024-10-27T22:55:09Z,2750000,False,,,0,,D. Theis REBOUND (Off:0 Def:2),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Left Center,,,287.0,,,,,2.0,2.0,0.0,,,,,,,,,,
289,PT05M02.00S,2024-10-27T22:55:28.2Z,2,REGULAR,3pt,Jump Shot,[],1628464,53.03876478318003,7.8431372549019605,1610612740,47,37,2024-10-27T22:55:55Z,2760000,False,-211.0,389.0,1,right,MISS D. Theis 44' pullup 3PT,[1628464],1610612740.0,NOP,pullup,,,Theis,D. Theis,,,,,Above the Break 3,24+ Left Center,44.24,Missed,,,,,,,,,,,,,,,,,,
290,PT05M02.00S,2024-10-27T22:55:28.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,47,37,2024-10-27T22:55:55Z,2770000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,289.0,,,,,,,,,,,,,,,,,
291,PT05M02.00S,2024-10-27T22:55:33.2Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612740,47,37,2024-10-27T22:55:42Z,2780000,False,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,,,101284.0,,,,,,,,,
292,PT05M02.00S,2024-10-27T22:55:34.9Z,2,REGULAR,substitution,out,[],1629750,,,1610612757,47,37,2024-10-27T22:55:43Z,2790000,False,,,0,,SUB out: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT05M02.00S,2024-10-27T22:55:34.9Z,2,REGULAR,substitution,in,[],1630529,,,1610612757,47,37,2024-10-27T22:55:43Z,2800000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT04M43.00S,2024-10-27T22:56:03.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629014,6.1268068331143235,43.13725490196079,1610612757,49,37,2024-10-27T23:18:59Z,2810000,False,34.0,5.0,1,left,A. Simons driving floating Jump Shot (13 PTS) (T. Camara 2 AST),"[1629014, 1641739]",1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,3.47,Made,,13.0,T. Camara,1641739.0,2.0,,,,,,,,,,,,,
296,PT04M26.00S,2024-10-27T22:56:21.8Z,2,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612740,49,37,2024-10-27T22:56:30Z,2830000,False,,,0,,D. Ayton shooting personal FOUL (1 PF) (McCollum 2 FT),"[1629028, 203468]",1610612757.0,POR,shooting,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,101284.0,1.0,0.0,McCollum,203468.0,,,,,
298,PT04M26.00S,2024-10-27T22:56:58.1Z,2,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,49,38,2024-10-27T22:56:58Z,2850000,False,,,0,,C. McCollum Free Throw 1 of 2 (10 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,Made,,10.0,,,,,,,,,,,,,,,,
299,PT04M26.00S,2024-10-27T22:57:13.1Z,2,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,49,39,2024-10-27T22:57:13Z,2860000,False,,,0,,C. McCollum Free Throw 2 of 2 (11 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,Made,,11.0,,,,,,,,,,,,,,,,
300,PT04M17.00S,2024-10-27T22:57:29.8Z,2,REGULAR,foul,offensive,[],1630703,,,1610612757,49,39,2024-10-27T22:57:36Z,2870000,False,,,0,,S. Henderson offensive FOUL (2 PF),"[1630703, 1630631]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,101284.0,2.0,0.0,Alvarado,1630631.0,,,,,
302,PT04M17.00S,2024-10-27T22:57:29.8Z,2,REGULAR,turnover,offensive foul,[],1630703,,,1610612757,49,39,2024-10-27T22:57:29Z,2890000,False,,,0,,S. Henderson offensive foul TURNOVER (1 TO),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,101284.0,,,,,,,1.0,,
303,PT03M57.00S,2024-10-27T22:58:04.4Z,2,REGULAR,turnover,lost ball,[],203468,,,1610612740,49,39,2024-10-27T22:58:09Z,2900000,False,,,0,,C. McCollum lost ball TURNOVER (1 TO),"[203468, 1641739]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Camara,1641739.0
304,PT03M57.00S,2024-10-27T22:58:04.4Z,2,REGULAR,steal,,[],1641739,,,1610612757,49,39,2024-10-27T22:58:05Z,2910000,False,,,0,,T. Camara STEAL (1 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
305,PT03M52.00S,2024-10-27T22:58:08.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630166,6.1268068331143235,49.26470588235294,1610612757,49,39,2024-10-27T22:58:13Z,2920000,False,4.0,5.0,1,left,MISS D. Avdija running Layup,[1630166],1610612757.0,POR,running,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,0.63,Missed,,,,,,,,,,,,,,,,,,
306,PT03M52.00S,2024-10-27T22:58:08.6Z,2,REGULAR,rebound,offensive,[],1641739,,,1610612757,49,39,2024-10-27T22:58:13Z,2930000,False,,,0,,T. Camara REBOUND (Off:1 Def:0),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,305.0,,,,,1.0,0.0,1.0,,,,,,,,,,
307,PT03M52.00S,2024-10-27T22:58:10.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641739,5.590000152587891,50.0,1610612757,49,39,2024-10-27T22:58:10Z,2940000,False,0.0,0.0,1,left,MISS T. Camara tip Layup,[1641739],1610612757.0,POR,tip,,,Camara,T. Camara,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
308,PT03M52.00S,2024-10-27T22:58:12.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,49,39,2024-10-27T22:58:12Z,2950000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,8-16 Left,,,307.0,,,,,,,,,,,,,,,,,
310,PT03M52.00S,2024-10-27T22:58:14.0Z,2,REGULAR,substitution,out,[],1630703,,,1610612757,49,39,2024-10-27T22:58:28Z,2970000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT03M52.00S,2024-10-27T22:58:14.0Z,2,REGULAR,substitution,out,[],1628464,,,1610612757,49,39,2024-10-27T22:58:28Z,2980000,False,,,0,,SUB out: D. Theis,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT03M52.00S,2024-10-27T22:58:14.0Z,2,REGULAR,substitution,in,[],203924,,,1610612757,49,39,2024-10-27T22:58:28Z,2990000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT03M52.00S,2024-10-27T22:58:14.0Z,2,REGULAR,substitution,in,[],1629627,,,1610612757,49,39,2024-10-27T22:58:28Z,3000000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT03M44.00S,2024-10-27T22:58:54.0Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1629014,5.863994743758213,71.56862745098039,1610612757,49,39,2024-10-27T22:59:04Z,3010000,False,-108.0,3.0,1,left,MISS A. Simons 10' pullup Shot - blocked,"[1629014, 1630631]",1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Mid-Range,8-16 Left,10.78,Missed,,,,,,,,,,,,,,Alvarado,1630631.0,,,
315,PT03M44.00S,2024-10-27T22:58:54.0Z,2,REGULAR,block,,[],1630631,,,1610612757,49,39,2024-10-27T22:58:56Z,3020000,False,,,0,,J. Alvarado BLOCK (1 BLK),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
316,PT03M44.00S,2024-10-27T22:58:54.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,49,39,2024-10-27T22:59:04Z,3030000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,8-16 Left,,,314.0,,,,,,,,,,,,,,,,,
318,PT03M40.00S,2024-10-27T22:59:03.9Z,2,REGULAR,turnover,bad pass,[],1629014,,,1610612757,49,39,2024-10-27T22:59:07Z,3050000,False,,,0,,A. Simons bad pass TURNOVER (1 TO),"[1629014, 203468]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,McCollum,203468.0
319,PT03M40.00S,2024-10-27T22:59:03.9Z,2,REGULAR,steal,,[],203468,,,1610612740,49,39,2024-10-27T22:59:05Z,3060000,False,,,0,,C. McCollum STEAL (3 STL),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
320,PT03M38.00S,2024-10-27T22:59:06.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203468,92.9862023653088,50.73529411764706,1610612740,49,41,2024-10-27T22:59:13Z,3070000,False,4.0,13.0,1,right,C. McCollum running Layup (13 PTS),[203468],1610612740.0,NOP,running,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,1.39,Made,,13.0,,,,,,,,,,,,,,,,
325,PT03M20.00S,2024-10-27T22:59:37.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,49,41,2024-10-27T22:59:37Z,3120000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT03M11.00S,2024-10-27T23:02:51.6Z,2,REGULAR,3pt,Jump Shot,[],1629014,5.863994743758213,96.32352941176471,1610612757,49,41,2024-10-27T23:03:06Z,3140000,False,-232.0,3.0,1,left,MISS A. Simons step back 3PT,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
328,PT03M11.00S,2024-10-27T23:02:53.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,49,41,2024-10-27T23:02:53Z,3150000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Left Corner 3,24+ Left,,,327.0,,,,,,,,,,,,,,,,,
330,PT03M11.00S,2024-10-27T23:02:59.8Z,2,REGULAR,foul,personal,[],203468,,,1610612757,49,41,2024-10-27T23:03:05Z,3170000,False,,,0,,C. McCollum loose ball personal FOUL (1 PF),"[203468, 1641739]",1610612740.0,NOP,loose ball,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628953.0,1.0,0.0,Camara,1641739.0,,,,,
332,PT03M05.00S,2024-10-27T23:03:19.5Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1641739,6.915243101182654,48.77450980392157,1610612757,51,41,2024-10-27T23:03:27Z,3190000,False,6.0,13.0,1,left,T. Camara turnaround Hook (7 PTS),[1641739],1610612757.0,POR,turnaround,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,1.39,Made,,7.0,,,,,,,,,,,,,,,,
333,PT03M05.00S,2024-10-27T23:03:21.4Z,2,REGULAR,foul,personal,['1freethrow'],203468,,,1610612757,51,41,2024-10-27T23:03:28Z,3200000,False,,,0,,C. McCollum shooting personal FOUL (2 PF) (Camara 1 FT),"[203468, 1641739]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1199.0,2.0,0.0,Camara,1641739.0,,,,,
335,PT03M05.00S,2024-10-27T23:03:43.5Z,2,REGULAR,freethrow,1 of 1,[],1641739,,,1610612757,51,41,2024-10-27T23:03:46Z,3220000,False,,,0,,MISS T. Camara Free Throw 1 of 1,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
336,PT03M02.00S,2024-10-27T23:03:46.5Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,51,41,2024-10-27T23:03:46Z,3230000,False,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,335.0,,,,,1.0,1.0,0.0,,,,,,,,,,
337,PT02M47.00S,2024-10-27T23:04:00.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,91.80354796320631,50.49019607843137,1610612740,51,43,2024-10-27T23:04:06Z,3240000,False,2.0,25.0,1,right,B. Ingram driving finger roll Layup (10 PTS) (H. Jones 1 AST),"[1627742, 1630529]",1610612740.0,NOP,driving finger roll,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,2.46,Made,,10.0,H. Jones,1630529.0,1.0,,,,,,,,,,,,,
338,PT02M32.00S,2024-10-27T23:04:14.9Z,2,REGULAR,3pt,Jump Shot,[],203924,13.87976346911958,4.411764705882353,1610612757,54,43,2024-10-27T23:04:20Z,3250000,False,228.0,78.0,1,left,J. Grant 24' 3PT  (7 PTS) (A. Simons 3 AST),"[203924, 1629014]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,24.09,Made,,7.0,A. Simons,1629014.0,3.0,,,,,,,,,,,,,
340,PT02M22.00S,2024-10-27T23:04:24.9Z,2,REGULAR,3pt,Jump Shot,[],1627742,70.51576872536137,17.892156862745097,1610612740,54,43,2024-10-27T23:04:29Z,3270000,False,-161.0,225.0,1,right,MISS B. Ingram 27' pullup 3PT,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,27.61,Missed,,,,,,,,,,,,,,,,,,
341,PT02M19.00S,2024-10-27T23:04:27.9Z,2,REGULAR,rebound,defensive,[],203924,,,1610612757,54,43,2024-10-27T23:04:29Z,3280000,False,,,0,,J. Grant REBOUND (Off:1 Def:3),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,,,340.0,,,,,4.0,3.0,1.0,,,,,,,,,,
342,PT02M13.00S,2024-10-27T23:04:36.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630631,,,1610612757,54,43,2024-10-27T23:04:44Z,3290000,False,,,0,,J. Alvarado personal FOUL (2 PF) (Grant 2 FT),"[1630631, 203924]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,101284.0,2.0,0.0,Grant,203924.0,,,,,
344,PT02M13.00S,2024-10-27T23:05:06.5Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203924,,,1610612757,55,43,2024-10-27T23:05:32Z,3310000,False,,,0,,J. Grant Free Throw 1 of 2 (8 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
345,PT02M13.00S,2024-10-27T23:05:07.2Z,2,REGULAR,substitution,out,[],1630631,,,1610612757,55,43,2024-10-27T23:05:10Z,3320000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT02M13.00S,2024-10-27T23:05:07.2Z,2,REGULAR,substitution,in,[],1641722,,,1610612757,55,43,2024-10-27T23:05:10Z,3330000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT02M13.00S,2024-10-27T23:05:06.5Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203924,,,1610612757,55,43,2024-10-27T23:05:32Z,3340000,False,,,0,,MISS J. Grant Free Throw 2 of 2,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
348,PT02M11.00S,2024-10-27T23:05:08.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,55,43,2024-10-27T23:05:32Z,3350000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,347.0,,,,,,,,,,,,,,,,,
350,PT01M59.00S,2024-10-27T23:05:49.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.46057818659659,54.90196078431373,1610612740,55,43,2024-10-27T23:06:04Z,3370000,False,25.0,18.0,1,right,MISS Z. Williamson driving Layup - blocked,"[1629627, 203924]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,3.06,Missed,,,,,,,,,,,,,,Grant,203924.0,,,
351,PT01M59.00S,2024-10-27T23:05:49.1Z,2,REGULAR,block,,[],203924,,,1610612740,55,43,2024-10-27T23:05:51Z,3380000,False,,,0,,J. Grant BLOCK (3 BLK),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
352,PT01M59.00S,2024-10-27T23:05:49.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,55,43,2024-10-27T23:06:04Z,3390000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,350.0,,,,,,,,,,,,,,,,,
355,PT01M42.00S,2024-10-27T23:06:13.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,6.521024967148489,44.36274509803921,1610612757,57,43,2024-10-27T23:06:20Z,3410000,False,28.0,9.0,1,left,A. Simons driving finger roll Layup (15 PTS) (T. Camara 3 AST),"[1629014, 1641739]",1610612757.0,POR,driving finger roll,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,2.95,Made,,15.0,T. Camara,1641739.0,3.0,,,,,,,,,,,,,
357,PT01M31.00S,2024-10-27T23:06:24.7Z,2,REGULAR,turnover,bad pass,[],1629627,,,1610612740,57,43,2024-10-27T23:10:47Z,3430000,False,,,0,,Z. Williamson bad pass TURNOVER (1 TO),"[1629627, 203924]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,1.0,Grant,203924.0
358,PT01M31.00S,2024-10-27T23:06:24.7Z,2,REGULAR,steal,,[],203924,,,1610612757,57,43,2024-10-27T23:06:26Z,3440000,False,,,0,,J. Grant STEAL (1 STL),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
359,PT01M28.00S,2024-10-27T23:06:27.1Z,2,REGULAR,turnover,lost ball,[],203924,,,1610612757,57,43,2024-10-27T23:06:31Z,3450000,False,,,0,,J. Grant lost ball TURNOVER (2 TO),"[203924, 1630529]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,2.0,Jones,1630529.0
