actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
375,PT08M32.00S,2025-03-20T03:28:13.0Z,3,REGULAR,steal,,[],1628991,,,1610612763,82,66,2025-03-20T03:28:15Z,3740000,False,,,0,,J. Jackson Jr. STEAL (3 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
377,PT08M30.00S,2025-03-20T03:28:16.3Z,3,REGULAR,turnover,bad pass,[],1628991,,,1610612763,82,66,2025-03-20T03:28:28Z,3760000,False,,,0,,J. Jackson Jr. bad pass TURNOVER (3 TO),"[1628991, 1631101]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,,3.0,,,,,,,,,,,,,,,,,Sharpe,1631101.0
378,PT08M30.00S,2025-03-20T03:28:16.3Z,3,REGULAR,steal,,[],1631101,,,1610612757,82,66,2025-03-20T03:28:28Z,3770000,False,,,0,,S. Sharpe STEAL (1 STL),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
379,PT08M27.00S,2025-03-20T03:28:23.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641739,91.27792378449409,54.65686274509803,1610612757,82,66,2025-03-20T03:30:08Z,3780000,False,23.0,29.0,1,right,MISS T. Camara driving floating Shot,[1641739],1610612757.0,POR,driving floating,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,3.76,Missed,,,,,,,,,,,,,,,,
380,PT08M26.00S,2025-03-20T03:28:24.1Z,3,REGULAR,rebound,defensive,[],1628379,,,1610612763,82,66,2025-03-20T03:30:08Z,3790000,False,,,0,,L. Kennard REBOUND (Off:0 Def:3),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,,,,,,,,,379.0,3.0,3.0,0.0,,,,,,,,
381,PT08M19.00S,2025-03-20T03:28:26.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,7.046649145860711,97.79411764705883,1610612763,82,66,2025-03-20T03:28:54Z,3800000,False,-239.0,14.0,1,left,MISS D. Bane running 3PT,[1630217],1610612763.0,MEM,running,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,,,23.94,Missed,,,,,,,,,,,,,,,,
382,PT08M15.00S,2025-03-20T03:28:30.3Z,3,REGULAR,rebound,defensive,[],1642270,,,1610612757,82,66,2025-03-20T03:28:54Z,3810000,False,,,0,,D. Clingan REBOUND (Off:0 Def:4),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Left Corner 3,24+ Left,,,,,,,,,381.0,4.0,4.0,0.0,,,,,,,,
383,PT08M03.00S,2025-03-20T03:28:45.0Z,3,REGULAR,foul,personal,[],1642377,,,1610612757,82,66,2025-03-20T03:29:05Z,3820000,False,,,0,,J. Wells personal FOUL (1 PF),"[1642377, 1630166]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,1830.0,,,,,,,,,,,,1.0,0.0,Avdija,1630166.0,,,,
385,PT07M54.00S,2025-03-20T03:29:17.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628991,,,1610612757,82,66,2025-03-20T03:29:29Z,3840000,False,,,0,,J. Jackson Jr. shooting personal FOUL (4 PF) (Simons 2 FT),"[1628991, 1629014]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,1627961.0,,,,,,,,,,,,4.0,0.0,Simons,1629014.0,,,,
387,PT07M54.00S,2025-03-20T03:29:48.0Z,3,REGULAR,freethrow,1 of 2,[],1629014,,,1610612757,83,66,2025-03-20T03:29:48Z,3860000,False,,,0,,A. Simons Free Throw 1 of 2 (9 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
388,PT07M54.00S,2025-03-20T03:29:48.8Z,3,REGULAR,substitution,out,[],1628379,,,1610612757,83,66,2025-03-20T03:30:06Z,3870000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT07M54.00S,2025-03-20T03:29:48.8Z,3,REGULAR,substitution,out,[],1628991,,,1610612757,83,66,2025-03-20T03:30:06Z,3880000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT07M54.00S,2025-03-20T03:29:48.8Z,3,REGULAR,substitution,out,[],1629723,,,1610612757,83,66,2025-03-20T03:30:06Z,3890000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT07M54.00S,2025-03-20T03:29:48.8Z,3,REGULAR,substitution,in,[],1630643,,,1610612757,83,66,2025-03-20T03:30:06Z,3900000,False,,,0,,SUB in: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT07M54.00S,2025-03-20T03:29:48.8Z,3,REGULAR,substitution,in,[],1630583,,,1610612757,83,66,2025-03-20T03:30:06Z,3910000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT07M54.00S,2025-03-20T03:29:48.8Z,3,REGULAR,substitution,in,[],1630590,,,1610612757,83,66,2025-03-20T03:30:06Z,3920000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT07M54.00S,2025-03-20T03:30:14.7Z,3,REGULAR,freethrow,2 of 2,[],1629014,,,1610612757,84,66,2025-03-20T03:30:14Z,3930000,False,,,0,,A. Simons Free Throw 2 of 2 (10 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
395,PT07M35.00S,2025-03-20T03:30:34.1Z,3,REGULAR,3pt,Jump Shot,[],1630583,17.296320630749015,6.127450980392156,1610612763,84,69,2025-03-20T03:30:39Z,3940000,False,219.0,110.0,1,left,S. Aldama 24' 3PT step back (11 PTS) (S. Pippen Jr. 3 AST),"[1630583, 1630590]",1610612763.0,MEM,step back,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,24.55,Made,11.0,S. Pippen Jr.,1630590.0,3.0,,,,,,,,,,,,
397,PT07M18.00S,2025-03-20T03:30:50.5Z,3,REGULAR,3pt,Jump Shot,[],1629014,67.7562417871222,68.13725490196079,1610612757,84,69,2025-03-20T03:31:56Z,3960000,False,91.0,251.0,1,right,MISS A. Simons 26' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,26.65,Missed,,,,,,,,,,,,,,,,
398,PT07M15.00S,2025-03-20T03:30:53.5Z,3,REGULAR,rebound,defensive,[],1630643,,,1610612763,84,69,2025-03-20T03:30:56Z,3970000,False,,,0,,J. Huff REBOUND (Off:0 Def:1),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Right Center,,,,,,,,,397.0,1.0,1.0,0.0,,,,,,,,
399,PT07M06.00S,2025-03-20T03:31:02.4Z,3,REGULAR,3pt,Jump Shot,[],1630643,20.318659658344284,5.637254901960785,1610612763,84,69,2025-03-20T03:31:06Z,3980000,False,222.0,138.0,1,left,MISS J. Huff 26' 3PT,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Right Center,,,26.15,Missed,,,,,,,,,,,,,,,,
400,PT07M04.00S,2025-03-20T03:31:04.4Z,3,REGULAR,rebound,defensive,[],1631101,,,1610612757,84,69,2025-03-20T03:31:06Z,3990000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:5),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,399.0,5.0,5.0,0.0,,,,,,,,
401,PT06M55.00S,2025-03-20T03:31:14.3Z,3,REGULAR,2pt,Jump Shot,[],1630166,83.26215505913272,8.088235294117647,1610612757,84,69,2025-03-20T03:31:20Z,4000000,False,-210.0,105.0,1,right,MISS D. Avdija 23' Jump Shot,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Left,,,23.43,Missed,,,,,,,,,,,,,,,,
402,PT06M50.00S,2025-03-20T03:31:19.3Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,84,69,2025-03-20T03:31:20Z,4010000,False,,,0,,D. Bane REBOUND (Off:2 Def:3),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,16-24 Left,,,,,,,,,401.0,5.0,3.0,2.0,,,,,,,,
403,PT06M35.00S,2025-03-20T03:31:34.6Z,3,REGULAR,2pt,Jump Shot,[],1642377,7.835085413929041,85.04901960784314,1610612763,84,69,2025-03-20T03:31:38Z,4020000,False,-175.0,21.0,1,left,MISS J. Wells 17' pullup Shot,[1642377],1610612763.0,MEM,pullup,,,Wells,J. Wells,,,,,Mid-Range,16-24 Left,,,17.65,Missed,,,,,,,,,,,,,,,,
404,PT06M33.00S,2025-03-20T03:31:36.6Z,3,REGULAR,rebound,defensive,[],1642270,,,1610612757,84,69,2025-03-20T03:31:38Z,4030000,False,,,0,,D. Clingan REBOUND (Off:0 Def:5),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,16-24 Left,,,,,,,,,403.0,5.0,5.0,0.0,,,,,,,,
405,PT06M29.00S,2025-03-20T03:31:39.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630166,92.46057818659659,51.71568627450981,1610612757,86,69,2025-03-20T03:31:48Z,4040000,False,9.0,18.0,1,right,D. Avdija running alley-oop Layup (28 PTS) (S. Sharpe 5 AST),"[1630166, 1631101]",1610612757.0,POR,running alley-oop,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,2.03,Made,28.0,S. Sharpe,1631101.0,5.0,,,,,,,,,,,,
407,PT06M20.00S,2025-03-20T03:31:50.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630583,6.783837056504599,59.068627450980394,1610612763,86,69,2025-03-20T03:32:00Z,4060000,False,-45.0,11.0,1,left,MISS S. Aldama driving Layup,[1630583],1610612763.0,MEM,driving,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,4.67,Missed,,,,,,,,,,,,,,,,
408,PT06M20.00S,2025-03-20T03:31:50.7Z,3,REGULAR,rebound,offensive,[],1630643,,,1610612763,86,69,2025-03-20T03:32:00Z,4070000,False,,,0,,J. Huff REBOUND (Off:1 Def:1),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,407.0,2.0,1.0,1.0,,,,,,,,
409,PT06M20.00S,2025-03-20T03:31:54.2Z,3,REGULAR,foul,personal,['2freethrow'],1642270,,,1610612763,86,69,2025-03-20T03:32:04Z,4080000,False,,,0,,D. Clingan shooting personal FOUL (2 PF) (Huff 2 FT),"[1642270, 1630643]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,1627961.0,,,,,,,,,,,,2.0,0.0,Huff,1630643.0,,,,
411,PT06M20.00S,2025-03-20T03:32:29.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630643,,,1610612763,86,69,2025-03-20T03:32:29Z,4100000,False,,,0,,MISS J. Huff Free Throw 1 of 2,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
412,PT06M20.00S,2025-03-20T03:32:29.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,86,69,2025-03-20T03:32:29Z,4110000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,411.0,,,,,,,,,,,
413,PT06M20.00S,2025-03-20T03:32:30.7Z,3,REGULAR,substitution,out,[],1629014,,,1610612763,86,69,2025-03-20T03:32:34Z,4120000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M20.00S,2025-03-20T03:32:30.7Z,3,REGULAR,substitution,out,[],1642270,,,1610612763,86,69,2025-03-20T03:32:34Z,4130000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M20.00S,2025-03-20T03:32:30.7Z,3,REGULAR,substitution,in,[],1630703,,,1610612763,86,69,2025-03-20T03:32:34Z,4140000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M20.00S,2025-03-20T03:32:30.7Z,3,REGULAR,substitution,in,[],1641871,,,1610612763,86,69,2025-03-20T03:32:34Z,4150000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M20.00S,2025-03-20T03:32:53.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630643,,,1610612763,86,70,2025-03-20T03:32:53Z,4160000,False,,,0,,J. Huff Free Throw 2 of 2 (1 PTS),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
418,PT06M04.00S,2025-03-20T03:33:13.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,93.11760840998686,52.69607843137255,1610612757,88,70,2025-03-20T03:33:18Z,4170000,False,13.0,12.0,1,right,T. Camara cutting Layup (10 PTS) (D. Avdija 6 AST),"[1641739, 1630166]",1610612757.0,POR,cutting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,1.82,Made,10.0,D. Avdija,1630166.0,6.0,,,,,,,,,,,,
420,PT05M47.00S,2025-03-20T03:33:29.8Z,3,REGULAR,3pt,Jump Shot,[],1642377,21.895532194480946,9.803921568627452,1610612763,88,70,2025-03-20T03:33:34Z,4190000,False,201.0,153.0,1,left,MISS J. Wells 25' 3PT,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,,,25.28,Missed,,,,,,,,,,,,,,,,
421,PT05M44.00S,2025-03-20T03:33:32.8Z,3,REGULAR,rebound,defensive,[],1630703,,,1610612757,88,70,2025-03-20T03:33:34Z,4200000,False,,,0,,S. Henderson REBOUND (Off:1 Def:2),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,420.0,3.0,2.0,1.0,,,,,,,,
422,PT05M39.00S,2025-03-20T03:33:37.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630703,89.04402102496715,45.09803921568628,1610612757,88,70,2025-03-20T03:35:10Z,4210000,False,-25.0,50.0,1,right,MISS S. Henderson running Layup - blocked,"[1630703, 1630643]",1610612757.0,POR,running,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,,,5.61,Missed,,,,,,,,,,,,,Huff,1630643.0,,
423,PT05M39.00S,2025-03-20T03:33:37.8Z,3,REGULAR,block,,[],1630643,,,1610612757,88,70,2025-03-20T03:33:39Z,4220000,False,,,0,,J. Huff BLOCK (1 BLK),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
424,PT05M37.00S,2025-03-20T03:33:39.8Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,88,70,2025-03-20T03:33:44Z,4230000,False,,,0,,S. Aldama REBOUND (Off:1 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,422.0,3.0,2.0,1.0,,,,,,,,
425,PT05M31.00S,2025-03-20T03:33:49.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630590,7.835085413929041,54.90196078431373,1610612763,88,72,2025-03-20T03:33:55Z,4240000,False,-25.0,21.0,1,left,S. Pippen Jr. Layup (14 PTS) (J. Huff 1 AST),"[1630590, 1630643]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,,,3.23,Made,14.0,J. Huff,1630643.0,1.0,,,,,,,,,,,,
427,PT05M31.00S,2025-03-20T03:33:52.2Z,3,REGULAR,foul,personal,['1freethrow'],1641739,,,1610612763,88,72,2025-03-20T03:34:02Z,4260000,False,,,0,,T. Camara shooting personal FOUL (1 PF) (Pippen Jr. 1 FT),"[1641739, 1630590]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,1830.0,,,,,,,,,,,,1.0,0.0,Pippen Jr.,1630590.0,,,,
429,PT05M31.00S,2025-03-20T03:34:22.0Z,3,REGULAR,freethrow,1 of 1,[],1630590,,,1610612763,88,73,2025-03-20T03:34:22Z,4280000,False,,,0,,S. Pippen Jr. Free Throw 1 of 1 (15 PTS),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
430,PT05M24.00S,2025-03-20T03:34:36.3Z,3,REGULAR,foul,offensive,[],1630703,,,1610612757,88,73,2025-03-20T03:34:45Z,4290000,False,,,0,,S. Henderson offensive FOUL (1 PF),"[1630703, 1630590]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,1627961.0,,,,,,,,,,,,1.0,0.0,Pippen Jr.,1630590.0,,,,
432,PT05M24.00S,2025-03-20T03:34:36.3Z,3,REGULAR,turnover,offensive foul,[],1630703,,,1610612757,88,73,2025-03-20T03:34:36Z,4310000,False,,,0,,S. Henderson offensive foul TURNOVER (2 TO),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,1627961.0,2.0,,,,,,,,,,,,,,,,,,
433,PT05M08.00S,2025-03-20T03:35:04.8Z,3,REGULAR,foul,personal,['2freethrow'],1641871,,,1610612763,88,73,2025-03-20T03:35:18Z,4320000,False,,,0,,D. Reath shooting personal FOUL (3 PF) (Pippen Jr. 2 FT),"[1641871, 1630590]",1610612757.0,POR,shooting,,,Reath,D. Reath,,,,,In The Paint (Non-RA),8-16 Right,1627961.0,,,,,,,,,,,,3.0,0.0,Pippen Jr.,1630590.0,,,,
435,PT05M08.00S,2025-03-20T03:35:35.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630590,,,1610612763,88,74,2025-03-20T03:35:35Z,4340000,False,,,0,,S. Pippen Jr. Free Throw 1 of 2 (16 PTS),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
436,PT05M08.00S,2025-03-20T03:35:48.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630590,,,1610612763,88,75,2025-03-20T03:35:48Z,4350000,False,,,0,,S. Pippen Jr. Free Throw 2 of 2 (17 PTS),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
437,PT04M55.00S,2025-03-20T03:36:02.9Z,3,REGULAR,3pt,Jump Shot,[],1641739,72.35545335085413,19.362745098039216,1610612757,88,75,2025-03-20T03:36:08Z,4360000,False,-153.0,207.0,1,right,MISS T. Camara 25' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,25.78,Missed,,,,,,,,,,,,,,,,
438,PT04M52.00S,2025-03-20T03:36:05.9Z,3,REGULAR,rebound,offensive,[],1630166,,,1610612757,88,75,2025-03-20T03:36:08Z,4370000,False,,,0,,D. Avdija REBOUND (Off:2 Def:6),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,,,,437.0,8.0,6.0,2.0,,,,,,,,
439,PT04M48.00S,2025-03-20T03:36:10.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631101,90.88370565045992,46.568627450980394,1610612757,90,75,2025-03-20T03:36:18Z,4380000,False,-17.0,33.0,1,right,S. Sharpe driving Layup (15 PTS) (D. Avdija 7 AST),"[1631101, 1630166]",1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,3.74,Made,15.0,D. Avdija,1630166.0,7.0,,,,,,,,,,,,
441,PT04M35.00S,2025-03-20T03:36:23.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630643,7.966491458607096,50.98039215686274,1610612763,90,77,2025-03-20T03:36:27Z,4400000,False,-5.0,22.0,1,left,J. Huff cutting DUNK (3 PTS) (D. Bane 4 AST),"[1630643, 1630217]",1610612763.0,MEM,cutting,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,2.29,Made,3.0,D. Bane,1630217.0,4.0,,,,,,,,,,,,
443,PT04M12.00S,2025-03-20T03:36:46.0Z,3,REGULAR,turnover,lost ball,[],1631101,,,1610612757,90,77,2025-03-20T03:36:52Z,4420000,False,,,0,,S. Sharpe lost ball TURNOVER (2 TO),"[1631101, 1630643]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Center,,2.0,,,,,,,,,,,,,,,,,Huff,1630643.0
444,PT04M12.00S,2025-03-20T03:36:46.0Z,3,REGULAR,steal,,[],1630643,,,1610612763,90,77,2025-03-20T03:36:48Z,4430000,False,,,0,,J. Huff STEAL (1 STL),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
445,PT04M07.00S,2025-03-20T03:36:51.3Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630217,7.440867279894875,60.5392156862745,1610612763,90,79,2025-03-20T03:38:23Z,4440000,False,-53.0,17.0,1,left,D. Bane driving floating bank Jump Shot (17 PTS) (J. Huff 2 AST),"[1630217, 1630643]",1610612763.0,MEM,driving floating bank,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,5.55,Made,17.0,J. Huff,1630643.0,2.0,,,,,,,,,,,,
447,PT04M06.00S,2025-03-20T03:36:58.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,90,79,2025-03-20T03:36:58Z,4460000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M06.00S,2025-03-20T03:39:30.3Z,3,REGULAR,substitution,out,[],1631101,,,1610612757,90,79,2025-03-20T03:39:44Z,4470000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M06.00S,2025-03-20T03:39:30.3Z,3,REGULAR,substitution,out,[],1641739,,,1610612757,90,79,2025-03-20T03:39:44Z,4480000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M06.00S,2025-03-20T03:39:30.3Z,3,REGULAR,substitution,out,[],1642377,,,1610612757,90,79,2025-03-20T03:39:44Z,4490000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M06.00S,2025-03-20T03:39:30.3Z,3,REGULAR,substitution,in,[],1631200,,,1610612757,90,79,2025-03-20T03:39:44Z,4500000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M06.00S,2025-03-20T03:39:30.3Z,3,REGULAR,substitution,in,[],1629014,,,1610612757,90,79,2025-03-20T03:39:44Z,4510000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M06.00S,2025-03-20T03:39:30.3Z,3,REGULAR,substitution,in,[],1631246,,,1610612757,90,79,2025-03-20T03:39:44Z,4520000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M54.00S,2025-03-20T03:40:03.0Z,3,REGULAR,3pt,Jump Shot,[],1630703,78.0059132720105,8.088235294117647,1610612757,90,79,2025-03-20T03:40:08Z,4530000,False,-210.0,154.0,1,right,MISS S. Henderson 26' 3PT,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,,,26.02,Missed,,,,,,,,,,,,,,,,
455,PT03M51.00S,2025-03-20T03:40:06.0Z,3,REGULAR,rebound,defensive,[],1631246,,,1610612763,90,79,2025-03-20T03:40:08Z,4540000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:2),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,454.0,2.0,2.0,0.0,,,,,,,,
456,PT03M45.00S,2025-03-20T03:40:14.7Z,3,REGULAR,foul,personal,[],1630166,,,1610612763,90,79,2025-03-20T03:40:29Z,4550000,False,,,0,,D. Avdija personal FOUL (2 PF),"[1630166, 1631246]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,1627961.0,,,,,,,,,,,,2.0,0.0,Williams Jr.,1631246.0,,,,
458,PT03M36.00S,2025-03-20T03:40:45.6Z,3,REGULAR,3pt,Jump Shot,[],1630583,9.017739816031538,94.85294117647058,1610612763,90,82,2025-03-20T03:40:50Z,4570000,False,-224.0,32.0,1,left,S. Aldama 3PT  (14 PTS) (S. Pippen Jr. 4 AST),"[1630583, 1630590]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Left Corner 3,24+ Left,,,22.66,Made,14.0,S. Pippen Jr.,1630590.0,4.0,,,,,,,,,,,,
460,PT03M22.00S,2025-03-20T03:41:01.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630217,,,1610612757,90,82,2025-03-20T03:41:10Z,4590000,False,,,0,,D. Bane shooting personal FOUL (4 PF) (Avdija 2 FT),"[1630217, 1630166]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,1627961.0,,,,,,,,,,,,4.0,0.0,Avdija,1630166.0,,,,
