actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
85,PT05M16.00S,2025-02-23T03:29:06.2Z,1,REGULAR,foul,personal,['2freethrow'],1630182,,,1610612757,16,12,2025-02-23T03:29:13Z,830000,False,,,0,,J. Green shooting personal FOUL (2 PF) (Henderson 2 FT),"[1630182, 1630703]",1610612766.0,CHA,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627529.0,2.0,0.0,Henderson,1630703.0,,
87,PT05M16.00S,2025-02-23T03:29:26.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630703,,,1610612757,16,12,2025-02-23T03:30:02Z,850000,False,,,0,,MISS S. Henderson Free Throw 1 of 2,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
88,PT05M16.00S,2025-02-23T03:29:26.6Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,16,12,2025-02-23T03:30:02Z,860000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,87.0,,,,,,,,,,,,,,,,,
89,PT05M16.00S,2025-02-23T03:29:27.1Z,1,REGULAR,substitution,out,[],203924,,,1610612757,16,12,2025-02-23T03:29:40Z,870000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M16.00S,2025-02-23T03:29:27.1Z,1,REGULAR,substitution,out,[],1642270,,,1610612757,16,12,2025-02-23T03:29:40Z,880000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M16.00S,2025-02-23T03:29:27.1Z,1,REGULAR,substitution,out,[],1630163,,,1610612757,16,12,2025-02-23T03:29:40Z,890000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M16.00S,2025-02-23T03:29:27.1Z,1,REGULAR,substitution,out,[],1630182,,,1610612757,16,12,2025-02-23T03:29:40Z,900000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M16.00S,2025-02-23T03:29:27.1Z,1,REGULAR,substitution,in,[],1631133,,,1610612757,16,12,2025-02-23T03:29:40Z,910000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M16.00S,2025-02-23T03:29:27.1Z,1,REGULAR,substitution,in,[],1631101,,,1610612757,16,12,2025-02-23T03:29:40Z,920000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M16.00S,2025-02-23T03:29:27.1Z,1,REGULAR,substitution,in,[],203901,,,1610612757,16,12,2025-02-23T03:29:40Z,930000,False,,,0,,SUB in: E. Payton,[203901],1610612766.0,CHA,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M16.00S,2025-02-23T03:29:27.1Z,1,REGULAR,substitution,in,[],1631111,,,1610612757,16,12,2025-02-23T03:29:40Z,940000,False,,,0,,SUB in: W. Moore Jr.,[1631111],1610612766.0,CHA,,,,Moore Jr.,W. Moore Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M16.00S,2025-02-23T03:29:26.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630703,,,1610612757,16,12,2025-02-23T03:30:02Z,950000,False,,,0,,MISS S. Henderson Free Throw 2 of 2,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
98,PT05M13.00S,2025-02-23T03:29:29.6Z,1,REGULAR,rebound,offensive,[],1631133,,,1610612757,16,12,2025-02-23T03:30:02Z,960000,False,,,0,,J. Walker REBOUND (Off:1 Def:0),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,97.0,,,,,1.0,0.0,1.0,,,,,,,,,,
99,PT05M09.00S,2025-02-23T03:30:05.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,6.521024967148489,47.05882352941176,1610612757,18,12,2025-02-23T03:30:26Z,970000,False,15.0,9.0,1,left,D. Avdija driving Layup (7 PTS) (J. Walker 1 AST),"[1630166, 1631133]",1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.71,Made,,7.0,J. Walker,1631133.0,1.0,,,,,,,,,,,,,
101,PT04M54.00S,2025-02-23T03:30:18.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,94.30026281208936,44.6078431372549,1610612766,18,12,2025-02-23T03:30:22Z,990000,False,-27.0,1.0,1,right,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,,
102,PT04M53.00S,2025-02-23T03:30:19.7Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,18,12,2025-02-23T03:30:22Z,1000000,False,,,0,,T. Camara REBOUND (Off:1 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,101.0,,,,,3.0,2.0,1.0,,,,,,,,,,
103,PT04M48.00S,2025-02-23T03:30:25.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641739,5.995400788436268,51.225490196078425,1610612757,20,12,2025-02-23T03:30:35Z,1010000,False,-6.0,4.0,1,left,T. Camara running DUNK (4 PTS) (J. Walker 2 AST),"[1641739, 1631133]",1610612757.0,POR,running,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,0.72,Made,,4.0,J. Walker,1631133.0,2.0,,,,,,,,,,,,,
105,PT04M32.00S,2025-02-23T03:30:42.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203994,94.43166885676742,47.30392156862745,1610612766,20,14,2025-02-23T03:30:46Z,1030000,False,-13.0,0.0,1,right,J. Nurkić cutting Layup (2 PTS) (M. Bridges 1 AST),"[203994, 1628970]",1610612766.0,CHA,cutting,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,1.35,Made,,2.0,M. Bridges,1628970.0,1.0,,,,,,,,,,,,,
107,PT04M11.00S,2025-02-23T03:31:06.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,5.863994743758213,48.529411764705884,1610612757,22,14,2025-02-23T03:31:11Z,1050000,False,7.0,3.0,1,left,D. Avdija driving Layup (9 PTS) (S. Sharpe 1 AST),"[1630166, 1631101]",1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,0.78,Made,,9.0,S. Sharpe,1631101.0,1.0,,,,,,,,,,,,,
109,PT04M11.00S,2025-02-23T03:31:09.5Z,1,REGULAR,foul,personal,['1freethrow'],1628970,,,1610612757,22,14,2025-02-23T03:31:16Z,1070000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Avdija 1 FT),"[1628970, 1630166]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,200832.0,1.0,0.0,Avdija,1630166.0,,
111,PT04M11.00S,2025-02-23T03:31:17.6Z,1,REGULAR,substitution,out,[],1641733,,,1610612757,22,14,2025-02-23T03:31:30Z,1090000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M11.00S,2025-02-23T03:31:17.6Z,1,REGULAR,substitution,in,[],203552,,,1610612757,22,14,2025-02-23T03:31:30Z,1100000,False,,,0,,SUB in: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M11.00S,2025-02-23T03:31:55.6Z,1,REGULAR,freethrow,1 of 1,[],1630166,,,1610612757,23,14,2025-02-23T03:31:55Z,1110000,False,,,0,,D. Avdija Free Throw 1 of 1 (10 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,10.0,,,,,,,,,,,,,,,,
114,PT04M05.00S,2025-02-23T03:32:05.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631111,92.72339027595268,51.225490196078425,1610612766,23,16,2025-02-23T03:32:09Z,1120000,False,6.0,16.0,1,right,W. Moore Jr. alley-oop DUNK (2 PTS) (J. Nurkić 2 AST),"[1631111, 203994]",1610612766.0,CHA,alley-oop,,,Moore Jr.,W. Moore Jr.,,,,,Restricted Area,0-8 Center,1.7,Made,,2.0,J. Nurkić,203994.0,2.0,,,,,,,,,,,,,
116,PT03M54.00S,2025-02-23T03:32:16.0Z,1,REGULAR,3pt,Jump Shot,[],1630703,6.652431011826544,96.07843137254902,1610612757,23,16,2025-02-23T03:32:19Z,1140000,False,-230.0,10.0,1,left,MISS S. Henderson 3PT,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Left Corner 3,24+ Left,23.06,Missed,,,,,,,,,,,,,,,,,,
117,PT03M52.00S,2025-02-23T03:32:18.0Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,23,16,2025-02-23T03:32:19Z,1150000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,116.0,,,,,1.0,1.0,0.0,,,,,,,,,,
118,PT03M37.00S,2025-02-23T03:32:33.5Z,1,REGULAR,3pt,Jump Shot,[],203994,75.90341655716163,85.5392156862745,1610612766,23,16,2025-02-23T03:32:40Z,1160000,False,178.0,174.0,1,right,MISS J. Nurkić 24' 3PT,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Right Center,24.87,Missed,,,,,,,,,,,,,,,,,,
119,PT03M36.00S,2025-02-23T03:32:34.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612757,23,16,2025-02-23T03:32:40Z,1170000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,118.0,,,,,,,,,,,,,,,,,
120,PT03M36.00S,2025-02-23T03:32:38.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628970,,,1610612757,23,16,2025-02-23T03:32:49Z,1180000,False,,,0,,M. Bridges loose ball personal FOUL (2 PF) (Camara 2 FT),"[1628970, 1641739]",1610612766.0,CHA,loose ball,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202037.0,2.0,0.0,Camara,1641739.0,,
122,PT03M36.00S,2025-02-23T03:33:12.6Z,1,REGULAR,freethrow,1 of 2,[],1641739,,,1610612757,24,16,2025-02-23T03:33:12Z,1200000,False,,,0,,T. Camara Free Throw 1 of 2 (5 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
123,PT03M36.00S,2025-02-23T03:33:13.1Z,1,REGULAR,substitution,out,[],1630166,,,1610612757,24,16,2025-02-23T03:33:22Z,1210000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M36.00S,2025-02-23T03:33:13.1Z,1,REGULAR,substitution,out,[],1628970,,,1610612757,24,16,2025-02-23T03:33:22Z,1220000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M36.00S,2025-02-23T03:33:13.1Z,1,REGULAR,substitution,in,[],1629014,,,1610612757,24,16,2025-02-23T03:33:22Z,1230000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M36.00S,2025-02-23T03:33:13.1Z,1,REGULAR,substitution,in,[],1642275,,,1610612757,24,16,2025-02-23T03:33:22Z,1240000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M36.00S,2025-02-23T03:33:12.6Z,1,REGULAR,freethrow,2 of 2,[],1641739,,,1610612757,25,16,2025-02-23T03:33:43Z,1250000,False,,,0,,T. Camara Free Throw 2 of 2 (6 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Made,,6.0,,,,,,,,,,,,,,,,
128,PT03M13.00S,2025-02-23T03:34:01.8Z,1,REGULAR,3pt,Jump Shot,[],203552,91.14651773981603,94.85294117647058,1610612766,25,16,2025-02-23T03:34:06Z,1260000,False,224.0,31.0,1,right,MISS S. Curry 3PT,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,22.64,Missed,,,,,,,,,,,,,,,,,,
129,PT03M10.00S,2025-02-23T03:34:04.8Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,25,16,2025-02-23T03:34:06Z,1270000,False,,,0,,T. Camara REBOUND (Off:1 Def:3),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,,,128.0,,,,,4.0,3.0,1.0,,,,,,,,,,
130,PT03M05.00S,2025-02-23T03:34:10.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631133,28.991458607095925,25.0,1610612757,25,16,2025-02-23T03:34:14Z,1280000,False,125.0,220.0,1,left,MISS J. Walker 25' running 3PT,[1631133],1610612757.0,POR,running,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,25.3,Missed,,,,,,,,,,,,,,,,,,
131,PT03M01.00S,2025-02-23T03:34:14.0Z,1,REGULAR,rebound,defensive,[],203994,,,1610612766,25,16,2025-02-23T03:34:14Z,1290000,False,,,0,,J. Nurkić REBOUND (Off:0 Def:2),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Right Center,,,130.0,,,,,2.0,2.0,0.0,,,,,,,,,,
132,PT02M40.00S,2025-02-23T03:34:34.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203994,94.1688567674113,52.450980392156865,1610612766,25,16,2025-02-23T03:34:40Z,1300000,False,12.0,2.0,1,right,MISS J. Nurkić driving Layup,[203994],1610612766.0,CHA,driving,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,1.25,Missed,,,,,,,,,,,,,,,,,,
133,PT02M39.00S,2025-02-23T03:34:35.4Z,1,REGULAR,rebound,defensive,[],1631133,,,1610612757,25,16,2025-02-23T03:34:40Z,1310000,False,,,0,,J. Walker REBOUND (Off:1 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,132.0,,,,,2.0,1.0,1.0,,,,,,,,,,
134,PT02M32.00S,2025-02-23T03:34:42.6Z,1,REGULAR,3pt,Jump Shot,[],1629014,33.065045992115635,26.47058823529412,1610612757,28,16,2025-02-23T03:34:47Z,1320000,False,118.0,258.0,1,left,A. Simons 28' 3PT  (5 PTS) (T. Camara 1 AST),"[1629014, 1641739]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,28.38,Made,,5.0,T. Camara,1641739.0,1.0,,,,,,,,,,,,,
136,PT02M20.00S,2025-02-23T03:34:54.8Z,1,REGULAR,3pt,Jump Shot,[],203994,67.7562417871222,35.53921568627451,1610612766,28,19,2025-02-23T03:34:59Z,1340000,False,-72.0,251.0,1,right,J. Nurkić 26' 3PT  (5 PTS) (E. Payton 1 AST),"[203994, 203901]",1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Center,26.08,Made,,5.0,E. Payton,203901.0,1.0,,,,,,,,,,,,,
138,PT02M06.00S,2025-02-23T03:35:08.4Z,1,REGULAR,2pt,Jump Shot,[],1631101,21.632720105124836,50.0,1610612757,30,19,2025-02-23T03:35:13Z,1360000,False,0.0,151.0,1,left,S. Sharpe 15' pullup Jump Shot (2 PTS),[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Center,15.08,Made,,2.0,,,,,,,,,,,,,,,,
139,PT01M48.00S,2025-02-23T03:35:26.3Z,1,REGULAR,3pt,Jump Shot,[],203994,67.23061760840999,47.30392156862745,1610612766,30,19,2025-02-23T03:35:31Z,1370000,False,-13.0,256.0,1,right,MISS J. Nurkić 25' 3PT,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Center,25.59,Missed,,,,,,,,,,,,,,,,,,
140,PT01M45.00S,2025-02-23T03:35:29.3Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,30,19,2025-02-23T03:35:31Z,1380000,False,,,0,,T. Camara REBOUND (Off:1 Def:4),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,139.0,,,,,5.0,4.0,1.0,,,,,,,,,,
141,PT01M36.00S,2025-02-23T03:35:38.7Z,1,REGULAR,3pt,Jump Shot,[],1631133,8.623521681997373,4.411764705882353,1610612757,30,19,2025-02-23T03:35:42Z,1390000,False,228.0,29.0,1,left,MISS J. Walker 3PT,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,22.97,Missed,,,,,,,,,,,,,,,,,,
142,PT01M33.00S,2025-02-23T03:35:41.7Z,1,REGULAR,rebound,defensive,[],203994,,,1610612766,30,19,2025-02-23T03:35:42Z,1400000,False,,,0,,J. Nurkić REBOUND (Off:0 Def:3),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Right Corner 3,24+ Right,,,141.0,,,,,3.0,3.0,0.0,,,,,,,,,,
143,PT01M26.00S,2025-02-23T03:35:49.4Z,1,REGULAR,3pt,Jump Shot,[],1642275,80.1084099868594,7.107843137254902,1610612766,30,19,2025-02-23T03:37:03Z,1410000,False,-214.0,134.0,1,right,MISS T. Salaün 25' 3PT,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Left Center,25.32,Missed,,,,,,,,,,,,,,,,,,
144,PT01M24.00S,2025-02-23T03:35:51.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,30,19,2025-02-23T03:35:56Z,1420000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,,,143.0,,,,,,,,,,,,,,,,,
145,PT01M24.00S,2025-02-23T03:35:56.5Z,1,REGULAR,foul,personal,[],1630703,,,1610612766,30,19,2025-02-23T03:36:01Z,1430000,False,,,0,,S. Henderson loose ball personal FOUL (1 PF),"[1630703, 203994]",1610612757.0,POR,loose ball,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,200832.0,1.0,0.0,Nurkić,203994.0,,
147,PT01M15.00S,2025-02-23T03:36:37.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631111,94.30026281208936,52.94117647058824,1610612766,30,19,2025-02-23T03:36:46Z,1450000,False,15.0,1.0,1,right,MISS W. Moore Jr. cutting Layup - blocked,"[1631111, 1641739]",1610612766.0,CHA,cutting,,,Moore Jr.,W. Moore Jr.,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,Camara,1641739.0
148,PT01M15.00S,2025-02-23T03:36:37.1Z,1,REGULAR,block,,[],1641739,,,1610612766,30,19,2025-02-23T03:36:39Z,1460000,False,,,0,,T. Camara BLOCK (1 BLK),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
149,PT01M13.00S,2025-02-23T03:36:39.1Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,30,19,2025-02-23T03:36:46Z,1470000,False,,,0,,T. Camara REBOUND (Off:1 Def:5),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,147.0,,,,,6.0,5.0,1.0,,,,,,,,,,
150,PT00M52.70S,2025-02-23T03:37:00.7Z,1,REGULAR,3pt,Jump Shot,[],1631101,30.962549277266753,24.754901960784316,1610612757,33,19,2025-02-23T03:37:04Z,1480000,False,126.0,239.0,1,left,S. Sharpe 26' 3PT  (5 PTS) (A. Simons 2 AST),"[1631101, 1629014]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,26.98,Made,,5.0,A. Simons,1629014.0,2.0,,,,,,,,,,,,,
152,PT00M35.80S,2025-02-23T03:37:22.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631111,93.77463863337714,47.30392156862745,1610612766,33,21,2025-02-23T03:37:25Z,1500000,False,-13.0,6.0,1,right,W. Moore Jr. cutting Layup (4 PTS) (J. Nurkić 3 AST),"[1631111, 203994]",1610612766.0,CHA,cutting,,,Moore Jr.,W. Moore Jr.,,,,,Restricted Area,0-8 Center,1.48,Made,,4.0,J. Nurkić,203994.0,3.0,,,,,,,,,,,,,
154,PT00M35.80S,2025-02-23T03:37:24.0Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631133,,,1610612766,33,21,2025-02-23T03:37:33Z,1520000,False,,,0,,J. Walker shooting personal FOUL (1 PF) (Moore Jr. 1 FT),"[1631133, 1631111]",1610612757.0,POR,shooting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202037.0,1.0,0.0,Moore Jr.,1631111.0,,
156,PT00M35.80S,2025-02-23T03:37:37.5Z,1,REGULAR,substitution,out,[],203994,,,1610612766,33,21,2025-02-23T03:37:54Z,1540000,False,,,0,,SUB out: J. Nurkić,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M35.80S,2025-02-23T03:37:37.5Z,1,REGULAR,substitution,in,[],1631217,,,1610612766,33,21,2025-02-23T03:37:54Z,1550000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M35.80S,2025-02-23T03:37:53.6Z,1,REGULAR,freethrow,1 of 1,[],1631111,,,1610612766,33,21,2025-02-23T03:37:55Z,1560000,False,,,0,,MISS W. Moore Jr. Free Throw 1 of 1,[1631111],1610612766.0,CHA,,,,Moore Jr.,W. Moore Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
159,PT00M34.40S,2025-02-23T03:37:55.0Z,1,REGULAR,rebound,defensive,[],1631133,,,1610612757,33,21,2025-02-23T03:37:55Z,1570000,False,,,0,,J. Walker REBOUND (Off:1 Def:2),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,158.0,,,,,3.0,2.0,1.0,,,,,,,,,,
160,PT00M28.00S,2025-02-23T03:38:00.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641739,29.517082785808146,76.22549019607843,1610612757,36,21,2025-02-23T03:38:37Z,1580000,False,-131.0,225.0,1,left,T. Camara 26' 3PT running pullup (9 PTS),[1641739],1610612757.0,POR,running pullup,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,26.04,Made,,9.0,,,,,,,,,,,,,,,,
161,PT00M07.30S,2025-02-23T03:38:25.2Z,1,REGULAR,turnover,out-of-bounds,[],203901,,,1610612766,36,21,2025-02-23T03:38:30Z,1590000,False,,,0,,E. Payton bad pass out-of-bounds TURNOVER (1 TO),[203901],1610612766.0,CHA,bad pass,,,Payton,E. Payton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,,,1627529.0,,,,,,
162,PT00M00.00S,2025-02-23T03:38:48.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629014,7.30946123521682,47.794117647058826,1610612757,38,21,2025-02-23T03:39:33Z,1600000,False,11.0,16.0,1,left,A. Simons driving bank Hook (7 PTS),[1629014],1610612757.0,POR,driving bank,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1.96,Made,,7.0,,,,,,,,,,,,,,,,
164,PT00M00.00S,2025-02-23T03:39:44.8Z,1,REGULAR,period,end,[],0,,,1610612766,38,21,2025-02-23T03:39:44Z,1620000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-02-23T03:39:54.4Z,2,REGULAR,substitution,out,['startperiod'],1630703,,,1610612766,38,21,2025-02-23T03:41:23Z,1630000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-02-23T03:39:54.4Z,2,REGULAR,substitution,out,['startperiod'],1641739,,,1610612766,38,21,2025-02-23T03:41:23Z,1640000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-02-23T03:39:54.4Z,2,REGULAR,substitution,out,['startperiod'],203901,,,1610612766,38,21,2025-02-23T03:41:23Z,1650000,False,,,0,,SUB out: E. Payton,[203901],1610612766.0,CHA,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-02-23T03:39:54.4Z,2,REGULAR,substitution,in,['startperiod'],203924,,,1610612766,38,21,2025-02-23T03:41:23Z,1660000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-02-23T03:39:54.4Z,2,REGULAR,substitution,in,['startperiod'],1631200,,,1610612766,38,21,2025-02-23T03:41:23Z,1670000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-02-23T03:39:54.4Z,2,REGULAR,substitution,in,['startperiod'],1630163,,,1610612766,38,21,2025-02-23T03:41:23Z,1680000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2025-02-23T03:41:30.0Z,2,REGULAR,period,start,[],0,,,1610612757,38,21,2025-02-23T03:41:30Z,1690000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
