actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
191,PT10M41.00S,2021-11-05T02:42:06.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201569,5.863994743758213,51.71568627450981,1610612745,36,35,2021-11-05T02:42:11Z,1860000,-9.0,3.0,1,left,E. Gordon driving Layup (4 PTS) (A. Sengun 2 AST),"[201569, 1630578]",1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,0.9,Made,,,,,,,,,,,,,4.0,A. Sengun,1630578.0,2.0,,
193,PT10M33.00S,2021-11-05T02:42:15.1Z,2,REGULAR,turnover,out-of-bounds,[],1629013,,,1610612756,36,35,2021-11-05T02:42:20Z,1880000,,,0,,L. Shamet bad pass out-of-bounds TURNOVER (1 TO),[1629013],1610612756.0,PHX,bad pass,,,Shamet,L. Shamet,,,,,,,,,,,1.0,,,1193.0,,,,,,,,,,
194,PT10M19.00S,2021-11-05T02:42:43.3Z,2,REGULAR,foul,offensive,[],201569,,,1610612745,36,35,2021-11-05T02:48:00Z,1890000,,,0,,E. Gordon offensive FOUL (1 PF),"[201569, 1627846]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,1193.0,1.0,0.0,Nader,1627846.0,,,,,,
196,PT10M19.00S,2021-11-05T02:42:43.3Z,2,REGULAR,turnover,offensive foul,[],201569,,,1610612745,36,35,2021-11-05T02:42:43Z,1910000,,,0,,E. Gordon offensive foul TURNOVER (2 TO),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,2.0,,,1193.0,,,,,,,,,,
197,PT10M07.00S,2021-11-05T02:43:08.5Z,2,REGULAR,turnover,out-of-bounds,[],101108,,,1610612756,36,35,2021-11-05T02:43:15Z,1920000,,,0,,C. Paul bad pass out-of-bounds TURNOVER (1 TO),[101108],1610612756.0,PHX,bad pass,,,Paul,C. Paul,,,,,,,,,,,1.0,,,1148.0,,,,,,,,,,
198,PT09M50.00S,2021-11-05T02:43:34.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201569,14.668199737187912,95.58823529411765,1610612745,36,35,2021-11-05T02:43:39Z,1930000,-228.0,85.0,1,left,MISS E. Gordon 24' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,24.34,Missed,,,,,,,,,,,,,,,,,,
199,PT09M48.00S,2021-11-05T02:43:36.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,36,35,2021-11-05T02:43:39Z,1940000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,198.0,,,,,,,,,,,,,,,,,
200,PT09M38.00S,2021-11-05T02:43:50.5Z,2,REGULAR,foul,personal,[],1628021,,,1610612756,36,35,2021-11-05T02:44:07Z,1950000,,,0,,D. Nwaba personal FOUL (2 PF),"[1628021, 1627846]",1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,1627534.0,2.0,0.0,Nader,1627846.0,,,,,,
202,PT09M36.00S,2021-11-05T02:44:12.4Z,2,REGULAR,3pt,Jump Shot,[],1629013,64.07687253613666,58.57843137254902,1610612756,36,35,2021-11-05T02:44:17Z,1970000,43.0,285.0,1,right,MISS L. Shamet 28' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,28.84,Missed,,,,,,,,,,,,,,,,,,
203,PT09M33.00S,2021-11-05T02:44:15.4Z,2,REGULAR,rebound,defensive,[],1628021,,,1610612745,36,35,2021-11-05T02:44:17Z,1980000,,,0,,D. Nwaba REBOUND (Off:0 Def:1),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,202.0,1.0,1.0,0.0,,,,,,,,,,,,,,
204,PT09M24.00S,2021-11-05T02:44:25.4Z,2,REGULAR,turnover,lost ball,[],1630578,,,1610612745,36,35,2021-11-05T02:44:30Z,1990000,,,0,,A. Sengun lost ball TURNOVER (1 TO),"[1630578, 1627846]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,1.0,Nader,1627846.0,,,,,,,,,,,
205,PT09M24.00S,2021-11-05T02:44:25.4Z,2,REGULAR,steal,,[],1627846,,,1610612756,36,35,2021-11-05T02:44:27Z,2000000,,,0,,A. Nader STEAL (1 STL),[1627846],1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M20.00S,2021-11-05T02:44:29.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627846,93.11760840998686,46.81372549019608,1610612756,36,35,2021-11-05T02:44:33Z,2010000,-16.0,12.0,1,right,MISS A. Nader running Layup - blocked,"[1627846, 1630231]",1610612756.0,PHX,running,,,Nader,A. Nader,,,,,2.0,Missed,,,,,,,,,,,,,,,,,Martin Jr.,1630231.0
207,PT09M20.00S,2021-11-05T02:44:29.5Z,2,REGULAR,block,,[],1630231,,,1610612756,36,35,2021-11-05T02:44:32Z,2020000,,,0,,K. Martin Jr. BLOCK (1 BLK),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M16.00S,2021-11-05T02:44:33.5Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,36,35,2021-11-05T02:44:33Z,2030000,,,0,,A. Sengun REBOUND (Off:0 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,206.0,2.0,2.0,0.0,,,,,,,,,,,,,,
209,PT09M12.00S,2021-11-05T02:44:36.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628021,7.046649145860711,50.245098039215684,1610612745,36,37,2021-11-05T02:44:42Z,2040000,-1.0,14.0,1,left,D. Nwaba cutting DUNK (2 PTS) (A. Sengun 3 AST),"[1628021, 1630578]",1610612745.0,HOU,cutting,,,Nwaba,D. Nwaba,,,,,1.38,Made,,,,,,,,,,,,,2.0,A. Sengun,1630578.0,3.0,,
211,PT08M53.00S,2021-11-05T02:44:55.9Z,2,REGULAR,2pt,Jump Shot,[],101108,80.3712220762155,68.38235294117648,1610612756,38,37,2021-11-05T02:44:59Z,2060000,92.0,132.0,1,right,C. Paul 16' pullup Jump Shot (2 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,16.08,Made,,,,,,,,,,,,,2.0,,,,,
212,PT08M42.00S,2021-11-05T02:45:06.8Z,2,REGULAR,3pt,Jump Shot,[],1630578,32.802233902759525,55.14705882352941,1610612745,38,37,2021-11-05T02:45:10Z,2070000,-26.0,256.0,1,left,MISS A. Sengun 25' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,
213,PT08M39.00S,2021-11-05T02:45:09.8Z,2,REGULAR,rebound,defensive,[],1627846,,,1610612756,38,37,2021-11-05T02:45:10Z,2080000,,,0,,A. Nader REBOUND (Off:0 Def:2),[1627846],1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,212.0,2.0,2.0,0.0,,,,,,,,,,,,,,
214,PT08M35.00S,2021-11-05T02:45:14.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,77.34888304862024,7.598039215686274,1610612756,41,37,2021-11-05T02:45:19Z,2090000,-212.0,160.0,1,right,C. Johnson 26' 3PT running (3 PTS) (C. Paul 5 AST),"[1629661, 101108]",1610612756.0,PHX,running,,,Johnson,C. Johnson,,,,,26.58,Made,,,,,,,,,,,,,3.0,C. Paul,101108.0,5.0,,
216,PT08M32.00S,2021-11-05T02:45:22.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,41,37,2021-11-05T02:45:22Z,2110000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M32.00S,2021-11-05T02:45:23.8Z,2,REGULAR,substitution,out,[],1627846,,,1610612745,41,37,2021-11-05T02:47:52Z,2120000,,,0,,SUB out: A. Nader,[1627846],1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M32.00S,2021-11-05T02:45:23.8Z,2,REGULAR,substitution,out,[],201580,,,1610612745,41,37,2021-11-05T02:47:52Z,2130000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M32.00S,2021-11-05T02:45:23.8Z,2,REGULAR,substitution,out,[],1630231,,,1610612745,41,37,2021-11-05T02:47:52Z,2140000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M32.00S,2021-11-05T02:45:23.8Z,2,REGULAR,substitution,out,[],201569,,,1610612745,41,37,2021-11-05T02:47:52Z,2150000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M32.00S,2021-11-05T02:45:23.8Z,2,REGULAR,substitution,out,[],201571,,,1610612745,41,37,2021-11-05T02:47:52Z,2160000,,,0,,SUB out: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M32.00S,2021-11-05T02:45:23.8Z,2,REGULAR,substitution,in,[],203109,,,1610612745,41,37,2021-11-05T02:47:52Z,2170000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M32.00S,2021-11-05T02:45:23.8Z,2,REGULAR,substitution,in,[],1629028,,,1610612745,41,37,2021-11-05T02:47:52Z,2180000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M32.00S,2021-11-05T02:45:23.8Z,2,REGULAR,substitution,in,[],1629645,,,1610612745,41,37,2021-11-05T02:47:52Z,2190000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M32.00S,2021-11-05T02:45:23.8Z,2,REGULAR,substitution,in,[],1630256,,,1610612745,41,37,2021-11-05T02:47:52Z,2200000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M32.00S,2021-11-05T02:45:23.8Z,2,REGULAR,substitution,in,[],1629717,,,1610612745,41,37,2021-11-05T02:47:52Z,2210000,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M16.00S,2021-11-05T02:48:23.7Z,2,REGULAR,3pt,Jump Shot,[],1629717,35.29894875164258,46.07843137254902,1610612745,41,40,2021-11-05T02:48:28Z,2220000,20.0,279.0,1,left,A. Brooks 28' 3PT  (3 PTS) (J. Tate 1 AST),"[1629717, 1630256]",1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,28.0,Made,,,,,,,,,,,,,3.0,J. Tate,1630256.0,1.0,,
229,PT07M59.00S,2021-11-05T02:48:43.9Z,2,REGULAR,foul,personal,[],1630578,,,1610612756,41,40,2021-11-05T02:48:52Z,2240000,,,0,,A. Sengun personal FOUL (1 PF),"[1630578, 1629028]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,1148.0,1.0,0.0,Ayton,1629028.0,,,,,,
231,PT07M52.00S,2021-11-05T02:49:09.6Z,2,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612756,41,40,2021-11-05T02:49:18Z,2260000,,,0,,A. Sengun shooting personal FOUL (2 PF) (Shamet 2 FT),"[1630578, 1629013]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,,,,,,,,,,1193.0,2.0,0.0,Shamet,1629013.0,,,,,,
233,PT07M52.00S,2021-11-05T02:49:38.6Z,2,REGULAR,freethrow,1 of 2,[],1629013,,,1610612756,42,40,2021-11-05T02:49:38Z,2280000,,,0,,L. Shamet Free Throw 1 of 2 (7 PTS),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,Made,,,,,,,,,,,,,7.0,,,,,
234,PT07M52.00S,2021-11-05T02:49:52.9Z,2,REGULAR,freethrow,2 of 2,[],1629013,,,1610612756,43,40,2021-11-05T02:49:52Z,2290000,,,0,,L. Shamet Free Throw 2 of 2 (8 PTS),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,Made,,,,,,,,,,,,,8.0,,,,,
235,PT07M35.00S,2021-11-05T02:50:11.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630256,12.040078843626807,48.77450980392157,1610612745,43,42,2021-11-05T02:50:15Z,2300000,6.0,61.0,1,left,J. Tate 6' turnaround Hook (2 PTS),[1630256],1610612745.0,HOU,turnaround,,,Tate,J. Tate,,,,,6.1,Made,,,,,,,,,,,,,2.0,,,,,
237,PT07M27.00S,2021-11-05T02:50:19.4Z,2,REGULAR,3pt,Jump Shot,[],1629013,73.9323258869908,83.82352941176471,1610612756,46,42,2021-11-05T02:50:25Z,2320000,169.0,193.0,1,right,L. Shamet 25' 3PT  (11 PTS) (J. Crowder 1 AST),"[1629013, 203109]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,25.62,Made,,,,,,,,,,,,,11.0,J. Crowder,203109.0,1.0,,
239,PT07M15.00S,2021-11-05T02:50:31.5Z,2,REGULAR,3pt,Jump Shot,[],1629645,6.915243101182654,0.0,1610612745,46,42,2021-11-05T02:50:36Z,2340000,250.0,13.0,1,left,MISS K. Porter Jr. 25' step back 3PT,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,25.03,Missed,,,,,,,,,,,,,,,,,,
240,PT07M13.00S,2021-11-05T02:50:34.0Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,46,42,2021-11-05T02:50:34Z,2350000,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,239.0,3.0,2.0,1.0,,,,,,,,,,,,,,
241,PT07M08.00S,2021-11-05T02:50:38.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630256,5.732588699080158,51.71568627450981,1610612745,46,44,2021-11-05T02:50:41Z,2360000,-9.0,1.0,1,left,J. Tate cutting Layup (4 PTS) (A. Sengun 4 AST),"[1630256, 1630578]",1610612745.0,HOU,cutting,,,Tate,J. Tate,,,,,0.87,Made,,,,,,,,,,,,,4.0,A. Sengun,1630578.0,4.0,,
243,PT06M53.00S,2021-11-05T02:50:52.5Z,2,REGULAR,3pt,Jump Shot,[],1629661,83.39356110381078,96.32352941176471,1610612756,46,44,2021-11-05T02:50:56Z,2380000,232.0,104.0,1,right,MISS C. Johnson 25' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,25.37,Missed,,,,,,,,,,,,,,,,,,
244,PT06M52.00S,2021-11-05T02:50:53.5Z,2,REGULAR,rebound,defensive,[],1628021,,,1610612745,46,44,2021-11-05T02:50:56Z,2390000,,,0,,D. Nwaba REBOUND (Off:0 Def:2),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,243.0,2.0,2.0,0.0,,,,,,,,,,,,,,
245,PT06M39.00S,2021-11-05T02:51:07.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,7.178055190538765,44.85294117647059,1610612745,46,44,2021-11-05T02:51:12Z,2400000,26.0,15.0,1,left,MISS A. Sengun cutting Layup,[1630578],1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,2.98,Missed,,,,,,,,,,,,,,,,,,
247,PT06M35.00S,2021-11-05T02:51:11.8Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,46,44,2021-11-05T02:51:12Z,2420000,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,245.0,1.0,1.0,0.0,,,,,,,,,,,,,,
248,PT06M31.00S,2021-11-05T02:51:15.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],101108,68.9388961892247,26.47058823529412,1610612756,46,44,2021-11-05T02:51:24Z,2430000,-118.0,239.0,1,right,MISS C. Paul 26' running pullup 3PT,[101108],1610612756.0,PHX,running pullup,,,Paul,C. Paul,,,,,26.68,Missed,,,,,,,,,,,,,,,,,,
249,PT06M23.00S,2021-11-05T02:51:23.4Z,2,REGULAR,rebound,defensive,[],1629717,,,1610612745,46,44,2021-11-05T02:58:38Z,2440000,,,0,,A. Brooks REBOUND (Off:0 Def:1),[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,248.0,1.0,1.0,0.0,,,,,,,,,,,,,,
253,PT06M22.00S,2021-11-05T02:53:29.5Z,2,REGULAR,substitution,out,[],1629013,,,1610612745,46,44,2021-11-05T02:57:00Z,2445000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M22.00S,2021-11-05T02:53:29.5Z,2,REGULAR,substitution,out,[],1629661,,,1610612745,46,44,2021-11-05T02:57:00Z,2447500,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M22.00S,2021-11-05T02:53:29.5Z,2,REGULAR,substitution,out,[],1630578,,,1610612745,46,44,2021-11-05T02:57:00Z,2448750,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M22.00S,2021-11-05T02:53:29.5Z,2,REGULAR,substitution,in,[],1626164,,,1610612745,46,44,2021-11-05T02:57:00Z,2449375,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M22.00S,2021-11-05T02:53:29.5Z,2,REGULAR,substitution,in,[],1628969,,,1610612745,46,44,2021-11-05T02:57:00Z,2449687,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M22.00S,2021-11-05T02:53:29.5Z,2,REGULAR,substitution,in,[],1626174,,,1610612745,46,44,2021-11-05T02:57:00Z,2449843,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M22.00S,2021-11-05T02:53:29.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,46,44,2021-11-05T03:56:02Z,2449921,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M21.00S,2021-11-05T02:53:29.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628021,4.812746386333772,51.225490196078425,1610612745,46,46,2021-11-05T03:56:39Z,2450000,-6.0,-7.0,1,left,D. Nwaba driving DUNK (4 PTS) (J. Tate 2 AST),"[1628021, 1630256]",1610612745.0,HOU,driving,,,Nwaba,D. Nwaba,,,,,0.95,Made,,,,,,,,,,,,,4.0,J. Tate,1630256.0,2.0,,
259,PT06M13.00S,2021-11-05T02:54:32.5Z,2,REGULAR,turnover,lost ball,[],1629028,,,1610612756,46,46,2021-11-05T02:54:40Z,2530000,,,0,,D. Ayton lost ball TURNOVER (1 TO),"[1629028, 1628021]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,1.0,Nwaba,1628021.0,,,,,,,,,,,
260,PT06M13.00S,2021-11-05T02:54:32.5Z,2,REGULAR,steal,,[],1628021,,,1610612745,46,46,2021-11-05T02:54:35Z,2540000,,,0,,D. Nwaba STEAL (1 STL),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M07.00S,2021-11-05T02:54:37.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628021,6.915243101182654,46.81372549019608,1610612745,46,48,2021-11-05T03:06:32Z,2550000,16.0,13.0,1,left,D. Nwaba running DUNK (6 PTS),[1628021],1610612745.0,HOU,running,,,Nwaba,D. Nwaba,,,,,2.02,Made,,,,,,,,,,,,,6.0,,,,,
262,PT05M57.00S,2021-11-05T02:54:47.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,87.20433639947439,51.470588235294116,1610612756,46,48,2021-11-05T02:54:52Z,2560000,7.0,68.0,1,right,MISS D. Booker 6' driving finger roll Layup,[1626164],1610612756.0,PHX,driving finger roll,,,Booker,D. Booker,,,,,6.82,Missed,,,,,,,,,,,,,,,,,,
263,PT05M55.00S,2021-11-05T02:54:50.0Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612756,46,48,2021-11-05T02:54:50Z,2570000,,,0,,D. Ayton REBOUND (Off:1 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,262.0,4.0,3.0,1.0,,,,,,,,,,,,,,
264,PT05M52.00S,2021-11-05T02:54:53.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629028,86.81011826544021,49.26470588235294,1610612756,46,48,2021-11-05T02:54:56Z,2580000,-4.0,71.0,1,right,MISS D. Ayton 7' Hook,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,7.16,Missed,,,,,,,,,,,,,,,,,,
265,PT05M50.00S,2021-11-05T02:54:55.1Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,46,48,2021-11-05T02:54:56Z,2590000,,,0,,C. Wood REBOUND (Off:1 Def:8),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,264.0,9.0,8.0,1.0,,,,,,,,,,,,,,
266,PT05M48.00S,2021-11-05T02:54:57.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628021,8.492115637319317,48.77450980392157,1610612745,46,48,2021-11-05T02:55:04Z,2600000,6.0,27.0,1,left,MISS D. Nwaba driving floating Shot,[1628021],1610612745.0,HOU,driving floating,,,Nwaba,D. Nwaba,,,,,2.8,Missed,,,,,,,,,,,,,,,,,,
267,PT05M44.00S,2021-11-05T02:55:01.4Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,46,48,2021-11-05T02:55:04Z,2610000,,,0,,D. Booker REBOUND (Off:1 Def:3),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,266.0,4.0,3.0,1.0,,,,,,,,,,,,,,
268,PT05M39.00S,2021-11-05T02:55:05.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203109,69.99014454664915,70.34313725490196,1610612756,46,48,2021-11-05T02:55:11Z,2620000,102.0,230.0,1,right,MISS J. Crowder 25' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,
269,PT05M36.00S,2021-11-05T02:55:08.6Z,2,REGULAR,rebound,defensive,[],1629645,,,1610612745,46,48,2021-11-05T02:55:11Z,2630000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:2),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,268.0,2.0,2.0,0.0,,,,,,,,,,,,,,
270,PT05M17.00S,2021-11-05T02:55:28.3Z,2,REGULAR,3pt,Jump Shot,[],1629645,33.327858081471746,59.31372549019608,1610612745,46,48,2021-11-05T02:55:32Z,2640000,-47.0,261.0,1,left,MISS K. Porter Jr. 26' 3PT,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,26.49,Missed,,,,,,,,,,,,,,,,,,
271,PT05M13.00S,2021-11-05T02:55:32.3Z,2,REGULAR,rebound,defensive,[],203109,,,1610612756,46,48,2021-11-05T02:55:32Z,2650000,,,0,,J. Crowder REBOUND (Off:0 Def:1),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,270.0,1.0,1.0,0.0,,,,,,,,,,,,,,
272,PT05M03.00S,2021-11-05T02:55:41.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,86.5473061760841,40.44117647058824,1610612756,46,48,2021-11-05T02:55:44Z,2660000,-48.0,74.0,1,right,MISS D. Ayton 8' turnaround Shot,[1629028],1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,8.81,Missed,,,,,,,,,,,,,,,,,,
273,PT05M02.00S,2021-11-05T02:55:42.2Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,46,48,2021-11-05T02:55:44Z,2670000,,,0,,C. Wood REBOUND (Off:1 Def:9),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,272.0,10.0,9.0,1.0,,,,,,,,,,,,,,
274,PT04M53.00S,2021-11-05T02:55:51.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,12.565703022339028,52.20588235294118,1610612745,46,48,2021-11-05T02:55:57Z,2680000,-11.0,66.0,1,left,MISS K. Porter Jr. 6' Jump Shot - blocked,"[1629645, 203109]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,6.65,Missed,,,,,,,,,,,,,,,,,Crowder,203109.0
275,PT04M53.00S,2021-11-05T02:55:51.8Z,2,REGULAR,block,,[],203109,,,1610612745,46,48,2021-11-05T02:55:54Z,2690000,,,0,,J. Crowder BLOCK (1 BLK),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M50.00S,2021-11-05T02:55:54.8Z,2,REGULAR,rebound,offensive,[],1629717,,,1610612745,46,48,2021-11-05T02:55:57Z,2700000,,,0,,A. Brooks REBOUND (Off:1 Def:1),[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,274.0,2.0,1.0,1.0,,,,,,,,,,,,,,
277,PT04M46.00S,2021-11-05T02:55:59.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628021,21.369908015768726,6.372549019607843,1610612745,46,48,2021-11-05T02:56:03Z,2710000,218.0,148.0,1,left,MISS D. Nwaba 26' 3PT,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,26.38,Missed,,,,,,,,,,,,,,,,,,
278,PT04M43.00S,2021-11-05T02:56:02.0Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,46,48,2021-11-05T02:56:03Z,2720000,,,0,,D. Booker REBOUND (Off:1 Def:4),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,277.0,5.0,4.0,1.0,,,,,,,,,,,,,,
