actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
182,PT10M26.00S,2022-02-11T03:48:02.5Z,2,REGULAR,turnover,traveling,[],203114,,,1610612749,35,37,2022-02-11T03:48:12Z,1740000,,,0,,K. Middleton traveling TURNOVER (1 TO),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,1148.0,,,,,,,,,1.0,,,,,
183,PT10M13.00S,2022-02-11T03:48:24.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203109,31.882391590013142,69.11764705882352,1610612756,35,37,2022-02-11T03:48:36Z,1750000,-96.0,247.0,1,left,MISS J. Crowder 26' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,26.5,Missed,,,,,,,,,,,,,,,,,,,
184,PT10M07.00S,2022-02-11T03:48:30.2Z,2,REGULAR,rebound,defensive,[],1629670,,,1610612749,35,37,2022-02-11T03:48:36Z,1760000,,,0,,J. Nwora REBOUND (Off:0 Def:1),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,183.0,1.0,1.0,0.0,,,,,,
185,PT10M02.00S,2022-02-11T03:48:35.7Z,2,REGULAR,turnover,bad pass,[],203114,,,1610612749,35,37,2022-02-11T03:48:42Z,1770000,,,0,,K. Middleton bad pass TURNOVER (2 TO),"[203114, 1628969]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,2.0,Bridges,1628969.0,,,
186,PT10M02.00S,2022-02-11T03:48:35.7Z,2,REGULAR,steal,,[],1628969,,,1610612756,35,37,2022-02-11T03:48:38Z,1780000,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M45.00S,2022-02-11T03:48:51.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],101108,23.603810775295663,65.44117647058823,1610612756,37,37,2022-02-11T03:48:58Z,1790000,-77.0,169.0,1,left,C. Paul 18' step back Jump Shot (2 PTS),[101108],1610612756.0,PHX,step back,,,Paul,C. Paul,,,,,18.62,Made,2.0,,,,,,,,,,,,,,,,,,
188,PT09M31.00S,2022-02-11T03:49:06.4Z,2,REGULAR,3pt,Jump Shot,[],1629670,85.62746386333771,95.58823529411765,1610612749,37,37,2022-02-11T03:49:15Z,1800000,228.0,83.0,1,right,MISS J. Nwora 24' 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,24.24,Missed,,,,,,,,,,,,,,,,,,,
189,PT09M27.00S,2022-02-11T03:49:10.4Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612756,37,37,2022-02-11T03:49:15Z,1810000,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,188.0,2.0,2.0,0.0,,,,,,
190,PT09M18.00S,2022-02-11T03:49:19.2Z,2,REGULAR,3pt,Jump Shot,[],1629661,33.065045992115635,42.15686274509804,1610612756,37,37,2022-02-11T03:49:23Z,1820000,39.0,258.0,1,left,MISS C. Johnson 26' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,,
191,PT09M16.00S,2022-02-11T03:49:21.2Z,2,REGULAR,rebound,offensive,[],203109,,,1610612756,37,37,2022-02-11T03:49:23Z,1830000,,,0,,J. Crowder REBOUND (Off:1 Def:1),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,190.0,2.0,1.0,1.0,,,,,,
192,PT09M06.00S,2022-02-11T03:49:31.7Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202687,8.09789750328515,57.107843137254896,1610612756,39,37,2022-02-11T03:49:36Z,1840000,-36.0,24.0,1,left,B. Biyombo Hook (6 PTS) (C. Paul 4 AST),"[202687, 101108]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,4.26,Made,6.0,C. Paul,101108.0,4.0,,,,,,,,,,,,,,,
194,PT08M54.00S,2022-02-11T03:49:45.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,88.25558475689881,46.07843137254902,1610612749,39,39,2022-02-11T03:50:13Z,1860000,-20.0,58.0,1,right,G. Antetokounmpo 6' Layup (7 PTS) (K. Middleton 1 AST),"[203507, 203114]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,6.11,Made,7.0,K. Middleton,203114.0,1.0,,,,,,,,,,,,,,,
196,PT08M54.00S,2022-02-11T03:49:49.6Z,2,REGULAR,foul,personal,['1freethrow'],202687,,,1610612749,39,39,2022-02-11T03:50:21Z,1880000,,,0,,B. Biyombo shooting personal FOUL (1 PF) (Antetokounmpo 1 FT),"[202687, 203507]",1610612756.0,PHX,shooting,,,Biyombo,B. Biyombo,,,,,,,,,,,2002.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
202,PT08M54.00S,2022-02-11T03:50:02.6Z,2,REGULAR,substitution,out,[],1629670,,,1610612749,39,39,2022-02-11T03:50:20Z,1900000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M54.00S,2022-02-11T03:50:02.6Z,2,REGULAR,substitution,in,[],1626171,,,1610612749,39,39,2022-02-11T03:50:20Z,1910000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M54.00S,2022-02-11T03:50:22.6Z,2,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,39,40,2022-02-11T03:50:22Z,1920000,,,0,,G. Antetokounmpo Free Throw 1 of 1 (8 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
205,PT08M37.00S,2022-02-11T03:50:39.8Z,2,REGULAR,2pt,Jump Shot,[],101108,22.552562417871222,50.0,1610612756,39,40,2022-02-11T03:50:43Z,1930000,0.0,159.0,1,left,MISS C. Paul 15' step back Shot,[101108],1610612756.0,PHX,step back,,,Paul,C. Paul,,,,,15.95,Missed,,,,,,,,,,,,,,,,,,,
206,PT08M35.00S,2022-02-11T03:50:41.8Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,39,40,2022-02-11T03:50:43Z,1940000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,205.0,6.0,6.0,0.0,,,,,,
207,PT08M25.00S,2022-02-11T03:50:52.4Z,2,REGULAR,3pt,Jump Shot,[],1626171,93.9060446780552,95.58823529411765,1610612749,39,40,2022-02-11T03:50:55Z,1950000,228.0,5.0,1,right,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,22.8,Missed,,,,,,,,,,,,,,,,,,,
208,PT08M23.00S,2022-02-11T03:50:54.4Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,39,40,2022-02-11T03:50:55Z,1960000,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,207.0,1.0,1.0,0.0,,,,,,
209,PT08M21.00S,2022-02-11T03:51:00.6Z,2,REGULAR,foul,offensive,[],1628969,,,1610612756,39,40,2022-02-11T03:51:28Z,1970000,,,0,,M. Bridges offensive FOUL (2 PF),"[1628969, 203114]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,2002.0,2.0,0.0,Middleton,203114.0,,,,,,,,,,
211,PT08M21.00S,2022-02-11T03:51:00.6Z,2,REGULAR,turnover,offensive foul,[],1628969,,,1610612756,39,40,2022-02-11T03:51:00Z,1990000,,,0,,M. Bridges offensive foul TURNOVER (1 TO),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,2002.0,,,,,,,,,1.0,,,,,
214,PT08M21.00S,2022-02-11T03:51:28.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,39,40,2022-02-11T03:51:28Z,2000000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M21.00S,2022-02-11T03:51:58.4Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612749,39,40,2022-02-11T03:55:35Z,2030000,,,0,,,[],1610612756.0,PHX,stands,,,,,,,,,,,,,,,1148.0,,,,,,,,,,,,,,
218,PT08M21.00S,2022-02-11T03:54:38.5Z,2,REGULAR,substitution,out,[],203507,,,1610612749,39,40,2022-02-11T03:54:55Z,2040000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M21.00S,2022-02-11T03:54:38.5Z,2,REGULAR,substitution,in,[],1629670,,,1610612749,39,40,2022-02-11T03:54:55Z,2050000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M07.00S,2022-02-11T03:55:01.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203114,72.48685939553219,79.65686274509804,1610612749,39,40,2022-02-11T03:55:04Z,2060000,148.0,206.0,1,right,MISS K. Middleton 25' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,,
221,PT08M04.00S,2022-02-11T03:55:04.1Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612756,39,40,2022-02-11T03:55:04Z,2070000,,,0,,C. Johnson REBOUND (Off:0 Def:3),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,220.0,3.0,3.0,0.0,,,,,,
222,PT08M01.00S,2022-02-11T03:55:10.2Z,2,REGULAR,foul,personal,[],1626171,,,1610612756,39,40,2022-02-11T03:55:30Z,2080000,,,0,,B. Portis personal FOUL (1 PF),"[1626171, 202687]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,2002.0,1.0,0.0,Biyombo,202687.0,,,,,,,,,,
224,PT08M01.00S,2022-02-11T03:55:26.1Z,2,REGULAR,substitution,out,[],202687,,,1610612756,39,40,2022-02-11T03:55:41Z,2100000,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M01.00S,2022-02-11T03:55:26.1Z,2,REGULAR,substitution,out,[],1629661,,,1610612756,39,40,2022-02-11T03:55:41Z,2110000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M01.00S,2022-02-11T03:55:26.1Z,2,REGULAR,substitution,out,[],1628960,,,1610612756,39,40,2022-02-11T03:55:41Z,2120000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M01.00S,2022-02-11T03:55:26.1Z,2,REGULAR,substitution,in,[],1626164,,,1610612756,39,40,2022-02-11T03:55:41Z,2130000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M01.00S,2022-02-11T03:55:26.1Z,2,REGULAR,substitution,in,[],1629028,,,1610612756,39,40,2022-02-11T03:55:41Z,2140000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M01.00S,2022-02-11T03:55:26.1Z,2,REGULAR,substitution,in,[],202083,,,1610612756,39,40,2022-02-11T03:55:41Z,2150000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M48.00S,2022-02-11T03:55:57.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,20.18725361366623,54.41176470588235,1610612756,41,40,2022-02-11T03:56:07Z,2160000,-22.0,137.0,1,left,M. Bridges 13' Jump Shot (6 PTS) (C. Paul 5 AST),"[1628969, 101108]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,13.91,Made,6.0,C. Paul,101108.0,5.0,,,,,,,,,,,,,,,
232,PT07M48.00S,2022-02-11T03:56:06.1Z,2,REGULAR,foul,technical,['1freethrow'],203507,,,1610612749,41,40,2022-02-11T03:56:21Z,2180000,,,0,,G. Antetokounmpo technical FOUL (1 Tech),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,2002.0,0.0,1.0,,,,,,,,,,,,
233,PT07M48.00S,2022-02-11T03:56:24.8Z,2,REGULAR,freethrow,1 of 1,[],101108,,,1610612749,42,40,2022-02-11T03:56:24Z,2190000,,,0,,C. Paul technical Free Throw 1 of 1 (3 PTS),[101108],1610612756.0,PHX,technical,,,Paul,C. Paul,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
234,PT07M33.00S,2022-02-11T03:56:52.3Z,2,REGULAR,foul,personal,[],101108,,,1610612749,42,40,2022-02-11T03:57:13Z,2200000,,,0,,C. Paul personal FOUL (1 PF),"[101108, 201950]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,201245.0,1.0,0.0,Holiday,201950.0,,,,,,,,,,
236,PT07M30.00S,2022-02-11T03:57:10.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,91.93495400788436,42.15686274509804,1610612749,42,42,2022-02-11T03:57:17Z,2220000,-39.0,23.0,1,right,J. Holiday driving Layup (14 PTS) (K. Middleton 2 AST),"[201950, 203114]",1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,4.56,Made,14.0,K. Middleton,203114.0,2.0,,,,,,,,,,,,,,,
238,PT07M14.00S,2022-02-11T03:57:26.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,12.697109067017081,54.90196078431373,1610612756,42,42,2022-02-11T03:57:36Z,2240000,-25.0,67.0,1,left,MISS D. Ayton 7' Jump Shot,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,7.12,Missed,,,,,,,,,,,,,,,,,,,
239,PT07M13.00S,2022-02-11T03:57:27.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,42,42,2022-02-11T03:57:36Z,2250000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,238.0,,,,,,,,,
240,PT07M09.00S,2022-02-11T03:57:37.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,42,42,2022-02-11T03:57:37Z,2260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M57.00S,2022-02-11T03:57:49.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201950,86.28449408672799,58.57843137254902,1610612749,42,42,2022-02-11T03:59:16Z,2270000,43.0,76.0,1,right,MISS J. Holiday 8' Hook,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,8.76,Missed,,,,,,,,,,,,,,,,,,,
242,PT06M54.00S,2022-02-11T03:57:52.1Z,2,REGULAR,rebound,offensive,[],201950,,,1610612749,42,42,2022-02-11T03:57:56Z,2280000,,,0,,J. Holiday REBOUND (Off:1 Def:2),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,241.0,3.0,2.0,1.0,,,,,,
243,PT06M50.00S,2022-02-11T03:57:56.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203114,88.78120893561103,40.19607843137255,1610612749,42,44,2022-02-11T03:58:00Z,2290000,-49.0,53.0,1,right,K. Middleton 7' driving Layup (11 PTS) (J. Holiday 3 AST),"[203114, 201950]",1610612749.0,MIL,driving,,,Middleton,K. Middleton,,,,,7.22,Made,11.0,J. Holiday,201950.0,3.0,,,,,,,,,,,,,,,
245,PT06M37.00S,2022-02-11T03:58:09.3Z,2,REGULAR,2pt,Jump Shot,[],1626164,10.988830486202366,30.88235294117647,1610612756,42,44,2022-02-11T03:58:33Z,2310000,96.0,51.0,1,left,MISS D. Booker 10' Jump Shot,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,10.83,Missed,,,,,,,,,,,,,,,,,,,
246,PT06M37.00S,2022-02-11T03:58:09.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,42,44,2022-02-11T03:58:33Z,2320000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,245.0,,,,,,,,,
247,PT06M37.00S,2022-02-11T03:58:21.2Z,2,REGULAR,foul,personal,[],1626164,,,1610612749,42,44,2022-02-11T03:58:29Z,2330000,,,0,,D. Booker loose ball personal FOUL (3 PF),"[1626164, 201950]",1610612756.0,PHX,loose ball,,,Booker,D. Booker,,,,,,,,,,,201245.0,3.0,0.0,Holiday,201950.0,,,,,,,,,,
249,PT06M37.00S,2022-02-11T03:58:34.0Z,2,REGULAR,foul,technical,['1freethrow'],1626164,,,1610612749,42,44,2022-02-11T03:58:46Z,2350000,,,0,,D. Booker technical FOUL (1 Tech),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,1148.0,3.0,1.0,,,,,,,,,,,,
250,PT06M37.00S,2022-02-11T03:58:46.3Z,2,REGULAR,freethrow,1 of 1,[],203114,,,1610612749,42,45,2022-02-11T03:58:46Z,2360000,,,0,,K. Middleton technical Free Throw 1 of 1 (12 PTS),[203114],1610612749.0,MIL,technical,,,Middleton,K. Middleton,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
251,PT06M23.00S,2022-02-11T03:59:13.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,81.553876478318,46.81372549019608,1610612749,42,45,2022-02-11T04:01:25Z,2370000,-16.0,121.0,1,right,MISS K. Middleton 12' pullup Shot,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,12.19,Missed,,,,,,,,,,,,,,,,,,,
252,PT06M20.00S,2022-02-11T03:59:16.4Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,42,45,2022-02-11T03:59:18Z,2380000,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,251.0,2.0,2.0,0.0,,,,,,
253,PT06M09.00S,2022-02-11T03:59:27.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,8.09789750328515,47.794117647058826,1610612756,44,45,2022-02-11T03:59:31Z,2390000,11.0,24.0,1,left,D. Ayton DUNK (12 PTS) (C. Paul 6 AST),"[1629028, 101108]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,2.6,Made,12.0,C. Paul,101108.0,6.0,,,,,,,,,,,,,,,
255,PT05M57.00S,2022-02-11T03:59:38.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,86.67871222076215,47.05882352941176,1610612749,44,47,2022-02-11T03:59:42Z,2410000,-15.0,73.0,1,right,B. Portis 7' turnaround Hook (4 PTS),[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,7.42,Made,4.0,,,,,,,,,,,,,,,,,,
256,PT05M44.00S,2022-02-11T03:59:52.1Z,2,REGULAR,3pt,Jump Shot,[],203109,9.806176084099869,4.166666666666666,1610612756,44,47,2022-02-11T03:59:56Z,2420000,229.0,40.0,1,left,MISS J. Crowder 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,23.26,Missed,,,,,,,,,,,,,,,,,,,
257,PT05M42.00S,2022-02-11T03:59:54.1Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,44,47,2022-02-11T03:59:56Z,2430000,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,256.0,1.0,1.0,0.0,,,,,,
258,PT05M39.00S,2022-02-11T03:59:59.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,44,47,2022-02-11T03:59:59Z,2440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M33.00S,2022-02-11T04:00:18.1Z,2,REGULAR,3pt,Jump Shot,[],1629670,68.54467805519053,64.4607843137255,1610612749,44,47,2022-02-11T04:00:24Z,2450000,72.0,243.0,1,right,MISS J. Nwora 25' 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,25.37,Missed,,,,,,,,,,,,,,,,,,,
260,PT05M30.00S,2022-02-11T04:00:21.1Z,2,REGULAR,rebound,defensive,[],203109,,,1610612756,44,47,2022-02-11T04:00:24Z,2460000,,,0,,J. Crowder REBOUND (Off:1 Def:2),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,259.0,3.0,2.0,1.0,,,,,,
261,PT05M24.00S,2022-02-11T04:00:29.2Z,2,REGULAR,foul,personal,['2freethrow'],203114,,,1610612756,44,47,2022-02-11T04:00:37Z,2470000,,,0,,K. Middleton shooting personal FOUL (2 PF) (Ayton 2 FT),"[203114, 1629028]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,,,,,,,201245.0,2.0,0.0,Ayton,1629028.0,,,,,,,,,,
263,PT05M24.00S,2022-02-11T04:01:01.1Z,2,REGULAR,freethrow,1 of 2,[],1629028,,,1610612756,44,47,2022-02-11T04:01:01Z,2490000,,,0,,MISS D. Ayton Free Throw 1 of 2,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
264,PT05M24.00S,2022-02-11T04:01:01.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,44,47,2022-02-11T04:01:01Z,2500000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,263.0,,,,,,,,,
265,PT05M24.00S,2022-02-11T04:01:01.8Z,2,REGULAR,substitution,out,[],203109,,,1610612756,44,47,2022-02-11T04:01:14Z,2510000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M24.00S,2022-02-11T04:01:01.8Z,2,REGULAR,substitution,out,[],1629670,,,1610612756,44,47,2022-02-11T04:01:14Z,2520000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M24.00S,2022-02-11T04:01:01.8Z,2,REGULAR,substitution,out,[],203114,,,1610612756,44,47,2022-02-11T04:01:14Z,2530000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M24.00S,2022-02-11T04:01:01.8Z,2,REGULAR,substitution,in,[],1629661,,,1610612756,44,47,2022-02-11T04:01:14Z,2540000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M24.00S,2022-02-11T04:01:01.8Z,2,REGULAR,substitution,in,[],203507,,,1610612756,44,47,2022-02-11T04:01:14Z,2550000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M24.00S,2022-02-11T04:01:01.8Z,2,REGULAR,substitution,in,[],1626192,,,1610612756,44,47,2022-02-11T04:01:14Z,2560000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M24.00S,2022-02-11T04:01:29.0Z,2,REGULAR,freethrow,2 of 2,[],1629028,,,1610612756,45,47,2022-02-11T04:01:29Z,2570000,,,0,,D. Ayton Free Throw 2 of 2 (13 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
272,PT05M05.00S,2022-02-11T04:01:49.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,90.88370565045992,60.049019607843135,1610612749,45,47,2022-02-11T04:02:02Z,2580000,50.0,33.0,1,right,MISS G. Antetokounmpo 6' Layup,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,6.02,Missed,,,,,,,,,,,,,,,,,,,
273,PT05M05.00S,2022-02-11T04:01:54.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,45,47,2022-02-11T04:01:54Z,2590000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,272.0,,,,,,,,,
274,PT05M05.00S,2022-02-11T04:01:54.9Z,2,REGULAR,foul,personal,[],201950,,,1610612756,45,47,2022-02-11T04:02:01Z,2600000,,,0,,J. Holiday personal FOUL (1 PF),"[201950, 1629028]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,201245.0,1.0,0.0,Ayton,1629028.0,,,,,,,,,,
276,PT04M52.00S,2022-02-11T04:02:13.9Z,2,REGULAR,3pt,Jump Shot,[],1629661,15.719448094612352,3.6764705882352944,1610612756,48,47,2022-02-11T04:02:17Z,2620000,232.0,95.0,1,left,C. Johnson 25' 3PT  (3 PTS) (D. Booker 4 AST),"[1629661, 1626164]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,25.04,Made,3.0,D. Booker,1626164.0,4.0,,,,,,,,,,,,,,,
278,PT04M36.00S,2022-02-11T04:02:29.1Z,2,REGULAR,turnover,bad pass,[],201950,,,1610612749,48,47,2022-02-11T04:02:33Z,2640000,,,0,,J. Holiday bad pass TURNOVER (2 TO),"[201950, 1629661]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,2.0,Johnson,1629661.0,,,
279,PT04M36.00S,2022-02-11T04:02:29.1Z,2,REGULAR,steal,,[],1629661,,,1610612756,48,47,2022-02-11T04:02:30Z,2650000,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M27.00S,2022-02-11T04:02:38.0Z,2,REGULAR,turnover,bad pass,[],1629661,,,1610612756,48,47,2022-02-11T04:02:40Z,2660000,,,0,,C. Johnson bad pass TURNOVER (1 TO),"[1629661, 1626192]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,1.0,Connaughton,1626192.0,,,
