actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
372,PT12M00.00S,2022-01-29T03:26:27.8Z,3,REGULAR,substitution,out,['startperiod'],1629162,,,1610612750,74,66,2022-01-29T03:26:45Z,3670000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2022-01-29T03:26:27.8Z,3,REGULAR,substitution,out,['startperiod'],1629006,,,1610612750,74,66,2022-01-29T03:26:45Z,3680000,,,0,,SUB out: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2022-01-29T03:26:27.8Z,3,REGULAR,substitution,in,['startperiod'],202687,,,1610612750,74,66,2022-01-29T03:26:45Z,3690000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2022-01-29T03:26:27.8Z,3,REGULAR,substitution,in,['startperiod'],1630162,,,1610612750,74,66,2022-01-29T03:26:45Z,3700000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2022-01-29T03:26:27.8Z,3,REGULAR,substitution,in,['startperiod'],1629020,,,1610612750,74,66,2022-01-29T03:26:45Z,3710000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2022-01-29T03:26:27.8Z,3,REGULAR,substitution,in,['startperiod'],1629669,,,1610612750,74,66,2022-01-29T03:26:45Z,3720000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2022-01-29T03:26:45.2Z,3,REGULAR,period,start,[],0,,,1610612750,74,66,2022-01-29T03:26:45Z,3730000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT11M45.00S,2022-01-29T03:26:59.0Z,3,REGULAR,2pt,Jump Shot,[],1626157,76.95466491458606,51.470588235294116,1610612750,74,66,2022-01-29T03:27:02Z,3740000,7.0,164.0,1,right,MISS K. Towns 16' driving floating Shot,[1626157],1610612750.0,MIN,driving floating,,,Towns,K. Towns,,,,,,,,,,Missed,,16.43,,,,,,,,,,,,,
380,PT11M43.00S,2022-01-29T03:27:01.0Z,3,REGULAR,rebound,defensive,[],202687,,,1610612756,74,66,2022-01-29T03:29:47Z,3750000,,,0,,B. Biyombo REBOUND (Off:1 Def:3),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,379.0,4.0,3.0,1.0,,,,,,
381,PT11M26.00S,2022-01-29T03:27:17.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202687,6.915243101182654,46.32352941176471,1610612756,76,66,2022-01-29T03:27:21Z,3760000,18.0,13.0,1,left,B. Biyombo DUNK (12 PTS) (D. Booker 3 AST),"[202687, 1626164]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,Made,12.0,2.22,D. Booker,1626164.0,3.0,,,,,,,,,,
383,PT11M06.00S,2022-01-29T03:27:37.6Z,3,REGULAR,3pt,Jump Shot,[],1629669,89.17542706964521,2.450980392156863,1610612750,76,69,2022-01-29T03:27:41Z,3780000,-238.0,49.0,1,right,J. Nowell 24' 3PT  (8 PTS) (A. Edwards 4 AST),"[1629669, 1630162]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,Made,8.0,24.28,A. Edwards,1630162.0,4.0,,,,,,,,,,
385,PT10M42.00S,2022-01-29T03:28:04.1Z,3,REGULAR,turnover,traveling,[],202687,,,1610612756,76,69,2022-01-29T03:28:21Z,3800000,,,0,,B. Biyombo traveling TURNOVER (1 TO),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,202053.0,,,,,,,,,,,,,,,1.0,,,,,
386,PT10M33.00S,2022-01-29T03:28:24.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626157,66.70499342969777,42.64705882352941,1610612750,76,69,2022-01-29T03:28:28Z,3810000,-37.0,260.0,1,right,MISS K. Towns 26' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,Missed,,26.31,,,,,,,,,,,,,
387,PT10M30.00S,2022-01-29T03:28:27.4Z,3,REGULAR,rebound,defensive,[],101108,,,1610612756,76,69,2022-01-29T03:28:28Z,3820000,,,0,,C. Paul REBOUND (Off:1 Def:4),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,386.0,5.0,4.0,1.0,,,,,,
388,PT10M26.00S,2022-01-29T03:28:31.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,6.521024967148489,96.07843137254902,1610612756,79,69,2022-01-29T03:28:36Z,3830000,-230.0,9.0,1,left,C. Johnson 3PT running (8 PTS) (D. Booker 4 AST),"[1629661, 1626164]",1610612756.0,PHX,running,,,Johnson,C. Johnson,,,,,,,,,,Made,8.0,23.06,D. Booker,1626164.0,4.0,,,,,,,,,,
390,PT10M08.00S,2022-01-29T03:28:48.7Z,3,REGULAR,3pt,Jump Shot,[],1630162,69.85873850197109,23.774509803921568,1610612750,79,69,2022-01-29T03:29:17Z,3850000,-131.0,231.0,1,right,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,,,,,,Missed,,26.54,,,,,,,,,,,,,
391,PT10M04.00S,2022-01-29T03:28:52.7Z,3,REGULAR,rebound,defensive,[],202687,,,1610612756,79,69,2022-01-29T03:28:53Z,3860000,,,0,,B. Biyombo REBOUND (Off:1 Def:4),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,390.0,5.0,4.0,1.0,,,,,,
392,PT09M59.00S,2022-01-29T03:28:58.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626164,6.1268068331143235,44.36274509803921,1610612756,81,69,2022-01-29T03:32:11Z,3870000,28.0,5.0,1,left,D. Booker running finger roll Layup (22 PTS) (C. Paul 10 AST),"[1626164, 101108]",1610612756.0,PHX,running finger roll,,,Booker,D. Booker,,,,,,,,,,Made,22.0,2.87,C. Paul,101108.0,10.0,,,,,,,,,,
393,PT09M59.00S,2022-01-29T03:29:06.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,81,69,2022-01-29T03:29:06Z,3880000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT09M43.00S,2022-01-29T03:32:08.1Z,3,REGULAR,2pt,Hook,[],1626157,86.5473061760841,32.84313725490196,1610612750,81,71,2022-01-29T03:32:11Z,3890000,-86.0,74.0,1,right,K. Towns 11' Hook (10 PTS) (A. Edwards 5 AST),"[1626157, 1630162]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,Made,10.0,11.33,A. Edwards,1630162.0,5.0,,,,,,,,,,
397,PT09M18.00S,2022-01-29T03:32:33.8Z,3,REGULAR,3pt,Jump Shot,[],1629661,8.492115637319317,2.941176470588235,1610612756,81,71,2022-01-29T03:32:38Z,3910000,235.0,27.0,1,left,MISS C. Johnson 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,Missed,,23.69,,,,,,,,,,,,,
398,PT09M15.00S,2022-01-29T03:32:36.8Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,81,71,2022-01-29T03:32:38Z,3920000,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,397.0,2.0,2.0,0.0,,,,,,
399,PT09M08.00S,2022-01-29T03:32:43.6Z,3,REGULAR,3pt,Jump Shot,[],1626157,63.288436268068324,48.77450980392157,1610612750,81,74,2022-01-29T03:32:47Z,3930000,-6.0,293.0,1,right,K. Towns 29' 3PT  (13 PTS) (A. Edwards 6 AST),"[1626157, 1630162]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,Made,13.0,29.27,A. Edwards,1630162.0,6.0,,,,,,,,,,
401,PT08M57.00S,2022-01-29T03:33:01.8Z,3,REGULAR,3pt,Jump Shot,[],1626164,31.488173455978973,69.6078431372549,1610612756,81,74,2022-01-29T04:10:42Z,3950000,-98.0,243.0,1,left,MISS D. Booker 26' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Missed,,26.25,,,,,,,,,,,,,
402,PT08M54.00S,2022-01-29T03:33:04.8Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,81,74,2022-01-29T03:33:06Z,3960000,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,401.0,3.0,3.0,0.0,,,,,,
403,PT08M43.00S,2022-01-29T03:33:15.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,82.34231274638634,39.705882352941174,1610612750,81,74,2022-01-29T03:33:19Z,3970000,-51.0,113.0,1,right,MISS K. Towns 12' turnaround Hook,[1626157],1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,,,,,,Missed,,12.46,,,,,,,,,,,,,
404,PT08M41.00S,2022-01-29T03:33:17.5Z,3,REGULAR,rebound,defensive,[],202687,,,1610612756,81,74,2022-01-29T03:33:19Z,3980000,,,0,,B. Biyombo REBOUND (Off:1 Def:5),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,403.0,6.0,5.0,1.0,,,,,,
405,PT08M36.00S,2022-01-29T03:33:22.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,11.383048620236531,40.19607843137255,1610612756,83,74,2022-01-29T03:33:28Z,3990000,49.0,55.0,1,left,D. Booker 7' turnaround Jump Shot (24 PTS) (C. Paul 11 AST),"[1626164, 101108]",1610612756.0,PHX,turnaround,,,Booker,D. Booker,,,,,,,,,,Made,24.0,7.33,C. Paul,101108.0,11.0,,,,,,,,,,
407,PT08M21.00S,2022-01-29T03:33:38.1Z,3,REGULAR,3pt,Jump Shot,[],1630162,73.01248357424441,83.08823529411765,1610612750,83,77,2022-01-29T03:33:42Z,4010000,165.0,201.0,1,right,A. Edwards 26' 3PT step back (19 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,,,,,,Made,19.0,26.05,,,,,,,,,,,,,
408,PT07M54.00S,2022-01-29T03:34:04.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,11.777266754270697,37.254901960784316,1610612756,83,77,2022-01-29T03:34:29Z,4020000,64.0,58.0,1,left,MISS C. Johnson 8' driving floating bank Shot,[1629661],1610612756.0,PHX,driving floating bank,,,Johnson,C. Johnson,,,,,,,,,,Missed,,8.63,,,,,,,,,,,,,
409,PT07M52.00S,2022-01-29T03:34:06.8Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,83,77,2022-01-29T03:34:08Z,4030000,,,0,,K. Towns REBOUND (Off:1 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,408.0,5.0,4.0,1.0,,,,,,
410,PT07M38.00S,2022-01-29T03:34:23.3Z,3,REGULAR,foul,personal,[],202687,,,1610612750,83,77,2022-01-29T03:34:29Z,4040000,,,0,,B. Biyombo personal FOUL (3 PF),"[202687, 1626157]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,202053.0,3.0,0.0,Towns,1626157.0,,,,,,,,,,,,,,,,
412,PT07M26.00S,2022-01-29T03:34:59.1Z,3,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612750,83,77,2022-01-29T03:53:48Z,4060000,,,0,,M. Bridges shooting personal FOUL (1 PF) (Edwards 2 FT),"[1628969, 1630162]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,202053.0,1.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,,,,
414,PT07M26.00S,2022-01-29T03:35:23.6Z,3,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,83,77,2022-01-29T03:35:23Z,4080000,,,0,,MISS A. Edwards Free Throw 1 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,Missed,,,,,,,,,,,,,,,
415,PT07M26.00S,2022-01-29T03:35:23.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,83,77,2022-01-29T03:35:23Z,4090000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,414.0,,,,,,,,,
416,PT07M26.00S,2022-01-29T03:35:37.9Z,3,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,83,78,2022-01-29T03:35:37Z,4100000,,,0,,A. Edwards Free Throw 2 of 2 (20 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,
417,PT07M12.00S,2022-01-29T03:35:53.2Z,3,REGULAR,2pt,Jump Shot,[],1626164,11.908672798948752,71.07843137254902,1610612756,83,78,2022-01-29T03:35:57Z,4110000,-105.0,59.0,1,left,MISS D. Booker 12' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,,,,,,Missed,,12.1,,,,,,,,,,,,,
418,PT07M08.00S,2022-01-29T03:35:57.2Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,83,78,2022-01-29T03:35:57Z,4120000,,,0,,J. McDaniels REBOUND (Off:1 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,417.0,3.0,2.0,1.0,,,,,,
419,PT06M58.00S,2022-01-29T03:36:07.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,90.09526938239159,45.09803921568628,1610612750,83,78,2022-01-29T03:37:20Z,4130000,-25.0,41.0,1,right,MISS K. Towns driving Layup,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,,,,,,Missed,,4.74,,,,,,,,,,,,,
421,PT06M54.00S,2022-01-29T03:36:11.2Z,3,REGULAR,rebound,defensive,[],101108,,,1610612756,83,78,2022-01-29T03:36:11Z,4150000,,,0,,C. Paul REBOUND (Off:1 Def:5),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,419.0,6.0,5.0,1.0,,,,,,
422,PT06M52.00S,2022-01-29T03:36:12.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,9.149145860709593,95.83333333333334,1610612756,86,78,2022-01-29T03:38:17Z,4160000,-229.0,34.0,1,left,D. Booker 3PT running pullup (27 PTS) (M. Bridges 2 AST),"[1626164, 1628969]",1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,,,,,,Made,27.0,23.16,M. Bridges,1628969.0,2.0,,,,,,,,,,
424,PT06M30.00S,2022-01-29T03:36:34.4Z,3,REGULAR,3pt,Jump Shot,[],1630162,64.86530880420499,43.872549019607845,1610612750,86,78,2022-01-29T03:36:39Z,4180000,-31.0,278.0,1,right,MISS A. Edwards 27' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,,,,,,Missed,,27.95,,,,,,,,,,,,,
425,PT06M26.00S,2022-01-29T03:36:38.4Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,86,78,2022-01-29T03:36:39Z,4190000,,,0,,D. Booker REBOUND (Off:0 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,424.0,2.0,2.0,0.0,,,,,,
426,PT06M15.00S,2022-01-29T03:36:50.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202687,8.754927726675426,55.63725490196079,1610612756,86,78,2022-01-29T03:36:54Z,4200000,-28.0,30.0,1,left,MISS B. Biyombo cutting Layup,[202687],1610612756.0,PHX,cutting,,,Biyombo,B. Biyombo,,,,,,,,,,Missed,,4.1,,,,,,,,,,,,,
427,PT06M14.00S,2022-01-29T03:36:51.3Z,3,REGULAR,rebound,offensive,[],202687,,,1610612756,86,78,2022-01-29T03:36:54Z,4210000,,,0,,B. Biyombo REBOUND (Off:2 Def:5),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,426.0,7.0,5.0,2.0,,,,,,
428,PT06M14.00S,2022-01-29T03:36:54.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202687,8.886333771353483,55.88235294117647,1610612756,86,78,2022-01-29T03:37:03Z,4220000,-29.0,31.0,1,left,MISS B. Biyombo tip Layup,[202687],1610612756.0,PHX,tip,,,Biyombo,B. Biyombo,,,,,,,,,,Missed,,4.27,,,,,,,,,,,,,
429,PT06M14.00S,2022-01-29T03:37:02.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,86,78,2022-01-29T03:37:02Z,4230000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,428.0,,,,,,,,,
430,PT06M14.00S,2022-01-29T03:37:06.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,86,78,2022-01-29T03:37:06Z,4240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT06M12.00S,2022-01-29T03:37:10.3Z,3,REGULAR,turnover,bad pass,[],101108,,,1610612756,86,78,2022-01-29T03:37:13Z,4250000,,,0,,C. Paul bad pass TURNOVER (2 TO),"[101108, 1630162]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,2.0,Edwards,1630162.0,,,
432,PT06M12.00S,2022-01-29T03:37:10.3Z,3,REGULAR,steal,,[],1630162,,,1610612750,86,78,2022-01-29T03:37:11Z,4260000,,,0,,A. Edwards STEAL (3 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT06M04.00S,2022-01-29T03:37:17.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626157,64.33968462549278,50.245098039215684,1610612750,86,81,2022-01-29T03:37:22Z,4270000,1.0,283.0,1,right,K. Towns 28' 3PT  (16 PTS) (A. Edwards 7 AST),"[1626157, 1630162]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,Made,16.0,28.27,A. Edwards,1630162.0,7.0,,,,,,,,,,
435,PT05M39.00S,2022-01-29T03:37:42.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,12.565703022339028,47.05882352941176,1610612756,86,81,2022-01-29T03:37:47Z,4290000,15.0,66.0,1,left,MISS D. Booker 6' driving floating Shot,[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,,,,,,Missed,,6.72,,,,,,,,,,,,,
436,PT05M37.00S,2022-01-29T03:37:44.8Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,86,81,2022-01-29T03:37:47Z,4300000,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,435.0,4.0,4.0,0.0,,,,,,
437,PT05M26.00S,2022-01-29T03:37:55.8Z,3,REGULAR,3pt,Jump Shot,[],1630183,87.99277266754271,3.6764705882352944,1610612750,86,81,2022-01-29T03:37:59Z,4310000,-232.0,60.0,1,right,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,Missed,,23.93,,,,,,,,,,,,,
438,PT05M23.00S,2022-01-29T03:37:58.8Z,3,REGULAR,rebound,defensive,[],202687,,,1610612756,86,81,2022-01-29T03:37:59Z,4320000,,,0,,B. Biyombo REBOUND (Off:2 Def:6),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,437.0,8.0,6.0,2.0,,,,,,
439,PT05M19.00S,2022-01-29T03:38:03.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,7.178055190538765,96.07843137254902,1610612756,86,81,2022-01-29T03:38:08Z,4330000,-230.0,15.0,1,left,MISS C. Johnson running 3PT,[1629661],1610612756.0,PHX,running,,,Johnson,C. Johnson,,,,,,,,,,Missed,,23.09,,,,,,,,,,,,,
440,PT05M15.00S,2022-01-29T03:38:06.7Z,3,REGULAR,rebound,offensive,[],1629661,,,1610612756,86,81,2022-01-29T03:38:06Z,4340000,,,0,,C. Johnson REBOUND (Off:1 Def:3),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,439.0,4.0,3.0,1.0,,,,,,
441,PT05M14.00S,2022-01-29T03:38:07.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629661,8.229303547963205,45.83333333333333,1610612756,88,81,2022-01-29T03:38:11Z,4350000,21.0,25.0,1,left,C. Johnson driving DUNK (10 PTS),[1629661],1610612756.0,PHX,driving,,,Johnson,C. Johnson,,,,,,,,,,Made,10.0,3.24,,,,,,,,,,,,,
442,PT05M03.00S,2022-01-29T03:38:21.0Z,3,REGULAR,foul,personal,[],1629661,,,1610612750,88,81,2022-01-29T03:40:34Z,4360000,,,0,,C. Johnson personal FOUL (1 PF),"[1629661, 1630183]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,202053.0,1.0,0.0,McDaniels,1630183.0,,,,,,,,,,,,,,,,
444,PT05M03.00S,2022-01-29T03:38:33.5Z,3,REGULAR,substitution,out,[],1629020,,,1610612750,88,81,2022-01-29T03:38:40Z,4380000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT05M03.00S,2022-01-29T03:38:33.5Z,3,REGULAR,substitution,out,[],1629669,,,1610612750,88,81,2022-01-29T03:38:40Z,4390000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT05M03.00S,2022-01-29T03:38:33.5Z,3,REGULAR,substitution,in,[],1627736,,,1610612750,88,81,2022-01-29T03:38:40Z,4400000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT05M03.00S,2022-01-29T03:38:33.5Z,3,REGULAR,substitution,in,[],1629006,,,1610612750,88,81,2022-01-29T03:38:40Z,4410000,,,0,,SUB in: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M52.00S,2022-01-29T03:38:57.5Z,3,REGULAR,2pt,Jump Shot,[],1627736,82.47371879106439,69.85294117647058,1610612750,88,81,2022-01-29T03:39:01Z,4420000,99.0,112.0,1,right,MISS M. Beasley 14' pullup Shot,[1627736],1610612750.0,MIN,pullup,,,Beasley,M. Beasley,,,,,,,,,,Missed,,14.98,,,,,,,,,,,,,
449,PT04M49.00S,2022-01-29T03:39:00.5Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612750,88,81,2022-01-29T03:39:01Z,4430000,,,0,,K. Towns REBOUND (Off:2 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,448.0,6.0,4.0,2.0,,,,,,
450,PT04M47.00S,2022-01-29T03:39:02.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,92.06636005256242,44.36274509803921,1610612750,88,81,2022-01-29T03:39:05Z,4440000,-28.0,22.0,1,right,MISS K. Towns putback Layup - blocked,"[1626157, 101108]",1610612750.0,MIN,putback,,,Towns,K. Towns,,,,,,,,,,Missed,,3.58,,,,,,,,,,,Paul,101108.0,
451,PT04M47.00S,2022-01-29T03:39:02.1Z,3,REGULAR,block,,[],101108,,,1610612750,88,81,2022-01-29T03:42:19Z,4450000,,,0,,C. Paul BLOCK (1 BLK),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M44.00S,2022-01-29T03:39:05.1Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612750,88,81,2022-01-29T03:39:05Z,4460000,,,0,,K. Towns REBOUND (Off:3 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,450.0,7.0,4.0,3.0,,,,,,
453,PT04M42.00S,2022-01-29T03:39:06.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,88.78120893561103,3.6764705882352944,1610612750,88,81,2022-01-29T03:39:11Z,4470000,-232.0,53.0,1,right,MISS M. Beasley 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,Missed,,23.76,,,,,,,,,,,,,
454,PT04M39.00S,2022-01-29T03:39:09.7Z,3,REGULAR,rebound,defensive,[],202687,,,1610612756,88,81,2022-01-29T03:39:11Z,4480000,,,0,,B. Biyombo REBOUND (Off:2 Def:7),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,453.0,9.0,7.0,2.0,,,,,,
455,PT04M38.00S,2022-01-29T03:39:11.4Z,3,REGULAR,turnover,lost ball,[],202687,,,1610612756,88,81,2022-01-29T03:39:15Z,4490000,,,0,,B. Biyombo lost ball TURNOVER (2 TO),"[202687, 1630183]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,2.0,McDaniels,1630183.0,,,
456,PT04M38.00S,2022-01-29T03:39:11.4Z,3,REGULAR,steal,,[],1630183,,,1610612750,88,81,2022-01-29T03:39:13Z,4500000,,,0,,J. McDaniels STEAL (1 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M34.00S,2022-01-29T03:39:14.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626157,90.75229960578186,45.34313725490196,1610612750,88,83,2022-01-29T03:39:19Z,4510000,-23.0,34.0,1,right,K. Towns Layup (18 PTS) (J. McDaniels 1 AST),"[1626157, 1630183]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,Made,18.0,4.15,J. McDaniels,1630183.0,1.0,,,,,,,,,,
459,PT04M20.00S,2022-01-29T03:39:28.3Z,3,REGULAR,3pt,Jump Shot,[],1629661,6.652431011826544,2.450980392156863,1610612756,88,83,2022-01-29T03:39:32Z,4530000,238.0,10.0,1,left,MISS C. Johnson 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,Missed,,23.79,,,,,,,,,,,,,
