actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
92,PT04M11.00S,2021-12-03T02:25:00.1Z,1,REGULAR,substitution,out,[],101108,,,1610612765,15,14,2021-12-03T02:25:06Z,920000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M11.00S,2021-12-03T02:25:00.1Z,1,REGULAR,substitution,out,[],1629028,,,1610612765,15,14,2021-12-03T02:25:06Z,930000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M11.00S,2021-12-03T02:25:00.1Z,1,REGULAR,substitution,out,[],1630165,,,1610612765,15,14,2021-12-03T02:25:06Z,940000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M11.00S,2021-12-03T02:25:00.1Z,1,REGULAR,substitution,in,[],201580,,,1610612765,15,14,2021-12-03T02:25:06Z,950000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M11.00S,2021-12-03T02:25:00.1Z,1,REGULAR,substitution,in,[],203901,,,1610612765,15,14,2021-12-03T02:25:06Z,960000,,,0,,SUB in: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M11.00S,2021-12-03T02:25:00.1Z,1,REGULAR,substitution,in,[],202709,,,1610612765,15,14,2021-12-03T02:25:06Z,970000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M11.00S,2021-12-03T02:24:59.4Z,1,REGULAR,freethrow,2 of 2,[],203924,,,1610612765,15,14,2021-12-03T02:25:25Z,980000,,,0,,MISS J. Grant Free Throw 2 of 2,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Missed,,,,,,,,,,,,,,,,,,
99,PT04M08.00S,2021-12-03T02:25:02.4Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612756,15,14,2021-12-03T02:25:25Z,990000,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,98.0,1.0,1.0,0.0,,,,,,,,,,,,,,
100,PT03M54.00S,2021-12-03T02:25:40.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201580,91.93495400788436,52.94117647058824,1610612756,15,14,2021-12-03T02:25:46Z,1000000,15.0,23.0,1,right,MISS J. McGee cutting Layup - blocked,"[201580, 202709]",1610612756.0,PHX,cutting,,,McGee,J. McGee,,,,,2.75,Missed,,,,,,,,,,,,,,,,,Joseph,202709.0
101,PT03M54.00S,2021-12-03T02:25:40.3Z,1,REGULAR,block,,[],202709,,,1610612756,15,14,2021-12-03T02:25:42Z,1010000,,,0,,C. Joseph BLOCK (1 BLK),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M54.00S,2021-12-03T02:25:40.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,15,14,2021-12-03T02:25:46Z,1020000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,
103,PT03M54.00S,2021-12-03T02:25:50.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,15,14,2021-12-03T02:25:50Z,1030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M46.00S,2021-12-03T02:26:06.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629661,70.38436268068331,75.0,1610612756,15,14,2021-12-03T02:26:11Z,1040000,125.0,226.0,1,right,MISS C. Johnson 25' step back 3PT,[1629661],1610612756.0,PHX,step back,,,Johnson,C. Johnson,,,,,25.82,Missed,,,,,,,,,,,,,,,,,,
105,PT03M42.00S,2021-12-03T02:26:10.8Z,1,REGULAR,rebound,defensive,[],1628977,,,1610612765,15,14,2021-12-03T02:26:11Z,1050000,,,0,,H. Diallo REBOUND (Off:0 Def:1),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,104.0,1.0,1.0,0.0,,,,,,,,,,,,,,
106,PT03M26.00S,2021-12-03T02:26:25.2Z,1,REGULAR,3pt,Jump Shot,[],1628402,37.13863337713535,54.166666666666664,1610612765,15,14,2021-12-03T02:26:28Z,1060000,-21.0,297.0,1,left,MISS F. Jackson 29' 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,29.73,Missed,,,,,,,,,,,,,,,,,,
107,PT03M24.00S,2021-12-03T02:26:27.2Z,1,REGULAR,rebound,defensive,[],1626166,,,1610612756,15,14,2021-12-03T02:26:28Z,1070000,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,106.0,1.0,1.0,0.0,,,,,,,,,,,,,,
108,PT03M19.00S,2021-12-03T02:26:33.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,87.72996057818659,95.09803921568627,1610612756,18,14,2021-12-03T02:26:37Z,1080000,225.0,63.0,1,right,C. Johnson 3PT running (3 PTS) (M. Bridges 1 AST),"[1629661, 1628969]",1610612756.0,PHX,running,,,Johnson,C. Johnson,,,,,23.41,Made,,,,,3.0,M. Bridges,1628969.0,1.0,,,,,,,,,,
110,PT03M01.00S,2021-12-03T02:26:51.0Z,1,REGULAR,2pt,Jump Shot,[],1630191,22.552562417871222,27.941176470588236,1610612765,18,16,2021-12-03T02:26:54Z,1100000,110.0,159.0,1,left,I. Stewart 19' Jump Shot (2 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,19.39,Made,,,,,2.0,,,,,,,,,,,,,
111,PT02M48.00S,2021-12-03T02:27:04.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,93.24901445466492,46.32352941176471,1610612756,20,16,2021-12-03T02:27:49Z,1110000,-18.0,11.0,1,right,C. Payne driving finger roll Layup (2 PTS),[1626166],1610612756.0,PHX,driving finger roll,,,Payne,C. Payne,,,,,2.14,Made,,,,,2.0,,,,,,,,,,,,,
112,PT02M36.00S,2021-12-03T02:27:24.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,20,16,2021-12-03T02:27:24Z,1120000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M36.00S,2021-12-03T02:29:42.5Z,1,REGULAR,substitution,out,[],1628969,,,1610612765,20,16,2021-12-03T02:29:55Z,1130000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M36.00S,2021-12-03T02:29:42.5Z,1,REGULAR,substitution,out,[],1630191,,,1610612765,20,16,2021-12-03T02:29:55Z,1140000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M36.00S,2021-12-03T02:29:42.5Z,1,REGULAR,substitution,in,[],1630688,,,1610612765,20,16,2021-12-03T02:29:55Z,1150000,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M36.00S,2021-12-03T02:29:42.5Z,1,REGULAR,substitution,in,[],1626168,,,1610612765,20,16,2021-12-03T02:29:55Z,1160000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M26.00S,2021-12-03T02:30:26.5Z,1,REGULAR,3pt,Jump Shot,[],1628402,5.469776609724048,95.83333333333334,1610612765,20,16,2021-12-03T02:30:29Z,1170000,-229.0,-1.0,1,left,MISS F. Jackson 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,
118,PT02M23.00S,2021-12-03T02:30:29.5Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612756,20,16,2021-12-03T02:30:29Z,1180000,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,117.0,2.0,2.0,0.0,,,,,,,,,,,,,,
119,PT02M11.00S,2021-12-03T02:30:41.3Z,1,REGULAR,turnover,bad pass,[],1626166,,,1610612756,20,16,2021-12-03T02:30:44Z,1190000,,,0,,C. Payne bad pass TURNOVER (1 TO),"[1626166, 203924]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,1.0,Grant,203924.0,,
120,PT02M11.00S,2021-12-03T02:30:41.3Z,1,REGULAR,steal,,[],203924,,,1610612765,20,16,2021-12-03T02:30:43Z,1200000,,,0,,J. Grant STEAL (1 STL),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M05.00S,2021-12-03T02:30:47.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628977,16.507884362680684,52.450980392156865,1610612765,20,16,2021-12-03T02:30:51Z,1210000,-12.0,103.0,1,left,MISS H. Diallo 10' driving floating Shot,[1628977],1610612765.0,DET,driving floating,,,Diallo,H. Diallo,,,,,10.34,Missed,,,,,,,,,,,,,,,,,,
122,PT02M02.00S,2021-12-03T02:30:50.9Z,1,REGULAR,rebound,defensive,[],203901,,,1610612756,20,16,2021-12-03T02:30:51Z,1220000,,,0,,E. Payton REBOUND (Off:0 Def:1),[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,121.0,1.0,1.0,0.0,,,,,,,,,,,,,,
123,PT01M52.00S,2021-12-03T02:31:00.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201580,86.5473061760841,57.84313725490197,1610612756,22,16,2021-12-03T02:31:03Z,1230000,39.0,74.0,1,right,J. McGee 8' turnaround Hook (2 PTS) (E. Payton 1 AST),"[201580, 203901]",1610612756.0,PHX,turnaround,,,McGee,J. McGee,,,,,8.37,Made,,,,,2.0,E. Payton,203901.0,1.0,,,,,,,,,,
125,PT01M43.00S,2021-12-03T02:31:09.7Z,1,REGULAR,3pt,Jump Shot,[],1626168,32.670827858081466,53.431372549019606,1610612765,22,16,2021-12-03T02:31:13Z,1250000,-17.0,255.0,1,left,MISS T. Lyles 25' 3PT,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,
126,PT01M40.00S,2021-12-03T02:31:12.7Z,1,REGULAR,rebound,defensive,[],1626166,,,1610612756,22,16,2021-12-03T02:31:13Z,1260000,,,0,,C. Payne REBOUND (Off:0 Def:2),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,125.0,2.0,2.0,0.0,,,,,,,,,,,,,,
127,PT01M32.00S,2021-12-03T02:31:20.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,91.27792378449409,60.78431372549019,1610612756,22,16,2021-12-03T02:31:29Z,1270000,54.0,29.0,1,right,MISS C. Payne 6' driving bank Shot,[1626166],1610612756.0,PHX,driving bank,,,Payne,C. Payne,,,,,6.14,Missed,,,,,,,,,,,,,,,,,,
128,PT01M28.00S,2021-12-03T02:31:24.9Z,1,REGULAR,rebound,offensive,[],201580,,,1610612756,22,16,2021-12-03T02:31:26Z,1280000,,,0,,J. McGee REBOUND (Off:1 Def:0),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,127.0,1.0,0.0,1.0,,,,,,,,,,,,,,
129,PT01M28.00S,2021-12-03T02:31:25.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201580,94.40999984741211,50.0,1610612756,24,16,2021-12-03T02:32:53Z,1290000,0.0,0.0,1,right,J. McGee tip Layup (4 PTS),[201580],1610612756.0,PHX,tip,,,McGee,J. McGee,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,
130,PT01M22.00S,2021-12-03T02:31:34.0Z,1,REGULAR,foul,personal,[],1630688,,,1610612765,24,16,2021-12-03T02:33:44Z,1300000,,,0,,I. Wainright personal FOUL (1 PF),"[1630688, 1626168]",1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,202901.0,1.0,0.0,Lyles,1626168.0,,,,,
132,PT01M07.00S,2021-12-03T02:32:10.5Z,1,REGULAR,2pt,Jump Shot,[],203924,8.754927726675426,86.76470588235294,1610612765,24,16,2021-12-03T02:34:09Z,1320000,-184.0,30.0,1,left,MISS J. Grant 18' turnaround fadeaway Shot,[203924],1610612765.0,DET,turnaround fadeaway,,,Grant,J. Grant,,,,,18.62,Missed,,,,,,,,,,,,,,,,,,
133,PT01M03.00S,2021-12-03T02:32:14.5Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612756,24,16,2021-12-03T02:34:09Z,1330000,,,0,,C. Johnson REBOUND (Off:0 Def:3),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,132.0,3.0,3.0,0.0,,,,,,,,,,,,,,
134,PT00M54.60S,2021-12-03T02:32:22.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,82.60512483574244,49.26470588235294,1610612756,26,16,2021-12-03T02:32:26Z,1340000,-4.0,111.0,1,right,C. Payne 11' driving floating Jump Shot (4 PTS),[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,11.11,Made,,,,,4.0,,,,,,,,,,,,,
135,PT00M45.70S,2021-12-03T02:32:38.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629661,,,1610612765,26,16,2021-12-03T02:32:48Z,1350000,,,0,,C. Johnson personal FOUL (1 PF) (Joseph 2 FT),"[1629661, 202709]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,1193.0,1.0,0.0,Joseph,202709.0,,,,,
137,PT00M45.70S,2021-12-03T02:33:02.0Z,1,REGULAR,freethrow,1 of 2,[],202709,,,1610612765,26,17,2021-12-03T02:33:02Z,1370000,,,0,,C. Joseph Free Throw 1 of 2 (1 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
138,PT00M45.70S,2021-12-03T02:33:03.3Z,1,REGULAR,substitution,out,[],203924,,,1610612765,26,17,2021-12-03T02:33:08Z,1380000,,,0,,SUB out: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,
139,PT00M45.70S,2021-12-03T02:33:03.3Z,1,REGULAR,substitution,in,[],1630180,,,1610612765,26,17,2021-12-03T02:33:08Z,1390000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,
140,PT00M45.70S,2021-12-03T02:33:19.1Z,1,REGULAR,freethrow,2 of 2,[],202709,,,1610612765,26,18,2021-12-03T02:33:19Z,1400000,,,0,,C. Joseph Free Throw 2 of 2 (2 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
141,PT00M24.80S,2021-12-03T02:33:44.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626168,,,1610612756,26,18,2021-12-03T02:33:54Z,1410000,,,0,,T. Lyles personal FOUL (1 PF) (McGee 2 FT),"[1626168, 201580]",1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,1193.0,1.0,0.0,McGee,201580.0,,,,,
143,PT00M24.80S,2021-12-03T02:34:08.4Z,1,REGULAR,freethrow,1 of 2,[],201580,,,1610612756,27,18,2021-12-03T02:34:08Z,1430000,,,0,,J. McGee Free Throw 1 of 2 (5 PTS),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
144,PT00M24.80S,2021-12-03T02:34:23.4Z,1,REGULAR,freethrow,2 of 2,[],201580,,,1610612756,28,18,2021-12-03T02:34:23Z,1440000,,,0,,J. McGee Free Throw 2 of 2 (6 PTS),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
145,PT00M09.50S,2021-12-03T02:34:42.1Z,1,REGULAR,3pt,Jump Shot,[],1628402,26.231931668856767,18.38235294117647,1610612765,28,18,2021-12-03T02:34:45Z,1450000,158.0,194.0,1,left,MISS F. Jackson 25' 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,25.03,Missed,,,,,,,,,,,,,,,,,,
146,PT00M07.50S,2021-12-03T02:34:44.1Z,1,REGULAR,rebound,defensive,[],1626166,,,1610612756,28,18,2021-12-03T02:34:44Z,1460000,,,0,,C. Payne REBOUND (Off:0 Def:3),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,145.0,3.0,3.0,0.0,,,,,,,,,,,,,,
147,PT00M03.00S,2021-12-03T02:34:50.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,95.48291721419186,55.14705882352941,1610612756,28,18,2021-12-03T02:36:52Z,1470000,26.0,-10.0,1,right,MISS C. Payne driving finger roll Layup,[1626166],1610612756.0,PHX,driving finger roll,,,Payne,C. Payne,,,,,2.76,Missed,,,,,,,,,,,,,,,,,,
148,PT00M01.40S,2021-12-03T02:34:52.3Z,1,REGULAR,rebound,offensive,[],201580,,,1610612756,28,18,2021-12-03T02:36:52Z,1480000,,,0,,J. McGee REBOUND (Off:2 Def:0),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,147.0,2.0,0.0,2.0,,,,,,,,,,,,,,
149,PT00M01.40S,2021-12-03T02:34:53.4Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",201580,94.40999984741211,50.0,1610612756,30,18,2021-12-03T02:37:12Z,1490000,0.0,0.0,1,right,J. McGee tip DUNK (8 PTS),[201580],1610612756.0,PHX,tip,,,McGee,J. McGee,,,,,0.0,Made,,,,,8.0,,,,,,,,,,,,,
150,PT00M00.00S,2021-12-03T02:34:58.6Z,1,REGULAR,period,end,[],0,,,1610612765,30,18,2021-12-03T02:34:58Z,1500000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2021-12-03T02:37:46.5Z,2,REGULAR,period,start,[],0,,,1610612765,30,18,2021-12-03T02:37:46Z,1510000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT11M44.00S,2021-12-03T02:37:58.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628402,12.795663600525614,50.49019607843137,1610612765,30,18,2021-12-03T02:46:04Z,1525000,-2.0,68.0,1,left,MISS F. Jackson 6' driving Layup - blocked,"[1628402, 1626166]",1610612765.0,DET,driving,,,Jackson,F. Jackson,,,,,6.78,Missed,,,,,,,,,,,,,,,,,Payne,1626166.0
210,PT11M44.00S,2021-12-03T02:37:58.2Z,2,REGULAR,block,,[],1626166,,,1610612765,30,18,2021-12-03T02:46:04Z,1532500,,,0,,C. Payne BLOCK (1 BLK),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,
211,PT11M42.00S,2021-12-03T02:38:00.2Z,2,REGULAR,rebound,defensive,[],1626166,,,1610612756,30,18,2021-12-03T02:46:04Z,1536250,,,0,,C. Payne REBOUND (Off:0 Def:4),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,209.0,4.0,4.0,0.0,,,,,,,,,,,,,,
154,PT11M36.00S,2021-12-03T02:38:10.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629661,93.64323258869908,48.529411764705884,1610612756,32,18,2021-12-03T02:44:51Z,1540000,-7.0,7.0,1,right,C. Johnson running DUNK (5 PTS) (I. Wainright 1 AST),"[1629661, 1630688]",1610612756.0,PHX,running,,,Johnson,C. Johnson,,,,,1.04,Made,,,,,5.0,I. Wainright,1630688.0,1.0,,,,,,,,,,
156,PT11M31.00S,2021-12-03T02:38:21.4Z,2,REGULAR,3pt,Jump Shot,[],1630180,25.75558475689882,80.41513480392157,1610612765,32,21,2021-12-03T02:41:29Z,1560000,-152.0,190.0,1,left,S. Bey 24' 3PT  (3 PTS) (C. Joseph 1 AST),"[1630180, 202709]",1610612765.0,DET,,,,Bey,S. Bey,,,,,24.31,Made,,,,,3.0,C. Joseph,202709.0,1.0,,,,,,,,,,
158,PT11M13.00S,2021-12-03T02:38:35.4Z,2,REGULAR,turnover,traveling,[],201580,,,1610612756,32,21,2021-12-03T02:38:38Z,1580000,,,0,,J. McGee traveling TURNOVER (1 TO),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,202901.0,,,,,1.0,,,,
159,PT10M56.00S,2021-12-03T02:39:04.6Z,2,REGULAR,foul,personal,['2freethrow'],1630688,,,1610612765,32,21,2021-12-03T02:39:13Z,1590000,,,0,,I. Wainright shooting personal FOUL (2 PF) (Bey 2 FT),"[1630688, 1630180]",1610612756.0,PHX,shooting,,,Wainright,I. Wainright,,,,,,,,,,,,,,,202901.0,2.0,0.0,Bey,1630180.0,,,,,
161,PT10M56.00S,2021-12-03T02:39:23.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630180,,,1610612765,32,22,2021-12-03T02:39:23Z,1610000,,,0,,S. Bey Free Throw 1 of 2 (4 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
162,PT10M56.00S,2021-12-03T02:39:26.6Z,2,REGULAR,substitution,out,[],203901,,,1610612765,32,22,2021-12-03T02:39:37Z,1620000,,,0,,SUB out: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,
163,PT10M56.00S,2021-12-03T02:39:26.6Z,2,REGULAR,substitution,out,[],1630688,,,1610612765,32,22,2021-12-03T02:39:37Z,1630000,,,0,,SUB out: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,
164,PT10M56.00S,2021-12-03T02:39:26.6Z,2,REGULAR,substitution,in,[],203109,,,1610612765,32,22,2021-12-03T02:39:37Z,1640000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
165,PT10M56.00S,2021-12-03T02:39:26.6Z,2,REGULAR,substitution,in,[],101108,,,1610612765,32,22,2021-12-03T02:39:37Z,1650000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
166,PT10M56.00S,2021-12-03T02:39:46.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630180,,,1610612765,32,23,2021-12-03T02:39:46Z,1660000,,,0,,S. Bey Free Throw 2 of 2 (5 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
167,PT10M45.00S,2021-12-03T02:40:00.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,93.24901445466492,47.549019607843135,1610612756,34,23,2021-12-03T02:47:53Z,1670000,-12.0,11.0,1,right,C. Payne driving Layup (6 PTS),[1626166],1610612756.0,PHX,driving,,,Payne,C. Payne,,,,,1.65,Made,,,,,6.0,,,,,,,,,,,,,
169,PT10M35.00S,2021-12-03T02:40:28.8Z,2,REGULAR,foul,technical,['1freethrow'],201580,,,1610612765,34,23,2021-12-03T02:40:36Z,1690000,,,0,,J. McGee defensive-3-second technical FOUL (1 Tech),[201580],1610612756.0,PHX,defensive-3-second,,,McGee,J. McGee,,,,,,,,,,,,,,,2715.0,0.0,1.0,,,,,,,
170,PT10M35.00S,2021-12-03T02:40:37.6Z,2,REGULAR,freethrow,1 of 1,[],202709,,,1610612765,34,24,2021-12-03T02:40:37Z,1700000,,,0,,C. Joseph technical Free Throw 1 of 1 (3 PTS),[202709],1610612765.0,DET,technical,,,Joseph,C. Joseph,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
171,PT10M25.00S,2021-12-03T02:40:50.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628977,7.440867279894875,57.35294117647059,1610612765,34,24,2021-12-03T02:40:54Z,1710000,-37.0,17.0,1,left,MISS H. Diallo driving bank Shot,[1628977],1610612765.0,DET,driving bank,,,Diallo,H. Diallo,,,,,4.07,Missed,,,,,,,,,,,,,,,,,,
173,PT10M22.00S,2021-12-03T02:40:53.7Z,2,REGULAR,rebound,defensive,[],201580,,,1610612756,34,24,2021-12-03T02:40:54Z,1730000,,,0,,J. McGee REBOUND (Off:2 Def:1),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,171.0,3.0,1.0,2.0,,,,,,,,,,,,,,
174,PT10M16.00S,2021-12-03T02:40:59.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,91.40932982917214,49.50980392156863,1610612756,36,24,2021-12-03T02:41:13Z,1740000,-2.0,28.0,1,right,C. Payne driving finger roll Layup (8 PTS),[1626166],1610612756.0,PHX,driving finger roll,,,Payne,C. Payne,,,,,2.84,Made,,,,,8.0,,,,,,,,,,,,,
175,PT10M01.00S,2021-12-03T02:41:17.6Z,2,REGULAR,turnover,out-of-bounds,[],1630180,,,1610612765,36,24,2021-12-03T02:41:29Z,1750000,,,0,,S. Bey bad pass out-of-bounds TURNOVER (2 TO),[1630180],1610612765.0,DET,bad pass,,,Bey,S. Bey,,,,,,,,,,,,,,,202901.0,,,,,2.0,,,,
176,PT09M49.00S,2021-12-03T02:41:32.5Z,2,REGULAR,turnover,bad pass,[],1626166,,,1610612756,36,24,2021-12-03T02:55:16Z,1760000,,,0,,C. Payne bad pass TURNOVER (2 TO),"[1626166, 1628977]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,2.0,Diallo,1628977.0,,
177,PT09M49.00S,2021-12-03T02:41:32.5Z,2,REGULAR,steal,,[],1628977,,,1610612765,36,24,2021-12-03T02:41:34Z,1770000,,,0,,H. Diallo STEAL (1 STL),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,
178,PT09M49.00S,2021-12-03T02:41:36.7Z,2,REGULAR,foul,personal,[],1626166,,,1610612765,36,24,2021-12-03T02:41:43Z,1780000,,,0,,C. Payne take personal FOUL (1 PF),"[1626166, 1628977]",1610612756.0,PHX,take,,,Payne,C. Payne,,,,,,,,,,,,,,,202901.0,1.0,0.0,Diallo,1628977.0,,,,,
