actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
186,PT11M03.00S,2021-12-01T03:35:57.5Z,2,REGULAR,substitution,in,[],1626164,,,1610612756,31,37,2021-12-01T03:36:02Z,1760000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M55.00S,2021-12-01T03:36:12.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629013,92.06636005256242,96.56862745098039,1610612756,31,37,2021-12-01T03:36:15Z,1770000,233.0,22.0,1,right,MISS L. Shamet 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,23.38,Missed,,,,,,,,,,,,,,,,,,,
188,PT10M52.00S,2021-12-01T03:36:15.1Z,2,REGULAR,rebound,defensive,[],1629185,,,1610612744,31,37,2021-12-01T03:36:15Z,1780000,,,0,,C. Chiozza REBOUND (Off:0 Def:1),[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,187.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
189,PT10M46.00S,2021-12-01T03:36:19.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629308,5.601182654402102,39.21568627450981,1610612744,31,39,2021-12-01T03:41:46Z,1790000,54.0,0.0,1,left,J. Toscano-Anderson driving Layup (2 PTS) (C. Chiozza 2 AST),"[1629308, 1629185]",1610612744.0,GSW,driving,,,Toscano-Anderson,J. Toscano-Anderson,,,,,5.39,Made,,,,,2.0,C. Chiozza,1629185.0,2.0,,,,,,,,,,,
191,PT10M39.00S,2021-12-01T03:36:27.1Z,2,REGULAR,3pt,Jump Shot,[],1629661,68.01905387647832,42.64705882352941,1610612756,34,39,2021-12-01T03:36:31Z,1810000,-37.0,248.0,1,right,C. Johnson 25' 3PT  (3 PTS) (D. Booker 1 AST),"[1629661, 1626164]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,25.08,Made,,,,,3.0,D. Booker,1626164.0,1.0,,,,,,,,,,,
193,PT10M22.00S,2021-12-01T03:36:46.4Z,2,REGULAR,turnover,traveling,[],1629308,,,1610612744,34,39,2021-12-01T03:36:52Z,1830000,,,0,,J. Toscano-Anderson traveling TURNOVER (2 TO),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,202026.0,,,,,2.0,,,
194,PT10M14.00S,2021-12-01T03:37:03.4Z,2,REGULAR,turnover,traveling,[],1629661,,,1610612756,34,39,2021-12-01T03:37:08Z,1840000,,,0,,C. Johnson traveling TURNOVER (1 TO),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,202026.0,,,,,1.0,,,
196,PT10M01.00S,2021-12-01T03:37:29.0Z,2,REGULAR,turnover,bad pass,[],1629308,,,1610612744,34,39,2021-12-01T03:37:31Z,1850000,,,0,,J. Toscano-Anderson bad pass TURNOVER (3 TO),"[1629308, 101108]",1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,3.0,Paul,101108.0,
197,PT10M01.00S,2021-12-01T03:37:29.0Z,2,REGULAR,steal,,[],101108,,,1610612756,34,39,2021-12-01T03:37:30Z,1860000,,,0,,C. Paul STEAL (1 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M56.00S,2021-12-01T03:37:33.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626164,91.93495400788436,55.63725490196079,1610612756,36,39,2021-12-01T03:40:06Z,1870000,28.0,23.0,1,right,D. Booker running Layup (6 PTS) (C. Paul 5 AST),"[1626164, 101108]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,3.66,Made,,,,,6.0,C. Paul,101108.0,5.0,,,,,,,,,,,
200,PT09M55.00S,2021-12-01T03:37:41.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,36,39,2021-12-01T03:37:41Z,1890000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M37.00S,2021-12-01T03:41:15.5Z,2,REGULAR,3pt,Jump Shot,[],203490,16.90210249671485,94.11764705882352,1610612744,36,42,2021-12-01T03:41:20Z,1900000,-221.0,106.0,1,left,O. Porter Jr. 24' 3PT  (6 PTS) (C. Chiozza 3 AST),"[203490, 1629185]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,24.49,Made,,,,,6.0,C. Chiozza,1629185.0,3.0,,,,,,,,,,,
203,PT09M18.00S,2021-12-01T03:41:34.4Z,2,REGULAR,3pt,Jump Shot,[],1629661,88.51839684625493,3.6764705882352944,1610612756,36,42,2021-12-01T03:41:38Z,1920000,-232.0,55.0,1,right,MISS C. Johnson 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,23.81,Missed,,,,,,,,,,,,,,,,,,,
204,PT09M15.00S,2021-12-01T03:41:37.4Z,2,REGULAR,rebound,defensive,[],202357,,,1610612744,36,42,2021-12-01T03:41:38Z,1930000,,,0,,N. Bjelica REBOUND (Off:0 Def:1),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,203.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
205,PT09M07.00S,2021-12-01T03:41:45.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,19.66162943495401,60.29411764705882,1610612744,36,42,2021-12-01T03:41:51Z,1940000,-51.0,132.0,1,left,MISS S. Curry 14' driving floating Shot,[201939],1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,14.2,Missed,,,,,,,,,,,,,,,,,,,
206,PT09M05.00S,2021-12-01T03:41:47.0Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612756,36,42,2021-12-01T03:41:51Z,1950000,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,205.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
207,PT08M47.00S,2021-12-01T03:42:08.9Z,2,REGULAR,foul,offensive,[],1626164,,,1610612756,36,42,2021-12-01T03:42:18Z,1960000,,,0,,D. Booker charge offensive FOUL (1 PF),"[1626164, 201939]",1610612756.0,PHX,charge,,,Booker,D. Booker,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Curry,201939.0,,,,
209,PT08M47.00S,2021-12-01T03:42:08.9Z,2,REGULAR,turnover,offensive foul,[],1626164,,,1610612756,36,42,2021-12-01T03:42:08Z,1980000,,,0,,D. Booker offensive foul TURNOVER (1 TO),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,201639.0,,,,,1.0,,,
210,PT08M34.00S,2021-12-01T03:42:43.6Z,2,REGULAR,turnover,traveling,[],1629308,,,1610612744,36,42,2021-12-01T03:42:49Z,1990000,,,0,,J. Toscano-Anderson traveling TURNOVER (4 TO),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,1204.0,,,,,4.0,,,
211,PT08M23.00S,2021-12-01T03:43:08.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629013,91.27792378449409,62.00980392156863,1610612756,36,42,2021-12-01T03:43:12Z,2000000,60.0,29.0,1,right,MISS L. Shamet 6' driving Layup,[1629013],1610612756.0,PHX,driving,,,Shamet,L. Shamet,,,,,6.69,Missed,,,,,,,,,,,,,,,,,,,
212,PT08M21.00S,2021-12-01T03:43:10.0Z,2,REGULAR,rebound,defensive,[],202357,,,1610612744,36,42,2021-12-01T03:43:12Z,2010000,,,0,,N. Bjelica REBOUND (Off:0 Def:2),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,211.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
213,PT08M16.00S,2021-12-01T03:43:15.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203490,6.258212877792378,95.34313725490196,1610612744,36,45,2021-12-01T03:43:22Z,2020000,-227.0,6.0,1,left,O. Porter Jr. 3PT  (9 PTS) (J. Toscano-Anderson 2 AST),"[203490, 1629308]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,22.68,Made,,,,,9.0,J. Toscano-Anderson,1629308.0,2.0,,,,,,,,,,,
215,PT08M01.00S,2021-12-01T03:43:29.7Z,2,REGULAR,3pt,Jump Shot,[],1629661,91.67214191852825,4.411764705882353,1610612756,39,45,2021-12-01T03:43:34Z,2040000,-228.0,26.0,1,right,C. Johnson 3PT  (6 PTS) (M. Bridges 2 AST),"[1629661, 1628969]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,22.94,Made,,,,,6.0,M. Bridges,1628969.0,2.0,,,,,,,,,,,
217,PT07M48.00S,2021-12-01T03:43:45.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,39,45,2021-12-01T03:43:45Z,2060000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M48.00S,2021-12-01T03:43:47.7Z,2,REGULAR,substitution,out,[],1629013,,,1610612744,39,45,2021-12-01T03:44:08Z,2070000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M48.00S,2021-12-01T03:43:47.7Z,2,REGULAR,substitution,out,[],1629661,,,1610612744,39,45,2021-12-01T03:44:08Z,2080000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M48.00S,2021-12-01T03:43:47.7Z,2,REGULAR,substitution,in,[],203109,,,1610612744,39,45,2021-12-01T03:44:08Z,2090000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M48.00S,2021-12-01T03:43:47.7Z,2,REGULAR,substitution,in,[],1629028,,,1610612744,39,45,2021-12-01T03:44:08Z,2100000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M41.00S,2021-12-01T03:44:26.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,8.886333771353483,39.950980392156865,1610612744,39,45,2021-12-01T03:45:31Z,2110000,50.0,31.0,1,left,MISS S. Curry driving Layup,[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,5.9,Missed,,,,,,,,,,,,,,,,,,,
223,PT07M40.00S,2021-12-01T03:44:27.6Z,2,REGULAR,rebound,offensive,[],1629308,,,1610612744,39,45,2021-12-01T03:50:54Z,2120000,,,0,,J. Toscano-Anderson REBOUND (Off:1 Def:0),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,222.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
254,PT07M39.00S,2021-12-01T03:44:32.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629308,5.863994743758213,50.0,1610612744,39,45,2021-12-01T03:51:00Z,2125000,0.0,3.0,1,left,MISS J. Toscano-Anderson tip Layup,[1629308],1610612744.0,GSW,tip,,,Toscano-Anderson,J. Toscano-Anderson,,,,,0.26,Missed,,,,,,,,,,,,,,,,,,,
255,PT07M38.00S,2021-12-01T03:44:33.6Z,2,REGULAR,rebound,offensive,[],1629185,,,1610612744,39,45,2021-12-01T03:51:00Z,2127500,,,0,,C. Chiozza REBOUND (Off:1 Def:1),[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,254.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
224,PT07M29.00S,2021-12-01T03:44:38.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203490,29.122864651773984,77.69607843137256,1610612744,39,45,2021-12-01T03:50:32Z,2130000,-138.0,221.0,1,left,MISS O. Porter Jr. 26' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,,
225,PT07M26.00S,2021-12-01T03:44:41.7Z,2,REGULAR,rebound,offensive,[],1629185,,,1610612744,39,45,2021-12-01T03:44:44Z,2140000,,,0,,C. Chiozza REBOUND (Off:2 Def:1),[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,224.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
226,PT07M25.00S,2021-12-01T03:44:43.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201939,33.327858081471746,34.068627450980394,1610612744,39,48,2021-12-01T03:44:47Z,2150000,80.0,261.0,1,left,S. Curry 27' 3PT  (8 PTS) (C. Chiozza 4 AST),"[201939, 1629185]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,27.27,Made,,,,,8.0,C. Chiozza,1629185.0,4.0,,,,,,,,,,,
228,PT07M13.00S,2021-12-01T03:44:57.7Z,2,REGULAR,foul,personal,[],202357,,,1610612756,39,48,2021-12-01T03:45:12Z,2170000,,,0,,N. Bjelica personal FOUL (1 PF),"[202357, 1626164]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Booker,1626164.0,,,,
230,PT07M06.00S,2021-12-01T03:45:20.1Z,2,REGULAR,2pt,Jump Shot,[],1626164,76.69185282522996,52.20588235294118,1610612756,41,48,2021-12-01T03:45:24Z,2190000,11.0,167.0,1,right,D. Booker 16' fadeaway Jump Shot (8 PTS),[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,16.7,Made,,,,,8.0,,,,,,,,,,,,,,
231,PT06M53.00S,2021-12-01T03:45:32.6Z,2,REGULAR,3pt,Jump Shot,[],201939,28.465834428383708,16.911764705882355,1610612744,41,48,2021-12-01T03:45:40Z,2200000,165.0,215.0,1,left,MISS S. Curry 27' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,27.13,Missed,,,,,,,,,,,,,,,,,,,
232,PT06M51.00S,2021-12-01T03:45:34.6Z,2,REGULAR,rebound,defensive,[],203109,,,1610612756,41,48,2021-12-01T03:45:40Z,2210000,,,0,,J. Crowder REBOUND (Off:0 Def:3),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,231.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
233,PT06M48.00S,2021-12-01T03:45:41.5Z,2,REGULAR,foul,personal,['2freethrow'],203490,,,1610612756,41,48,2021-12-01T03:45:51Z,2220000,,,0,,O. Porter Jr. shooting personal FOUL (1 PF) (Booker 2 FT),"[203490, 1626164]",1610612744.0,GSW,shooting,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Booker,1626164.0,,,,
235,PT06M48.00S,2021-12-01T03:46:11.2Z,2,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,42,48,2021-12-01T03:46:11Z,2240000,,,0,,D. Booker Free Throw 1 of 2 (9 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
236,PT06M48.00S,2021-12-01T03:46:11.9Z,2,REGULAR,substitution,out,[],202357,,,1610612756,42,48,2021-12-01T03:46:20Z,2250000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M48.00S,2021-12-01T03:46:11.9Z,2,REGULAR,substitution,out,[],201939,,,1610612756,42,48,2021-12-01T03:46:20Z,2260000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M48.00S,2021-12-01T03:46:11.9Z,2,REGULAR,substitution,out,[],203490,,,1610612756,42,48,2021-12-01T03:46:20Z,2270000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M48.00S,2021-12-01T03:46:11.9Z,2,REGULAR,substitution,in,[],1629673,,,1610612756,42,48,2021-12-01T03:46:20Z,2280000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M48.00S,2021-12-01T03:46:11.9Z,2,REGULAR,substitution,in,[],203952,,,1610612756,42,48,2021-12-01T03:46:20Z,2290000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M48.00S,2021-12-01T03:46:11.9Z,2,REGULAR,substitution,in,[],1626172,,,1610612756,42,48,2021-12-01T03:46:20Z,2300000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M48.00S,2021-12-01T03:46:32.2Z,2,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,43,48,2021-12-01T03:46:32Z,2310000,,,0,,D. Booker Free Throw 2 of 2 (10 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
243,PT06M31.00S,2021-12-01T03:46:50.6Z,2,REGULAR,turnover,bad pass,[],1629673,,,1610612744,43,48,2021-12-01T03:46:54Z,2320000,,,0,,J. Poole bad pass TURNOVER (2 TO),"[1629673, 101108]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,2.0,Paul,101108.0,
244,PT06M31.00S,2021-12-01T03:46:50.6Z,2,REGULAR,steal,,[],101108,,,1610612756,43,48,2021-12-01T03:46:52Z,2330000,,,0,,C. Paul STEAL (2 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M21.00S,2021-12-01T03:46:59.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626164,68.54467805519053,23.52941176470588,1610612756,43,48,2021-12-01T03:47:03Z,2340000,-132.0,243.0,1,right,MISS D. Booker 27' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,27.69,Missed,,,,,,,,,,,,,,,,,,,
246,PT06M19.00S,2021-12-01T03:47:01.8Z,2,REGULAR,rebound,defensive,[],203952,,,1610612744,43,48,2021-12-01T03:47:03Z,2350000,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,245.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
247,PT06M08.00S,2021-12-01T03:47:13.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203952,9.937582128777924,47.05882352941176,1610612744,43,48,2021-12-01T03:47:17Z,2360000,15.0,41.0,1,left,MISS A. Wiggins Hook,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,4.35,Missed,,,,,,,,,,,,,,,,,,,
248,PT06M06.00S,2021-12-01T03:47:15.0Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,43,48,2021-12-01T03:47:17Z,2370000,,,0,,D. Ayton REBOUND (Off:4 Def:1),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,247.0,5.0,1.0,4.0,,,,,,,,,,,,,,,
249,PT05M59.00S,2021-12-01T03:47:25.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,43,48,2021-12-01T03:47:25Z,2380000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M59.00S,2021-12-01T03:49:57.0Z,2,REGULAR,substitution,out,[],1626164,,,1610612756,43,48,2021-12-01T03:50:26Z,2390000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M59.00S,2021-12-01T03:49:57.0Z,2,REGULAR,substitution,out,[],1629308,,,1610612756,43,48,2021-12-01T03:50:26Z,2400000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M59.00S,2021-12-01T03:49:57.0Z,2,REGULAR,substitution,in,[],1629661,,,1610612756,43,48,2021-12-01T03:50:26Z,2410000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M59.00S,2021-12-01T03:49:57.0Z,2,REGULAR,substitution,in,[],203110,,,1610612756,43,48,2021-12-01T03:50:26Z,2420000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M44.00S,2021-12-01T03:51:00.7Z,2,REGULAR,3pt,Jump Shot,[],203109,69.59592641261499,20.34313725490196,1610612756,46,48,2021-12-01T03:51:05Z,2430000,-148.0,233.0,1,right,J. Crowder 27' 3PT  (9 PTS) (C. Paul 6 AST),"[203109, 101108]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,27.64,Made,,,,,9.0,C. Paul,101108.0,6.0,,,,,,,,,,,
258,PT05M16.00S,2021-12-01T03:51:29.8Z,2,REGULAR,foul,personal,['3freethrow'],203109,,,1610612744,46,48,2021-12-01T03:51:44Z,2450000,,,0,,J. Crowder shooting personal FOUL (3 PF) (Poole 3 FT),"[203109, 1629673]",1610612756.0,PHX,shooting,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,201639.0,3.0,0.0,Poole,1629673.0,,,,
260,PT05M16.00S,2021-12-01T03:52:03.8Z,2,REGULAR,freethrow,1 of 3,[],1629673,,,1610612744,46,49,2021-12-01T03:52:03Z,2470000,,,0,,J. Poole Free Throw 1 of 3 (17 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,,,,17.0,,,,,,,,,,,,,,
261,PT05M16.00S,2021-12-01T03:52:20.6Z,2,REGULAR,freethrow,2 of 3,[],1629673,,,1610612744,46,49,2021-12-01T03:52:20Z,2480000,,,0,,MISS J. Poole Free Throw 2 of 3,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Missed,,,,,,,,,,,,,,,,,,,
262,PT05M16.00S,2021-12-01T03:52:20.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,46,49,2021-12-01T03:52:20Z,2490000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,261.0,,,,,,,,,,,,,,,,,,
263,PT05M16.00S,2021-12-01T03:52:21.6Z,2,REGULAR,substitution,out,[],203109,,,1610612744,46,49,2021-12-01T03:52:24Z,2500000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M16.00S,2021-12-01T03:52:21.6Z,2,REGULAR,substitution,in,[],1629013,,,1610612744,46,49,2021-12-01T03:52:24Z,2510000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M16.00S,2021-12-01T03:52:36.5Z,2,REGULAR,freethrow,3 of 3,[],1629673,,,1610612744,46,50,2021-12-01T03:52:36Z,2520000,,,0,,J. Poole Free Throw 3 of 3 (18 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,,,,18.0,,,,,,,,,,,,,,
266,PT04M59.00S,2021-12-01T03:52:53.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,89.43823915900131,65.44117647058823,1610612756,48,50,2021-12-01T03:53:01Z,2530000,77.0,47.0,1,right,C. Johnson 9' driving bank Jump Shot (8 PTS) (L. Shamet 1 AST),"[1629661, 1629013]",1610612756.0,PHX,driving bank,,,Johnson,C. Johnson,,,,,9.03,Made,,,,,8.0,L. Shamet,1629013.0,1.0,,,,,,,,,,,
268,PT04M32.00S,2021-12-01T03:53:21.0Z,2,REGULAR,3pt,Jump Shot,[],1629673,21.50131406044678,10.784313725490197,1610612744,48,50,2021-12-01T03:53:27Z,2550000,196.0,150.0,1,left,MISS J. Poole 24' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,24.66,Missed,,,,,,,,,,,,,,,,,,,
269,PT04M28.00S,2021-12-01T03:53:25.0Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,48,50,2021-12-01T03:53:27Z,2560000,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,268.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
270,PT04M23.00S,2021-12-01T03:53:29.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,76.42904073587385,89.95098039215686,1610612756,48,50,2021-12-01T03:53:39Z,2570000,200.0,169.0,1,right,MISS C. Johnson 26' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,26.18,Missed,,,,,,,,,,,,,,,,,,,
271,PT04M21.00S,2021-12-01T03:53:31.6Z,2,REGULAR,rebound,defensive,[],203952,,,1610612744,48,50,2021-12-01T03:53:39Z,2580000,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,270.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
272,PT04M09.00S,2021-12-01T03:53:44.1Z,2,REGULAR,2pt,Jump Shot,[],203952,22.421156373193167,68.87254901960785,1610612744,48,50,2021-12-01T03:53:48Z,2590000,-94.0,158.0,1,left,MISS A. Wiggins 18' pullup Shot,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,18.43,Missed,,,,,,,,,,,,,,,,,,,
273,PT04M07.00S,2021-12-01T03:53:46.1Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,48,50,2021-12-01T03:53:48Z,2600000,,,0,,D. Ayton REBOUND (Off:4 Def:2),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,272.0,6.0,2.0,4.0,,,,,,,,,,,,,,,
274,PT03M55.00S,2021-12-01T03:53:58.0Z,2,REGULAR,2pt,Jump Shot,[],101108,85.75886990801577,69.36274509803921,1610612756,50,50,2021-12-01T03:55:03Z,2610000,97.0,81.0,1,right,C. Paul 12' fadeaway Jump Shot (5 PTS),[101108],1610612756.0,PHX,fadeaway,,,Paul,C. Paul,,,,,12.65,Made,,,,,5.0,,,,,,,,,,,,,,
