actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
174,PT09M44.00S,2021-12-11T03:45:30.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201580,5.590000152587891,50.0,1610612756,32,26,2021-12-11T03:46:36Z,1650000,0.0,0.0,1,left,J. McGee tip Layup (11 PTS),[201580],1610612756.0,PHX,tip,,,McGee,J. McGee,,,,,0.0,Made,,,,,,,11.0,,,,,,,,,,,
177,PT09M38.00S,2021-12-11T03:45:43.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203935,94.56307490144546,50.98039215686274,1610612738,32,26,2021-12-11T03:47:42Z,1665000,5.0,-1.0,1,right,MISS M. Smart driving Layup - blocked,"[203935, 203901]",1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,0.51,Missed,Payton,203901.0,,,,,,,,,,,,,,,,
178,PT09M38.00S,2021-12-11T03:45:43.7Z,2,REGULAR,block,,[],203901,,,1610612738,32,26,2021-12-11T03:47:42Z,1667500,,,0,,E. Payton BLOCK (1 BLK),[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,
179,PT09M38.00S,2021-12-11T03:45:43.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,32,26,2021-12-11T03:49:48Z,1668750,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,177.0,,,,,,,,,,,,,,,
180,PT09M38.00S,2021-12-11T03:45:46.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,32,26,2021-12-11T03:49:48Z,1669375,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT09M38.00S,2021-12-11T03:45:49.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,32,26,2021-12-11T03:49:48Z,1670000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT09M38.00S,2021-12-11T03:48:33.0Z,2,REGULAR,substitution,out,[],203901,,,1610612756,32,26,2021-12-11T03:49:48Z,1680000,,,0,,SUB out: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M38.00S,2021-12-11T03:48:33.0Z,2,REGULAR,substitution,in,[],203109,,,1610612756,32,26,2021-12-11T03:49:48Z,1690000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M27.00S,2021-12-11T03:49:15.8Z,2,REGULAR,turnover,lost ball,[],1626166,,,1610612756,32,26,2021-12-11T03:49:20Z,1700000,,,0,,C. Payne lost ball TURNOVER (2 TO),"[1626166, 203935]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,2.0,Smart,203935.0
184,PT09M27.00S,2021-12-11T03:49:15.8Z,2,REGULAR,steal,,[],203935,,,1610612738,32,26,2021-12-11T03:49:17Z,1710000,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M22.00S,2021-12-11T03:49:20.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203935,92.06636005256242,49.754901960784316,1610612738,32,26,2021-12-11T03:49:23Z,1720000,-1.0,22.0,1,right,MISS M. Smart running Layup,[203935],1610612738.0,BOS,running,,,Smart,M. Smart,,,,,2.21,Missed,,,,,,,,,,,,,,,,,,
186,PT09M19.00S,2021-12-11T03:49:23.0Z,2,REGULAR,rebound,offensive,[],1629641,,,1610612738,32,26,2021-12-11T03:49:23Z,1730000,,,0,,R. Langford REBOUND (Off:1 Def:2),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,185.0,3.0,2.0,1.0,,,,,,,,,,,,
187,PT09M19.00S,2021-12-11T03:49:23.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629641,94.40999984741211,50.0,1610612738,32,28,2021-12-11T03:50:39Z,1740000,0.0,0.0,1,right,R. Langford tip Layup (4 PTS),[1629641],1610612738.0,BOS,tip,,,Langford,R. Langford,,,,,0.0,Made,,,,,,,4.0,,,,,,,,,,,
188,PT09M12.00S,2021-12-11T03:49:30.5Z,2,REGULAR,turnover,bad pass,[],1626166,,,1610612756,32,28,2021-12-11T03:49:35Z,1750000,,,0,,C. Payne bad pass TURNOVER (3 TO),"[1626166, 1629684]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,3.0,Williams,1629684.0
189,PT09M12.00S,2021-12-11T03:49:30.5Z,2,REGULAR,steal,,[],1629684,,,1610612738,32,28,2021-12-11T03:50:25Z,1760000,,,0,,G. Williams STEAL (1 STL),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M09.00S,2021-12-11T03:49:33.0Z,2,REGULAR,turnover,bad pass,[],1628369,,,1610612738,32,28,2021-12-11T03:49:37Z,1770000,,,0,,J. Tatum bad pass TURNOVER (1 TO),"[1628369, 1629661]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,1.0,Johnson,1629661.0
191,PT09M09.00S,2021-12-11T03:49:33.0Z,2,REGULAR,steal,,[],1629661,,,1610612756,32,28,2021-12-11T03:51:48Z,1780000,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M05.00S,2021-12-11T03:49:37.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626166,25.837713534822605,14.460784313725492,1610612756,32,28,2021-12-11T03:49:40Z,1790000,178.0,190.0,1,left,MISS C. Payne 26' running 3PT,[1626166],1610612756.0,PHX,running,,,Payne,C. Payne,,,,,26.04,Missed,,,,,,,,,,,,,,,,,,
193,PT09M03.00S,2021-12-11T03:49:39.0Z,2,REGULAR,rebound,defensive,[],202683,,,1610612738,32,28,2021-12-11T03:49:39Z,1800000,,,0,,E. Freedom REBOUND (Off:2 Def:1),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,192.0,3.0,1.0,2.0,,,,,,,,,,,,
194,PT08M57.00S,2021-12-11T03:49:45.7Z,2,REGULAR,3pt,Jump Shot,[],1629684,91.93495400788436,3.431372549019608,1610612738,32,28,2021-12-11T03:49:51Z,1810000,-233.0,23.0,1,right,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,23.4,Missed,,,,,,,,,,,,,,,,,,
195,PT08M55.00S,2021-12-11T03:49:47.4Z,2,REGULAR,rebound,offensive,[],202683,,,1610612738,32,28,2021-12-11T03:49:47Z,1820000,,,0,,E. Freedom REBOUND (Off:3 Def:1),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,194.0,4.0,1.0,3.0,,,,,,,,,,,,
196,PT08M55.00S,2021-12-11T03:49:50.2Z,2,REGULAR,turnover,traveling,[],202683,,,1610612738,32,28,2021-12-11T03:49:54Z,1830000,,,0,,E. Freedom traveling TURNOVER (1 TO),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,1627541.0,,,,,1.0,,
197,PT08M42.00S,2021-12-11T03:50:16.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203109,26.231931668856767,18.872549019607842,1610612756,32,28,2021-12-11T03:50:22Z,1840000,156.0,194.0,1,left,MISS J. Crowder 24' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,24.88,Missed,,,,,,,,,,,,,,,,,,
198,PT08M38.00S,2021-12-11T03:50:20.6Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,32,28,2021-12-11T03:50:22Z,1850000,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,197.0,2.0,2.0,0.0,,,,,,,,,,,,
199,PT08M33.00S,2021-12-11T03:50:25.6Z,2,REGULAR,turnover,lost ball,[],1628369,,,1610612738,32,28,2021-12-11T03:50:28Z,1860000,,,0,,J. Tatum lost ball TURNOVER (2 TO),"[1628369, 203109]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,2.0,Crowder,203109.0
200,PT08M33.00S,2021-12-11T03:50:25.6Z,2,REGULAR,steal,,[],203109,,,1610612756,32,28,2021-12-11T03:50:27Z,1870000,,,0,,J. Crowder STEAL (1 STL),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M27.00S,2021-12-11T03:50:31.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629013,5.995400788436268,52.450980392156865,1610612756,32,28,2021-12-11T03:50:38Z,1880000,-12.0,4.0,1,left,MISS L. Shamet running Layup,[1629013],1610612756.0,PHX,running,,,Shamet,L. Shamet,,,,,1.29,Missed,,,,,,,,,,,,,,,,,,
202,PT08M25.00S,2021-12-11T03:50:33.9Z,2,REGULAR,rebound,defensive,[],1629641,,,1610612738,32,28,2021-12-11T03:50:38Z,1890000,,,0,,R. Langford REBOUND (Off:1 Def:3),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,201.0,4.0,3.0,1.0,,,,,,,,,,,,
203,PT08M16.00S,2021-12-11T03:50:43.2Z,2,REGULAR,2pt,Jump Shot,[],1628369,76.95466491458606,53.92156862745098,1610612738,32,30,2021-12-11T03:50:46Z,1900000,20.0,164.0,1,right,J. Tatum 16' pullup Jump Shot (14 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,16.53,Made,,,,,,,14.0,,,,,,,,,,,
204,PT08M00.00S,2021-12-11T03:50:58.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,7.966491458607096,47.30392156862745,1610612756,32,30,2021-12-11T03:51:05Z,1910000,13.0,22.0,1,left,MISS C. Payne driving Layup,[1626166],1610612756.0,PHX,driving,,,Payne,C. Payne,,,,,2.62,Missed,,,,,,,,,,,,,,,,,,
205,PT08M00.00S,2021-12-11T03:50:58.5Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,32,30,2021-12-11T03:51:06Z,1920000,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,204.0,3.0,3.0,0.0,,,,,,,,,,,,
207,PT08M00.00S,2021-12-11T03:51:07.4Z,2,REGULAR,foul,personal,[],201580,,,1610612738,32,30,2021-12-11T03:51:16Z,1930000,,,0,,J. McGee take personal FOUL (2 PF),"[201580, 202683]",1610612756.0,PHX,take,,,McGee,J. McGee,,,,,,,,,,,,,,,,,201246.0,2.0,0.0,Freedom,202683.0,,,
209,PT08M00.00S,2021-12-11T03:51:14.7Z,2,REGULAR,substitution,out,[],201580,,,1610612738,32,30,2021-12-11T03:51:33Z,1950000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M00.00S,2021-12-11T03:51:14.7Z,2,REGULAR,substitution,out,[],1626166,,,1610612738,32,30,2021-12-11T03:51:33Z,1960000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M00.00S,2021-12-11T03:51:14.7Z,2,REGULAR,substitution,out,[],1629661,,,1610612738,32,30,2021-12-11T03:51:33Z,1970000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M00.00S,2021-12-11T03:51:14.7Z,2,REGULAR,substitution,out,[],1628369,,,1610612738,32,30,2021-12-11T03:51:33Z,1980000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M00.00S,2021-12-11T03:51:14.7Z,2,REGULAR,substitution,out,[],202683,,,1610612738,32,30,2021-12-11T03:51:33Z,1990000,,,0,,SUB out: E. Freedom,[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M00.00S,2021-12-11T03:51:14.7Z,2,REGULAR,substitution,out,[],203935,,,1610612738,32,30,2021-12-11T03:51:33Z,2000000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M00.00S,2021-12-11T03:51:14.7Z,2,REGULAR,substitution,in,[],1630188,,,1610612738,32,30,2021-12-11T03:51:33Z,2010000,,,0,,SUB in: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M00.00S,2021-12-11T03:51:14.7Z,2,REGULAR,substitution,in,[],101108,,,1610612738,32,30,2021-12-11T03:51:33Z,2020000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M00.00S,2021-12-11T03:51:14.7Z,2,REGULAR,substitution,in,[],1628969,,,1610612738,32,30,2021-12-11T03:51:33Z,2030000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M00.00S,2021-12-11T03:51:14.7Z,2,REGULAR,substitution,in,[],201143,,,1610612738,32,30,2021-12-11T03:51:33Z,2040000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M00.00S,2021-12-11T03:51:14.7Z,2,REGULAR,substitution,in,[],203471,,,1610612738,32,30,2021-12-11T03:51:33Z,2050000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M00.00S,2021-12-11T03:51:14.7Z,2,REGULAR,substitution,in,[],1630174,,,1610612738,32,30,2021-12-11T03:51:33Z,2060000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M42.00S,2021-12-11T03:51:57.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630174,91.67214191852825,55.392156862745104,1610612738,32,30,2021-12-11T03:52:00Z,2070000,27.0,26.0,1,right,MISS A. Nesmith driving bank Shot,[1630174],1610612738.0,BOS,driving bank,,,Nesmith,A. Nesmith,,,,,3.73,Missed,,,,,,,,,,,,,,,,,,
222,PT07M40.00S,2021-12-11T03:51:59.9Z,2,REGULAR,rebound,defensive,[],203109,,,1610612756,32,30,2021-12-11T03:52:00Z,2080000,,,0,,J. Crowder REBOUND (Off:0 Def:3),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,221.0,3.0,3.0,0.0,,,,,,,,,,,,
223,PT07M37.00S,2021-12-11T03:52:06.1Z,2,REGULAR,foul,personal,[],201143,,,1610612756,32,30,2021-12-11T03:52:11Z,2090000,,,0,,A. Horford personal FOUL (1 PF),"[201143, 203109]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Crowder,203109.0,,,
225,PT07M36.00S,2021-12-11T03:52:24.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629013,7.046649145860711,51.71568627450981,1610612756,34,30,2021-12-11T03:52:30Z,2110000,-9.0,14.0,1,left,L. Shamet cutting DUNK (4 PTS) (C. Paul 4 AST),"[1629013, 101108]",1610612756.0,PHX,cutting,,,Shamet,L. Shamet,,,,,1.62,Made,,,,,,,4.0,C. Paul,101108.0,4.0,,,,,,,,
226,PT07M36.00S,2021-12-11T03:52:29.9Z,2,REGULAR,foul,personal,['1freethrow'],1630174,,,1610612756,34,30,2021-12-11T03:53:00Z,2120000,,,0,,A. Nesmith shooting personal FOUL (2 PF) (Shamet 1 FT),"[1630174, 1629013]",1610612738.0,BOS,shooting,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,1148.0,2.0,0.0,Shamet,1629013.0,,,
228,PT07M36.00S,2021-12-11T03:52:51.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,34,30,2021-12-11T03:52:51Z,2140000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M36.00S,2021-12-11T03:56:09.1Z,2,REGULAR,freethrow,1 of 1,[],1629013,,,1610612756,35,30,2021-12-11T03:56:09Z,2150000,,,0,,L. Shamet Free Throw 1 of 1 (5 PTS),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
232,PT07M25.00S,2021-12-11T03:56:22.0Z,2,REGULAR,3pt,Jump Shot,[],1630174,91.67214191852825,5.392156862745098,1610612738,35,30,2021-12-11T03:56:25Z,2160000,-223.0,26.0,1,right,MISS A. Nesmith 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,22.45,Missed,,,,,,,,,,,,,,,,,,
233,PT07M22.00S,2021-12-11T03:56:25.0Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612756,35,30,2021-12-11T03:56:25Z,2170000,,,0,,J. Smith REBOUND (Off:0 Def:2),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,232.0,2.0,2.0,0.0,,,,,,,,,,,,
234,PT07M10.00S,2021-12-11T03:56:37.4Z,2,REGULAR,2pt,Jump Shot,[],1629013,20.581471747700395,57.59803921568627,1610612756,37,30,2021-12-11T03:56:40Z,2180000,-38.0,141.0,1,left,L. Shamet 14' pullup Jump Shot (7 PTS) (J. Crowder 1 AST),"[1629013, 203109]",1610612756.0,PHX,pullup,,,Shamet,L. Shamet,,,,,14.6,Made,,,,,,,7.0,J. Crowder,203109.0,1.0,,,,,,,,
236,PT06M53.00S,2021-12-11T03:56:54.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629641,92.59198423127464,44.6078431372549,1610612738,37,30,2021-12-11T03:56:58Z,2200000,-27.0,17.0,1,right,MISS R. Langford driving Layup - blocked,"[1629641, 1630188]",1610612738.0,BOS,driving,,,Langford,R. Langford,,,,,3.2,Missed,Smith,1630188.0,,,,,,,,,,,,,,,,
237,PT06M53.00S,2021-12-11T03:56:54.7Z,2,REGULAR,block,,[],1630188,,,1610612738,37,30,2021-12-11T03:56:56Z,2210000,,,0,,J. Smith BLOCK (1 BLK),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M50.00S,2021-12-11T03:56:57.7Z,2,REGULAR,rebound,offensive,[],1630174,,,1610612738,37,30,2021-12-11T03:56:58Z,2220000,,,0,,A. Nesmith REBOUND (Off:1 Def:2),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,236.0,3.0,2.0,1.0,,,,,,,,,,,,
239,PT06M46.00S,2021-12-11T03:57:03.4Z,2,REGULAR,turnover,traveling,[],1630174,,,1610612738,37,30,2021-12-11T03:57:06Z,2230000,,,0,,A. Nesmith traveling TURNOVER (2 TO),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,1627541.0,,,,,2.0,,
240,PT06M30.00S,2021-12-11T03:57:31.5Z,2,REGULAR,foul,personal,[],1629641,,,1610612756,37,30,2021-12-11T03:57:35Z,2240000,,,0,,R. Langford personal FOUL (1 PF),"[1629641, 101108]",1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Paul,101108.0,,,
242,PT06M26.00S,2021-12-11T03:57:50.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628969,6.521024967148489,54.65686274509803,1610612756,39,30,2021-12-11T03:57:56Z,2260000,-23.0,9.0,1,left,M. Bridges driving bank Jump Shot (5 PTS) (C. Paul 5 AST),"[1628969, 101108]",1610612756.0,PHX,driving bank,,,Bridges,M. Bridges,,,,,2.49,Made,,,,,,,5.0,C. Paul,101108.0,5.0,,,,,,,,
244,PT06M17.00S,2021-12-11T03:58:02.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203471,93.77463863337714,58.57843137254902,1610612738,39,30,2021-12-11T03:58:07Z,2280000,43.0,6.0,1,right,MISS D. Schroder driving Layup - blocked,"[203471, 1628969]",1610612738.0,BOS,driving,,,Schroder,D. Schroder,,,,,4.33,Missed,Bridges,1628969.0,,,,,,,,,,,,,,,,
245,PT06M17.00S,2021-12-11T03:58:02.7Z,2,REGULAR,block,,[],1628969,,,1610612738,39,30,2021-12-11T04:05:04Z,2290000,,,0,,M. Bridges BLOCK (1 BLK),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M17.00S,2021-12-11T03:58:02.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,39,30,2021-12-11T03:58:07Z,2300000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,244.0,,,,,,,,,,,,,,,
247,PT06M17.00S,2021-12-11T03:58:07.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,39,30,2021-12-11T03:58:07Z,2310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M07.00S,2021-12-11T03:58:18.9Z,2,REGULAR,3pt,Jump Shot,[],1630188,29.911300919842315,31.862745098039213,1610612756,39,30,2021-12-11T03:58:23Z,2320000,91.0,229.0,1,left,MISS J. Smith 24' 3PT,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,24.6,Missed,,,,,,,,,,,,,,,,,,
249,PT06M05.00S,2021-12-11T03:58:21.1Z,2,REGULAR,rebound,offensive,[],101108,,,1610612756,39,30,2021-12-11T03:58:21Z,2330000,,,0,,C. Paul REBOUND (Off:1 Def:0),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,248.0,1.0,0.0,1.0,,,,,,,,,,,,
250,PT06M02.00S,2021-12-11T03:58:23.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628969,7.703679369250986,94.6078431372549,1610612756,42,30,2021-12-11T03:58:26Z,2340000,-223.0,20.0,1,left,M. Bridges 3PT  (8 PTS) (C. Paul 6 AST),"[1628969, 101108]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,22.39,Made,,,,,,,8.0,C. Paul,101108.0,6.0,,,,,,,,
252,PT05M43.00S,2021-12-11T03:58:45.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,89.96386333771353,57.35294117647059,1610612738,42,32,2021-12-11T03:58:52Z,2360000,37.0,42.0,1,right,D. Schroder driving floating bank Jump Shot (6 PTS),[203471],1610612738.0,BOS,driving floating bank,,,Schroder,D. Schroder,,,,,5.57,Made,,,,,,,6.0,,,,,,,,,,,
253,PT05M43.00S,2021-12-11T03:58:52.5Z,2,REGULAR,foul,personal,['1freethrow'],1630188,,,1610612738,42,32,2021-12-11T03:59:14Z,2370000,,,0,,J. Smith shooting personal FOUL (1 PF) (Schroder 1 FT),"[1630188, 203471]",1610612756.0,PHX,shooting,,,Smith,J. Smith,,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Schroder,203471.0,,,
255,PT05M43.00S,2021-12-11T03:58:59.6Z,2,REGULAR,substitution,out,[],1629641,,,1610612738,42,32,2021-12-11T03:59:13Z,2390000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M43.00S,2021-12-11T03:58:59.6Z,2,REGULAR,substitution,out,[],1629684,,,1610612738,42,32,2021-12-11T03:59:13Z,2400000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M43.00S,2021-12-11T03:58:59.6Z,2,REGULAR,substitution,out,[],1630174,,,1610612738,42,32,2021-12-11T03:59:13Z,2410000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M43.00S,2021-12-11T03:58:59.6Z,2,REGULAR,substitution,in,[],203935,,,1610612738,42,32,2021-12-11T03:59:13Z,2420000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M43.00S,2021-12-11T03:58:59.6Z,2,REGULAR,substitution,in,[],1629057,,,1610612738,42,32,2021-12-11T03:59:13Z,2430000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M43.00S,2021-12-11T03:58:59.6Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,42,32,2021-12-11T03:59:13Z,2440000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M43.00S,2021-12-11T03:59:21.2Z,2,REGULAR,freethrow,1 of 1,[],203471,,,1610612738,42,33,2021-12-11T03:59:21Z,2450000,,,0,,D. Schroder Free Throw 1 of 1 (7 PTS),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
262,PT05M26.00S,2021-12-11T03:59:39.0Z,2,REGULAR,3pt,Jump Shot,[],1629013,6.389618922470433,95.09803921568627,1610612756,45,33,2021-12-11T03:59:42Z,2460000,-225.0,8.0,1,left,L. Shamet 3PT  (10 PTS) (M. Bridges 1 AST),"[1629013, 1628969]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,22.56,Made,,,,,,,10.0,M. Bridges,1628969.0,1.0,,,,,,,,
264,PT05M11.00S,2021-12-11T03:59:57.8Z,2,REGULAR,foul,personal,[],1629013,,,1610612738,45,33,2021-12-11T04:00:03Z,2480000,,,0,,L. Shamet personal FOUL (1 PF),"[1629013, 203935]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Smart,203935.0,,,
266,PT05M01.00S,2021-12-11T04:00:27.0Z,2,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612738,45,33,2021-12-11T04:00:34Z,2500000,,,0,,M. Bridges shooting personal FOUL (1 PF) (Tatum 2 FT),"[1628969, 1628369]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Tatum,1628369.0,,,
