actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
179,PT09M27.00S,2022-02-27T21:17:53.6Z,2,REGULAR,3pt,Jump Shot,[],1629661,32.802233902759525,23.03921568627451,1610612756,39,39,2022-02-27T21:18:03Z,1780000,135.0,256.0,1,left,MISS C. Johnson 28' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,28.91,Missed,,,,,,,,,,,,,,,,,,,
180,PT09M27.00S,2022-02-27T21:17:53.6Z,2,REGULAR,rebound,defensive,[],1627863,,,1610612762,39,39,2022-02-27T21:18:03Z,1790000,,,0,,D. House Jr. REBOUND (Off:0 Def:2),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,179.0,2.0,2.0,0.0,,,,,,,,,,,,,
181,PT09M13.00S,2022-02-27T21:18:06.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200752,86.28449408672799,45.09803921568628,1610612762,39,39,2022-02-27T21:18:10Z,1800000,-25.0,76.0,1,right,MISS R. Gay 8' fadeaway Shot,[200752],1610612762.0,UTA,fadeaway,,,Gay,R. Gay,,,,,8.02,Missed,,,,,,,,,,,,,,,,,,,
182,PT09M11.00S,2022-02-27T21:18:08.8Z,2,REGULAR,rebound,defensive,[],1628470,,,1610612756,39,39,2022-02-27T21:18:10Z,1810000,,,0,,T. Craig REBOUND (Off:0 Def:1),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,181.0,1.0,1.0,0.0,,,,,,,,,,,,,
183,PT09M01.00S,2022-02-27T21:18:18.2Z,2,REGULAR,turnover,lost ball,[],1628988,,,1610612756,39,39,2022-02-27T21:18:21Z,1820000,,,0,,A. Holiday lost ball TURNOVER (2 TO),"[1628988, 201144]",1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,2.0,Conley,201144.0,,,,,,
184,PT09M01.00S,2022-02-27T21:18:18.2Z,2,REGULAR,steal,,[],201144,,,1610612762,39,39,2022-02-27T21:18:19Z,1830000,,,0,,M. Conley STEAL (1 STL),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT08M46.00S,2022-02-27T21:18:33.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203903,66.5735873850197,23.284313725490197,1610612762,39,39,2022-02-27T21:18:37Z,1840000,-134.0,262.0,1,right,MISS J. Clarkson 29' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,29.38,Missed,,,,,,,,,,,,,,,,,,,
186,PT08M45.00S,2022-02-27T21:18:34.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,39,39,2022-02-27T21:18:37Z,1850000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,185.0,,,,,,,,,,,,,,,,
187,PT08M30.00S,2022-02-27T21:18:54.3Z,2,REGULAR,3pt,Jump Shot,[],1629013,29.77989487516426,27.205882352941174,1610612756,39,39,2022-02-27T21:18:57Z,1860000,114.0,227.0,1,left,MISS L. Shamet 25' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,,
188,PT08M28.00S,2022-02-27T21:18:56.3Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,39,39,2022-02-27T21:18:57Z,1870000,,,0,,R. Gobert REBOUND (Off:0 Def:5),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,187.0,5.0,5.0,0.0,,,,,,,,,,,,,
189,PT08M12.00S,2022-02-27T21:19:13.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203497,92.46057818659659,53.18627450980392,1610612762,39,39,2022-02-27T21:19:16Z,1880000,16.0,18.0,1,right,MISS R. Gobert cutting Layup - blocked,"[203497, 1629028]",1610612762.0,UTA,cutting,,,Gobert,R. Gobert,,,,,2.43,Missed,Ayton,1629028.0,,,,,,,,,,,,,,,,,
190,PT08M12.00S,2022-02-27T21:19:13.8Z,2,REGULAR,block,,[],1629028,,,1610612762,39,39,2022-02-27T21:19:15Z,1890000,,,0,,D. Ayton BLOCK (1 BLK),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M12.00S,2022-02-27T21:19:13.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,39,39,2022-02-27T21:19:16Z,1900000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,189.0,,,,,,,,,,,,,,,,
192,PT08M12.00S,2022-02-27T21:19:18.6Z,2,REGULAR,substitution,out,[],1628470,,,1610612762,39,39,2022-02-27T21:19:25Z,1910000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M12.00S,2022-02-27T21:19:18.6Z,2,REGULAR,substitution,out,[],201144,,,1610612762,39,39,2022-02-27T21:19:25Z,1920000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M12.00S,2022-02-27T21:19:18.6Z,2,REGULAR,substitution,in,[],1628969,,,1610612762,39,39,2022-02-27T21:19:25Z,1930000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M12.00S,2022-02-27T21:19:18.6Z,2,REGULAR,substitution,in,[],1630235,,,1610612762,39,39,2022-02-27T21:19:25Z,1940000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M06.00S,2022-02-27T21:19:45.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203497,91.80354796320631,34.31372549019608,1610612762,39,39,2022-02-27T21:19:50Z,1950000,-78.0,25.0,1,right,MISS R. Gobert 8' turnaround Hook,[203497],1610612762.0,UTA,turnaround,,,Gobert,R. Gobert,,,,,8.21,Missed,,,,,,,,,,,,,,,,,,,
198,PT08M06.00S,2022-02-27T21:19:45.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,39,39,2022-02-27T21:19:50Z,1970000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,196.0,,,,,,,,,,,,,,,,
199,PT08M06.00S,2022-02-27T21:19:54.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,39,39,2022-02-27T21:19:55Z,1980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M04.00S,2022-02-27T21:20:01.0Z,2,REGULAR,turnover,bad pass,[],1630235,,,1610612762,39,39,2022-02-27T21:20:06Z,1990000,,,0,,T. Forrest bad pass TURNOVER (1 TO),"[1630235, 1628969]",1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,1.0,Bridges,1628969.0,,,,,,
201,PT08M04.00S,2022-02-27T21:20:01.0Z,2,REGULAR,steal,,[],1628969,,,1610612756,39,39,2022-02-27T21:20:02Z,2000000,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M53.00S,2022-02-27T21:20:11.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628988,10.5946123521682,50.49019607843137,1610612756,39,39,2022-02-27T21:34:42Z,2030000,-2.0,47.0,1,left,MISS A. Holiday driving floating Shot,[1628988],1610612756.0,PHX,driving floating,,,Holiday,A. Holiday,,,,,4.72,Missed,,,,,,,,,,,,,,,,,,,
205,PT07M51.00S,2022-02-27T21:20:13.7Z,2,REGULAR,rebound,defensive,[],203903,,,1610612762,39,39,2022-02-27T21:20:24Z,2040000,,,0,,J. Clarkson REBOUND (Off:0 Def:2),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,204.0,2.0,2.0,0.0,,,,,,,,,,,,,
206,PT07M40.00S,2022-02-27T21:20:24.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,91.93495400788436,49.50980392156863,1610612762,39,39,2022-02-27T21:20:30Z,2050000,-2.0,23.0,1,right,MISS J. Clarkson driving floating bank Shot,[203903],1610612762.0,UTA,driving floating bank,,,Clarkson,J. Clarkson,,,,,2.34,Missed,,,,,,,,,,,,,,,,,,,
207,PT07M36.00S,2022-02-27T21:20:28.6Z,2,REGULAR,rebound,offensive,[],203497,,,1610612762,39,39,2022-02-27T21:23:35Z,2060000,,,0,,R. Gobert REBOUND (Off:1 Def:5),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,206.0,6.0,5.0,1.0,,,,,,,,,,,,,
208,PT07M36.00S,2022-02-27T21:20:31.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,91.93495400788436,48.03921568627451,1610612762,39,41,2022-02-27T21:23:28Z,2070000,-10.0,23.0,1,right,R. Gobert tip Layup (4 PTS),[203497],1610612762.0,UTA,tip,,,Gobert,R. Gobert,,,,,2.53,Made,,,,,,,4.0,,,,,,,,,,,,
209,PT07M23.00S,2022-02-27T21:20:42.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,14.668199737187912,48.28431372549019,1610612756,41,41,2022-02-27T21:20:44Z,2080000,9.0,85.0,1,left,D. Ayton 8' turnaround Hook (9 PTS) (L. Shamet 1 AST),"[1629028, 1629013]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,8.58,Made,,,,,,,9.0,L. Shamet,1629013.0,1.0,,,,,,,,,
211,PT07M05.00S,2022-02-27T21:21:00.6Z,2,REGULAR,2pt,Jump Shot,[],1630235,88.25558475689881,30.392156862745097,1610612762,41,41,2022-02-27T21:21:06Z,2100000,-98.0,58.0,1,right,MISS T. Forrest 11' driving floating Shot,[1630235],1610612762.0,UTA,driving floating,,,Forrest,T. Forrest,,,,,11.38,Missed,,,,,,,,,,,,,,,,,,,
212,PT07M04.00S,2022-02-27T21:21:01.6Z,2,REGULAR,rebound,offensive,[],203497,,,1610612762,41,41,2022-02-27T21:50:08Z,2110000,,,0,,R. Gobert REBOUND (Off:2 Def:5),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,211.0,7.0,5.0,2.0,,,,,,,,,,,,,
319,PT07M04.00S,2022-02-27T21:21:01.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,92.3784494086728,52.91819852941176,1610612762,41,41,2022-02-27T21:50:36Z,2112500,15.0,19.0,1,right,MISS R. Gobert tip Layup,[203497],1610612762.0,UTA,tip,,,Gobert,R. Gobert,,,,,2.4,Missed,,,,,,,,,,,,,,,,,,,
320,PT07M03.00S,2022-02-27T21:21:02.2Z,2,REGULAR,rebound,offensive,[],203497,,,1610612762,41,41,2022-02-27T21:50:36Z,2113750,,,0,,R. Gobert REBOUND (Off:3 Def:5),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,319.0,8.0,5.0,3.0,,,,,,,,,,,,,
215,PT07M03.00S,2022-02-27T21:21:01.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,96.05781865965835,47.20435049019608,1610612762,41,41,2022-02-27T21:50:36Z,2115000,-14.0,-15.0,1,right,MISS R. Gobert tip Layup,[203497],1610612762.0,UTA,tip,,,Gobert,R. Gobert,,,,,2.08,Missed,,,,,,,,,,,,,,,,,,,
216,PT07M03.00S,2022-02-27T21:21:01.9Z,2,REGULAR,rebound,offensive,[],203497,,,1610612762,41,41,2022-02-27T21:24:10Z,2117500,,,0,,R. Gobert REBOUND (Off:4 Def:5),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,215.0,9.0,5.0,4.0,,,,,,,,,,,,,
213,PT07M02.00S,2022-02-27T21:21:03.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,92.06636005256242,47.05882352941176,1610612762,41,41,2022-02-27T21:21:25Z,2120000,-15.0,22.0,1,right,MISS R. Gobert tip Layup - blocked,"[203497, 1629028]",1610612762.0,UTA,tip,,,Gobert,R. Gobert,,,,,2.65,Missed,Ayton,1629028.0,,,,,,,,,,,,,,,,,
232,PT07M02.00S,2022-02-27T21:21:03.3Z,2,REGULAR,block,,[],1629028,,,1610612762,41,41,2022-02-27T21:23:53Z,2125000,,,0,,D. Ayton BLOCK (2 BLK),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M02.00S,2022-02-27T21:21:03.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,41,41,2022-02-27T21:21:09Z,2130000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,213.0,,,,,,,,,,,,,,,,
217,PT07M02.00S,2022-02-27T21:21:08.2Z,2,REGULAR,substitution,out,[],1628988,,,1610612762,41,41,2022-02-27T21:21:34Z,2140000,,,0,,SUB out: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M02.00S,2022-02-27T21:21:08.2Z,2,REGULAR,substitution,out,[],1629013,,,1610612762,41,41,2022-02-27T21:21:34Z,2150000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M02.00S,2022-02-27T21:21:08.2Z,2,REGULAR,substitution,out,[],200752,,,1610612762,41,41,2022-02-27T21:21:34Z,2160000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M02.00S,2022-02-27T21:21:08.2Z,2,REGULAR,substitution,out,[],1627863,,,1610612762,41,41,2022-02-27T21:21:34Z,2170000,,,0,,SUB out: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M02.00S,2022-02-27T21:21:08.2Z,2,REGULAR,substitution,out,[],203497,,,1610612762,41,41,2022-02-27T21:21:34Z,2180000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M02.00S,2022-02-27T21:21:08.2Z,2,REGULAR,substitution,in,[],1626164,,,1610612762,41,41,2022-02-27T21:21:34Z,2190000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M02.00S,2022-02-27T21:21:08.2Z,2,REGULAR,substitution,in,[],203109,,,1610612762,41,41,2022-02-27T21:21:34Z,2200000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M02.00S,2022-02-27T21:21:08.2Z,2,REGULAR,substitution,in,[],1626220,,,1610612762,41,41,2022-02-27T21:21:34Z,2210000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M02.00S,2022-02-27T21:21:08.2Z,2,REGULAR,substitution,in,[],202711,,,1610612762,41,41,2022-02-27T21:21:34Z,2220000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M02.00S,2022-02-27T21:21:08.2Z,2,REGULAR,substitution,in,[],202355,,,1610612762,41,41,2022-02-27T21:21:34Z,2230000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M58.00S,2022-02-27T21:21:38.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203903,87.59855453350855,44.85294117647059,1610612762,41,43,2022-02-27T21:25:26Z,2240000,-26.0,64.0,1,right,J. Clarkson 6' driving Layup (6 PTS) (T. Forrest 2 AST),"[203903, 1630235]",1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,6.91,Made,,,,,,,6.0,T. Forrest,1630235.0,2.0,,,,,,,,,
229,PT06M46.00S,2022-02-27T21:21:51.0Z,2,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612756,41,43,2022-02-27T21:25:16Z,2260000,,,0,,R. O'Neale shooting personal FOUL (2 PF) (Johnson 2 FT),"[1626220, 1629661]",1610612762.0,UTA,shooting,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,202007.0,2.0,0.0,Johnson,1629661.0,
231,PT06M46.00S,2022-02-27T21:22:12.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,41,43,2022-02-27T21:22:12Z,2280000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M46.00S,2022-02-27T21:24:46.9Z,2,REGULAR,substitution,out,[],1630235,,,1610612756,41,43,2022-02-27T21:24:59Z,2290000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M46.00S,2022-02-27T21:24:46.9Z,2,REGULAR,substitution,in,[],1628378,,,1610612756,41,43,2022-02-27T21:24:59Z,2300000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M46.00S,2022-02-27T21:25:21.4Z,2,REGULAR,freethrow,1 of 2,[],1629661,,,1610612756,42,43,2022-02-27T21:25:21Z,2310000,,,0,,C. Johnson Free Throw 1 of 2 (12 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,Made,,,,,,,12.0,,,,,,,,,,,,
236,PT06M46.00S,2022-02-27T21:25:36.2Z,2,REGULAR,freethrow,2 of 2,[],1629661,,,1610612756,43,43,2022-02-27T21:25:36Z,2320000,,,0,,C. Johnson Free Throw 2 of 2 (13 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,Made,,,,,,,13.0,,,,,,,,,,,,
237,PT06M24.00S,2022-02-27T21:26:00.4Z,2,REGULAR,3pt,Jump Shot,[],1628378,66.44218134034165,65.44117647058823,1610612762,43,43,2022-02-27T21:26:06Z,2330000,77.0,263.0,1,right,MISS D. Mitchell 27' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,27.4,Missed,,,,,,,,,,,,,,,,,,,
238,PT06M21.00S,2022-02-27T21:26:03.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,43,43,2022-02-27T21:26:06Z,2340000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,237.0,,,,,,,,,,,,,,,,
242,PT06M21.00S,2022-02-27T21:26:14.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,43,43,2022-02-27T21:26:45Z,2350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M08.00S,2022-02-27T21:26:28.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628378,85.75886990801577,61.029411764705884,1610612762,43,43,2022-02-27T21:26:39Z,2360000,55.0,81.0,1,right,MISS D. Mitchell 9' turnaround Shot,[1628378],1610612762.0,UTA,turnaround,,,Mitchell,D. Mitchell,,,,,9.83,Missed,,,,,,,,,,,,,,,,,,,
241,PT06M06.00S,2022-02-27T21:26:31.6Z,2,REGULAR,rebound,offensive,[],202355,,,1610612762,43,43,2022-02-27T21:26:31Z,2370000,,,0,,H. Whiteside REBOUND (Off:2 Def:1),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,240.0,3.0,1.0,2.0,,,,,,,,,,,,,
243,PT06M02.00S,2022-02-27T21:26:34.8Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202355,90.62089356110381,42.64705882352941,1610612762,43,45,2022-02-27T21:26:41Z,2380000,-37.0,36.0,1,right,H. Whiteside Hook (6 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,5.13,Made,,,,,,,6.0,,,,,,,,,,,,
244,PT05M41.00S,2022-02-27T21:26:55.1Z,2,REGULAR,2pt,Jump Shot,[],1626164,21.107095926412615,37.254901960784316,1610612756,43,45,2022-02-27T21:27:00Z,2390000,64.0,146.0,1,left,MISS D. Booker 15' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,15.92,Missed,,,,,,,,,,,,,,,,,,,
245,PT05M38.00S,2022-02-27T21:26:58.1Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612756,43,45,2022-02-27T21:27:00Z,2400000,,,0,,D. Ayton REBOUND (Off:1 Def:0),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,244.0,1.0,0.0,1.0,,,,,,,,,,,,,
246,PT05M38.00S,2022-02-27T21:26:59.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,7.30946123521682,46.81372549019608,1610612756,43,45,2022-02-27T21:27:03Z,2410000,16.0,16.0,1,left,MISS D. Ayton tip Layup,[1629028],1610612756.0,PHX,tip,,,Ayton,D. Ayton,,,,,2.27,Missed,,,,,,,,,,,,,,,,,,,
247,PT05M38.00S,2022-02-27T21:26:59.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,43,45,2022-02-27T21:27:03Z,2420000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,246.0,,,,,,,,,,,,,,,,
248,PT05M38.00S,2022-02-27T21:27:05.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,43,45,2022-02-27T21:27:05Z,2430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M27.00S,2022-02-27T21:27:22.3Z,2,REGULAR,3pt,Jump Shot,[],202711,67.62483574244416,40.44117647058824,1610612762,43,48,2022-02-27T21:27:26Z,2440000,-48.0,252.0,1,right,B. Bogdanovic 25' 3PT  (7 PTS) (R. O'Neale 1 AST),"[202711, 1626220]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,25.63,Made,,,,,,,7.0,R. O'Neale,1626220.0,1.0,,,,,,,,,
251,PT05M08.00S,2022-02-27T21:27:41.3Z,2,REGULAR,3pt,Jump Shot,[],203109,28.728646517739815,78.43137254901961,1610612756,43,48,2022-02-27T21:27:46Z,2460000,-142.0,218.0,1,left,MISS J. Crowder 25' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,25.99,Missed,,,,,,,,,,,,,,,,,,,
252,PT05M05.00S,2022-02-27T21:27:44.3Z,2,REGULAR,rebound,defensive,[],202355,,,1610612762,43,48,2022-02-27T21:27:46Z,2470000,,,0,,H. Whiteside REBOUND (Off:2 Def:2),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,251.0,4.0,2.0,2.0,,,,,,,,,,,,,
253,PT04M48.00S,2022-02-27T21:28:01.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,92.06636005256242,51.470588235294116,1610612762,43,48,2022-02-27T21:28:04Z,2480000,7.0,22.0,1,right,MISS B. Bogdanovic driving bank Shot,[202711],1610612762.0,UTA,driving bank,,,Bogdanovic,B. Bogdanovic,,,,,2.33,Missed,,,,,,,,,,,,,,,,,,,
254,PT04M47.00S,2022-02-27T21:28:02.6Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,43,48,2022-02-27T21:28:04Z,2490000,,,0,,D. Ayton REBOUND (Off:1 Def:1),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,253.0,2.0,1.0,1.0,,,,,,,,,,,,,
255,PT04M46.00S,2022-02-27T21:28:06.7Z,2,REGULAR,foul,personal,[],1628378,,,1610612756,43,48,2022-02-27T21:28:12Z,2500000,,,0,,D. Mitchell take personal FOUL (1 PF),"[1628378, 1626164]",1610612762.0,UTA,take,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Booker,1626164.0,
257,PT04M36.00S,2022-02-27T21:28:41.1Z,2,REGULAR,turnover,lost ball,[],1626164,,,1610612756,43,48,2022-02-27T21:28:44Z,2520000,,,0,,D. Booker lost ball TURNOVER (1 TO),"[1626164, 203903]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,1.0,Clarkson,203903.0,,,,,,
258,PT04M36.00S,2022-02-27T21:28:41.1Z,2,REGULAR,steal,,[],203903,,,1610612762,43,48,2022-02-27T21:28:42Z,2530000,,,0,,J. Clarkson STEAL (1 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M33.00S,2022-02-27T21:28:48.1Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202711,91.14651773981603,58.08823529411765,1610612762,43,50,2022-02-27T21:29:52Z,2540000,40.0,31.0,1,right,B. Bogdanovic running Jump Shot (9 PTS) (R. O'Neale 2 AST),"[202711, 1626220]",1610612762.0,UTA,running,,,Bogdanovic,B. Bogdanovic,,,,,5.07,Made,,,,,,,9.0,R. O'Neale,1626220.0,2.0,,,,,,,,,
261,PT04M33.00S,2022-02-27T21:28:54.8Z,2,REGULAR,foul,personal,['1freethrow'],1626164,,,1610612762,43,50,2022-02-27T21:29:03Z,2560000,,,0,,D. Booker shooting personal FOUL (2 PF) (Bogdanovic 1 FT),"[1626164, 202711]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Bogdanovic,202711.0,
263,PT04M33.00S,2022-02-27T21:29:16.4Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",202711,,,1610612762,43,50,2022-02-27T21:29:18Z,2580000,,,0,,MISS B. Bogdanovic Free Throw 1 of 1,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
264,PT04M30.00S,2022-02-27T21:29:19.4Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,43,50,2022-02-27T21:29:18Z,2590000,,,0,,D. Ayton REBOUND (Off:1 Def:2),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,263.0,3.0,2.0,1.0,,,,,,,,,,,,,
