actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
191,PT10M13.00S,2021-10-31T02:40:00.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,13.748357424441524,45.09803921568628,1610612739,26,37,2021-10-31T02:40:03Z,1820000,25.0,77.0,1,left,MISS E. Mobley 8' driving floating Shot,[1630596],1610612739.0,CLE,driving floating,,,Mobley,E. Mobley,,,,,8.05,Missed,,,,,,,,,,,,,,,,,,
192,PT10M12.00S,2021-10-31T02:40:01.2Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,26,37,2021-10-31T02:40:03Z,1830000,,,0,,E. Mobley REBOUND (Off:1 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,191.0,2.0,1.0,1.0,,,,,,,,,,,,,,
193,PT10M09.00S,2021-10-31T02:40:05.3Z,2,REGULAR,turnover,bad pass,[],1626224,,,1610612739,26,37,2021-10-31T02:40:08Z,1840000,,,0,,C. Osman bad pass TURNOVER (1 TO),"[1626224, 1629661]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,1.0,Johnson,1629661.0,,
194,PT10M09.00S,2021-10-31T02:40:05.3Z,2,REGULAR,steal,,[],1629661,,,1610612756,26,37,2021-10-31T02:40:07Z,1850000,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
195,PT10M02.00S,2021-10-31T02:40:12.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629013,80.23981603153744,91.17647058823529,1610612756,26,37,2021-10-31T02:40:16Z,1860000,206.0,133.0,1,right,MISS L. Shamet 24' step back 3PT,[1629013],1610612756.0,PHX,step back,,,Shamet,L. Shamet,,,,,24.52,Missed,,,,,,,,,,,,,,,,,,
196,PT09M59.00S,2021-10-31T02:40:15.7Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,26,37,2021-10-31T02:40:16Z,1870000,,,0,,E. Mobley REBOUND (Off:1 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,195.0,3.0,2.0,1.0,,,,,,,,,,,,,,
197,PT09M51.00S,2021-10-31T02:40:23.8Z,2,REGULAR,2pt,Jump Shot,[],201937,13.61695137976347,69.6078431372549,1610612739,26,37,2021-10-31T02:40:29Z,1880000,-98.0,75.0,1,left,MISS R. Rubio 12' fadeaway Shot - blocked,"[201937, 1630188]",1610612739.0,CLE,fadeaway,,,Rubio,R. Rubio,,,,,12.37,Missed,,,,,,,,,,,,,,,,,Smith,1630188.0
198,PT09M51.00S,2021-10-31T02:40:23.8Z,2,REGULAR,block,,[],1630188,,,1610612739,26,37,2021-10-31T02:40:26Z,1890000,,,0,,J. Smith BLOCK (1 BLK),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M48.00S,2021-10-31T02:40:26.8Z,2,REGULAR,rebound,defensive,[],201580,,,1610612756,26,37,2021-10-31T02:40:29Z,1900000,,,0,,J. McGee REBOUND (Off:0 Def:3),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,197.0,3.0,3.0,0.0,,,,,,,,,,,,,,
200,PT09M43.00S,2021-10-31T02:40:33.3Z,2,REGULAR,foul,personal,['2freethrow'],201937,,,1610612756,26,37,2021-10-31T02:40:44Z,1910000,,,0,,R. Rubio shooting personal FOUL (1 PF) (Smith 2 FT),"[201937, 1630188]",1610612739.0,CLE,shooting,,,Rubio,R. Rubio,,,,,,,,,,,,1179.0,1.0,0.0,Smith,1630188.0,,,,,,,,
202,PT09M43.00S,2021-10-31T02:40:58.6Z,2,REGULAR,freethrow,1 of 2,[],1630188,,,1610612756,27,37,2021-10-31T02:40:58Z,1930000,,,0,,J. Smith Free Throw 1 of 2 (1 PTS),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
203,PT09M43.00S,2021-10-31T02:41:06.3Z,2,REGULAR,substitution,out,[],201937,,,1610612756,27,37,2021-10-31T02:41:09Z,1940000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M43.00S,2021-10-31T02:41:06.3Z,2,REGULAR,substitution,in,[],1629012,,,1610612756,27,37,2021-10-31T02:41:09Z,1950000,,,0,,SUB in: C. Sexton,[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M43.00S,2021-10-31T02:41:15.1Z,2,REGULAR,freethrow,2 of 2,[],1630188,,,1610612756,28,37,2021-10-31T02:41:15Z,1960000,,,0,,J. Smith Free Throw 2 of 2 (2 PTS),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
206,PT09M24.00S,2021-10-31T02:41:36.0Z,2,REGULAR,3pt,Jump Shot,[],1626224,32.802233902759525,47.05882352941176,1610612739,28,40,2021-10-31T02:41:39Z,1970000,15.0,256.0,1,left,C. Osman 25' 3PT pullup (8 PTS),[1626224],1610612739.0,CLE,pullup,,,Osman,C. Osman,,,,,25.62,Made,,,,,8.0,,,,,,,,,,,,,
207,PT09M13.00S,2021-10-31T02:41:46.3Z,2,REGULAR,3pt,Jump Shot,[],1630188,68.54467805519053,35.049019607843135,1610612756,28,40,2021-10-31T02:42:00Z,1980000,-75.0,243.0,1,right,MISS J. Smith 25' 3PT,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,
208,PT09M13.00S,2021-10-31T02:41:46.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,28,40,2021-10-31T02:52:47Z,1990000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,207.0,,,,,,,,,,,,,,,,,
209,PT09M13.00S,2021-10-31T02:41:56.5Z,2,REGULAR,foul,personal,[],1628374,,,1610612756,28,40,2021-10-31T02:52:52Z,2000000,,,0,,L. Markkanen loose ball personal FOUL (2 PF),"[1628374, 201580]",1610612739.0,CLE,loose ball,,,Markkanen,L. Markkanen,,,,,,,,,,,,1627964.0,2.0,0.0,McGee,201580.0,,,,,,,,
212,PT09M13.00S,2021-10-31T02:42:11.8Z,2,REGULAR,substitution,out,[],1630596,,,1610612756,28,40,2021-10-31T02:42:16Z,2030000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M13.00S,2021-10-31T02:42:11.8Z,2,REGULAR,substitution,in,[],1628386,,,1610612756,28,40,2021-10-31T02:42:16Z,2040000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M02.00S,2021-10-31T02:42:18.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629013,90.48948751642575,95.58823529411765,1610612756,28,40,2021-10-31T02:52:52Z,2050000,228.0,37.0,1,right,MISS L. Shamet 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,23.09,Missed,,,,,,,,,,,,,,,,,,
215,PT09M00.00S,2021-10-31T02:42:20.2Z,2,REGULAR,rebound,defensive,[],1626224,,,1610612739,28,40,2021-10-31T02:42:21Z,2060000,,,0,,C. Osman REBOUND (Off:0 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,214.0,1.0,1.0,0.0,,,,,,,,,,,,,,
216,PT08M50.00S,2021-10-31T02:42:30.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,9.280551905387648,56.86274509803921,1610612739,28,42,2021-10-31T03:10:11Z,2070000,-34.0,35.0,1,left,C. Sexton driving Layup (6 PTS),[1629012],1610612739.0,CLE,driving,,,Sexton,C. Sexton,,,,,4.88,Made,,,,,6.0,,,,,,,,,,,,,
217,PT08M40.00S,2021-10-31T02:42:39.7Z,2,REGULAR,3pt,Jump Shot,[],1629661,74.72076215505913,85.7843137254902,1610612756,28,42,2021-10-31T02:42:44Z,2080000,179.0,185.0,1,right,MISS C. Johnson 25' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,
218,PT08M36.00S,2021-10-31T02:42:43.7Z,2,REGULAR,rebound,offensive,[],1630188,,,1610612756,28,42,2021-10-31T02:42:43Z,2090000,,,0,,J. Smith REBOUND (Off:1 Def:0),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,217.0,1.0,0.0,1.0,,,,,,,,,,,,,,
219,PT08M30.00S,2021-10-31T02:42:49.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",101108,84.44480946123521,55.88235294117647,1610612756,28,42,2021-10-31T02:42:55Z,2100000,29.0,94.0,1,right,MISS C. Paul 9' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,9.82,Missed,,,,,,,,,,,,,,,,,,
220,PT08M27.00S,2021-10-31T02:42:52.9Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,28,42,2021-10-31T02:55:23Z,2110000,,,0,,J. Allen REBOUND (Off:1 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,219.0,5.0,4.0,1.0,,,,,,,,,,,,,,
221,PT08M20.00S,2021-10-31T02:43:00.5Z,2,REGULAR,turnover,bad pass,[],1626224,,,1610612739,28,42,2021-10-31T02:43:04Z,2120000,,,0,,C. Osman bad pass TURNOVER (2 TO),"[1626224, 1630188]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,2.0,Smith,1630188.0,,
222,PT08M20.00S,2021-10-31T02:43:00.5Z,2,REGULAR,steal,,[],1630188,,,1610612756,28,42,2021-10-31T02:43:02Z,2130000,,,0,,J. Smith STEAL (1 STL),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M12.00S,2021-10-31T02:43:07.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629013,94.43166885676742,95.58823529411765,1610612756,28,42,2021-10-31T02:43:11Z,2140000,228.0,0.0,1,right,MISS L. Shamet 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,
224,PT08M10.00S,2021-10-31T02:43:09.6Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,28,42,2021-10-31T02:57:26Z,2150000,,,0,,D. Garland REBOUND (Off:0 Def:3),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,223.0,3.0,3.0,0.0,,,,,,,,,,,,,,
225,PT07M47.00S,2021-10-31T02:43:33.2Z,2,REGULAR,2pt,Jump Shot,[],1629636,13.354139290407357,70.83333333333334,1610612739,28,42,2021-10-31T02:43:37Z,2160000,-104.0,73.0,1,left,MISS D. Garland 12' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,12.72,Missed,,,,,,,,,,,,,,,,,,
226,PT07M44.00S,2021-10-31T02:43:35.8Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612756,28,42,2021-10-31T02:43:35Z,2170000,,,0,,J. Smith REBOUND (Off:1 Def:1),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,225.0,2.0,1.0,1.0,,,,,,,,,,,,,,
227,PT07M38.00S,2021-10-31T02:43:41.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,94.82588699080158,96.56862745098039,1610612756,31,42,2021-10-31T02:43:48Z,2180000,233.0,-4.0,1,right,C. Johnson 3PT  (7 PTS) (L. Shamet 1 AST),"[1629661, 1629013]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,23.28,Made,,,,,7.0,,,,,,L. Shamet,1629013.0,1.0,,,,,
229,PT07M36.00S,2021-10-31T02:43:50.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,31,42,2021-10-31T02:43:57Z,2200000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M36.00S,2021-10-31T02:46:22.0Z,2,REGULAR,substitution,out,[],201580,,,1610612739,31,42,2021-10-31T02:46:43Z,2210000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M36.00S,2021-10-31T02:46:22.0Z,2,REGULAR,substitution,out,[],1630188,,,1610612739,31,42,2021-10-31T02:46:43Z,2220000,,,0,,SUB out: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M36.00S,2021-10-31T02:46:22.0Z,2,REGULAR,substitution,out,[],1629013,,,1610612739,31,42,2021-10-31T02:46:43Z,2230000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M36.00S,2021-10-31T02:46:22.0Z,2,REGULAR,substitution,in,[],1628969,,,1610612739,31,42,2021-10-31T02:46:43Z,2240000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M36.00S,2021-10-31T02:46:22.0Z,2,REGULAR,substitution,in,[],1629028,,,1610612739,31,42,2021-10-31T02:46:43Z,2250000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M36.00S,2021-10-31T02:46:22.0Z,2,REGULAR,substitution,in,[],203109,,,1610612739,31,42,2021-10-31T02:46:43Z,2260000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M24.00S,2021-10-31T02:46:55.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629012,11.777266754270697,51.470588235294116,1610612739,31,44,2021-10-31T02:46:58Z,2270000,-7.0,58.0,1,left,C. Sexton driving DUNK (8 PTS),[1629012],1610612739.0,CLE,driving,,,Sexton,C. Sexton,,,,,5.87,Made,,,,,8.0,,,,,,,,,,,,,
238,PT06M57.00S,2021-10-31T02:47:21.8Z,2,REGULAR,3pt,Jump Shot,[],101108,91.67214191852825,95.58823529411765,1610612756,34,44,2021-10-31T02:47:28Z,2280000,228.0,26.0,1,right,C. Paul 3PT  (3 PTS) (M. Bridges 1 AST),"[101108, 1628969]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,22.94,Made,,,,,3.0,,,,,,M. Bridges,1628969.0,1.0,,,,,
240,PT06M37.00S,2021-10-31T02:47:42.0Z,2,REGULAR,3pt,Jump Shot,[],1629012,33.065045992115635,52.94117647058824,1610612739,34,44,2021-10-31T02:47:45Z,2300000,-15.0,258.0,1,left,MISS C. Sexton 25' 3PT,[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,25.87,Missed,,,,,,,,,,,,,,,,,,
241,PT06M35.00S,2021-10-31T02:47:44.0Z,2,REGULAR,rebound,defensive,[],203109,,,1610612756,34,44,2021-10-31T02:47:45Z,2310000,,,0,,J. Crowder REBOUND (Off:0 Def:1),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,240.0,1.0,1.0,0.0,,,,,,,,,,,,,,
242,PT06M28.00S,2021-10-31T02:47:51.2Z,2,REGULAR,3pt,Jump Shot,[],203109,68.15045992115637,57.107843137254896,1610612756,37,44,2021-10-31T02:47:55Z,2320000,36.0,247.0,1,right,J. Crowder 24' 3PT pullup (3 PTS),[203109],1610612756.0,PHX,pullup,,,Crowder,J. Crowder,,,,,24.94,Made,,,,,3.0,,,,,,,,,,,,,
243,PT06M03.00S,2021-10-31T02:48:15.7Z,2,REGULAR,turnover,bad pass,[],1629636,,,1610612739,37,44,2021-10-31T02:48:20Z,2330000,,,0,,D. Garland bad pass TURNOVER (2 TO),"[1629636, 1629028]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,2.0,Ayton,1629028.0,,
244,PT06M03.00S,2021-10-31T02:48:15.7Z,2,REGULAR,steal,,[],1629028,,,1610612756,37,44,2021-10-31T02:48:17Z,2340000,,,0,,D. Ayton STEAL (3 STL),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M58.00S,2021-10-31T02:48:20.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628969,83.26215505913272,93.87254901960785,1610612756,37,44,2021-10-31T02:48:28Z,2350000,219.0,105.0,1,right,MISS M. Bridges 24' running 3PT,[1628969],1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,24.31,Missed,,,,,,,,,,,,,,,,,,
246,PT05M57.00S,2021-10-31T02:48:21.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,37,44,2021-10-31T02:48:28Z,2360000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,245.0,,,,,,,,,,,,,,,,,
247,PT05M57.00S,2021-10-31T02:48:27.7Z,2,REGULAR,substitution,out,[],1629661,,,1610612739,37,44,2021-10-31T02:48:37Z,2370000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M57.00S,2021-10-31T02:48:27.7Z,2,REGULAR,substitution,out,[],1626224,,,1610612739,37,44,2021-10-31T02:48:37Z,2380000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M57.00S,2021-10-31T02:48:27.7Z,2,REGULAR,substitution,out,[],1628374,,,1610612739,37,44,2021-10-31T02:48:37Z,2390000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M57.00S,2021-10-31T02:48:27.7Z,2,REGULAR,substitution,in,[],1626164,,,1610612739,37,44,2021-10-31T02:48:37Z,2400000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M57.00S,2021-10-31T02:48:27.7Z,2,REGULAR,substitution,in,[],1630596,,,1610612739,37,44,2021-10-31T02:48:37Z,2410000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M57.00S,2021-10-31T02:48:27.7Z,2,REGULAR,substitution,in,[],201937,,,1610612739,37,44,2021-10-31T02:48:37Z,2420000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M57.00S,2021-10-31T02:48:39.0Z,2,REGULAR,substitution,out,[],1629012,,,1610612739,37,44,2021-10-31T02:49:00Z,2430000,,,0,,SUB out: C. Sexton,[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M57.00S,2021-10-31T02:48:39.0Z,2,REGULAR,substitution,in,[],1626224,,,1610612739,37,44,2021-10-31T02:49:00Z,2440000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M44.00S,2021-10-31T02:49:07.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,10.726018396846255,59.55882352941176,1610612739,37,44,2021-10-31T03:10:30Z,2450000,-48.0,48.0,1,left,MISS C. Osman 6' driving Layup,[1626224],1610612739.0,CLE,driving,,,Osman,C. Osman,,,,,6.8,Missed,,,,,,,,,,,,,,,,,,
256,PT05M42.00S,2021-10-31T02:49:09.0Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,37,44,2021-10-31T02:49:11Z,2460000,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,255.0,2.0,2.0,0.0,,,,,,,,,,,,,,
257,PT05M26.00S,2021-10-31T02:49:28.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,87.59855453350855,50.245098039215684,1610612756,39,44,2021-10-31T02:49:33Z,2470000,1.0,64.0,1,right,D. Ayton 6' cutting Layup (4 PTS) (C. Paul 2 AST),"[1629028, 101108]",1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,6.41,Made,,,,,4.0,,,,,,C. Paul,101108.0,2.0,,,,,
259,PT05M26.00S,2021-10-31T02:49:32.5Z,2,REGULAR,foul,personal,['1freethrow'],1630596,,,1610612756,39,44,2021-10-31T02:49:43Z,2490000,,,0,,E. Mobley shooting personal FOUL (1 PF) (Ayton 1 FT),"[1630596, 1629028]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,,,,,,,,1179.0,1.0,0.0,Ayton,1629028.0,,,,,,,,
261,PT05M26.00S,2021-10-31T02:49:45.2Z,2,REGULAR,substitution,out,[],1628386,,,1610612756,39,44,2021-10-31T02:49:51Z,2510000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M26.00S,2021-10-31T02:49:45.2Z,2,REGULAR,substitution,out,[],1626224,,,1610612756,39,44,2021-10-31T02:49:51Z,2520000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M26.00S,2021-10-31T02:49:45.2Z,2,REGULAR,substitution,in,[],201567,,,1610612756,39,44,2021-10-31T02:49:51Z,2530000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M26.00S,2021-10-31T02:49:45.2Z,2,REGULAR,substitution,in,[],1628374,,,1610612756,39,44,2021-10-31T02:49:51Z,2540000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M26.00S,2021-10-31T02:49:58.5Z,2,REGULAR,substitution,out,[],101108,,,1610612756,39,44,2021-10-31T02:50:03Z,2550000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M26.00S,2021-10-31T02:49:58.5Z,2,REGULAR,substitution,in,[],203901,,,1610612756,39,44,2021-10-31T02:50:03Z,2560000,,,0,,SUB in: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M26.00S,2021-10-31T02:50:23.0Z,2,REGULAR,freethrow,1 of 1,[],1629028,,,1610612756,39,44,2021-10-31T02:50:25Z,2570000,,,0,,MISS D. Ayton Free Throw 1 of 1,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,Missed,,,,,,,,,,,,,,,,,,
268,PT05M22.00S,2021-10-31T02:50:27.0Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,39,44,2021-10-31T02:50:25Z,2580000,,,0,,E. Mobley REBOUND (Off:1 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,267.0,4.0,3.0,1.0,,,,,,,,,,,,,,
269,PT05M09.00S,2021-10-31T02:50:38.0Z,2,REGULAR,3pt,Jump Shot,[],201567,8.09789750328515,3.6764705882352944,1610612739,39,44,2021-10-31T02:50:43Z,2590000,232.0,24.0,1,left,MISS K. Love 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,
270,PT05M06.00S,2021-10-31T02:50:41.0Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,39,44,2021-10-31T02:50:43Z,2600000,,,0,,D. Ayton REBOUND (Off:0 Def:8),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,269.0,8.0,8.0,0.0,,,,,,,,,,,,,,
271,PT04M59.00S,2021-10-31T02:50:48.5Z,2,REGULAR,2pt,Jump Shot,[],1628969,74.19513797634691,43.872549019607845,1610612756,39,44,2021-10-31T02:50:52Z,2610000,-31.0,190.0,1,right,MISS M. Bridges 19' pullup Shot,[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,19.25,Missed,,,,,,,,,,,,,,,,,,
272,PT04M57.00S,2021-10-31T02:50:50.8Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612756,39,44,2021-10-31T02:50:50Z,2620000,,,0,,D. Ayton REBOUND (Off:1 Def:8),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,271.0,9.0,8.0,1.0,,,,,,,,,,,,,,
273,PT04M54.00S,2021-10-31T02:50:53.3Z,2,REGULAR,turnover,lost ball,[],1629028,,,1610612756,39,44,2021-10-31T02:50:56Z,2630000,,,0,,D. Ayton lost ball TURNOVER (2 TO),"[1629028, 1629636]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,2.0,Garland,1629636.0,,
274,PT04M54.00S,2021-10-31T02:50:53.3Z,2,REGULAR,steal,,[],1629636,,,1610612739,39,44,2021-10-31T02:50:54Z,2640000,,,0,,D. Garland STEAL (1 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M47.00S,2021-10-31T02:51:00.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629636,11.777266754270697,58.57843137254902,1610612739,39,46,2021-10-31T02:51:06Z,2650000,-43.0,58.0,1,left,D. Garland 7' driving floating Jump Shot (9 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,7.23,Made,,,,,9.0,,,,,,,,,,,,,
276,PT04M31.00S,2021-10-31T02:51:15.6Z,2,REGULAR,2pt,Jump Shot,[],1629028,91.5407358738502,25.245098039215684,1610612756,41,46,2021-10-31T02:51:19Z,2660000,-124.0,27.0,1,right,D. Ayton 12' turnaround Jump Shot (6 PTS) (D. Booker 4 AST),"[1629028, 1626164]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,12.67,Made,,,,,6.0,,,,,,D. Booker,1626164.0,4.0,,,,,
278,PT04M15.00S,2021-10-31T02:51:32.3Z,2,REGULAR,3pt,Jump Shot,[],201937,29.122864651773984,78.18627450980392,1610612739,41,46,2021-10-31T02:51:35Z,2680000,-141.0,221.0,1,left,MISS R. Rubio 26' 3PT,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,26.23,Missed,,,,,,,,,,,,,,,,,,
