actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
97,PT04M24.00S,2022-03-03T03:29:21.2Z,1,REGULAR,turnover,bad pass,[],1629604,,,1610612757,19,17,2022-03-03T03:29:26Z,970000,,,0,,C. Elleby bad pass TURNOVER (2 TO),"[1629604, 1628969]",1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,2.0,Bridges,1628969.0,,,,,,,
98,PT04M24.00S,2022-03-03T03:29:21.2Z,1,REGULAR,steal,,[],1628969,,,1610612756,19,17,2022-03-03T03:30:04Z,980000,,,0,,M. Bridges STEAL (2 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M19.00S,2022-03-03T03:29:25.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629661,78.26872536136662,91.42156862745098,1610612756,22,17,2022-03-03T03:29:29Z,990000,207.0,152.0,1,right,C. Johnson 25' 3PT running (6 PTS) (A. Holiday 1 AST),"[1629661, 1628988]",1610612756.0,PHX,running,,,Johnson,C. Johnson,,,,,25.68,Made,6.0,A. Holiday,1628988.0,1.0,,,,,,,,,,,,,,
101,PT04M01.00S,2022-03-03T03:29:44.2Z,1,REGULAR,2pt,Jump Shot,[],1629014,23.47240473061761,31.127450980392158,1610612757,22,17,2022-03-03T03:29:47Z,1010000,94.0,168.0,1,left,MISS A. Simons 19' pullup Shot,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,19.28,Missed,,,,,,,,,,,,,,,,,,
102,PT03M58.00S,2022-03-03T03:29:47.2Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,22,17,2022-03-03T03:29:47Z,1020000,,,0,,D. Ayton REBOUND (Off:0 Def:4),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,101.0,4.0,4.0,0.0,,,,,,,,,,
103,PT03M52.00S,2022-03-03T03:29:55.4Z,1,REGULAR,foul,personal,['2freethrow'],1630570,,,1610612756,22,17,2022-03-03T03:30:03Z,1030000,,,0,,T. Watford shooting personal FOUL (1 PF) (Crowder 2 FT),"[1630570, 203109]",1610612757.0,POR,shooting,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Crowder,203109.0,,
105,PT03M52.00S,2022-03-03T03:30:18.6Z,1,REGULAR,freethrow,1 of 2,[],203109,,,1610612756,22,17,2022-03-03T03:30:18Z,1050000,,,0,,MISS J. Crowder Free Throw 1 of 2,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,Missed,,,,,,,,,,,,,,,,,,
106,PT03M52.00S,2022-03-03T03:30:18.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,22,17,2022-03-03T03:30:18Z,1060000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,105.0,,,,,,,,,,,,,
107,PT03M52.00S,2022-03-03T03:30:19.4Z,1,REGULAR,substitution,out,[],1629028,,,1610612756,22,17,2022-03-03T03:30:25Z,1070000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M52.00S,2022-03-03T03:30:19.4Z,1,REGULAR,substitution,in,[],201580,,,1610612756,22,17,2022-03-03T03:30:25Z,1080000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M52.00S,2022-03-03T03:30:36.5Z,1,REGULAR,freethrow,2 of 2,[],203109,,,1610612756,23,17,2022-03-03T03:30:36Z,1090000,,,0,,J. Crowder Free Throw 2 of 2 (3 PTS),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
110,PT03M27.00S,2022-03-03T03:31:05.2Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612757,23,17,2022-03-03T03:31:11Z,1100000,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,201640.0,,,,,,
111,PT03M27.00S,2022-03-03T03:31:12.6Z,1,REGULAR,substitution,out,[],203109,,,1610612756,23,17,2022-03-03T03:31:17Z,1110000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M27.00S,2022-03-03T03:31:12.6Z,1,REGULAR,substitution,in,[],1628470,,,1610612756,23,17,2022-03-03T03:31:17Z,1120000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M14.00S,2022-03-03T03:31:34.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628988,83.26215505913272,35.53921568627451,1610612756,23,17,2022-03-03T03:31:38Z,1130000,-72.0,105.0,1,right,MISS A. Holiday 12' driving floating Shot,[1628988],1610612756.0,PHX,driving floating,,,Holiday,A. Holiday,,,,,12.73,Missed,,,,,,,,,,,,,,,,,,
114,PT03M11.00S,2022-03-03T03:31:37.8Z,1,REGULAR,rebound,defensive,[],1629604,,,1610612757,23,17,2022-03-03T03:31:38Z,1140000,,,0,,C. Elleby REBOUND (Off:1 Def:1),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,113.0,2.0,1.0,1.0,,,,,,,,,,
115,PT03M03.00S,2022-03-03T03:31:45.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630190,11.514454664914586,52.450980392156865,1610612757,23,17,2022-03-03T03:31:53Z,1150000,-12.0,56.0,1,left,MISS E. Hughes driving floating Shot - blocked,"[1630190, 201580]",1610612757.0,POR,driving floating,,,Hughes,E. Hughes,,,,,5.7,Missed,,,,,,,,,,,,,,,,,McGee,201580.0
117,PT03M03.00S,2022-03-03T03:31:45.8Z,1,REGULAR,block,,[],201580,,,1610612757,23,17,2022-03-03T03:31:53Z,1155000,,,0,,J. McGee BLOCK (1 BLK),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M01.00S,2022-03-03T03:31:47.8Z,1,REGULAR,rebound,defensive,[],201580,,,1610612756,23,17,2022-03-03T03:31:53Z,1160000,,,0,,J. McGee REBOUND (Off:0 Def:1),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,,,
118,PT02M57.00S,2022-03-03T03:31:53.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628470,66.04796320630749,28.186274509803923,1610612756,26,17,2022-03-03T03:32:04Z,1170000,-109.0,267.0,1,right,T. Craig 28' 3PT running (3 PTS) (A. Holiday 2 AST),"[1628470, 1628988]",1610612756.0,PHX,running,,,Craig,T. Craig,,,,,28.81,Made,3.0,A. Holiday,1628988.0,2.0,,,,,,,,,,,,,,
122,PT02M45.00S,2022-03-03T03:32:05.5Z,1,REGULAR,violation,kicked ball,[],1628969,,,1610612757,26,17,2022-03-03T03:34:13Z,1185000,,,0,,M. Bridges kicked ball VIOLATION,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M45.00S,2022-03-03T03:32:28.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,26,17,2022-03-03T03:32:28Z,1200000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M45.00S,2022-03-03T03:34:20.6Z,1,REGULAR,substitution,out,[],1629014,,,1610612757,26,17,2022-03-03T03:35:28Z,1210000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M45.00S,2022-03-03T03:34:20.6Z,1,REGULAR,substitution,out,[],1629604,,,1610612757,26,17,2022-03-03T03:35:28Z,1220000,,,0,,SUB out: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M45.00S,2022-03-03T03:34:20.6Z,1,REGULAR,substitution,out,[],1630190,,,1610612757,26,17,2022-03-03T03:35:28Z,1230000,,,0,,SUB out: E. Hughes,[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M45.00S,2022-03-03T03:34:20.6Z,1,REGULAR,substitution,out,[],203463,,,1610612757,26,17,2022-03-03T03:35:28Z,1240000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M45.00S,2022-03-03T03:34:20.6Z,1,REGULAR,substitution,in,[],1630535,,,1610612757,26,17,2022-03-03T03:35:28Z,1250000,,,0,,SUB in: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M45.00S,2022-03-03T03:34:20.6Z,1,REGULAR,substitution,in,[],1630553,,,1610612757,26,17,2022-03-03T03:35:28Z,1260000,,,0,,SUB in: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M45.00S,2022-03-03T03:34:20.6Z,1,REGULAR,substitution,in,[],1628404,,,1610612757,26,17,2022-03-03T03:35:28Z,1270000,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M45.00S,2022-03-03T03:34:20.6Z,1,REGULAR,substitution,in,[],1630314,,,1610612757,26,17,2022-03-03T03:35:28Z,1280000,,,0,,SUB in: B. Williams,[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M37.00S,2022-03-03T03:35:42.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,26,17,2022-03-03T03:35:42Z,1290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M37.00S,2022-03-03T03:35:46.6Z,1,REGULAR,substitution,out,[],1628969,,,1610612757,26,17,2022-03-03T03:35:53Z,1300000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M37.00S,2022-03-03T03:35:46.6Z,1,REGULAR,substitution,in,[],1630688,,,1610612757,26,17,2022-03-03T03:35:53Z,1310000,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M29.00S,2022-03-03T03:36:06.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630314,12.828515111695138,49.50980392156863,1610612757,26,19,2022-03-03T03:36:29Z,1320000,2.0,68.0,1,left,B. Williams 6' driving finger roll Layup (2 PTS),[1630314],1610612757.0,POR,driving finger roll,,,Williams,B. Williams,,,,,6.81,Made,2.0,,,,,,,,,,,,,,,,,
135,PT02M29.00S,2022-03-03T03:36:06.4Z,1,REGULAR,violation,defensive goaltending,[],201580,,,1610612757,26,19,2022-03-03T03:36:29Z,1330000,,,0,,J. McGee defensive goaltending VIOLATION,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M15.00S,2022-03-03T03:36:34.2Z,1,REGULAR,turnover,bad pass,[],1628470,,,1610612756,26,19,2022-03-03T03:36:39Z,1340000,,,0,,T. Craig bad pass TURNOVER (1 TO),"[1628470, 1628404]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,1.0,Hart,1628404.0,,,,,,,
137,PT02M15.00S,2022-03-03T03:36:34.2Z,1,REGULAR,steal,,[],1628404,,,1610612757,26,19,2022-03-03T03:36:36Z,1350000,,,0,,J. Hart STEAL (1 STL),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M12.00S,2022-03-03T03:36:38.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630314,6.521024967148489,51.9607843137255,1610612757,26,21,2022-03-03T03:36:42Z,1360000,-10.0,9.0,1,left,B. Williams running Layup (4 PTS) (J. Hart 3 AST),"[1630314, 1628404]",1610612757.0,POR,running,,,Williams,B. Williams,,,,,1.32,Made,4.0,J. Hart,1628404.0,3.0,,,,,,,,,,,,,,
140,PT02M12.00S,2022-03-03T03:36:41.7Z,1,REGULAR,foul,personal,['1freethrow'],1628988,,,1610612757,26,21,2022-03-03T03:36:58Z,1380000,,,0,,A. Holiday shooting personal FOUL (1 PF) (Williams 1 FT),"[1628988, 1630314]",1610612756.0,PHX,shooting,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Williams,1630314.0,,
142,PT02M12.00S,2022-03-03T03:37:09.2Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630314,,,1610612757,26,22,2022-03-03T03:37:09Z,1400000,,,0,,B. Williams Free Throw 1 of 1 (5 PTS),[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
143,PT02M01.00S,2022-03-03T03:37:25.1Z,1,REGULAR,foul,personal,[],1628404,,,1610612756,26,22,2022-03-03T03:37:39Z,1410000,,,0,,J. Hart personal FOUL (2 PF),"[1628404, 201580]",1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,McGee,201580.0,,
145,PT01M55.00S,2022-03-03T03:37:51.4Z,1,REGULAR,3pt,Jump Shot,[],1630688,66.5735873850197,58.82352941176471,1610612756,26,22,2022-03-03T03:37:56Z,1430000,44.0,262.0,1,right,MISS I. Wainright 26' 3PT,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,26.54,Missed,,,,,,,,,,,,,,,,,,
146,PT01M51.00S,2022-03-03T03:37:55.4Z,1,REGULAR,rebound,defensive,[],1630535,,,1610612757,26,22,2022-03-03T03:37:56Z,1440000,,,0,,G. Brown III REBOUND (Off:0 Def:1),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,145.0,1.0,1.0,0.0,,,,,,,,,,
147,PT01M46.00S,2022-03-03T03:38:00.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628404,24.917871222076215,87.25490196078431,1610612757,26,22,2022-03-03T03:38:07Z,1450000,-186.0,182.0,1,left,MISS J. Hart 26' pullup 3PT,[1628404],1610612757.0,POR,pullup,,,Hart,J. Hart,,,,,26.02,Missed,,,,,,,,,,,,,,,,,,
148,PT01M43.00S,2022-03-03T03:38:03.0Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612756,26,22,2022-03-03T03:38:07Z,1460000,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,147.0,2.0,2.0,0.0,,,,,,,,,,
149,PT01M35.00S,2022-03-03T03:38:10.9Z,1,REGULAR,2pt,Jump Shot,[],1628988,83.52496714848883,68.38235294117648,1610612756,26,22,2022-03-03T03:38:14Z,1470000,92.0,102.0,1,right,MISS A. Holiday 13' pullup Shot,[1628988],1610612756.0,PHX,pullup,,,Holiday,A. Holiday,,,,,13.76,Missed,,,,,,,,,,,,,,,,,,
150,PT01M32.00S,2022-03-03T03:38:13.9Z,1,REGULAR,rebound,defensive,[],1630314,,,1610612757,26,22,2022-03-03T03:38:14Z,1480000,,,0,,B. Williams REBOUND (Off:0 Def:1),[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,149.0,1.0,1.0,0.0,,,,,,,,,,
151,PT01M26.00S,2022-03-03T03:38:20.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,8.229303547963205,46.81372549019608,1610612757,26,22,2022-03-03T03:38:25Z,1490000,16.0,25.0,1,left,MISS T. Watford driving floating Shot,[1630570],1610612757.0,POR,driving floating,,,Watford,T. Watford,,,,,2.95,Missed,,,,,,,,,,,,,,,,,,
152,PT01M23.00S,2022-03-03T03:38:23.2Z,1,REGULAR,rebound,defensive,[],201580,,,1610612756,26,22,2022-03-03T03:38:25Z,1500000,,,0,,J. McGee REBOUND (Off:0 Def:2),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,151.0,2.0,2.0,0.0,,,,,,,,,,
154,PT01M19.00S,2022-03-03T03:38:29.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628988,92.32917214191852,45.09803921568628,1610612756,28,22,2022-03-03T03:38:36Z,1510000,-25.0,20.0,1,right,A. Holiday running Layup (2 PTS),[1628988],1610612756.0,PHX,running,,,Holiday,A. Holiday,,,,,3.14,Made,2.0,,,,,,,,,,,,,,,,,
155,PT01M19.00S,2022-03-03T03:38:31.7Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630535,,,1610612756,28,22,2022-03-03T03:38:44Z,1520000,,,0,,G. Brown III shooting personal FOUL (1 PF) (Holiday 1 FT),"[1630535, 1628988]",1610612757.0,POR,shooting,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Holiday,1628988.0,,
157,PT01M19.00S,2022-03-03T03:38:55.9Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1628988,,,1610612756,29,22,2022-03-03T03:38:55Z,1540000,,,0,,A. Holiday Free Throw 1 of 1 (3 PTS),[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
158,PT01M07.00S,2022-03-03T03:39:10.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,6.1268068331143235,51.225490196078425,1610612757,29,24,2022-03-03T03:39:13Z,1550000,-6.0,5.0,1,left,J. Hart cutting Layup (2 PTS) (B. Williams 1 AST),"[1628404, 1630314]",1610612757.0,POR,cutting,,,Hart,J. Hart,,,,,0.8,Made,2.0,B. Williams,1630314.0,1.0,,,,,,,,,,,,,,
160,PT00M55.00S,2022-03-03T03:39:23.5Z,1,REGULAR,turnover,out-of-bounds,[],1629661,,,1610612756,29,24,2022-03-03T03:39:31Z,1570000,,,0,,C. Johnson bad pass out-of-bounds TURNOVER (1 TO),[1629661],1610612756.0,PHX,bad pass,,,Johnson,C. Johnson,,,,,,,,,,,,,,,1.0,,,201640.0,,,,,,
161,PT00M35.40S,2022-03-03T03:39:49.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628404,10.463206307490145,21.07843137254902,1610612757,29,24,2022-03-03T03:41:03Z,1580000,145.0,46.0,1,left,MISS J. Hart 15' fadeaway Shot - blocked,"[1628404, 201580]",1610612757.0,POR,fadeaway,,,Hart,J. Hart,,,,,15.17,Missed,,,,,,,,,,,,,,,,,McGee,201580.0
163,PT00M35.40S,2022-03-03T03:39:49.1Z,1,REGULAR,block,,[],201580,,,1610612757,29,24,2022-03-03T03:39:57Z,1585000,,,0,,J. McGee BLOCK (2 BLK),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M33.20S,2022-03-03T03:39:51.3Z,1,REGULAR,rebound,defensive,[],1630688,,,1610612756,29,24,2022-03-03T03:39:57Z,1590000,,,0,,I. Wainright REBOUND (Off:0 Def:1),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,161.0,1.0,1.0,0.0,,,,,,,,,,
165,PT00M30.10S,2022-03-03T03:40:10.8Z,1,REGULAR,violation,kicked ball,[],1628404,,,1610612756,29,24,2022-03-03T03:40:18Z,1610000,,,0,,J. Hart kicked ball VIOLATION,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,204059.0,,,,,,
166,PT00M15.80S,2022-03-03T03:40:25.5Z,1,REGULAR,3pt,Jump Shot,[],1629661,89.30683311432325,96.07843137254902,1610612756,29,24,2022-03-03T03:40:35Z,1620000,230.0,48.0,1,right,MISS C. Johnson 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,
167,PT00M10.60S,2022-03-03T03:40:30.8Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612757,29,24,2022-03-03T03:40:30Z,1630000,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,166.0,3.0,3.0,0.0,,,,,,,,,,
168,PT00M04.40S,2022-03-03T03:40:37.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630535,6.521024967148489,51.470588235294116,1610612757,29,26,2022-03-03T03:40:43Z,1640000,-7.0,9.0,1,left,G. Brown III cutting DUNK (2 PTS) (T. Watford 2 AST),"[1630535, 1630570]",1610612757.0,POR,cutting,,,Brown III,G. Brown III,,,,,1.15,Made,2.0,T. Watford,1630570.0,2.0,,,,,,,,,,,,,,
172,PT00M04.40S,2022-03-03T03:40:42.8Z,1,REGULAR,foul,personal,"['1freethrow', 'inpenalty']",201580,,,1610612757,29,26,2022-03-03T03:41:49Z,1655000,,,0,,J. McGee shooting personal FOUL (1 PF) (Brown III 1 FT),"[201580, 1630535]",1610612756.0,PHX,shooting,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,201640.0,1.0,0.0,Brown III,1630535.0,,
176,PT00M04.40S,2022-03-03T03:40:45.4Z,1,REGULAR,freethrow,1 of 1,[],1630535,,,1610612757,29,27,2022-03-03T03:42:04Z,1658750,,,0,,G. Brown III Free Throw 1 of 1 (3 PTS),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
170,PT00M04.40S,2022-03-03T03:40:48.0Z,1,REGULAR,foul,technical,['1freethrow'],201580,,,1610612756,29,27,2022-03-03T03:42:04Z,1660000,,,0,,J. McGee technical FOUL (1 Tech),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,204059.0,1.0,1.0,,,,
171,PT00M04.40S,2022-03-03T03:41:15.3Z,1,REGULAR,freethrow,1 of 1,[],1628404,,,1610612756,29,28,2022-03-03T03:42:04Z,1670000,,,0,,J. Hart technical Free Throw 1 of 1 (3 PTS),[1628404],1610612757.0,POR,technical,,,Hart,J. Hart,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
174,PT00M00.10S,2022-03-03T03:41:50.5Z,1,REGULAR,3pt,Jump Shot,[],1628988,61.711563731931676,47.05882352941176,1610612756,29,28,2022-03-03T03:42:13Z,1680000,-15.0,307.0,1,right,MISS A. Holiday 30' pullup 3PT,[1628988],1610612756.0,PHX,pullup,,,Holiday,A. Holiday,,,,,30.78,Missed,,,,,,,,,,,,,,,,,,
175,PT00M00.10S,2022-03-03T03:41:50.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,29,28,2022-03-03T03:42:13Z,1690000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,174.0,,,,,,,,,,,,,
177,PT00M00.00S,2022-03-03T03:42:17.4Z,1,REGULAR,period,end,[],0,,,1610612756,29,28,2022-03-03T03:42:17Z,1700000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2022-03-03T03:44:33.3Z,2,REGULAR,substitution,out,['startperiod'],1628988,,,1610612756,29,28,2022-03-03T03:45:10Z,1710000,,,0,,SUB out: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2022-03-03T03:44:33.3Z,2,REGULAR,substitution,out,['startperiod'],1630688,,,1610612756,29,28,2022-03-03T03:45:10Z,1720000,,,0,,SUB out: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2022-03-03T03:44:33.3Z,2,REGULAR,substitution,in,['startperiod'],1629013,,,1610612756,29,28,2022-03-03T03:45:10Z,1730000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2022-03-03T03:44:33.3Z,2,REGULAR,substitution,in,['startperiod'],1626166,,,1610612756,29,28,2022-03-03T03:45:10Z,1740000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2022-03-03T03:45:29.7Z,2,REGULAR,period,start,[],0,,,1610612757,29,28,2022-03-03T03:45:29Z,1750000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT11M40.00S,2022-03-03T03:45:49.4Z,2,REGULAR,3pt,Jump Shot,[],1630553,31.225361366622867,22.794117647058822,1610612757,29,28,2022-03-03T03:45:55Z,1760000,136.0,241.0,1,left,MISS K. Johnson 27' 3PT,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,27.67,Missed,,,,,,,,,,,,,,,,,,
184,PT11M36.00S,2022-03-03T03:45:53.4Z,2,REGULAR,rebound,defensive,[],201580,,,1610612756,29,28,2022-03-03T03:45:55Z,1770000,,,0,,J. McGee REBOUND (Off:0 Def:3),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,183.0,3.0,3.0,0.0,,,,,,,,,,
185,PT11M20.00S,2022-03-03T03:46:09.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201580,93.24901445466492,43.872549019607845,1610612756,29,28,2022-03-03T03:46:13Z,1780000,-31.0,11.0,1,right,MISS J. McGee alley-oop Layup,[201580],1610612756.0,PHX,alley-oop,,,McGee,J. McGee,,,,,3.25,Missed,,,,,,,,,,,,,,,,,,
186,PT11M17.00S,2022-03-03T03:46:11.8Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612757,29,28,2022-03-03T03:46:11Z,1790000,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,185.0,1.0,1.0,0.0,,,,,,,,,,
187,PT11M13.00S,2022-03-03T03:46:15.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630314,5.863994743758213,50.98039215686274,1610612757,29,30,2022-03-03T03:46:20Z,1800000,-5.0,3.0,1,left,B. Williams running Layup (7 PTS) (T. Watford 3 AST),"[1630314, 1630570]",1610612757.0,POR,running,,,Williams,B. Williams,,,,,0.55,Made,7.0,T. Watford,1630570.0,3.0,,,,,,,,,,,,,,
