actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
367,PT06M41.00S,2022-01-25T03:23:47.1Z,3,REGULAR,2pt,Jump Shot,[],1626164,81.42247043363994,74.75490196078431,1610612756,69,70,2022-01-25T03:23:51Z,3470000,124.0,122.0,1,right,MISS D. Booker 17' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,17.39,Missed,,,,,,,,,,,,,,,,,,
368,PT06M37.00S,2022-01-25T03:23:51.1Z,3,REGULAR,rebound,defensive,[],200752,,,1610612762,69,70,2022-01-25T03:24:35Z,3480000,,,0,,R. Gay REBOUND (Off:0 Def:3),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,367.0,3.0,3.0,0.0,,,,,,,,,
369,PT06M34.00S,2022-01-25T03:23:55.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],200752,13.87976346911958,51.225490196078425,1610612762,69,70,2022-01-25T03:24:26Z,3490000,-6.0,78.0,1,left,MISS R. Gay 7' driving Layup - blocked,"[200752, 1626164]",1610612762.0,UTA,driving,,,Gay,R. Gay,,,,,7.82,Missed,,,,,,,,,,,,,Booker,1626164.0,,,,
370,PT06M34.00S,2022-01-25T03:23:55.7Z,3,REGULAR,block,,[],1626164,,,1610612762,69,70,2022-01-25T03:24:00Z,3500000,,,0,,D. Booker BLOCK (2 BLK),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
371,PT06M33.00S,2022-01-25T03:23:56.7Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,69,70,2022-01-25T03:24:26Z,3510000,,,0,,D. Booker REBOUND (Off:2 Def:4),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,369.0,6.0,4.0,2.0,,,,,,,,,
372,PT06M31.00S,2022-01-25T03:24:04.4Z,3,REGULAR,foul,personal,[],203903,,,1610612756,69,70,2022-01-25T03:24:15Z,3520000,,,0,,J. Clarkson take personal FOUL (2 PF),"[203903, 1626164]",1610612762.0,UTA,take,,,Clarkson,J. Clarkson,,,,,,,,,,,201640.0,,,,,,,,,,2.0,0.0,Booker,1626164.0
374,PT06M31.00S,2022-01-25T03:24:18.9Z,3,REGULAR,substitution,out,[],1629661,,,1610612756,69,70,2022-01-25T03:24:32Z,3540000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
375,PT06M31.00S,2022-01-25T03:24:18.9Z,3,REGULAR,substitution,out,[],202355,,,1610612756,69,70,2022-01-25T03:24:32Z,3550000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
376,PT06M31.00S,2022-01-25T03:24:18.9Z,3,REGULAR,substitution,in,[],1630688,,,1610612756,69,70,2022-01-25T03:24:32Z,3560000,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,
377,PT06M31.00S,2022-01-25T03:24:18.9Z,3,REGULAR,substitution,in,[],1629672,,,1610612756,69,70,2022-01-25T03:24:32Z,3570000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
378,PT06M25.00S,2022-01-25T03:24:43.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,92.9862023653088,43.13725490196079,1610612756,69,70,2022-01-25T03:24:52Z,3580000,-34.0,13.0,1,right,MISS D. Booker running finger roll Layup - blocked,"[1626164, 1627863]",1610612756.0,PHX,running finger roll,,,Booker,D. Booker,,,,,3.68,Missed,,,,,,,,,,,,,House Jr.,1627863.0,,,,
379,PT06M25.00S,2022-01-25T03:24:43.2Z,3,REGULAR,block,,[],1627863,,,1610612756,69,70,2022-01-25T03:24:49Z,3590000,,,0,,D. House Jr. BLOCK (2 BLK),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
380,PT06M25.00S,2022-01-25T03:24:43.2Z,3,REGULAR,rebound,defensive,[],1629672,,,1610612762,69,70,2022-01-25T03:25:21Z,3600000,,,0,,E. Paschall REBOUND (Off:1 Def:1),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,378.0,2.0,1.0,1.0,,,,,,,,,
381,PT06M10.00S,2022-01-25T03:24:58.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630235,7.835085413929041,51.225490196078425,1610612762,69,70,2022-01-25T03:25:10Z,3610000,-6.0,21.0,1,left,MISS T. Forrest driving Layup - blocked,"[1630235, 202687]",1610612762.0,UTA,driving,,,Forrest,T. Forrest,,,,,2.2,Missed,,,,,,,,,,,,,Biyombo,202687.0,,,,
385,PT06M10.00S,2022-01-25T03:24:58.0Z,3,REGULAR,block,,[],202687,,,1610612762,69,70,2022-01-25T03:25:10Z,3615000,,,0,,B. Biyombo BLOCK (1 BLK),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M07.00S,2022-01-25T03:25:01.0Z,3,REGULAR,rebound,defensive,[],101108,,,1610612756,69,70,2022-01-25T03:25:10Z,3620000,,,0,,C. Paul REBOUND (Off:1 Def:5),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,381.0,6.0,5.0,1.0,,,,,,,,,
383,PT06M02.00S,2022-01-25T03:25:05.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202687,91.27792378449409,53.18627450980392,1610612756,71,70,2022-01-25T03:25:14Z,3630000,16.0,29.0,1,right,B. Biyombo running Layup (10 PTS) (M. Bridges 3 AST),"[202687, 1628969]",1610612756.0,PHX,running,,,Biyombo,B. Biyombo,,,,,3.35,Made,10.0,M. Bridges,1628969.0,3.0,,,,,,,,,,,,,,
386,PT05M53.00S,2022-01-25T03:25:16.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627863,8.492115637319317,46.81372549019608,1610612762,71,72,2022-01-25T03:25:34Z,3650000,16.0,27.0,1,left,D. House Jr. driving Layup (11 PTS) (J. Clarkson 4 AST),"[1627863, 203903]",1610612762.0,UTA,driving,,,House Jr.,D. House Jr.,,,,,3.16,Made,11.0,J. Clarkson,203903.0,4.0,,,,,,,,,,,,,,
388,PT05M53.00S,2022-01-25T03:25:20.1Z,3,REGULAR,foul,personal,['1freethrow'],1626164,,,1610612762,71,72,2022-01-25T03:25:39Z,3670000,,,0,,D. Booker shooting personal FOUL (2 PF) (House Jr. 1 FT),"[1626164, 1627863]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,,,,,,,1627964.0,,,,,,,,,,2.0,0.0,House Jr.,1627863.0
390,PT05M53.00S,2022-01-25T03:25:45.3Z,3,REGULAR,freethrow,1 of 1,[],1627863,,,1610612762,71,72,2022-01-25T03:25:45Z,3690000,,,0,,MISS D. House Jr. Free Throw 1 of 1,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
391,PT05M48.00S,2022-01-25T03:25:50.3Z,3,REGULAR,rebound,defensive,[],202687,,,1610612756,71,72,2022-01-25T03:25:50Z,3700000,,,0,,B. Biyombo REBOUND (Off:2 Def:6),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,390.0,8.0,6.0,2.0,,,,,,,,,
392,PT05M37.00S,2022-01-25T03:26:00.0Z,3,REGULAR,turnover,bad pass,[],1626164,,,1610612756,71,72,2022-01-25T03:26:04Z,3710000,,,0,,D. Booker bad pass TURNOVER (3 TO),"[1626164, 203903]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,3.0,Clarkson,203903.0,,,,,,
393,PT05M37.00S,2022-01-25T03:26:00.0Z,3,REGULAR,steal,,[],203903,,,1610612762,71,72,2022-01-25T03:26:02Z,3720000,,,0,,J. Clarkson STEAL (2 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
394,PT05M24.00S,2022-01-25T03:26:13.5Z,3,REGULAR,turnover,lost ball,[],1629672,,,1610612762,71,72,2022-01-25T03:26:20Z,3730000,,,0,,E. Paschall lost ball TURNOVER (2 TO),"[1629672, 1628969]",1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,2.0,Bridges,1628969.0,,,,,,
395,PT05M24.00S,2022-01-25T03:26:13.5Z,3,REGULAR,steal,,[],1628969,,,1610612756,71,72,2022-01-25T03:29:05Z,3740000,,,0,,M. Bridges STEAL (2 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M19.00S,2022-01-25T03:26:18.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626164,93.51182654402102,54.65686274509803,1610612756,71,72,2022-01-25T03:26:27Z,3750000,23.0,8.0,1,right,MISS D. Booker running Layup,[1626164],1610612756.0,PHX,running,,,Booker,D. Booker,,,,,2.48,Missed,,,,,,,,,,,,,,,,,,
397,PT05M18.00S,2022-01-25T03:26:19.5Z,3,REGULAR,rebound,defensive,[],1629672,,,1610612762,71,72,2022-01-25T03:26:27Z,3760000,,,0,,E. Paschall REBOUND (Off:1 Def:2),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,396.0,3.0,2.0,1.0,,,,,,,,,
398,PT05M18.00S,2022-01-25T03:26:22.9Z,3,REGULAR,foul,personal,[],1626164,,,1610612762,71,72,2022-01-25T03:26:29Z,3770000,,,0,,D. Booker personal FOUL (3 PF),"[1626164, 1629672]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,1627964.0,,,,,,,,,,3.0,0.0,Paschall,1629672.0
400,PT05M03.00S,2022-01-25T03:26:53.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630235,7.178055190538765,48.529411764705884,1610612762,71,72,2022-01-25T03:27:00Z,3790000,7.0,15.0,1,left,MISS T. Forrest running finger roll Layup,[1630235],1610612762.0,UTA,running finger roll,,,Forrest,T. Forrest,,,,,1.67,Missed,,,,,,,,,,,,,,,,,,
401,PT05M01.00S,2022-01-25T03:26:55.4Z,3,REGULAR,rebound,defensive,[],202687,,,1610612756,71,72,2022-01-25T03:27:00Z,3800000,,,0,,B. Biyombo REBOUND (Off:2 Def:7),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,400.0,9.0,7.0,2.0,,,,,,,,,
402,PT04M49.00S,2022-01-25T03:27:07.9Z,3,REGULAR,2pt,Jump Shot,[],101108,79.45137976346912,74.01960784313727,1610612756,73,72,2022-01-25T03:27:12Z,3810000,120.0,141.0,1,right,C. Paul 18' pullup Jump Shot (12 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,18.5,Made,12.0,,,,,,,,,,,,,,,,,
403,PT04M38.00S,2022-01-25T03:27:18.6Z,3,REGULAR,3pt,Jump Shot,[],1627863,26.62614980289093,10.784313725490197,1610612762,73,75,2022-01-25T03:31:35Z,3820000,196.0,198.0,1,left,D. House Jr. 27' 3PT pullup (14 PTS) (T. Forrest 2 AST),"[1627863, 1630235]",1610612762.0,UTA,pullup,,,House Jr.,D. House Jr.,,,,,27.85,Made,14.0,T. Forrest,1630235.0,2.0,,,,,,,,,,,,,,
405,PT04M20.00S,2022-01-25T03:27:36.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202687,81.42247043363994,45.588235294117645,1610612756,75,75,2022-01-25T03:27:49Z,3840000,-22.0,122.0,1,right,B. Biyombo 12' floating Jump Shot (12 PTS) (C. Paul 11 AST),"[202687, 101108]",1610612756.0,PHX,floating,,,Biyombo,B. Biyombo,,,,,12.41,Made,12.0,C. Paul,101108.0,11.0,,,,,,,,,,,,,,
407,PT04M01.00S,2022-01-25T03:27:55.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629672,10.463206307490145,50.245098039215684,1610612762,75,77,2022-01-25T03:28:02Z,3860000,-1.0,46.0,1,left,E. Paschall driving Layup (10 PTS),[1629672],1610612762.0,UTA,driving,,,Paschall,E. Paschall,,,,,4.59,Made,10.0,,,,,,,,,,,,,,,,,
409,PT03M32.00S,2022-01-25T03:28:24.0Z,3,REGULAR,2pt,Jump Shot,[],101108,72.61826544021025,61.029411764705884,1610612756,75,77,2022-01-25T03:28:28Z,3880000,55.0,205.0,1,right,MISS C. Paul 21' step back Shot,[101108],1610612756.0,PHX,step back,,,Paul,C. Paul,,,,,21.22,Missed,,,,,,,,,,,,,,,,,,
410,PT03M30.00S,2022-01-25T03:28:26.0Z,3,REGULAR,rebound,defensive,[],1630235,,,1610612762,75,77,2022-01-25T03:28:28Z,3890000,,,0,,T. Forrest REBOUND (Off:2 Def:3),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,409.0,5.0,3.0,2.0,,,,,,,,,
414,PT03M25.00S,2022-01-25T03:28:36.7Z,3,REGULAR,violation,kicked ball,[],1626164,,,1610612762,75,77,2022-01-25T03:32:50Z,3905000,,,0,,D. Booker kicked ball VIOLATION,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,1155.0,,,,,,,,,,,,,
413,PT03M25.00S,2022-01-25T03:28:49.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,75,77,2022-01-25T03:28:49Z,3920000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT03M25.00S,2022-01-25T03:29:05.8Z,3,REGULAR,substitution,out,[],101108,,,1610612762,75,77,2022-01-25T03:31:22Z,3930000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M25.00S,2022-01-25T03:29:05.8Z,3,REGULAR,substitution,out,[],1628969,,,1610612762,75,77,2022-01-25T03:31:22Z,3940000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M25.00S,2022-01-25T03:29:05.8Z,3,REGULAR,substitution,out,[],203903,,,1610612762,75,77,2022-01-25T03:31:22Z,3950000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M25.00S,2022-01-25T03:29:05.8Z,3,REGULAR,substitution,out,[],1630235,,,1610612762,75,77,2022-01-25T03:31:22Z,3960000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
419,PT03M25.00S,2022-01-25T03:29:05.8Z,3,REGULAR,substitution,out,[],200752,,,1610612762,75,77,2022-01-25T03:31:22Z,3970000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
420,PT03M25.00S,2022-01-25T03:29:05.8Z,3,REGULAR,substitution,in,[],203901,,,1610612762,75,77,2022-01-25T03:31:22Z,3980000,,,0,,SUB in: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M25.00S,2022-01-25T03:29:05.8Z,3,REGULAR,substitution,in,[],1629013,,,1610612762,75,77,2022-01-25T03:31:22Z,3990000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
422,PT03M25.00S,2022-01-25T03:29:05.8Z,3,REGULAR,substitution,in,[],202355,,,1610612762,75,77,2022-01-25T03:31:22Z,4000000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M25.00S,2022-01-25T03:29:05.8Z,3,REGULAR,substitution,in,[],1630190,,,1610612762,75,77,2022-01-25T03:31:22Z,4010000,,,0,,SUB in: E. Hughes,[1630190],1610612762.0,UTA,,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,,,,,
424,PT03M25.00S,2022-01-25T03:29:05.8Z,3,REGULAR,substitution,in,[],1630215,,,1610612762,75,77,2022-01-25T03:31:22Z,4020000,,,0,,SUB in: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
425,PT03M08.00S,2022-01-25T03:32:01.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630215,10.988830486202366,47.05882352941176,1610612762,75,77,2022-01-25T03:32:17Z,4030000,15.0,51.0,1,left,MISS J. Butler driving floating bank Shot,[1630215],1610612762.0,UTA,driving floating bank,,,Butler,J. Butler,,,,,5.29,Missed,,,,,,,,,,,,,,,,,,
426,PT03M07.00S,2022-01-25T03:32:02.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,75,77,2022-01-25T03:32:17Z,4040000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,425.0,,,,,,,,,,,,
428,PT03M07.00S,2022-01-25T03:32:16.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,75,77,2022-01-25T03:33:07Z,4045000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT02M53.00S,2022-01-25T03:32:31.9Z,3,REGULAR,2pt,Jump Shot,[],1626164,72.7496714848883,51.71568627450981,1610612756,77,77,2022-01-25T03:32:43Z,4050000,9.0,204.0,1,right,D. Booker 20' Jump Shot (30 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,20.39,Made,30.0,,,,,,,,,,,,,,,,,
429,PT02M40.00S,2022-01-25T03:32:46.4Z,3,REGULAR,turnover,bad pass,[],1630215,,,1610612762,77,77,2022-01-25T03:33:29Z,4060000,,,0,,J. Butler bad pass TURNOVER (1 TO),"[1630215, 1630688]",1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,1.0,Wainright,1630688.0,,,,,,
430,PT02M40.00S,2022-01-25T03:32:46.4Z,3,REGULAR,steal,,[],1630688,,,1610612756,77,77,2022-01-25T03:32:49Z,4070000,,,0,,I. Wainright STEAL (1 STL),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,
431,PT02M39.00S,2022-01-25T03:32:51.3Z,3,REGULAR,foul,personal,[],1629672,,,1610612756,77,77,2022-01-25T03:33:00Z,4080000,,,0,,E. Paschall take personal FOUL (2 PF),"[1629672, 1630688]",1610612762.0,UTA,take,,,Paschall,E. Paschall,,,,,,,,,,,1155.0,,,,,,,,,,2.0,0.0,Wainright,1630688.0
433,PT02M29.00S,2022-01-25T03:33:11.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626164,77.08607095926413,4.166666666666666,1610612756,80,77,2022-01-25T03:33:16Z,4100000,-229.0,163.0,1,right,D. Booker 28' 3PT  (33 PTS) (L. Shamet 2 AST),"[1626164, 1629013]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,28.12,Made,33.0,L. Shamet,1629013.0,2.0,,,,,,,,,,,,,,
435,PT02M18.00S,2022-01-25T03:33:24.1Z,3,REGULAR,foul,personal,['2freethrow'],202687,,,1610612762,80,77,2022-01-25T03:33:32Z,4120000,,,0,,B. Biyombo shooting personal FOUL (2 PF) (Paschall 2 FT),"[202687, 1629672]",1610612756.0,PHX,shooting,,,Biyombo,B. Biyombo,,,,,,,,,,,201640.0,,,,,,,,,,2.0,0.0,Paschall,1629672.0
437,PT02M18.00S,2022-01-25T03:33:51.7Z,3,REGULAR,freethrow,1 of 2,[],1629672,,,1610612762,80,78,2022-01-25T03:33:51Z,4140000,,,0,,E. Paschall Free Throw 1 of 2 (11 PTS),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
438,PT02M18.00S,2022-01-25T03:34:10.3Z,3,REGULAR,freethrow,2 of 2,[],1629672,,,1610612762,80,79,2022-01-25T03:34:10Z,4150000,,,0,,E. Paschall Free Throw 2 of 2 (12 PTS),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
439,PT01M59.00S,2022-01-25T03:34:30.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,83.39356110381078,36.27450980392157,1610612756,80,79,2022-01-25T03:34:41Z,4160000,-69.0,104.0,1,right,MISS D. Booker 12' turnaround Shot,[1626164],1610612756.0,PHX,turnaround,,,Booker,D. Booker,,,,,12.43,Missed,,,,,,,,,,,,,,,,,,
441,PT01M59.00S,2022-01-25T03:34:30.7Z,3,REGULAR,rebound,offensive,[],203901,,,1610612756,80,79,2022-01-25T03:35:00Z,4180000,,,0,,E. Payton REBOUND (Off:2 Def:0),[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,439.0,2.0,0.0,2.0,,,,,,,,,
479,PT01M55.00S,2022-01-25T03:34:35.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626164,97.19119579500656,2.696078431372549,1610612756,80,79,2022-01-25T03:42:46Z,4185000,-237.0,-26.0,1,right,MISS D. Booker 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,23.79,Missed,,,,,,,,,,,,,,,,,,
480,PT01M53.00S,2022-01-25T03:34:37.3Z,3,REGULAR,rebound,offensive,[],202687,,,1610612756,80,79,2022-01-25T03:42:46Z,4187500,,,0,,B. Biyombo REBOUND (Off:3 Def:7),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,479.0,10.0,7.0,3.0,,,,,,,,,
442,PT01M50.00S,2022-01-25T03:34:40.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629013,96.71484888304862,3.699448529411765,1610612756,80,79,2022-01-25T03:41:12Z,4190000,-232.0,-22.0,1,right,MISS L. Shamet 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,23.25,Missed,,,,,,,,,,,,,,,,,,
444,PT01M50.00S,2022-01-25T03:34:40.0Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,80,79,2022-01-25T03:40:02Z,4210000,,,0,,H. Whiteside REBOUND (Off:1 Def:6),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,442.0,7.0,6.0,1.0,,,,,,,,,
447,PT01M34.00S,2022-01-25T03:34:56.3Z,3,REGULAR,2pt,Jump Shot,[],1630215,11.12023653088042,13.480392156862745,1610612762,80,81,2022-01-25T03:35:06Z,4240000,183.0,52.0,1,left,J. Butler 18' Jump Shot (10 PTS),[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,18.99,Made,10.0,,,,,,,,,,,,,,,,,
448,PT01M25.00S,2022-01-25T03:35:06.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203901,89.83245729303549,54.65686274509803,1610612756,82,81,2022-01-25T03:35:12Z,4250000,23.0,43.0,1,right,E. Payton driving Layup (6 PTS),[203901],1610612756.0,PHX,driving,,,Payton,E. Payton,,,,,4.9,Made,6.0,,,,,,,,,,,,,,,,,
449,PT01M25.00S,2022-01-25T03:35:10.4Z,3,REGULAR,foul,personal,['1freethrow'],1630215,,,1610612756,82,81,2022-01-25T03:35:26Z,4260000,,,0,,J. Butler shooting personal FOUL (1 PF) (Payton 1 FT),"[1630215, 203901]",1610612762.0,UTA,shooting,,,Butler,J. Butler,,,,,,,,,,,201640.0,,,,,,,,,,1.0,0.0,Payton,203901.0
451,PT01M25.00S,2022-01-25T03:35:35.0Z,3,REGULAR,freethrow,1 of 1,[],203901,,,1610612756,82,81,2022-01-25T03:35:35Z,4280000,,,0,,MISS E. Payton Free Throw 1 of 1,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,Missed,,,,,,,,,,,,,,,,,,
452,PT01M23.00S,2022-01-25T03:35:37.0Z,3,REGULAR,rebound,offensive,[],1630688,,,1610612756,82,81,2022-01-25T03:35:42Z,4290000,,,0,,I. Wainright REBOUND (Off:1 Def:0),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,451.0,1.0,0.0,1.0,,,,,,,,,
453,PT01M22.00S,2022-01-25T03:35:40.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,82,81,2022-01-25T03:35:40Z,4300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT01M17.00S,2022-01-25T03:35:59.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629013,76.42904073587385,90.44117647058823,1610612756,85,81,2022-01-25T03:36:04Z,4310000,202.0,169.0,1,right,L. Shamet 26' 3PT  (3 PTS) (D. Booker 3 AST),"[1629013, 1626164]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,26.36,Made,3.0,D. Booker,1626164.0,3.0,,,,,,,,,,,,,,
456,PT00M57.40S,2022-01-25T03:36:18.4Z,3,REGULAR,2pt,Jump Shot,[],202355,24.129434954007884,64.2156862745098,1610612762,85,81,2022-01-25T03:36:24Z,4330000,-71.0,174.0,1,left,MISS H. Whiteside 18' Jump Shot,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,18.82,Missed,,,,,,,,,,,,,,,,,,
457,PT00M54.30S,2022-01-25T03:36:21.5Z,3,REGULAR,rebound,defensive,[],202687,,,1610612756,85,81,2022-01-25T03:36:24Z,4340000,,,0,,B. Biyombo REBOUND (Off:3 Def:8),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,456.0,11.0,8.0,3.0,,,,,,,,,
458,PT00M46.80S,2022-01-25T03:36:30.1Z,3,REGULAR,2pt,Jump Shot,[],1626164,76.69185282522996,44.11764705882353,1610612756,85,81,2022-01-25T03:36:36Z,4350000,-29.0,167.0,1,right,MISS D. Booker 16' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,16.92,Missed,,,,,,,,,,,,,,,,,,
459,PT00M43.40S,2022-01-25T03:36:33.5Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,85,81,2022-01-25T03:36:36Z,4360000,,,0,,H. Whiteside REBOUND (Off:1 Def:7),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,458.0,8.0,7.0,1.0,,,,,,,,,
