actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
91,PT05M00.00S,2022-02-26T02:27:12.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,17,16,2022-02-26T02:27:12Z,910000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,
92,PT05M00.00S,2022-02-26T02:27:20.8Z,1,REGULAR,substitution,out,[],1630529,,,1610612756,17,16,2022-02-26T02:27:25Z,920000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M00.00S,2022-02-26T02:27:20.8Z,1,REGULAR,substitution,in,[],1628984,,,1610612756,17,16,2022-02-26T02:27:25Z,930000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M00.00S,2022-02-26T02:27:12.5Z,1,REGULAR,freethrow,2 of 2,[],203109,,,1610612756,17,16,2022-02-26T02:27:47Z,940000,,,0,,MISS J. Crowder Free Throw 2 of 2,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,Missed,,,,,,,,,,,,,,,,,,,
95,PT04M58.00S,2022-02-26T02:27:14.5Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,17,16,2022-02-26T02:27:47Z,950000,,,0,,J. Valanciunas REBOUND (Off:0 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,94.0,4.0,4.0,0.0,,,,,,,,,,,
96,PT04M49.00S,2022-02-26T02:27:55.4Z,1,REGULAR,3pt,Jump Shot,[],1627742,70.51576872536137,72.79411764705883,1610612740,17,16,2022-02-26T02:27:59Z,960000,114.0,225.0,1,right,MISS B. Ingram 25' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,25.2,Missed,,,,,,,,,,,,,,,,,,,
97,PT04M47.00S,2022-02-26T02:27:57.4Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,17,16,2022-02-26T02:27:59Z,970000,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,96.0,1.0,1.0,0.0,,,,,,,,,,,
98,PT04M39.00S,2022-02-26T02:28:05.7Z,1,REGULAR,3pt,Jump Shot,[],203901,10.988830486202366,4.166666666666666,1610612756,17,16,2022-02-26T02:28:08Z,980000,229.0,51.0,1,left,MISS E. Payton 3PT,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,23.48,Missed,,,,,,,,,,,,,,,,,,,
99,PT04M37.00S,2022-02-26T02:28:07.7Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,17,16,2022-02-26T02:28:08Z,990000,,,0,,J. Valanciunas REBOUND (Off:0 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,98.0,5.0,5.0,0.0,,,,,,,,,,,
100,PT04M21.00S,2022-02-26T02:28:27.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,17,16,2022-02-26T02:28:27Z,1000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M21.00S,2022-02-26T02:28:29.0Z,1,REGULAR,substitution,out,[],202685,,,1610612740,17,16,2022-02-26T02:28:35Z,1010000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M21.00S,2022-02-26T02:28:29.0Z,1,REGULAR,substitution,in,[],1626195,,,1610612740,17,16,2022-02-26T02:28:35Z,1020000,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M16.00S,2022-02-26T02:28:49.8Z,1,REGULAR,2pt,Jump Shot,[],203468,91.67214191852825,84.06862745098039,1610612740,17,18,2022-02-26T02:28:55Z,1030000,170.0,26.0,1,right,C. McCollum 17' turnaround Jump Shot (8 PTS) (D. Graham 1 AST),"[203468, 1628984]",1610612740.0,NOP,turnaround,,,McCollum,C. McCollum,,,,,17.22,Made,8.0,D. Graham,1628984.0,1.0,,,,,,,,,,,,,,,
105,PT03M56.00S,2022-02-26T02:29:17.5Z,1,REGULAR,turnover,out-of-bounds,[],1626164,,,1610612756,17,18,2022-02-26T02:29:23Z,1050000,,,0,,D. Booker bad pass out-of-bounds TURNOVER (2 TO),[1626164],1610612756.0,PHX,bad pass,,,Booker,D. Booker,,,,,,,,,,,,,,,,,2.0,,,1204.0,,,,,
106,PT03M56.00S,2022-02-26T02:29:22.2Z,1,REGULAR,substitution,out,[],1629028,,,1610612740,17,18,2022-02-26T02:29:31Z,1060000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M56.00S,2022-02-26T02:29:22.2Z,1,REGULAR,substitution,out,[],203109,,,1610612740,17,18,2022-02-26T02:29:31Z,1070000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M56.00S,2022-02-26T02:29:22.2Z,1,REGULAR,substitution,out,[],203468,,,1610612740,17,18,2022-02-26T02:29:31Z,1080000,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M56.00S,2022-02-26T02:29:22.2Z,1,REGULAR,substitution,in,[],201580,,,1610612740,17,18,2022-02-26T02:29:31Z,1090000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M56.00S,2022-02-26T02:29:22.2Z,1,REGULAR,substitution,in,[],1628470,,,1610612740,17,18,2022-02-26T02:29:31Z,1100000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M56.00S,2022-02-26T02:29:22.2Z,1,REGULAR,substitution,in,[],1630631,,,1610612740,17,18,2022-02-26T02:29:31Z,1110000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M38.00S,2022-02-26T02:29:53.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630631,92.32917214191852,60.29411764705882,1610612740,17,18,2022-02-26T02:29:58Z,1120000,51.0,20.0,1,right,MISS J. Alvarado driving Layup - blocked,"[1630631, 1628470]",1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,5.51,Missed,,,,,,,,,Craig,1628470.0,,,,,,,,,
113,PT03M38.00S,2022-02-26T02:29:53.8Z,1,REGULAR,block,,[],1628470,,,1610612740,17,18,2022-02-26T02:31:57Z,1130000,,,0,,T. Craig BLOCK (1 BLK),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M33.00S,2022-02-26T02:29:58.8Z,1,REGULAR,rebound,offensive,[],1630631,,,1610612740,17,18,2022-02-26T02:29:58Z,1140000,,,0,,J. Alvarado REBOUND (Off:1 Def:0),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,112.0,1.0,0.0,1.0,,,,,,,,,,,
115,PT03M29.00S,2022-02-26T02:30:01.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203503,94.1688567674113,4.166666666666666,1610612740,17,21,2022-02-26T02:30:19Z,1150000,-229.0,2.0,1,right,T. Snell 3PT  (3 PTS) (J. Alvarado 1 AST),"[203503, 1630631]",1610612740.0,NOP,,,,Snell,T. Snell,,,,,22.92,Made,3.0,J. Alvarado,1630631.0,1.0,,,,,,,,,,,,,,,
117,PT03M20.00S,2022-02-26T02:30:11.9Z,1,REGULAR,turnover,lost ball,[],203901,,,1610612756,17,21,2022-02-26T02:30:16Z,1170000,,,0,,E. Payton lost ball TURNOVER (1 TO),"[203901, 1630631]",1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,1.0,Alvarado,1630631.0,,,,,,
118,PT03M20.00S,2022-02-26T02:30:11.9Z,1,REGULAR,steal,,[],1630631,,,1610612740,17,21,2022-02-26T02:30:13Z,1180000,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M13.00S,2022-02-26T02:30:18.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627742,70.25295663600527,18.627450980392158,1610612740,17,21,2022-02-26T02:30:25Z,1190000,-157.0,227.0,1,right,MISS B. Ingram 27' running pullup 3PT,[1627742],1610612740.0,NOP,running pullup,,,Ingram,B. Ingram,,,,,27.6,Missed,,,,,,,,,,,,,,,,,,,
120,PT03M10.00S,2022-02-26T02:30:21.3Z,1,REGULAR,rebound,defensive,[],201580,,,1610612756,17,21,2022-02-26T02:30:25Z,1200000,,,0,,J. McGee REBOUND (Off:0 Def:1),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,119.0,1.0,1.0,0.0,,,,,,,,,,,
121,PT03M04.00S,2022-02-26T02:30:27.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,28.728646517739815,77.69607843137256,1610612756,20,21,2022-02-26T02:30:31Z,1210000,-138.0,218.0,1,left,D. Booker 25' 3PT running pullup (9 PTS) (M. Bridges 2 AST),"[1626164, 1628969]",1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,25.79,Made,9.0,M. Bridges,1628969.0,2.0,,,,,,,,,,,,,,,
123,PT02M48.00S,2022-02-26T02:30:42.9Z,1,REGULAR,2pt,Jump Shot,[],1627742,81.42247043363994,73.52941176470588,1610612740,20,23,2022-02-26T02:30:48Z,1230000,118.0,122.0,1,right,B. Ingram 16' pullup Jump Shot (10 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,16.95,Made,10.0,,,,,,,,,,,,,,,,,,
124,PT02M30.00S,2022-02-26T02:31:02.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201580,7.835085413929041,54.166666666666664,1610612756,20,23,2022-02-26T02:31:09Z,1240000,-21.0,21.0,1,left,MISS J. McGee cutting Layup - blocked,"[201580, 1626195]",1610612756.0,PHX,cutting,,,McGee,J. McGee,,,,,2.96,Missed,,,,,,,,,Hernangomez,1626195.0,,,,,,,,,
125,PT02M30.00S,2022-02-26T02:31:02.8Z,1,REGULAR,block,,[],1626195,,,1610612756,20,23,2022-02-26T02:31:06Z,1250000,,,0,,W. Hernangomez BLOCK (1 BLK),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M30.00S,2022-02-26T02:31:02.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,20,23,2022-02-26T02:31:09Z,1260000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,124.0,,,,,,,,,,,,,,
344,PT02M30.00S,2022-02-26T02:31:07.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,20,23,2022-02-26T03:25:03Z,1265000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M30.00S,2022-02-26T02:31:11.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,20,23,2022-02-26T02:31:12Z,1270000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M30.00S,2022-02-26T02:33:32.2Z,1,REGULAR,substitution,out,[],1628969,,,1610612756,20,23,2022-02-26T02:33:48Z,1280000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M30.00S,2022-02-26T02:33:32.2Z,1,REGULAR,substitution,in,[],1629013,,,1610612756,20,23,2022-02-26T02:33:48Z,1290000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M22.00S,2022-02-26T02:34:12.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626164,35.43035479632063,53.92156862745098,1610612756,20,23,2022-02-26T02:34:15Z,1300000,-20.0,281.0,1,left,MISS D. Booker 28' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,28.12,Missed,,,,,,,,,,,,,,,,,,,
131,PT02M19.00S,2022-02-26T02:34:15.2Z,1,REGULAR,rebound,defensive,[],203503,,,1610612740,20,23,2022-02-26T02:34:15Z,1310000,,,0,,T. Snell REBOUND (Off:0 Def:2),[203503],1610612740.0,NOP,,,,Snell,T. Snell,,,,,,,,,,,130.0,2.0,2.0,0.0,,,,,,,,,,,
132,PT02M05.00S,2022-02-26T02:34:29.2Z,1,REGULAR,3pt,Jump Shot,[],203503,66.17936925098554,50.98039215686274,1610612740,20,26,2022-02-26T02:34:32Z,1320000,5.0,265.0,1,right,T. Snell 26' 3PT  (6 PTS) (B. Ingram 2 AST),"[203503, 1627742]",1610612740.0,NOP,,,,Snell,T. Snell,,,,,26.54,Made,6.0,B. Ingram,1627742.0,2.0,,,,,,,,,,,,,,,
134,PT01M40.00S,2022-02-26T02:34:54.0Z,1,REGULAR,3pt,Jump Shot,[],203901,7.835085413929041,3.1862745098039214,1610612756,20,26,2022-02-26T02:34:57Z,1340000,234.0,21.0,1,left,MISS E. Payton 3PT,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,23.5,Missed,,,,,,,,,,,,,,,,,,,
135,PT01M36.00S,2022-02-26T02:34:58.0Z,1,REGULAR,rebound,defensive,[],1626195,,,1610612740,20,26,2022-02-26T02:34:57Z,1350000,,,0,,W. Hernangomez REBOUND (Off:0 Def:1),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,134.0,1.0,1.0,0.0,,,,,,,,,,,
136,PT01M20.00S,2022-02-26T02:35:13.6Z,1,REGULAR,2pt,Jump Shot,[],1627742,93.77463863337714,81.86274509803921,1610612740,20,26,2022-02-26T02:36:04Z,1360000,159.0,6.0,1,right,MISS B. Ingram 15' turnaround fadeaway Shot,[1627742],1610612740.0,NOP,turnaround fadeaway,,,Ingram,B. Ingram,,,,,15.94,Missed,,,,,,,,,,,,,,,,,,,
137,PT01M18.00S,2022-02-26T02:35:15.6Z,1,REGULAR,rebound,defensive,[],1628470,,,1610612756,20,26,2022-02-26T02:35:16Z,1370000,,,0,,T. Craig REBOUND (Off:0 Def:1),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,136.0,1.0,1.0,0.0,,,,,,,,,,,
138,PT01M14.00S,2022-02-26T02:35:22.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630631,,,1610612756,20,26,2022-02-26T02:35:32Z,1380000,,,0,,J. Alvarado shooting personal FOUL (1 PF) (Booker 2 FT),"[1630631, 1626164]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Booker,1626164.0,
140,PT01M14.00S,2022-02-26T02:35:44.4Z,1,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,21,26,2022-02-26T02:35:44Z,1400000,,,0,,D. Booker Free Throw 1 of 2 (10 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
141,PT01M14.00S,2022-02-26T02:35:45.2Z,1,REGULAR,substitution,out,[],1627742,,,1610612756,21,26,2022-02-26T02:35:53Z,1410000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M14.00S,2022-02-26T02:35:45.2Z,1,REGULAR,substitution,in,[],1630230,,,1610612756,21,26,2022-02-26T02:35:53Z,1420000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M14.00S,2022-02-26T02:35:58.7Z,1,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,22,26,2022-02-26T02:35:58Z,1430000,,,0,,D. Booker Free Throw 2 of 2 (11 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
144,PT01M00.00S,2022-02-26T02:36:15.7Z,1,REGULAR,turnover,bad pass,[],1630631,,,1610612740,22,26,2022-02-26T02:36:19Z,1440000,,,0,,J. Alvarado bad pass TURNOVER (1 TO),"[1630631, 1628470]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,1.0,Craig,1628470.0,,,,,,
145,PT01M00.00S,2022-02-26T02:36:15.7Z,1,REGULAR,steal,,[],1628470,,,1610612756,22,26,2022-02-26T02:36:17Z,1450000,,,0,,T. Craig STEAL (1 STL),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M56.30S,2022-02-26T02:36:20.2Z,1,REGULAR,turnover,bad pass,[],1628470,,,1610612756,22,26,2022-02-26T02:36:24Z,1460000,,,0,,T. Craig bad pass TURNOVER (1 TO),"[1628470, 1630230]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,1.0,Marshall,1630230.0,,,,,,
147,PT00M56.30S,2022-02-26T02:36:20.2Z,1,REGULAR,steal,,[],1630230,,,1610612740,22,26,2022-02-26T02:36:21Z,1470000,,,0,,N. Marshall STEAL (1 STL),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M53.50S,2022-02-26T02:36:23.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626195,92.32917214191852,45.83333333333333,1610612740,22,28,2022-02-26T02:36:28Z,1480000,-21.0,20.0,1,right,W. Hernangomez running DUNK (2 PTS) (D. Graham 2 AST),"[1626195, 1628984]",1610612740.0,NOP,running,,,Hernangomez,W. Hernangomez,,,,,2.86,Made,2.0,D. Graham,1628984.0,2.0,,,,,,,,,,,,,,,
150,PT00M28.90S,2022-02-26T02:36:50.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,19.66162943495401,45.588235294117645,1610612756,22,28,2022-02-26T02:36:54Z,1500000,22.0,132.0,1,left,MISS D. Booker 13' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,13.41,Missed,,,,,,,,,,,,,,,,,,,
151,PT00M26.60S,2022-02-26T02:36:52.9Z,1,REGULAR,rebound,defensive,[],203503,,,1610612740,22,28,2022-02-26T02:36:52Z,1510000,,,0,,T. Snell REBOUND (Off:0 Def:3),[203503],1610612740.0,NOP,,,,Snell,T. Snell,,,,,,,,,,,150.0,3.0,3.0,0.0,,,,,,,,,,,
152,PT00M09.80S,2022-02-26T02:37:10.9Z,1,REGULAR,foul,personal,['3freethrow'],203901,,,1610612740,22,28,2022-02-26T02:37:25Z,1520000,,,0,,E. Payton shooting personal FOUL (1 PF) (Graham 3 FT),"[203901, 1628984]",1610612756.0,PHX,shooting,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Graham,1628984.0,
154,PT00M09.80S,2022-02-26T02:37:37.4Z,1,REGULAR,freethrow,1 of 3,[],1628984,,,1610612740,22,29,2022-02-26T02:37:37Z,1540000,,,0,,D. Graham Free Throw 1 of 3 (1 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
155,PT00M09.80S,2022-02-26T02:37:54.5Z,1,REGULAR,freethrow,2 of 3,[],1628984,,,1610612740,22,30,2022-02-26T02:37:54Z,1550000,,,0,,D. Graham Free Throw 2 of 3 (2 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
156,PT00M09.80S,2022-02-26T02:38:11.2Z,1,REGULAR,freethrow,3 of 3,[],1628984,,,1610612740,22,31,2022-02-26T02:38:11Z,1560000,,,0,,D. Graham Free Throw 3 of 3 (3 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
157,PT00M01.60S,2022-02-26T02:38:21.5Z,1,REGULAR,2pt,Jump Shot,[],1626164,17.427726675427067,30.14705882352941,1610612756,22,31,2022-02-26T02:38:27Z,1570000,99.0,111.0,1,left,MISS D. Booker 14' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,14.92,Missed,,,,,,,,,,,,,,,,,,,
158,PT00M01.40S,2022-02-26T02:38:21.7Z,1,REGULAR,rebound,offensive,[],1628470,,,1610612756,22,31,2022-02-26T02:40:36Z,1580000,,,0,,T. Craig REBOUND (Off:1 Def:1),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,157.0,2.0,1.0,1.0,,,,,,,,,,,
159,PT00M01.40S,2022-02-26T02:38:26.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628470,8.492115637319317,44.11764705882353,1610612756,22,31,2022-02-26T02:41:07Z,1590000,29.0,27.0,1,left,MISS T. Craig tip Layup,[1628470],1610612756.0,PHX,tip,,,Craig,T. Craig,,,,,4.01,Missed,,,,,,,,,,,,,,,,,,,
160,PT00M00.30S,2022-02-26T02:38:28.0Z,1,REGULAR,rebound,offensive,[],1628470,,,1610612756,22,31,2022-02-26T02:41:07Z,1600000,,,0,,T. Craig REBOUND (Off:2 Def:1),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,159.0,3.0,1.0,2.0,,,,,,,,,,,
162,PT00M00.30S,2022-02-26T02:38:28.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628470,7.6215505913272015,47.81709558823529,1610612756,22,31,2022-02-26T02:41:26Z,1605000,11.0,19.0,1,left,MISS T. Craig tip Layup,[1628470],1610612756.0,PHX,tip,,,Craig,T. Craig,,,,,2.2,Missed,,,,,,,,,,,,,,,,,,,
163,PT00M00.10S,2022-02-26T02:38:28.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,22,31,2022-02-26T02:41:26Z,1607500,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,162.0,,,,,,,,,,,,,,
164,PT00M00.00S,2022-02-26T02:38:28.9Z,1,REGULAR,instantreplay,request,[],0,,,1610612756,22,31,2022-02-26T02:40:32Z,1608750,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,1204.0,,,,,
161,PT00M00.00S,2022-02-26T02:38:29.6Z,1,REGULAR,period,end,[],0,,,1610612756,22,31,2022-02-26T02:39:45Z,1610000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-02-26T02:40:40.8Z,2,REGULAR,substitution,out,['startperiod'],1626164,,,1610612756,22,31,2022-02-26T02:40:57Z,1620000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-02-26T02:40:40.8Z,2,REGULAR,substitution,out,['startperiod'],1630631,,,1610612756,22,31,2022-02-26T02:40:57Z,1630000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-02-26T02:40:40.8Z,2,REGULAR,substitution,in,['startperiod'],1629661,,,1610612756,22,31,2022-02-26T02:40:57Z,1640000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-02-26T02:40:40.8Z,2,REGULAR,substitution,in,['startperiod'],203468,,,1610612756,22,31,2022-02-26T02:40:57Z,1650000,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-02-26T02:41:11.9Z,2,REGULAR,period,start,[],0,,,1610612740,22,31,2022-02-26T02:41:11Z,1660000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M40.00S,2022-02-26T02:41:31.1Z,2,REGULAR,2pt,Jump Shot,[],203468,87.46714848883047,81.61764705882352,1610612740,22,33,2022-02-26T02:41:34Z,1670000,158.0,65.0,1,right,C. McCollum 17' pullup Jump Shot (10 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,17.11,Made,10.0,,,,,,,,,,,,,,,,,,
171,PT11M20.00S,2022-02-26T02:41:51.1Z,2,REGULAR,3pt,Jump Shot,[],1629013,30.17411300919842,75.73529411764706,1610612756,25,33,2022-02-26T02:41:55Z,1680000,-129.0,231.0,1,left,L. Shamet 26' 3PT  (3 PTS) (J. McGee 1 AST),"[1629013, 201580]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,26.45,Made,3.0,J. McGee,201580.0,1.0,,,,,,,,,,,,,,,
173,PT11M04.00S,2022-02-26T02:42:06.5Z,2,REGULAR,2pt,Jump Shot,[],203468,82.60512483574244,72.79411764705883,1610612740,25,33,2022-02-26T02:42:10Z,1700000,114.0,111.0,1,right,MISS C. McCollum 15' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,15.91,Missed,,,,,,,,,,,,,,,,,,,
174,PT11M01.00S,2022-02-26T02:42:09.5Z,2,REGULAR,rebound,offensive,[],1626195,,,1610612740,25,33,2022-02-26T02:42:10Z,1710000,,,0,,W. Hernangomez REBOUND (Off:1 Def:1),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,173.0,2.0,1.0,1.0,,,,,,,,,,,
175,PT11M00.00S,2022-02-26T02:42:10.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626195,89.88173455978975,60.31709558823529,1610612740,25,33,2022-02-26T02:43:07Z,1720000,52.0,43.0,1,right,MISS W. Hernangomez 6' Jump Shot,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,6.69,Missed,,,,,,,,,,,,,,,,,,,
