actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
180,PT09M03.00S,2021-10-21T02:46:18.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],101108,67.49342969776609,67.40196078431373,1610612756,30,28,2021-10-21T02:46:22Z,1760000,87.0,253.0,1,right,C. Paul 26' 3PT running pullup (5 PTS),[101108],1610612756.0,PHX,running pullup,,,Paul,C. Paul,,,,,26.76,Made,5.0,,,,,,,,,,,,,,,,,
181,PT08M44.00S,2021-10-21T02:46:35.1Z,2,REGULAR,3pt,Jump Shot,[],201145,32.276609724047304,45.09803921568628,1610612743,30,31,2021-10-21T02:46:38Z,1770000,25.0,251.0,1,left,J. Green 25' 3PT  (3 PTS) (F. Campazzo 1 AST),"[201145, 1630267]",1610612743.0,DEN,,,,Green,J. Green,,,,,25.21,Made,3.0,F. Campazzo,1630267.0,1.0,,,,,,,,,,,,,,
183,PT08M30.00S,2021-10-21T02:46:49.9Z,2,REGULAR,3pt,Jump Shot,[],101108,71.82982917214193,77.69607843137256,1610612756,33,31,2021-10-21T02:46:52Z,1790000,138.0,212.0,1,right,C. Paul 25' 3PT pullup (8 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,25.35,Made,8.0,,,,,,,,,,,,,,,,,
184,PT08M13.00S,2021-10-21T02:47:06.4Z,2,REGULAR,3pt,Jump Shot,[],201145,32.14520367936925,36.51960784313725,1610612743,33,31,2021-10-21T02:47:11Z,1800000,67.0,250.0,1,left,MISS J. Green 25' 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,
185,PT08M11.00S,2021-10-21T02:47:08.4Z,2,REGULAR,rebound,defensive,[],1627846,,,1610612756,33,31,2021-10-21T02:47:11Z,1810000,,,0,,A. Nader REBOUND (Off:0 Def:2),[1627846],1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,,,,,,,,184.0,2.0,2.0,0.0,,,,,,,
186,PT07M58.00S,2021-10-21T02:47:22.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,93.51182654402102,57.107843137254896,1610612756,33,31,2021-10-21T02:47:25Z,1820000,36.0,8.0,1,right,MISS C. Paul turnaround bank Shot,[101108],1610612756.0,PHX,turnaround bank,,,Paul,C. Paul,,,,,3.65,Missed,,,,,,,,,,,,,,,,,,
187,PT07M57.00S,2021-10-21T02:47:23.1Z,2,REGULAR,rebound,offensive,[],101108,,,1610612756,33,31,2021-10-21T02:47:23Z,1830000,,,0,,C. Paul REBOUND (Off:1 Def:1),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,186.0,2.0,1.0,1.0,,,,,,,
188,PT07M51.00S,2021-10-21T02:47:28.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629661,93.24901445466492,45.09803921568628,1610612756,33,31,2021-10-21T02:47:32Z,1840000,-25.0,11.0,1,right,MISS C. Johnson driving Layup,[1629661],1610612756.0,PHX,driving,,,Johnson,C. Johnson,,,,,2.69,Missed,,,,,,,,,,,,,,,,,,
189,PT07M50.00S,2021-10-21T02:47:29.6Z,2,REGULAR,rebound,defensive,[],203210,,,1610612743,33,31,2021-10-21T02:47:32Z,1850000,,,0,,J. Green REBOUND (Off:0 Def:2),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,188.0,2.0,2.0,0.0,,,,,,,
190,PT07M50.00S,2021-10-21T02:47:36.1Z,2,REGULAR,foul,personal,[],101108,,,1610612743,33,31,2021-10-21T02:47:49Z,1860000,,,0,,C. Paul take personal FOUL (1 PF),"[101108, 1628408]",1610612756.0,PHX,take,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Dozier,1628408.0,,
192,PT07M50.00S,2021-10-21T02:47:48.9Z,2,REGULAR,substitution,out,[],201580,,,1610612743,33,31,2021-10-21T02:47:53Z,1880000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
193,PT07M50.00S,2021-10-21T02:47:48.9Z,2,REGULAR,substitution,out,[],1629661,,,1610612743,33,31,2021-10-21T02:47:53Z,1890000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
194,PT07M50.00S,2021-10-21T02:47:48.9Z,2,REGULAR,substitution,in,[],1629028,,,1610612743,33,31,2021-10-21T02:47:53Z,1900000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,
195,PT07M50.00S,2021-10-21T02:47:48.9Z,2,REGULAR,substitution,in,[],203109,,,1610612743,33,31,2021-10-21T02:47:53Z,1910000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
196,PT07M39.00S,2021-10-21T02:48:13.0Z,2,REGULAR,3pt,Jump Shot,[],1628408,21.895532194480946,9.313725490196079,1610612743,33,34,2021-10-21T02:48:18Z,1920000,203.0,153.0,1,left,P. Dozier 25' 3PT  (3 PTS) (F. Campazzo 2 AST),"[1628408, 1630267]",1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,25.47,Made,3.0,F. Campazzo,1630267.0,2.0,,,,,,,,,,,,,,
198,PT07M24.00S,2021-10-21T02:48:27.5Z,2,REGULAR,3pt,Jump Shot,[],1629013,72.35545335085413,77.94117647058823,1610612756,36,34,2021-10-21T02:48:30Z,1940000,140.0,207.0,1,right,L. Shamet 25' 3PT  (8 PTS) (C. Paul 5 AST),"[1629013, 101108]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,25.01,Made,8.0,C. Paul,101108.0,5.0,,,,,,,,,,,,,,
200,PT07M01.00S,2021-10-21T02:48:50.1Z,2,REGULAR,turnover,bad pass,[],203085,,,1610612743,36,34,2021-10-21T02:48:53Z,1960000,,,0,,A. Rivers bad pass TURNOVER (1 TO),"[203085, 1629028]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,1.0,Ayton,1629028.0,,,,,,,,,,,
201,PT07M01.00S,2021-10-21T02:48:50.1Z,2,REGULAR,steal,,[],1629028,,,1610612756,36,34,2021-10-21T02:48:52Z,1970000,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,
203,PT06M58.00S,2021-10-21T02:48:58.7Z,2,REGULAR,foul,personal,['2freethrow'],203210,,,1610612756,36,34,2021-10-21T02:49:05Z,1990000,,,0,,J. Green shooting personal FOUL (1 PF) (Crowder 2 FT),"[203210, 203109]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Crowder,203109.0,,
205,PT06M58.00S,2021-10-21T02:49:12.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,36,34,2021-10-21T02:49:12Z,2010000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT06M58.00S,2021-10-21T02:52:19.7Z,2,REGULAR,substitution,out,[],1627846,,,1610612756,36,34,2021-10-21T02:52:36Z,2020000,,,0,,SUB out: A. Nader,[1627846],1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,,,,,,,,,,,,,,,,,,
207,PT06M58.00S,2021-10-21T02:52:19.7Z,2,REGULAR,substitution,out,[],203210,,,1610612756,36,34,2021-10-21T02:52:36Z,2030000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
208,PT06M58.00S,2021-10-21T02:52:19.7Z,2,REGULAR,substitution,out,[],203085,,,1610612756,36,34,2021-10-21T02:52:36Z,2040000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,
209,PT06M58.00S,2021-10-21T02:52:19.7Z,2,REGULAR,substitution,in,[],1628969,,,1610612756,36,34,2021-10-21T02:52:36Z,2050000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
210,PT06M58.00S,2021-10-21T02:52:19.7Z,2,REGULAR,substitution,in,[],1629008,,,1610612756,36,34,2021-10-21T02:52:36Z,2060000,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
211,PT06M58.00S,2021-10-21T02:52:19.7Z,2,REGULAR,substitution,in,[],203999,,,1610612756,36,34,2021-10-21T02:52:36Z,2070000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
212,PT06M58.00S,2021-10-21T02:52:57.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203109,,,1610612756,37,34,2021-10-21T02:52:57Z,2080000,,,0,,J. Crowder Free Throw 1 of 2 (1 PTS),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
213,PT06M58.00S,2021-10-21T02:53:12.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203109,,,1610612756,38,34,2021-10-21T02:53:12Z,2090000,,,0,,J. Crowder Free Throw 2 of 2 (2 PTS),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
214,PT06M39.00S,2021-10-21T02:53:36.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201145,15.719448094612352,53.67647058823529,1610612743,38,36,2021-10-21T02:53:41Z,2100000,-18.0,95.0,1,left,J. Green 9' turnaround fadeaway Jump Shot (5 PTS),[201145],1610612743.0,DEN,turnaround fadeaway,,,Green,J. Green,,,,,9.71,Made,5.0,,,,,,,,,,,,,,,,,
215,PT06M27.00S,2021-10-21T02:53:56.0Z,2,REGULAR,foul,personal,[],201145,,,1610612756,38,36,2021-10-21T02:54:01Z,2110000,,,0,,J. Green personal FOUL (1 PF),"[201145, 203109]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,1201.0,1.0,0.0,Crowder,203109.0,,
217,PT06M27.00S,2021-10-21T02:54:01.5Z,2,REGULAR,substitution,out,[],1630267,,,1610612756,38,36,2021-10-21T02:54:07Z,2130000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M27.00S,2021-10-21T02:54:01.5Z,2,REGULAR,substitution,out,[],201145,,,1610612756,38,36,2021-10-21T02:54:07Z,2140000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M27.00S,2021-10-21T02:54:01.5Z,2,REGULAR,substitution,out,[],1628408,,,1610612756,38,36,2021-10-21T02:54:07Z,2150000,,,0,,SUB out: P. Dozier,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M27.00S,2021-10-21T02:54:01.5Z,2,REGULAR,substitution,in,[],1628420,,,1610612756,38,36,2021-10-21T02:54:07Z,2160000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M27.00S,2021-10-21T02:54:01.5Z,2,REGULAR,substitution,in,[],203115,,,1610612756,38,36,2021-10-21T02:54:07Z,2170000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M27.00S,2021-10-21T02:54:01.5Z,2,REGULAR,substitution,in,[],203932,,,1610612756,38,36,2021-10-21T02:54:07Z,2180000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M18.00S,2021-10-21T02:54:25.5Z,2,REGULAR,2pt,Jump Shot,[],101108,81.02825229960578,67.15686274509804,1610612756,40,36,2021-10-21T02:54:28Z,2190000,86.0,126.0,1,right,C. Paul 15' pullup Jump Shot (10 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,15.23,Made,10.0,,,,,,,,,,,,,,,,,
224,PT06M01.00S,2021-10-21T02:54:45.6Z,2,REGULAR,turnover,out-of-bounds,[],203932,,,1610612743,40,36,2021-10-21T02:59:53Z,2200000,,,0,,A. Gordon lost ball out-of-bounds TURNOVER (2 TO),[203932],1610612743.0,DEN,lost ball,,,Gordon,A. Gordon,,,,,,,,,,,2.0,,,,,,,,,,,,,
225,PT06M01.00S,2021-10-21T02:54:52.8Z,2,REGULAR,substitution,out,[],101108,,,1610612756,40,36,2021-10-21T02:54:56Z,2210000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M01.00S,2021-10-21T02:54:52.8Z,2,REGULAR,substitution,in,[],1626166,,,1610612756,40,36,2021-10-21T02:54:56Z,2220000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M01.00S,2021-10-21T02:54:52.8Z,2,REGULAR,substitution,out,[],1629013,,,1610612756,40,36,2021-10-21T02:55:03Z,2230000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M01.00S,2021-10-21T02:54:52.8Z,2,REGULAR,substitution,in,[],1626164,,,1610612756,40,36,2021-10-21T02:55:03Z,2240000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
229,PT05M52.00S,2021-10-21T02:55:17.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629028,67.7562417871222,47.549019607843135,1610612756,43,36,2021-10-21T02:55:20Z,2250000,-12.0,251.0,1,right,D. Ayton 25' 3PT  (11 PTS) (C. Payne 1 AST),"[1629028, 1626166]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,25.09,Made,11.0,C. Payne,1626166.0,1.0,,,,,,,,,,,,,,
231,PT05M34.00S,2021-10-21T02:55:34.9Z,2,REGULAR,3pt,Jump Shot,[],1628420,7.835085413929041,2.941176470588235,1610612743,43,36,2021-10-21T02:55:39Z,2270000,235.0,21.0,1,left,MISS M. Morris 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,23.62,Missed,,,,,,,,,,,,,,,,,,
232,PT05M31.00S,2021-10-21T02:55:37.9Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,43,36,2021-10-21T02:55:41Z,2280000,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,231.0,1.0,1.0,0.0,,,,,,,
233,PT05M17.00S,2021-10-21T02:55:51.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,85.75886990801577,40.44117647058824,1610612756,43,36,2021-10-21T02:56:01Z,2290000,-48.0,81.0,1,right,MISS C. Payne 9' driving floating Shot,[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,9.44,Missed,,,,,,,,,,,,,,,,,,
234,PT05M11.00S,2021-10-21T02:55:57.6Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,43,36,2021-10-21T02:56:01Z,2300000,,,0,,N. Jokic REBOUND (Off:2 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,233.0,5.0,3.0,2.0,,,,,,,
235,PT05M07.00S,2021-10-21T02:56:05.2Z,2,REGULAR,turnover,palming,[],1628420,,,1610612743,43,36,2021-10-21T02:56:11Z,2310000,,,0,,M. Morris palming TURNOVER (1 TO),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,1.0,,,,,,,201246.0,,,,,,
236,PT04M55.00S,2021-10-21T02:56:33.6Z,2,REGULAR,foul,personal,['2freethrow'],203999,,,1610612756,43,36,2021-10-21T02:56:47Z,2320000,,,0,,N. Jokic shooting personal FOUL (1 PF) (Ayton 2 FT),"[203999, 1629028]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Ayton,1629028.0,,
238,PT04M55.00S,2021-10-21T02:57:00.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629028,,,1610612756,44,36,2021-10-21T02:57:00Z,2340000,,,0,,D. Ayton Free Throw 1 of 2 (12 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
239,PT04M55.00S,2021-10-21T02:57:18.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629028,,,1610612756,45,36,2021-10-21T02:57:18Z,2350000,,,0,,D. Ayton Free Throw 2 of 2 (13 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
240,PT04M30.00S,2021-10-21T02:57:46.5Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612743,45,36,2021-10-21T02:57:50Z,2360000,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,201246.0,,,,,,
241,PT04M22.00S,2021-10-21T02:58:09.4Z,2,REGULAR,foul,personal,['2freethrow'],203115,,,1610612756,45,36,2021-10-21T02:58:14Z,2370000,,,0,,W. Barton shooting personal FOUL (1 PF) (Booker 2 FT),"[203115, 1626164]",1610612743.0,DEN,shooting,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Booker,1626164.0,,
243,PT04M22.00S,2021-10-21T02:58:23.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,45,36,2021-10-21T02:58:23Z,2390000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT04M22.00S,2021-10-21T03:01:52.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626164,,,1610612756,46,36,2021-10-21T03:01:52Z,2400000,,,0,,D. Booker Free Throw 1 of 2 (4 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
245,PT04M22.00S,2021-10-21T03:02:04.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626164,,,1610612756,47,36,2021-10-21T03:02:04Z,2410000,,,0,,D. Booker Free Throw 2 of 2 (5 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
246,PT04M11.00S,2021-10-21T03:02:17.9Z,2,REGULAR,3pt,Jump Shot,[],203999,29.122864651773984,76.47058823529412,1610612743,47,36,2021-10-21T03:02:22Z,2420000,-132.0,221.0,1,left,MISS N. Jokic 25' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,
247,PT04M08.00S,2021-10-21T03:02:20.9Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,47,36,2021-10-21T03:02:22Z,2430000,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,246.0,2.0,1.0,1.0,,,,,,,
248,PT03M53.00S,2021-10-21T03:02:38.8Z,2,REGULAR,turnover,traveling,[],1628969,,,1610612756,47,36,2021-10-21T03:02:42Z,2440000,,,0,,M. Bridges traveling TURNOVER (1 TO),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,1.0,,,,,,,1830.0,,,,,,
249,PT03M47.00S,2021-10-21T03:03:04.9Z,2,REGULAR,foul,offensive,[],1629008,,,1610612743,47,36,2021-10-21T03:03:21Z,2450000,,,0,,M. Porter Jr. offensive FOUL (1 PF),"[1629008, 1628969]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,1201.0,1.0,0.0,Bridges,1628969.0,,
251,PT03M47.00S,2021-10-21T03:03:04.9Z,2,REGULAR,turnover,offensive foul,[],1629008,,,1610612743,47,36,2021-10-21T03:03:04Z,2470000,,,0,,M. Porter Jr. offensive foul TURNOVER (1 TO),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,1.0,,,,,,,1201.0,,,,,,
252,PT03M26.00S,2021-10-21T03:03:45.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,81.02825229960578,91.91176470588235,1610612756,47,36,2021-10-21T03:03:48Z,2480000,210.0,126.0,1,right,MISS M. Bridges 24' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,24.45,Missed,,,,,,,,,,,,,,,,,,
253,PT03M23.00S,2021-10-21T03:03:48.0Z,2,REGULAR,rebound,defensive,[],203115,,,1610612743,47,36,2021-10-21T03:03:48Z,2490000,,,0,,W. Barton REBOUND (Off:0 Def:3),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,252.0,3.0,3.0,0.0,,,,,,,
254,PT03M17.00S,2021-10-21T03:03:54.4Z,2,REGULAR,turnover,lost ball,[],203932,,,1610612743,47,36,2021-10-21T03:03:57Z,2500000,,,0,,A. Gordon lost ball TURNOVER (3 TO),"[203932, 203109]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,3.0,Crowder,203109.0,,,,,,,,,,,
255,PT03M17.00S,2021-10-21T03:03:54.4Z,2,REGULAR,steal,,[],203109,,,1610612756,47,36,2021-10-21T03:03:56Z,2510000,,,0,,J. Crowder STEAL (1 STL),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
256,PT03M12.00S,2021-10-21T03:04:00.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626164,93.9060446780552,47.794117647058826,1610612756,49,36,2021-10-21T03:04:37Z,2520000,-11.0,5.0,1,right,D. Booker running Layup (7 PTS) (J. Crowder 1 AST),"[1626164, 203109]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,1.2,Made,7.0,J. Crowder,203109.0,1.0,,,,,,,,,,,,,,
258,PT03M12.00S,2021-10-21T03:04:06.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,49,36,2021-10-21T03:04:06Z,2540000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT03M12.00S,2021-10-21T03:05:04.1Z,2,REGULAR,substitution,out,[],203109,,,1610612743,49,36,2021-10-21T03:05:34Z,2550000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
260,PT03M12.00S,2021-10-21T03:05:04.1Z,2,REGULAR,substitution,in,[],1629661,,,1610612743,49,36,2021-10-21T03:05:34Z,2560000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
261,PT02M59.00S,2021-10-21T03:05:54.9Z,2,REGULAR,3pt,Jump Shot,[],1629008,25.706307490144546,84.80392156862744,1610612743,49,39,2021-10-21T03:05:58Z,2570000,-174.0,189.0,1,left,M. Porter Jr. 25' 3PT  (7 PTS) (N. Jokic 2 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,25.7,Made,7.0,N. Jokic,203999.0,2.0,,,,,,,,,,,,,,
263,PT02M41.00S,2021-10-21T03:06:12.0Z,2,REGULAR,3pt,Jump Shot,[],1628969,82.86793692509855,93.13725490196079,1610612756,52,39,2021-10-21T03:06:16Z,2590000,216.0,109.0,1,right,M. Bridges 24' 3PT  (5 PTS) (D. Ayton 2 AST),"[1628969, 1629028]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,24.15,Made,5.0,D. Ayton,1629028.0,2.0,,,,,,,,,,,,,,
265,PT02M26.00S,2021-10-21T03:06:28.1Z,2,REGULAR,turnover,bad pass,[],203999,,,1610612743,52,39,2021-10-21T03:06:31Z,2610000,,,0,,N. Jokic bad pass TURNOVER (3 TO),"[203999, 1628969]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,3.0,Bridges,1628969.0,,,,,,,,,,,
266,PT02M26.00S,2021-10-21T03:06:28.1Z,2,REGULAR,steal,,[],1628969,,,1610612756,52,39,2021-10-21T03:06:30Z,2620000,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
267,PT02M26.00S,2021-10-21T03:06:36.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629008,,,1610612756,52,39,2021-10-21T03:06:51Z,2630000,,,0,,M. Porter Jr. take personal FOUL (2 PF) (Payne 2 FT),"[1629008, 1626166]",1610612743.0,DEN,take,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,201246.0,2.0,0.0,Payne,1626166.0,,
269,PT02M26.00S,2021-10-21T03:07:14.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626166,,,1610612756,53,39,2021-10-21T03:07:14Z,2650000,,,0,,C. Payne Free Throw 1 of 2 (1 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
270,PT02M26.00S,2021-10-21T03:07:14.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626166,,,1610612756,53,39,2021-10-21T03:07:34Z,2660000,,,0,,MISS C. Payne Free Throw 2 of 2,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,Missed,,,,,,,,,,,,,,,,,,
271,PT02M24.00S,2021-10-21T03:07:16.0Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,53,39,2021-10-21T03:07:34Z,2670000,,,0,,A. Gordon REBOUND (Off:1 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,270.0,2.0,1.0,1.0,,,,,,,
272,PT02M11.00S,2021-10-21T03:07:45.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,17.821944809461236,39.950980392156865,1610612743,53,41,2021-10-21T03:07:48Z,2680000,50.0,115.0,1,left,W. Barton 12' Jump Shot (6 PTS),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,12.55,Made,6.0,,,,,,,,,,,,,,,,,
