actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,playerName,playerNameI,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
455,PT02M15.00S,2021-11-20T04:48:44.3Z,3,REGULAR,substitution,out,[],1626161,,,1610612756,75,78,2021-11-20T04:48:47Z,4430000,,,0,,SUB out: W. Cauley-Stein,[1626161],1610612742.0,DAL,,,,,,,Cauley-Stein,W. Cauley-Stein,,,,,,,,,,,,,,,,,,,,,
456,PT02M15.00S,2021-11-20T04:48:44.3Z,3,REGULAR,substitution,in,[],204001,,,1610612756,75,78,2021-11-20T04:48:47Z,4440000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,
457,PT02M10.00S,2021-11-20T04:49:03.2Z,3,REGULAR,turnover,bad pass,[],1629661,,,1610612756,75,78,2021-11-20T04:49:08Z,4450000,,,0,,C. Johnson bad pass TURNOVER (1 TO),"[1629661, 203504]",1610612756.0,PHX,,,,,,,Johnson,C. Johnson,,,,,,,,,,,1.0,Burke,203504.0,,,,,,,,
458,PT02M10.00S,2021-11-20T04:49:03.2Z,3,REGULAR,steal,,[],203504,,,1610612742,75,78,2021-11-20T04:49:05Z,4460000,,,0,,T. Burke STEAL (2 STL),[203504],1610612742.0,DAL,,,,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,
459,PT02M07.00S,2021-11-20T04:49:07.3Z,3,REGULAR,foul,personal,['2freethrow'],1626166,,,1610612742,75,78,2021-11-20T04:49:14Z,4470000,,,0,,C. Payne shooting personal FOUL (1 PF) (Burke 2 FT),"[1626166, 203504]",1610612756.0,PHX,shooting,,,,,,Payne,C. Payne,,,,,,,,,,,,,,1662.0,1.0,0.0,Burke,203504.0,,,
461,PT02M07.00S,2021-11-20T04:49:32.1Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203504,,,1610612742,75,79,2021-11-20T04:49:53Z,4490000,,,0,,T. Burke Free Throw 1 of 2 (3 PTS),[203504],1610612742.0,DAL,,,,,,,Burke,T. Burke,,Made,,,,,3.0,,,,,,,,,,,,,,
462,PT02M07.00S,2021-11-20T04:49:32.9Z,3,REGULAR,substitution,out,[],1626164,,,1610612742,75,79,2021-11-20T04:49:37Z,4500000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,
463,PT02M07.00S,2021-11-20T04:49:32.9Z,3,REGULAR,substitution,in,[],1627846,,,1610612742,75,79,2021-11-20T04:49:37Z,4510000,,,0,,SUB in: A. Nader,[1627846],1610612756.0,PHX,,,,,,,Nader,A. Nader,,,,,,,,,,,,,,,,,,,,,
464,PT02M07.00S,2021-11-20T04:49:32.1Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203504,,,1610612742,75,79,2021-11-20T04:49:53Z,4520000,,,0,,MISS T. Burke Free Throw 2 of 2,[203504],1610612742.0,DAL,,,,,,,Burke,T. Burke,,Missed,,,,,,,,,,,,,,,,,,,
465,PT02M05.00S,2021-11-20T04:49:34.1Z,3,REGULAR,rebound,offensive,[],1628425,,,1610612742,75,79,2021-11-20T04:49:53Z,4530000,,,0,,S. Brown REBOUND (Off:1 Def:2),[1628425],1610612742.0,DAL,,,,,,,Brown,S. Brown,,,464.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
466,PT02M02.00S,2021-11-20T04:49:56.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628973,65.39093298291722,63.970588235294116,1610612742,75,79,2021-11-20T04:50:00Z,4540000,70.0,273.0,1,right,MISS J. Brunson 28' 3PT,[1628973],1610612742.0,DAL,,,,,,,Brunson,J. Brunson,28.16,Missed,,,,,,,,,,,,,,,,,,,
467,PT01M58.00S,2021-11-20T04:50:00.3Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,75,79,2021-11-20T04:50:00Z,4550000,,,0,,J. McGee REBOUND (Off:2 Def:3),[201580],1610612756.0,PHX,,,,,,,McGee,J. McGee,,,466.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
468,PT01M47.00S,2021-11-20T04:50:10.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201580,17.427726675427067,54.166666666666664,1610612756,75,79,2021-11-20T04:50:15Z,4560000,-21.0,111.0,1,left,MISS J. McGee 11' floating Shot,[201580],1610612756.0,PHX,floating,,,,,,McGee,J. McGee,11.32,Missed,,,,,,,,,,,,,,,,,,,
469,PT01M44.00S,2021-11-20T04:50:13.6Z,3,REGULAR,rebound,defensive,[],204001,,,1610612742,75,79,2021-11-20T04:50:15Z,4570000,,,0,,K. Porzingis REBOUND (Off:0 Def:6),[204001],1610612742.0,DAL,,,,,,,Porzingis,K. Porzingis,,,468.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
470,PT01M24.00S,2021-11-20T04:50:33.6Z,3,REGULAR,3pt,Jump Shot,[],1628973,67.09921156373193,77.94117647058823,1610612742,75,79,2021-11-20T04:53:13Z,4580000,140.0,257.0,1,right,MISS J. Brunson 29' pullup 3PT,[1628973],1610612742.0,DAL,pullup,,,,,,Brunson,J. Brunson,29.23,Missed,,,,,,,,,,,,,,,,,,,
471,PT01M21.00S,2021-11-20T04:50:36.6Z,3,REGULAR,rebound,defensive,[],1627846,,,1610612756,75,79,2021-11-20T04:50:37Z,4590000,,,0,,A. Nader REBOUND (Off:0 Def:2),[1627846],1610612756.0,PHX,,,,,,,Nader,A. Nader,,,470.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
472,PT01M13.00S,2021-11-20T04:50:44.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,14.011169513797633,58.08823529411765,1610612756,75,79,2021-11-20T04:50:49Z,4600000,-40.0,79.0,1,left,MISS C. Payne 8' driving floating bank Shot,[1626166],1610612756.0,PHX,driving floating bank,,,,,,Payne,C. Payne,8.89,Missed,,,,,,,,,,,,,,,,,,,
473,PT01M08.00S,2021-11-20T04:50:49.3Z,3,REGULAR,rebound,offensive,[],1626166,,,1610612756,75,79,2021-11-20T04:50:49Z,4610000,,,0,,C. Payne REBOUND (Off:2 Def:2),[1626166],1610612756.0,PHX,,,,,,,Payne,C. Payne,,,472.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
474,PT01M08.00S,2021-11-20T04:50:49.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626166,5.590000152587891,50.0,1610612756,77,79,2021-11-20T04:50:51Z,4620000,0.0,0.0,1,left,C. Payne putback Layup (6 PTS),[1626166],1610612756.0,PHX,putback,,,,,,Payne,C. Payne,0.0,Made,,,,,6.0,,,,,,,,,,,,,,
475,PT00M58.50S,2021-11-20T04:51:02.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201580,,,1610612742,77,79,2021-11-20T04:51:13Z,4630000,,,0,,J. McGee shooting personal FOUL (2 PF) (Porzingis 2 FT),"[201580, 204001]",1610612756.0,PHX,shooting,,,,,,McGee,J. McGee,,,,,,,,,,,,,,1628172.0,2.0,0.0,Porzingis,204001.0,,,
477,PT00M58.50S,2021-11-20T04:51:28.8Z,3,REGULAR,freethrow,1 of 2,[],204001,,,1610612742,77,80,2021-11-20T04:51:28Z,4650000,,,0,,K. Porzingis Free Throw 1 of 2 (19 PTS),[204001],1610612742.0,DAL,,,,,,,Porzingis,K. Porzingis,,Made,,,,,19.0,,,,,,,,,,,,,,
478,PT00M58.50S,2021-11-20T04:51:45.1Z,3,REGULAR,freethrow,2 of 2,[],204001,,,1610612742,77,81,2021-11-20T04:51:45Z,4660000,,,0,,K. Porzingis Free Throw 2 of 2 (20 PTS),[204001],1610612742.0,DAL,,,,,,,Porzingis,K. Porzingis,,Made,,,,,20.0,,,,,,,,,,,,,,
479,PT00M44.90S,2021-11-20T04:52:01.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,7.966491458607096,45.83333333333333,1610612756,79,81,2021-11-20T04:52:05Z,4670000,21.0,22.0,1,left,C. Payne driving bank Jump Shot (8 PTS),[1626166],1610612756.0,PHX,driving bank,,,,,,Payne,C. Payne,3.06,Made,,,,,8.0,,,,,,,,,,,,,,
480,PT00M32.50S,2021-11-20T04:52:15.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,92.59198423127464,49.26470588235294,1610612742,79,83,2021-11-20T04:52:18Z,4680000,-4.0,17.0,1,right,J. Brunson driving floating Jump Shot (14 PTS),[1628973],1610612742.0,DAL,driving floating,,,,,,Brunson,J. Brunson,1.75,Made,,,,,14.0,,,,,,,,,,,,,,
481,PT00M16.50S,2021-11-20T04:52:33.8Z,3,REGULAR,3pt,Jump Shot,[],1626166,33.85348226018397,38.72549019607843,1610612756,79,83,2021-11-20T04:52:38Z,4690000,56.0,266.0,1,left,MISS C. Payne 27' pullup 3PT,[1626166],1610612756.0,PHX,pullup,,,,,,Payne,C. Payne,27.16,Missed,,,,,,,,,,,,,,,,,,,
482,PT00M13.20S,2021-11-20T04:52:37.1Z,3,REGULAR,rebound,defensive,[],203493,,,1610612742,79,83,2021-11-20T04:52:37Z,4700000,,,0,,R. Bullock REBOUND (Off:0 Def:3),[203493],1610612742.0,DAL,,,,,,,Bullock,R. Bullock,,,481.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
483,PT00M02.20S,2021-11-20T04:52:50.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627846,,,1610612742,79,83,2021-11-20T04:52:58Z,4710000,,,0,,A. Nader personal FOUL (3 PF) (Brunson 2 FT),"[1627846, 1628973]",1610612756.0,PHX,,,,,,,Nader,A. Nader,,,,,,,,,,,,,,1662.0,3.0,0.0,Brunson,1628973.0,,,
485,PT00M02.20S,2021-11-20T04:53:22.9Z,3,REGULAR,freethrow,1 of 2,[],1628973,,,1610612742,79,83,2021-11-20T04:53:22Z,4730000,,,0,,MISS J. Brunson Free Throw 1 of 2,[1628973],1610612742.0,DAL,,,,,,,Brunson,J. Brunson,,Missed,,,,,,,,,,,,,,,,,,,
486,PT00M02.20S,2021-11-20T04:53:22.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,79,83,2021-11-20T04:53:22Z,4740000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,485.0,,,,,,,,,,,,,,,,,,
487,PT00M02.20S,2021-11-20T04:53:24.7Z,3,REGULAR,substitution,out,[],204001,,,1610612742,79,83,2021-11-20T04:53:28Z,4750000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,
488,PT00M02.20S,2021-11-20T04:53:24.7Z,3,REGULAR,substitution,in,[],1627827,,,1610612742,79,83,2021-11-20T04:53:28Z,4760000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,
489,PT00M02.20S,2021-11-20T04:53:45.0Z,3,REGULAR,freethrow,2 of 2,[],1628973,,,1610612742,79,84,2021-11-20T04:53:45Z,4770000,,,0,,J. Brunson Free Throw 2 of 2 (15 PTS),[1628973],1610612742.0,DAL,,,,,,,Brunson,J. Brunson,,Made,,,,,15.0,,,,,,,,,,,,,,
490,PT00M00.00S,2021-11-20T04:53:59.7Z,3,REGULAR,period,end,[],0,,,1610612756,79,84,2021-11-20T04:53:59Z,4780000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2021-11-20T04:54:03.8Z,4,REGULAR,substitution,out,['startperiod'],1626166,,,1610612756,79,84,2021-11-20T04:57:16Z,4790000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2021-11-20T04:54:03.8Z,4,REGULAR,substitution,out,['startperiod'],203493,,,1610612756,79,84,2021-11-20T04:57:16Z,4800000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2021-11-20T04:54:03.8Z,4,REGULAR,substitution,out,['startperiod'],1627827,,,1610612756,79,84,2021-11-20T04:57:16Z,4810000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2021-11-20T04:54:03.8Z,4,REGULAR,substitution,in,['startperiod'],101108,,,1610612756,79,84,2021-11-20T04:57:16Z,4820000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2021-11-20T04:54:03.8Z,4,REGULAR,substitution,in,['startperiod'],204001,,,1610612756,79,84,2021-11-20T04:57:16Z,4830000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2021-11-20T04:54:03.8Z,4,REGULAR,substitution,in,['startperiod'],203501,,,1610612756,79,84,2021-11-20T04:57:16Z,4840000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2021-11-20T04:57:34.5Z,4,REGULAR,period,start,[],0,,,1610612756,79,84,2021-11-20T04:57:34Z,4850000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT11M46.00S,2021-11-20T04:57:47.7Z,4,REGULAR,3pt,Jump Shot,[],1629661,31.750985545335087,26.96078431372549,1610612756,82,84,2021-11-20T04:57:52Z,4860000,115.0,246.0,1,left,C. Johnson 27' 3PT  (11 PTS) (C. Paul 9 AST),"[1629661, 101108]",1610612756.0,PHX,,,,,,,Johnson,C. Johnson,27.16,Made,,,,,11.0,C. Paul,101108.0,9.0,,,,,,,,,,,
500,PT11M34.00S,2021-11-20T04:58:04.4Z,4,REGULAR,foul,personal,[],1627846,,,1610612742,82,84,2021-11-20T04:58:11Z,4880000,,,0,,A. Nader personal FOUL (4 PF),"[1627846, 1628973]",1610612756.0,PHX,,,,,,,Nader,A. Nader,,,,,,,,,,,,,,1662.0,4.0,0.0,Brunson,1628973.0,,,
502,PT11M34.00S,2021-11-20T04:58:20.5Z,4,REGULAR,substitution,out,[],1627846,,,1610612742,82,84,2021-11-20T04:58:28Z,4900000,,,0,,SUB out: A. Nader,[1627846],1610612756.0,PHX,,,,,,,Nader,A. Nader,,,,,,,,,,,,,,,,,,,,,
503,PT11M34.00S,2021-11-20T04:58:20.5Z,4,REGULAR,substitution,in,[],1628969,,,1610612742,82,84,2021-11-20T04:58:28Z,4910000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,
504,PT11M19.00S,2021-11-20T04:58:50.2Z,4,REGULAR,2pt,Jump Shot,[],1628973,80.76544021024968,26.47058823529412,1610612742,82,84,2021-11-20T04:58:55Z,4920000,-118.0,128.0,1,right,MISS J. Brunson 17' turnaround fadeaway Shot,[1628973],1610612742.0,DAL,turnaround fadeaway,,,,,,Brunson,J. Brunson,17.4,Missed,,,,,,,,,,,,,,,,,,,
505,PT11M16.00S,2021-11-20T04:58:53.2Z,4,REGULAR,rebound,offensive,[],204001,,,1610612742,82,84,2021-11-20T04:58:55Z,4930000,,,0,,K. Porzingis REBOUND (Off:1 Def:6),[204001],1610612742.0,DAL,,,,,,,Porzingis,K. Porzingis,,,504.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
506,PT11M12.00S,2021-11-20T04:58:56.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628973,94.56307490144546,43.38235294117647,1610612742,82,84,2021-11-20T04:59:50Z,4940000,-33.0,-1.0,1,right,MISS J. Brunson driving Layup,[1628973],1610612742.0,DAL,driving,,,,,,Brunson,J. Brunson,3.31,Missed,,,,,,,,,,,,,,,,,,,
507,PT11M10.00S,2021-11-20T04:58:58.5Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,82,84,2021-11-20T04:59:00Z,4950000,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612756.0,PHX,,,,,,,Johnson,C. Johnson,,,506.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
508,PT10M59.00S,2021-11-20T04:59:11.8Z,4,REGULAR,foul,personal,[],1628425,,,1610612756,82,84,2021-11-20T04:59:26Z,4960000,,,0,,S. Brown personal FOUL (1 PF),"[1628425, 1629661]",1610612742.0,DAL,,,,,,,Brown,S. Brown,,,,,,,,,,,,,,1662.0,1.0,0.0,Johnson,1629661.0,,,
510,PT10M50.00S,2021-11-20T04:59:35.8Z,4,REGULAR,turnover,bad pass,[],101108,,,1610612756,82,84,2021-11-20T04:59:40Z,4980000,,,0,,C. Paul bad pass TURNOVER (4 TO),"[101108, 204001]",1610612756.0,PHX,,,,,,,Paul,C. Paul,,,,,,,,,,,4.0,Porzingis,204001.0,,,,,,,,
511,PT10M50.00S,2021-11-20T04:59:35.8Z,4,REGULAR,steal,,[],204001,,,1610612742,82,84,2021-11-20T04:59:38Z,4990000,,,0,,K. Porzingis STEAL (2 STL),[204001],1610612742.0,DAL,,,,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,
512,PT10M32.00S,2021-11-20T04:59:53.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203504,71.96123521681997,52.20588235294118,1610612742,82,86,2021-11-20T04:59:56Z,5000000,11.0,211.0,1,right,T. Burke 21' pullup Jump Shot (5 PTS),[203504],1610612742.0,DAL,pullup,,,,,,Burke,T. Burke,21.14,Made,,,,,5.0,,,,,,,,,,,,,,
513,PT10M18.00S,2021-11-20T05:00:07.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201580,7.178055190538765,50.73529411764706,1610612756,84,86,2021-11-20T05:00:12Z,5010000,-4.0,15.0,1,left,J. McGee cutting DUNK (14 PTS) (C. Paul 10 AST),"[201580, 101108]",1610612756.0,PHX,cutting,,,,,,McGee,J. McGee,1.54,Made,,,,,14.0,C. Paul,101108.0,10.0,,,,,,,,,,,
515,PT09M53.00S,2021-11-20T05:00:32.0Z,4,REGULAR,2pt,Jump Shot,[],203501,77.21747700394218,48.28431372549019,1610612742,84,86,2021-11-20T05:00:35Z,5030000,-9.0,162.0,1,right,MISS T. Hardaway Jr. 16' pullup Shot,[203501],1610612742.0,DAL,pullup,,,,,,Hardaway Jr.,T. Hardaway Jr.,16.19,Missed,,,,,,,,,,,,,,,,,,,
516,PT09M51.00S,2021-11-20T05:00:34.0Z,4,REGULAR,rebound,defensive,[],101108,,,1610612756,84,86,2021-11-20T05:00:35Z,5040000,,,0,,C. Paul REBOUND (Off:0 Def:4),[101108],1610612756.0,PHX,,,,,,,Paul,C. Paul,,,515.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
517,PT09M44.00S,2021-11-20T05:00:44.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,84,86,2021-11-20T05:00:44Z,5050000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT09M44.00S,2021-11-20T05:00:46.1Z,4,REGULAR,substitution,out,[],1628425,,,1610612756,84,86,2021-11-20T05:00:53Z,5060000,,,0,,SUB out: S. Brown,[1628425],1610612742.0,DAL,,,,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,
519,PT09M44.00S,2021-11-20T05:00:46.1Z,4,REGULAR,substitution,in,[],1627827,,,1610612756,84,86,2021-11-20T05:00:53Z,5070000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,
520,PT09M32.00S,2021-11-20T05:01:18.1Z,4,REGULAR,2pt,Jump Shot,[],101108,6.1268068331143235,22.058823529411764,1610612756,84,86,2021-11-20T05:01:30Z,5080000,140.0,5.0,1,left,MISS C. Paul 13' pullup Shot,[101108],1610612756.0,PHX,pullup,,,,,,Paul,C. Paul,13.98,Missed,,,,,,,,,,,,,,,,,,,
521,PT09M29.00S,2021-11-20T05:01:21.1Z,4,REGULAR,rebound,offensive,[],201580,,,1610612756,84,86,2021-11-20T05:01:22Z,5090000,,,0,,J. McGee REBOUND (Off:3 Def:3),[201580],1610612756.0,PHX,,,,,,,McGee,J. McGee,,,520.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
522,PT09M27.00S,2021-11-20T05:01:22.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629013,30.042706964520367,80.14705882352942,1610612756,87,86,2021-11-20T05:01:27Z,5100000,-151.0,230.0,1,left,L. Shamet 27' 3PT  (6 PTS) (J. McGee 2 AST),"[1629013, 201580]",1610612756.0,PHX,,,,,,,Shamet,L. Shamet,27.49,Made,,,,,6.0,J. McGee,201580.0,2.0,,,,,,,,,,,
524,PT09M06.00S,2021-11-20T05:01:44.0Z,4,REGULAR,2pt,Jump Shot,[],203504,75.24638633377135,33.57843137254902,1610612742,87,86,2021-11-20T05:01:48Z,5120000,-82.0,180.0,1,right,MISS T. Burke 19' pullup Shot,[203504],1610612742.0,DAL,pullup,,,,,,Burke,T. Burke,19.8,Missed,,,,,,,,,,,,,,,,,,,
525,PT09M03.00S,2021-11-20T05:01:47.0Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,87,86,2021-11-20T05:01:48Z,5130000,,,0,,C. Johnson REBOUND (Off:0 Def:3),[1629661],1610612756.0,PHX,,,,,,,Johnson,C. Johnson,,,524.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
526,PT08M57.00S,2021-11-20T05:01:53.9Z,4,REGULAR,2pt,Jump Shot,[],101108,6.652431011826544,20.833333333333336,1610612756,89,86,2021-11-20T05:01:59Z,5140000,146.0,10.0,1,left,C. Paul 14' pullup Jump Shot (12 PTS),[101108],1610612756.0,PHX,pullup,,,,,,Paul,C. Paul,14.61,Made,,,,,12.0,,,,,,,,,,,,,,
527,PT08M55.00S,2021-11-20T05:02:00.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,89,86,2021-11-20T05:02:00Z,5150000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT08M55.00S,2021-11-20T05:02:02.0Z,4,REGULAR,substitution,out,[],203504,,,1610612742,89,86,2021-11-20T05:04:51Z,5160000,,,0,,SUB out: T. Burke,[203504],1610612742.0,DAL,,,,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,
529,PT08M55.00S,2021-11-20T05:02:02.0Z,4,REGULAR,substitution,out,[],204001,,,1610612742,89,86,2021-11-20T05:04:51Z,5170000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,
530,PT08M55.00S,2021-11-20T05:02:02.0Z,4,REGULAR,substitution,in,[],1628373,,,1610612742,89,86,2021-11-20T05:04:51Z,5180000,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,
531,PT08M55.00S,2021-11-20T05:02:02.0Z,4,REGULAR,substitution,in,[],203493,,,1610612742,89,86,2021-11-20T05:04:51Z,5190000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,
532,PT08M55.00S,2021-11-20T05:05:32.0Z,4,REGULAR,substitution,out,[],201580,,,1610612742,89,86,2021-11-20T05:05:35Z,5200000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,
533,PT08M55.00S,2021-11-20T05:05:32.0Z,4,REGULAR,substitution,in,[],203109,,,1610612742,89,86,2021-11-20T05:05:35Z,5210000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,
534,PT08M45.00S,2021-11-20T05:05:53.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,89,86,2021-11-20T05:05:53Z,5220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M31.00S,2021-11-20T05:06:22.8Z,4,REGULAR,3pt,Jump Shot,[],203501,62.10578186596584,46.568627450980394,1610612742,89,86,2021-11-20T05:06:27Z,5230000,-17.0,304.0,1,right,MISS T. Hardaway Jr. 30' 3PT,[203501],1610612742.0,DAL,,,,,,,Hardaway Jr.,T. Hardaway Jr.,30.42,Missed,,,,,,,,,,,,,,,,,,,
536,PT08M27.00S,2021-11-20T05:06:26.6Z,4,REGULAR,rebound,defensive,[],1629013,,,1610612756,89,86,2021-11-20T05:06:26Z,5240000,,,0,,L. Shamet REBOUND (Off:0 Def:2),[1629013],1610612756.0,PHX,,,,,,,Shamet,L. Shamet,,,535.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
537,PT08M09.00S,2021-11-20T05:06:44.1Z,4,REGULAR,turnover,bad pass,[],101108,,,1610612756,89,86,2021-11-20T05:06:48Z,5250000,,,0,,C. Paul bad pass TURNOVER (5 TO),"[101108, 1627827]",1610612756.0,PHX,,,,,,,Paul,C. Paul,,,,,,,,,,,5.0,Finney-Smith,1627827.0,,,,,,,,
538,PT08M09.00S,2021-11-20T05:06:44.1Z,4,REGULAR,steal,,[],1627827,,,1610612742,89,86,2021-11-20T05:06:46Z,5260000,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612742.0,DAL,,,,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,
539,PT08M04.00S,2021-11-20T05:06:49.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628373,91.14651773981603,97.30392156862744,1610612742,89,86,2021-11-20T05:06:59Z,5270000,237.0,31.0,1,right,MISS F. Ntilikina running 3PT - blocked,"[1628373, 1628969]",1610612742.0,DAL,running,,,,,,Ntilikina,F. Ntilikina,23.85,Missed,,,,,,,,,,,,,,,,,Bridges,1628969.0,
540,PT08M04.00S,2021-11-20T05:06:49.7Z,4,REGULAR,block,,[],1628969,,,1610612742,89,86,2021-11-20T05:06:54Z,5280000,,,0,,M. Bridges BLOCK (1 BLK),[1628969],1610612756.0,PHX,,,,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,
541,PT07M59.00S,2021-11-20T05:06:54.7Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,89,86,2021-11-20T05:06:59Z,5290000,,,0,,C. Johnson REBOUND (Off:0 Def:4),[1629661],1610612756.0,PHX,,,,,,,Johnson,C. Johnson,,,539.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
