actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
91,PT03M43.00S,2022-04-11T01:55:47.6Z,1,REGULAR,2pt,Jump Shot,[],1626168,21.107095926412615,49.26470588235294,1610612758,16,23,2022-04-11T01:55:52Z,870000,4.0,146.0,1,left,MISS T. Lyles 14' fadeaway Shot,[1626168],1610612758.0,SAC,fadeaway,,,Lyles,T. Lyles,,,,,14.59,Missed,,,,,,,,,,,,,,,,,,,
92,PT03M40.00S,2022-04-11T01:55:50.6Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612756,16,23,2022-04-11T01:55:52Z,880000,,,0,,C. Johnson REBOUND (Off:0 Def:3),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,91.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
93,PT03M33.00S,2022-04-11T01:55:57.4Z,1,REGULAR,turnover,lost ball,[],1629661,,,1610612756,16,23,2022-04-11T01:56:00Z,890000,,,0,,C. Johnson lost ball TURNOVER (1 TO),"[1629661, 203200]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,1.0,Holiday,203200.0,,,,,,,,,,,,
94,PT03M33.00S,2022-04-11T01:55:57.4Z,1,REGULAR,steal,,[],203200,,,1610612758,16,23,2022-04-11T01:55:59Z,900000,,,0,,J. Holiday STEAL (1 STL),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M28.00S,2022-04-11T01:56:02.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630558,7.30946123521682,52.450980392156865,1610612758,16,23,2022-04-11T01:56:06Z,910000,-12.0,16.0,1,left,MISS D. Mitchell running Layup - blocked,"[1630558, 1628470]",1610612758.0,SAC,running,,,Mitchell,D. Mitchell,,,,,2.03,Missed,,,,,,,,,,,,Craig,1628470.0,,,,,,
96,PT03M28.00S,2022-04-11T01:56:02.0Z,1,REGULAR,block,,[],1628470,,,1610612758,16,23,2022-04-11T01:56:05Z,920000,,,0,,T. Craig BLOCK (1 BLK),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M28.00S,2022-04-11T01:56:02.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,16,23,2022-04-11T01:56:06Z,930000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,95.0,,,,,,,,,,,,,,,,,,
98,PT03M28.00S,2022-04-11T01:56:09.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,16,23,2022-04-11T01:56:09Z,940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M28.00S,2022-04-11T01:56:11.7Z,1,REGULAR,substitution,out,[],201580,,,1610612758,16,23,2022-04-11T01:56:28Z,950000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M28.00S,2022-04-11T01:56:11.7Z,1,REGULAR,substitution,out,[],1628988,,,1610612758,16,23,2022-04-11T01:56:28Z,960000,,,0,,SUB out: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M28.00S,2022-04-11T01:56:11.7Z,1,REGULAR,substitution,out,[],1629661,,,1610612758,16,23,2022-04-11T01:56:28Z,970000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M28.00S,2022-04-11T01:56:11.7Z,1,REGULAR,substitution,out,[],1627745,,,1610612758,16,23,2022-04-11T01:56:28Z,980000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M28.00S,2022-04-11T01:56:11.7Z,1,REGULAR,substitution,out,[],203084,,,1610612758,16,23,2022-04-11T01:56:28Z,990000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M28.00S,2022-04-11T01:56:11.7Z,1,REGULAR,substitution,out,[],1626168,,,1610612758,16,23,2022-04-11T01:56:28Z,1000000,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M28.00S,2022-04-11T01:56:11.7Z,1,REGULAR,substitution,in,[],203901,,,1610612758,16,23,2022-04-11T01:56:28Z,1010000,,,0,,SUB in: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M28.00S,2022-04-11T01:56:11.7Z,1,REGULAR,substitution,in,[],202687,,,1610612758,16,23,2022-04-11T01:56:28Z,1020000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M28.00S,2022-04-11T01:56:11.7Z,1,REGULAR,substitution,in,[],1630688,,,1610612758,16,23,2022-04-11T01:56:28Z,1030000,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M28.00S,2022-04-11T01:56:11.7Z,1,REGULAR,substitution,in,[],1628978,,,1610612758,16,23,2022-04-11T01:56:28Z,1040000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M28.00S,2022-04-11T01:56:11.7Z,1,REGULAR,substitution,in,[],1629002,,,1610612758,16,23,2022-04-11T01:56:28Z,1050000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M28.00S,2022-04-11T01:56:11.7Z,1,REGULAR,substitution,in,[],1629674,,,1610612758,16,23,2022-04-11T01:56:28Z,1060000,,,0,,SUB in: N. Queta,[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M26.00S,2022-04-11T01:56:37.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203200,7.35873850197109,3.209252450980392,1610612758,16,26,2022-04-11T01:57:05Z,1070000,234.0,17.0,1,left,J. Holiday 3PT  (13 PTS) (D. Mitchell 5 AST),"[203200, 1630558]",1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,23.46,Made,,,,,,,,13.0,D. Mitchell,1630558.0,5.0,,,,,,,,
114,PT03M08.00S,2022-04-11T01:56:54.9Z,1,REGULAR,3pt,Jump Shot,[],1629013,66.5735873850197,47.30392156862745,1610612756,16,26,2022-04-11T01:57:00Z,1100000,-13.0,262.0,1,right,MISS L. Shamet 26' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
115,PT03M05.00S,2022-04-11T01:56:57.9Z,1,REGULAR,rebound,defensive,[],1629002,,,1610612758,16,26,2022-04-11T01:56:57Z,1110000,,,0,,C. Metu REBOUND (Off:0 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,114.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
116,PT02M53.00S,2022-04-11T01:57:10.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629674,8.492115637319317,54.41176470588235,1610612758,16,26,2022-04-11T01:57:13Z,1120000,-22.0,27.0,1,left,MISS N. Queta Hook,[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,3.51,Missed,,,,,,,,,,,,,,,,,,,
117,PT02M51.00S,2022-04-11T01:57:12.3Z,1,REGULAR,rebound,defensive,[],202687,,,1610612756,16,26,2022-04-11T01:57:13Z,1130000,,,0,,B. Biyombo REBOUND (Off:0 Def:1),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,116.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
118,PT02M47.00S,2022-04-11T01:57:16.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628470,83.13074901445466,3.431372549019608,1610612756,19,26,2022-04-11T01:57:20Z,1140000,-233.0,106.0,1,right,T. Craig 25' 3PT running (3 PTS) (E. Payton 1 AST),"[1628470, 203901]",1610612756.0,PHX,running,,,Craig,T. Craig,,,,,25.58,Made,,,,,,,,3.0,E. Payton,203901.0,1.0,,,,,,,,
120,PT02M25.00S,2022-04-11T01:57:38.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629674,8.09789750328515,49.50980392156863,1610612758,19,28,2022-04-11T01:57:41Z,1160000,2.0,24.0,1,left,N. Queta cutting Layup (2 PTS) (D. Mitchell 6 AST),"[1629674, 1630558]",1610612758.0,SAC,cutting,,,Queta,N. Queta,,,,,2.37,Made,,,,,,,,2.0,D. Mitchell,1630558.0,6.0,,,,,,,,
122,PT02M02.00S,2022-04-11T01:58:00.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628470,91.40932982917214,46.07843137254902,1610612756,19,28,2022-04-11T01:58:03Z,1180000,-20.0,28.0,1,right,MISS T. Craig driving Layup,[1628470],1610612756.0,PHX,driving,,,Craig,T. Craig,,,,,3.44,Missed,,,,,,,,,,,,,,,,,,,
123,PT02M00.00S,2022-04-11T01:58:02.1Z,1,REGULAR,rebound,offensive,[],1628470,,,1610612756,19,28,2022-04-11T01:58:03Z,1190000,,,0,,T. Craig REBOUND (Off:1 Def:0),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,122.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
124,PT01M53.00S,2022-04-11T01:58:09.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629013,79.05716162943496,93.62745098039215,1610612756,22,28,2022-04-11T01:58:13Z,1200000,218.0,144.0,1,right,L. Shamet 26' 3PT step back (7 PTS),[1629013],1610612756.0,PHX,step back,,,Shamet,L. Shamet,,,,,26.16,Made,,,,,,,,7.0,,,,,,,,,,,
125,PT01M35.00S,2022-04-11T01:58:27.6Z,1,REGULAR,3pt,Jump Shot,[],1630558,31.225361366622867,34.068627450980394,1610612758,22,31,2022-04-11T01:58:32Z,1210000,80.0,241.0,1,left,D. Mitchell 25' 3PT  (6 PTS) (C. Metu 1 AST),"[1630558, 1629002]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,25.38,Made,,,,,,,,6.0,C. Metu,1629002.0,1.0,,,,,,,,
127,PT01M24.00S,2022-04-11T01:58:40.4Z,1,REGULAR,violation,kicked ball,[],1628978,,,1610612756,22,31,2022-04-11T01:58:50Z,1230000,,,0,,D. DiVincenzo kicked ball VIOLATION,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,202035.0,,,,,
128,PT01M24.00S,2022-04-11T01:58:54.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,22,31,2022-04-11T01:58:54Z,1240000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M24.00S,2022-04-11T02:01:11.2Z,1,REGULAR,substitution,out,[],1629013,,,1610612756,22,31,2022-04-11T02:01:31Z,1250000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M24.00S,2022-04-11T02:01:11.2Z,1,REGULAR,substitution,out,[],203200,,,1610612756,22,31,2022-04-11T02:01:31Z,1260000,,,0,,SUB out: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M24.00S,2022-04-11T02:01:11.2Z,1,REGULAR,substitution,out,[],1630558,,,1610612756,22,31,2022-04-11T02:01:31Z,1270000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M24.00S,2022-04-11T02:01:11.2Z,1,REGULAR,substitution,in,[],1630994,,,1610612756,22,31,2022-04-11T02:01:31Z,1280000,,,0,,SUB in: G. Lundberg,[1630994],1610612756.0,PHX,,,,Lundberg,G. Lundberg,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M24.00S,2022-04-11T02:01:11.2Z,1,REGULAR,substitution,in,[],203087,,,1610612756,22,31,2022-04-11T02:01:31Z,1290000,,,0,,SUB in: J. Lamb,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M24.00S,2022-04-11T02:01:11.2Z,1,REGULAR,substitution,in,[],1628367,,,1610612756,22,31,2022-04-11T02:01:31Z,1300000,,,0,,SUB in: J. Jackson,[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M13.00S,2022-04-11T02:01:55.2Z,1,REGULAR,3pt,Jump Shot,[],1630688,93.64323258869908,96.81372549019608,1610612756,22,31,2022-04-11T02:01:59Z,1310000,234.0,7.0,1,right,MISS I. Wainright 3PT,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,23.42,Missed,,,,,,,,,,,,,,,,,,,
136,PT01M11.00S,2022-04-11T02:01:57.4Z,1,REGULAR,rebound,offensive,[],1630994,,,1610612756,22,31,2022-04-11T02:01:57Z,1320000,,,0,,G. Lundberg REBOUND (Off:1 Def:0),[1630994],1610612756.0,PHX,,,,Lundberg,G. Lundberg,,,,,,,135.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
137,PT01M02.00S,2022-04-11T02:02:06.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203901,93.77463863337714,53.18627450980392,1610612756,24,31,2022-04-11T02:02:09Z,1330000,16.0,6.0,1,right,E. Payton driving Layup (2 PTS),[203901],1610612756.0,PHX,driving,,,Payton,E. Payton,,,,,1.7,Made,,,,,,,,2.0,,,,,,,,,,,
138,PT00M44.90S,2022-04-11T02:02:24.1Z,1,REGULAR,turnover,lost ball,[],203087,,,1610612758,24,31,2022-04-11T02:02:29Z,1340000,,,0,,J. Lamb lost ball TURNOVER (1 TO),"[203087, 203901]",1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,1.0,Payton,203901.0,,,,,,,,,,,,
139,PT00M44.90S,2022-04-11T02:02:24.1Z,1,REGULAR,steal,,[],203901,,,1610612756,24,31,2022-04-11T02:02:26Z,1350000,,,0,,E. Payton STEAL (1 STL),[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT00M40.10S,2022-04-11T02:02:28.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630994,93.24901445466492,53.67647058823529,1610612756,24,31,2022-04-11T02:02:34Z,1360000,18.0,11.0,1,right,MISS G. Lundberg running Layup,[1630994],1610612756.0,PHX,running,,,Lundberg,G. Lundberg,,,,,2.14,Missed,,,,,,,,,,,,,,,,,,,
141,PT00M36.10S,2022-04-11T02:02:32.8Z,1,REGULAR,rebound,defensive,[],1628367,,,1610612758,24,31,2022-04-11T02:39:27Z,1370000,,,0,,J. Jackson REBOUND (Off:0 Def:1),[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,140.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
144,PT00M32.90S,2022-04-11T02:02:37.2Z,1,REGULAR,foul,personal,['2freethrow'],1630688,,,1610612758,24,31,2022-04-11T02:02:48Z,1400000,,,0,,I. Wainright shooting personal FOUL (1 PF) (Jackson 2 FT),"[1630688, 1628367]",1610612756.0,PHX,shooting,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Jackson,1628367.0,
146,PT00M32.90S,2022-04-11T02:03:04.2Z,1,REGULAR,freethrow,1 of 2,[],1628367,,,1610612758,24,32,2022-04-11T02:03:04Z,1420000,,,0,,J. Jackson Free Throw 1 of 2 (1 PTS),[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,Made,,,,,,,,1.0,,,,,,,,,,,
147,PT00M32.90S,2022-04-11T02:03:17.2Z,1,REGULAR,freethrow,2 of 2,[],1628367,,,1610612758,24,33,2022-04-11T02:03:17Z,1430000,,,0,,J. Jackson Free Throw 2 of 2 (2 PTS),[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,Made,,,,,,,,2.0,,,,,,,,,,,
149,PT00M12.70S,2022-04-11T02:03:40.8Z,1,REGULAR,3pt,Jump Shot,[],1628470,67.23061760840999,36.27450980392157,1610612756,24,33,2022-04-11T02:03:44Z,1440000,-69.0,256.0,1,right,MISS T. Craig 26' 3PT,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,,
150,PT00M10.00S,2022-04-11T02:03:43.5Z,1,REGULAR,rebound,defensive,[],1629002,,,1610612758,24,33,2022-04-11T02:03:43Z,1450000,,,0,,C. Metu REBOUND (Off:0 Def:2),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,149.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
151,PT00M00.70S,2022-04-11T02:03:52.8Z,1,REGULAR,3pt,Jump Shot,[],1628367,28.991458607095925,75.0,1610612758,24,33,2022-04-11T02:03:57Z,1460000,-125.0,220.0,1,left,MISS J. Jackson 25' pullup 3PT,[1628367],1610612758.0,SAC,pullup,,,Jackson,J. Jackson,,,,,25.3,Missed,,,,,,,,,,,,,,,,,,,
152,PT00M00.70S,2022-04-11T02:03:52.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,24,33,2022-04-11T02:03:57Z,1470000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,151.0,,,,,,,,,,,,,,,,,,
153,PT00M00.00S,2022-04-11T02:04:00.4Z,1,REGULAR,period,end,[],0,,,1610612758,24,33,2022-04-11T02:04:00Z,1480000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-04-11T02:06:35.1Z,2,REGULAR,period,start,[],0,,,1610612756,24,33,2022-04-11T02:06:35Z,1490000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M46.00S,2022-04-11T02:06:47.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],202687,93.9060446780552,50.49019607843137,1610612756,26,33,2022-04-11T02:06:56Z,1500000,2.0,5.0,1,right,B. Biyombo DUNK (2 PTS) (G. Lundberg 1 AST),"[202687, 1630994]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,0.54,Made,,,,,,,,2.0,G. Lundberg,1630994.0,1.0,,,,,,,,
157,PT11M31.00S,2022-04-11T02:07:03.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628367,8.229303547963205,48.28431372549019,1610612758,26,35,2022-04-11T02:07:08Z,1520000,9.0,25.0,1,left,J. Jackson cutting Layup (4 PTS) (D. DiVincenzo 1 AST),"[1628367, 1628978]",1610612758.0,SAC,cutting,,,Jackson,J. Jackson,,,,,2.63,Made,,,,,,,,4.0,D. DiVincenzo,1628978.0,1.0,,,,,,,,
159,PT11M24.00S,2022-04-11T02:07:13.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,26,35,2022-04-11T02:07:13Z,1540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT11M21.00S,2022-04-11T02:07:25.5Z,2,REGULAR,turnover,bad pass,[],203901,,,1610612756,26,35,2022-04-11T02:07:34Z,1550000,,,0,,E. Payton bad pass TURNOVER (1 TO),"[203901, 203087]",1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,1.0,Lamb,203087.0,,,,,,,,,,,,
161,PT11M21.00S,2022-04-11T02:07:25.5Z,2,REGULAR,steal,,[],203087,,,1610612758,26,35,2022-04-11T02:11:09Z,1560000,,,0,,J. Lamb STEAL (1 STL),[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M18.00S,2022-04-11T02:07:30.2Z,2,REGULAR,foul,personal,['2freethrow'],202687,,,1610612758,26,35,2022-04-11T02:07:41Z,1570000,,,0,,B. Biyombo shooting personal FOUL (1 PF) (Jackson 2 FT),"[202687, 1628367]",1610612756.0,PHX,shooting,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Jackson,1628367.0,
164,PT11M18.00S,2022-04-11T02:07:57.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628367,,,1610612758,26,36,2022-04-11T02:07:57Z,1590000,,,0,,J. Jackson Free Throw 1 of 2 (5 PTS),[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,Made,,,,,,,,5.0,,,,,,,,,,,
165,PT11M18.00S,2022-04-11T02:08:13.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628367,,,1610612758,26,37,2022-04-11T02:08:13Z,1600000,,,0,,J. Jackson Free Throw 2 of 2 (6 PTS),[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,Made,,,,,,,,6.0,,,,,,,,,,,
166,PT10M57.00S,2022-04-11T02:08:36.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202687,92.59198423127464,53.67647058823529,1610612756,26,37,2022-04-11T02:08:40Z,1610000,18.0,17.0,1,right,MISS B. Biyombo Hook - blocked,"[202687, 1629002]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,2.51,Missed,,,,,,,,,,,,Metu,1629002.0,,,,,,
167,PT10M57.00S,2022-04-11T02:08:36.6Z,2,REGULAR,block,,[],1629002,,,1610612756,26,37,2022-04-11T02:13:54Z,1620000,,,0,,C. Metu BLOCK (1 BLK),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT10M54.00S,2022-04-11T02:08:39.6Z,2,REGULAR,rebound,offensive,[],202687,,,1610612756,26,37,2022-04-11T02:08:40Z,1630000,,,0,,B. Biyombo REBOUND (Off:1 Def:1),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,166.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
169,PT10M53.00S,2022-04-11T02:08:40.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202687,92.59198423127464,50.245098039215684,1610612756,26,37,2022-04-11T02:08:44Z,1640000,1.0,17.0,1,right,MISS B. Biyombo Hook - blocked,"[202687, 1629674]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,1.71,Missed,,,,,,,,,,,,Queta,1629674.0,,,,,,
170,PT10M53.00S,2022-04-11T02:08:40.2Z,2,REGULAR,block,,[],1629674,,,1610612756,26,37,2022-04-11T02:08:42Z,1650000,,,0,,N. Queta BLOCK (1 BLK),[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT10M50.00S,2022-04-11T02:08:43.2Z,2,REGULAR,rebound,defensive,[],1628367,,,1610612758,26,37,2022-04-11T02:08:44Z,1660000,,,0,,J. Jackson REBOUND (Off:0 Def:2),[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,169.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
172,PT10M47.00S,2022-04-11T02:08:45.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628367,6.652431011826544,49.754901960784316,1610612758,26,39,2022-04-11T02:08:51Z,1670000,1.0,10.0,1,left,J. Jackson running Layup (8 PTS),[1628367],1610612758.0,SAC,running,,,Jackson,J. Jackson,,,,,1.01,Made,,,,,,,,8.0,,,,,,,,,,,
173,PT10M32.00S,2022-04-11T02:08:59.9Z,2,REGULAR,3pt,Jump Shot,[],1630994,68.01905387647832,63.23529411764706,1610612756,26,39,2022-04-11T02:09:04Z,1680000,66.0,248.0,1,right,MISS G. Lundberg 25' 3PT,[1630994],1610612756.0,PHX,,,,Lundberg,G. Lundberg,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
174,PT10M30.00S,2022-04-11T02:09:01.9Z,2,REGULAR,rebound,defensive,[],1629674,,,1610612758,26,39,2022-04-11T02:09:04Z,1690000,,,0,,N. Queta REBOUND (Off:0 Def:1),[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,,,173.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
175,PT10M20.00S,2022-04-11T02:09:16.3Z,2,REGULAR,foul,personal,[],1628470,,,1610612758,26,39,2022-04-11T02:09:21Z,1700000,,,0,,T. Craig personal FOUL (1 PF),"[1628470, 1629674]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Queta,1629674.0,
177,PT10M20.00S,2022-04-11T02:09:29.8Z,2,REGULAR,substitution,out,[],1628978,,,1610612758,26,39,2022-04-11T02:09:39Z,1720000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT10M20.00S,2022-04-11T02:09:29.8Z,2,REGULAR,substitution,out,[],1628367,,,1610612758,26,39,2022-04-11T02:09:39Z,1730000,,,0,,SUB out: J. Jackson,[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT10M20.00S,2022-04-11T02:09:29.8Z,2,REGULAR,substitution,in,[],203200,,,1610612758,26,39,2022-04-11T02:09:39Z,1740000,,,0,,SUB in: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT10M20.00S,2022-04-11T02:09:29.8Z,2,REGULAR,substitution,in,[],1630558,,,1610612758,26,39,2022-04-11T02:09:39Z,1750000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT10M06.00S,2022-04-11T02:10:00.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612758,26,39,2022-04-11T02:10:15Z,1760000,,,0,,SAC shot clock Team TURNOVER,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,1179.0,,,,,
182,PT10M06.00S,2022-04-11T02:10:10.2Z,2,REGULAR,substitution,out,[],203200,,,1610612756,26,39,2022-04-11T02:10:14Z,1770000,,,0,,SUB out: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
