actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
268,PT06M24.00S,2021-12-20T01:52:53.2Z,2,REGULAR,foul,personal,['2freethrow'],101108,,,1610612766,51,24,2021-12-20T01:53:06Z,2610000,,,0,,C. Paul shooting personal FOUL (2 PF) (Ball 2 FT),"[101108, 1630163]",1610612756.0,PHX,shooting,,,Paul,C. Paul,,,,,,,,,,,1662.0,,,,,,2.0,0.0,Ball,1630163.0,,,,,
270,PT06M24.00S,2021-12-20T01:53:23.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630163,,,1610612766,51,25,2021-12-20T01:53:23Z,2630000,,,0,,L. Ball Free Throw 1 of 2 (6 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
271,PT06M24.00S,2021-12-20T01:53:37.6Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630163,,,1610612766,51,26,2021-12-20T01:53:37Z,2640000,,,0,,L. Ball Free Throw 2 of 2 (7 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
272,PT06M11.00S,2021-12-20T01:53:51.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,83.919185282523,50.49019607843137,1610612756,53,26,2021-12-20T01:54:23Z,2650000,2.0,99.0,1,right,D. Ayton 9' floating Jump Shot (11 PTS) (M. Bridges 3 AST),"[1629028, 1628969]",1610612756.0,PHX,floating,,,Ayton,D. Ayton,,,,,9.87,Made,11.0,M. Bridges,1628969.0,3.0,,,,,,,,,,,,,,,
274,PT05M51.00S,2021-12-20T01:54:11.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,10.33180026281209,54.166666666666664,1610612766,53,26,2021-12-20T01:54:47Z,2670000,-21.0,45.0,1,left,MISS T. Rozier floating Shot,[1626179],1610612766.0,CHA,floating,,,Rozier,T. Rozier,,,,,4.92,Missed,,,,,,,,,,,,,,,,,,,
275,PT05M49.00S,2021-12-20T01:54:13.5Z,2,REGULAR,rebound,offensive,[],1630163,,,1610612766,53,26,2021-12-20T01:54:14Z,2680000,,,0,,L. Ball REBOUND (Off:4 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,274.0,6.0,2.0,4.0,,,,,,,,,
276,PT05M43.00S,2021-12-20T01:54:18.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628970,9.411957950065702,54.65686274509803,1610612766,53,28,2021-12-20T01:54:26Z,2690000,-23.0,36.0,1,left,M. Bridges driving bank Jump Shot (4 PTS) (G. Hayward 2 AST),"[1628970, 202330]",1610612766.0,CHA,driving bank,,,Bridges,M. Bridges,,,,,4.29,Made,4.0,G. Hayward,202330.0,2.0,,,,,,,,,,,,,,,
278,PT05M27.00S,2021-12-20T01:54:34.9Z,2,REGULAR,2pt,Jump Shot,[],1628969,77.34888304862024,62.5,1610612756,53,28,2021-12-20T01:55:33Z,2710000,62.0,160.0,1,right,MISS M. Bridges 17' fadeaway Shot,[1628969],1610612756.0,PHX,fadeaway,,,Bridges,M. Bridges,,,,,17.21,Missed,,,,,,,,,,,,,,,,,,,
279,PT05M25.00S,2021-12-20T01:54:36.9Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,53,28,2021-12-20T01:54:38Z,2720000,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,278.0,2.0,2.0,0.0,,,,,,,,,
280,PT05M20.00S,2021-12-20T01:54:45.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629028,,,1610612766,53,28,2021-12-20T01:54:55Z,2730000,,,0,,D. Ayton shooting personal FOUL (1 PF) (Bridges 2 FT),"[1629028, 1628970]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,,,,,,,201638.0,,,,,,1.0,0.0,Bridges,1628970.0,,,,,
282,PT05M20.00S,2021-12-20T01:55:12.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628970,,,1610612766,53,29,2021-12-20T01:55:55Z,2750000,,,0,,M. Bridges Free Throw 1 of 2 (5 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
283,PT05M20.00S,2021-12-20T01:55:12.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628970,,,1610612766,53,30,2021-12-20T01:55:55Z,2760000,,,0,,M. Bridges Free Throw 2 of 2 (6 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
284,PT05M10.00S,2021-12-20T01:55:35.1Z,2,REGULAR,3pt,Jump Shot,[],1628969,90.62089356110381,4.6568627450980395,1610612756,56,30,2021-12-20T01:55:38Z,2770000,-227.0,36.0,1,right,M. Bridges 3PT  (11 PTS) (D. Booker 3 AST),"[1628969, 1626164]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,22.95,Made,11.0,D. Booker,1626164.0,3.0,,,,,,,,,,,,,,,
286,PT04M57.00S,2021-12-20T01:55:47.0Z,2,REGULAR,3pt,Jump Shot,[],1628970,32.14520367936925,55.63725490196079,1610612766,56,30,2021-12-20T01:55:50Z,2790000,-28.0,250.0,1,left,MISS M. Bridges 25' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,25.13,Missed,,,,,,,,,,,,,,,,,,,
287,PT04M56.00S,2021-12-20T01:55:48.0Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,56,30,2021-12-20T01:55:50Z,2800000,,,0,,D. Booker REBOUND (Off:0 Def:4),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,286.0,4.0,4.0,0.0,,,,,,,,,
288,PT04M39.00S,2021-12-20T01:56:05.9Z,2,REGULAR,2pt,Jump Shot,[],203109,94.30026281208936,30.88235294117647,1610612756,56,30,2021-12-20T01:56:40Z,2810000,-96.0,1.0,1,right,MISS J. Crowder 9' fadeaway Shot,[203109],1610612756.0,PHX,fadeaway,,,Crowder,J. Crowder,,,,,9.56,Missed,,,,,,,,,,,,,,,,,,,
289,PT04M37.00S,2021-12-20T01:56:07.9Z,2,REGULAR,rebound,defensive,[],202330,,,1610612766,56,30,2021-12-20T01:56:09Z,2820000,,,0,,G. Hayward REBOUND (Off:0 Def:2),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,288.0,2.0,2.0,0.0,,,,,,,,,
290,PT04M32.00S,2021-12-20T01:56:12.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629667,7.178055190538765,61.51960784313726,1610612766,56,30,2021-12-20T01:56:17Z,2830000,-58.0,15.0,1,left,MISS J. McDaniels running Layup,[1629667],1610612766.0,CHA,running,,,McDaniels,J. McDaniels,,,,,5.95,Missed,,,,,,,,,,,,,,,,,,,
291,PT04M31.00S,2021-12-20T01:56:13.7Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,56,30,2021-12-20T01:56:17Z,2840000,,,0,,D. Booker REBOUND (Off:0 Def:5),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,290.0,5.0,5.0,0.0,,,,,,,,,
292,PT04M22.00S,2021-12-20T01:56:22.9Z,2,REGULAR,3pt,Jump Shot,[],1626164,81.15965834428384,94.85294117647058,1610612756,59,30,2021-12-20T01:56:26Z,2850000,224.0,125.0,1,right,D. Booker 25' 3PT step back (10 PTS) (D. Ayton 1 AST),"[1626164, 1629028]",1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,25.66,Made,10.0,D. Ayton,1629028.0,1.0,,,,,,,,,,,,,,,
294,PT04M13.00S,2021-12-20T01:56:34.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612766,59,30,2021-12-20T01:56:40Z,2870000,,,0,,D. Booker shooting personal FOUL (2 PF) (Bridges 2 FT),"[1626164, 1628970]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,,,,,,,1662.0,,,,,,2.0,0.0,Bridges,1628970.0,,,,,
296,PT04M13.00S,2021-12-20T01:56:59.6Z,2,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,59,31,2021-12-20T01:56:59Z,2890000,,,0,,M. Bridges Free Throw 1 of 2 (7 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
297,PT04M13.00S,2021-12-20T01:57:00.3Z,2,REGULAR,substitution,out,[],1629667,,,1610612766,59,31,2021-12-20T01:57:05Z,2900000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT04M13.00S,2021-12-20T01:57:00.3Z,2,REGULAR,substitution,in,[],1629023,,,1610612766,59,31,2021-12-20T01:57:05Z,2910000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT04M13.00S,2021-12-20T01:57:19.1Z,2,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,59,32,2021-12-20T01:57:19Z,2920000,,,0,,M. Bridges Free Throw 2 of 2 (8 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
300,PT04M01.00S,2021-12-20T01:57:32.4Z,2,REGULAR,3pt,Jump Shot,[],203109,78.53153745072274,90.68627450980392,1610612756,59,32,2021-12-20T01:57:38Z,2930000,203.0,149.0,1,right,MISS J. Crowder 25' step back 3PT,[203109],1610612756.0,PHX,step back,,,Crowder,J. Crowder,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,,
301,PT03M57.00S,2021-12-20T01:57:36.4Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,59,32,2021-12-20T01:57:38Z,2940000,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,300.0,2.0,2.0,0.0,,,,,,,,,
302,PT03M42.00S,2021-12-20T01:57:51.4Z,2,REGULAR,3pt,Jump Shot,[],1628970,32.53942181340342,49.26470588235294,1610612766,59,35,2021-12-20T01:57:54Z,2950000,4.0,253.0,1,left,M. Bridges 25' 3PT  (11 PTS) (L. Ball 2 AST),"[1628970, 1630163]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,25.34,Made,11.0,L. Ball,1630163.0,2.0,,,,,,,,,,,,,,,
304,PT03M32.00S,2021-12-20T01:58:14.7Z,2,REGULAR,violation,kicked ball,[],1629023,,,1610612756,59,35,2021-12-20T01:58:43Z,2970000,,,0,,P. Washington kicked ball VIOLATION,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,201638.0,,,,,,,,,,,,,,
305,PT03M19.00S,2021-12-20T01:58:44.2Z,2,REGULAR,2pt,Jump Shot,[],1626164,77.08607095926413,82.84313725490196,1610612756,59,35,2021-12-20T01:58:48Z,2980000,164.0,163.0,1,right,MISS D. Booker 23' step back Shot,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,23.13,Missed,,,,,,,,,,,,,,,,,,,
306,PT03M16.00S,2021-12-20T01:58:47.2Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,59,35,2021-12-20T01:58:48Z,2990000,,,0,,T. Rozier REBOUND (Off:0 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,305.0,3.0,3.0,0.0,,,,,,,,,
307,PT03M11.00S,2021-12-20T01:58:51.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626179,6.915243101182654,58.82352941176471,1610612766,59,35,2021-12-20T01:58:56Z,3000000,-44.0,13.0,1,left,MISS T. Rozier running Layup,[1626179],1610612766.0,CHA,running,,,Rozier,T. Rozier,,,,,4.58,Missed,,,,,,,,,,,,,,,,,,,
308,PT03M09.00S,2021-12-20T01:58:53.9Z,2,REGULAR,rebound,offensive,[],1628970,,,1610612766,59,35,2021-12-20T01:59:08Z,3010000,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,307.0,3.0,2.0,1.0,,,,,,,,,
309,PT03M07.00S,2021-12-20T01:58:55.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629023,32.670827858081466,35.294117647058826,1610612766,59,38,2021-12-20T01:59:02Z,3020000,74.0,255.0,1,left,P. Washington 26' 3PT  (5 PTS) (G. Hayward 3 AST),"[1629023, 202330]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,26.5,Made,5.0,G. Hayward,202330.0,3.0,,,,,,,,,,,,,,,
311,PT02M50.00S,2021-12-20T01:59:12.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,85.23324572930355,45.09803921568628,1610612756,61,38,2021-12-20T01:59:15Z,3040000,-25.0,86.0,1,right,C. Paul 8' pullup Jump Shot (5 PTS) (M. Bridges 4 AST),"[101108, 1628969]",1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,8.97,Made,5.0,M. Bridges,1628969.0,4.0,,,,,,,,,,,,,,,
313,PT02M36.00S,2021-12-20T01:59:26.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,7.835085413929041,46.07843137254902,1610612766,61,40,2021-12-20T01:59:30Z,3060000,20.0,21.0,1,left,M. Bridges driving Layup (13 PTS) (L. Ball 3 AST),"[1628970, 1630163]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,2.88,Made,13.0,L. Ball,1630163.0,3.0,,,,,,,,,,,,,,,
315,PT02M16.00S,2021-12-20T01:59:46.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,89.96386333771353,50.245098039215684,1610612756,63,40,2021-12-20T01:59:51Z,3080000,1.0,42.0,1,right,D. Ayton cutting DUNK (13 PTS) (C. Paul 8 AST),"[1629028, 101108]",1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,4.18,Made,13.0,C. Paul,101108.0,8.0,,,,,,,,,,,,,,,
317,PT02M10.00S,2021-12-20T01:59:52.9Z,2,REGULAR,3pt,Jump Shot,[],202330,25.837713534822605,16.176470588235293,1610612766,63,40,2021-12-20T01:59:56Z,3100000,169.0,190.0,1,left,MISS G. Hayward 25' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,,
318,PT02M07.00S,2021-12-20T01:59:55.9Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,63,40,2021-12-20T01:59:56Z,3110000,,,0,,D. Ayton REBOUND (Off:1 Def:9),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,317.0,10.0,9.0,1.0,,,,,,,,,
319,PT01M50.00S,2021-12-20T02:00:12.3Z,2,REGULAR,3pt,Jump Shot,[],101108,65.1281208935611,35.78431372549019,1610612756,63,40,2021-12-20T02:00:16Z,3120000,-71.0,275.0,1,right,MISS C. Paul 28' 3PT,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,28.43,Missed,,,,,,,,,,,,,,,,,,,
320,PT01M47.00S,2021-12-20T02:00:15.3Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,63,40,2021-12-20T02:00:16Z,3130000,,,0,,L. Ball REBOUND (Off:4 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,319.0,7.0,3.0,4.0,,,,,,,,,
321,PT01M42.00S,2021-12-20T02:00:22.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203109,,,1610612766,63,40,2021-12-20T02:03:14Z,3140000,,,0,,J. Crowder shooting personal FOUL (1 PF) (Washington 2 FT),"[203109, 1629023]",1610612756.0,PHX,shooting,,,Crowder,J. Crowder,,,,,,,,,,,201638.0,,,,,,1.0,0.0,Washington,1629023.0,,,,,
323,PT01M42.00S,2021-12-20T02:00:35.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,63,40,2021-12-20T02:00:35Z,3160000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT01M42.00S,2021-12-20T02:02:51.3Z,2,REGULAR,substitution,out,[],1626179,,,1610612766,63,40,2021-12-20T02:03:09Z,3170000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT01M42.00S,2021-12-20T02:02:51.3Z,2,REGULAR,substitution,out,[],202330,,,1610612766,63,40,2021-12-20T02:03:09Z,3180000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT01M42.00S,2021-12-20T02:02:51.3Z,2,REGULAR,substitution,in,[],1629667,,,1610612766,63,40,2021-12-20T02:03:09Z,3190000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT01M42.00S,2021-12-20T02:02:51.3Z,2,REGULAR,substitution,in,[],1626162,,,1610612766,63,40,2021-12-20T02:03:09Z,3200000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT01M42.00S,2021-12-20T02:03:36.4Z,2,REGULAR,freethrow,1 of 2,[],1629023,,,1610612766,63,41,2021-12-20T02:04:07Z,3210000,,,0,,P. Washington Free Throw 1 of 2 (6 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
329,PT01M42.00S,2021-12-20T02:03:36.4Z,2,REGULAR,freethrow,2 of 2,[],1629023,,,1610612766,63,41,2021-12-20T02:04:07Z,3220000,,,0,,MISS P. Washington Free Throw 2 of 2,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,Missed,,,,,,,,,,,,,,,,,,,
330,PT01M40.00S,2021-12-20T02:03:38.4Z,2,REGULAR,rebound,defensive,[],203109,,,1610612756,63,41,2021-12-20T02:04:07Z,3230000,,,0,,J. Crowder REBOUND (Off:0 Def:2),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,329.0,2.0,2.0,0.0,,,,,,,,,
331,PT01M26.00S,2021-12-20T02:04:19.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,86.41590013140605,49.50980392156863,1610612756,63,41,2021-12-20T02:04:22Z,3240000,-2.0,75.0,1,right,MISS D. Ayton 7' floating Shot,[1629028],1610612756.0,PHX,floating,,,Ayton,D. Ayton,,,,,7.52,Missed,,,,,,,,,,,,,,,,,,,
332,PT01M24.00S,2021-12-20T02:04:21.7Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,63,41,2021-12-20T02:04:22Z,3250000,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,331.0,4.0,3.0,1.0,,,,,,,,,
333,PT01M17.00S,2021-12-20T02:04:29.0Z,2,REGULAR,3pt,Jump Shot,[],1630163,30.56833114323259,71.07843137254902,1610612766,63,41,2021-12-20T02:04:32Z,3260000,-105.0,235.0,1,left,MISS L. Ball 25' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,,
334,PT01M14.00S,2021-12-20T02:04:32.0Z,2,REGULAR,rebound,defensive,[],203109,,,1610612756,63,41,2021-12-20T02:04:32Z,3270000,,,0,,J. Crowder REBOUND (Off:0 Def:3),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,333.0,3.0,3.0,0.0,,,,,,,,,
335,PT01M07.00S,2021-12-20T02:04:38.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,92.46057818659659,46.32352941176471,1610612756,63,41,2021-12-20T02:04:46Z,3280000,-18.0,18.0,1,right,MISS D. Ayton alley-oop Layup,[1629028],1610612756.0,PHX,alley-oop,,,Ayton,D. Ayton,,,,,2.6,Missed,,,,,,,,,,,,,,,,,,,
336,PT01M05.00S,2021-12-20T02:04:40.1Z,2,REGULAR,rebound,defensive,[],1629667,,,1610612766,63,41,2021-12-20T02:04:46Z,3290000,,,0,,J. McDaniels REBOUND (Off:1 Def:1),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,335.0,2.0,1.0,1.0,,,,,,,,,
337,PT01M01.00S,2021-12-20T02:04:44.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629023,7.440867279894875,56.61764705882353,1610612766,63,43,2021-12-20T02:05:12Z,3300000,-33.0,17.0,1,left,P. Washington running reverse Layup (8 PTS) (L. Ball 4 AST),"[1629023, 1630163]",1610612766.0,CHA,running reverse,,,Washington,P. Washington,,,,,3.74,Made,8.0,L. Ball,1630163.0,4.0,,,,,,,,,,,,,,,
341,PT00M46.50S,2021-12-20T02:05:29.7Z,2,REGULAR,3pt,Jump Shot,[],101108,73.01248357424441,82.1078431372549,1610612756,66,43,2021-12-20T02:05:36Z,3320000,161.0,201.0,1,right,C. Paul 25' 3PT  (8 PTS) (D. Ayton 2 AST),"[101108, 1629028]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,25.74,Made,8.0,D. Ayton,1629028.0,2.0,,,,,,,,,,,,,,,
343,PT00M36.00S,2021-12-20T02:05:44.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,7.30946123521682,55.63725490196079,1610612766,66,45,2021-12-20T02:05:49Z,3340000,-28.0,16.0,1,left,L. Ball driving reverse Layup (9 PTS),[1630163],1610612766.0,CHA,driving reverse,,,Ball,L. Ball,,,,,3.25,Made,9.0,,,,,,,,,,,,,,,,,,
344,PT00M29.00S,2021-12-20T02:05:59.6Z,2,REGULAR,turnover,bad pass,[],101108,,,1610612756,66,45,2021-12-20T02:06:05Z,3350000,,,0,,C. Paul bad pass TURNOVER (1 TO),"[101108, 1630163]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,1.0,,,,,,,,,Ball,1630163.0,,,
345,PT00M29.00S,2021-12-20T02:05:59.6Z,2,REGULAR,steal,,[],1630163,,,1610612766,66,45,2021-12-20T02:06:02Z,3360000,,,0,,L. Ball STEAL (2 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M25.40S,2021-12-20T02:06:04.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612766,66,45,2021-12-20T02:06:16Z,3370000,,,0,,D. Booker shooting personal FOUL (3 PF) (Oubre Jr. 2 FT),"[1626164, 1626162]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,,,,,,,1662.0,,,,,,3.0,0.0,Oubre Jr.,1626162.0,,,,,
348,PT00M25.40S,2021-12-20T02:06:36.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626162,,,1610612766,66,46,2021-12-20T02:06:36Z,3390000,,,0,,K. Oubre Jr. Free Throw 1 of 2 (3 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
349,PT00M25.40S,2021-12-20T02:06:52.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626162,,,1610612766,66,47,2021-12-20T02:06:52Z,3400000,,,0,,K. Oubre Jr. Free Throw 2 of 2 (4 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
350,PT00M01.70S,2021-12-20T02:07:19.1Z,2,REGULAR,3pt,Jump Shot,[],203109,91.80354796320631,2.450980392156863,1610612756,69,47,2021-12-20T02:07:22Z,3410000,-238.0,25.0,1,right,J. Crowder 3PT  (8 PTS) (D. Booker 4 AST),"[203109, 1626164]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,23.9,Made,8.0,D. Booker,1626164.0,4.0,,,,,,,,,,,,,,,
352,PT00M00.30S,2021-12-20T02:07:34.2Z,2,REGULAR,3pt,Jump Shot,[],1626162,54.74704336399474,80.88235294117648,1610612766,69,47,2021-12-20T02:07:42Z,3430000,-154.0,462.0,1,left,MISS K. Oubre Jr. 48' pullup 3PT,[1626162],1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,48.72,Missed,,,,,,,,,,,,,,,,,,,
353,PT00M00.10S,2021-12-20T02:07:34.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,69,47,2021-12-20T02:07:42Z,3440000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,352.0,,,,,,,,,,,,
354,PT00M00.00S,2021-12-20T02:07:38.4Z,2,REGULAR,period,end,[],0,,,1610612766,69,47,2021-12-20T02:07:42Z,3450000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2021-12-20T02:22:31.9Z,3,REGULAR,substitution,out,['startperiod'],1629023,,,1610612766,69,47,2021-12-20T02:22:51Z,3460000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2021-12-20T02:22:31.9Z,3,REGULAR,substitution,out,['startperiod'],1629667,,,1610612766,69,47,2021-12-20T02:22:51Z,3470000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2021-12-20T02:22:31.9Z,3,REGULAR,substitution,out,['startperiod'],1626162,,,1610612766,69,47,2021-12-20T02:22:51Z,3480000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2021-12-20T02:22:31.9Z,3,REGULAR,substitution,in,['startperiod'],1626179,,,1610612766,69,47,2021-12-20T02:22:51Z,3490000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2021-12-20T02:22:31.9Z,3,REGULAR,substitution,in,['startperiod'],202330,,,1610612766,69,47,2021-12-20T02:22:51Z,3500000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
