actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
179,PT09M55.00S,2021-10-28T02:39:25.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,32,25,2021-10-28T02:39:25Z,1740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT09M47.00S,2021-10-28T02:39:48.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201580,93.77463863337714,51.470588235294116,1610612756,34,25,2021-10-28T02:39:52Z,1750000,7.0,6.0,1,right,J. McGee alley-oop DUNK (2 PTS) (J. Crowder 1 AST),"[201580, 203109]",1610612756.0,PHX,alley-oop,,,McGee,J. McGee,,,,,0.95,Made,2.0,,,,,,,,,,,,,J. Crowder,203109.0,1.0,,,
182,PT09M34.00S,2021-10-28T02:40:01.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629056,8.623521681997373,53.67647058823529,1610612758,34,25,2021-10-28T02:40:05Z,1770000,-18.0,29.0,1,left,MISS T. Davis driving Layup - blocked,"[1629056, 201580]",1610612758.0,SAC,driving,,,Davis,T. Davis,,,,,3.4,Missed,,,,,,,,,,,,,,,,,McGee,201580.0,
183,PT09M34.00S,2021-10-28T02:40:01.2Z,2,REGULAR,block,,[],201580,,,1610612758,34,25,2021-10-28T02:40:03Z,1780000,,,0,,J. McGee BLOCK (1 BLK),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M31.00S,2021-10-28T02:40:04.2Z,2,REGULAR,rebound,defensive,[],1629013,,,1610612756,34,25,2021-10-28T02:40:05Z,1790000,,,0,,L. Shamet REBOUND (Off:0 Def:2),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,182.0,2.0,2.0,0.0,,,,,,,,,,,,,,
185,PT09M26.00S,2021-10-28T02:40:09.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201580,94.30026281208936,49.50980392156863,1610612756,36,25,2021-10-28T02:40:13Z,1800000,-2.0,1.0,1,right,J. McGee cutting DUNK (4 PTS) (C. Paul 4 AST),"[201580, 101108]",1610612756.0,PHX,cutting,,,McGee,J. McGee,,,,,0.27,Made,4.0,,,,,,,,,,,,,C. Paul,101108.0,4.0,,,
187,PT09M26.00S,2021-10-28T02:40:14.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,36,25,2021-10-28T02:40:14Z,1820000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M26.00S,2021-10-28T02:42:12.7Z,2,REGULAR,substitution,out,[],203109,,,1610612758,36,25,2021-10-28T02:42:40Z,1830000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M26.00S,2021-10-28T02:42:12.7Z,2,REGULAR,substitution,out,[],203090,,,1610612758,36,25,2021-10-28T02:42:40Z,1840000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M26.00S,2021-10-28T02:42:12.7Z,2,REGULAR,substitution,out,[],1626158,,,1610612758,36,25,2021-10-28T02:42:40Z,1850000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M26.00S,2021-10-28T02:42:12.7Z,2,REGULAR,substitution,out,[],1627741,,,1610612758,36,25,2021-10-28T02:42:40Z,1860000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M26.00S,2021-10-28T02:42:12.7Z,2,REGULAR,substitution,in,[],1627846,,,1610612758,36,25,2021-10-28T02:42:40Z,1870000,,,0,,SUB in: A. Nader,[1627846],1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M26.00S,2021-10-28T02:42:12.7Z,2,REGULAR,substitution,in,[],1628368,,,1610612758,36,25,2021-10-28T02:42:40Z,1880000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M26.00S,2021-10-28T02:42:12.7Z,2,REGULAR,substitution,in,[],203084,,,1610612758,36,25,2021-10-28T02:42:40Z,1890000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M26.00S,2021-10-28T02:42:12.7Z,2,REGULAR,substitution,in,[],203458,,,1610612758,36,25,2021-10-28T02:42:40Z,1900000,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M19.00S,2021-10-28T02:43:11.3Z,2,REGULAR,foul,personal,[],1629013,,,1610612758,36,25,2021-10-28T02:43:18Z,1910000,,,0,,L. Shamet personal FOUL (1 PF),"[1629013, 203084]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,2715.0,1.0,0.0,Barnes,203084.0,,,,,,
198,PT09M11.00S,2021-10-28T02:43:35.2Z,2,REGULAR,3pt,Jump Shot,[],1629056,30.305519053876477,67.64705882352942,1610612758,36,25,2021-10-28T02:43:38Z,1930000,-88.0,232.0,1,left,MISS T. Davis 24' 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,24.86,Missed,,,,,,,,,,,,,,,,,,,
199,PT09M10.00S,2021-10-28T02:43:36.2Z,2,REGULAR,rebound,defensive,[],201580,,,1610612756,36,25,2021-10-28T02:43:38Z,1940000,,,0,,J. McGee REBOUND (Off:1 Def:5),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,198.0,6.0,5.0,1.0,,,,,,,,,,,,,,
200,PT08M55.00S,2021-10-28T02:43:51.7Z,2,REGULAR,turnover,lost ball,[],201580,,,1610612756,36,25,2021-10-28T02:43:54Z,1950000,,,0,,J. McGee lost ball TURNOVER (3 TO),"[201580, 203458]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,3.0,Len,203458.0,,,,,,,,,,,
201,PT08M55.00S,2021-10-28T02:43:51.7Z,2,REGULAR,steal,,[],203458,,,1610612758,36,25,2021-10-28T02:43:53Z,1960000,,,0,,A. Len STEAL (1 STL),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M52.00S,2021-10-28T02:43:55.6Z,2,REGULAR,turnover,out-of-bounds,[],203084,,,1610612758,36,25,2021-10-28T02:44:05Z,1970000,,,0,,H. Barnes lost ball out-of-bounds TURNOVER (1 TO),[203084],1610612758.0,SAC,lost ball,,,Barnes,H. Barnes,,,,,,,,,,,,1.0,,,2715.0,,,,,,,,,,
204,PT08M33.00S,2021-10-28T02:44:25.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",101108,94.43166885676742,59.55882352941176,1610612756,36,25,2021-10-28T02:44:29Z,1990000,48.0,0.0,1,right,MISS C. Paul pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,4.78,Missed,,,,,,,,,,,,,,,,,,,
205,PT08M31.00S,2021-10-28T02:44:27.5Z,2,REGULAR,rebound,defensive,[],1629056,,,1610612758,36,25,2021-10-28T02:44:29Z,2000000,,,0,,T. Davis REBOUND (Off:0 Def:1),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,204.0,1.0,1.0,0.0,,,,,,,,,,,,,,
206,PT08M26.00S,2021-10-28T02:44:34.7Z,2,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612758,36,25,2021-10-28T02:44:46Z,2010000,,,0,,C. Johnson shooting personal FOUL (1 PF) (Len 2 FT),"[1629661, 203458]",1610612756.0,PHX,shooting,,,Johnson,C. Johnson,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Len,203458.0,,,,,,
208,PT08M26.00S,2021-10-28T02:45:01.3Z,2,REGULAR,freethrow,1 of 2,[],203458,,,1610612758,36,26,2021-10-28T02:45:01Z,2030000,,,0,,A. Len Free Throw 1 of 2 (3 PTS),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
209,PT08M26.00S,2021-10-28T02:45:01.9Z,2,REGULAR,substitution,out,[],201580,,,1610612758,36,26,2021-10-28T02:45:05Z,2040000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M26.00S,2021-10-28T02:45:01.9Z,2,REGULAR,substitution,in,[],1629028,,,1610612758,36,26,2021-10-28T02:45:05Z,2050000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M26.00S,2021-10-28T02:45:31.4Z,2,REGULAR,freethrow,2 of 2,[],203458,,,1610612758,36,27,2021-10-28T02:45:31Z,2060000,,,0,,A. Len Free Throw 2 of 2 (4 PTS),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
212,PT08M08.00S,2021-10-28T02:45:50.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627846,92.85479632063075,53.18627450980392,1610612756,36,27,2021-10-28T02:45:58Z,2070000,16.0,15.0,1,right,MISS A. Nader driving reverse Layup,[1627846],1610612756.0,PHX,driving reverse,,,Nader,A. Nader,,,,,2.17,Missed,,,,,,,,,,,,,,,,,,,
213,PT08M07.00S,2021-10-28T02:45:51.5Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,36,27,2021-10-28T02:45:54Z,2080000,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,212.0,2.0,2.0,0.0,,,,,,,,,,,,,,
214,PT07M55.00S,2021-10-28T02:46:03.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,8.09789750328515,51.9607843137255,1610612758,36,29,2021-10-28T02:46:06Z,2090000,-10.0,24.0,1,left,H. Barnes driving bank Jump Shot (6 PTS) (T. Davis 1 AST),"[203084, 1629056]",1610612758.0,SAC,driving bank,,,Barnes,H. Barnes,,,,,2.56,Made,6.0,,,,,,,,,,,,,T. Davis,1629056.0,1.0,,,
216,PT07M39.00S,2021-10-28T02:46:20.1Z,2,REGULAR,turnover,bad pass,[],1627846,,,1610612756,36,29,2021-10-28T02:46:23Z,2110000,,,0,,A. Nader bad pass TURNOVER (1 TO),"[1627846, 1629056]",1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,,,,,,1.0,Davis,1629056.0,,,,,,,,,,,
217,PT07M39.00S,2021-10-28T02:46:20.1Z,2,REGULAR,steal,,[],1629056,,,1610612758,36,29,2021-10-28T02:46:22Z,2120000,,,0,,T. Davis STEAL (1 STL),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M37.00S,2021-10-28T02:46:24.0Z,2,REGULAR,foul,personal,[],101108,,,1610612758,36,29,2021-10-28T02:46:32Z,2130000,,,0,,C. Paul take personal FOUL (1 PF),"[101108, 1629056]",1610612756.0,PHX,take,,,Paul,C. Paul,,,,,,,,,,,,,,,2715.0,1.0,0.0,Davis,1629056.0,,,,,,
220,PT07M28.00S,2021-10-28T02:46:47.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628368,16.63929040735874,61.51960784313726,1610612758,36,29,2021-10-28T02:46:51Z,2150000,-58.0,104.0,1,left,MISS D. Fox 11' driving floating bank Shot,[1628368],1610612758.0,SAC,driving floating bank,,,Fox,D. Fox,,,,,11.88,Missed,,,,,,,,,,,,,,,,,,,
222,PT07M24.00S,2021-10-28T02:46:51.0Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,36,29,2021-10-28T02:46:51Z,2170000,,,0,,D. Ayton REBOUND (Off:1 Def:6),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,220.0,7.0,6.0,1.0,,,,,,,,,,,,,,
223,PT07M22.00S,2021-10-28T02:46:53.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627846,94.43166885676742,49.754901960784316,1610612756,38,29,2021-10-28T02:46:57Z,2180000,-1.0,0.0,1,right,A. Nader running Layup (2 PTS) (C. Paul 5 AST),"[1627846, 101108]",1610612756.0,PHX,running,,,Nader,A. Nader,,,,,0.12,Made,2.0,,,,,,,,,,,,,C. Paul,101108.0,5.0,,,
225,PT07M11.00S,2021-10-28T02:47:04.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,7.30946123521682,47.05882352941176,1610612758,38,31,2021-10-28T02:47:06Z,2200000,15.0,16.0,1,left,T. Haliburton driving bank Jump Shot (5 PTS),[1630169],1610612758.0,SAC,driving bank,,,Haliburton,T. Haliburton,,,,,2.19,Made,5.0,,,,,,,,,,,,,,,,,,
226,PT07M02.00S,2021-10-28T02:47:13.0Z,2,REGULAR,2pt,Jump Shot,[],1629028,79.10643889618922,27.810968137254903,1610612756,40,31,2021-10-28T02:47:20Z,2210000,-111.0,144.0,1,right,D. Ayton 18' Jump Shot (10 PTS) (L. Shamet 1 AST),"[1629028, 1629013]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,18.17,Made,10.0,,,,,,,,,,,,,L. Shamet,1629013.0,1.0,,,
228,PT06M46.00S,2021-10-28T02:47:29.1Z,2,REGULAR,3pt,Jump Shot,[],203458,3.1044678055190538,96.32352941176471,1610612758,40,34,2021-10-28T02:47:33Z,2230000,-232.0,-23.0,1,left,A. Len 3PT  (7 PTS) (D. Fox 2 AST),"[203458, 1628368]",1610612758.0,SAC,,,,Len,A. Len,,,,,23.28,Made,7.0,,,,,,,,,,,,,D. Fox,1628368.0,2.0,,,
230,PT06M30.00S,2021-10-28T02:47:48.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,40,34,2021-10-28T02:47:48Z,2250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M30.00S,2021-10-28T02:47:51.1Z,2,REGULAR,substitution,out,[],1629661,,,1610612756,40,34,2021-10-28T02:47:53Z,2260000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M30.00S,2021-10-28T02:47:51.1Z,2,REGULAR,substitution,in,[],1628969,,,1610612756,40,34,2021-10-28T02:47:53Z,2270000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M27.00S,2021-10-28T02:48:05.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629013,94.1688567674113,49.50980392156863,1610612756,40,34,2021-10-28T02:48:09Z,2280000,-2.0,2.0,1,right,MISS L. Shamet cutting Layup - blocked,"[1629013, 203458]",1610612756.0,PHX,cutting,,,Shamet,L. Shamet,,,,,0.34,Missed,,,,,,,,,,,,,,,,,Len,203458.0,
234,PT06M27.00S,2021-10-28T02:48:05.8Z,2,REGULAR,block,,[],203458,,,1610612756,40,34,2021-10-28T02:48:07Z,2290000,,,0,,A. Len BLOCK (1 BLK),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M25.00S,2021-10-28T02:48:07.8Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612758,40,34,2021-10-28T02:48:09Z,2300000,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,233.0,1.0,1.0,0.0,,,,,,,,,,,,,,
236,PT06M22.00S,2021-10-28T02:48:10.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203084,5.732588699080158,53.92156862745098,1610612758,40,36,2021-10-28T02:48:16Z,2310000,-20.0,1.0,1,left,H. Barnes running Layup (8 PTS) (T. Davis 2 AST),"[203084, 1629056]",1610612758.0,SAC,running,,,Barnes,H. Barnes,,,,,1.96,Made,8.0,,,,,,,,,,,,,T. Davis,1629056.0,2.0,,,
238,PT06M22.00S,2021-10-28T02:48:18.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,40,36,2021-10-28T02:48:18Z,2330000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M22.00S,2021-10-28T02:50:38.0Z,2,REGULAR,substitution,out,[],101108,,,1610612756,40,36,2021-10-28T02:50:59Z,2340000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M22.00S,2021-10-28T02:50:38.0Z,2,REGULAR,substitution,out,[],1629013,,,1610612756,40,36,2021-10-28T02:50:59Z,2350000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M22.00S,2021-10-28T02:50:38.0Z,2,REGULAR,substitution,in,[],1626164,,,1610612756,40,36,2021-10-28T02:50:59Z,2360000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M22.00S,2021-10-28T02:50:38.0Z,2,REGULAR,substitution,in,[],203901,,,1610612756,40,36,2021-10-28T02:50:59Z,2370000,,,0,,SUB in: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M19.00S,2021-10-28T02:51:28.7Z,2,REGULAR,stoppage,equipment issue,[],0,,,1610612756,40,36,2021-10-28T02:51:28Z,2380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M04.00S,2021-10-28T02:51:48.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,94.69448094612353,49.754901960784316,1610612756,42,36,2021-10-28T02:51:51Z,2390000,-1.0,-3.0,1,right,D. Ayton alley-oop DUNK (12 PTS) (D. Booker 2 AST),"[1629028, 1626164]",1610612756.0,PHX,alley-oop,,,Ayton,D. Ayton,,,,,0.29,Made,12.0,,,,,,,,,,,,,D. Booker,1626164.0,2.0,,,
246,PT05M47.00S,2021-10-28T02:52:05.1Z,2,REGULAR,3pt,Jump Shot,[],1629056,21.895532194480946,9.313725490196079,1610612758,42,36,2021-10-28T02:52:08Z,2410000,203.0,153.0,1,left,MISS T. Davis 25' 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,,
247,PT05M45.00S,2021-10-28T02:52:07.1Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,42,36,2021-10-28T02:52:08Z,2420000,,,0,,D. Ayton REBOUND (Off:1 Def:7),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,246.0,8.0,7.0,1.0,,,,,,,,,,,,,,
248,PT05M35.00S,2021-10-28T02:52:16.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203901,83.26215505913272,49.50980392156863,1610612756,44,36,2021-10-28T02:52:19Z,2430000,-2.0,105.0,1,right,E. Payton 10' driving floating Jump Shot (5 PTS),[203901],1610612756.0,PHX,driving floating,,,Payton,E. Payton,,,,,10.48,Made,5.0,,,,,,,,,,,,,,,,,,
249,PT05M24.00S,2021-10-28T02:52:28.3Z,2,REGULAR,2pt,Jump Shot,[],1628368,22.28975032851511,60.78431372549019,1610612758,44,38,2021-10-28T02:52:32Z,2440000,-54.0,157.0,1,left,D. Fox 16' step back Jump Shot (5 PTS),[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,16.6,Made,5.0,,,,,,,,,,,,,,,,,,
250,PT05M07.00S,2021-10-28T02:52:45.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203901,92.06636005256242,51.9607843137255,1610612756,44,38,2021-10-28T02:52:48Z,2450000,10.0,22.0,1,right,MISS E. Payton driving Layup,[203901],1610612756.0,PHX,driving,,,Payton,E. Payton,,,,,2.42,Missed,,,,,,,,,,,,,,,,,,,
252,PT05M04.00S,2021-10-28T02:52:48.0Z,2,REGULAR,rebound,defensive,[],203458,,,1610612758,44,38,2021-10-28T02:52:48Z,2470000,,,0,,A. Len REBOUND (Off:0 Def:2),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,250.0,2.0,2.0,0.0,,,,,,,,,,,,,,
254,PT05M00.00S,2021-10-28T02:52:54.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,29.25427069645204,75.0,1610612758,44,38,2021-10-28T02:53:04Z,2490000,-125.0,222.0,1,left,MISS T. Haliburton 25' 3PT,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,,
255,PT04M58.00S,2021-10-28T02:52:56.9Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,44,38,2021-10-28T02:53:04Z,2500000,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,254.0,1.0,1.0,0.0,,,,,,,,,,,,,,
257,PT04M52.00S,2021-10-28T02:53:00.3Z,2,REGULAR,turnover,bad pass,[],1628969,,,1610612756,44,38,2021-10-28T02:53:09Z,2520000,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628969, 1630169]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,1.0,Haliburton,1630169.0,,,,,,,,,,,
258,PT04M52.00S,2021-10-28T02:53:00.3Z,2,REGULAR,steal,,[],1630169,,,1610612758,44,38,2021-10-28T02:53:03Z,2530000,,,0,,T. Haliburton STEAL (2 STL),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M47.00S,2021-10-28T02:53:04.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630169,6.783837056504599,49.26470588235294,1610612758,44,40,2021-10-28T02:53:12Z,2540000,4.0,11.0,1,left,T. Haliburton running DUNK (7 PTS),[1630169],1610612758.0,SAC,running,,,Haliburton,T. Haliburton,,,,,1.19,Made,7.0,,,,,,,,,,,,,,,,,,
260,PT04M32.00S,2021-10-28T02:53:19.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,93.95532194480947,37.01363357843137,1610612756,44,40,2021-10-28T02:53:32Z,2550000,-65.0,4.0,1,right,MISS D. Booker 6' driving floating bank Shot,[1626164],1610612756.0,PHX,driving floating bank,,,Booker,D. Booker,,,,,6.5,Missed,,,,,,,,,,,,,,,,,,,
261,PT04M28.00S,2021-10-28T02:53:23.8Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612756,44,40,2021-10-28T02:53:32Z,2560000,,,0,,D. Ayton REBOUND (Off:2 Def:7),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,260.0,9.0,7.0,2.0,,,,,,,,,,,,,,
262,PT04M28.00S,2021-10-28T02:53:23.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,94.40999984741211,50.0,1610612756,46,40,2021-10-28T02:53:23Z,2570000,0.0,0.0,1,right,D. Ayton tip Layup (14 PTS),[1629028],1610612756.0,PHX,tip,,,Ayton,D. Ayton,,,,,0.0,Made,14.0,,,,,,,,,,,,,,,,,,
263,PT04M13.00S,2021-10-28T02:53:39.3Z,2,REGULAR,2pt,Jump Shot,[],1629056,17.296320630749015,31.372549019607842,1610612758,46,40,2021-10-28T02:53:43Z,2580000,93.0,110.0,1,left,MISS T. Davis 14' driving floating bank Shot,[1629056],1610612758.0,SAC,driving floating bank,,,Davis,T. Davis,,,,,14.42,Missed,,,,,,,,,,,,,,,,,,,
264,PT04M11.00S,2021-10-28T02:53:41.3Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,46,40,2021-10-28T02:53:43Z,2590000,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,263.0,2.0,2.0,0.0,,,,,,,,,,,,,,
265,PT04M10.00S,2021-10-28T02:53:45.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626164,94.30026281208936,52.20588235294118,1610612756,48,40,2021-10-28T02:53:49Z,2600000,11.0,1.0,1,right,D. Booker running Layup (9 PTS),[1626164],1610612756.0,PHX,running,,,Booker,D. Booker,,,,,1.11,Made,9.0,,,,,,,,,,,,,,,,,,
266,PT04M10.00S,2021-10-28T02:53:50.1Z,2,REGULAR,foul,personal,['1freethrow'],1628368,,,1610612756,48,40,2021-10-28T02:53:54Z,2610000,,,0,,D. Fox shooting personal FOUL (2 PF) (Booker 1 FT),"[1628368, 1626164]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,,,,,,,,,,,2715.0,2.0,0.0,Booker,1626164.0,,,,,,
268,PT04M10.00S,2021-10-28T02:53:55.8Z,2,REGULAR,substitution,out,[],1627846,,,1610612756,48,40,2021-10-28T02:54:38Z,2630000,,,0,,SUB out: A. Nader,[1627846],1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M10.00S,2021-10-28T02:53:55.8Z,2,REGULAR,substitution,in,[],203109,,,1610612756,48,40,2021-10-28T02:54:38Z,2640000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M10.00S,2021-10-28T02:54:00.5Z,2,REGULAR,substitution,out,[],1630169,,,1610612756,48,40,2021-10-28T02:54:38Z,2650000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M10.00S,2021-10-28T02:54:00.5Z,2,REGULAR,substitution,out,[],1629056,,,1610612756,48,40,2021-10-28T02:54:38Z,2660000,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M10.00S,2021-10-28T02:54:00.5Z,2,REGULAR,substitution,in,[],1630558,,,1610612756,48,40,2021-10-28T02:54:38Z,2670000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
