actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
89,PT05M51.00S,2021-12-28T02:23:55.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1626164,,,1610612756,7,17,2021-12-28T02:23:56Z,890000,,,0,,D. Booker clear-path Free Throw 1 of 2 (3 PTS),[1626164],1610612756.0,PHX,clear-path,,,Booker,D. Booker,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
90,PT05M51.00S,2021-12-28T02:23:59.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1626164,,,1610612756,8,17,2021-12-28T02:23:59Z,900000,,,0,,D. Booker clear-path Free Throw 2 of 2 (4 PTS),[1626164],1610612756.0,PHX,clear-path,,,Booker,D. Booker,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
91,PT05M44.00S,2021-12-28T02:24:21.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630188,66.67214191852825,55.14705882352941,1610612756,11,17,2021-12-28T02:24:29Z,910000,26.0,261.0,1,right,J. Smith 26' 3PT bank (3 PTS) (C. Paul 3 AST),"[1630188, 101108]",1610612756.0,PHX,bank,,,Smith,J. Smith,,,,,26.21,Made,,,,,3.0,C. Paul,101108.0,3.0,,,,,,,,,,,
93,PT05M21.00S,2021-12-28T02:24:45.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,14.50394218134035,50.245098039215684,1610612763,11,19,2021-12-28T02:24:49Z,930000,-1.0,84.0,1,left,J. Morant 8' driving floating Jump Shot (4 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,8.38,Made,,,,,4.0,,,,,,,,,,,,,,
94,PT05M08.00S,2021-12-28T02:24:56.9Z,1,REGULAR,2pt,Jump Shot,[],101108,82.04664914586071,67.64705882352942,1610612756,11,19,2021-12-28T02:25:02Z,940000,88.0,116.0,1,right,MISS C. Paul 14' step back Shot,[101108],1610612756.0,PHX,step back,,,Paul,C. Paul,,,,,14.6,Missed,,,,,,,,,,,,,,,,,,,
95,PT05M07.00S,2021-12-28T02:24:57.9Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,11,19,2021-12-28T02:25:02Z,950000,,,0,,S. Adams REBOUND (Off:3 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,94.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
96,PT05M01.00S,2021-12-28T02:25:04.8Z,1,REGULAR,3pt,Jump Shot,[],1630217,27.90735873850197,18.382352941176478,1610612763,11,19,2021-12-28T02:26:21Z,960000,158.0,210.0,1,left,MISS D. Bane 26' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,,
97,PT04M56.00S,2021-12-28T02:25:09.9Z,1,REGULAR,rebound,offensive,[],203937,,,1610612763,11,19,2021-12-28T02:25:10Z,970000,,,0,,K. Anderson REBOUND (Off:1 Def:0),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,96.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
98,PT04M54.00S,2021-12-28T02:25:12.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629630,32.24375821287779,60.78431372549019,1610612763,11,19,2021-12-28T02:26:44Z,980000,-54.0,251.0,1,left,MISS J. Morant 25' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,,
99,PT04M50.00S,2021-12-28T02:25:16.1Z,1,REGULAR,rebound,defensive,[],201580,,,1610612756,11,19,2021-12-28T02:25:21Z,990000,,,0,,J. McGee REBOUND (Off:0 Def:1),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,98.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
100,PT04M41.00S,2021-12-28T02:25:26.5Z,1,REGULAR,foul,personal,['2freethrow'],203500,,,1610612756,11,19,2021-12-28T02:25:54Z,1000000,,,0,,S. Adams shooting personal FOUL (1 PF) (Paul 2 FT),"[203500, 101108]",1610612763.0,MEM,shooting,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Paul,101108.0,
102,PT04M41.00S,2021-12-28T02:26:01.1Z,1,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,12,19,2021-12-28T02:26:01Z,1020000,,,0,,C. Paul Free Throw 1 of 2 (1 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
103,PT04M41.00S,2021-12-28T02:26:02.2Z,1,REGULAR,substitution,out,[],1630188,,,1610612756,12,19,2021-12-28T02:26:12Z,1030000,,,0,,SUB out: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M41.00S,2021-12-28T02:26:02.2Z,1,REGULAR,substitution,out,[],1628969,,,1610612756,12,19,2021-12-28T02:26:12Z,1040000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M41.00S,2021-12-28T02:26:02.2Z,1,REGULAR,substitution,out,[],203500,,,1610612756,12,19,2021-12-28T02:26:12Z,1050000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M41.00S,2021-12-28T02:26:02.2Z,1,REGULAR,substitution,in,[],1629013,,,1610612756,12,19,2021-12-28T02:26:12Z,1060000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M41.00S,2021-12-28T02:26:02.2Z,1,REGULAR,substitution,in,[],1626166,,,1610612756,12,19,2021-12-28T02:26:12Z,1070000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M41.00S,2021-12-28T02:26:02.2Z,1,REGULAR,substitution,in,[],1630214,,,1610612756,12,19,2021-12-28T02:26:12Z,1080000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M41.00S,2021-12-28T02:26:31.5Z,1,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,13,19,2021-12-28T02:26:31Z,1090000,,,0,,C. Paul Free Throw 2 of 2 (2 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
110,PT04M32.00S,2021-12-28T02:26:42.8Z,1,REGULAR,3pt,Jump Shot,[],1630214,32.90078843626807,50.245098039215684,1610612763,13,19,2021-12-28T02:26:47Z,1100000,-1.0,257.0,1,left,MISS X. Tillman 25' 3PT,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
111,PT04M30.00S,2021-12-28T02:26:44.8Z,1,REGULAR,rebound,defensive,[],201580,,,1610612756,13,19,2021-12-28T02:26:47Z,1110000,,,0,,J. McGee REBOUND (Off:0 Def:2),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,110.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
112,PT04M18.00S,2021-12-28T02:27:00.0Z,1,REGULAR,foul,personal,[],203937,,,1610612756,13,19,2021-12-28T02:27:14Z,1120000,,,0,,K. Anderson personal FOUL (1 PF),"[203937, 1626164]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Booker,1626164.0,
114,PT04M18.00S,2021-12-28T02:27:12.2Z,1,REGULAR,substitution,out,[],201580,,,1610612756,13,19,2021-12-28T02:27:15Z,1140000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M18.00S,2021-12-28T02:27:12.2Z,1,REGULAR,substitution,in,[],1630188,,,1610612756,13,19,2021-12-28T02:27:15Z,1150000,,,0,,SUB in: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M16.00S,2021-12-28T02:27:25.6Z,1,REGULAR,turnover,bad pass,[],101108,,,1610612756,13,19,2021-12-28T02:27:30Z,1160000,,,0,,C. Paul bad pass TURNOVER (1 TO),"[101108, 1630214]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,1.0,Tillman,1630214.0,,,,,,
117,PT04M16.00S,2021-12-28T02:27:25.6Z,1,REGULAR,steal,,[],1630214,,,1610612763,13,19,2021-12-28T02:27:27Z,1170000,,,0,,X. Tillman STEAL (1 STL),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT04M02.00S,2021-12-28T02:27:39.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630217,8.196452036793687,96.07843137254902,1610612763,13,22,2021-12-28T02:27:43Z,1180000,-230.0,25.0,1,left,D. Bane 3PT  (9 PTS) (J. Morant 2 AST),"[1630217, 1629630]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,23.17,Made,,,,,9.0,J. Morant,1629630.0,2.0,,,,,,,,,,,
120,PT03M50.00S,2021-12-28T02:27:53.4Z,1,REGULAR,foul,personal,['2freethrow'],203937,,,1610612756,13,22,2021-12-28T02:28:03Z,1200000,,,0,,K. Anderson shooting personal FOUL (2 PF) (Smith 2 FT),"[203937, 1630188]",1610612763.0,MEM,shooting,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,201246.0,2.0,0.0,Smith,1630188.0,
122,PT03M50.00S,2021-12-28T02:28:18.4Z,1,REGULAR,freethrow,1 of 2,[],1630188,,,1610612756,14,22,2021-12-28T02:28:18Z,1220000,,,0,,J. Smith Free Throw 1 of 2 (4 PTS),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
123,PT03M50.00S,2021-12-28T02:28:19.1Z,1,REGULAR,substitution,out,[],101108,,,1610612756,14,22,2021-12-28T02:28:21Z,1230000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M50.00S,2021-12-28T02:28:19.1Z,1,REGULAR,substitution,in,[],203901,,,1610612756,14,22,2021-12-28T02:28:21Z,1240000,,,0,,SUB in: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M50.00S,2021-12-28T02:28:24.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,14,22,2021-12-28T02:28:24Z,1250000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M50.00S,2021-12-28T02:30:40.1Z,1,REGULAR,substitution,out,[],203901,,,1610612756,14,22,2021-12-28T02:31:00Z,1260000,,,0,,SUB out: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M50.00S,2021-12-28T02:30:40.1Z,1,REGULAR,substitution,in,[],1628969,,,1610612756,14,22,2021-12-28T02:31:00Z,1270000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M50.00S,2021-12-28T02:31:24.8Z,1,REGULAR,freethrow,2 of 2,[],1630188,,,1610612756,15,22,2021-12-28T02:31:24Z,1280000,,,0,,J. Smith Free Throw 2 of 2 (5 PTS),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
129,PT03M27.00S,2021-12-28T02:31:49.7Z,1,REGULAR,turnover,bad pass,[],1629630,,,1610612763,15,22,2021-12-28T02:31:55Z,1290000,,,0,,J. Morant bad pass TURNOVER (1 TO),"[1629630, 1630188]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,1.0,Smith,1630188.0,,,,,,
130,PT03M27.00S,2021-12-28T02:31:49.7Z,1,REGULAR,steal,,[],1630188,,,1610612756,15,22,2021-12-28T02:31:51Z,1300000,,,0,,J. Smith STEAL (1 STL),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M21.00S,2021-12-28T02:31:55.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629013,90.98226018396846,48.774509803921575,1610612756,15,22,2021-12-28T02:32:00Z,1310000,-6.0,32.0,1,right,MISS L. Shamet running Layup - blocked,"[1629013, 1630217]",1610612756.0,PHX,running,,,Shamet,L. Shamet,,,,,3.29,Missed,,,,,,,,,Bane,1630217.0,,,,,,,,,
132,PT03M21.00S,2021-12-28T02:31:55.3Z,1,REGULAR,block,,[],1630217,,,1610612756,15,22,2021-12-28T02:31:57Z,1320000,,,0,,D. Bane BLOCK (1 BLK),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT03M19.00S,2021-12-28T02:31:57.3Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,15,22,2021-12-28T02:32:00Z,1330000,,,0,,D. Bane REBOUND (Off:0 Def:3),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,131.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
134,PT03M18.00S,2021-12-28T02:32:00.5Z,1,REGULAR,foul,personal,[],1626166,,,1610612763,15,22,2021-12-28T02:32:26Z,1340000,,,0,,C. Payne take personal FOUL (1 PF),"[1626166, 1630217]",1610612756.0,PHX,take,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Bane,1630217.0,
136,PT03M18.00S,2021-12-28T02:32:09.0Z,1,REGULAR,substitution,out,[],1628969,,,1610612763,15,22,2021-12-28T02:32:17Z,1360000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT03M18.00S,2021-12-28T02:32:09.0Z,1,REGULAR,substitution,out,[],1629630,,,1610612763,15,22,2021-12-28T02:32:17Z,1370000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT03M18.00S,2021-12-28T02:32:09.0Z,1,REGULAR,substitution,in,[],1629661,,,1610612763,15,22,2021-12-28T02:32:17Z,1380000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT03M18.00S,2021-12-28T02:32:09.0Z,1,REGULAR,substitution,in,[],1626145,,,1610612763,15,22,2021-12-28T02:32:17Z,1390000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT03M07.00S,2021-12-28T02:32:33.8Z,1,REGULAR,3pt,Jump Shot,[],1629681,18.971747700394218,6.617647058823522,1610612763,15,22,2021-12-28T02:32:41Z,1400000,217.0,126.0,1,left,MISS K. Tillie 25' 3PT,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,25.07,Missed,,,,,,,,,,,,,,,,,,,
141,PT03M06.00S,2021-12-28T02:32:38.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,15,22,2021-12-28T02:32:38Z,1410000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,140.0,,,,,,,,,,,,,,,,,,
142,PT03M06.00S,2021-12-28T02:32:40.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,15,22,2021-12-28T02:32:40Z,1420000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M53.00S,2021-12-28T02:32:59.1Z,1,REGULAR,2pt,Jump Shot,[],1626164,77.973061760841,53.18627450980392,1610612756,17,22,2021-12-28T02:33:04Z,1430000,16.0,155.0,1,right,D. Booker 15' pullup Jump Shot (6 PTS) (C. Payne 1 AST),"[1626164, 1626166]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,15.54,Made,,,,,6.0,C. Payne,1626166.0,1.0,,,,,,,,,,,
145,PT02M37.00S,2021-12-28T02:33:14.8Z,1,REGULAR,3pt,Jump Shot,[],1630217,30.14126149802891,24.019607843137265,1610612763,17,25,2021-12-28T02:33:22Z,1450000,130.0,231.0,1,left,D. Bane 26' 3PT  (12 PTS) (X. Tillman 1 AST),"[1630217, 1630214]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,26.48,Made,,,,,12.0,X. Tillman,1630214.0,1.0,,,,,,,,,,,
147,PT02M19.00S,2021-12-28T02:33:33.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,91.50788436268068,44.36274509803921,1610612756,19,25,2021-12-28T02:33:37Z,1470000,-28.0,27.0,1,right,J. Smith Layup (7 PTS) (D. Booker 1 AST),"[1630188, 1626164]",1610612756.0,PHX,,,,Smith,J. Smith,,,,,3.92,Made,,,,,7.0,D. Booker,1626164.0,1.0,,,,,,,,,,,
149,PT02M00.00S,2021-12-28T02:33:54.3Z,1,REGULAR,turnover,traveling,[],1626145,,,1610612763,19,25,2021-12-28T02:34:00Z,1490000,,,0,,T. Jones traveling TURNOVER (1 TO),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,1.0,,,2002.0,,,,,
150,PT01M49.00S,2021-12-28T02:34:15.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626166,89.4053876478318,28.431372549019613,1610612756,19,25,2021-12-28T02:37:35Z,1500000,-108.0,47.0,1,right,MISS C. Payne 11' driving floating Shot,[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,11.76,Missed,,,,,,,,,,,,,,,,,,,
151,PT01M47.00S,2021-12-28T02:34:17.0Z,1,REGULAR,rebound,offensive,[],1630188,,,1610612756,19,25,2021-12-28T02:34:17Z,1510000,,,0,,J. Smith REBOUND (Off:1 Def:1),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,150.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
152,PT01M44.00S,2021-12-28T02:34:19.3Z,1,REGULAR,turnover,lost ball,[],1630188,,,1610612756,19,25,2021-12-28T02:34:26Z,1520000,,,0,,J. Smith lost ball TURNOVER (1 TO),"[1630188, 1630214]",1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,1.0,Tillman,1630214.0,,,,,,
153,PT01M44.00S,2021-12-28T02:34:19.3Z,1,REGULAR,steal,,[],1630214,,,1610612763,19,25,2021-12-28T02:36:45Z,1530000,,,0,,X. Tillman STEAL (2 STL),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M36.00S,2021-12-28T02:34:30.4Z,1,REGULAR,turnover,traveling,[],203937,,,1610612763,19,25,2021-12-28T02:34:36Z,1540000,,,0,,K. Anderson traveling TURNOVER (1 TO),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,1.0,,,201246.0,,,,,
155,PT01M36.00S,2021-12-28T02:34:36.6Z,1,REGULAR,substitution,out,[],203937,,,1610612756,19,25,2021-12-28T02:34:41Z,1550000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT01M36.00S,2021-12-28T02:34:36.6Z,1,REGULAR,substitution,out,[],1630217,,,1610612756,19,25,2021-12-28T02:34:41Z,1560000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT01M36.00S,2021-12-28T02:34:36.6Z,1,REGULAR,substitution,in,[],1629723,,,1610612756,19,25,2021-12-28T02:34:41Z,1570000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT01M36.00S,2021-12-28T02:34:36.6Z,1,REGULAR,substitution,in,[],1628991,,,1610612756,19,25,2021-12-28T02:34:41Z,1580000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT01M24.00S,2021-12-28T02:35:01.9Z,1,REGULAR,turnover,bad pass,[],1626164,,,1610612756,19,25,2021-12-28T02:35:05Z,1590000,,,0,,D. Booker bad pass TURNOVER (1 TO),"[1626164, 1629681]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,1.0,Tillie,1629681.0,,,,,,
160,PT01M24.00S,2021-12-28T02:35:01.9Z,1,REGULAR,steal,,[],1629681,,,1610612763,19,25,2021-12-28T02:39:10Z,1600000,,,0,,K. Tillie STEAL (1 STL),[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT01M19.00S,2021-12-28T02:35:06.7Z,1,REGULAR,turnover,bad pass,[],1630214,,,1610612763,19,25,2021-12-28T02:35:51Z,1610000,,,0,,X. Tillman bad pass TURNOVER (1 TO),"[1630214, 1629661]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,1.0,Johnson,1629661.0,,,,,,
162,PT01M19.00S,2021-12-28T02:35:06.7Z,1,REGULAR,steal,,[],1629661,,,1610612756,19,25,2021-12-28T02:35:08Z,1620000,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT01M14.00S,2021-12-28T02:35:10.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629013,70.61432325886992,23.529411764705884,1610612756,22,25,2021-12-28T02:35:15Z,1630000,-132.0,224.0,1,right,L. Shamet 25' 3PT  (3 PTS) (C. Payne 2 AST),"[1629013, 1626166]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,25.99,Made,,,,,3.0,C. Payne,1626166.0,2.0,,,,,,,,,,,
165,PT00M50.20S,2021-12-28T02:35:36.0Z,1,REGULAR,turnover,lost ball,[],1630214,,,1610612763,22,25,2021-12-28T02:35:40Z,1650000,,,0,,X. Tillman lost ball TURNOVER (2 TO),"[1630214, 1629013]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,2.0,Shamet,1629013.0,,,,,,
166,PT00M50.20S,2021-12-28T02:35:36.0Z,1,REGULAR,steal,,[],1629013,,,1610612756,22,25,2021-12-28T02:42:06Z,1660000,,,0,,L. Shamet STEAL (1 STL),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M44.40S,2021-12-28T02:35:42.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626166,90.71944809461235,42.40196078431373,1610612756,24,25,2021-12-28T02:35:57Z,1670000,-38.0,35.0,1,right,C. Payne running Layup (2 PTS),[1626166],1610612756.0,PHX,running,,,Payne,C. Payne,,,,,5.15,Made,,,,,2.0,,,,,,,,,,,,,,
168,PT00M32.30S,2021-12-28T02:36:03.2Z,1,REGULAR,2pt,Jump Shot,[],1626145,22.125492772667542,41.17647058823529,1610612763,24,25,2021-12-28T02:42:40Z,1680000,44.0,155.0,1,left,MISS T. Jones 16' pullup Shot,[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,16.16,Missed,,,,,,,,,,,,,,,,,,,
169,PT00M29.60S,2021-12-28T02:36:05.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,24,25,2021-12-28T02:36:10Z,1690000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,168.0,,,,,,,,,,,,,,,,,,
170,PT00M29.60S,2021-12-28T02:36:08.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,24,25,2021-12-28T02:36:08Z,1700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT00M04.90S,2021-12-28T02:36:39.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630188,91.37647831800263,53.431372549019606,1610612756,24,25,2021-12-28T02:36:57Z,1710000,17.0,29.0,1,right,MISS J. Smith Jump Shot - blocked,"[1630188, 1629681]",1610612756.0,PHX,,,,Smith,J. Smith,,,,,3.34,Missed,,,,,,,,,Tillie,1629681.0,,,,,,,,,
172,PT00M04.90S,2021-12-28T02:36:39.7Z,1,REGULAR,block,,[],1629681,,,1610612756,24,25,2021-12-28T02:36:41Z,1720000,,,0,,K. Tillie BLOCK (1 BLK),[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT00M02.30S,2021-12-28T02:36:42.3Z,1,REGULAR,rebound,defensive,[],1629681,,,1610612763,24,25,2021-12-28T02:36:42Z,1730000,,,0,,K. Tillie REBOUND (Off:0 Def:1),[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,171.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
174,PT00M00.00S,2021-12-28T02:36:45.8Z,1,REGULAR,3pt,Jump Shot,[],1629681,40.65374507227333,44.11764705882353,1610612763,24,25,2021-12-28T02:37:00Z,1740000,29.0,330.0,1,left,MISS K. Tillie 33' 3PT,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,33.09,Missed,,,,,,,,,,,,,,,,,,,
175,PT00M00.00S,2021-12-28T02:36:45.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,24,25,2021-12-28T02:37:00Z,1750000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,174.0,,,,,,,,,,,,,,,,,,
176,PT00M00.00S,2021-12-28T02:36:49.8Z,1,REGULAR,period,end,[],0,,,1610612763,24,25,2021-12-28T02:36:49Z,1760000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2021-12-28T02:39:23.0Z,2,REGULAR,substitution,out,['startperiod'],1626164,,,1610612763,24,25,2021-12-28T02:39:38Z,1770000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2021-12-28T02:39:23.0Z,2,REGULAR,substitution,out,['startperiod'],1630188,,,1610612763,24,25,2021-12-28T02:39:38Z,1780000,,,0,,SUB out: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
