actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
178,PT09M10.00S,2022-03-19T02:41:22.1Z,2,REGULAR,rebound,offensive,[],1628470,,,1610612756,34,27,2022-03-19T02:41:37Z,1730000,,,0,,T. Craig REBOUND (Off:2 Def:1),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,177.0,3.0,1.0,2.0,,,,,,,,,,,,,,
179,PT09M10.00S,2022-03-19T02:41:25.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628470,6.389618922470433,49.50980392156863,1610612756,36,27,2022-03-19T02:41:41Z,1740000,2.0,8.0,1,left,T. Craig tip DUNK (9 PTS),[1628470],1610612756.0,PHX,tip,,,Craig,T. Craig,,,,,0.8,Made,,,,,,,,9.0,,,,,,,,,,
180,PT08M49.00S,2022-03-19T02:41:42.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202696,89.83245729303549,50.49019607843137,1610612741,36,29,2022-03-19T02:42:25Z,1750000,2.0,43.0,1,right,N. Vucevic Hook (8 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,4.32,Made,,,,,,,,8.0,,,,,,,,,,
181,PT08M37.00S,2022-03-19T02:41:55.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201580,4.418528252299605,48.77450980392157,1610612756,38,29,2022-03-19T02:41:59Z,1760000,6.0,-11.0,1,left,J. McGee alley-oop DUNK (4 PTS) (C. Payne 4 AST),"[201580, 1626166]",1610612756.0,PHX,alley-oop,,,McGee,J. McGee,,,,,1.26,Made,,,,,,,,4.0,C. Payne,1626166.0,4.0,,,,,,,
183,PT08M20.00S,2022-03-19T02:42:12.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,92.59198423127464,47.05882352941176,1610612741,38,31,2022-03-19T02:42:22Z,1780000,-15.0,17.0,1,right,C. White Layup (2 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,2.25,Made,,,,,,,,2.0,,,,,,,,,,
184,PT07M57.00S,2022-03-19T02:42:38.6Z,2,REGULAR,foul,personal,[],1629632,,,1610612756,38,31,2022-03-19T02:42:46Z,1790000,,,0,,C. White personal FOUL (1 PF),"[1629632, 1629013]",1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Shamet,1629013.0,,
186,PT07M57.00S,2022-03-19T02:42:45.0Z,2,REGULAR,substitution,out,[],202696,,,1610612756,38,31,2022-03-19T02:42:52Z,1810000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
187,PT07M57.00S,2022-03-19T02:42:45.0Z,2,REGULAR,substitution,out,[],201942,,,1610612756,38,31,2022-03-19T02:42:52Z,1820000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
188,PT07M57.00S,2022-03-19T02:42:45.0Z,2,REGULAR,substitution,in,[],203897,,,1610612756,38,31,2022-03-19T02:42:52Z,1830000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
189,PT07M57.00S,2022-03-19T02:42:45.0Z,2,REGULAR,substitution,in,[],202684,,,1610612756,38,31,2022-03-19T02:42:52Z,1840000,,,0,,SUB in: T. Thompson,[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
191,PT07M51.00S,2022-03-19T02:43:07.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,6.258212877792378,54.41176470588235,1610612756,38,31,2022-03-19T02:43:10Z,1850000,-22.0,6.0,1,left,MISS C. Payne driving floating bank Shot,[1626166],1610612756.0,PHX,driving floating bank,,,Payne,C. Payne,,,,,2.3,Missed,,,,,,,,,,,,,,,,,,
192,PT07M49.00S,2022-03-19T02:43:09.7Z,2,REGULAR,rebound,defensive,[],1627884,,,1610612741,38,31,2022-03-19T02:43:10Z,1860000,,,0,,D. Jones Jr. REBOUND (Off:0 Def:2),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,191.0,2.0,2.0,0.0,,,,,,,,,,,,,,
193,PT07M45.00S,2022-03-19T02:43:17.6Z,2,REGULAR,foul,personal,['2freethrow'],1628470,,,1610612741,38,31,2022-03-19T02:43:24Z,1870000,,,0,,T. Craig shooting personal FOUL (2 PF) (White 2 FT),"[1628470, 1629632]",1610612756.0,PHX,shooting,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,202007.0,2.0,0.0,White,1629632.0,,
195,PT07M45.00S,2022-03-19T02:43:41.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629632,,,1610612741,38,32,2022-03-19T02:43:41Z,1890000,,,0,,C. White Free Throw 1 of 2 (3 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
196,PT07M45.00S,2022-03-19T02:43:43.1Z,2,REGULAR,substitution,out,[],201580,,,1610612741,38,32,2022-03-19T02:43:46Z,1900000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
197,PT07M45.00S,2022-03-19T02:43:43.1Z,2,REGULAR,substitution,in,[],1629028,,,1610612741,38,32,2022-03-19T02:43:46Z,1910000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M45.00S,2022-03-19T02:43:59.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629632,,,1610612741,38,33,2022-03-19T02:43:59Z,1920000,,,0,,C. White Free Throw 2 of 2 (4 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
199,PT07M27.00S,2022-03-19T02:44:20.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629013,15.325229960578188,39.21568627450981,1610612756,40,33,2022-03-19T02:44:26Z,1930000,54.0,92.0,1,left,L. Shamet 10' pullup Jump Shot (2 PTS),[1629013],1610612756.0,PHX,pullup,,,Shamet,L. Shamet,,,,,10.63,Made,,,,,,,,2.0,,,,,,,,,,
200,PT07M15.00S,2022-03-19T02:44:32.3Z,2,REGULAR,3pt,Jump Shot,[],1629632,75.64060446780552,12.009803921568627,1610612741,40,36,2022-03-19T02:44:36Z,1940000,-190.0,176.0,1,right,C. White 25' 3PT  (7 PTS) (T. Thompson 1 AST),"[1629632, 202684]",1610612741.0,CHI,,,,White,C. White,,,,,25.93,Made,,,,,,,,7.0,T. Thompson,202684.0,1.0,,,,,,,
202,PT07M01.00S,2022-03-19T02:44:45.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,12.697109067017081,49.26470588235294,1610612756,42,36,2022-03-19T02:44:53Z,1960000,4.0,67.0,1,left,C. Payne 6' floating Jump Shot (6 PTS),[1626166],1610612756.0,PHX,floating,,,Payne,C. Payne,,,,,6.7,Made,,,,,,,,6.0,,,,,,,,,,
203,PT06M52.00S,2022-03-19T02:44:54.2Z,2,REGULAR,2pt,Jump Shot,[],1629632,90.22667542706965,77.94117647058823,1610612741,42,38,2022-03-19T02:44:58Z,1970000,140.0,39.0,1,right,C. White 14' Jump Shot (9 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,14.51,Made,,,,,,,,9.0,,,,,,,,,,
204,PT06M44.00S,2022-03-19T02:45:05.6Z,2,REGULAR,foul,personal,[],1629632,,,1610612756,42,38,2022-03-19T02:45:11Z,1980000,,,0,,C. White personal FOUL (2 PF),"[1629632, 1626166]",1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,1179.0,2.0,0.0,Payne,1626166.0,,
206,PT06M44.00S,2022-03-19T02:45:11.9Z,2,REGULAR,substitution,out,[],1630688,,,1610612756,42,38,2022-03-19T02:45:27Z,2000000,,,0,,SUB out: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,
207,PT06M44.00S,2022-03-19T02:45:11.9Z,2,REGULAR,substitution,out,[],1627884,,,1610612756,42,38,2022-03-19T02:45:27Z,2010000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,
208,PT06M44.00S,2022-03-19T02:45:11.9Z,2,REGULAR,substitution,in,[],1626164,,,1610612756,42,38,2022-03-19T02:45:27Z,2020000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
209,PT06M44.00S,2022-03-19T02:45:11.9Z,2,REGULAR,substitution,in,[],1629750,,,1610612756,42,38,2022-03-19T02:45:27Z,2030000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
210,PT06M38.00S,2022-03-19T02:45:40.3Z,2,REGULAR,3pt,Jump Shot,[],1629013,31.750985545335087,41.17647058823529,1610612756,45,38,2022-03-19T02:45:46Z,2040000,44.0,246.0,1,left,L. Shamet 24' 3PT  (5 PTS) (D. Ayton 1 AST),"[1629013, 1629028]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,24.99,Made,,,,,,,,5.0,D. Ayton,1629028.0,1.0,,,,,,,
212,PT06M38.00S,2022-03-19T02:45:48.6Z,2,REGULAR,foul,personal,['1freethrow'],1629750,,,1610612756,45,38,2022-03-19T02:46:02Z,2060000,,,0,,J. Green shooting personal FOUL (1 PF) (Shamet 1 FT),"[1629750, 1629013]",1610612741.0,CHI,shooting,,,Green,J. Green,,,,,,,,,,,,,,,,,,1179.0,1.0,0.0,Shamet,1629013.0,,
214,PT06M38.00S,2022-03-19T02:46:13.0Z,2,REGULAR,freethrow,1 of 1,[],1629013,,,1610612756,46,38,2022-03-19T02:46:13Z,2080000,,,0,,L. Shamet Free Throw 1 of 1 (6 PTS),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
215,PT06M22.00S,2022-03-19T02:46:30.1Z,2,REGULAR,3pt,Jump Shot,[],1629632,92.19776609724047,3.431372549019608,1610612741,46,38,2022-03-19T02:46:33Z,2090000,-233.0,21.0,1,right,MISS C. White 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,23.37,Missed,,,,,,,,,,,,,,,,,,
216,PT06M21.00S,2022-03-19T02:46:31.1Z,2,REGULAR,rebound,defensive,[],1628470,,,1610612756,46,38,2022-03-19T02:46:33Z,2100000,,,0,,T. Craig REBOUND (Off:2 Def:2),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,215.0,4.0,2.0,2.0,,,,,,,,,,,,,,
217,PT06M18.00S,2022-03-19T02:46:37.3Z,2,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612756,46,38,2022-03-19T02:46:51Z,2110000,,,0,,A. Dosunmu shooting personal FOUL (2 PF) (Booker 2 FT),"[1630245, 1626164]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,1199.0,2.0,0.0,Booker,1626164.0,,
219,PT06M18.00S,2022-03-19T02:47:02.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1626164,,,1610612756,47,38,2022-03-19T02:47:02Z,2130000,,,0,,D. Booker Free Throw 1 of 2 (14 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,,,,,,,,14.0,,,,,,,,,,
220,PT06M18.00S,2022-03-19T02:47:03.2Z,2,REGULAR,substitution,out,[],1628470,,,1610612756,47,38,2022-03-19T02:47:09Z,2140000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M18.00S,2022-03-19T02:47:03.2Z,2,REGULAR,substitution,out,[],1626166,,,1610612756,47,38,2022-03-19T02:47:09Z,2150000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M18.00S,2022-03-19T02:47:03.2Z,2,REGULAR,substitution,in,[],203901,,,1610612756,47,38,2022-03-19T02:47:09Z,2160000,,,0,,SUB in: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M18.00S,2022-03-19T02:47:03.2Z,2,REGULAR,substitution,in,[],1628969,,,1610612756,47,38,2022-03-19T02:47:09Z,2170000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M18.00S,2022-03-19T02:47:21.1Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1626164,,,1610612756,48,38,2022-03-19T02:47:21Z,2180000,,,0,,D. Booker Free Throw 2 of 2 (15 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,,,,,,,,15.0,,,,,,,,,,
225,PT06M02.00S,2022-03-19T02:47:40.4Z,2,REGULAR,foul,personal,['2freethrow'],1626164,,,1610612741,48,38,2022-03-19T02:47:46Z,2190000,,,0,,D. Booker shooting personal FOUL (1 PF) (Thompson 2 FT),"[1626164, 202684]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Thompson,202684.0,,
227,PT06M02.00S,2022-03-19T02:48:12.6Z,2,REGULAR,freethrow,1 of 2,[],202684,,,1610612741,48,39,2022-03-19T02:48:12Z,2210000,,,0,,T. Thompson Free Throw 1 of 2 (5 PTS),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
228,PT06M02.00S,2022-03-19T02:48:13.2Z,2,REGULAR,substitution,out,[],1629632,,,1610612741,48,39,2022-03-19T02:48:17Z,2220000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M02.00S,2022-03-19T02:48:13.2Z,2,REGULAR,substitution,in,[],201942,,,1610612741,48,39,2022-03-19T02:48:17Z,2230000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M02.00S,2022-03-19T02:48:31.3Z,2,REGULAR,freethrow,2 of 2,[],202684,,,1610612741,48,40,2022-03-19T02:48:31Z,2240000,,,0,,T. Thompson Free Throw 2 of 2 (6 PTS),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
231,PT05M41.00S,2022-03-19T02:48:54.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629013,4.418528252299605,54.166666666666664,1610612756,50,40,2022-03-19T02:49:00Z,2250000,-21.0,-11.0,1,left,L. Shamet driving reverse Layup (8 PTS),[1629013],1610612756.0,PHX,driving reverse,,,Shamet,L. Shamet,,,,,2.35,Made,,,,,,,,8.0,,,,,,,,,,
232,PT05M19.00S,2022-03-19T02:49:16.1Z,2,REGULAR,3pt,Jump Shot,[],201942,90.3580814717477,3.1862745098039214,1610612741,50,40,2022-03-19T02:49:20Z,2260000,-234.0,38.0,1,right,MISS D. DeRozan 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,23.72,Missed,,,,,,,,,,,,,,,,,,
233,PT05M16.00S,2022-03-19T02:49:19.1Z,2,REGULAR,rebound,defensive,[],203901,,,1610612756,50,40,2022-03-19T02:49:20Z,2270000,,,0,,E. Payton REBOUND (Off:0 Def:1),[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,232.0,1.0,1.0,0.0,,,,,,,,,,,,,,
234,PT05M07.00S,2022-03-19T02:49:27.7Z,2,REGULAR,2pt,Jump Shot,[],1629028,20.318659658344284,27.696078431372552,1610612756,52,40,2022-03-19T02:49:30Z,2280000,112.0,138.0,1,left,D. Ayton 17' Jump Shot (6 PTS) (E. Payton 3 AST),"[1629028, 203901]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,17.78,Made,,,,,,,,6.0,E. Payton,203901.0,3.0,,,,,,,
236,PT04M55.00S,2022-03-19T02:49:40.9Z,2,REGULAR,turnover,lost ball,[],1630245,,,1610612741,52,40,2022-03-19T02:49:43Z,2300000,,,0,,A. Dosunmu lost ball TURNOVER (1 TO),"[1630245, 203901]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,1.0,Payton,203901.0,,,,,,,,,,,
237,PT04M55.00S,2022-03-19T02:49:40.9Z,2,REGULAR,steal,,[],203901,,,1610612756,52,40,2022-03-19T02:49:42Z,2310000,,,0,,E. Payton STEAL (1 STL),[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,
238,PT04M49.00S,2022-03-19T02:49:46.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629013,8.886333771353483,4.166666666666666,1610612756,52,40,2022-03-19T02:49:51Z,2320000,229.0,31.0,1,left,MISS L. Shamet 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,23.13,Missed,,,,,,,,,,,,,,,,,,
239,PT04M46.00S,2022-03-19T02:49:49.8Z,2,REGULAR,rebound,defensive,[],1629750,,,1610612741,52,40,2022-03-19T02:49:51Z,2330000,,,0,,J. Green REBOUND (Off:1 Def:2),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,238.0,3.0,2.0,1.0,,,,,,,,,,,,,,
240,PT04M36.00S,2022-03-19T02:49:59.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,93.51182654402102,40.68627450980392,1610612741,52,40,2022-03-19T02:50:02Z,2340000,-47.0,8.0,1,right,MISS Z. LaVine driving Layup,[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,4.74,Missed,,,,,,,,,,,,,,,,,,
241,PT04M35.00S,2022-03-19T02:50:00.1Z,2,REGULAR,rebound,offensive,[],202684,,,1610612741,52,40,2022-03-19T02:50:00Z,2350000,,,0,,T. Thompson REBOUND (Off:2 Def:1),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,240.0,3.0,1.0,2.0,,,,,,,,,,,,,,
242,PT04M34.00S,2022-03-19T02:50:00.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202684,91.5407358738502,53.431372549019606,1610612741,52,42,2022-03-19T02:50:05Z,2360000,17.0,27.0,1,right,T. Thompson putback Layup (8 PTS),[202684],1610612741.0,CHI,putback,,,Thompson,T. Thompson,,,,,3.2,Made,,,,,,,,8.0,,,,,,,,,,
243,PT04M18.00S,2022-03-19T02:50:17.0Z,2,REGULAR,3pt,Jump Shot,[],1629013,8.754927726675426,96.32352941176471,1610612756,52,42,2022-03-19T02:50:21Z,2370000,-232.0,30.0,1,left,MISS L. Shamet step back 3PT,[1629013],1610612756.0,PHX,step back,,,Shamet,L. Shamet,,,,,23.35,Missed,,,,,,,,,,,,,,,,,,
244,PT04M15.00S,2022-03-19T02:50:20.0Z,2,REGULAR,rebound,defensive,[],1629750,,,1610612741,52,42,2022-03-19T02:50:21Z,2380000,,,0,,J. Green REBOUND (Off:1 Def:3),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,243.0,4.0,3.0,1.0,,,,,,,,,,,,,,
245,PT04M12.00S,2022-03-19T02:50:30.4Z,2,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612741,52,42,2022-03-19T02:50:36Z,2390000,,,0,,M. Bridges shooting personal FOUL (1 PF) (LaVine 2 FT),"[1628969, 203897]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,1179.0,1.0,0.0,LaVine,203897.0,,
247,PT04M12.00S,2022-03-19T02:50:59.9Z,2,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,52,43,2022-03-19T02:54:08Z,2410000,,,0,,Z. LaVine Free Throw 1 of 2 (3 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
248,PT04M12.00S,2022-03-19T02:51:06.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,52,43,2022-03-19T02:51:06Z,2420000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M12.00S,2022-03-19T02:53:31.0Z,2,REGULAR,substitution,out,[],1629013,,,1610612741,52,43,2022-03-19T02:53:42Z,2430000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M12.00S,2022-03-19T02:53:31.0Z,2,REGULAR,substitution,out,[],202684,,,1610612741,52,43,2022-03-19T02:53:42Z,2440000,,,0,,SUB out: T. Thompson,[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M12.00S,2022-03-19T02:53:31.0Z,2,REGULAR,substitution,out,[],1630245,,,1610612741,52,43,2022-03-19T02:53:42Z,2450000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M12.00S,2022-03-19T02:53:31.0Z,2,REGULAR,substitution,out,[],1629750,,,1610612741,52,43,2022-03-19T02:53:42Z,2460000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M12.00S,2022-03-19T02:53:31.0Z,2,REGULAR,substitution,in,[],1628470,,,1610612741,52,43,2022-03-19T02:53:42Z,2470000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M12.00S,2022-03-19T02:53:31.0Z,2,REGULAR,substitution,in,[],1629632,,,1610612741,52,43,2022-03-19T02:53:42Z,2480000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M12.00S,2022-03-19T02:53:31.0Z,2,REGULAR,substitution,in,[],1627936,,,1610612741,52,43,2022-03-19T02:53:42Z,2490000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M12.00S,2022-03-19T02:53:31.0Z,2,REGULAR,substitution,in,[],202696,,,1610612741,52,43,2022-03-19T02:53:42Z,2500000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M12.00S,2022-03-19T02:50:59.9Z,2,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,52,43,2022-03-19T02:54:08Z,2510000,,,0,,MISS Z. LaVine Free Throw 2 of 2,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Missed,,,,,,,,,,,,,,,,,,
258,PT04M10.00S,2022-03-19T02:51:01.9Z,2,REGULAR,rebound,defensive,[],1628470,,,1610612756,52,43,2022-03-19T02:54:08Z,2520000,,,0,,T. Craig REBOUND (Off:2 Def:3),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,257.0,5.0,3.0,2.0,,,,,,,,,,,,,,
259,PT03M49.00S,2022-03-19T02:54:28.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,13.091327201051248,45.09803921568628,1610612756,54,43,2022-03-19T02:54:32Z,2530000,25.0,71.0,1,left,D. Ayton 7' turnaround Hook (8 PTS),[1629028],1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,7.47,Made,,,,,,,,8.0,,,,,,,,,,
260,PT03M27.00S,2022-03-19T02:54:49.5Z,2,REGULAR,2pt,Jump Shot,[],202696,81.15965834428384,75.0,1610612741,54,45,2022-03-19T02:54:52Z,2540000,125.0,125.0,1,right,N. Vucevic 17' Jump Shot (10 PTS) (Z. LaVine 5 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,17.65,Made,,,,,,,,10.0,Z. LaVine,203897.0,5.0,,,,,,,
262,PT03M06.00S,2022-03-19T02:55:10.5Z,2,REGULAR,2pt,Jump Shot,[],1628969,22.28975032851511,44.85294117647059,1610612756,54,45,2022-03-19T02:55:17Z,2560000,26.0,157.0,1,left,MISS M. Bridges 15' Jump Shot,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,15.91,Missed,,,,,,,,,,,,,,,,,,
263,PT03M06.00S,2022-03-19T02:55:10.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,54,45,2022-03-19T02:55:17Z,2570000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,262.0,,,,,,,,,,,,,,,,,
264,PT03M06.00S,2022-03-19T02:55:15.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,54,45,2022-03-19T02:55:15Z,2580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT02M48.00S,2022-03-19T02:55:36.3Z,2,REGULAR,3pt,Jump Shot,[],1629632,70.77858081471747,79.16666666666666,1610612741,54,45,2022-03-19T02:55:40Z,2590000,146.0,222.0,1,right,MISS C. White 26' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,26.58,Missed,,,,,,,,,,,,,,,,,,
266,PT02M46.00S,2022-03-19T02:55:38.3Z,2,REGULAR,rebound,defensive,[],1628470,,,1610612756,54,45,2022-03-19T02:55:40Z,2600000,,,0,,T. Craig REBOUND (Off:2 Def:4),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,265.0,6.0,4.0,2.0,,,,,,,,,,,,,,
267,PT02M27.00S,2022-03-19T02:55:57.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,7.440867279894875,65.68627450980392,1610612756,56,45,2022-03-19T02:56:37Z,2610000,-78.0,17.0,1,left,D. Booker 8' pullup Jump Shot (17 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,8.03,Made,,,,,,,,17.0,,,,,,,,,,
268,PT02M03.00S,2022-03-19T02:56:21.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,94.1688567674113,51.9607843137255,1610612741,56,45,2022-03-19T02:56:27Z,2620000,10.0,2.0,1,right,MISS Z. LaVine driving reverse Layup,[203897],1610612741.0,CHI,driving reverse,,,LaVine,Z. LaVine,,,,,1.01,Missed,,,,,,,,,,,,,,,,,,
