actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
195,PT08M41.00S,2021-11-22T01:44:08.2Z,2,REGULAR,substitution,in,[],203109,,,1610612756,55,39,2021-11-22T01:44:54Z,1930000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M41.00S,2021-11-22T01:44:08.2Z,2,REGULAR,substitution,in,[],1628420,,,1610612756,55,39,2021-11-22T01:44:54Z,1940000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M41.00S,2021-11-22T01:44:08.2Z,2,REGULAR,substitution,in,[],203932,,,1610612756,55,39,2021-11-22T01:44:54Z,1950000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M41.00S,2021-11-22T01:44:08.2Z,2,REGULAR,substitution,in,[],203210,,,1610612756,55,39,2021-11-22T01:44:54Z,1960000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M41.00S,2021-11-22T01:44:08.2Z,2,REGULAR,substitution,out,[],1626166,,,1610612756,55,39,2021-11-22T01:45:09Z,1965000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M25.00S,2021-11-22T01:44:56.3Z,2,REGULAR,3pt,Jump Shot,[],1629013,10.298948751642584,5.392156862745097,1610612756,55,39,2021-11-22T01:47:55Z,1970000,223.0,44.0,1,left,MISS L. Shamet step back 3PT,[1629013],1610612756.0,PHX,step back,,,Shamet,L. Shamet,,,,,,,,,,Missed,,22.74,,,,,,,,,,,,,
200,PT08M21.00S,2021-11-22T01:45:00.8Z,2,REGULAR,rebound,defensive,[],203210,,,1610612743,55,39,2021-11-22T01:45:00Z,1980000,,,0,,J. Green REBOUND (Off:1 Def:2),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,199.0,3.0,2.0,1.0,,,,,,,,,
201,PT08M15.00S,2021-11-22T01:45:06.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,90.19382391590013,62.745098039215684,1610612743,55,41,2021-11-22T01:45:12Z,1990000,64.0,40.0,1,right,A. Gordon 7' Layup (11 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,Made,11.0,7.51,,,,,,,,,,,,,
203,PT07M57.00S,2021-11-22T01:45:24.9Z,2,REGULAR,3pt,Jump Shot,[],1629661,8.853482260183966,97.79411764705883,1610612756,55,41,2021-11-22T01:45:29Z,2000000,-239.0,31.0,1,left,MISS C. Johnson 24' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,Missed,,24.1,,,,,,,,,,,,,
204,PT07M54.00S,2021-11-22T01:45:27.9Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612756,55,41,2021-11-22T01:45:29Z,2010000,,,0,,D. Ayton REBOUND (Off:1 Def:0),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,203.0,1.0,0.0,1.0,,,,,,,,,
205,PT07M53.00S,2021-11-22T01:45:29.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629028,13.32128777923785,29.65686274509804,1610612756,57,41,2021-11-22T01:49:21Z,2020000,102.0,73.0,1,left,D. Ayton 12' turnaround Jump Shot (11 PTS),[1629028],1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,,,,,,Made,11.0,12.5,,,,,,,,,,,,,
206,PT07M42.00S,2021-11-22T01:45:39.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203210,91.90210249671485,41.666666666666664,1610612743,57,43,2021-11-22T01:45:44Z,2030000,-42.0,24.0,1,right,J. Green cutting Layup (4 PTS) (F. Campazzo 1 AST),"[203210, 1630267]",1610612743.0,DEN,cutting,,,Green,J. Green,,,,,,,,,,Made,4.0,4.79,,,,,F. Campazzo,1630267.0,1.0,,,,,,
208,PT07M36.00S,2021-11-22T01:45:49.5Z,2,REGULAR,foul,personal,[],203932,,,1610612756,57,43,2021-11-22T01:46:03Z,2050000,,,0,,A. Gordon personal FOUL (2 PF),"[203932, 203109]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,201640.0,2.0,0.0,Crowder,203109.0,,,,,,,,,,,,,,,,
210,PT07M30.00S,2021-11-22T01:46:14.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,10.693166885676746,51.22549019607843,1610612756,59,43,2021-11-22T01:46:23Z,2070000,-6.0,48.0,1,left,D. Ayton cutting Layup (13 PTS) (C. Paul 7 AST),"[1629028, 101108]",1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,,,,,,Made,13.0,4.84,,,,,C. Paul,101108.0,7.0,,,,,,
212,PT07M30.00S,2021-11-22T01:46:16.6Z,2,REGULAR,foul,personal,['1freethrow'],1628420,,,1610612756,59,43,2021-11-22T01:46:26Z,2090000,,,0,,M. Morris shooting personal FOUL (2 PF) (Ayton 1 FT),"[1628420, 1629028]",1610612743.0,DEN,shooting,,,Morris,M. Morris,,,,,1627541.0,2.0,0.0,Ayton,1629028.0,,,,,,,,,,,,,,,,
214,PT07M30.00S,2021-11-22T01:46:41.1Z,2,REGULAR,freethrow,1 of 1,[],1629028,,,1610612756,60,43,2021-11-22T01:46:41Z,2110000,,,0,,D. Ayton Free Throw 1 of 1 (14 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
215,PT07M19.00S,2021-11-22T01:46:56.8Z,2,REGULAR,2pt,Jump Shot,[],203932,94.79303547963207,25.980392156862735,1610612743,60,43,2021-11-22T01:47:00Z,2120000,-120.0,-4.0,1,right,MISS A. Gordon 12' step back Shot,[203932],1610612743.0,DEN,step back,,,Gordon,A. Gordon,,,,,,,,,,Missed,,12.02,,,,,,,,,,,,,
216,PT07M16.00S,2021-11-22T01:46:59.8Z,2,REGULAR,rebound,defensive,[],1629013,,,1610612756,60,43,2021-11-22T01:47:00Z,2130000,,,0,,L. Shamet REBOUND (Off:0 Def:1),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,215.0,1.0,1.0,0.0,,,,,,,,,
217,PT07M13.00S,2021-11-22T01:47:04.6Z,2,REGULAR,foul,personal,[],1630267,,,1610612756,60,43,2021-11-22T01:47:12Z,2140000,,,0,,F. Campazzo personal FOUL (2 PF),"[1630267, 101108]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,1627541.0,2.0,0.0,Paul,101108.0,,,,,,,,,,,,,,,,
219,PT07M02.00S,2021-11-22T01:47:55.8Z,2,REGULAR,2pt,Jump Shot,[],1629028,24.490801576872528,50.98039215686275,1610612756,62,43,2021-11-22T01:47:59Z,2160000,-5.0,178.0,1,left,D. Ayton 17' turnaround Jump Shot (16 PTS) (C. Paul 8 AST),"[1629028, 101108]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,,,,,,Made,16.0,17.78,,,,,C. Paul,101108.0,8.0,,,,,,
221,PT06M38.00S,2021-11-22T01:48:19.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,93.34756898817345,42.64705882352941,1610612743,62,45,2021-11-22T01:48:24Z,2180000,-37.0,10.0,1,right,A. Gordon driving reverse Layup (13 PTS) (J. Green 3 AST),"[203932, 203210]",1610612743.0,DEN,driving reverse,,,Gordon,A. Gordon,,,,,,,,,,Made,13.0,3.81,,,,,J. Green,203210.0,3.0,,,,,,
222,PT06M21.00S,2021-11-22T01:48:36.4Z,2,REGULAR,2pt,Jump Shot,[],1629013,21.73127463863338,74.75490196078431,1610612756,62,45,2021-11-22T01:48:39Z,2190000,-124.0,152.0,1,left,MISS L. Shamet 19' pullup Shot,[1629013],1610612756.0,PHX,pullup,,,Shamet,L. Shamet,,,,,,,,,,Missed,,19.59,,,,,,,,,,,,,
223,PT06M19.00S,2021-11-22T01:48:38.4Z,2,REGULAR,rebound,defensive,[],203210,,,1610612743,62,45,2021-11-22T01:48:39Z,2200000,,,0,,J. Green REBOUND (Off:1 Def:3),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,222.0,4.0,3.0,1.0,,,,,,,,,
224,PT06M06.00S,2021-11-22T01:48:53.2Z,2,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612743,62,45,2021-11-22T01:49:08Z,2210000,,,0,,D. Ayton shooting personal FOUL (1 PF) (Gordon 2 FT),"[1629028, 203932]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,201640.0,1.0,0.0,Gordon,203932.0,,,,,,,,,,,,,,,,
236,PT06M06.00S,2021-11-22T01:50:11.1Z,2,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,62,45,2021-11-22T02:10:45Z,2224062,,,0,,MISS A. Gordon Free Throw 1 of 2,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,Missed,,,,,,,,,,,,,,,
237,PT06M06.00S,2021-11-22T01:50:11.1Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612743,62,45,2021-11-22T02:10:45Z,2226093,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,236.0,,,,,,,,,,,,
352,PT06M06.00S,2021-11-22T01:50:11.1Z,2,REGULAR,substitution,out,[],1629013,,,1610612743,62,45,2021-11-22T02:11:32Z,2226601,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT06M06.00S,2021-11-22T01:50:11.1Z,2,REGULAR,substitution,out,[],1629661,,,1610612743,62,45,2021-11-22T02:11:32Z,2226855,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT06M06.00S,2021-11-22T01:50:11.1Z,2,REGULAR,substitution,in,[],1626164,,,1610612743,62,45,2021-11-22T02:11:32Z,2226982,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT06M06.00S,2021-11-22T01:50:11.1Z,2,REGULAR,substitution,in,[],1628969,,,1610612743,62,45,2021-11-22T02:11:32Z,2227045,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M06.00S,2021-11-22T01:50:11.1Z,2,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,62,45,2021-11-22T02:10:45Z,2227109,,,0,,MISS A. Gordon Free Throw 2 of 2,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,Missed,,,,,,,,,,,,,,,
239,PT06M06.00S,2021-11-22T01:50:11.1Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,62,45,2021-11-22T02:10:45Z,2227617,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,238.0,3.0,3.0,0.0,,,,,,,,,
227,PT05M57.00S,2021-11-22T01:50:13.5Z,2,REGULAR,3pt,Jump Shot,[],101108,28.695795006570307,77.69607843137254,1610612756,62,45,2021-11-22T04:02:08Z,2228710,-138.0,217.0,1,left,MISS C. Paul 25' 3PT,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,Missed,,25.76,,,,,,,,,,,,,
228,PT05M55.00S,2021-11-22T01:50:15.5Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612756,62,45,2021-11-22T04:02:08Z,2228730,,,0,,D. Ayton REBOUND (Off:2 Def:0),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,227.0,2.0,0.0,2.0,,,,,,,,,
229,PT05M53.00S,2021-11-22T01:50:13.7Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203109,15.292378449408673,74.26470588235294,1610612756,62,45,2021-11-22T03:59:45Z,2228740,-121.0,91.0,1,left,MISS J. Crowder 15' Jump Shot,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,Missed,,15.18,,,,,,,,,,,,,
230,PT05M50.00S,2021-11-22T01:50:16.7Z,2,REGULAR,rebound,defensive,[],203210,,,1610612743,62,45,2021-11-22T03:59:45Z,2228745,,,0,,J. Green REBOUND (Off:1 Def:4),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,229.0,5.0,4.0,1.0,,,,,,,,,
231,PT05M33.00S,2021-11-22T01:50:23.1Z,2,REGULAR,3pt,Jump Shot,[],1628420,78.36727989487517,90.19607843137254,1610612743,62,45,2021-11-22T04:04:18Z,2270000,201.0,151.0,1,right,MISS M. Morris 25' 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,Missed,,25.13,,,,,,,,,,,,,
232,PT05M32.00S,2021-11-22T01:50:24.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,62,45,2021-11-22T04:04:18Z,2280000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,231.0,,,,,,,,,,,,
233,PT05M32.00S,2021-11-22T01:50:28.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,62,45,2021-11-22T04:04:00Z,2290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT05M28.00S,2021-11-22T01:50:38.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630267,,,1610612756,62,45,2021-11-22T01:50:51Z,2300000,,,0,,F. Campazzo personal FOUL (3 PF) (Paul 2 FT),"[1630267, 101108]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,1627541.0,3.0,0.0,Paul,101108.0,,,,,,,,,,,,,,,,
240,PT05M28.00S,2021-11-22T01:51:05.9Z,2,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,63,45,2021-11-22T01:51:05Z,2320000,,,0,,C. Paul Free Throw 1 of 2 (3 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
247,PT05M28.00S,2021-11-22T01:51:07.5Z,2,REGULAR,substitution,out,[],1630267,,,1610612756,63,45,2021-11-22T01:51:26Z,2330000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M28.00S,2021-11-22T01:51:07.5Z,2,REGULAR,substitution,out,[],203085,,,1610612756,63,45,2021-11-22T01:51:26Z,2340000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M28.00S,2021-11-22T01:51:07.5Z,2,REGULAR,substitution,in,[],203115,,,1610612756,63,45,2021-11-22T01:51:26Z,2350000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M28.00S,2021-11-22T01:51:07.5Z,2,REGULAR,substitution,in,[],201145,,,1610612756,63,45,2021-11-22T01:51:26Z,2360000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M28.00S,2021-11-22T01:51:31.3Z,2,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,64,45,2021-11-22T01:51:31Z,2370000,,,0,,C. Paul Free Throw 2 of 2 (4 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
252,PT05M16.00S,2021-11-22T01:51:48.3Z,2,REGULAR,foul,technical,['1freethrow'],1629028,,,1610612743,64,45,2021-11-22T01:51:58Z,2380000,,,0,,D. Ayton defensive-3-second technical FOUL (1 Tech),[1629028],1610612756.0,PHX,defensive-3-second,,,Ayton,D. Ayton,,,,,201640.0,1.0,1.0,,,,,,,,,,,,,,,,,,
253,PT05M16.00S,2021-11-22T01:52:03.2Z,2,REGULAR,freethrow,1 of 1,[],203115,,,1610612743,64,45,2021-11-22T01:52:03Z,2390000,,,0,,MISS W. Barton technical Free Throw 1 of 1,[203115],1610612743.0,DEN,technical,,,Barton,W. Barton,,,,,,,,,,Missed,,,,,,,,,,,,,,,
254,PT05M16.00S,2021-11-22T01:52:03.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,64,45,2021-11-22T01:52:03Z,2400000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,253.0,,,,,,,,,,,,
255,PT05M06.00S,2021-11-22T01:52:23.7Z,2,REGULAR,3pt,Jump Shot,[],203210,94.3988173455979,3.1862745098039227,1610612743,64,48,2021-11-22T01:52:30Z,2410000,-234.0,0.0,1,right,J. Green 3PT  (7 PTS) (M. Morris 2 AST),"[203210, 1628420]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,Made,7.0,23.41,,,,,M. Morris,1628420.0,2.0,,,,,,
257,PT04M38.00S,2021-11-22T01:52:51.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,15.160972404730614,64.70588235294117,1610612756,66,48,2021-11-22T02:13:56Z,2430000,-74.0,90.0,1,left,D. Booker 11' driving finger roll Layup (11 PTS),[1626164],1610612756.0,PHX,driving finger roll,,,Booker,D. Booker,,,,,,,,,,Made,11.0,11.62,,,,,,,,,,,,,
258,PT04M16.00S,2021-11-22T01:53:13.5Z,2,REGULAR,2pt,Jump Shot,[],1628420,93.2161629434954,84.55882352941177,1610612743,66,48,2021-11-22T01:53:17Z,2440000,173.0,11.0,1,right,MISS M. Morris 17' Jump Shot,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,Missed,,17.32,,,,,,,,,,,,,
259,PT04M14.00S,2021-11-22T01:53:15.5Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,66,48,2021-11-22T01:53:17Z,2450000,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,258.0,4.0,4.0,0.0,,,,,,,,,
260,PT04M09.00S,2021-11-22T01:53:21.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629028,8.065045992115643,45.833333333333336,1610612756,68,48,2021-11-22T02:15:38Z,2460000,21.0,23.0,1,left,D. Ayton running Layup (18 PTS) (C. Paul 9 AST),"[1629028, 101108]",1610612756.0,PHX,running,,,Ayton,D. Ayton,,,,,,,,,,Made,18.0,3.12,,,,,C. Paul,101108.0,9.0,,,,,,
262,PT03M56.00S,2021-11-22T01:53:34.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,85.5946123521682,41.91176470588235,1610612743,68,50,2021-11-22T01:53:37Z,2480000,-40.0,83.0,1,right,W. Barton 9' driving floating Jump Shot (6 PTS) (A. Gordon 3 AST),"[203115, 203932]",1610612743.0,DEN,driving floating,,,Barton,W. Barton,,,,,,,,,,Made,6.0,9.22,,,,,A. Gordon,203932.0,3.0,,,,,,
264,PT03M42.00S,2021-11-22T01:53:50.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628420,,,1610612756,68,50,2021-11-22T01:54:01Z,2500000,,,0,,M. Morris personal FOUL (3 PF) (Paul 2 FT),"[1628420, 101108]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,201640.0,3.0,0.0,Paul,101108.0,,,,,,,,,,,,,,,,
266,PT03M42.00S,2021-11-22T01:54:14.8Z,2,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,69,50,2021-11-22T01:54:14Z,2520000,,,0,,C. Paul Free Throw 1 of 2 (5 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
356,PT03M42.00S,2021-11-22T01:54:39.8Z,2,REGULAR,substitution,out,[],203210,,,1610612756,69,50,2021-11-22T02:18:15Z,2525000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT03M42.00S,2021-11-22T01:54:39.8Z,2,REGULAR,substitution,in,[],1628408,,,1610612756,69,50,2021-11-22T02:18:15Z,2527500,,,0,,SUB in: P. Dozier,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M42.00S,2021-11-22T01:54:39.4Z,2,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,70,50,2021-11-22T01:54:39Z,2530000,,,0,,C. Paul Free Throw 2 of 2 (6 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
268,PT03M21.00S,2021-11-22T01:55:04.8Z,2,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612743,70,50,2021-11-22T01:55:14Z,2540000,,,0,,D. Ayton shooting personal FOUL (2 PF) (Morris 2 FT),"[1629028, 1628420]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,201640.0,2.0,1.0,Morris,1628420.0,,,,,,,,,,,,,,,,
270,PT03M21.00S,2021-11-22T01:55:29.4Z,2,REGULAR,freethrow,1 of 2,[],1628420,,,1610612743,70,51,2021-11-22T01:55:29Z,2560000,,,0,,M. Morris Free Throw 1 of 2 (6 PTS),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
271,PT03M21.00S,2021-11-22T01:55:44.1Z,2,REGULAR,freethrow,2 of 2,[],1628420,,,1610612743,70,52,2021-11-22T01:55:44Z,2570000,,,0,,M. Morris Free Throw 2 of 2 (7 PTS),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
272,PT02M59.00S,2021-11-22T01:56:11.3Z,2,REGULAR,3pt,Jump Shot,[],101108,19.49737187910644,7.107843137254903,1610612756,70,52,2021-11-22T01:58:14Z,2580000,214.0,131.0,1,left,MISS C. Paul 25' 3PT,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,Missed,,25.12,,,,,,,,,,,,,
273,PT02M57.00S,2021-11-22T01:56:13.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,70,52,2021-11-22T01:58:14Z,2590000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,272.0,,,,,,,,,,,,
274,PT02M57.00S,2021-11-22T01:56:18.7Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612756,70,52,2021-11-22T01:56:23Z,2600000,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,201640.0,,,,,,,,,,,,,,,,,,,,
275,PT02M57.00S,2021-11-22T01:56:25.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,70,52,2021-11-22T01:56:25Z,2610000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M57.00S,2021-11-22T01:57:58.5Z,2,REGULAR,memo,,[],0,,,1610612743,70,52,2021-11-22T02:12:09Z,2620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suns - Season High Points, 1st Half 73 (prev. 67 @ SAC)",,
277,PT02M57.00S,2021-11-22T01:58:49.0Z,2,REGULAR,substitution,out,[],1628420,,,1610612743,70,52,2021-11-22T01:59:06Z,2630000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M57.00S,2021-11-22T01:58:49.0Z,2,REGULAR,substitution,in,[],203085,,,1610612743,70,52,2021-11-22T01:59:06Z,2650000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M46.00S,2021-11-22T01:59:30.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203932,91.77069645203679,52.94117647058824,1610612743,70,52,2021-11-22T01:59:35Z,2670000,15.0,25.0,1,right,MISS A. Gordon alley-oop Layup,[203932],1610612743.0,DEN,alley-oop,,,Gordon,A. Gordon,,,,,,,,,,Missed,,2.89,,,,,,,,,,,,,
282,PT02M44.00S,2021-11-22T01:59:32.4Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,70,52,2021-11-22T01:59:35Z,2680000,,,0,,D. Ayton REBOUND (Off:2 Def:1),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,281.0,3.0,1.0,2.0,,,,,,,,,
283,PT02M40.00S,2021-11-22T01:59:36.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203109,29.878449408672807,72.54901960784314,1610612756,70,52,2021-11-22T01:59:51Z,2690000,-113.0,228.0,1,left,MISS J. Crowder 25' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,Missed,,25.47,,,,,,,,,,,,,
284,PT02M37.00S,2021-11-22T01:59:39.1Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,70,52,2021-11-22T01:59:46Z,2700000,,,0,,A. Gordon REBOUND (Off:2 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,283.0,4.0,2.0,2.0,,,,,,,,,
285,PT02M35.00S,2021-11-22T01:59:43.6Z,2,REGULAR,foul,personal,['2freethrow'],101108,,,1610612743,70,52,2021-11-22T01:59:52Z,2710000,,,0,,C. Paul shooting personal FOUL (2 PF) (Green 2 FT),"[101108, 201145]",1610612756.0,PHX,shooting,,,Paul,C. Paul,,,,,1627541.0,2.0,0.0,Green,201145.0,,,,,,,,,,,,,,,,
287,PT02M35.00S,2021-11-22T02:00:16.1Z,2,REGULAR,freethrow,1 of 2,[],201145,,,1610612743,70,52,2021-11-22T02:00:16Z,2730000,,,0,,MISS J. Green Free Throw 1 of 2,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,Missed,,,,,,,,,,,,,,,
288,PT02M35.00S,2021-11-22T02:00:16.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,70,52,2021-11-22T02:00:16Z,2740000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,287.0,,,,,,,,,,,,
