actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
185,PT10M09.00S,2022-01-09T02:41:12.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628997,24.129434954007884,85.29411764705883,1610612748,32,36,2022-01-09T02:41:16Z,1820000,-176.0,174.0,1,left,C. Martin 24' 3PT  (6 PTS) (K. Guy 1 AST),"[1628997, 1629657]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,24.81,Made,,,,,,,6.0,K. Guy,1629657.0,1.0,,,,,,,
187,PT09M49.00S,2022-01-09T02:41:31.4Z,2,REGULAR,3pt,Jump Shot,[],1629661,82.07950065703022,5.392156862745098,1610612756,32,36,2022-01-09T02:41:34Z,1840000,-223.0,116.0,1,right,MISS C. Johnson 25' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,25.14,Missed,,,,,,,,,,,,,,,,,
188,PT09M48.00S,2022-01-09T02:41:32.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,32,36,2022-01-09T02:41:34Z,1850000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,187.0,,,,,,,,,,,,,,,,
219,PT09M48.00S,2022-01-09T02:41:39.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,32,36,2022-01-09T02:45:40Z,1855000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M39.00S,2022-01-09T02:41:47.0Z,2,REGULAR,2pt,Jump Shot,[],1629639,29.122864651773984,43.13725490196079,1610612748,32,36,2022-01-09T02:46:44Z,1860000,34.0,221.0,1,left,MISS T. Herro 22' Jump Shot,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,22.39,Missed,,,,,,,,,,,,,,,,,
190,PT09M37.00S,2022-01-09T02:41:49.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,32,36,2022-01-09T02:46:44Z,1870000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,189.0,,,,,,,,,,,,,,,,
220,PT09M37.00S,2022-01-09T02:41:53.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,32,36,2022-01-09T02:46:53Z,1875000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M37.00S,2022-01-09T02:41:59.6Z,2,REGULAR,substitution,out,[],1626166,,,1610612748,32,36,2022-01-09T02:42:03Z,1880000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M37.00S,2022-01-09T02:41:59.6Z,2,REGULAR,substitution,in,[],1628969,,,1610612748,32,36,2022-01-09T02:42:03Z,1890000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M35.00S,2022-01-09T02:42:16.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,10.33180026281209,3.431372549019608,1610612748,32,36,2022-01-09T02:42:20Z,1900000,233.0,45.0,1,left,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,23.7,Missed,,,,,,,,,,,,,,,,,
194,PT09M32.00S,2022-01-09T02:42:19.8Z,2,REGULAR,rebound,offensive,[],1630209,,,1610612748,32,36,2022-01-09T02:42:19Z,1910000,,,0,,O. Yurtseven REBOUND (Off:2 Def:3),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,193.0,5.0,3.0,2.0,,,,,,,,,,,,,
195,PT09M31.00S,2022-01-09T02:42:21.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,30.17411300919842,30.14705882352941,1610612748,32,39,2022-01-09T02:47:26Z,1920000,99.0,231.0,1,left,D. Robinson 25' 3PT pullup (9 PTS) (O. Yurtseven 4 AST),"[1629130, 1630209]",1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,,,25.15,Made,,,,,,,9.0,O. Yurtseven,1630209.0,4.0,,,,,,,
197,PT09M17.00S,2022-01-09T02:42:37.6Z,2,REGULAR,foul,personal,['2freethrow'],1630209,,,1610612756,32,39,2022-01-09T02:42:48Z,1940000,,,0,,O. Yurtseven shooting personal FOUL (2 PF) (Paul 2 FT),"[1630209, 101108]",1610612748.0,MIA,shooting,,,Yurtseven,O. Yurtseven,,,,,1626300.0,,,,,,,,,,,,,,2.0,0.0,Paul,101108.0,,,
199,PT09M17.00S,2022-01-09T02:43:04.0Z,2,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,33,39,2022-01-09T02:43:04Z,1960000,,,0,,C. Paul Free Throw 1 of 2 (4 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,
200,PT09M17.00S,2022-01-09T02:43:20.3Z,2,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,34,39,2022-01-09T02:43:20Z,1970000,,,0,,C. Paul Free Throw 2 of 2 (5 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,
201,PT09M01.00S,2022-01-09T02:43:36.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,7.046649145860711,51.9607843137255,1610612748,34,41,2022-01-09T02:43:38Z,1980000,-10.0,14.0,1,left,T. Herro cutting Layup (5 PTS) (O. Yurtseven 5 AST),"[1629639, 1630209]",1610612748.0,MIA,cutting,,,Herro,T. Herro,,,,,,,1.68,Made,,,,,,,5.0,O. Yurtseven,1630209.0,5.0,,,,,,,
203,PT08M49.00S,2022-01-09T02:43:48.6Z,2,REGULAR,2pt,Jump Shot,[],101108,80.6340341655716,77.69607843137256,1610612756,36,41,2022-01-09T02:43:51Z,2000000,138.0,130.0,1,right,C. Paul 18' pullup Jump Shot (7 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,,,18.96,Made,,,,,,,7.0,,,,,,,,,,
204,PT08M39.00S,2022-01-09T02:43:58.7Z,2,REGULAR,2pt,Jump Shot,[],1630209,16.245072273324574,23.284313725490197,1610612748,36,41,2022-01-09T03:09:53Z,2010000,134.0,100.0,1,left,MISS O. Yurtseven 16' Jump Shot,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,16.7,Missed,,,,,,,,,,,,,,,,,
205,PT08M35.00S,2022-01-09T02:44:02.7Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612756,36,41,2022-01-09T02:44:02Z,2020000,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,204.0,2.0,2.0,0.0,,,,,,,,,,,,,
206,PT08M31.00S,2022-01-09T02:44:06.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628969,93.9060446780552,49.26470588235294,1610612756,38,41,2022-01-09T03:10:01Z,2030000,-4.0,5.0,1,right,M. Bridges cutting finger roll Layup (8 PTS) (C. Paul 3 AST),"[1628969, 101108]",1610612756.0,PHX,cutting finger roll,,,Bridges,M. Bridges,,,,,,,0.61,Made,,,,,,,8.0,C. Paul,101108.0,3.0,,,,,,,
208,PT08M10.00S,2022-01-09T02:44:27.3Z,2,REGULAR,2pt,Jump Shot,[],1629657,6.258212877792378,73.77450980392157,1610612748,38,43,2022-01-09T02:44:30Z,2050000,-119.0,6.0,1,left,K. Guy 11' pullup Jump Shot (2 PTS) (O. Yurtseven 6 AST),"[1629657, 1630209]",1610612748.0,MIA,pullup,,,Guy,K. Guy,,,,,,,11.91,Made,,,,,,,2.0,O. Yurtseven,1630209.0,6.0,,,,,,,
211,PT07M54.00S,2022-01-09T02:44:43.5Z,2,REGULAR,2pt,Jump Shot,[],1629661,77.61169513797634,46.568627450980394,1610612756,38,43,2022-01-09T02:44:47Z,2070000,-17.0,158.0,1,right,MISS C. Johnson 15' pullup Shot,[1629661],1610612756.0,PHX,pullup,,,Johnson,C. Johnson,,,,,,,15.89,Missed,,,,,,,,,,,,,,,,,
212,PT07M51.00S,2022-01-09T02:44:46.5Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,38,43,2022-01-09T02:44:47Z,2080000,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,211.0,2.0,2.0,0.0,,,,,,,,,,,,,
213,PT07M45.00S,2022-01-09T02:44:52.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,26.757555847568987,81.37254901960785,1610612748,38,46,2022-01-09T02:44:57Z,2090000,-157.0,199.0,1,left,D. Robinson 25' 3PT running pullup (12 PTS),[1629130],1610612748.0,MIA,running pullup,,,Robinson,D. Robinson,,,,,,,25.34,Made,,,,,,,12.0,,,,,,,,,,
214,PT07M28.00S,2022-01-09T02:45:09.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,83.39356110381078,47.05882352941176,1610612756,38,46,2022-01-09T02:45:14Z,2100000,-15.0,104.0,1,right,MISS D. Ayton 10' turnaround fadeaway Shot,[1629028],1610612756.0,PHX,turnaround fadeaway,,,Ayton,D. Ayton,,,,,,,10.46,Missed,,,,,,,,,,,,,,,,,
215,PT07M26.00S,2022-01-09T02:45:11.6Z,2,REGULAR,rebound,defensive,[],1630209,,,1610612748,38,46,2022-01-09T02:45:12Z,2110000,,,0,,O. Yurtseven REBOUND (Off:2 Def:4),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,214.0,6.0,4.0,2.0,,,,,,,,,,,,,
216,PT07M14.00S,2022-01-09T02:45:23.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,6.1268068331143235,51.71568627450981,1610612748,38,48,2022-01-09T02:45:30Z,2120000,-9.0,5.0,1,left,T. Herro driving reverse Layup (7 PTS) (K. Guy 2 AST),"[1629639, 1629657]",1610612748.0,MIA,driving reverse,,,Herro,T. Herro,,,,,,,1.0,Made,,,,,,,7.0,K. Guy,1629657.0,2.0,,,,,,,
217,PT07M14.00S,2022-01-09T02:45:30.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,38,48,2022-01-09T02:45:30Z,2130000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M14.00S,2022-01-09T02:48:34.1Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612756,38,48,2022-01-09T02:48:53Z,2140000,,,0,,TEAM delay-of-game VIOLATION,[],1610612756.0,PHX,,,,,,,,,,1662.0,,,,,,,,,,,,,,,,,,,,
222,PT06M54.00S,2022-01-09T02:48:53.1Z,2,REGULAR,3pt,Jump Shot,[],1629661,93.64323258869908,96.81372549019608,1610612756,38,48,2022-01-09T02:48:57Z,2150000,234.0,7.0,1,right,MISS C. Johnson 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,23.42,Missed,,,,,,,,,,,,,,,,,
223,PT06M50.00S,2022-01-09T02:48:57.1Z,2,REGULAR,rebound,defensive,[],1630209,,,1610612748,38,48,2022-01-09T02:48:57Z,2160000,,,0,,O. Yurtseven REBOUND (Off:2 Def:5),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,222.0,7.0,5.0,2.0,,,,,,,,,,,,,
224,PT06M39.00S,2022-01-09T02:49:07.4Z,2,REGULAR,3pt,Jump Shot,[],1629657,8.492115637319317,2.696078431372549,1610612748,38,48,2022-01-09T02:49:12Z,2170000,237.0,27.0,1,left,MISS K. Guy 3PT,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,23.81,Missed,,,,,,,,,,,,,,,,,
225,PT06M36.00S,2022-01-09T02:49:10.4Z,2,REGULAR,rebound,defensive,[],203109,,,1610612756,38,48,2022-01-09T02:52:49Z,2180000,,,0,,J. Crowder REBOUND (Off:0 Def:3),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,224.0,3.0,3.0,0.0,,,,,,,,,,,,,
226,PT06M27.00S,2022-01-09T02:49:19.0Z,2,REGULAR,2pt,Jump Shot,[],101108,79.58278580814718,44.11764705882353,1610612756,38,48,2022-01-09T02:49:23Z,2190000,-29.0,139.0,1,right,MISS C. Paul 14' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,,,14.25,Missed,,,,,,,,,,,,,,,,,
227,PT06M25.00S,2022-01-09T02:49:21.0Z,2,REGULAR,rebound,defensive,[],1630209,,,1610612748,38,48,2022-01-09T02:49:23Z,2200000,,,0,,O. Yurtseven REBOUND (Off:2 Def:6),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,226.0,8.0,6.0,2.0,,,,,,,,,,,,,
228,PT06M10.00S,2022-01-09T02:49:37.1Z,2,REGULAR,3pt,Jump Shot,[],1629130,25.837713534822605,16.911764705882355,1610612748,38,51,2022-01-09T02:49:40Z,2210000,165.0,190.0,1,left,D. Robinson 25' 3PT pullup (15 PTS) (O. Yurtseven 7 AST),"[1629130, 1630209]",1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,,,25.22,Made,,,,,,,15.0,O. Yurtseven,1630209.0,7.0,,,,,,,
230,PT05M51.00S,2022-01-09T02:49:55.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,79.71419185282524,54.41176470588235,1610612756,40,51,2022-01-09T02:54:23Z,2230000,22.0,138.0,1,right,D. Ayton 14' turnaround Jump Shot (2 PTS) (M. Bridges 2 AST),"[1629028, 1628969]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,,,14.0,Made,,,,,,,2.0,M. Bridges,1628969.0,2.0,,,,,,,
232,PT05M31.00S,2022-01-09T02:50:15.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630209,18.478975032851512,51.470588235294116,1610612748,40,51,2022-01-09T02:50:30Z,2250000,-7.0,121.0,1,left,MISS O. Yurtseven 12' floating Shot,[1630209],1610612748.0,MIA,floating,,,Yurtseven,O. Yurtseven,,,,,,,12.14,Missed,,,,,,,,,,,,,,,,,
233,PT05M28.00S,2022-01-09T02:50:18.1Z,2,REGULAR,rebound,offensive,[],1629130,,,1610612748,40,51,2022-01-09T02:50:22Z,2260000,,,0,,D. Robinson REBOUND (Off:1 Def:3),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,232.0,4.0,3.0,1.0,,,,,,,,,,,,,
234,PT05M25.00S,2022-01-09T02:50:21.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629639,11.514454664914586,54.65686274509803,1610612748,40,51,2022-01-09T02:50:24Z,2270000,-23.0,56.0,1,left,MISS T. Herro 6' driving floating Shot,[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,,,6.04,Missed,,,,,,,,,,,,,,,,,
235,PT05M25.00S,2022-01-09T02:50:21.0Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612756,40,51,2022-01-09T02:50:24Z,2280000,,,0,,C. Johnson REBOUND (Off:0 Def:3),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,234.0,3.0,3.0,0.0,,,,,,,,,,,,,
236,PT05M19.00S,2022-01-09T02:50:29.1Z,2,REGULAR,turnover,out-of-bounds,[],1628969,,,1610612756,40,51,2022-01-09T02:50:35Z,2290000,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (1 TO),[1628969],1610612756.0,PHX,bad pass,,,Bridges,M. Bridges,,,,,1626300.0,1.0,,,,,,,,,,,,,,,,,,,
237,PT05M19.00S,2022-01-09T02:50:37.9Z,2,REGULAR,substitution,out,[],101108,,,1610612748,40,51,2022-01-09T02:50:59Z,2300000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M19.00S,2022-01-09T02:50:37.9Z,2,REGULAR,substitution,out,[],203109,,,1610612748,40,51,2022-01-09T02:50:59Z,2310000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M19.00S,2022-01-09T02:50:37.9Z,2,REGULAR,substitution,out,[],1629657,,,1610612748,40,51,2022-01-09T02:50:59Z,2320000,,,0,,SUB out: K. Guy,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M19.00S,2022-01-09T02:50:37.9Z,2,REGULAR,substitution,out,[],1629639,,,1610612748,40,51,2022-01-09T02:50:59Z,2330000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M19.00S,2022-01-09T02:50:37.9Z,2,REGULAR,substitution,out,[],1628997,,,1610612748,40,51,2022-01-09T02:50:59Z,2340000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M19.00S,2022-01-09T02:50:37.9Z,2,REGULAR,substitution,in,[],1626166,,,1610612748,40,51,2022-01-09T02:50:59Z,2350000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M19.00S,2022-01-09T02:50:37.9Z,2,REGULAR,substitution,in,[],1626164,,,1610612748,40,51,2022-01-09T02:50:59Z,2360000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M19.00S,2022-01-09T02:50:37.9Z,2,REGULAR,substitution,in,[],200768,,,1610612748,40,51,2022-01-09T02:50:59Z,2370000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M19.00S,2022-01-09T02:50:37.9Z,2,REGULAR,substitution,in,[],1629622,,,1610612748,40,51,2022-01-09T02:50:59Z,2380000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M19.00S,2022-01-09T02:50:37.9Z,2,REGULAR,substitution,in,[],200782,,,1610612748,40,51,2022-01-09T02:50:59Z,2390000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M01.00S,2022-01-09T02:51:10.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,26.10052562417871,17.401960784313726,1610612748,40,51,2022-01-09T02:56:28Z,2400000,163.0,193.0,1,left,MISS D. Robinson 25' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,,,25.25,Missed,,,,,,,,,,,,,,,,,
248,PT04M58.00S,2022-01-09T02:51:13.7Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612756,40,51,2022-01-09T02:51:15Z,2410000,,,0,,C. Johnson REBOUND (Off:0 Def:4),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,247.0,4.0,4.0,0.0,,,,,,,,,,,,,
249,PT04M50.00S,2022-01-09T02:51:21.9Z,2,REGULAR,2pt,Jump Shot,[],1626166,75.77201051248358,40.931372549019606,1610612756,40,51,2022-01-09T02:56:58Z,2420000,-45.0,175.0,1,right,MISS C. Payne 18' pullup Shot,[1626166],1610612756.0,PHX,pullup,,,Payne,C. Payne,,,,,,,18.1,Missed,,,,,,,,,,,,,,,,,
250,PT04M47.00S,2022-01-09T02:51:24.9Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,40,51,2022-01-09T02:51:29Z,2430000,,,0,,M. Strus REBOUND (Off:0 Def:3),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,249.0,3.0,3.0,0.0,,,,,,,,,,,,,
251,PT04M42.00S,2022-01-09T02:51:30.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,21.76412614980289,11.27450980392157,1610612748,40,51,2022-01-09T02:51:37Z,2440000,194.0,152.0,1,left,MISS D. Robinson 24' running 3PT,[1629130],1610612748.0,MIA,running,,,Robinson,D. Robinson,,,,,,,24.62,Missed,,,,,,,,,,,,,,,,,
252,PT04M38.00S,2022-01-09T02:51:34.2Z,2,REGULAR,rebound,offensive,[],1630209,,,1610612748,40,51,2022-01-09T02:51:34Z,2450000,,,0,,O. Yurtseven REBOUND (Off:3 Def:6),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,251.0,9.0,6.0,3.0,,,,,,,,,,,,,
253,PT04M34.00S,2022-01-09T02:51:37.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],200782,6.258212877792378,3.431372549019608,1610612748,40,54,2022-01-09T02:51:42Z,2460000,233.0,6.0,1,left,P. Tucker 3PT  (10 PTS) (D. Robinson 1 AST),"[200782, 1629130]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,23.29,Made,,,,,,,10.0,D. Robinson,1629130.0,1.0,,,,,,,
255,PT04M17.00S,2022-01-09T02:51:55.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,90.48948751642575,50.49019607843137,1610612756,42,54,2022-01-09T02:51:58Z,2480000,2.0,37.0,1,right,D. Ayton turnaround Hook (4 PTS) (M. Bridges 3 AST),"[1629028, 1628969]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,,,3.7,Made,,,,,,,4.0,M. Bridges,1628969.0,3.0,,,,,,,
257,PT04M06.00S,2022-01-09T02:52:06.5Z,2,REGULAR,turnover,bad pass,[],200768,,,1610612748,42,54,2022-01-09T02:52:09Z,2500000,,,0,,K. Lowry bad pass TURNOVER (2 TO),"[200768, 1626164]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,2.0,,,,,,,Booker,1626164.0,,,,,,,,,,,
258,PT04M06.00S,2022-01-09T02:52:06.5Z,2,REGULAR,steal,,[],1626164,,,1610612756,42,54,2022-01-09T02:52:07Z,2510000,,,0,,D. Booker STEAL (2 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M01.00S,2022-01-09T02:52:11.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628969,93.51182654402102,48.28431372549019,1610612756,44,54,2022-01-09T02:52:15Z,2520000,-9.0,8.0,1,right,M. Bridges running alley-oop DUNK (10 PTS) (C. Johnson 1 AST),"[1628969, 1629661]",1610612756.0,PHX,running alley-oop,,,Bridges,M. Bridges,,,,,,,1.21,Made,,,,,,,10.0,C. Johnson,1629661.0,1.0,,,,,,,
261,PT04M01.00S,2022-01-09T02:52:17.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,44,54,2022-01-09T02:52:17Z,2540000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M01.00S,2022-01-09T02:54:33.9Z,2,REGULAR,substitution,out,[],1629028,,,1610612748,44,54,2022-01-09T02:54:50Z,2550000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M01.00S,2022-01-09T02:54:33.9Z,2,REGULAR,substitution,out,[],1629130,,,1610612748,44,54,2022-01-09T02:54:50Z,2560000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M01.00S,2022-01-09T02:54:33.9Z,2,REGULAR,substitution,in,[],201580,,,1610612748,44,54,2022-01-09T02:54:50Z,2570000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M01.00S,2022-01-09T02:54:33.9Z,2,REGULAR,substitution,in,[],1629639,,,1610612748,44,54,2022-01-09T02:54:50Z,2580000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT03M44.00S,2022-01-09T02:55:25.8Z,2,REGULAR,foul,personal,[],1626164,,,1610612748,44,54,2022-01-09T02:55:30Z,2590000,,,0,,D. Booker personal FOUL (2 PF),"[1626164, 1630209]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,1626300.0,,,,,,,,,,,,,,2.0,0.0,Yurtseven,1630209.0,,,
268,PT03M44.00S,2022-01-09T02:55:31.0Z,2,REGULAR,substitution,out,[],1630209,,,1610612748,44,54,2022-01-09T02:55:34Z,2610000,,,0,,SUB out: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT03M44.00S,2022-01-09T02:55:31.0Z,2,REGULAR,substitution,in,[],1629735,,,1610612748,44,54,2022-01-09T02:55:34Z,2620000,,,0,,SUB in: C. Silva,[1629735],1610612748.0,MIA,,,,Silva,C. Silva,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M42.00S,2022-01-09T02:55:46.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,44,54,2022-01-09T02:55:46Z,2630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M37.00S,2022-01-09T02:56:04.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1629622,8.360709592641262,48.28431372549019,1610612748,44,56,2022-01-09T02:56:16Z,2640000,9.0,26.0,1,left,M. Strus driving finger roll Layup (8 PTS),[1629622],1610612748.0,MIA,driving finger roll,,,Strus,M. Strus,,,,,,,2.75,Made,,,,,,,8.0,,,,,,,,,,
272,PT03M37.00S,2022-01-09T02:56:10.0Z,2,REGULAR,violation,defensive goaltending,[],201580,,,1610612748,44,56,2022-01-09T02:56:16Z,2650000,,,0,,J. McGee defensive goaltending VIOLATION,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,1628171.0,,,,,,,,,,,,,,,,,,,,
273,PT03M23.00S,2022-01-09T02:56:32.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,44,56,2022-01-09T02:56:32Z,2660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M18.00S,2022-01-09T02:56:50.2Z,2,REGULAR,turnover,bad pass,[],1628969,,,1610612756,44,56,2022-01-09T02:56:53Z,2670000,,,0,,M. Bridges bad pass TURNOVER (2 TO),"[1628969, 1629639]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,2.0,,,,,,,Herro,1629639.0,,,,,,,,,,,
