actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
184,PT08M52.00S,2022-02-16T03:33:28.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,31,33,2022-02-16T03:33:28Z,1750000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT08M42.00S,2022-02-16T03:33:56.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203901,7.966491458607096,45.09803921568628,1610612756,33,33,2022-02-16T03:38:47Z,1760000,25.0,22.0,1,left,E. Payton pullup bank Jump Shot (2 PTS),[203901],1610612756.0,PHX,pullup bank,,,Payton,E. Payton,,,,,3.32,Made,,,,,,,2.0,,,,,,,,,,,
187,PT08M30.00S,2022-02-16T03:34:29.6Z,2,REGULAR,stoppage,other,[],0,,,1610612746,33,33,2022-02-16T03:34:29Z,1770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT08M18.00S,2022-02-16T03:34:52.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,88.78120893561103,38.23529411764706,1610612746,33,33,2022-02-16T03:34:55Z,1780000,-59.0,53.0,1,right,MISS R. Jackson 7' driving floating bank Shot,[202704],1610612746.0,LAC,driving floating bank,,,Jackson,R. Jackson,,,,,7.92,Missed,,,,,,,,,,,,,,,,,,
189,PT08M16.00S,2022-02-16T03:34:54.2Z,2,REGULAR,rebound,defensive,[],201580,,,1610612756,33,33,2022-02-16T03:34:55Z,1790000,,,0,,J. McGee REBOUND (Off:0 Def:2),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,188.0,2.0,2.0,0.0,,,,,,,,,,,,,,
190,PT08M12.00S,2022-02-16T03:34:57.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628470,24.52365308804205,13.480392156862745,1610612756,33,33,2022-02-16T03:35:01Z,1800000,183.0,178.0,1,left,MISS T. Craig 25' running 3PT,[1628470],1610612756.0,PHX,running,,,Craig,T. Craig,,,,,25.5,Missed,,,,,,,,,,,,,,,,,,
191,PT08M09.00S,2022-02-16T03:35:00.7Z,2,REGULAR,rebound,defensive,[],202694,,,1610612746,33,33,2022-02-16T03:35:01Z,1810000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:1),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,190.0,1.0,1.0,0.0,,,,,,,,,,,,,,
192,PT07M58.00S,2022-02-16T03:35:11.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,84.44480946123521,50.73529411764706,1610612746,33,35,2022-02-16T03:35:13Z,1820000,4.0,94.0,1,right,M. Morris Sr. 9' pullup Jump Shot (11 PTS),[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,9.38,Made,,,,,,,11.0,,,,,,,,,,,
193,PT07M41.00S,2022-02-16T03:35:29.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203901,11.777266754270697,47.05882352941176,1610612756,35,35,2022-02-16T03:40:53Z,1830000,15.0,58.0,1,left,E. Payton 6' driving floating Jump Shot (4 PTS) (A. Holiday 2 AST),"[203901, 1628988]",1610612756.0,PHX,driving floating,,,Payton,E. Payton,,,,,6.0,Made,,,,,,,4.0,A. Holiday,1628988.0,2.0,,,,,,,,
195,PT07M27.00S,2022-02-16T03:35:48.8Z,2,REGULAR,3pt,Jump Shot,[],202704,72.09264126149803,22.058823529411764,1610612746,35,35,2022-02-16T03:35:51Z,1850000,-140.0,210.0,1,right,MISS R. Jackson 25' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,25.21,Missed,,,,,,,,,,,,,,,,,,
196,PT07M25.00S,2022-02-16T03:35:51.3Z,2,REGULAR,rebound,offensive,[],203496,,,1610612746,35,35,2022-02-16T03:35:51Z,1860000,,,0,,R. Covington REBOUND (Off:1 Def:0),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,195.0,1.0,0.0,1.0,,,,,,,,,,,,,,
197,PT07M22.00S,2022-02-16T03:35:57.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,35,35,2022-02-16T03:35:57Z,1870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M22.00S,2022-02-16T03:35:59.0Z,2,REGULAR,substitution,out,[],203901,,,1610612746,35,35,2022-02-16T03:36:07Z,1880000,,,0,,SUB out: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M22.00S,2022-02-16T03:35:59.0Z,2,REGULAR,substitution,out,[],202704,,,1610612746,35,35,2022-02-16T03:36:07Z,1890000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M22.00S,2022-02-16T03:35:59.0Z,2,REGULAR,substitution,in,[],101108,,,1610612746,35,35,2022-02-16T03:36:07Z,1900000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M22.00S,2022-02-16T03:35:59.0Z,2,REGULAR,substitution,in,[],1629611,,,1610612746,35,35,2022-02-16T03:36:07Z,1910000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M22.00S,2022-02-16T03:35:59.0Z,2,REGULAR,substitution,out,[],201580,,,1610612746,35,35,2022-02-16T03:36:15Z,1920000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M22.00S,2022-02-16T03:35:59.0Z,2,REGULAR,substitution,in,[],1629028,,,1610612746,35,35,2022-02-16T03:36:15Z,1930000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M22.00S,2022-02-16T03:35:59.0Z,2,REGULAR,substitution,out,[],1628470,,,1610612746,35,35,2022-02-16T03:36:29Z,1940000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M22.00S,2022-02-16T03:35:59.0Z,2,REGULAR,substitution,in,[],203109,,,1610612746,35,35,2022-02-16T03:36:29Z,1950000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M15.00S,2022-02-16T03:36:43.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628379,91.93495400788436,49.26470588235294,1610612746,35,35,2022-02-16T03:42:42Z,1960000,-4.0,23.0,1,right,MISS L. Kennard driving Layup,[1628379],1610612746.0,LAC,driving,,,Kennard,L. Kennard,,,,,2.36,Missed,,,,,,,,,,,,,,,,,,
207,PT07M13.00S,2022-02-16T03:36:45.2Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612746,35,35,2022-02-16T03:36:47Z,1970000,,,0,,I. Hartenstein REBOUND (Off:2 Def:0),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,206.0,2.0,0.0,2.0,,,,,,,,,,,,,,
208,PT07M12.00S,2022-02-16T03:36:46.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628392,94.30026281208936,49.754901960784316,1610612746,35,35,2022-02-16T03:36:49Z,1980000,-1.0,1.0,1,right,MISS I. Hartenstein tip DUNK,[1628392],1610612746.0,LAC,tip,,,Hartenstein,I. Hartenstein,,,,,0.16,Missed,,,,,,,,,,,,,,,,,,
209,PT07M12.00S,2022-02-16T03:36:46.7Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,35,35,2022-02-16T03:36:49Z,1990000,,,0,,D. Ayton REBOUND (Off:0 Def:2),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,208.0,2.0,2.0,0.0,,,,,,,,,,,,,,
210,PT07M09.00S,2022-02-16T03:36:49.6Z,2,REGULAR,turnover,bad pass,[],101108,,,1610612756,35,35,2022-02-16T03:36:54Z,2000000,,,0,,C. Paul bad pass TURNOVER (1 TO),"[101108, 1629611]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,1.0,,,,,,,,,,,Mann,1629611.0
211,PT07M09.00S,2022-02-16T03:36:49.6Z,2,REGULAR,steal,,[],1629611,,,1610612746,35,35,2022-02-16T03:36:52Z,2010000,,,0,,T. Mann STEAL (1 STL),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M04.00S,2022-02-16T03:36:54.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629611,92.59198423127464,50.98039215686274,1610612746,35,35,2022-02-16T03:44:23Z,2020000,5.0,17.0,1,right,MISS T. Mann running finger roll Layup,[1629611],1610612746.0,LAC,running finger roll,,,Mann,T. Mann,,,,,1.78,Missed,,,,,,,,,,,,,,,,,,
213,PT07M03.00S,2022-02-16T03:36:55.2Z,2,REGULAR,rebound,offensive,[],1628379,,,1610612746,35,35,2022-02-16T03:44:23Z,2030000,,,0,,L. Kennard REBOUND (Off:1 Def:0),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,212.0,1.0,0.0,1.0,,,,,,,,,,,,,,
214,PT07M02.00S,2022-02-16T03:36:56.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', '2ndchance']",1628379,91.01511169513797,52.94117647058824,1610612746,35,35,2022-02-16T03:39:19Z,2040000,15.0,32.0,1,right,MISS L. Kennard putback Layup,[1628379],1610612746.0,LAC,putback,,,Kennard,L. Kennard,,,,,3.52,Missed,,,,,,,,,,,,,,,,,,
215,PT07M02.00S,2022-02-16T03:36:56.4Z,2,REGULAR,rebound,offensive,[],203496,,,1610612746,35,35,2022-02-16T03:37:00Z,2050000,,,0,,R. Covington REBOUND (Off:2 Def:0),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,214.0,2.0,0.0,2.0,,,,,,,,,,,,,,
216,PT06M59.00S,2022-02-16T03:36:59.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203496,68.15045992115637,67.64705882352942,1610612746,35,35,2022-02-16T03:37:09Z,2060000,88.0,247.0,1,right,MISS R. Covington 26' 3PT,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,
217,PT06M51.00S,2022-02-16T03:37:07.2Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,35,35,2022-02-16T03:37:09Z,2070000,,,0,,D. Ayton REBOUND (Off:0 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,216.0,3.0,3.0,0.0,,,,,,,,,,,,,,
218,PT06M45.00S,2022-02-16T03:37:12.9Z,2,REGULAR,2pt,Jump Shot,[],101108,20.581471747700395,57.59803921568627,1610612756,37,35,2022-02-16T03:37:16Z,2080000,-38.0,141.0,1,left,C. Paul 14' pullup Jump Shot (2 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,14.6,Made,,,,,,,2.0,,,,,,,,,,,
219,PT06M45.00S,2022-02-16T03:37:18.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,37,35,2022-02-16T03:37:18Z,2090000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M45.00S,2022-02-16T03:39:47.8Z,2,REGULAR,substitution,out,[],1628379,,,1610612746,37,35,2022-02-16T03:40:16Z,2100000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M45.00S,2022-02-16T03:39:47.8Z,2,REGULAR,substitution,out,[],1628392,,,1610612746,37,35,2022-02-16T03:40:16Z,2110000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M45.00S,2022-02-16T03:39:47.8Z,2,REGULAR,substitution,in,[],201587,,,1610612746,37,35,2022-02-16T03:40:16Z,2120000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M45.00S,2022-02-16T03:39:47.8Z,2,REGULAR,substitution,in,[],1627826,,,1610612746,37,35,2022-02-16T03:40:16Z,2130000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M29.00S,2022-02-16T03:40:59.8Z,2,REGULAR,3pt,Jump Shot,[],201587,92.46057818659659,1.9607843137254901,1610612746,37,38,2022-02-16T03:41:03Z,2140000,-240.0,18.0,1,right,N. Batum 24' 3PT  (11 PTS) (M. Morris Sr. 1 AST),"[201587, 202694]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,24.09,Made,,,,,,,11.0,M. Morris Sr.,202694.0,1.0,,,,,,,,
227,PT06M10.00S,2022-02-16T03:41:18.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203109,17.16491458607096,56.61764705882353,1610612756,39,38,2022-02-16T03:46:45Z,2160000,-33.0,109.0,1,left,J. Crowder 11' driving floating Jump Shot (5 PTS) (C. Johnson 3 AST),"[203109, 1629661]",1610612756.0,PHX,driving floating,,,Crowder,J. Crowder,,,,,11.38,Made,,,,,,,5.0,C. Johnson,1629661.0,3.0,,,,,,,,
229,PT05M54.00S,2022-02-16T03:41:34.8Z,2,REGULAR,2pt,Jump Shot,[],201587,72.53203022339028,55.614276960784316,1610612746,39,38,2022-02-16T03:45:46Z,2180000,28.0,206.0,1,right,MISS N. Batum 20' pullup Shot,[201587],1610612746.0,LAC,pullup,,,Batum,N. Batum,,,,,20.76,Missed,,,,,,,,,,,,,,,,,,
230,PT05M50.00S,2022-02-16T03:41:38.8Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,39,38,2022-02-16T03:41:39Z,2190000,,,0,,D. Ayton REBOUND (Off:0 Def:4),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,229.0,4.0,4.0,0.0,,,,,,,,,,,,,,
232,PT05M43.00S,2022-02-16T03:41:59.7Z,2,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612756,39,38,2022-02-16T03:42:16Z,2210000,,,0,,I. Zubac shooting personal FOUL (1 PF) (Johnson 2 FT),"[1627826, 1629661]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,,,,,,202027.0,,,,,,,,1.0,0.0,Johnson,1629661.0,,
234,PT05M43.00S,2022-02-16T03:42:22.1Z,2,REGULAR,freethrow,1 of 2,[],1629661,,,1610612756,40,38,2022-02-16T03:42:22Z,2230000,,,0,,C. Johnson Free Throw 1 of 2 (1 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
235,PT05M43.00S,2022-02-16T03:42:23.0Z,2,REGULAR,substitution,out,[],1628988,,,1610612756,40,38,2022-02-16T03:42:25Z,2240000,,,0,,SUB out: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M43.00S,2022-02-16T03:42:23.0Z,2,REGULAR,substitution,in,[],1626164,,,1610612756,40,38,2022-02-16T03:42:25Z,2250000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M43.00S,2022-02-16T03:42:38.4Z,2,REGULAR,freethrow,2 of 2,[],1629661,,,1610612756,41,38,2022-02-16T03:42:38Z,2260000,,,0,,C. Johnson Free Throw 2 of 2 (2 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
239,PT05M39.00S,2022-02-16T03:42:45.5Z,2,REGULAR,turnover,bad pass,[],203496,,,1610612746,41,38,2022-02-16T03:42:51Z,2280000,,,0,,R. Covington bad pass TURNOVER (1 TO),"[203496, 1626164]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,1.0,,,,,,,,,,,Booker,1626164.0
240,PT05M39.00S,2022-02-16T03:42:45.5Z,2,REGULAR,steal,,[],1626164,,,1610612756,41,38,2022-02-16T03:42:47Z,2290000,,,0,,D. Booker STEAL (2 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M34.00S,2022-02-16T03:42:49.0Z,2,REGULAR,turnover,bad pass,[],1626164,,,1610612756,41,38,2022-02-16T03:42:53Z,2300000,,,0,,D. Booker bad pass TURNOVER (1 TO),"[1626164, 203496]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,1.0,,,,,,,,,,,Covington,203496.0
242,PT05M34.00S,2022-02-16T03:42:49.0Z,2,REGULAR,steal,,[],203496,,,1610612746,41,38,2022-02-16T03:42:50Z,2310000,,,0,,R. Covington STEAL (2 STL),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M31.00S,2022-02-16T03:42:52.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201587,93.77463863337714,50.49019607843137,1610612746,41,40,2022-02-16T03:42:58Z,2320000,2.0,6.0,1,right,N. Batum running DUNK (13 PTS) (R. Covington 1 AST),"[201587, 203496]",1610612746.0,LAC,running,,,Batum,N. Batum,,,,,0.65,Made,,,,,,,13.0,R. Covington,203496.0,1.0,,,,,,,,
245,PT05M15.00S,2022-02-16T03:43:09.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,6.652431011826544,46.568627450980394,1610612756,43,40,2022-02-16T03:43:25Z,2340000,17.0,10.0,1,left,D. Ayton turnaround bank Hook (2 PTS) (C. Paul 4 AST),"[1629028, 101108]",1610612756.0,PHX,turnaround bank,,,Ayton,D. Ayton,,,,,1.99,Made,,,,,,,2.0,C. Paul,101108.0,4.0,,,,,,,,
247,PT04M57.00S,2022-02-16T03:43:27.0Z,2,REGULAR,3pt,Jump Shot,[],202694,74.85216819973719,12.745098039215685,1610612746,43,40,2022-02-16T03:43:29Z,2360000,-186.0,184.0,1,right,MISS M. Morris Sr. 26' pullup 3PT,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,26.18,Missed,,,,,,,,,,,,,,,,,,
248,PT04M55.00S,2022-02-16T03:43:29.0Z,2,REGULAR,rebound,defensive,[],203109,,,1610612756,43,40,2022-02-16T03:43:29Z,2370000,,,0,,J. Crowder REBOUND (Off:1 Def:2),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,247.0,3.0,2.0,1.0,,,,,,,,,,,,,,
249,PT04M49.00S,2022-02-16T03:43:34.6Z,2,REGULAR,3pt,Jump Shot,[],1629661,22.552562417871222,88.23529411764706,1610612756,43,40,2022-02-16T03:43:43Z,2380000,-191.0,159.0,1,left,MISS C. Johnson 24' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,24.9,Missed,,,,,,,,,,,,,,,,,,
250,PT04M48.00S,2022-02-16T03:43:35.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,43,40,2022-02-16T03:43:43Z,2390000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,249.0,,,,,,,,,,,,,,,,,
251,PT04M48.00S,2022-02-16T03:43:49.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,43,40,2022-02-16T03:48:23Z,2400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M48.00S,2022-02-16T03:43:50.5Z,2,REGULAR,substitution,out,[],202694,,,1610612746,43,40,2022-02-16T03:44:02Z,2410000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M48.00S,2022-02-16T03:43:50.5Z,2,REGULAR,substitution,in,[],1629599,,,1610612746,43,40,2022-02-16T03:44:02Z,2420000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M30.00S,2022-02-16T03:44:23.1Z,2,REGULAR,turnover,bad pass,[],1629599,,,1610612746,43,40,2022-02-16T03:44:26Z,2430000,,,0,,A. Coffey bad pass TURNOVER (2 TO),"[1629599, 203109]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,2.0,,,,,,,,,,,Crowder,203109.0
255,PT04M30.00S,2022-02-16T03:44:23.1Z,2,REGULAR,steal,,[],203109,,,1610612756,43,40,2022-02-16T03:44:24Z,2440000,,,0,,J. Crowder STEAL (1 STL),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M17.00S,2022-02-16T03:44:36.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629028,10.068988173455978,42.8921568627451,1610612756,45,40,2022-02-16T03:44:39Z,2450000,36.0,42.0,1,left,D. Ayton turnaround Jump Shot (4 PTS) (C. Paul 5 AST),"[1629028, 101108]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,5.51,Made,,,,,,,4.0,C. Paul,101108.0,5.0,,,,,,,,
258,PT04M03.00S,2022-02-16T03:44:50.9Z,2,REGULAR,2pt,Jump Shot,[],1629611,89.04402102496715,82.59803921568627,1610612746,45,40,2022-02-16T03:46:21Z,2470000,163.0,50.0,1,right,MISS T. Mann 17' pullup Shot,[1629611],1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,17.06,Missed,,,,,,,,,,,,,,,,,,
259,PT04M01.00S,2022-02-16T03:44:52.9Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,45,40,2022-02-16T03:46:21Z,2480000,,,0,,I. Zubac REBOUND (Off:3 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,258.0,9.0,6.0,3.0,,,,,,,,,,,,,,
268,PT04M01.00S,2022-02-16T03:44:57.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,92.06636005256242,48.03921568627451,1610612746,45,40,2022-02-16T03:46:42Z,2485000,-10.0,22.0,1,right,MISS I. Zubac tip Layup,[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,2.42,Missed,,,,,,,,,,,,,,,,,,
269,PT03M59.00S,2022-02-16T03:44:59.1Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,45,40,2022-02-16T03:46:42Z,2487500,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,268.0,2.0,2.0,0.0,,,,,,,,,,,,,,
260,PT03M50.00S,2022-02-16T03:45:03.4Z,2,REGULAR,3pt,Jump Shot,[],101108,33.065045992115635,48.28431372549019,1610612756,45,40,2022-02-16T03:45:07Z,2490000,9.0,258.0,1,left,MISS C. Paul 25' step back 3PT,[101108],1610612756.0,PHX,step back,,,Paul,C. Paul,,,,,25.84,Missed,,,,,,,,,,,,,,,,,,
261,PT03M48.00S,2022-02-16T03:45:05.4Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,45,40,2022-02-16T03:45:07Z,2500000,,,0,,N. Batum REBOUND (Off:0 Def:3),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,260.0,3.0,3.0,0.0,,,,,,,,,,,,,,
262,PT03M41.00S,2022-02-16T03:45:12.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629611,90.3580814717477,50.73529411764706,1610612746,45,40,2022-02-16T03:50:17Z,2510000,4.0,38.0,1,right,MISS T. Mann driving Layup - blocked,"[1629611, 203109]",1610612746.0,LAC,driving,,,Mann,T. Mann,,,,,3.83,Missed,,,,,,,,,,,Crowder,203109.0,,,,,,
263,PT03M41.00S,2022-02-16T03:45:12.9Z,2,REGULAR,block,,[],203109,,,1610612746,45,40,2022-02-16T03:45:14Z,2520000,,,0,,J. Crowder BLOCK (1 BLK),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
264,PT03M39.00S,2022-02-16T03:45:14.9Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,45,40,2022-02-16T03:45:21Z,2530000,,,0,,D. Ayton REBOUND (Off:0 Def:5),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,262.0,5.0,5.0,0.0,,,,,,,,,,,,,,
265,PT03M20.00S,2022-02-16T03:45:34.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,5.469776609724048,49.01960784313725,1610612756,47,40,2022-02-16T03:46:06Z,2540000,5.0,-1.0,1,left,D. Ayton cutting Layup (6 PTS) (C. Paul 6 AST),"[1629028, 101108]",1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,0.5,Made,,,,,,,6.0,C. Paul,101108.0,6.0,,,,,,,,
267,PT03M20.00S,2022-02-16T03:45:42.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,47,40,2022-02-16T03:45:42Z,2560000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M20.00S,2022-02-16T03:48:12.5Z,2,REGULAR,substitution,out,[],1629661,,,1610612746,47,40,2022-02-16T03:48:32Z,2570000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M20.00S,2022-02-16T03:48:12.5Z,2,REGULAR,substitution,out,[],1629599,,,1610612746,47,40,2022-02-16T03:48:32Z,2580000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M20.00S,2022-02-16T03:48:12.5Z,2,REGULAR,substitution,in,[],1628969,,,1610612746,47,40,2022-02-16T03:48:32Z,2590000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M20.00S,2022-02-16T03:48:12.5Z,2,REGULAR,substitution,in,[],202704,,,1610612746,47,40,2022-02-16T03:48:32Z,2600000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
