actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
85,PT05M40.00S,2022-03-14T01:25:54.3Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,22,11,2022-03-14T01:25:55Z,840000,,,0,,D. Ayton REBOUND (Off:2 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,84.0,5.0,3.0,2.0,,,,,,,,,,,
86,PT05M36.00S,2022-03-14T01:25:58.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203109,94.95729303547962,52.450980392156865,1610612756,24,11,2022-03-14T01:28:42Z,850000,12.0,-5.0,1,right,J. Crowder running reverse Layup (2 PTS) (C. Payne 5 AST),"[203109, 1626166]",1610612756.0,PHX,running reverse,,,Crowder,J. Crowder,,,,,1.33,Made,2.0,,,,,,,,C. Payne,1626166.0,5.0,,,,,,,,
90,PT05M18.00S,2022-03-14T01:26:15.7Z,1,REGULAR,3pt,Jump Shot,[],2544,23.866622864651774,84.80392156862744,1610612747,24,11,2022-03-14T01:26:20Z,870000,-174.0,172.0,1,left,MISS L. James 24' step back 3PT,[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,24.45,Missed,,,,,,,,,,,,,,,,,,,
91,PT05M15.00S,2022-03-14T01:26:18.7Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,24,11,2022-03-14T01:26:20Z,880000,,,0,,D. Ayton REBOUND (Off:2 Def:4),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,90.0,6.0,4.0,2.0,,,,,,,,,,,
92,PT05M06.00S,2022-03-14T01:26:28.5Z,1,REGULAR,3pt,Jump Shot,[],1626166,71.43561103810775,82.59803921568627,1610612756,27,11,2022-03-14T01:26:31Z,890000,163.0,216.0,1,right,C. Payne 27' 3PT  (3 PTS) (D. Booker 2 AST),"[1626166, 1626164]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,27.06,Made,3.0,,,,,,,,D. Booker,1626164.0,2.0,,,,,,,,
94,PT04M59.00S,2022-03-14T01:26:40.4Z,1,REGULAR,foul,personal,[],203109,,,1610612747,27,11,2022-03-14T01:26:48Z,910000,,,0,,J. Crowder personal FOUL (1 PF),"[203109, 1628370]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,200833.0,1.0,0.0,Monk,1628370.0,
96,PT04M59.00S,2022-03-14T01:26:48.8Z,1,REGULAR,substitution,out,[],1626169,,,1610612747,27,11,2022-03-14T01:26:53Z,930000,,,0,,SUB out: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M59.00S,2022-03-14T01:26:48.8Z,1,REGULAR,substitution,in,[],2546,,,1610612747,27,11,2022-03-14T01:26:53Z,940000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M44.00S,2022-03-14T01:27:10.8Z,1,REGULAR,3pt,Jump Shot,[],1629659,33.065045992115635,34.55882352941176,1610612747,27,11,2022-03-14T01:27:14Z,950000,77.0,258.0,1,left,MISS T. Horton-Tucker 26' pullup 3PT,[1629659],1610612747.0,LAL,pullup,,,Horton-Tucker,T. Horton-Tucker,,,,,26.96,Missed,,,,,,,,,,,,,,,,,,,
99,PT04M41.00S,2022-03-14T01:27:13.8Z,1,REGULAR,rebound,defensive,[],203109,,,1610612756,27,11,2022-03-14T01:27:14Z,960000,,,0,,J. Crowder REBOUND (Off:0 Def:2),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,98.0,2.0,2.0,0.0,,,,,,,,,,,
100,PT04M31.00S,2022-03-14T01:27:22.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,92.85479632063075,49.01960784313725,1610612756,27,11,2022-03-14T01:27:25Z,970000,-5.0,15.0,1,right,MISS D. Ayton Layup - blocked,"[1629028, 1629659]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,1.55,Missed,,,,,,,,,,,,Horton-Tucker,1629659.0,,,,,,
101,PT04M31.00S,2022-03-14T01:27:22.7Z,1,REGULAR,block,,[],1629659,,,1610612756,27,11,2022-03-14T01:27:25Z,980000,,,0,,T. Horton-Tucker BLOCK (1 BLK),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M30.00S,2022-03-14T01:27:23.7Z,1,REGULAR,rebound,defensive,[],1629659,,,1610612747,27,11,2022-03-14T01:27:25Z,990000,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,100.0,1.0,1.0,0.0,,,,,,,,,,,
103,PT04M30.00S,2022-03-14T01:27:28.9Z,1,REGULAR,foul,personal,[],1626166,,,1610612747,27,11,2022-03-14T01:27:50Z,1000000,,,0,,C. Payne personal FOUL (1 PF),"[1626166, 1629659]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Horton-Tucker,1629659.0,
105,PT04M30.00S,2022-03-14T01:27:35.5Z,1,REGULAR,substitution,out,[],1626166,,,1610612747,27,11,2022-03-14T01:27:41Z,1020000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M30.00S,2022-03-14T01:27:35.5Z,1,REGULAR,substitution,in,[],1628988,,,1610612747,27,11,2022-03-14T01:27:41Z,1030000,,,0,,SUB in: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M13.00S,2022-03-14T01:28:04.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,7.835085413929041,49.754901960784316,1610612747,27,11,2022-03-14T01:28:08Z,1040000,1.0,21.0,1,left,MISS T. Horton-Tucker turnaround Shot,[1629659],1610612747.0,LAL,turnaround,,,Horton-Tucker,T. Horton-Tucker,,,,,2.11,Missed,,,,,,,,,,,,,,,,,,,
108,PT04M11.00S,2022-03-14T01:28:06.8Z,1,REGULAR,rebound,defensive,[],1628988,,,1610612756,27,11,2022-03-14T01:28:08Z,1050000,,,0,,A. Holiday REBOUND (Off:0 Def:1),[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,107.0,1.0,1.0,0.0,,,,,,,,,,,
109,PT04M05.00S,2022-03-14T01:28:12.6Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fastbreak']",1629028,90.3580814717477,58.57843137254902,1610612756,29,11,2022-03-14T01:28:19Z,1060000,43.0,38.0,1,right,D. Ayton Hook (10 PTS) (D. Booker 3 AST),"[1629028, 1626164]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,5.74,Made,10.0,,,,,,,,D. Booker,1626164.0,3.0,,,,,,,,
111,PT03M44.00S,2022-03-14T01:28:33.8Z,1,REGULAR,3pt,Jump Shot,[],2544,7.30946123521682,95.34313725490196,1610612747,29,14,2022-03-14T01:28:37Z,1080000,-227.0,16.0,1,left,L. James 3PT step back (7 PTS),[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,22.73,Made,7.0,,,,,,,,,,,,,,,,,,
112,PT03M30.00S,2022-03-14T01:28:48.0Z,1,REGULAR,3pt,Jump Shot,[],203109,92.59198423127464,95.34313725490196,1610612756,32,14,2022-03-14T01:28:51Z,1090000,227.0,17.0,1,right,J. Crowder 3PT  (5 PTS) (M. Bridges 1 AST),"[203109, 1628969]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,22.73,Made,5.0,,,,,,,,M. Bridges,1628969.0,1.0,,,,,,,,
114,PT03M17.00S,2022-03-14T01:29:01.3Z,1,REGULAR,turnover,bad pass,[],1630559,,,1610612747,32,14,2022-03-14T01:29:04Z,1110000,,,0,,A. Reaves bad pass TURNOVER (1 TO),"[1630559, 1626164]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,1.0,Booker,1626164.0,,,,,,,,,,,,,,,
115,PT03M17.00S,2022-03-14T01:29:01.3Z,1,REGULAR,steal,,[],1626164,,,1610612756,32,14,2022-03-14T01:29:02Z,1120000,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M11.00S,2022-03-14T01:29:07.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628988,79.188567674113,90.93137254901961,1610612756,35,14,2022-03-14T01:29:11Z,1130000,205.0,143.0,1,right,A. Holiday 24' 3PT running (3 PTS) (M. Bridges 2 AST),"[1628988, 1628969]",1610612756.0,PHX,running,,,Holiday,A. Holiday,,,,,24.98,Made,3.0,,,,,,,,M. Bridges,1628969.0,2.0,,,,,,,,
118,PT03M10.00S,2022-03-14T01:29:16.4Z,1,REGULAR,timeout,full,['team'],0,,,1610612747,35,14,2022-03-14T01:29:16Z,1150000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M10.00S,2022-03-14T01:30:44.1Z,1,REGULAR,substitution,out,[],1629028,,,1610612747,35,14,2022-03-14T01:31:04Z,1160000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M10.00S,2022-03-14T01:30:44.1Z,1,REGULAR,substitution,out,[],203109,,,1610612747,35,14,2022-03-14T01:31:04Z,1170000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M10.00S,2022-03-14T01:30:44.1Z,1,REGULAR,substitution,out,[],2544,,,1610612747,35,14,2022-03-14T01:31:04Z,1180000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M10.00S,2022-03-14T01:30:44.1Z,1,REGULAR,substitution,out,[],1628370,,,1610612747,35,14,2022-03-14T01:31:04Z,1190000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M10.00S,2022-03-14T01:30:44.1Z,1,REGULAR,substitution,out,[],1630559,,,1610612747,35,14,2022-03-14T01:31:04Z,1200000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M10.00S,2022-03-14T01:30:44.1Z,1,REGULAR,substitution,in,[],1628470,,,1610612747,35,14,2022-03-14T01:31:04Z,1210000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M10.00S,2022-03-14T01:30:44.1Z,1,REGULAR,substitution,in,[],201580,,,1610612747,35,14,2022-03-14T01:31:04Z,1220000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M10.00S,2022-03-14T01:30:44.1Z,1,REGULAR,substitution,in,[],201566,,,1610612747,35,14,2022-03-14T01:31:04Z,1230000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M10.00S,2022-03-14T01:30:44.1Z,1,REGULAR,substitution,in,[],1629117,,,1610612747,35,14,2022-03-14T01:31:04Z,1240000,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M10.00S,2022-03-14T01:30:44.1Z,1,REGULAR,substitution,in,[],202340,,,1610612747,35,14,2022-03-14T01:31:04Z,1250000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M58.00S,2022-03-14T01:31:28.1Z,1,REGULAR,foul,personal,['2freethrow'],201580,,,1610612747,35,14,2022-03-14T01:31:37Z,1270000,,,0,,J. McGee shooting personal FOUL (1 PF) (Westbrook 2 FT),"[201580, 201566]",1610612756.0,PHX,shooting,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,200833.0,1.0,0.0,Westbrook,201566.0,
132,PT02M58.00S,2022-03-14T01:31:43.0Z,1,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,35,15,2022-03-14T01:31:43Z,1290000,,,0,,R. Westbrook Free Throw 1 of 2 (3 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
133,PT02M58.00S,2022-03-14T01:31:45.5Z,1,REGULAR,substitution,out,[],1628969,,,1610612747,35,15,2022-03-14T01:31:50Z,1300000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M58.00S,2022-03-14T01:31:45.5Z,1,REGULAR,substitution,in,[],1629013,,,1610612747,35,15,2022-03-14T01:31:50Z,1310000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M58.00S,2022-03-14T01:32:08.4Z,1,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,35,16,2022-03-14T01:32:08Z,1320000,,,0,,R. Westbrook Free Throw 2 of 2 (4 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
136,PT02M32.00S,2022-03-14T01:32:34.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628470,92.32917214191852,35.294117647058826,1610612756,37,16,2022-03-14T01:32:40Z,1330000,-74.0,20.0,1,right,T. Craig 7' fadeaway Jump Shot (2 PTS) (D. Booker 4 AST),"[1628470, 1626164]",1610612756.0,PHX,fadeaway,,,Craig,T. Craig,,,,,7.61,Made,2.0,,,,,,,,D. Booker,1626164.0,4.0,,,,,,,,
137,PT02M22.00S,2022-03-14T01:32:45.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,5.469776609724048,47.05882352941176,1610612747,37,18,2022-03-14T01:32:48Z,1340000,15.0,-1.0,1,left,R. Westbrook driving Layup (6 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,1.47,Made,6.0,,,,,,,,,,,,,,,,,,
138,PT02M14.00S,2022-03-14T01:32:52.3Z,1,REGULAR,3pt,Jump Shot,[],1626164,73.27529566360053,17.15686274509804,1610612756,37,18,2022-03-14T01:32:56Z,1350000,-164.0,199.0,1,right,MISS D. Booker 25' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,,
139,PT02M12.00S,2022-03-14T01:32:54.3Z,1,REGULAR,rebound,defensive,[],1629117,,,1610612747,37,18,2022-03-14T01:38:56Z,1360000,,,0,,W. Gabriel REBOUND (Off:0 Def:1),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,138.0,1.0,1.0,0.0,,,,,,,,,,,
140,PT02M05.00S,2022-03-14T01:33:02.4Z,1,REGULAR,3pt,Jump Shot,[],2546,31.09395532194481,71.81372549019608,1610612747,37,18,2022-03-14T01:33:05Z,1370000,-109.0,240.0,1,left,MISS C. Anthony 26' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,26.35,Missed,,,,,,,,,,,,,,,,,,,
141,PT02M03.00S,2022-03-14T01:33:04.4Z,1,REGULAR,rebound,defensive,[],1628470,,,1610612756,37,18,2022-03-14T01:33:05Z,1380000,,,0,,T. Craig REBOUND (Off:0 Def:1),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,140.0,1.0,1.0,0.0,,,,,,,,,,,
142,PT01M48.00S,2022-03-14T01:33:18.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,94.56307490144546,47.549019607843135,1610612756,39,18,2022-03-14T01:33:24Z,1390000,-12.0,-1.0,1,right,A. Holiday driving reverse Layup (5 PTS) (J. McGee 1 AST),"[1628988, 201580]",1610612756.0,PHX,driving reverse,,,Holiday,A. Holiday,,,,,1.24,Made,5.0,,,,,,,,J. McGee,201580.0,1.0,,,,,,,,
144,PT01M30.00S,2022-03-14T01:33:36.2Z,1,REGULAR,turnover,lost ball,[],202340,,,1610612747,39,18,2022-03-14T01:33:39Z,1410000,,,0,,A. Bradley lost ball TURNOVER (1 TO),"[202340, 1628988]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,1.0,Holiday,1628988.0,,,,,,,,,,,,,,,
145,PT01M30.00S,2022-03-14T01:33:36.2Z,1,REGULAR,steal,,[],1628988,,,1610612756,39,18,2022-03-14T01:33:38Z,1420000,,,0,,A. Holiday STEAL (1 STL),[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M27.00S,2022-03-14T01:33:39.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626164,91.5407358738502,48.529411764705884,1610612756,39,18,2022-03-14T01:33:48Z,1430000,-7.0,27.0,1,right,MISS D. Booker running Layup,[1626164],1610612756.0,PHX,running,,,Booker,D. Booker,,,,,2.8,Missed,,,,,,,,,,,,,,,,,,,
147,PT01M24.00S,2022-03-14T01:33:42.3Z,1,REGULAR,rebound,offensive,[],1628470,,,1610612756,39,18,2022-03-14T01:33:43Z,1440000,,,0,,T. Craig REBOUND (Off:1 Def:1),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,146.0,2.0,1.0,1.0,,,,,,,,,,,
148,PT01M24.00S,2022-03-14T01:33:42.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628470,94.1688567674113,47.549019607843135,1610612756,41,18,2022-03-14T01:33:46Z,1450000,-12.0,2.0,1,right,T. Craig putback Layup (4 PTS),[1628470],1610612756.0,PHX,putback,,,Craig,T. Craig,,,,,1.25,Made,4.0,,,,,,,,,,,,,,,,,,
149,PT01M06.00S,2022-03-14T01:34:03.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2546,11.251642575558476,64.4607843137255,1610612747,41,20,2022-03-14T01:37:04Z,1460000,-72.0,53.0,1,left,C. Anthony 8' turnaround Jump Shot (2 PTS),[2546],1610612747.0,LAL,turnaround,,,Anthony,C. Anthony,,,,,8.98,Made,2.0,,,,,,,,,,,,,,,,,,
150,PT01M06.00S,2022-03-14T01:34:05.1Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628988,,,1610612747,41,20,2022-03-14T01:34:12Z,1470000,,,0,,A. Holiday shooting personal FOUL (1 PF) (Anthony 1 FT),"[1628988, 2546]",1610612756.0,PHX,shooting,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,200833.0,1.0,0.0,Anthony,2546.0,
152,PT01M06.00S,2022-03-14T01:34:31.8Z,1,REGULAR,freethrow,1 of 1,[],2546,,,1610612747,41,21,2022-03-14T01:34:31Z,1490000,,,0,,C. Anthony Free Throw 1 of 1 (3 PTS),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
153,PT00M48.30S,2022-03-14T01:34:52.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201580,91.14651773981603,50.0,1610612756,43,21,2022-03-14T01:34:55Z,1500000,0.0,31.0,1,right,J. McGee cutting Layup (2 PTS) (D. Booker 5 AST),"[201580, 1626164]",1610612756.0,PHX,cutting,,,McGee,J. McGee,,,,,3.07,Made,2.0,,,,,,,,D. Booker,1626164.0,5.0,,,,,,,,
155,PT00M41.00S,2022-03-14T01:35:01.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201580,,,1610612747,43,21,2022-03-14T01:35:10Z,1520000,,,0,,J. McGee shooting personal FOUL (2 PF) (Westbrook 2 FT),"[201580, 201566]",1610612756.0,PHX,shooting,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,1204.0,2.0,0.0,Westbrook,201566.0,
157,PT00M41.00S,2022-03-14T01:35:27.0Z,1,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,43,22,2022-03-14T01:35:50Z,1540000,,,0,,R. Westbrook Free Throw 1 of 2 (7 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
158,PT00M41.00S,2022-03-14T01:35:27.0Z,1,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,43,22,2022-03-14T01:35:50Z,1550000,,,0,,MISS R. Westbrook Free Throw 2 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Missed,,,,,,,,,,,,,,,,,,,
159,PT00M39.60S,2022-03-14T01:35:28.4Z,1,REGULAR,rebound,offensive,[],201566,,,1610612747,43,22,2022-03-14T01:35:50Z,1560000,,,0,,R. Westbrook REBOUND (Off:1 Def:0),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,158.0,1.0,0.0,1.0,,,,,,,,,,,
160,PT00M37.50S,2022-03-14T01:35:48.7Z,1,REGULAR,turnover,lost ball,[],201566,,,1610612747,43,22,2022-03-14T01:35:55Z,1570000,,,0,,R. Westbrook lost ball TURNOVER (2 TO),"[201566, 1628988]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,2.0,Holiday,1628988.0,,,,,,,,,,,,,,,
161,PT00M37.50S,2022-03-14T01:35:48.7Z,1,REGULAR,steal,,[],1628988,,,1610612756,43,22,2022-03-14T01:35:51Z,1580000,,,0,,A. Holiday STEAL (2 STL),[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M33.30S,2022-03-14T01:35:53.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626164,94.30026281208936,49.754901960784316,1610612756,45,22,2022-03-14T01:35:59Z,1590000,-1.0,1.0,1,right,D. Booker running Layup (12 PTS) (A. Holiday 1 AST),"[1626164, 1628988]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,0.16,Made,12.0,,,,,,,,A. Holiday,1628988.0,1.0,,,,,,,,
164,PT00M27.10S,2022-03-14T01:36:01.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,7.966491458607096,48.77450980392157,1610612747,45,22,2022-03-14T01:36:04Z,1610000,6.0,22.0,1,left,MISS R. Westbrook driving Layup - blocked,"[201566, 1628470]",1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,2.32,Missed,,,,,,,,,,,,Craig,1628470.0,,,,,,
165,PT00M27.10S,2022-03-14T01:36:01.4Z,1,REGULAR,block,,[],1628470,,,1610612747,45,22,2022-03-14T01:36:03Z,1620000,,,0,,T. Craig BLOCK (1 BLK),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M25.00S,2022-03-14T01:36:03.5Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,45,22,2022-03-14T01:36:04Z,1630000,,,0,,D. Booker REBOUND (Off:0 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,164.0,2.0,2.0,0.0,,,,,,,,,,,
167,PT00M04.40S,2022-03-14T01:36:24.8Z,1,REGULAR,3pt,Jump Shot,[],1629013,90.62089356110381,4.166666666666666,1610612756,48,22,2022-03-14T01:36:28Z,1640000,-229.0,36.0,1,right,L. Shamet 3PT  (3 PTS) (D. Booker 6 AST),"[1629013, 1626164]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,23.2,Made,3.0,,,,,,,,D. Booker,1626164.0,6.0,,,,,,,,
169,PT00M00.10S,2022-03-14T01:36:32.0Z,1,REGULAR,3pt,Jump Shot,[],1629659,45.94283837056505,47.549019607843135,1610612747,48,22,2022-03-14T01:36:40Z,1660000,12.0,379.0,1,left,MISS T. Horton-Tucker 37' pullup 3PT,[1629659],1610612747.0,LAL,pullup,,,Horton-Tucker,T. Horton-Tucker,,,,,37.96,Missed,,,,,,,,,,,,,,,,,,,
170,PT00M00.10S,2022-03-14T01:36:32.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,48,22,2022-03-14T01:36:40Z,1670000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,169.0,,,,,,,,,,,,,,
171,PT00M00.00S,2022-03-14T01:36:41.4Z,1,REGULAR,period,end,[],0,,,1610612747,48,22,2022-03-14T01:36:41Z,1680000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT00M00.00S,2022-03-14T01:37:07.3Z,1,REGULAR,memo,,[],0,,,1610612747,48,22,2022-03-14T02:13:00Z,1690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suns - Ties Season High Pts, 1st Qtr (prev. vs DEN, 11/21/22)"
173,PT12M00.00S,2022-03-14T01:39:21.7Z,2,REGULAR,substitution,out,['startperiod'],1626164,,,1610612747,48,22,2022-03-14T01:39:55Z,1700000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2022-03-14T01:39:21.7Z,2,REGULAR,substitution,out,['startperiod'],1629117,,,1610612747,48,22,2022-03-14T01:39:55Z,1710000,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2022-03-14T01:39:21.7Z,2,REGULAR,substitution,in,['startperiod'],1628969,,,1610612747,48,22,2022-03-14T01:39:55Z,1720000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2022-03-14T01:39:21.7Z,2,REGULAR,substitution,in,['startperiod'],2544,,,1610612747,48,22,2022-03-14T01:39:55Z,1730000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2022-03-14T01:40:11.8Z,2,REGULAR,period,start,[],0,,,1610612747,48,22,2022-03-14T01:40:11Z,1740000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
