actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
399,PT12M00.00S,2022-10-24T00:26:01.2Z,3,REGULAR,substitution,out,['startperiod'],1631323,,,1610612740,53,63,2022-10-24T00:26:21Z,3910000,,,0,,SUB out: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT12M00.00S,2022-10-24T00:26:01.2Z,3,REGULAR,substitution,in,['startperiod'],1629627,,,1610612740,53,63,2022-10-24T00:26:21Z,3920000,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT12M00.00S,2022-10-24T00:26:01.2Z,3,REGULAR,substitution,in,['startperiod'],203468,,,1610612740,53,63,2022-10-24T00:26:21Z,3930000,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT12M00.00S,2022-10-24T00:26:01.2Z,3,REGULAR,substitution,in,['startperiod'],202685,,,1610612740,53,63,2022-10-24T00:26:21Z,3940000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT12M00.00S,2022-10-24T00:26:01.2Z,3,REGULAR,substitution,in,['startperiod'],201144,,,1610612740,53,63,2022-10-24T00:26:21Z,3950000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT12M00.00S,2022-10-24T00:26:01.2Z,3,REGULAR,substitution,in,['startperiod'],1628374,,,1610612740,53,63,2022-10-24T00:26:21Z,3960000,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT12M00.00S,2022-10-24T00:26:01.2Z,3,REGULAR,substitution,in,['startperiod'],1629020,,,1610612740,53,63,2022-10-24T00:26:21Z,3970000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT12M00.00S,2022-10-24T00:26:15.4Z,3,REGULAR,period,start,[],0,,,1610612762,53,63,2022-10-24T00:26:21Z,3980000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT11M41.00S,2022-10-24T00:26:33.5Z,3,REGULAR,3pt,Jump Shot,[],203903,31.61957950065703,40.931372549019606,1610612762,53,63,2022-10-24T00:26:39Z,3990000,45.0,245.0,1,left,MISS J. Clarkson 24' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,24.89,Missed,,,,,,,,,,,,,,,,,,
408,PT11M38.00S,2022-10-24T00:26:36.5Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,53,63,2022-10-24T00:26:39Z,4000000,,,0,,Z. Williamson REBOUND (Off:1 Def:4),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Center,,,,,,,407.0,5.0,4.0,1.0,,,,,,,,,,
409,PT11M34.00S,2022-10-24T00:26:40.6Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],203468,92.72339027595268,11.27450980392157,1610612740,55,63,2022-10-24T00:26:48Z,4010000,-194.0,16.0,1,right,C. McCollum 19' pullup Jump Shot (13 PTS) (Z. Williamson 1 AST),"[203468, 1629627]",1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left,19.43,Made,13.0,Z. Williamson,1629627.0,1.0,,,,,,,,,,,,,,
411,PT11M10.00S,2022-10-24T00:27:03.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,6.1268068331143235,49.50980392156863,1610612762,55,65,2022-10-24T00:27:09Z,4030000,2.0,5.0,1,left,L. Markkanen cutting DUNK (22 PTS) (M. Conley 4 AST),"[1628374, 201144]",1610612762.0,UTA,cutting,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,0.57,Made,22.0,M. Conley,201144.0,4.0,,,,,,,,,,,,,,
413,PT10M57.00S,2022-10-24T00:27:21.4Z,3,REGULAR,foul,personal,[],1629020,,,1610612740,55,65,2022-10-24T00:27:30Z,4050000,,,0,,J. Vanderbilt personal FOUL (2 PF),"[1629020, 1629627]",1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,1626301.0,2.0,0.0,Williamson,1629627.0,,
415,PT10M49.00S,2022-10-24T00:27:46.4Z,3,REGULAR,turnover,lost ball,[],1629627,,,1610612740,55,65,2022-10-24T00:27:52Z,4070000,,,0,,Z. Williamson lost ball TURNOVER (3 TO),"[1629627, 1628374]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,3.0,Markkanen,1628374.0,,,,,,,
416,PT10M49.00S,2022-10-24T00:27:46.4Z,3,REGULAR,steal,,[],1628374,,,1610612762,55,65,2022-10-24T00:28:20Z,4080000,,,0,,L. Markkanen STEAL (1 STL),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
417,PT10M46.00S,2022-10-24T00:27:50.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201144,5.206964520367937,52.69607843137255,1610612762,55,67,2022-10-24T00:27:59Z,4090000,-13.0,-4.0,1,left,M. Conley cutting Layup (2 PTS) (L. Markkanen 1 AST),"[201144, 1628374]",1610612762.0,UTA,cutting,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,1.4,Made,2.0,L. Markkanen,1628374.0,1.0,,,,,,,,,,,,,,
419,PT10M38.00S,2022-10-24T00:27:57.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629627,92.85479632063075,47.05882352941176,1610612740,57,67,2022-10-24T00:29:27Z,4110000,-15.0,15.0,1,right,Z. Williamson running Layup (14 PTS) (C. McCollum 5 AST),"[1629627, 203468]",1610612740.0,NOP,running,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.08,Made,14.0,C. McCollum,203468.0,5.0,,,,,,,,,,,,,,
422,PT10M20.00S,2022-10-24T00:28:33.1Z,3,REGULAR,3pt,Jump Shot,[],203482,22.946780551905388,89.2156862745098,1610612762,57,70,2022-10-24T00:28:43Z,4140000,-196.0,163.0,1,left,K. Olynyk 25' 3PT  (9 PTS) (M. Conley 5 AST),"[203482, 201144]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,25.51,Made,9.0,M. Conley,201144.0,5.0,,,,,,,,,,,,,,
424,PT10M07.00S,2022-10-24T00:28:51.1Z,3,REGULAR,foul,personal,[],1629020,,,1610612740,57,70,2022-10-24T00:29:01Z,4160000,,,0,,J. Vanderbilt personal FOUL (3 PF),"[1629020, 203468]",1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,200832.0,3.0,0.0,McCollum,203468.0,,
426,PT10M01.00S,2022-10-24T00:29:14.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629627,92.85479632063075,50.49019607843137,1610612740,59,70,2022-10-24T00:29:21Z,4180000,2.0,15.0,1,right,Z. Williamson driving reverse DUNK (16 PTS) (C. McCollum 6 AST),"[1629627, 203468]",1610612740.0,NOP,driving reverse,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.49,Made,16.0,C. McCollum,203468.0,6.0,,,,,,,,,,,,,,
428,PT09M47.00S,2022-10-24T00:29:28.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203482,7.966491458607096,49.50980392156863,1610612762,59,72,2022-10-24T00:29:36Z,4200000,2.0,22.0,1,left,K. Olynyk driving finger roll Layup (11 PTS) (M. Conley 6 AST),"[203482, 201144]",1610612762.0,UTA,driving finger roll,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,2.25,Made,11.0,M. Conley,201144.0,6.0,,,,,,,,,,,,,,
430,PT09M36.00S,2022-10-24T00:29:43.5Z,3,REGULAR,foul,personal,['2freethrow'],1629020,,,1610612740,59,72,2022-10-24T00:29:55Z,4220000,,,0,,J. Vanderbilt shooting personal FOUL (4 PF) (Williamson 2 FT),"[1629020, 1629627]",1610612762.0,UTA,shooting,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1626300.0,4.0,0.0,Williamson,1629627.0,,
432,PT09M36.00S,2022-10-24T00:30:13.1Z,3,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,60,72,2022-10-24T00:30:13Z,4240000,,,0,,Z. Williamson Free Throw 1 of 2 (17 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
433,PT09M36.00S,2022-10-24T00:30:15.1Z,3,REGULAR,substitution,out,[],1629020,,,1610612740,60,72,2022-10-24T00:30:17Z,4250000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT09M36.00S,2022-10-24T00:30:15.1Z,3,REGULAR,substitution,in,[],1631117,,,1610612740,60,72,2022-10-24T00:30:17Z,4260000,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT09M36.00S,2022-10-24T00:30:36.4Z,3,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,61,72,2022-10-24T00:30:36Z,4270000,,,0,,Z. Williamson Free Throw 2 of 2 (18 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
436,PT09M22.00S,2022-10-24T00:30:55.2Z,3,REGULAR,3pt,Jump Shot,[],201144,28.203022339027594,23.52941176470588,1610612762,61,72,2022-10-24T00:32:46Z,4280000,132.0,213.0,1,left,MISS M. Conley 25' step back 3PT,[201144],1610612762.0,UTA,step back,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,25.05,Missed,,,,,,,,,,,,,,,,,,
437,PT09M17.00S,2022-10-24T00:31:00.2Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,61,72,2022-10-24T00:31:01Z,4290000,,,0,,T. Murphy III REBOUND (Off:1 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,,,436.0,4.0,3.0,1.0,,,,,,,,,,
438,PT09M11.00S,2022-10-24T00:31:05.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,93.24901445466492,46.07843137254902,1610612740,61,72,2022-10-24T00:31:11Z,4300000,-20.0,11.0,1,right,MISS H. Jones driving reverse Layup,[1630529],1610612740.0,NOP,driving reverse,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,,
439,PT09M09.00S,2022-10-24T00:31:07.7Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,61,72,2022-10-24T00:31:11Z,4310000,,,0,,L. Markkanen REBOUND (Off:2 Def:5),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,438.0,7.0,5.0,2.0,,,,,,,,,,
440,PT09M01.00S,2022-10-24T00:31:15.3Z,3,REGULAR,3pt,Jump Shot,[],1628374,26.49474375821288,17.647058823529413,1610612762,61,72,2022-10-24T00:31:20Z,4320000,162.0,197.0,1,left,MISS L. Markkanen 25' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,25.46,Missed,,,,,,,,,,,,,,,,,,
441,PT08M58.00S,2022-10-24T00:31:18.3Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,61,72,2022-10-24T00:31:20Z,4330000,,,0,,T. Murphy III REBOUND (Off:1 Def:4),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,,,440.0,5.0,4.0,1.0,,,,,,,,,,
442,PT08M53.00S,2022-10-24T00:31:23.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,68.41327201051249,18.137254901960784,1610612740,64,72,2022-10-24T00:31:29Z,4340000,-159.0,244.0,1,right,T. Murphy III 29' 3PT  (7 PTS) (C. McCollum 7 AST),"[1630530, 203468]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,29.17,Made,7.0,C. McCollum,203468.0,7.0,,,,,,,,,,,,,,
444,PT08M27.00S,2022-10-24T00:31:48.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,14.14257555847569,54.166666666666664,1610612762,64,74,2022-10-24T00:31:55Z,4360000,-21.0,80.0,1,left,J. Clarkson 8' floating Jump Shot (7 PTS) (W. Kessler 1 AST),"[203903, 1631117]",1610612762.0,UTA,floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,8.3,Made,7.0,W. Kessler,1631117.0,1.0,,,,,,,,,,,,,,
446,PT08M14.00S,2022-10-24T00:32:01.9Z,3,REGULAR,3pt,Jump Shot,[],1630529,94.03745072273325,95.83333333333334,1610612740,64,74,2022-10-24T00:32:06Z,4380000,229.0,4.0,1,right,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Right Corner 3,24+ Right,22.92,Missed,,,,,,,,,,,,,,,,,,
447,PT08M11.00S,2022-10-24T00:32:04.9Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,64,74,2022-10-24T00:32:06Z,4390000,,,0,,L. Markkanen REBOUND (Off:2 Def:6),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Right Corner 3,24+ Right,,,,,,,446.0,8.0,6.0,2.0,,,,,,,,,,
448,PT08M04.00S,2022-10-24T00:32:12.8Z,3,REGULAR,turnover,lost ball,[],203903,,,1610612762,64,74,2022-10-24T00:32:21Z,4400000,,,0,,J. Clarkson lost ball TURNOVER (1 TO),"[203903, 203468]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,McCollum,203468.0,,,,,,,
449,PT08M04.00S,2022-10-24T00:32:12.8Z,3,REGULAR,steal,,[],203468,,,1610612740,64,74,2022-10-24T00:32:14Z,4410000,,,0,,C. McCollum STEAL (1 STL),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
450,PT08M00.00S,2022-10-24T00:32:26.6Z,3,REGULAR,foul,offensive,[],1630529,,,1610612740,64,74,2022-10-24T00:32:35Z,4420000,,,0,,H. Jones charge offensive FOUL (3 PF),"[1630529, 203482]",1610612740.0,NOP,charge,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,200832.0,3.0,0.0,Olynyk,203482.0,,
452,PT08M00.00S,2022-10-24T00:32:26.6Z,3,REGULAR,turnover,offensive foul,[],1630529,,,1610612740,64,74,2022-10-24T00:32:26Z,4440000,,,0,,H. Jones offensive foul TURNOVER (2 TO),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,,,200832.0,,,,,,
454,PT08M00.00S,2022-10-24T00:33:15.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,64,74,2022-10-24T00:33:15Z,4460000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT07M42.00S,2022-10-24T00:35:57.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631117,6.258212877792378,45.34313725490196,1610612762,64,76,2022-10-24T00:36:02Z,4480000,23.0,6.0,1,left,W. Kessler alley-oop Layup (5 PTS) (K. Olynyk 4 AST),"[1631117, 203482]",1610612762.0,UTA,alley-oop,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,2.41,Made,5.0,K. Olynyk,203482.0,4.0,,,,,,,,,,,,,,
458,PT07M27.00S,2022-10-24T00:36:12.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,84.57621550591328,49.26470588235294,1610612740,64,76,2022-10-24T00:37:09Z,4500000,-4.0,92.0,1,right,MISS C. McCollum 9' floating Shot,[203468],1610612740.0,NOP,floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,9.26,Missed,,,,,,,,,,,,,,,,,,
463,PT07M27.00S,2022-10-24T00:36:12.6Z,3,REGULAR,rebound,offensive,[],1629627,,,1610612740,64,76,2022-10-24T00:37:09Z,4510000,,,0,,Z. Williamson REBOUND (Off:2 Def:4),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,458.0,6.0,4.0,2.0,,,,,,,,,,
471,PT07M26.00S,2022-10-24T00:36:26.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629627,94.95729303547962,53.67647058823529,1610612740,66,76,2022-10-24T00:39:50Z,4515000,18.0,-5.0,1,right,Z. Williamson tip DUNK (20 PTS),[1629627],1610612740.0,NOP,tip,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.91,Made,20.0,,,,,,,,,,,,,,,,,
460,PT07M01.00S,2022-10-24T00:36:41.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201144,10.988830486202366,45.34313725490196,1610612762,66,76,2022-10-24T00:40:53Z,4520000,23.0,51.0,1,left,MISS M. Conley turnaround Hook,[201144],1610612762.0,UTA,turnaround,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,5.59,Missed,,,,,,,,,,,,,,,,,,
461,PT07M00.00S,2022-10-24T00:36:42.2Z,3,REGULAR,rebound,offensive,[],1631117,,,1610612762,66,76,2022-10-24T00:40:53Z,4530000,,,0,,W. Kessler REBOUND (Off:4 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,460.0,7.0,3.0,4.0,,,,,,,,,,
462,PT06M59.00S,2022-10-24T00:36:47.0Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612762,66,76,2022-10-24T00:37:24Z,4540000,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1626301.0,,,,,,
464,PT06M43.00S,2022-10-24T00:37:13.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630529,88.78120893561103,2.2058823529411766,1610612740,66,76,2022-10-24T00:37:29Z,4550000,-239.0,53.0,1,right,MISS H. Jones 24' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,24.48,Missed,,,,,,,,,,,,,,,,,,
465,PT06M41.00S,2022-10-24T00:37:16.6Z,3,REGULAR,rebound,offensive,[],202685,,,1610612740,66,76,2022-10-24T00:37:16Z,4560000,,,0,,J. Valanciunas REBOUND (Off:7 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Left Corner 3,24+ Left,,,,,,,464.0,8.0,1.0,7.0,,,,,,,,,,
466,PT06M37.00S,2022-10-24T00:37:20.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630529,72.35545335085413,18.137254901960784,1610612740,66,76,2022-10-24T00:37:33Z,4570000,-159.0,207.0,1,right,MISS H. Jones 26' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,26.15,Missed,,,,,,,,,,,,,,,,,,
467,PT06M33.00S,2022-10-24T00:37:24.6Z,3,REGULAR,rebound,defensive,[],201144,,,1610612762,66,76,2022-10-24T00:37:33Z,4580000,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,,,,,,,466.0,1.0,1.0,0.0,,,,,,,,,,
468,PT06M27.00S,2022-10-24T00:37:32.9Z,3,REGULAR,turnover,traveling,[],203903,,,1610612762,66,76,2022-10-24T00:37:39Z,4590000,,,0,,J. Clarkson traveling TURNOVER (2 TO),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2.0,,,1626300.0,,,,,,
469,PT06M27.00S,2022-10-24T00:37:43.5Z,3,REGULAR,substitution,out,[],1629627,,,1610612740,66,76,2022-10-24T00:38:00Z,4600000,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT06M27.00S,2022-10-24T00:37:43.5Z,3,REGULAR,substitution,in,[],1630230,,,1610612740,66,76,2022-10-24T00:38:00Z,4610000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT06M10.00S,2022-10-24T00:38:02.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630230,94.7437582128778,47.28094362745098,1610612740,66,76,2022-10-24T00:47:56Z,4620000,-14.0,-3.0,1,right,MISS N. Marshall driving Layup - blocked,"[1630230, 201144]",1610612740.0,NOP,driving,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,1.39,Missed,,,,,,,,,,,,,,,,,Conley,201144.0
529,PT06M10.00S,2022-10-24T00:38:02.5Z,3,REGULAR,block,,[],201144,,,1610612740,66,76,2022-10-24T00:47:56Z,4625000,,,0,,M. Conley BLOCK (1 BLK),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
530,PT06M10.00S,2022-10-24T00:38:02.5Z,3,REGULAR,rebound,offensive,[],202685,,,1610612740,66,76,2022-10-24T00:47:56Z,4627500,,,0,,J. Valanciunas REBOUND (Off:8 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,528.0,9.0,1.0,8.0,,,,,,,,,,
473,PT06M10.00S,2022-10-24T00:38:21.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",202685,87.33574244415243,55.88235294117647,1610612740,68,76,2022-10-24T00:47:56Z,4630000,29.0,67.0,1,right,J. Valanciunas 7' floating Jump Shot (6 PTS),[202685],1610612740.0,NOP,floating,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,7.27,Made,6.0,,,,,,,,,,,,,,,,,
476,PT06M10.00S,2022-10-24T00:38:41.0Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612762,68,76,2022-10-24T00:40:06Z,4660000,,,0,,TEAM delay-of-game VIOLATION,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,1626300.0,,,,,,
477,PT05M54.00S,2022-10-24T00:38:51.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,19.398817345597898,47.05882352941176,1610612762,68,76,2022-10-24T00:48:49Z,4670000,15.0,130.0,1,left,MISS J. Clarkson 13' floating Shot,[203903],1610612762.0,UTA,floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,13.06,Missed,,,,,,,,,,,,,,,,,,
478,PT05M48.00S,2022-10-24T00:38:57.6Z,3,REGULAR,rebound,offensive,[],1631117,,,1610612762,68,76,2022-10-24T00:39:01Z,4680000,,,0,,W. Kessler REBOUND (Off:5 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,477.0,8.0,3.0,5.0,,,,,,,,,,
479,PT05M45.00S,2022-10-24T00:39:00.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201144,15.062417871222076,48.28431372549019,1610612762,68,76,2022-10-24T00:39:07Z,4690000,9.0,89.0,1,left,MISS M. Conley 8' floating Shot,[201144],1610612762.0,UTA,floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,8.95,Missed,,,,,,,,,,,,,,,,,,
480,PT05M42.00S,2022-10-24T00:39:03.8Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,68,76,2022-10-24T00:39:07Z,4700000,,,0,,H. Jones REBOUND (Off:1 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,479.0,2.0,1.0,1.0,,,,,,,,,,
481,PT05M37.00S,2022-10-24T00:39:13.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,94.1688567674113,46.32352941176471,1610612740,70,76,2022-10-24T00:39:24Z,4710000,-18.0,2.0,1,right,H. Jones driving Layup (7 PTS),[1630529],1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,1.85,Made,7.0,,,,,,,,,,,,,,,,,
482,PT05M37.00S,2022-10-24T00:39:16.5Z,3,REGULAR,foul,personal,['1freethrow'],201144,,,1610612740,70,76,2022-10-24T00:39:25Z,4720000,,,0,,M. Conley shooting personal FOUL (1 PF) (Jones 1 FT),"[201144, 1630529]",1610612762.0,UTA,shooting,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1626300.0,1.0,0.0,Jones,1630529.0,,
484,PT05M37.00S,2022-10-24T00:39:29.4Z,3,REGULAR,substitution,out,[],1630530,,,1610612740,70,76,2022-10-24T00:39:44Z,4740000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT05M37.00S,2022-10-24T00:39:29.4Z,3,REGULAR,substitution,out,[],203903,,,1610612740,70,76,2022-10-24T00:39:44Z,4750000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT05M37.00S,2022-10-24T00:39:29.4Z,3,REGULAR,substitution,out,[],201144,,,1610612740,70,76,2022-10-24T00:39:44Z,4760000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
