actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
83,PT05M59.00S,2023-04-08T00:25:03.2Z,1,REGULAR,rebound,offensive,[],1630579,,,1610612752,18,12,2023-04-08T00:25:07Z,810000,False,,,0,,J. Sims REBOUND (Off:3 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Right Center,,,,,82.0,4.0,1.0,3.0,,,,,,,,,,,,
84,PT05M57.00S,2023-04-08T00:25:07.8Z,1,REGULAR,foul,personal,['2freethrow'],202685,,,1610612752,18,12,2023-04-08T00:25:23Z,820000,False,,,0,,J. Valanciunas shooting personal FOUL (1 PF) (Barrett 2 FT),"[202685, 1629628]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1662.0,,1.0,0.0,Barrett,1629628.0,,
86,PT05M57.00S,2023-04-08T00:25:39.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629628,,,1610612752,18,12,2023-04-08T00:25:39Z,840000,False,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
87,PT05M57.00S,2023-04-08T00:25:39.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,18,12,2023-04-08T00:25:39Z,850000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,86.0,,,,,,,,,,,,,,,
88,PT05M57.00S,2023-04-08T00:25:54.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629628,,,1610612752,18,13,2023-04-08T00:25:54Z,860000,False,,,0,,R. Barrett Free Throw 2 of 2 (3 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
89,PT05M38.00S,2023-04-08T00:26:14.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,92.59198423127464,35.294117647058826,1610612740,20,13,2023-04-08T00:26:20Z,870000,False,-74.0,17.0,1,right,J. Valanciunas 7' turnaround fadeaway Jump Shot (2 PTS),[202685],1610612740.0,NOP,turnaround fadeaway,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,7.55,Made,,,,,,,2.0,,,,,,,,,,,
90,PT05M13.00S,2023-04-08T00:26:39.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630579,9.149145860709593,53.67647058823529,1610612752,20,15,2023-04-08T00:26:44Z,880000,False,-18.0,34.0,1,left,J. Sims cutting DUNK (4 PTS) (R. Barrett 2 AST),"[1630579, 1629628]",1610612752.0,NYK,cutting,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,3.82,Made,,,,,,,4.0,R. Barrett,1629628.0,2.0,,,,,,,,
92,PT04M59.00S,2023-04-08T00:26:57.7Z,1,REGULAR,foul,offensive,[],202685,,,1610612740,20,15,2023-04-08T00:27:13Z,900000,False,,,0,,J. Valanciunas off-the-ball offensive FOUL (2 PF),"[202685, 1630579]",1610612740.0,NOP,off-the-ball,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1662.0,,2.0,0.0,Sims,1630579.0,,
94,PT04M59.00S,2023-04-08T00:26:57.7Z,1,REGULAR,turnover,offensive foul,[],202685,,,1610612740,20,15,2023-04-08T00:26:57Z,920000,False,,,0,,J. Valanciunas offensive foul TURNOVER (1 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1662.0,1.0,,,,,,
95,PT04M59.00S,2023-04-08T00:27:07.2Z,1,REGULAR,substitution,out,[],203468,,,1610612752,20,15,2023-04-08T00:27:24Z,930000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M59.00S,2023-04-08T00:27:07.2Z,1,REGULAR,substitution,out,[],202685,,,1610612752,20,15,2023-04-08T00:27:24Z,940000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M59.00S,2023-04-08T00:27:07.2Z,1,REGULAR,substitution,out,[],1630530,,,1610612752,20,15,2023-04-08T00:27:24Z,950000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M59.00S,2023-04-08T00:27:07.2Z,1,REGULAR,substitution,in,[],1626204,,,1610612752,20,15,2023-04-08T00:27:24Z,960000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M59.00S,2023-04-08T00:27:07.2Z,1,REGULAR,substitution,in,[],1626196,,,1610612752,20,15,2023-04-08T00:27:24Z,970000,False,,,0,,SUB in: J. Richardson,[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M59.00S,2023-04-08T00:27:07.2Z,1,REGULAR,substitution,in,[],1630700,,,1610612752,20,15,2023-04-08T00:27:24Z,980000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M46.00S,2023-04-08T00:27:37.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630193,29.517082785808146,76.47058823529412,1610612752,20,18,2023-04-08T00:27:42Z,990000,False,-132.0,225.0,1,left,I. Quickley 26' 3PT step back (8 PTS),[1630193],1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,26.11,Made,,,,,,,8.0,,,,,,,,,,,
103,PT04M25.00S,2023-04-08T00:27:58.0Z,1,REGULAR,3pt,Jump Shot,[],1626196,71.56701708278581,80.63725490196079,1610612740,20,18,2023-04-08T00:28:03Z,1010000,False,153.0,215.0,1,right,MISS J. Richardson 26' 3PT,[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Right Center,26.38,Missed,,,,,,,,,,,,,,,,,,
104,PT04M22.00S,2023-04-08T00:28:01.0Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,20,18,2023-04-08T00:28:03Z,1020000,False,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,103.0,2.0,2.0,0.0,,,,,,,,,,,,
105,PT04M07.00S,2023-04-08T00:28:16.3Z,1,REGULAR,3pt,Jump Shot,[],1629628,12.828515111695138,94.85294117647058,1610612752,20,18,2023-04-08T00:28:26Z,1030000,False,-224.0,68.0,1,left,MISS R. Barrett 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,23.44,Missed,,,,,,,,,,,,,,,,,,
106,PT04M04.00S,2023-04-08T00:28:19.3Z,1,REGULAR,rebound,offensive,[],1630579,,,1610612752,20,18,2023-04-08T00:28:26Z,1040000,False,,,0,,J. Sims REBOUND (Off:4 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Left Corner 3,24+ Left,,,,,105.0,5.0,1.0,4.0,,,,,,,,,,,,
107,PT04M02.00S,2023-04-08T00:28:20.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630193,7.835085413929041,2.2058823529411766,1610612752,20,18,2023-04-08T00:28:29Z,1050000,False,239.0,21.0,1,left,MISS I. Quickley 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,23.99,Missed,,,,,,,,,,,,,,,,,,
108,PT04M01.00S,2023-04-08T00:28:21.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612740,20,18,2023-04-08T00:28:29Z,1060000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Right Corner 3,24+ Right,,,,,107.0,,,,,,,,,,,,,,,
110,PT03M43.00S,2023-04-08T00:28:52.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629656,,,1610612740,20,18,2023-04-08T00:29:07Z,1080000,False,,,0,,Q. Grimes shooting personal FOUL (1 PF) (Ingram 2 FT),"[1629656, 1627742]",1610612752.0,NYK,shooting,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202035.0,,1.0,0.0,Ingram,1627742.0,,
112,PT03M43.00S,2023-04-08T00:29:17.2Z,1,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,21,18,2023-04-08T00:29:17Z,1100000,False,,,0,,B. Ingram Free Throw 1 of 2 (7 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
113,PT03M43.00S,2023-04-08T00:29:36.3Z,1,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,22,18,2023-04-08T00:29:36Z,1110000,False,,,0,,B. Ingram Free Throw 2 of 2 (8 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
114,PT03M29.00S,2023-04-08T00:29:54.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,10.068988173455978,54.166666666666664,1610612752,22,20,2023-04-08T00:29:58Z,1120000,False,-21.0,42.0,1,left,R. Barrett driving Layup (5 PTS),[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,4.7,Made,,,,,,,5.0,,,,,,,,,,,
115,PT03M17.00S,2023-04-08T00:30:08.8Z,1,REGULAR,turnover,traveling,[],1627742,,,1610612740,22,20,2023-04-08T00:30:14Z,1130000,False,,,0,,B. Ingram traveling TURNOVER (1 TO),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,202007.0,1.0,,,,,,
116,PT03M11.00S,2023-04-08T00:30:31.8Z,1,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612752,22,20,2023-04-08T00:30:40Z,1140000,False,,,0,,H. Jones shooting personal FOUL (2 PF) (Quickley 2 FT),"[1630529, 1630193]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,202035.0,,2.0,0.0,Quickley,1630193.0,,
118,PT03M11.00S,2023-04-08T00:30:56.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630193,,,1610612752,22,21,2023-04-08T00:30:56Z,1160000,False,,,0,,I. Quickley Free Throw 1 of 2 (9 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
119,PT03M11.00S,2023-04-08T00:30:57.2Z,1,REGULAR,substitution,out,[],1630529,,,1610612752,22,21,2023-04-08T00:31:00Z,1170000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M11.00S,2023-04-08T00:30:57.2Z,1,REGULAR,substitution,in,[],1630230,,,1610612752,22,21,2023-04-08T00:31:00Z,1180000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M11.00S,2023-04-08T00:31:23.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630193,,,1610612752,22,22,2023-04-08T00:31:23Z,1190000,False,,,0,,I. Quickley Free Throw 2 of 2 (10 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
122,PT02M54.00S,2023-04-08T00:31:43.4Z,1,REGULAR,2pt,Jump Shot,[],1627742,77.08607095926413,51.225490196078425,1610612740,22,22,2023-04-08T00:31:47Z,1200000,False,6.0,163.0,1,right,MISS B. Ingram 16' driving floating Shot,[1627742],1610612740.0,NOP,driving floating,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Center,16.3,Missed,,,,,,,,,,,,,,,,,,
123,PT02M52.00S,2023-04-08T00:31:45.4Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612752,22,22,2023-04-08T00:31:47Z,1210000,False,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Center,,,,,122.0,2.0,2.0,0.0,,,,,,,,,,,,
125,PT02M47.00S,2023-04-08T00:32:00.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,22,22,2023-04-08T00:32:00Z,1230000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M47.00S,2023-04-08T00:33:56.6Z,1,REGULAR,substitution,out,[],1630700,,,1610612752,22,22,2023-04-08T00:34:33Z,1240000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M47.00S,2023-04-08T00:33:56.6Z,1,REGULAR,substitution,in,[],203468,,,1610612752,22,22,2023-04-08T00:34:33Z,1250000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M44.00S,2023-04-08T00:34:55.6Z,1,REGULAR,3pt,Jump Shot,[],1630193,11.777266754270697,1.715686274509804,1610612752,22,25,2023-04-08T00:35:25Z,1260000,False,241.0,58.0,1,left,I. Quickley 24' 3PT  (13 PTS) (J. Sims 1 AST),"[1630193, 1630579]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,24.83,Made,,,,,,,13.0,J. Sims,1630579.0,1.0,,,,,,,,
130,PT02M30.00S,2023-04-08T00:35:09.9Z,1,REGULAR,3pt,Jump Shot,[],203468,69.20170827858082,65.19607843137256,1610612740,25,25,2023-04-08T00:35:27Z,1280000,False,76.0,237.0,1,right,C. McCollum 24' 3PT  (4 PTS) (B. Ingram 2 AST),"[203468, 1627742]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,24.89,Made,,,,,,,4.0,B. Ingram,1627742.0,2.0,,,,,,,,
135,PT02M07.00S,2023-04-08T00:35:33.0Z,1,REGULAR,3pt,Jump Shot,[],1629656,26.10052562417871,17.15686274509804,1610612752,25,28,2023-04-08T00:35:37Z,1300000,False,164.0,193.0,1,left,Q. Grimes 25' 3PT  (6 PTS) (R. Barrett 3 AST),"[1629656, 1629628]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,25.32,Made,,,,,,,6.0,R. Barrett,1629628.0,3.0,,,,,,,,
137,PT01M51.00S,2023-04-08T00:35:48.9Z,1,REGULAR,3pt,Jump Shot,[],203468,72.48685939553219,79.90196078431373,1610612740,25,28,2023-04-08T00:35:54Z,1320000,False,150.0,206.0,1,right,MISS C. McCollum 25' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,25.46,Missed,,,,,,,,,,,,,,,,,,
138,PT01M48.00S,2023-04-08T00:35:51.9Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612752,25,28,2023-04-08T00:35:54Z,1330000,False,,,0,,I. Quickley REBOUND (Off:0 Def:3),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,,137.0,3.0,3.0,0.0,,,,,,,,,,,,
139,PT01M30.00S,2023-04-08T00:36:09.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,8.623521681997373,53.92156862745098,1610612752,25,28,2023-04-08T00:36:21Z,1340000,False,-20.0,29.0,1,left,MISS R. Barrett turnaround Shot,[1629628],1610612752.0,NYK,turnaround,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,,,,,
140,PT01M28.00S,2023-04-08T00:36:11.6Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612740,25,28,2023-04-08T00:36:11Z,1350000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,,139.0,1.0,1.0,0.0,,,,,,,,,,,,
141,PT01M17.00S,2023-04-08T00:36:23.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626204,92.06636005256242,56.372549019607845,1610612740,27,28,2023-04-08T00:36:54Z,1360000,False,32.0,22.0,1,right,L. Nance Jr. cutting Layup (2 PTS) (N. Marshall 1 AST),"[1626204, 1630230]",1610612740.0,NOP,cutting,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,3.88,Made,,,,,,,2.0,N. Marshall,1630230.0,1.0,,,,,,,,
143,PT00M53.80S,2023-04-08T00:36:48.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,15.193823915900131,48.28431372549019,1610612752,27,30,2023-04-08T00:37:01Z,1380000,False,9.0,90.0,1,left,I. Quickley 9' driving floating Jump Shot (15 PTS),[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,9.07,Made,,,,,,,15.0,,,,,,,,,,,
145,PT00M31.60S,2023-04-08T00:37:38.5Z,1,REGULAR,2pt,Jump Shot,[],1627742,75.77201051248358,70.09803921568627,1610612740,27,30,2023-04-08T00:37:43Z,1400000,False,100.0,175.0,1,right,MISS B. Ingram 20' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right Center,20.2,Missed,,,,,,,,,,,,,,,,,,
146,PT00M28.10S,2023-04-08T00:37:42.0Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,27,30,2023-04-08T00:37:43Z,1410000,False,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Right Center,,,,,145.0,2.0,2.0,0.0,,,,,,,,,,,,
147,PT00M07.10S,2023-04-08T00:38:03.0Z,1,REGULAR,3pt,Jump Shot,[],1628404,19.92444152431012,91.17647058823529,1610612752,27,30,2023-04-08T00:39:55Z,1420000,False,-206.0,135.0,1,left,MISS J. Hart 24' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,24.61,Missed,,,,,,,,,,,,,,,,,,
148,PT00M04.20S,2023-04-08T00:38:05.9Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612740,27,30,2023-04-08T00:38:14Z,1430000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,,147.0,1.0,1.0,0.0,,,,,,,,,,,,
149,PT00M00.00S,2023-04-08T00:38:11.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,90.75229960578186,46.32352941176471,1610612740,27,30,2023-04-08T00:38:17Z,1440000,False,-18.0,34.0,1,right,MISS N. Marshall driving finger roll Layup,[1630230],1610612740.0,NOP,driving finger roll,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,3.9,Missed,,,,,,,,,,,,,,,,,,
150,PT00M00.00S,2023-04-08T00:38:13.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,27,30,2023-04-08T00:38:13Z,1450000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,149.0,,,,,,,,,,,,,,,
151,PT00M00.00S,2023-04-08T00:38:19.5Z,1,REGULAR,period,end,[],0,,,1610612740,27,30,2023-04-08T00:38:19Z,1460000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2023-04-08T00:40:16.4Z,2,REGULAR,substitution,out,['startperiod'],1627742,,,1610612740,27,30,2023-04-08T00:40:41Z,1470000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2023-04-08T00:40:16.4Z,2,REGULAR,substitution,out,['startperiod'],1626204,,,1610612740,27,30,2023-04-08T00:40:41Z,1480000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2023-04-08T00:40:16.4Z,2,REGULAR,substitution,out,['startperiod'],1630193,,,1610612740,27,30,2023-04-08T00:40:41Z,1490000,False,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2023-04-08T00:40:16.4Z,2,REGULAR,substitution,out,['startperiod'],1629628,,,1610612740,27,30,2023-04-08T00:40:41Z,1500000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-04-08T00:40:16.4Z,2,REGULAR,substitution,in,['startperiod'],202685,,,1610612740,27,30,2023-04-08T00:40:41Z,1510000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-04-08T00:40:16.4Z,2,REGULAR,substitution,in,['startperiod'],1630530,,,1610612740,27,30,2023-04-08T00:40:41Z,1520000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-04-08T00:40:16.4Z,2,REGULAR,substitution,in,['startperiod'],203095,,,1610612740,27,30,2023-04-08T00:40:41Z,1530000,False,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-04-08T00:40:16.4Z,2,REGULAR,substitution,in,['startperiod'],1630540,,,1610612740,27,30,2023-04-08T00:40:41Z,1540000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-04-08T00:40:55.4Z,2,REGULAR,period,start,[],0,,,1610612740,27,30,2023-04-08T00:40:55Z,1550000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT11M43.00S,2023-04-08T00:41:11.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,87.59855453350855,53.67647058823529,1610612740,29,30,2023-04-08T00:41:15Z,1560000,False,18.0,64.0,1,right,N. Marshall 6' driving floating Jump Shot (2 PTS),[1630230],1610612740.0,NOP,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,6.67,Made,,,,,,,2.0,,,,,,,,,,,
162,PT11M24.00S,2023-04-08T00:41:31.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630540,9.59264126149803,56.62913602941176,1610612752,29,30,2023-04-08T00:42:13Z,1570000,False,-33.0,38.0,1,left,MISS M. McBride Layup - blocked,"[1630540, 202685]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,In The Paint (Non-RA),0-8 Center,5.02,Missed,Valanciunas,202685.0,,,,,,,,,,,,,,,,
163,PT11M24.00S,2023-04-08T00:41:31.1Z,2,REGULAR,block,,[],202685,,,1610612752,29,30,2023-04-08T00:41:34Z,1580000,False,,,0,,J. Valanciunas BLOCK (1 BLK),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
164,PT11M24.00S,2023-04-08T00:41:31.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,29,30,2023-04-08T00:41:36Z,1590000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,162.0,,,,,,,,,,,,,,,
166,PT11M22.00S,2023-04-08T00:41:44.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629656,9.674770039421814,95.09803921568627,1610612752,29,30,2023-04-08T00:41:49Z,1610000,False,-225.0,38.0,1,left,MISS Q. Grimes 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,22.87,Missed,,,,,,,,,,,,,,,,,,
167,PT11M19.00S,2023-04-08T00:41:47.8Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,29,30,2023-04-08T00:41:49Z,1620000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Left Corner 3,24+ Left,,,,,166.0,1.0,1.0,0.0,,,,,,,,,,,,
168,PT11M09.00S,2023-04-08T00:41:57.5Z,2,REGULAR,3pt,Jump Shot,[],1626196,79.31997371879106,6.61764705882353,1610612740,32,30,2023-04-08T00:42:01Z,1630000,False,-217.0,142.0,1,right,J. Richardson 25' 3PT  (3 PTS) (N. Marshall 2 AST),"[1626196, 1630230]",1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,25.92,Made,,,,,,,3.0,N. Marshall,1630230.0,2.0,,,,,,,,
170,PT10M53.00S,2023-04-08T00:42:13.8Z,2,REGULAR,turnover,bad pass,[],1629656,,,1610612752,32,30,2023-04-08T00:42:20Z,1650000,False,,,0,,Q. Grimes bad pass TURNOVER (2 TO),"[1629656, 1626196]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2.0,,,,,Richardson,1626196.0
171,PT10M53.00S,2023-04-08T00:42:13.8Z,2,REGULAR,steal,,[],1626196,,,1610612740,32,30,2023-04-08T00:42:16Z,1660000,False,,,0,,J. Richardson STEAL (1 STL),[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
