actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
253,PT04M49.00S,2023-03-09T01:29:53.9Z,2,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,45,35,2023-03-09T01:29:53Z,2500000,False,,,0,,B. Ingram Free Throw 2 of 2 (12 PTS),[1627742],1610612740.0,NOP,,,,,,,,,,,,Ingram,B. Ingram,,,,Made,,,,,12.0,,,,,,,,
254,PT04M33.00S,2023-03-09T01:30:11.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,5.995400788436268,39.705882352941174,1610612742,45,35,2023-03-09T01:30:23Z,2510000,False,51.0,4.0,1,left,MISS L. Doncic driving Layup,[1629029],1610612742.0,DAL,driving,,,,,,In The Paint (Non-RA),0-8 Center,,,,Doncic,L. Doncic,,,5.16,Missed,,,,,,,,,,,,,
255,PT04M29.00S,2023-03-09T01:30:16.0Z,2,REGULAR,rebound,offensive,[],1626174,,,1610612742,45,35,2023-03-09T01:30:16Z,2520000,False,,,0,,C. Wood REBOUND (Off:2 Def:3),[1626174],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Wood,C. Wood,,,,,254.0,5.0,3.0,2.0,,,,,,,,,
256,PT04M29.00S,2023-03-09T01:30:16.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626174,5.590000152587891,50.0,1610612742,45,35,2023-03-09T01:30:16Z,2530000,False,0.0,0.0,1,left,MISS C. Wood tip Layup,[1626174],1610612742.0,DAL,tip,,,,,,Mid-Range,8-16 Left,,,,Wood,C. Wood,,,0.0,Missed,,,,,,,,,,,,,
257,PT04M28.00S,2023-03-09T01:30:16.8Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,45,35,2023-03-09T01:30:16Z,2540000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:3),[1630530],1610612740.0,NOP,,,,,,,Mid-Range,8-16 Left,,,,Murphy III,T. Murphy III,,,,,256.0,3.0,3.0,0.0,,,,,,,,,
258,PT04M19.00S,2023-03-09T01:30:25.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630529,93.24901445466492,51.470588235294116,1610612740,47,35,2023-03-09T01:30:30Z,2550000,False,7.0,11.0,1,right,H. Jones cutting DUNK (6 PTS) (B. Ingram 4 AST),"[1630529, 1627742]",1610612740.0,NOP,cutting,,,,,,Restricted Area,0-8 Center,,,,Jones,H. Jones,,,1.33,Made,,,,,6.0,B. Ingram,1627742.0,4.0,,,,,
260,PT03M59.00S,2023-03-09T01:30:49.0Z,2,REGULAR,turnover,out-of-bounds,[],203200,,,1610612742,47,35,2023-03-09T01:31:02Z,2570000,False,,,0,,J. Holiday bad pass out-of-bounds TURNOVER (1 TO),[203200],1610612742.0,DAL,bad pass,,,,,,Restricted Area,0-8 Center,1162.0,,,Holiday,J. Holiday,,,,,,,,,,,,,1.0,,,,
261,PT03M40.00S,2023-03-09T01:31:14.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626196,71.96123521681997,12.745098039215685,1610612740,47,35,2023-03-09T01:31:23Z,2580000,False,-186.0,211.0,1,right,MISS J. Richardson 28' 3PT,[1626196],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,Richardson,J. Richardson,,,28.16,Missed,,,,,,,,,,,,,
262,PT03M37.00S,2023-03-09T01:31:17.4Z,2,REGULAR,rebound,offensive,[],1626196,,,1610612740,47,35,2023-03-09T01:31:23Z,2590000,False,,,0,,J. Richardson REBOUND (Off:2 Def:0),[1626196],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,Richardson,J. Richardson,,,,,261.0,2.0,0.0,2.0,,,,,,,,,
263,PT03M33.00S,2023-03-09T01:31:21.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626196,85.49605781865965,50.0,1610612740,47,35,2023-03-09T01:36:22Z,2600000,False,0.0,84.0,1,right,MISS J. Richardson 8' driving floating Shot,[1626196],1610612740.0,NOP,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,,,,Richardson,J. Richardson,,,8.38,Missed,,,,,,,,,,,,,
264,PT03M33.00S,2023-03-09T01:31:21.3Z,2,REGULAR,rebound,defensive,[],202722,,,1610612742,47,35,2023-03-09T01:31:26Z,2610000,False,,,0,,D. Bertans REBOUND (Off:1 Def:1),[202722],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Bertans,D. Bertans,,,,,263.0,2.0,1.0,1.0,,,,,,,,,
265,PT03M26.00S,2023-03-09T01:31:27.8Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",202681,10.5946123521682,55.63725490196079,1610612742,47,37,2023-03-09T01:36:53Z,2620000,False,-28.0,47.0,1,left,K. Irving fadeaway Jump Shot (4 PTS) (L. Doncic 5 AST),"[202681, 1629029]",1610612742.0,DAL,fadeaway,,,,,,In The Paint (Non-RA),0-8 Center,,,,Irving,K. Irving,,,5.49,Made,,,,,4.0,L. Doncic,1629029.0,5.0,,,,,
266,PT03M06.00S,2023-03-09T01:31:48.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629637,87.07293035479631,50.245098039215684,1610612740,49,37,2023-03-09T01:31:53Z,2630000,False,1.0,69.0,1,right,J. Hayes 6' driving Hook (10 PTS) (J. Richardson 1 AST),"[1629637, 1626196]",1610612740.0,NOP,driving,,,,,,In The Paint (Non-RA),0-8 Center,,,,Hayes,J. Hayes,,,6.9,Made,,,,,10.0,J. Richardson,1626196.0,1.0,,,,,
268,PT02M58.00S,2023-03-09T01:31:58.9Z,2,REGULAR,2pt,Layup,[],202681,7.5722733245729295,33.57843137254902,1610612742,49,37,2023-03-09T01:37:53Z,2650000,False,82.0,19.0,1,left,MISS K. Irving 8' Layup - blocked,"[202681, 1626196]",1610612742.0,DAL,,,,,,,Mid-Range,8-16 Right,,,,Irving,K. Irving,,,8.42,Missed,,,,,,,,,,,,Richardson,1626196.0
269,PT02M58.00S,2023-03-09T01:31:58.9Z,2,REGULAR,block,,[],1626196,,,1610612742,49,37,2023-03-09T01:33:09Z,2660000,False,,,0,,J. Richardson BLOCK (1 BLK),[1626196],1610612740.0,NOP,,,,,,,Mid-Range,8-16 Right,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,
270,PT02M58.00S,2023-03-09T01:31:58.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,49,37,2023-03-09T01:32:09Z,2670000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,268.0,,,,,,,,,,,,
272,PT02M58.00S,2023-03-09T01:32:12.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,49,37,2023-03-09T01:32:12Z,2690000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M58.00S,2023-03-09T01:34:40.7Z,2,REGULAR,substitution,out,[],1626196,,,1610612742,49,37,2023-03-09T01:35:01Z,2700000,False,,,0,,SUB out: J. Richardson,[1626196],1610612740.0,NOP,,,,,,,,,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,
278,PT02M58.00S,2023-03-09T01:34:40.7Z,2,REGULAR,substitution,out,[],203200,,,1610612742,49,37,2023-03-09T01:35:01Z,2710000,False,,,0,,SUB out: J. Holiday,[203200],1610612742.0,DAL,,,,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,
279,PT02M58.00S,2023-03-09T01:34:40.7Z,2,REGULAR,substitution,out,[],1626174,,,1610612742,49,37,2023-03-09T01:35:01Z,2720000,False,,,0,,SUB out: C. Wood,[1626174],1610612742.0,DAL,,,,,,,,,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,
280,PT02M58.00S,2023-03-09T01:34:40.7Z,2,REGULAR,substitution,out,[],202722,,,1610612742,49,37,2023-03-09T01:35:01Z,2730000,False,,,0,,SUB out: D. Bertans,[202722],1610612742.0,DAL,,,,,,,,,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,
281,PT02M58.00S,2023-03-09T01:34:40.7Z,2,REGULAR,substitution,in,[],203468,,,1610612742,49,37,2023-03-09T01:35:01Z,2740000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,,,,,,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,
282,PT02M58.00S,2023-03-09T01:34:40.7Z,2,REGULAR,substitution,in,[],203939,,,1610612742,49,37,2023-03-09T01:35:01Z,2750000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,,,,,,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,
283,PT02M58.00S,2023-03-09T01:34:40.7Z,2,REGULAR,substitution,in,[],1630702,,,1610612742,49,37,2023-03-09T01:35:01Z,2760000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,,,,,,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,
284,PT02M58.00S,2023-03-09T01:34:40.7Z,2,REGULAR,substitution,in,[],203501,,,1610612742,49,37,2023-03-09T01:35:01Z,2770000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,,,,,,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,
285,PT02M47.00S,2023-03-09T01:35:41.1Z,2,REGULAR,foul,personal,['2freethrow'],1629637,,,1610612742,49,37,2023-03-09T01:35:47Z,2780000,False,,,0,,J. Hayes shooting personal FOUL (2 PF) (Doncic 2 FT),"[1629637, 1629029]",1610612740.0,NOP,shooting,,,,,,In The Paint (Non-RA),0-8 Center,1628953.0,2.0,0.0,Hayes,J. Hayes,Doncic,1629029.0,,,,,,,,,,,,,,,
287,PT02M47.00S,2023-03-09T01:36:06.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629029,,,1610612742,49,38,2023-03-09T01:36:06Z,2800000,False,,,0,,L. Doncic Free Throw 1 of 2 (11 PTS),[1629029],1610612742.0,DAL,,,,,,,,,,,,Doncic,L. Doncic,,,,Made,,,,,11.0,,,,,,,,
288,PT02M47.00S,2023-03-09T01:36:24.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629029,,,1610612742,49,39,2023-03-09T01:36:24Z,2810000,False,,,0,,L. Doncic Free Throw 2 of 2 (12 PTS),[1629029],1610612742.0,DAL,,,,,,,,,,,,Doncic,L. Doncic,,,,Made,,,,,12.0,,,,,,,,
289,PT02M25.00S,2023-03-09T01:36:48.1Z,2,REGULAR,3pt,Jump Shot,[],1630529,89.43823915900131,2.450980392156863,1610612740,49,39,2023-03-09T01:36:58Z,2820000,False,-238.0,47.0,1,right,MISS H. Jones 24' 3PT,[1630529],1610612740.0,NOP,,,,,,,Left Corner 3,24+ Left,,,,Jones,H. Jones,,,24.23,Missed,,,,,,,,,,,,,
290,PT02M24.00S,2023-03-09T01:36:49.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,49,39,2023-03-09T01:36:58Z,2830000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,289.0,,,,,,,,,,,,
291,PT02M24.00S,2023-03-09T01:36:55.0Z,2,REGULAR,foul,personal,[],1630530,,,1610612742,49,39,2023-03-09T01:37:02Z,2840000,False,,,0,,T. Murphy III loose ball personal FOUL (1 PF),"[1630530, 202681]",1610612740.0,NOP,loose ball,,,,,,In The Paint (Non-RA),0-8 Center,1162.0,1.0,0.0,Murphy III,T. Murphy III,Irving,202681.0,,,,,,,,,,,,,,,
293,PT02M14.00S,2023-03-09T01:37:24.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,12.959921156373195,64.2156862745098,1610612742,49,39,2023-03-09T01:37:31Z,2860000,False,-71.0,69.0,1,left,MISS L. Doncic 9' driving floating Shot,[1629029],1610612742.0,DAL,driving floating,,,,,,In The Paint (Non-RA),8-16 Left,,,,Doncic,L. Doncic,,,9.93,Missed,,,,,,,,,,,,,
294,PT02M10.00S,2023-03-09T01:37:27.4Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,49,39,2023-03-09T01:37:27Z,2870000,False,,,0,,C. McCollum REBOUND (Off:0 Def:3),[203468],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),8-16 Left,,,,McCollum,C. McCollum,,,,,293.0,3.0,3.0,0.0,,,,,,,,,
295,PT02M00.00S,2023-03-09T01:37:37.8Z,2,REGULAR,turnover,bad pass,[],203468,,,1610612740,49,39,2023-03-09T01:37:44Z,2880000,False,,,0,,C. McCollum bad pass TURNOVER (2 TO),"[203468, 203939]",1610612740.0,NOP,,,,,,,Mid-Range,8-16 Left,,,,McCollum,C. McCollum,,,,,,,,,,,,,2.0,Powell,203939.0,,
296,PT02M00.00S,2023-03-09T01:37:37.8Z,2,REGULAR,steal,,[],203939,,,1610612742,49,39,2023-03-09T01:37:40Z,2890000,False,,,0,,D. Powell STEAL (1 STL),[203939],1610612742.0,DAL,,,,,,,Mid-Range,8-16 Left,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,
297,PT01M55.00S,2023-03-09T01:37:43.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203501,5.469776609724048,46.568627450980394,1610612742,49,41,2023-03-09T01:37:51Z,2900000,False,17.0,-1.0,1,left,T. Hardaway Jr. running Layup (5 PTS) (L. Doncic 6 AST),"[203501, 1629029]",1610612742.0,DAL,running,,,,,,Restricted Area,0-8 Center,,,,Hardaway Jr.,T. Hardaway Jr.,,,1.72,Made,,,,,5.0,L. Doncic,1629029.0,6.0,,,,,
299,PT01M40.00S,2023-03-09T01:37:57.4Z,2,REGULAR,3pt,Jump Shot,[],203468,65.1281208935611,29.166666666666668,1610612740,52,41,2023-03-09T01:38:09Z,2920000,False,-104.0,275.0,1,right,C. McCollum 29' 3PT  (8 PTS) (B. Ingram 5 AST),"[203468, 1627742]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,McCollum,C. McCollum,,,29.44,Made,,,,,8.0,B. Ingram,1627742.0,5.0,,,,,
301,PT01M23.00S,2023-03-09T01:38:15.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202681,5.338370565045992,55.63725490196079,1610612742,52,41,2023-03-09T01:38:21Z,2940000,False,-28.0,-2.0,1,left,MISS K. Irving driving Layup,[202681],1610612742.0,DAL,driving,,,,,,Restricted Area,0-8 Center,,,,Irving,K. Irving,,,2.83,Missed,,,,,,,,,,,,,
302,PT01M22.00S,2023-03-09T01:38:17.2Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,52,41,2023-03-09T01:38:17Z,2950000,False,,,0,,D. Powell REBOUND (Off:1 Def:2),[203939],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,Powell,D. Powell,,,,,301.0,3.0,2.0,1.0,,,,,,,,,
303,PT01M22.00S,2023-03-09T01:38:24.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203468,,,1610612742,52,41,2023-03-09T01:38:47Z,2960000,False,,,0,,C. McCollum personal FOUL (1 PF) (Powell 2 FT),"[203468, 203939]",1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,1628953.0,1.0,0.0,McCollum,C. McCollum,Powell,203939.0,,,,,,,,,,,,,,,
305,PT01M22.00S,2023-03-09T01:38:51.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203939,,,1610612742,52,41,2023-03-09T01:39:12Z,2980000,False,,,0,,MISS D. Powell Free Throw 1 of 2,[203939],1610612742.0,DAL,,,,,,,,,,,,Powell,D. Powell,,,,Missed,,,,,,,,,,,,,
306,PT01M22.00S,2023-03-09T01:38:51.3Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,52,41,2023-03-09T01:39:12Z,2990000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,305.0,,,,,,,,,,,,
307,PT01M22.00S,2023-03-09T01:38:52.4Z,2,REGULAR,substitution,out,[],1627742,,,1610612742,52,41,2023-03-09T01:38:56Z,3000000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,,,,,,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,
308,PT01M22.00S,2023-03-09T01:38:52.4Z,2,REGULAR,substitution,in,[],1630700,,,1610612742,52,41,2023-03-09T01:38:56Z,3010000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,,,,,,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,
309,PT01M22.00S,2023-03-09T01:38:51.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203939,,,1610612742,52,41,2023-03-09T01:39:12Z,3020000,False,,,0,,MISS D. Powell Free Throw 2 of 2,[203939],1610612742.0,DAL,,,,,,,,,,,,Powell,D. Powell,,,,Missed,,,,,,,,,,,,,
310,PT01M20.00S,2023-03-09T01:38:53.3Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,52,41,2023-03-09T01:39:12Z,3030000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:4),[1630530],1610612740.0,NOP,,,,,,,,,,,,Murphy III,T. Murphy III,,,,,309.0,4.0,4.0,0.0,,,,,,,,,
311,PT01M04.00S,2023-03-09T01:39:30.8Z,2,REGULAR,2pt,Jump Shot,[],203468,86.81011826544021,72.30392156862744,1610612740,54,41,2023-03-09T01:39:40Z,3040000,False,112.0,71.0,1,right,C. McCollum 13' pullup Jump Shot (10 PTS) (D. Daniels 4 AST),"[203468, 1630700]",1610612740.0,NOP,pullup,,,,,,Mid-Range,8-16 Right,,,,McCollum,C. McCollum,,,13.25,Made,,,,,10.0,D. Daniels,1630700.0,4.0,,,,,
312,PT01M04.00S,2023-03-09T01:39:38.1Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203501,,,1610612740,54,41,2023-03-09T01:39:49Z,3050000,False,,,0,,T. Hardaway Jr. shooting personal FOUL (2 PF) (McCollum 1 FT),"[203501, 203468]",1610612742.0,DAL,shooting,,,,,,Mid-Range,8-16 Right,1627541.0,2.0,0.0,Hardaway Jr.,T. Hardaway Jr.,McCollum,203468.0,,,,,,,,,,,,,,,
314,PT01M04.00S,2023-03-09T01:39:56.2Z,2,REGULAR,freethrow,1 of 1,[],203468,,,1610612740,55,41,2023-03-09T01:39:56Z,3070000,False,,,0,,C. McCollum Free Throw 1 of 1 (11 PTS),[203468],1610612740.0,NOP,,,,,,,,,,,,McCollum,C. McCollum,,,,Made,,,,,11.0,,,,,,,,
315,PT00M47.90S,2023-03-09T01:40:14.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,7.046649145860711,39.21568627450981,1610612742,55,41,2023-03-09T01:40:18Z,3080000,False,54.0,14.0,1,left,MISS L. Doncic driving Layup,[1629029],1610612742.0,DAL,driving,,,,,,In The Paint (Non-RA),0-8 Center,,,,Doncic,L. Doncic,,,5.56,Missed,,,,,,,,,,,,,
316,PT00M45.90S,2023-03-09T01:40:16.8Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,55,41,2023-03-09T01:40:18Z,3090000,False,,,0,,C. McCollum REBOUND (Off:0 Def:4),[203468],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,,,,McCollum,C. McCollum,,,,,315.0,4.0,4.0,0.0,,,,,,,,,
317,PT00M41.30S,2023-03-09T01:40:22.3Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",203468,87.07293035479631,43.627450980392155,1610612740,57,41,2023-03-09T01:42:12Z,3100000,False,-32.0,69.0,1,right,C. McCollum 7' driving floating bank Jump Shot (13 PTS),[203468],1610612740.0,NOP,driving floating bank,,,,,,In The Paint (Non-RA),0-8 Center,,,,McCollum,C. McCollum,,,7.6,Made,,,,,13.0,,,,,,,,
318,PT00M30.40S,2023-03-09T01:40:35.3Z,2,REGULAR,turnover,bad pass,[],202681,,,1610612742,57,41,2023-03-09T01:40:40Z,3110000,False,,,0,,K. Irving bad pass TURNOVER (1 TO),"[202681, 1630530]",1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,,Irving,K. Irving,,,,,,,,,,,,,1.0,Murphy III,1630530.0,,
319,PT00M30.40S,2023-03-09T01:40:35.3Z,2,REGULAR,steal,,[],1630530,,,1610612740,57,41,2023-03-09T01:40:37Z,3120000,False,,,0,,T. Murphy III STEAL (1 STL),[1630530],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Center,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,
320,PT00M25.90S,2023-03-09T01:40:40.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629637,92.85479632063075,47.30392156862745,1610612740,59,41,2023-03-09T01:42:41Z,3130000,False,-13.0,15.0,1,right,J. Hayes running Layup (12 PTS) (T. Murphy III 1 AST),"[1629637, 1630530]",1610612740.0,NOP,running,,,,,,Restricted Area,0-8 Center,,,,Hayes,J. Hayes,,,2.0,Made,,,,,12.0,T. Murphy III,1630530.0,1.0,,,,,
322,PT00M09.10S,2023-03-09T01:41:01.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630702,5.601182654402102,40.68627450980392,1610612742,59,43,2023-03-09T01:41:06Z,3150000,False,47.0,0.0,1,left,J. Hardy driving Layup (2 PTS),[1630702],1610612742.0,DAL,driving,,,,,,In The Paint (Non-RA),0-8 Center,,,,Hardy,J. Hardy,,,4.66,Made,,,,,2.0,,,,,,,,
323,PT00M01.90S,2023-03-09T01:41:09.5Z,2,REGULAR,3pt,Jump Shot,[],203468,71.43561103810775,78.18627450980392,1610612740,59,43,2023-03-09T01:41:16Z,3160000,False,141.0,216.0,1,right,MISS C. McCollum 25' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,,,,Above the Break 3,24+ Right Center,,,,McCollum,C. McCollum,,,25.79,Missed,,,,,,,,,,,,,
324,PT00M01.90S,2023-03-09T01:41:09.5Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,59,43,2023-03-09T01:41:16Z,3170000,False,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,,,,Doncic,L. Doncic,,,,,323.0,3.0,3.0,0.0,,,,,,,,,
325,PT00M00.00S,2023-03-09T01:41:15.2Z,2,REGULAR,period,end,[],0,,,1610612742,59,43,2023-03-09T01:41:15Z,3180000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2023-03-09T01:56:21.3Z,3,REGULAR,substitution,out,['startperiod'],1629637,,,1610612742,59,43,2023-03-09T01:56:35Z,3190000,False,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,,,,,,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2023-03-09T01:56:21.3Z,3,REGULAR,substitution,out,['startperiod'],1630700,,,1610612742,59,43,2023-03-09T01:56:35Z,3200000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,,,,,,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2023-03-09T01:56:21.3Z,3,REGULAR,substitution,out,['startperiod'],1630702,,,1610612742,59,43,2023-03-09T01:56:35Z,3210000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,,,,,,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2023-03-09T01:56:21.3Z,3,REGULAR,substitution,in,['startperiod'],202685,,,1610612742,59,43,2023-03-09T01:56:35Z,3220000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,,,,,,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2023-03-09T01:56:21.3Z,3,REGULAR,substitution,in,['startperiod'],1630230,,,1610612742,59,43,2023-03-09T01:56:35Z,3230000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,,,,,,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2023-03-09T01:56:21.3Z,3,REGULAR,substitution,in,['startperiod'],1630182,,,1610612742,59,43,2023-03-09T01:56:35Z,3240000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2023-03-09T01:56:44.4Z,3,REGULAR,period,start,[],0,,,1610612740,59,43,2023-03-09T01:56:44Z,3250000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT11M47.00S,2023-03-09T01:56:57.1Z,3,REGULAR,3pt,Jump Shot,[],1630529,21.23850197109067,7.598039215686274,1610612740,59,43,2023-03-09T01:57:03Z,3260000,False,212.0,147.0,1,left,MISS H. Jones 25' 3PT,[1630529],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,,Jones,H. Jones,,,25.8,Missed,,,,,,,,,,,,,
336,PT11M44.00S,2023-03-09T01:57:00.1Z,3,REGULAR,rebound,offensive,[],202685,,,1610612740,59,43,2023-03-09T01:57:03Z,3270000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:2),[202685],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,,Valanciunas,J. Valanciunas,,,,,335.0,3.0,2.0,1.0,,,,,,,,,
337,PT11M41.00S,2023-03-09T01:57:02.7Z,3,REGULAR,turnover,lost ball,[],202685,,,1610612740,59,43,2023-03-09T01:57:06Z,3280000,False,,,0,,J. Valanciunas lost ball TURNOVER (2 TO),"[202685, 202681]",1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,2.0,Irving,202681.0,,
338,PT11M41.00S,2023-03-09T01:57:02.7Z,3,REGULAR,steal,,[],202681,,,1610612742,59,43,2023-03-09T01:57:04Z,3290000,False,,,0,,K. Irving STEAL (1 STL),[202681],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,
339,PT11M25.00S,2023-03-09T01:57:17.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202681,92.32917214191852,50.49019607843137,1610612742,59,45,2023-03-09T01:57:21Z,3300000,False,2.0,20.0,1,right,K. Irving driving Layup (6 PTS),[202681],1610612742.0,DAL,driving,,,,,,Restricted Area,0-8 Center,,,,Irving,K. Irving,,,1.98,Made,,,,,6.0,,,,,,,,
