shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
00:27,159,PT00M27.60S,2022-12-08T01:34:31.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,94.03745072273325,45.83333333333333,1610612740,24,28,2022-12-08T01:36:27Z,1590000,False,-21.0,4.0,1,right,MISS Z. Williamson driving Layup,[1629627],1,1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,,,,,,,,,,,,,
00:25,160,PT00M25.60S,2022-12-08T01:34:33.6Z,1,REGULAR,rebound,defensive,[],1628995,,,1610612765,24,28,2022-12-08T01:34:35Z,1600000,False,,,0,,K. Knox II REBOUND (Off:0 Def:3),[1628995],20,1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Restricted Area,0-8 Center,,,159.0,3.0,3.0,0.0,,,,,,,,,,,,,,
00:08,161,PT00M08.40S,2022-12-08T01:34:50.8Z,1,REGULAR,2pt,Jump Shot,[],202692,8.754927726675426,65.93137254901961,1610612765,24,28,2022-12-08T01:37:00Z,1610000,False,-80.0,30.0,1,left,MISS A. Burks 8' turnaround fadeaway Shot,[202692],5,1610612765.0,DET,turnaround fadeaway,,,Burks,A. Burks,,,,,Mid-Range,8-16 Left,8.51,Missed,,,,,,,,,,,,,,,,,,
00:08,162,PT00M08.40S,2022-12-08T01:34:50.8Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612740,24,28,2022-12-08T01:37:00Z,1620000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:3),[1626204],22,1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,8-16 Left,,,161.0,3.0,3.0,0.0,,,,,,,,,,,,,,
00:02,163,PT00M02.10S,2022-12-08T01:35:00.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628984,92.32917214191852,50.49019607843137,1610612740,26,28,2022-12-08T01:39:10Z,1630000,False,2.0,20.0,1,right,D. Graham running Layup (2 PTS),[1628984],4,1610612740.0,NOP,running,,,Graham,D. Graham,,,,,Restricted Area,0-8 Center,1.98,Made,,,,,2.0,,,,,,,,,,,,,
00:02,165,PT00M02.10S,2022-12-08T01:35:02.9Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202692,,,1610612740,26,28,2022-12-08T01:35:09Z,1650000,False,,,0,,A. Burks shooting personal FOUL (1 PF) (Graham 1 FT),"[202692, 1628984]",5,1610612765.0,DET,shooting,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1148.0,1.0,0.0,Graham,1628984.0,,
00:02,167,PT00M02.10S,2022-12-08T01:35:29.8Z,1,REGULAR,freethrow,1 of 1,[],1628984,,,1610612740,27,28,2022-12-08T01:35:29Z,1670000,False,,,0,,D. Graham Free Throw 1 of 1 (3 PTS),[1628984],4,1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
00:00,168,PT00M00.00S,2022-12-08T01:35:40.4Z,1,REGULAR,3pt,Jump Shot,[],1630180,38.58409986859396,71.32352941176471,1610612765,27,28,2022-12-08T01:38:20Z,1680000,False,-107.0,310.0,1,left,MISS S. Bey 32' pullup 3PT,[1630180],41,1610612765.0,DET,pullup,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,32.8,Missed,,,,,,,,,,,,,,,,,,
00:00,169,PT00M00.00S,2022-12-08T01:35:42.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,27,28,2022-12-08T01:35:42Z,1690000,False,,,0,,TEAM offensive REBOUND,[],,1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Left Center,,,168.0,,,,,,,,,,,,,,,,,
00:00,170,PT00M00.00S,2022-12-08T01:35:44.5Z,1,REGULAR,period,end,[],0,,,1610612765,27,28,2022-12-08T01:35:44Z,1700000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,171,PT12M00.00S,2022-12-08T01:38:23.1Z,2,REGULAR,period,start,[],0,,,1610612740,27,28,2022-12-08T01:38:23Z,1710000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:48,172,PT11M48.00S,2022-12-08T01:38:34.7Z,2,REGULAR,3pt,Jump Shot,[],1628984,74.32654402102497,85.5392156862745,1610612740,27,28,2022-12-08T01:38:43Z,1720000,False,178.0,189.0,1,right,MISS D. Graham 25' 3PT,[1628984],4,1610612740.0,NOP,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Right Center,25.93,Missed,,,,,,,,,,,,,,,,,,
11:45,173,PT11M45.00S,2022-12-08T01:38:37.7Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,27,28,2022-12-08T01:38:43Z,1730000,False,,,0,,S. Bey REBOUND (Off:0 Def:2),[1630180],41,1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,,,172.0,2.0,2.0,0.0,,,,,,,,,,,,,,
11:23,174,PT11M23.00S,2022-12-08T01:38:59.1Z,2,REGULAR,3pt,Jump Shot,[],1630180,17.0335085413929,4.901960784313726,1610612765,27,28,2022-12-08T01:39:55Z,1740000,False,225.0,108.0,1,left,MISS S. Bey 24' pullup 3PT,[1630180],41,1610612765.0,DET,pullup,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,24.99,Missed,,,,,,,,,,,,,,,,,,
11:19,175,PT11M19.00S,2022-12-08T01:39:03.1Z,2,REGULAR,rebound,defensive,[],1629627,,,1610612740,27,28,2022-12-08T01:39:04Z,1750000,False,,,0,,Z. Williamson REBOUND (Off:0 Def:3),[1629627],1,1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Right Center,,,174.0,3.0,3.0,0.0,,,,,,,,,,,,,,
11:12,176,PT11M12.00S,2022-12-08T01:39:09.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626204,93.9060446780552,52.94117647058824,1610612740,27,28,2022-12-08T01:39:13Z,1760000,False,15.0,5.0,1,right,MISS L. Nance Jr. alley-oop Layup,[1626204],22,1610612740.0,NOP,alley-oop,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,1.55,Missed,,,,,,,,,,,,,,,,,,
11:10,177,PT11M10.00S,2022-12-08T01:39:11.8Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,27,28,2022-12-08T01:39:11Z,1770000,False,,,0,,S. Bey REBOUND (Off:0 Def:3),[1630180],41,1610612765.0,DET,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,176.0,3.0,3.0,0.0,,,,,,,,,,,,,,
11:04,178,PT11M04.00S,2022-12-08T01:39:17.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,5.338370565045992,52.69607843137255,1610612765,27,30,2022-12-08T01:39:21Z,1780000,False,-13.0,-2.0,1,left,S. Bey cutting Layup (5 PTS) (C. Joseph 3 AST),"[1630180, 202709]",41,1610612765.0,DET,cutting,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,1.37,Made,,,,,5.0,,,,C. Joseph,202709.0,3.0,,,,,,,
10:50,180,PT10M50.00S,2022-12-08T01:39:31.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629627,93.51182654402102,49.754901960784316,1610612740,29,30,2022-12-08T01:39:39Z,1800000,False,-1.0,8.0,1,right,Z. Williamson driving DUNK (10 PTS),[1629627],1,1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,10.0,,,,,,,,,,,,,
10:40,181,PT10M40.00S,2022-12-08T01:39:41.5Z,2,REGULAR,3pt,Jump Shot,[],1630180,13.091327201051248,96.56862745098039,1610612765,29,30,2022-12-08T01:39:46Z,1810000,False,-233.0,71.0,1,left,MISS S. Bey 24' 3PT,[1630180],41,1610612765.0,DET,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,24.33,Missed,,,,,,,,,,,,,,,,,,
10:38,182,PT10M38.00S,2022-12-08T01:39:43.5Z,2,REGULAR,rebound,defensive,[],1628984,,,1610612740,29,30,2022-12-08T01:39:46Z,1820000,False,,,0,,D. Graham REBOUND (Off:0 Def:1),[1628984],4,1610612740.0,NOP,,,,Graham,D. Graham,,,,,Left Corner 3,24+ Left,,,181.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10:34,183,PT10M34.00S,2022-12-08T01:39:52.0Z,2,REGULAR,foul,personal,[],202709,,,1610612740,29,30,2022-12-08T01:40:04Z,1830000,False,,,0,,C. Joseph personal FOUL (2 PF),"[202709, 1630230]",18,1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1148.0,2.0,0.0,Marshall,1630230.0,,
10:26,185,PT10M26.00S,2022-12-08T01:40:48.0Z,2,REGULAR,foul,personal,['2freethrow'],202692,,,1610612740,29,30,2022-12-08T01:41:18Z,1850000,False,,,0,,A. Burks shooting personal FOUL (2 PF) (Williamson 2 FT),"[202692, 1629627]",5,1610612765.0,DET,shooting,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202026.0,2.0,0.0,Williamson,1629627.0,,
10:26,187,PT10M26.00S,2022-12-08T01:41:20.8Z,2,REGULAR,foul,technical,['1freethrow'],1630230,,,1610612740,29,30,2022-12-08T01:41:31Z,1870000,False,,,0,,N. Marshall technical FOUL (1 Tech),[1630230],8,1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,202026.0,0.0,1.0,,,,
10:26,188,PT10M26.00S,2022-12-08T01:41:31.8Z,2,REGULAR,freethrow,1 of 1,[],202692,,,1610612740,29,31,2022-12-08T01:41:31Z,1880000,False,,,0,,A. Burks technical Free Throw 1 of 1 (4 PTS),[202692],5,1610612765.0,DET,technical,,,Burks,A. Burks,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
10:26,189,PT10M26.00S,2022-12-08T01:42:11.7Z,2,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,30,31,2022-12-08T01:42:37Z,1890000,False,,,0,,Z. Williamson Free Throw 1 of 2 (11 PTS),[1629627],1,1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
10:26,190,PT10M26.00S,2022-12-08T01:42:11.7Z,2,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,30,31,2022-12-08T01:42:37Z,1900000,False,,,0,,MISS Z. Williamson Free Throw 2 of 2,[1629627],1,1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
10:23,191,PT10M23.00S,2022-12-08T01:42:14.7Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,30,31,2022-12-08T01:42:37Z,1910000,False,,,0,,J. Duren REBOUND (Off:2 Def:3),[1631105],0,1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,190.0,5.0,3.0,2.0,,,,,,,,,,,,,,
10:01,192,PT10M01.00S,2022-12-08T01:42:58.2Z,2,REGULAR,3pt,Jump Shot,[],202709,37.66425755584757,37.99019607843137,1610612765,30,31,2022-12-08T01:43:23Z,1920000,False,60.0,302.0,1,left,MISS C. Joseph 30' 3PT,[202709],18,1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Center,30.74,Missed,,,,,,,,,,,,,,,,,,
10:00,193,PT10M00.00S,2022-12-08T01:42:59.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,30,31,2022-12-08T01:43:08Z,1930000,False,,,0,,TEAM offensive REBOUND,[],,1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Center,,,192.0,,,,,,,,,,,,,,,,,
10:00,194,PT10M00.00S,2022-12-08T01:43:02.4Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612765,30,31,2022-12-08T01:43:20Z,1940000,False,,,0,,DET shot clock Team TURNOVER,[],,1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202056.0,,,,,,
09:47,195,PT09M47.00S,2022-12-08T01:43:29.1Z,2,REGULAR,turnover,out-of-bounds,[],1629627,,,1610612740,30,31,2022-12-08T01:43:36Z,1950000,False,,,0,,Z. Williamson lost ball out-of-bounds TURNOVER (1 TO),[1629627],1,1610612740.0,NOP,lost ball,,,Williamson,Z. Williamson,,,,,Mid-Range,0-8 Center,,,,,,,,1.0,,,,,,1148.0,,,,,,
09:35,196,PT09M35.00S,2022-12-08T01:43:58.9Z,2,REGULAR,foul,personal,['2freethrow'],1628984,,,1610612765,30,31,2022-12-08T01:44:08Z,1960000,False,,,0,,D. Graham shooting personal FOUL (1 PF) (Bey 2 FT),"[1628984, 1630180]",4,1610612740.0,NOP,shooting,,,Graham,D. Graham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,202026.0,1.0,0.0,Bey,1630180.0,,
09:35,198,PT09M35.00S,2022-12-08T01:44:18.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630180,,,1610612765,30,32,2022-12-08T01:44:18Z,1980000,False,,,0,,S. Bey Free Throw 1 of 2 (6 PTS),[1630180],41,1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
09:35,199,PT09M35.00S,2022-12-08T01:44:32.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630180,,,1610612765,30,33,2022-12-08T01:44:32Z,1990000,False,,,0,,S. Bey Free Throw 2 of 2 (7 PTS),[1630180],41,1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
09:21,200,PT09M21.00S,2022-12-08T01:44:51.2Z,2,REGULAR,turnover,out-of-bounds,[],1629627,,,1610612740,30,33,2022-12-08T01:44:58Z,2000000,False,,,0,,Z. Williamson lost ball out-of-bounds TURNOVER (2 TO),[1629627],1,1610612740.0,NOP,lost ball,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Right,,,,,,,,2.0,,,,,,202026.0,,,,,,
09:05,201,PT09M05.00S,2022-12-08T01:45:12.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202709,19.004599211563733,73.77450980392157,1610612765,30,33,2022-12-08T01:45:17Z,2010000,False,-119.0,126.0,1,left,MISS C. Joseph 17' pullup Shot,[202709],18,1610612765.0,DET,pullup,,,Joseph,C. Joseph,,,,,Mid-Range,16-24 Left Center,17.33,Missed,,,,,,,,,,,,,,,,,,
09:02,202,PT09M02.00S,2022-12-08T01:45:15.5Z,2,REGULAR,rebound,defensive,[],1628984,,,1610612740,30,33,2022-12-08T01:45:17Z,2020000,False,,,0,,D. Graham REBOUND (Off:0 Def:2),[1628984],4,1610612740.0,NOP,,,,Graham,D. Graham,,,,,Mid-Range,16-24 Left Center,,,201.0,2.0,2.0,0.0,,,,,,,,,,,,,,
08:55,203,PT08M55.00S,2022-12-08T01:45:27.0Z,2,REGULAR,foul,personal,[],1628995,,,1610612740,30,33,2022-12-08T01:45:33Z,2030000,False,,,0,,K. Knox II personal FOUL (2 PF),"[1628995, 1628984]",20,1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,202056.0,2.0,0.0,Graham,1628984.0,,
08:55,205,PT08M55.00S,2022-12-08T01:45:33.4Z,2,REGULAR,substitution,out,[],1629627,,,1610612740,30,33,2022-12-08T01:45:36Z,2050000,False,,,0,,SUB out: Z. Williamson,[1629627],1,1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
08:55,206,PT08M55.00S,2022-12-08T01:45:33.4Z,2,REGULAR,substitution,in,[],202685,,,1610612740,30,33,2022-12-08T01:45:36Z,2060000,False,,,0,,SUB in: J. Valanciunas,[202685],17,1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
08:47,207,PT08M47.00S,2022-12-08T01:45:55.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,88.78120893561103,50.49019607843137,1610612740,30,33,2022-12-08T01:46:00Z,2070000,False,2.0,53.0,1,right,MISS J. Alvarado driving floating Shot,[1630631],15,1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,5.31,Missed,,,,,,,,,,,,,,,,,,
08:45,208,PT08M45.00S,2022-12-08T01:45:57.0Z,2,REGULAR,rebound,offensive,[],202685,,,1610612740,30,33,2022-12-08T01:46:47Z,2080000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:4),[202685],17,1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,207.0,5.0,4.0,1.0,,,,,,,,,,,,,,
08:45,209,PT08M45.00S,2022-12-08T01:45:59.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202685,94.40999984741211,50.0,1610612740,32,33,2022-12-08T01:46:54Z,2090000,False,0.0,0.0,1,right,J. Valanciunas tip Layup (2 PTS),[202685],17,1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
08:22,210,PT08M22.00S,2022-12-08T01:46:19.6Z,2,REGULAR,2pt,Jump Shot,[],1630180,11.383048620236531,76.22549019607843,1610612765,32,33,2022-12-08T01:46:28Z,2100000,False,-131.0,55.0,1,left,MISS S. Bey 14' turnaround Shot,[1630180],41,1610612765.0,DET,turnaround,,,Bey,S. Bey,,,,,Mid-Range,8-16 Left,14.2,Missed,,,,,,,,,,,,,,,,,,
08:18,211,PT08M18.00S,2022-12-08T01:46:23.6Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612740,32,33,2022-12-08T01:46:28Z,2110000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],8,1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Left,,,210.0,1.0,1.0,0.0,,,,,,,,,,,,,,
08:06,212,PT08M06.00S,2022-12-08T01:46:36.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202685,93.24901445466492,52.69607843137255,1610612740,34,33,2022-12-08T01:46:41Z,2120000,False,13.0,11.0,1,right,J. Valanciunas Layup (4 PTS) (N. Marshall 1 AST),"[202685, 1630230]",17,1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,1.74,Made,,,,,4.0,,,,N. Marshall,1630230.0,1.0,,,,,,,
08:01,214,PT08M01.00S,2022-12-08T01:46:48.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,34,33,2022-12-08T01:46:48Z,2140000,False,,,0,,DET Timeout,[],,1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:01,215,PT08M01.00S,2022-12-08T01:49:08.0Z,2,REGULAR,substitution,out,[],1631105,,,1610612765,34,33,2022-12-08T01:49:19Z,2150000,False,,,0,,SUB out: J. Duren,[1631105],0,1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
08:01,216,PT08M01.00S,2022-12-08T01:49:08.0Z,2,REGULAR,substitution,out,[],202692,,,1610612765,34,33,2022-12-08T01:49:19Z,2160000,False,,,0,,SUB out: A. Burks,[202692],5,1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
08:01,217,PT08M01.00S,2022-12-08T01:49:08.0Z,2,REGULAR,substitution,out,[],1630180,,,1610612765,34,33,2022-12-08T01:49:19Z,2170000,False,,,0,,SUB out: S. Bey,[1630180],41,1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
08:01,218,PT08M01.00S,2022-12-08T01:49:08.0Z,2,REGULAR,substitution,in,[],1628963,,,1610612765,34,33,2022-12-08T01:49:19Z,2180000,False,,,0,,SUB in: M. Bagley III,[1628963],35,1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
08:01,219,PT08M01.00S,2022-12-08T01:49:08.0Z,2,REGULAR,substitution,in,[],1631093,,,1610612765,34,33,2022-12-08T01:49:19Z,2190000,False,,,0,,SUB in: J. Ivey,[1631093],23,1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
08:01,220,PT08M01.00S,2022-12-08T01:49:08.0Z,2,REGULAR,substitution,in,[],202711,,,1610612765,34,33,2022-12-08T01:49:19Z,2200000,False,,,0,,SUB in: B. Bogdanovic,[202711],44,1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
07:48,221,PT07M48.00S,2022-12-08T01:49:54.8Z,2,REGULAR,turnover,lost ball,[],1631093,,,1610612765,34,33,2022-12-08T01:50:01Z,2210000,False,,,0,,J. Ivey lost ball TURNOVER (2 TO),"[1631093, 1630631]",23,1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Right,,,,,,,,2.0,Alvarado,1630631.0,,,,,,,,,,
07:48,222,PT07M48.00S,2022-12-08T01:49:54.8Z,2,REGULAR,steal,,[],1630631,,,1610612740,34,33,2022-12-08T01:49:57Z,2220000,False,,,0,,J. Alvarado STEAL (1 STL),[1630631],15,1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
07:48,223,PT07M48.00S,2022-12-08T01:49:58.0Z,2,REGULAR,foul,personal,[],1631093,,,1610612740,34,33,2022-12-08T01:50:03Z,2230000,False,,,0,,J. Ivey personal FOUL (2 PF),"[1631093, 1630631]",23,1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1148.0,2.0,0.0,Alvarado,1630631.0,,
07:26,226,PT07M26.00S,2022-12-08T01:50:43.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630230,79.45137976346912,4.411764705882353,1610612740,37,33,2022-12-08T01:50:48Z,2260000,False,-228.0,141.0,1,right,N. Marshall 26' 3PT  (5 PTS) (J. Alvarado 1 AST),"[1630230, 1630631]",8,1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,26.78,Made,,,,,5.0,,,,J. Alvarado,1630631.0,1.0,,,,,,,
07:12,228,PT07M12.00S,2022-12-08T01:50:57.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202711,16.507884362680684,49.01960784313725,1610612765,37,33,2022-12-08T01:51:17Z,2280000,False,5.0,103.0,1,left,MISS B. Bogdanovic 10' driving Layup - blocked,"[202711, 1630230]",44,1610612765.0,DET,driving,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,10.28,Missed,,,,,,,,,,,,,,,,,Marshall,1630230.0
07:12,229,PT07M12.00S,2022-12-08T01:50:57.2Z,2,REGULAR,block,,[],1630230,,,1610612765,37,33,2022-12-08T01:51:00Z,2290000,False,,,0,,N. Marshall BLOCK (1 BLK),[1630230],8,1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
07:09,230,PT07M09.00S,2022-12-08T01:51:00.2Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612740,37,33,2022-12-08T01:51:17Z,2300000,False,,,0,,N. Marshall REBOUND (Off:0 Def:2),[1630230],8,1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,228.0,2.0,2.0,0.0,,,,,,,,,,,,,,
07:07,231,PT07M07.00S,2022-12-08T01:51:02.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630631,74.45795006570303,85.04901960784314,1610612740,37,33,2022-12-08T01:52:09Z,2310000,False,175.0,188.0,1,right,MISS J. Alvarado 25' running 3PT,[1630631],15,1610612740.0,NOP,running,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,25.67,Missed,,,,,,,,,,,,,,,,,,
07:06,232,PT07M06.00S,2022-12-08T01:51:04.3Z,2,REGULAR,rebound,offensive,[],1626204,,,1610612740,37,33,2022-12-08T01:51:04Z,2320000,False,,,0,,L. Nance Jr. REBOUND (Off:1 Def:3),[1626204],22,1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Right Center,,,231.0,4.0,3.0,1.0,,,,,,,,,,,,,,
07:03,233,PT07M03.00S,2022-12-08T01:51:07.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628984,93.9060446780552,3.431372549019608,1610612740,37,33,2022-12-08T01:51:26Z,2330000,False,-233.0,5.0,1,right,MISS D. Graham 3PT,[1628984],4,1610612740.0,NOP,,,,Graham,D. Graham,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
07:01,234,PT07M01.00S,2022-12-08T01:51:09.0Z,2,REGULAR,rebound,offensive,[],1628984,,,1610612740,37,33,2022-12-08T01:51:26Z,2340000,False,,,0,,D. Graham REBOUND (Off:1 Def:2),[1628984],4,1610612740.0,NOP,,,,Graham,D. Graham,,,,,Left Corner 3,24+ Left,,,233.0,3.0,2.0,1.0,,,,,,,,,,,,,,
06:53,235,PT06M53.00S,2022-12-08T01:51:17.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628984,92.72339027595268,45.588235294117645,1610612740,37,33,2022-12-08T02:18:27Z,2350000,False,-22.0,16.0,1,right,MISS D. Graham driving floating Shot,[1628984],4,1610612740.0,NOP,driving floating,,,Graham,D. Graham,,,,,Restricted Area,0-8 Center,2.72,Missed,,,,,,,,,,,,,,,,,,
06:53,237,PT06M53.00S,2022-12-08T01:51:17.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,37,33,2022-12-08T01:52:04Z,2370000,False,,,0,,TEAM defensive REBOUND,[],,1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,235.0,,,,,,,,,,,,,,,,,
06:53,238,PT06M53.00S,2022-12-08T01:51:33.2Z,2,REGULAR,foul,personal,[],202685,,,1610612765,37,33,2022-12-08T01:51:40Z,2380000,False,,,0,,J. Valanciunas loose ball personal FOUL (1 PF),"[202685, 202711]",17,1610612740.0,NOP,loose ball,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1148.0,1.0,0.0,Bogdanovic,202711.0,,
06:53,240,PT06M53.00S,2022-12-08T01:51:41.9Z,2,REGULAR,substitution,out,[],1628984,,,1610612765,37,33,2022-12-08T01:52:00Z,2400000,False,,,0,,SUB out: D. Graham,[1628984],4,1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
