actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
178,PT10M59.00S,2022-12-01T01:41:15.8Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612740,42,29,2022-12-01T01:41:18Z,1770000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:2),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,177.0,2.0,2.0,0.0,,,,,,,,,,,
179,PT10M45.00S,2022-12-01T01:41:30.6Z,2,REGULAR,3pt,Jump Shot,[],1630700,79.97700394218134,6.372549019607843,1610612740,42,29,2022-12-01T01:41:47Z,1780000,False,-218.0,136.0,1,right,MISS D. Daniels 25' 3PT,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,25.69,Missed,,,,,,,,,,,,,,,,
180,PT10M39.00S,2022-12-01T01:41:36.6Z,2,REGULAR,rebound,defensive,[],1631132,,,1610612761,42,29,2022-12-01T01:41:47Z,1790000,False,,,0,,C. Koloko REBOUND (Off:0 Def:2),[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,Above the Break 3,24+ Left Center,,,,,,179.0,2.0,2.0,0.0,,,,,,,,,,,
181,PT10M30.00S,2022-12-01T01:41:44.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,8.623521681997373,44.11764705882353,1610612761,42,29,2022-12-01T01:41:53Z,1800000,False,29.0,29.0,1,left,MISS P. Siakam driving Layup,[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,4.1,Missed,,,,,,,,,,,,,,,,
182,PT10M28.00S,2022-12-01T01:41:46.5Z,2,REGULAR,rebound,defensive,[],1628984,,,1610612740,42,29,2022-12-01T01:41:53Z,1810000,False,,,0,,D. Graham REBOUND (Off:0 Def:1),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Restricted Area,0-8 Center,,,,,,181.0,1.0,1.0,0.0,,,,,,,,,,,
183,PT10M25.00S,2022-12-01T01:41:50.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630700,93.77463863337714,52.69607843137255,1610612740,44,29,2022-12-01T01:42:29Z,1820000,False,13.0,6.0,1,right,D. Daniels running Layup (8 PTS) (D. Graham 2 AST),"[1630700, 1628984]",1610612740.0,NOP,running,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,1.48,Made,8.0,,,,,D. Graham,1628984.0,2.0,,,,,,,,
185,PT10M08.00S,2022-12-01T01:42:07.3Z,2,REGULAR,3pt,Jump Shot,[],1627832,32.53942181340342,51.71568627450981,1610612761,44,29,2022-12-01T01:42:14Z,1840000,False,-9.0,253.0,1,left,MISS F. VanVleet 25' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,25.35,Missed,,,,,,,,,,,,,,,,
186,PT10M02.00S,2022-12-01T01:42:13.3Z,2,REGULAR,rebound,offensive,[],1627823,,,1610612761,44,29,2022-12-01T01:42:14Z,1850000,False,,,0,,J. Hernangomez REBOUND (Off:1 Def:0),[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,Above the Break 3,24+ Center,,,,,,185.0,1.0,0.0,1.0,,,,,,,,,,,
187,PT10M02.00S,2022-12-01T01:42:13.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627823,5.590000152587891,50.0,1610612761,44,31,2022-12-01T01:42:13Z,1860000,False,0.0,0.0,1,left,J. Hernangomez tip Layup (2 PTS),[1627823],1610612761.0,TOR,tip,,,Hernangomez,J. Hernangomez,,,,,Mid-Range,8-16 Left,,,0.0,Made,2.0,,,,,,,,,,,,,,,
188,PT09M50.00S,2022-12-01T01:42:24.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,93.9060446780552,47.05882352941176,1610612740,44,31,2022-12-01T01:42:29Z,1870000,False,-15.0,5.0,1,right,MISS W. Hernangomez driving Layup - blocked,"[1626195, 1631132]",1610612740.0,NOP,driving,,,Hernangomez,W. Hernangomez,,,,,Restricted Area,0-8 Center,,,1.55,Missed,,,,,,,,,,,,,,,Koloko,1631132.0
189,PT09M50.00S,2022-12-01T01:42:24.6Z,2,REGULAR,block,,[],1631132,,,1610612740,44,31,2022-12-01T01:42:27Z,1880000,False,,,0,,C. Koloko BLOCK (1 BLK),[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
190,PT09M47.00S,2022-12-01T01:42:27.6Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612761,44,31,2022-12-01T01:42:29Z,1890000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:3),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,188.0,3.0,3.0,0.0,,,,,,,,,,,
191,PT09M45.00S,2022-12-01T01:42:29.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,27.283180026281208,18.872549019607842,1610612761,44,31,2022-12-01T01:44:13Z,1900000,False,156.0,204.0,1,left,MISS F. VanVleet 25' running pullup 3PT,[1627832],1610612761.0,TOR,running pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,25.66,Missed,,,,,,,,,,,,,,,,
192,PT09M45.00S,2022-12-01T01:42:29.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,44,31,2022-12-01T01:42:43Z,1910000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,191.0,,,,,,,,,,,,,,
193,PT09M45.00S,2022-12-01T01:42:38.5Z,2,REGULAR,foul,personal,[],1626204,,,1610612761,44,31,2022-12-01T01:43:00Z,1920000,False,,,0,,L. Nance Jr. loose ball personal FOUL (1 PF),"[1626204, 1627783]",1610612740.0,NOP,loose ball,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,1627534.0,,,,,,,,,,,,1.0,0.0,Siakam,1627783.0,,,,
196,PT09M39.00S,2022-12-01T01:42:59.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627823,7.835085413929041,3.431372549019608,1610612761,44,34,2022-12-01T01:43:04Z,1950000,False,233.0,21.0,1,left,J. Hernangomez 3PT  (5 PTS) (F. VanVleet 4 AST),"[1627823, 1627832]",1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,Right Corner 3,24+ Right,,,23.38,Made,5.0,,,,,F. VanVleet,1627832.0,4.0,,,,,,,,
198,PT09M19.00S,2022-12-01T01:43:19.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202066,93.38042049934296,52.69607843137255,1610612740,46,34,2022-12-01T01:43:23Z,1970000,False,13.0,10.0,1,right,G. Temple driving reverse Layup (2 PTS),[202066],1610612740.0,NOP,driving reverse,,,Temple,G. Temple,,,,,Restricted Area,0-8 Center,,,1.66,Made,2.0,,,,,,,,,,,,,,,
199,PT09M03.00S,2022-12-01T01:43:35.2Z,2,REGULAR,turnover,bad pass,[],1628384,,,1610612761,46,34,2022-12-01T01:44:25Z,1980000,False,,,0,,O. Anunoby bad pass TURNOVER (1 TO),"[1628384, 1630700]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,,,,,,,Daniels,1630700.0,,
200,PT09M03.00S,2022-12-01T01:43:35.2Z,2,REGULAR,steal,,[],1630700,,,1610612740,46,34,2022-12-01T01:43:37Z,1990000,False,,,0,,D. Daniels STEAL (1 STL),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
201,PT08M59.00S,2022-12-01T01:43:39.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630700,92.85479632063075,56.86274509803921,1610612740,46,34,2022-12-01T01:45:20Z,2000000,False,34.0,15.0,1,right,MISS D. Daniels running Layup - blocked,"[1630700, 1627783]",1610612740.0,NOP,running,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,3.73,Missed,,,,,,,,,,,,,,,Siakam,1627783.0
202,PT08M59.00S,2022-12-01T01:43:39.5Z,2,REGULAR,block,,[],1627783,,,1610612740,46,34,2022-12-01T01:43:41Z,2010000,False,,,0,,P. Siakam BLOCK (1 BLK),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
203,PT08M55.00S,2022-12-01T01:43:43.5Z,2,REGULAR,rebound,offensive,[],202066,,,1610612740,46,34,2022-12-01T01:43:49Z,2020000,False,,,0,,G. Temple REBOUND (Off:1 Def:0),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,Restricted Area,0-8 Center,,,,,,201.0,1.0,0.0,1.0,,,,,,,,,,,
204,PT08M53.00S,2022-12-01T01:43:44.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628984,77.21747700394218,11.519607843137255,1610612740,46,34,2022-12-01T01:43:53Z,2030000,False,-192.0,162.0,1,right,MISS D. Graham 25' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Left Center,,,25.13,Missed,,,,,,,,,,,,,,,,
205,PT08M51.00S,2022-12-01T01:43:47.5Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612761,46,34,2022-12-01T01:43:47Z,2040000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:4),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,,,204.0,4.0,4.0,0.0,,,,,,,,,,,
206,PT08M48.00S,2022-12-01T01:43:50.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627832,6.1268068331143235,51.9607843137255,1610612761,46,36,2022-12-01T01:45:45Z,2050000,False,-10.0,5.0,1,left,F. VanVleet running Layup (2 PTS),[1627832],1610612761.0,TOR,running,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,1.1,Made,2.0,,,,,,,,,,,,,,,
207,PT08M32.00S,2022-12-01T01:44:12.0Z,2,REGULAR,turnover,3-second-violation,[],1626195,,,1610612740,46,36,2022-12-01T01:45:05Z,2060000,False,,,0,,W. Hernangomez 3-second-violation TURNOVER (1 TO),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,In The Paint (Non-RA),0-8 Center,202049.0,1.0,,,,,,,,,,,,,,,,,,
208,PT08M32.00S,2022-12-01T01:44:17.2Z,2,REGULAR,substitution,out,[],1626195,,,1610612761,46,36,2022-12-01T01:44:25Z,2070000,False,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M32.00S,2022-12-01T01:44:17.2Z,2,REGULAR,substitution,out,[],202066,,,1610612761,46,36,2022-12-01T01:44:25Z,2080000,False,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M32.00S,2022-12-01T01:44:17.2Z,2,REGULAR,substitution,in,[],1629627,,,1610612761,46,36,2022-12-01T01:44:25Z,2090000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M32.00S,2022-12-01T01:44:17.2Z,2,REGULAR,substitution,in,[],1630530,,,1610612761,46,36,2022-12-01T01:44:25Z,2100000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M28.00S,2022-12-01T01:44:40.0Z,2,REGULAR,foul,personal,['2freethrow'],1626204,,,1610612761,46,36,2022-12-01T01:44:53Z,2110000,False,,,0,,L. Nance Jr. shooting personal FOUL (2 PF) (Siakam 2 FT),"[1626204, 1627783]",1610612740.0,NOP,shooting,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),8-16 Right,202049.0,,,,,,,,,,,,2.0,0.0,Siakam,1627783.0,,,,
214,PT08M28.00S,2022-12-01T01:45:06.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1627783,,,1610612761,46,36,2022-12-01T01:45:06Z,2130000,False,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
215,PT08M28.00S,2022-12-01T01:45:06.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,46,36,2022-12-01T01:45:06Z,2140000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,214.0,,,,,,,,,,,,,,
216,PT08M28.00S,2022-12-01T01:45:27.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1627783,,,1610612761,46,37,2022-12-01T01:45:27Z,2150000,False,,,0,,P. Siakam Free Throw 2 of 2 (12 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
217,PT08M13.00S,2022-12-01T01:45:42.9Z,2,REGULAR,3pt,Jump Shot,[],1630530,68.80749014454665,66.17647058823529,1610612740,49,37,2022-12-01T01:47:09Z,2160000,False,81.0,241.0,1,right,T. Murphy III 25' 3PT pullup (6 PTS) (L. Nance Jr. 1 AST),"[1630530, 1626204]",1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,25.39,Made,6.0,,,,,L. Nance Jr.,1626204.0,1.0,,,,,,,,
219,PT07M59.00S,2022-12-01T01:45:56.2Z,2,REGULAR,3pt,Jump Shot,[],1627832,29.25427069645204,25.49019607843137,1610612761,49,37,2022-12-01T01:47:26Z,2180000,False,123.0,222.0,1,left,MISS F. VanVleet 25' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,25.4,Missed,,,,,,,,,,,,,,,,
220,PT07M56.00S,2022-12-01T01:45:59.2Z,2,REGULAR,rebound,defensive,[],1630700,,,1610612740,49,37,2022-12-01T01:46:04Z,2190000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,,,,,219.0,1.0,1.0,0.0,,,,,,,,,,,
222,PT07M49.00S,2022-12-01T01:46:17.1Z,2,REGULAR,substitution,out,[],1626204,,,1610612740,49,37,2022-12-01T01:46:25Z,2210000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M49.00S,2022-12-01T01:46:17.1Z,2,REGULAR,substitution,in,[],1630529,,,1610612740,49,37,2022-12-01T01:46:25Z,2220000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M39.00S,2022-12-01T01:46:42.2Z,2,REGULAR,3pt,Jump Shot,[],1630529,94.56307490144546,95.83333333333334,1610612740,52,37,2022-12-01T01:46:51Z,2230000,False,229.0,-1.0,1,right,H. Jones 3PT  (10 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Right Corner 3,24+ Right,,,22.92,Made,10.0,,,,,,,,,,,,,,,
225,PT07M15.00S,2022-12-01T01:47:05.1Z,2,REGULAR,2pt,Jump Shot,[],1627783,17.69053876478318,31.862745098039213,1610612761,52,37,2022-12-01T01:48:42Z,2240000,False,91.0,114.0,1,left,MISS P. Siakam 14' fadeaway Shot,[1627783],1610612761.0,TOR,fadeaway,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,,,14.55,Missed,,,,,,,,,,,,,,,,
226,PT07M12.00S,2022-12-01T01:47:08.1Z,2,REGULAR,rebound,defensive,[],1629627,,,1610612740,52,37,2022-12-01T01:47:09Z,2250000,False,,,0,,Z. Williamson REBOUND (Off:0 Def:2),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Right,,,,,,225.0,2.0,2.0,0.0,,,,,,,,,,,
227,PT06M59.00S,2022-12-01T01:47:21.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,93.9060446780552,52.450980392156865,1610612740,52,37,2022-12-01T01:47:27Z,2260000,False,12.0,5.0,1,right,MISS H. Jones driving Layup,[1630529],1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,1.32,Missed,,,,,,,,,,,,,,,,
229,PT06M56.00S,2022-12-01T01:47:24.4Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,52,37,2022-12-01T01:47:27Z,2280000,False,,,0,,P. Siakam REBOUND (Off:1 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,227.0,2.0,1.0,1.0,,,,,,,,,,,
230,PT06M46.00S,2022-12-01T01:47:35.0Z,2,REGULAR,turnover,bad pass,[],1627783,,,1610612761,52,37,2022-12-01T01:47:48Z,2290000,False,,,0,,P. Siakam bad pass TURNOVER (3 TO),"[1627783, 1629627]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,3.0,,,,,,,,,,,,,,,Williamson,1629627.0,,
231,PT06M46.00S,2022-12-01T01:47:35.0Z,2,REGULAR,steal,,[],1629627,,,1610612740,52,37,2022-12-01T01:47:36Z,2300000,False,,,0,,Z. Williamson STEAL (2 STL),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
233,PT06M41.00S,2022-12-01T01:48:09.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,52,37,2022-12-01T01:48:09Z,2320000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M41.00S,2022-12-01T01:48:29.8Z,2,REGULAR,foul,technical,['1freethrow'],1627832,,,1610612740,52,37,2022-12-01T01:50:43Z,2330000,False,,,0,,F. VanVleet technical FOUL (1 Tech),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,202049.0,,,,,,,,,,,,1.0,1.0,,,,,,
235,PT06M41.00S,2022-12-01T01:50:10.2Z,2,REGULAR,substitution,out,[],1628984,,,1610612740,52,37,2022-12-01T01:50:23Z,2340000,False,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M41.00S,2022-12-01T01:50:10.2Z,2,REGULAR,substitution,out,[],1631132,,,1610612740,52,37,2022-12-01T01:50:23Z,2350000,False,,,0,,SUB out: C. Koloko,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M41.00S,2022-12-01T01:50:10.2Z,2,REGULAR,substitution,out,[],1627823,,,1610612740,52,37,2022-12-01T01:50:23Z,2360000,False,,,0,,SUB out: J. Hernangomez,[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M41.00S,2022-12-01T01:50:10.2Z,2,REGULAR,substitution,in,[],202685,,,1610612740,52,37,2022-12-01T01:50:23Z,2370000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M41.00S,2022-12-01T01:50:10.2Z,2,REGULAR,substitution,in,[],1629018,,,1610612740,52,37,2022-12-01T01:50:23Z,2380000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M41.00S,2022-12-01T01:50:10.2Z,2,REGULAR,substitution,in,[],203920,,,1610612740,52,37,2022-12-01T01:50:23Z,2390000,False,,,0,,SUB in: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M41.00S,2022-12-01T01:50:52.7Z,2,REGULAR,freethrow,1 of 1,[],1630530,,,1610612740,53,37,2022-12-01T01:50:52Z,2400000,False,,,0,,T. Murphy III technical Free Throw 1 of 1 (7 PTS),[1630530],1610612740.0,NOP,technical,,,Murphy III,T. Murphy III,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
242,PT06M33.00S,2022-12-01T01:51:07.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630530,73.80091984231275,13.480392156862745,1610612740,53,37,2022-12-01T01:51:13Z,2410000,False,-183.0,194.0,1,right,MISS T. Murphy III 26' pullup 3PT,[1630530],1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,26.63,Missed,,,,,,,,,,,,,,,,
243,PT06M29.00S,2022-12-01T01:51:11.5Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612761,53,37,2022-12-01T01:51:13Z,2420000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:5),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,,,242.0,5.0,5.0,0.0,,,,,,,,,,,
244,PT06M25.00S,2022-12-01T01:51:19.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,15.193823915900131,48.03921568627451,1610612761,53,39,2022-12-01T01:51:24Z,2430000,False,10.0,90.0,1,left,O. Anunoby 9' driving Layup (5 PTS) (F. VanVleet 5 AST),"[1628384, 1627832]",1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,,,9.08,Made,5.0,,,,,F. VanVleet,1627832.0,5.0,,,,,,,,
245,PT06M25.00S,2022-12-01T01:51:23.5Z,2,REGULAR,foul,personal,['1freethrow'],1630700,,,1610612761,53,39,2022-12-01T01:51:34Z,2440000,False,,,0,,D. Daniels shooting personal FOUL (1 PF) (Anunoby 1 FT),"[1630700, 1628384]",1610612740.0,NOP,shooting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,202049.0,,,,,,,,,,,,1.0,0.0,Anunoby,1628384.0,,,,
247,PT06M25.00S,2022-12-01T01:51:45.9Z,2,REGULAR,freethrow,1 of 1,[],1628384,,,1610612761,53,40,2022-12-01T01:51:45Z,2460000,False,,,0,,O. Anunoby Free Throw 1 of 1 (6 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
248,PT06M13.00S,2022-12-01T01:52:06.6Z,2,REGULAR,foul,personal,[],1628384,,,1610612740,53,40,2022-12-01T01:52:15Z,2470000,False,,,0,,O. Anunoby personal FOUL (3 PF),"[1628384, 1629627]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,201246.0,,,,,,,,,,,,3.0,0.0,Williamson,1629627.0,,,,
250,PT06M10.00S,2022-12-01T01:52:34.7Z,2,REGULAR,turnover,bad pass,[],1629627,,,1610612740,53,40,2022-12-01T01:52:40Z,2490000,False,,,0,,Z. Williamson bad pass TURNOVER (1 TO),"[1629627, 1627783]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Right,,1.0,,,,,,,,,,,,,,,Siakam,1627783.0,,
251,PT06M10.00S,2022-12-01T01:52:34.7Z,2,REGULAR,steal,,[],1627783,,,1610612761,53,40,2022-12-01T01:52:36Z,2500000,False,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
252,PT06M06.00S,2022-12-01T01:52:39.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203920,6.389618922470433,50.245098039215684,1610612761,53,42,2022-12-01T01:53:28Z,2510000,False,-1.0,8.0,1,left,K. Birch running Layup (2 PTS) (P. Siakam 1 AST),"[203920, 1627783]",1610612761.0,TOR,running,,,Birch,K. Birch,,,,,Restricted Area,0-8 Center,,,0.77,Made,2.0,,,,,P. Siakam,1627783.0,1.0,,,,,,,,
254,PT05M50.00S,2022-12-01T01:52:55.6Z,2,REGULAR,3pt,Jump Shot,[],202685,67.7562417871222,47.30392156862745,1610612740,53,42,2022-12-01T01:53:08Z,2530000,False,-13.0,251.0,1,right,MISS J. Valanciunas 25' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,,,25.1,Missed,,,,,,,,,,,,,,,,
255,PT05M50.00S,2022-12-01T01:52:55.6Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612761,53,42,2022-12-01T01:53:08Z,2540000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,,,254.0,1.0,1.0,0.0,,,,,,,,,,,
256,PT05M39.00S,2022-12-01T01:53:06.4Z,2,REGULAR,2pt,Jump Shot,[],1628384,21.107095926412615,45.83333333333333,1610612761,53,42,2022-12-01T01:54:22Z,2550000,False,21.0,146.0,1,left,MISS O. Anunoby 14' fadeaway Shot,[1628384],1610612761.0,TOR,fadeaway,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Center,,,14.74,Missed,,,,,,,,,,,,,,,,
257,PT05M36.00S,2022-12-01T01:53:09.4Z,2,REGULAR,rebound,defensive,[],1630700,,,1610612740,53,42,2022-12-01T01:53:12Z,2560000,False,,,0,,D. Daniels REBOUND (Off:0 Def:2),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Mid-Range,8-16 Center,,,,,,256.0,2.0,2.0,0.0,,,,,,,,,,,
258,PT05M26.00S,2022-12-01T01:53:19.3Z,2,REGULAR,3pt,Jump Shot,[],1630529,70.90998685939553,76.22549019607843,1610612740,53,42,2022-12-01T01:53:26Z,2570000,False,131.0,221.0,1,right,MISS H. Jones 25' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,25.69,Missed,,,,,,,,,,,,,,,,
