actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
90,PT04M49.00S,2022-11-05T00:56:41.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,85.3646517739816,64.95098039215686,1610612740,15,16,2022-11-05T00:56:47Z,880000,75.0,85.0,1,right,MISS C. McCollum 11' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Right,11.33,Missed,,,,,,,,,,,,,,,,,,
91,PT04M47.00S,2022-11-05T00:56:43.4Z,1,REGULAR,rebound,defensive,[],1630164,,,1610612744,15,16,2022-11-05T00:56:47Z,890000,,,0,,J. Wiseman REBOUND (Off:0 Def:1),[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),8-16 Right,,,90.0,1.0,1.0,0.0,,,,,,,,,,,,,,
92,PT04M36.00S,2022-11-05T00:56:53.9Z,1,REGULAR,2pt,Jump Shot,[],1630541,11.251642575558476,30.637254901960787,1610612744,15,16,2022-11-05T00:57:17Z,900000,97.0,53.0,1,left,MISS M. Moody 11' turnaround Shot,[1630541],1610612744.0,GSW,turnaround,,,Moody,M. Moody,,,,,Mid-Range,8-16 Right,11.05,Missed,,,,,,,,,,,,,,,,,,
93,PT04M36.00S,2022-11-05T00:56:53.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,15,16,2022-11-05T00:57:03Z,910000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,8-16 Right,,,92.0,,,,,,,,,,,,,,,,,
94,PT04M36.00S,2022-11-05T00:57:02.3Z,1,REGULAR,foul,personal,[],202685,,,1610612744,15,16,2022-11-05T00:57:08Z,920000,,,0,,J. Valanciunas loose ball personal FOUL (1 PF),"[202685, 1630164]",1610612740.0,NOP,loose ball,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2715.0,1.0,0.0,Wiseman,1630164.0,,,,,
96,PT04M36.00S,2022-11-05T00:57:10.9Z,1,REGULAR,substitution,out,[],202685,,,1610612744,15,16,2022-11-05T00:57:20Z,940000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M36.00S,2022-11-05T00:57:10.9Z,1,REGULAR,substitution,in,[],1626204,,,1610612744,15,16,2022-11-05T00:57:20Z,950000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M20.00S,2022-11-05T00:57:35.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630228,13.485545335085414,62.00980392156863,1610612744,15,18,2022-11-05T00:58:23Z,960000,-60.0,74.0,1,left,J. Kuminga 9' Jump Shot (4 PTS) (T. Jerome 1 AST),"[1630228, 1629660]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Left,9.55,Made,,,,,4.0,T. Jerome,1629660.0,1.0,,,,,,,,,,
100,PT04M12.00S,2022-11-05T00:57:44.7Z,1,REGULAR,3pt,Jump Shot,[],1630530,63.01330486202366,55.84022671568627,1610612740,15,18,2022-11-05T00:57:51Z,980000,29.0,295.0,1,right,MISS T. Murphy III 29' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,29.66,Missed,,,,,,,,,,,,,,,,,,
101,PT04M07.00S,2022-11-05T00:57:49.7Z,1,REGULAR,rebound,defensive,[],1630541,,,1610612744,15,18,2022-11-05T00:57:51Z,990000,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Center,,,100.0,1.0,1.0,0.0,,,,,,,,,,,,,,
102,PT04M03.00S,2022-11-05T00:58:08.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627742,,,1610612744,15,18,2022-11-05T00:58:23Z,1000000,,,0,,B. Ingram loose ball personal FOUL (1 PF) (Moody 2 FT),"[1627742, 1630541]",1610612740.0,NOP,loose ball,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1627529.0,1.0,0.0,Moody,1630541.0,,,,,
104,PT04M03.00S,2022-11-05T00:58:28.6Z,1,REGULAR,freethrow,1 of 2,[],1630541,,,1610612744,15,19,2022-11-05T00:58:28Z,1020000,,,0,,M. Moody Free Throw 1 of 2 (3 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
105,PT04M03.00S,2022-11-05T00:58:30.0Z,1,REGULAR,substitution,out,[],203468,,,1610612744,15,19,2022-11-05T00:58:43Z,1030000,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M03.00S,2022-11-05T00:58:30.0Z,1,REGULAR,substitution,out,[],1630228,,,1610612744,15,19,2022-11-05T00:58:43Z,1040000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M03.00S,2022-11-05T00:58:30.0Z,1,REGULAR,substitution,in,[],1630631,,,1610612744,15,19,2022-11-05T00:58:43Z,1050000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M03.00S,2022-11-05T00:58:30.0Z,1,REGULAR,substitution,in,[],203210,,,1610612744,15,19,2022-11-05T00:58:43Z,1060000,,,0,,SUB in: J. Green,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M03.00S,2022-11-05T00:58:48.6Z,1,REGULAR,freethrow,2 of 2,[],1630541,,,1610612744,15,20,2022-11-05T00:58:48Z,1070000,,,0,,M. Moody Free Throw 2 of 2 (4 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
110,PT03M56.00S,2022-11-05T00:59:01.0Z,1,REGULAR,turnover,out-of-bounds,[],1627742,,,1610612740,15,20,2022-11-05T00:59:13Z,1080000,,,0,,B. Ingram bad pass out-of-bounds TURNOVER (2 TO),[1627742],1610612740.0,NOP,bad pass,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1627529.0,,,,,,,2.0,,
111,PT03M56.00S,2022-11-05T00:59:06.1Z,1,REGULAR,substitution,out,[],1630541,,,1610612744,15,20,2022-11-05T00:59:11Z,1090000,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M56.00S,2022-11-05T00:59:06.1Z,1,REGULAR,substitution,in,[],1631157,,,1610612744,15,20,2022-11-05T00:59:11Z,1100000,,,0,,SUB in: R. Rollins,[1631157],1610612744.0,GSW,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M35.00S,2022-11-05T00:59:35.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629660,15.719448094612352,38.72549019607843,1610612744,15,22,2022-11-05T01:01:26Z,1110000,56.0,95.0,1,left,T. Jerome 11' driving floating Jump Shot (2 PTS),[1629660],1610612744.0,GSW,driving floating,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Center,11.07,Made,,,,,2.0,,,,,,,,,,,,,
114,PT03M35.00S,2022-11-05T00:59:38.5Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630631,,,1610612744,15,22,2022-11-05T00:59:54Z,1120000,,,0,,J. Alvarado shooting personal FOUL (1 PF) (Jerome 1 FT),"[1630631, 1629660]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1628953.0,1.0,0.0,Jerome,1629660.0,,,,,
116,PT03M35.00S,2022-11-05T00:59:57.3Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1629660,,,1610612744,15,23,2022-11-05T00:59:57Z,1140000,,,0,,T. Jerome Free Throw 1 of 1 (3 PTS),[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
117,PT03M25.00S,2022-11-05T01:00:16.3Z,1,REGULAR,foul,technical,['1freethrow'],1630164,,,1610612740,15,23,2022-11-05T01:00:22Z,1150000,,,0,,J. Wiseman defensive-3-second technical FOUL (1 Tech),[1630164],1610612744.0,GSW,defensive-3-second,,,Wiseman,J. Wiseman,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2715.0,0.0,1.0,,,,,,,
118,PT03M25.00S,2022-11-05T01:00:29.8Z,1,REGULAR,freethrow,1 of 1,[],1630530,,,1610612740,16,23,2022-11-05T01:00:29Z,1160000,,,0,,T. Murphy III technical Free Throw 1 of 1 (1 PTS),[1630530],1610612740.0,NOP,technical,,,Murphy III,T. Murphy III,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
119,PT03M15.00S,2022-11-05T01:00:52.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,93.51182654402102,45.588235294117645,1610612740,18,23,2022-11-05T01:02:53Z,1170000,-22.0,8.0,1,right,B. Ingram driving Layup (7 PTS) (L. Nance Jr. 1 AST),"[1627742, 1626204]",1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,2.37,Made,,,,,7.0,L. Nance Jr.,1626204.0,1.0,,,,,,,,,,
121,PT03M05.00S,2022-11-05T01:01:04.0Z,1,REGULAR,turnover,out-of-bounds,[],1631157,,,1610612744,18,23,2022-11-05T01:01:11Z,1190000,,,0,,R. Rollins bad pass out-of-bounds TURNOVER (1 TO),[1631157],1610612744.0,GSW,bad pass,,,Rollins,R. Rollins,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1628953.0,,,,,,,1.0,,
122,PT02M52.00S,2022-11-05T01:01:20.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630631,75.90341655716163,85.29411764705883,1610612740,21,23,2022-11-05T01:01:26Z,1200000,176.0,174.0,1,right,J. Alvarado 24' 3PT  (3 PTS) (B. Ingram 2 AST),"[1630631, 1627742]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,24.78,Made,,,,,3.0,B. Ingram,1627742.0,2.0,,,,,,,,,,
124,PT02M43.00S,2022-11-05T01:01:33.0Z,1,REGULAR,foul,offensive,[],1631157,,,1610612744,21,23,2022-11-05T01:01:44Z,1220000,,,0,,R. Rollins charge offensive FOUL (1 PF),"[1631157, 1626204]",1610612744.0,GSW,charge,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627529.0,1.0,0.0,Nance Jr.,1626204.0,,,,,
126,PT02M43.00S,2022-11-05T01:01:33.0Z,1,REGULAR,turnover,offensive foul,[],1631157,,,1610612744,21,23,2022-11-05T01:01:33Z,1240000,,,0,,R. Rollins offensive foul TURNOVER (2 TO),[1631157],1610612744.0,GSW,,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627529.0,,,,,,,2.0,,
127,PT02M43.00S,2022-11-05T01:01:43.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,21,23,2022-11-05T01:01:43Z,1250000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M43.00S,2022-11-05T01:04:05.0Z,1,REGULAR,substitution,out,[],1630237,,,1610612740,21,23,2022-11-05T01:04:20Z,1260000,,,0,,SUB out: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M43.00S,2022-11-05T01:04:05.0Z,1,REGULAR,substitution,in,[],1629673,,,1610612740,21,23,2022-11-05T01:04:20Z,1270000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M26.00S,2022-11-05T01:04:43.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627742,87.59855453350855,41.17647058823529,1610612740,21,23,2022-11-05T01:04:53Z,1280000,-44.0,64.0,1,right,MISS B. Ingram 7' driving floating Shot,[1627742],1610612740.0,NOP,driving floating,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,7.78,Missed,,,,,,,,,,,,,,,,,,
131,PT02M26.00S,2022-11-05T01:04:43.7Z,1,REGULAR,rebound,offensive,[],1626204,,,1610612740,21,23,2022-11-05T01:05:06Z,1290000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:0),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,130.0,1.0,0.0,1.0,,,,,,,,,,,,,,
133,PT02M21.00S,2022-11-05T01:05:03.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627742,75.1149802890933,87.00980392156863,1610612740,24,23,2022-11-05T01:05:11Z,1310000,185.0,181.0,1,right,B. Ingram 25' 3PT  (10 PTS) (T. Murphy III 1 AST),"[1627742, 1630530]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,25.91,Made,,,,,10.0,T. Murphy III,1630530.0,1.0,,,,,,,,,,
135,PT01M54.00S,2022-11-05T01:05:29.9Z,1,REGULAR,3pt,Jump Shot,[],203210,20.05584756898817,94.6078431372549,1610612744,24,23,2022-11-05T01:05:34Z,1330000,-223.0,136.0,1,left,MISS J. Green 26' 3PT,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,26.12,Missed,,,,,,,,,,,,,,,,,,
136,PT01M51.00S,2022-11-05T01:05:32.9Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,24,23,2022-11-05T01:05:34Z,1340000,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,135.0,1.0,1.0,0.0,,,,,,,,,,,,,,
137,PT01M42.00S,2022-11-05T01:05:42.0Z,1,REGULAR,2pt,Jump Shot,[],1627742,73.27529566360053,59.80392156862745,1610612740,24,23,2022-11-05T01:05:49Z,1350000,49.0,199.0,1,right,MISS B. Ingram 20' step back Shot,[1627742],1610612740.0,NOP,step back,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Center,20.47,Missed,,,,,,,,,,,,,,,,,,
138,PT01M38.00S,2022-11-05T01:05:46.0Z,1,REGULAR,rebound,defensive,[],1630164,,,1610612744,24,23,2022-11-05T01:05:49Z,1360000,,,0,,J. Wiseman REBOUND (Off:0 Def:2),[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,Mid-Range,16-24 Center,,,137.0,2.0,2.0,0.0,,,,,,,,,,,,,,
139,PT01M26.00S,2022-11-05T01:06:01.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626204,,,1610612744,24,23,2022-11-05T01:06:07Z,1370000,,,0,,L. Nance Jr. personal FOUL (1 PF) (Wiseman 2 FT),"[1626204, 1630164]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,2715.0,1.0,0.0,Wiseman,1630164.0,,,,,
141,PT01M26.00S,2022-11-05T01:06:25.8Z,1,REGULAR,freethrow,1 of 2,[],1630164,,,1610612744,24,24,2022-11-05T01:06:53Z,1390000,,,0,,J. Wiseman Free Throw 1 of 2 (3 PTS),[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
142,PT01M26.00S,2022-11-05T01:06:26.6Z,1,REGULAR,substitution,out,[],1627742,,,1610612744,24,24,2022-11-05T01:06:29Z,1400000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M26.00S,2022-11-05T01:06:26.6Z,1,REGULAR,substitution,in,[],1629627,,,1610612744,24,24,2022-11-05T01:06:29Z,1410000,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M26.00S,2022-11-05T01:06:25.8Z,1,REGULAR,freethrow,2 of 2,[],1630164,,,1610612744,24,24,2022-11-05T01:06:53Z,1420000,,,0,,MISS J. Wiseman Free Throw 2 of 2,[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
145,PT01M24.00S,2022-11-05T01:06:27.8Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,24,24,2022-11-05T01:06:53Z,1430000,,,0,,T. Murphy III REBOUND (Off:0 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,144.0,2.0,2.0,0.0,,,,,,,,,,,,,,
146,PT01M12.00S,2022-11-05T01:07:06.5Z,1,REGULAR,foul,personal,['2freethrow'],203210,,,1610612740,24,24,2022-11-05T01:07:13Z,1440000,,,0,,J. Green shooting personal FOUL (1 PF) (Williamson 2 FT),"[203210, 1629627]",1610612744.0,GSW,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2715.0,1.0,0.0,Williamson,1629627.0,,,,,
148,PT01M12.00S,2022-11-05T01:07:28.8Z,1,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,24,24,2022-11-05T01:07:28Z,1460000,,,0,,MISS Z. Williamson Free Throw 1 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
149,PT01M12.00S,2022-11-05T01:07:28.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,24,24,2022-11-05T01:07:28Z,1470000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,148.0,,,,,,,,,,,,,,,,,
150,PT01M12.00S,2022-11-05T01:07:43.2Z,1,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,25,24,2022-11-05T01:07:43Z,1480000,,,0,,Z. Williamson Free Throw 2 of 2 (5 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
151,PT01M03.00S,2022-11-05T01:07:54.0Z,1,REGULAR,3pt,Jump Shot,[],1631157,29.911300919842315,70.34313725490196,1610612744,25,27,2022-11-05T01:08:00Z,1490000,-102.0,229.0,1,left,R. Rollins 25' 3PT  (3 PTS),[1631157],1610612744.0,GSW,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,25.03,Made,,,,,3.0,,,,,,,,,,,,,
152,PT00M52.30S,2022-11-05T01:08:11.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631157,,,1610612740,25,27,2022-11-05T01:08:18Z,1500000,,,0,,R. Rollins personal FOUL (2 PF) (Alvarado 2 FT),"[1631157, 1630631]",1610612744.0,GSW,,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,2715.0,2.0,0.0,Alvarado,1630631.0,,,,,
154,PT00M52.30S,2022-11-05T01:08:33.3Z,1,REGULAR,freethrow,1 of 2,[],1630631,,,1610612740,25,27,2022-11-05T01:08:33Z,1520000,,,0,,MISS J. Alvarado Free Throw 1 of 2,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
155,PT00M52.30S,2022-11-05T01:08:33.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,25,27,2022-11-05T01:08:33Z,1530000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,154.0,,,,,,,,,,,,,,,,,
157,PT00M52.30S,2022-11-05T01:08:44.9Z,1,REGULAR,freethrow,2 of 2,[],1630631,,,1610612740,26,27,2022-11-05T01:08:44Z,1540000,,,0,,J. Alvarado Free Throw 2 of 2 (4 PTS),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
158,PT00M39.90S,2022-11-05T01:08:59.1Z,1,REGULAR,3pt,Jump Shot,[],1631157,6.521024967148489,4.6568627450980395,1610612744,26,27,2022-11-05T01:09:11Z,1550000,227.0,9.0,1,left,MISS R. Rollins 3PT,[1631157],1610612744.0,GSW,,,,Rollins,R. Rollins,,,,,Right Corner 3,24+ Right,22.69,Missed,,,,,,,,,,,,,,,,,,
159,PT00M36.00S,2022-11-05T01:09:03.0Z,1,REGULAR,rebound,defensive,[],1629627,,,1610612740,26,27,2022-11-05T01:09:11Z,1560000,,,0,,Z. Williamson REBOUND (Off:0 Def:1),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Right Corner 3,24+ Right,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,,,
160,PT00M34.50S,2022-11-05T01:09:06.8Z,1,REGULAR,turnover,out-of-bounds,[],1629627,,,1610612740,26,27,2022-11-05T01:09:15Z,1570000,,,0,,Z. Williamson bad pass out-of-bounds TURNOVER (1 TO),[1629627],1610612740.0,NOP,bad pass,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1628953.0,,,,,,,1.0,,
161,PT00M32.60S,2022-11-05T01:09:21.7Z,1,REGULAR,turnover,out-of-bounds,[],1630164,,,1610612744,26,27,2022-11-05T01:09:31Z,1580000,,,0,,J. Wiseman bad pass out-of-bounds TURNOVER (1 TO),[1630164],1610612744.0,GSW,bad pass,,,Wiseman,J. Wiseman,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2715.0,,,,,,,1.0,,
162,PT00M17.30S,2022-11-05T01:09:46.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630631,91.93495400788436,55.63725490196079,1610612740,26,27,2022-11-05T01:09:55Z,1590000,28.0,23.0,1,right,MISS J. Alvarado driving floating Shot,[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,3.66,Missed,,,,,,,,,,,,,,,,,,
163,PT00M14.40S,2022-11-05T01:09:49.6Z,1,REGULAR,rebound,defensive,[],1629660,,,1610612744,26,27,2022-11-05T01:09:49Z,1600000,,,0,,T. Jerome REBOUND (Off:0 Def:1),[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,Restricted Area,0-8 Center,,,162.0,1.0,1.0,0.0,,,,,,,,,,,,,,
164,PT00M02.50S,2022-11-05T01:10:05.2Z,1,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612744,26,27,2022-11-05T01:10:09Z,1610000,,,0,,J. Poole bad pass out-of-bounds TURNOVER (1 TO),[1629673],1610612744.0,GSW,bad pass,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627529.0,,,,,,,1.0,,
165,PT00M00.30S,2022-11-05T01:10:16.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630230,71.96123521681997,5.88235294117647,1610612740,26,27,2022-11-05T01:10:26Z,1620000,-221.0,211.0,1,right,MISS N. Marshall 30' floating 3PT,[1630230],1610612740.0,NOP,floating,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,30.53,Missed,,,,,,,,,,,,,,,,,,
166,PT00M00.30S,2022-11-05T01:10:16.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,26,27,2022-11-05T01:10:26Z,1630000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,165.0,,,,,,,,,,,,,,,,,
167,PT00M00.00S,2022-11-05T01:10:22.5Z,1,REGULAR,period,end,[],0,,,1610612740,26,27,2022-11-05T01:10:22Z,1640000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-11-05T01:12:48.0Z,2,REGULAR,substitution,out,['startperiod'],1630230,,,1610612740,26,27,2022-11-05T01:13:00Z,1650000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-11-05T01:12:48.0Z,2,REGULAR,substitution,out,['startperiod'],1629660,,,1610612740,26,27,2022-11-05T01:13:00Z,1660000,,,0,,SUB out: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-11-05T01:12:48.0Z,2,REGULAR,substitution,out,['startperiod'],1630164,,,1610612740,26,27,2022-11-05T01:13:00Z,1670000,,,0,,SUB out: J. Wiseman,[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-11-05T01:12:48.0Z,2,REGULAR,substitution,in,['startperiod'],203468,,,1610612740,26,27,2022-11-05T01:13:00Z,1680000,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-11-05T01:12:48.0Z,2,REGULAR,substitution,in,['startperiod'],1631116,,,1610612740,26,27,2022-11-05T01:13:00Z,1690000,,,0,,SUB in: P. Baldwin Jr.,[1631116],1610612744.0,GSW,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2022-11-05T01:12:48.0Z,2,REGULAR,substitution,in,['startperiod'],1626172,,,1610612740,26,27,2022-11-05T01:13:00Z,1700000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2022-11-05T01:13:03.5Z,2,REGULAR,period,start,[],0,,,1610612744,26,27,2022-11-05T01:13:03Z,1710000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT11M45.00S,2022-11-05T01:13:17.6Z,2,REGULAR,2pt,Jump Shot,[],1629673,21.76412614980289,64.95098039215686,1610612744,26,27,2022-11-05T01:14:05Z,1720000,-75.0,152.0,1,left,MISS J. Poole 16' step back Shot,[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,Mid-Range,16-24 Left Center,16.95,Missed,,,,,,,,,,,,,,,,,,
