actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
265,PT02M33.00S,2022-10-26T00:21:02.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203493,8.623521681997373,94.6078431372549,1610612742,64,55,2022-10-26T00:21:06Z,2610000,-223.0,29.0,1,left,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Left Corner 3,24+ Left,22.48,Missed,,,,,,,,,,,,,,,,,,
266,PT02M29.00S,2022-10-26T00:21:06.7Z,2,REGULAR,rebound,defensive,[],1630700,,,1610612740,64,55,2022-10-26T00:21:06Z,2620000,,,0,,D. Daniels REBOUND (Off:1 Def:2),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Left Corner 3,24+ Left,,,,,,,,,265.0,3.0,2.0,1.0,,,,,,,,
267,PT02M22.00S,2022-10-26T00:21:12.8Z,2,REGULAR,3pt,Jump Shot,[],202685,66.44218134034165,46.81372549019608,1610612740,64,55,2022-10-26T00:21:17Z,2630000,-16.0,263.0,1,right,MISS J. Valanciunas 26' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,26.34,Missed,,,,,,,,,,,,,,,,,,
268,PT02M20.00S,2022-10-26T00:21:14.8Z,2,REGULAR,rebound,defensive,[],201580,,,1610612742,64,55,2022-10-26T00:21:17Z,2640000,,,0,,J. McGee REBOUND (Off:0 Def:1),[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,Above the Break 3,24+ Center,,,,,,,,,267.0,1.0,1.0,0.0,,,,,,,,
269,PT02M08.00S,2022-10-26T00:21:27.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,7.703679369250986,50.245098039215684,1610612742,64,57,2022-10-26T00:21:35Z,2650000,-1.0,20.0,1,left,L. Doncic driving Layup (18 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,1.99,Made,18.0,,,,,,,,,,,,,,,,,
270,PT01M54.00S,2022-10-26T00:21:40.7Z,2,REGULAR,3pt,Jump Shot,[],202685,73.80091984231275,14.705882352941178,1610612740,64,57,2022-10-26T00:21:49Z,2660000,-176.0,194.0,1,right,MISS J. Valanciunas 26' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,26.21,Missed,,,,,,,,,,,,,,,,,,
271,PT01M52.00S,2022-10-26T00:21:42.7Z,2,REGULAR,rebound,offensive,[],1630230,,,1610612740,64,57,2022-10-26T00:21:49Z,2670000,,,0,,N. Marshall REBOUND (Off:1 Def:0),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,,,,,,270.0,1.0,0.0,1.0,,,,,,,,
272,PT01M49.00S,2022-10-26T00:21:45.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630230,93.38042049934296,53.18627450980392,1610612740,64,57,2022-10-26T00:21:54Z,2680000,16.0,10.0,1,right,MISS N. Marshall putback Layup,[1630230],1610612740.0,NOP,putback,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,1.86,Missed,,,,,,,,,,,,,,,,,,
273,PT01M48.00S,2022-10-26T00:21:46.8Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,64,57,2022-10-26T00:21:54Z,2690000,,,0,,L. Doncic REBOUND (Off:1 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,,,,272.0,5.0,4.0,1.0,,,,,,,,
274,PT01M37.00S,2022-10-26T00:21:57.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201580,6.783837056504599,44.6078431372549,1610612742,64,57,2022-10-26T00:22:10Z,2700000,27.0,11.0,1,left,MISS J. McGee Layup,[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,Restricted Area,0-8 Center,2.93,Missed,,,,,,,,,,,,,,,,,,
275,PT01M35.00S,2022-10-26T00:21:59.6Z,2,REGULAR,rebound,offensive,[],1629029,,,1610612742,64,57,2022-10-26T00:22:10Z,2710000,,,0,,L. Doncic REBOUND (Off:2 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,,,,274.0,6.0,4.0,2.0,,,,,,,,
276,PT01M34.00S,2022-10-26T00:22:01.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629029,5.995400788436268,46.07843137254902,1610612742,64,59,2022-10-26T00:22:13Z,2720000,20.0,4.0,1,left,L. Doncic putback Layup (20 PTS),[1629029],1610612742.0,DAL,putback,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,2.0,Made,20.0,,,,,,,,,,,,,,,,,
277,PT01M21.00S,2022-10-26T00:22:14.2Z,2,REGULAR,3pt,Jump Shot,[],203468,68.9388961892247,71.07843137254902,1610612740,64,59,2022-10-26T00:22:19Z,2730000,105.0,239.0,1,right,MISS C. McCollum 26' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,26.17,Missed,,,,,,,,,,,,,,,,,,
278,PT01M16.00S,2022-10-26T00:22:19.2Z,2,REGULAR,rebound,defensive,[],203915,,,1610612742,64,59,2022-10-26T00:22:19Z,2740000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:2),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,277.0,2.0,2.0,0.0,,,,,,,,
279,PT01M10.00S,2022-10-26T00:22:25.4Z,2,REGULAR,3pt,Jump Shot,[],203493,27.414586070959263,19.11764705882353,1610612742,64,62,2022-10-26T00:22:30Z,2750000,154.0,205.0,1,left,R. Bullock 25' 3PT  (3 PTS) (D. Finney-Smith 1 AST),"[203493, 1627827]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Right Center,25.68,Made,3.0,,,,,,,,,,D. Finney-Smith,1627827.0,1.0,,,,,
281,PT00M57.00S,2022-10-26T00:22:46.3Z,2,REGULAR,foul,offensive,['inpenalty'],1630230,,,1610612740,64,62,2022-10-26T00:22:59Z,2770000,,,0,,N. Marshall charge offensive FOUL (3 PF),"[1630230, 1629029]",1610612740.0,NOP,charge,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,2003.0,3.0,0.0,Doncic,1629029.0,,,,,,,,,,,,
283,PT00M57.00S,2022-10-26T00:22:46.3Z,2,REGULAR,turnover,offensive foul,[],1630230,,,1610612740,64,62,2022-10-26T00:22:46Z,2790000,,,0,,N. Marshall offensive foul TURNOVER (2 TO),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,2003.0,,,,,,,,,,,,,,2.0,,
284,PT00M57.00S,2022-10-26T00:23:10.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,64,62,2022-10-26T00:23:10Z,2800000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT00M57.00S,2022-10-26T00:25:49.4Z,2,REGULAR,substitution,out,[],1630700,,,1610612742,64,62,2022-10-26T00:26:07Z,2810000,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT00M57.00S,2022-10-26T00:25:49.4Z,2,REGULAR,substitution,out,[],202685,,,1610612742,64,62,2022-10-26T00:26:07Z,2820000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT00M57.00S,2022-10-26T00:25:49.4Z,2,REGULAR,substitution,out,[],201580,,,1610612742,64,62,2022-10-26T00:26:07Z,2830000,,,0,,SUB out: J. McGee,[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT00M57.00S,2022-10-26T00:25:49.4Z,2,REGULAR,substitution,in,[],1626204,,,1610612742,64,62,2022-10-26T00:26:07Z,2840000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT00M57.00S,2022-10-26T00:25:49.4Z,2,REGULAR,substitution,in,[],1630631,,,1610612742,64,62,2022-10-26T00:26:07Z,2850000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT00M57.00S,2022-10-26T00:25:49.4Z,2,REGULAR,substitution,in,[],1628467,,,1610612742,64,62,2022-10-26T00:26:07Z,2860000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT00M45.70S,2022-10-26T00:26:22.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629029,7.30946123521682,34.55882352941176,1610612742,64,64,2022-10-26T00:26:33Z,2870000,77.0,16.0,1,left,L. Doncic 7' driving floating bank Jump Shot (22 PTS),[1629029],1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,7.89,Made,22.0,,,,,,,,,,,,,,,,,
292,PT00M31.90S,2022-10-26T00:26:39.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203468,91.27792378449409,49.50980392156863,1610612740,64,64,2022-10-26T00:26:43Z,2880000,-2.0,29.0,1,right,MISS C. McCollum driving finger roll Layup - blocked,"[203468, 1627827]",1610612740.0,NOP,driving finger roll,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,2.96,Missed,,,,,,,,,,,,,,Finney-Smith,1627827.0,,,
293,PT00M31.90S,2022-10-26T00:26:39.2Z,2,REGULAR,block,,[],1627827,,,1610612740,64,64,2022-10-26T00:26:41Z,2890000,,,0,,D. Finney-Smith BLOCK (1 BLK),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
294,PT00M31.90S,2022-10-26T00:26:39.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,64,64,2022-10-26T00:26:43Z,2900000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,292.0,,,,,,,,,,,
296,PT00M30.40S,2022-10-26T00:27:01.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626204,93.24901445466492,50.73529411764706,1610612740,66,64,2022-10-26T00:27:06Z,2920000,4.0,11.0,1,right,L. Nance Jr. cutting DUNK (9 PTS) (J. Alvarado 2 AST),"[1626204, 1630631]",1610612740.0,NOP,cutting,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,1.16,Made,9.0,,,,,,,,,,J. Alvarado,1630631.0,2.0,,,,,
298,PT00M12.80S,2022-10-26T00:27:21.9Z,2,REGULAR,3pt,Jump Shot,[],1629029,32.933639947437584,34.068627450980394,1610612742,66,64,2022-10-26T00:27:26Z,2940000,80.0,257.0,1,left,MISS L. Doncic 26' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,26.92,Missed,,,,,,,,,,,,,,,,,,
299,PT00M08.70S,2022-10-26T00:27:26.0Z,2,REGULAR,rebound,defensive,[],1630631,,,1610612740,66,64,2022-10-26T00:27:26Z,2950000,,,0,,J. Alvarado REBOUND (Off:0 Def:2),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,,,,,,,,,298.0,2.0,2.0,0.0,,,,,,,,
300,PT00M00.00S,2022-10-26T00:27:46.3Z,2,REGULAR,period,end,[],0,,,1610612740,66,64,2022-10-26T00:27:46Z,2960000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2022-10-26T00:42:36.9Z,3,REGULAR,substitution,out,['startperiod'],1626204,,,1610612740,66,64,2022-10-26T00:43:13Z,2970000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT12M00.00S,2022-10-26T00:42:36.9Z,3,REGULAR,substitution,out,['startperiod'],1628467,,,1610612740,66,64,2022-10-26T00:43:13Z,2980000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT12M00.00S,2022-10-26T00:42:36.9Z,3,REGULAR,substitution,in,['startperiod'],202685,,,1610612740,66,64,2022-10-26T00:43:13Z,2990000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2022-10-26T00:42:36.9Z,3,REGULAR,substitution,in,['startperiod'],201580,,,1610612740,66,64,2022-10-26T00:43:13Z,3000000,,,0,,SUB in: J. McGee,[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2022-10-26T00:43:18.0Z,3,REGULAR,period,start,[],0,,,1610612740,66,64,2022-10-26T00:43:18Z,3010000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT11M48.00S,2022-10-26T00:43:29.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,13.748357424441524,45.588235294117645,1610612740,66,64,2022-10-26T00:43:33Z,3020000,22.0,77.0,1,left,MISS C. McCollum 7' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,7.98,Missed,,,,,,,,,,,,,,,,,,
307,PT11M44.00S,2022-10-26T00:43:33.5Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,66,64,2022-10-26T00:43:33Z,3030000,,,0,,L. Doncic REBOUND (Off:2 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,306.0,7.0,5.0,2.0,,,,,,,,
308,PT11M27.00S,2022-10-26T00:43:49.6Z,3,REGULAR,3pt,Jump Shot,[],1627827,75.1149802890933,86.27450980392157,1610612742,66,64,2022-10-26T00:44:02Z,3040000,181.0,181.0,1,right,MISS D. Finney-Smith 25' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,25.65,Missed,,,,,,,,,,,,,,,,,,
309,PT11M24.00S,2022-10-26T00:43:52.6Z,3,REGULAR,rebound,offensive,[],201580,,,1610612742,66,64,2022-10-26T00:44:02Z,3050000,,,0,,J. McGee REBOUND (Off:1 Def:1),[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,Above the Break 3,24+ Right Center,,,,,,,,,308.0,2.0,1.0,1.0,,,,,,,,
310,PT11M17.00S,2022-10-26T00:44:06.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201580,92.06636005256242,43.872549019607845,1610612742,66,64,2022-10-26T00:44:17Z,3060000,-31.0,22.0,1,right,MISS J. McGee alley-oop Layup,[201580],1610612742.0,DAL,alley-oop,,,McGee,J. McGee,,,,,Restricted Area,0-8 Center,3.77,Missed,,,,,,,,,,,,,,,,,,
311,PT11M17.00S,2022-10-26T00:44:06.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,66,64,2022-10-26T00:58:05Z,3070000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,310.0,,,,,,,,,,,
313,PT11M03.00S,2022-10-26T00:44:24.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202685,3.7614980289093296,64.2156862745098,1610612740,66,64,2022-10-26T00:57:36Z,3090000,-71.0,-17.0,1,left,MISS J. Valanciunas 7' Layup,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,7.31,Missed,,,,,,,,,,,,,,,,,,
314,PT11M01.00S,2022-10-26T00:44:26.6Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,66,64,2022-10-26T00:44:26Z,3100000,,,0,,L. Doncic REBOUND (Off:2 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,313.0,8.0,6.0,2.0,,,,,,,,
315,PT10M51.00S,2022-10-26T00:44:38.9Z,3,REGULAR,foul,personal,['2freethrow'],203468,,,1610612742,66,64,2022-10-26T00:44:47Z,3110000,,,0,,C. McCollum shooting personal FOUL (1 PF) (Doncic 2 FT),"[203468, 1629029]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,1198.0,1.0,0.0,Doncic,1629029.0,,,,,,,,,,,,
317,PT10M51.00S,2022-10-26T00:45:19.5Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,66,64,2022-10-26T00:45:19Z,3130000,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
318,PT10M51.00S,2022-10-26T00:45:19.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,66,64,2022-10-26T00:45:19Z,3140000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,317.0,,,,,,,,,,,
319,PT10M51.00S,2022-10-26T00:45:32.6Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,66,65,2022-10-26T00:45:32Z,3150000,,,0,,L. Doncic Free Throw 2 of 2 (23 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
320,PT10M31.00S,2022-10-26T00:45:55.1Z,3,REGULAR,turnover,lost ball,[],1630631,,,1610612740,66,65,2022-10-26T00:45:58Z,3160000,,,0,,J. Alvarado lost ball TURNOVER (1 TO),"[1630631, 203493]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Bullock,203493.0
321,PT10M31.00S,2022-10-26T00:45:55.1Z,3,REGULAR,steal,,[],203493,,,1610612742,66,65,2022-10-26T00:45:57Z,3170000,,,0,,R. Bullock STEAL (2 STL),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
322,PT10M16.00S,2022-10-26T00:46:10.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203915,80.3712220762155,92.64705882352942,1610612742,66,68,2022-10-26T00:46:14Z,3180000,213.0,132.0,1,right,S. Dinwiddie 25' 3PT  (14 PTS) (D. Finney-Smith 2 AST),"[203915, 1627827]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,25.08,Made,14.0,,,,,,,,,,D. Finney-Smith,1627827.0,2.0,,,,,
324,PT10M00.00S,2022-10-26T00:46:27.1Z,3,REGULAR,2pt,Jump Shot,[],203468,16.63929040735874,68.13725490196079,1610612740,66,68,2022-10-26T00:46:31Z,3200000,-91.0,104.0,1,left,MISS C. McCollum 13' driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,13.79,Missed,,,,,,,,,,,,,,,,,,
325,PT09M57.00S,2022-10-26T00:46:30.1Z,3,REGULAR,rebound,defensive,[],203493,,,1610612742,66,68,2022-10-26T00:46:31Z,3210000,,,0,,R. Bullock REBOUND (Off:0 Def:2),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Mid-Range,8-16 Left,,,,,,,,,324.0,2.0,2.0,0.0,,,,,,,,
326,PT09M50.00S,2022-10-26T00:46:36.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,94.03745072273325,50.98039215686274,1610612742,66,70,2022-10-26T00:46:41Z,3220000,5.0,4.0,1,right,L. Doncic driving finger roll Layup (25 PTS),[1629029],1610612742.0,DAL,driving finger roll,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,0.6,Made,25.0,,,,,,,,,,,,,,,,,
327,PT09M50.00S,2022-10-26T00:46:41.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,66,70,2022-10-26T00:46:41Z,3230000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT09M39.00S,2022-10-26T00:50:14.1Z,3,REGULAR,turnover,bad pass,[],1630230,,,1610612740,66,70,2022-10-26T00:50:19Z,3240000,,,0,,N. Marshall bad pass TURNOVER (3 TO),"[1630230, 1629029]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,3.0,Doncic,1629029.0
329,PT09M39.00S,2022-10-26T00:50:14.1Z,3,REGULAR,steal,,[],1629029,,,1610612742,66,70,2022-10-26T00:50:16Z,3250000,,,0,,L. Doncic STEAL (2 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
330,PT09M33.00S,2022-10-26T00:50:19.9Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612742,66,70,2022-10-26T00:50:24Z,3260000,,,0,,L. Doncic bad pass TURNOVER (3 TO),"[1629029, 1630530]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,3.0,Murphy III,1630530.0
331,PT09M33.00S,2022-10-26T00:50:19.9Z,3,REGULAR,steal,,[],1630530,,,1610612740,66,70,2022-10-26T00:50:21Z,3270000,,,0,,T. Murphy III STEAL (1 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
332,PT09M30.00S,2022-10-26T00:50:23.5Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630230,5.863994743758213,49.26470588235294,1610612740,68,70,2022-10-26T00:51:12Z,3280000,4.0,3.0,1,left,N. Marshall running DUNK (9 PTS) (T. Murphy III 1 AST),"[1630230, 1630530]",1610612740.0,NOP,running,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,0.45,Made,9.0,,,,,,,,,,T. Murphy III,1630530.0,1.0,,,,,
334,PT09M14.00S,2022-10-26T00:50:45.7Z,3,REGULAR,foul,personal,['2freethrow'],202685,,,1610612742,68,70,2022-10-26T00:51:03Z,3300000,,,0,,J. Valanciunas shooting personal FOUL (2 PF) (McGee 2 FT),"[202685, 201580]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,2003.0,2.0,0.0,McGee,201580.0,,,,,,,,,,,,
336,PT09M14.00S,2022-10-26T00:51:10.9Z,3,REGULAR,freethrow,1 of 2,[],201580,,,1610612742,68,70,2022-10-26T00:51:10Z,3320000,,,0,,MISS J. McGee Free Throw 1 of 2,[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
337,PT09M14.00S,2022-10-26T00:51:10.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,68,70,2022-10-26T00:51:10Z,3330000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,336.0,,,,,,,,,,,
338,PT09M14.00S,2022-10-26T00:51:27.9Z,3,REGULAR,freethrow,2 of 2,[],201580,,,1610612742,68,71,2022-10-26T00:51:27Z,3340000,,,0,,J. McGee Free Throw 2 of 2 (8 PTS),[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
339,PT08M56.00S,2022-10-26T00:51:46.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630230,5.469776609724048,50.49019607843137,1610612740,70,71,2022-10-26T00:51:50Z,3350000,-2.0,-1.0,1,left,N. Marshall cutting DUNK (11 PTS) (J. Valanciunas 2 AST),"[1630230, 202685]",1610612740.0,NOP,cutting,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,0.27,Made,11.0,,,,,,,,,,J. Valanciunas,202685.0,2.0,,,,,
341,PT08M34.00S,2022-10-26T00:52:08.6Z,3,REGULAR,3pt,Jump Shot,[],1627827,72.35545335085413,81.12745098039215,1610612742,70,71,2022-10-26T00:52:14Z,3370000,156.0,207.0,1,right,MISS D. Finney-Smith 25' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,25.93,Missed,,,,,,,,,,,,,,,,,,
342,PT08M31.00S,2022-10-26T00:52:11.6Z,3,REGULAR,rebound,offensive,[],1629029,,,1610612742,70,71,2022-10-26T00:52:14Z,3380000,,,0,,L. Doncic REBOUND (Off:3 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,341.0,9.0,6.0,3.0,,,,,,,,
343,PT08M21.00S,2022-10-26T00:52:21.3Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629029,94.43166885676742,53.431372549019606,1610612742,70,73,2022-10-26T00:54:23Z,3390000,17.0,0.0,1,right,L. Doncic turnaround bank Hook (27 PTS),[1629029],1610612742.0,DAL,turnaround bank,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,1.72,Made,27.0,,,,,,,,,,,,,,,,,
344,PT08M06.00S,2022-10-26T00:52:44.8Z,3,REGULAR,foul,offensive,[],202685,,,1610612740,70,73,2022-10-26T00:53:00Z,3400000,,,0,,J. Valanciunas offensive FOUL (3 PF),"[202685, 201580]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,2003.0,3.0,0.0,McGee,201580.0,,,,,,,,,,,,
346,PT08M06.00S,2022-10-26T00:52:44.8Z,3,REGULAR,turnover,offensive foul,[],202685,,,1610612740,70,73,2022-10-26T00:52:44Z,3420000,,,0,,J. Valanciunas offensive foul TURNOVER (1 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,2003.0,,,,,,,,,,,,,,1.0,,
