actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
185,PT12M00.00S,2023-03-12T23:46:11.9Z,2,REGULAR,substitution,out,['startperiod'],1630530,,,1610612757,42,25,2023-03-12T23:48:32Z,1810000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2023-03-12T23:46:11.9Z,2,REGULAR,substitution,out,['startperiod'],1627853,,,1610612757,42,25,2023-03-12T23:48:32Z,1820000,False,,,0,,SUB out: R. Arcidiacono,[1627853],1610612757.0,POR,,,,Arcidiacono,R. Arcidiacono,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2023-03-12T23:46:11.9Z,2,REGULAR,substitution,in,['startperiod'],203468,,,1610612757,42,25,2023-03-12T23:48:32Z,1830000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2023-03-12T23:46:11.9Z,2,REGULAR,substitution,in,['startperiod'],1629014,,,1610612757,42,25,2023-03-12T23:48:32Z,1840000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2023-03-12T23:48:35.9Z,2,REGULAR,period,start,[],0,,,1610612740,42,25,2023-03-12T23:48:35Z,1850000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT11M47.00S,2023-03-12T23:48:48.9Z,2,REGULAR,3pt,Jump Shot,[],1626196,69.33311432325887,21.07843137254902,1610612740,42,25,2023-03-12T23:48:56Z,1860000,False,-145.0,236.0,1,right,MISS J. Richardson 27' 3PT,[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,,,,,,,27.66,Missed,,,,,,,,,,,,
191,PT11M41.00S,2023-03-12T23:48:54.9Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612757,42,25,2023-03-12T23:48:56Z,1870000,False,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,190.0,1.0,1.0,0.0,,,,
192,PT11M39.00S,2023-03-12T23:48:56.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629014,5.863994743758213,57.84313725490197,1610612757,42,25,2023-03-12T23:51:37Z,1880000,False,-39.0,3.0,1,left,MISS A. Simons running finger roll Layup - blocked,"[1629014, 1626196]",1610612757.0,POR,running finger roll,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,,,3.93,Missed,,,,,,,,,,,Richardson,1626196.0
193,PT11M39.00S,2023-03-12T23:48:56.4Z,2,REGULAR,block,,[],1626196,,,1610612757,42,25,2023-03-12T23:48:59Z,1890000,False,,,0,,J. Richardson BLOCK (1 BLK),[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
194,PT11M39.00S,2023-03-12T23:48:56.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,42,25,2023-03-12T23:49:13Z,1900000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,192.0,,,,,,,
196,PT11M26.00S,2023-03-12T23:49:30.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629680,18.084756898817346,4.901960784313726,1610612757,42,28,2023-03-12T23:49:34Z,1920000,False,225.0,117.0,1,left,M. Thybulle 25' 3PT  (5 PTS) (N. Little 2 AST),"[1629680, 1629642]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,,,,,,,25.43,Made,5.0,N. Little,1629642.0,2.0,,,,,,,,
198,PT11M08.00S,2023-03-12T23:49:48.3Z,2,REGULAR,2pt,Jump Shot,[],203468,76.16622864651774,54.166666666666664,1610612740,44,28,2023-03-12T23:49:52Z,1940000,False,21.0,172.0,1,right,C. McCollum 17' pullup Jump Shot (13 PTS) (J. Hayes 2 AST),"[203468, 1629637]",1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Center,,,,,,,17.28,Made,13.0,J. Hayes,1629637.0,2.0,,,,,,,,
199,PT10M45.00S,2023-03-12T23:50:10.4Z,2,REGULAR,3pt,Jump Shot,[],1629629,18.74178712220762,94.6078431372549,1610612757,44,28,2023-03-12T23:50:19Z,1950000,False,-223.0,124.0,1,left,MISS C. Reddish 25' 3PT,[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Left Center,,,,,,,25.5,Missed,,,,,,,,,,,,
200,PT10M40.00S,2023-03-12T23:50:15.4Z,2,REGULAR,rebound,offensive,[],1629642,,,1610612757,44,28,2023-03-12T23:50:19Z,1960000,False,,,0,,N. Little REBOUND (Off:1 Def:2),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,199.0,3.0,2.0,1.0,,,,
201,PT10M40.00S,2023-03-12T23:50:15.8Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629642,5.590000152587891,50.0,1610612757,44,30,2023-03-12T23:53:27Z,1970000,False,0.0,0.0,1,left,N. Little tip DUNK (2 PTS),[1629642],1610612757.0,POR,tip,,,Little,N. Little,,,,,Restricted Area,0-8 Center,,,,,,,0.0,Made,2.0,,,,,,,,,,,
202,PT10M20.00S,2023-03-12T23:50:36.0Z,2,REGULAR,2pt,Jump Shot,[],1626196,79.05716162943496,64.4607843137255,1610612740,44,30,2023-03-12T23:50:42Z,1980000,False,72.0,144.0,1,right,MISS J. Richardson 16' pullup Shot,[1626196],1610612740.0,NOP,pullup,,,Richardson,J. Richardson,,,,,Mid-Range,16-24 Right Center,,,,,,,16.15,Missed,,,,,,,,,,,,
203,PT10M17.00S,2023-03-12T23:50:39.0Z,2,REGULAR,rebound,defensive,[],1629642,,,1610612757,44,30,2023-03-12T23:50:42Z,1990000,False,,,0,,N. Little REBOUND (Off:1 Def:3),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,202.0,4.0,3.0,1.0,,,,
204,PT10M13.00S,2023-03-12T23:50:44.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629014,36.83886333771353,49.333639705882355,1610612757,44,33,2023-03-12T23:54:08Z,2000000,False,3.0,294.0,1,left,A. Simons 29' 3PT running (7 PTS) (T. Watford 1 AST),"[1629014, 1630570]",1610612757.0,POR,running,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,,,,29.38,Made,7.0,T. Watford,1630570.0,1.0,,,,,,,,
206,PT09M54.00S,2023-03-12T23:51:01.8Z,2,REGULAR,3pt,Jump Shot,[],203468,76.16622864651774,7.352941176470589,1610612740,47,33,2023-03-12T23:51:07Z,2020000,False,-213.0,172.0,1,right,C. McCollum 27' 3PT  (16 PTS) (N. Marshall 2 AST),"[203468, 1630230]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,,27.36,Made,16.0,N. Marshall,1630230.0,2.0,,,,,,,,
208,PT09M28.00S,2023-03-12T23:51:28.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,7.30946123521682,57.35294117647059,1610612757,47,35,2023-03-12T23:55:27Z,2040000,False,-37.0,16.0,1,left,T. Watford turnaround fadeaway Jump Shot (6 PTS) (N. Little 3 AST),"[1630570, 1629642]",1610612757.0,POR,turnaround fadeaway,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,4.02,Made,6.0,N. Little,1629642.0,3.0,,,,,,,,
210,PT09M05.00S,2023-03-12T23:51:50.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626196,93.38042049934296,54.166666666666664,1610612740,49,35,2023-03-12T23:51:55Z,2060000,False,21.0,10.0,1,right,J. Richardson driving finger roll Layup (7 PTS) (D. Daniels 1 AST),"[1626196, 1630700]",1610612740.0,NOP,driving finger roll,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,,,,,,,2.3,Made,7.0,D. Daniels,1630700.0,1.0,,,,,,,,
212,PT08M50.00S,2023-03-12T23:52:08.4Z,2,REGULAR,turnover,out-of-bounds,[],1629680,,,1610612757,49,35,2023-03-12T23:52:14Z,2080000,False,,,0,,M. Thybulle lost ball out-of-bounds TURNOVER (2 TO),[1629680],1610612757.0,POR,lost ball,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,202037.0,,,,,2.0,,,,,,,,,,,,,,
213,PT08M32.00S,2023-03-12T23:52:32.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203468,73.27529566360053,80.88235294117648,1610612740,49,35,2023-03-12T23:52:38Z,2090000,False,154.0,199.0,1,right,MISS C. McCollum 25' step back 3PT,[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,,25.16,Missed,,,,,,,,,,,,
214,PT08M29.00S,2023-03-12T23:52:35.8Z,2,REGULAR,rebound,defensive,[],1629642,,,1610612757,49,35,2023-03-12T23:52:38Z,2100000,False,,,0,,N. Little REBOUND (Off:1 Def:4),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,213.0,5.0,4.0,1.0,,,,
215,PT08M20.00S,2023-03-12T23:52:44.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629642,9.280551905387648,50.0,1610612757,49,37,2023-03-12T23:57:38Z,2110000,False,0.0,35.0,1,left,N. Little driving floating Jump Shot (4 PTS),[1629642],1610612757.0,POR,driving floating,,,Little,N. Little,,,,,Restricted Area,0-8 Center,,,,,,,3.47,Made,4.0,,,,,,,,,,,
216,PT08M08.00S,2023-03-12T23:52:56.5Z,2,REGULAR,turnover,lost ball,[],1630230,,,1610612740,49,37,2023-03-12T23:53:07Z,2120000,False,,,0,,N. Marshall lost ball TURNOVER (1 TO),"[1630230, 1629680]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,1.0,,,,,,,,,,,Thybulle,1629680.0,,
217,PT08M08.00S,2023-03-12T23:52:56.5Z,2,REGULAR,steal,,[],1629680,,,1610612757,49,37,2023-03-13T00:24:11Z,2130000,False,,,0,,M. Thybulle STEAL (1 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
218,PT08M07.00S,2023-03-12T23:53:02.7Z,2,REGULAR,foul,personal,[],1626196,,,1610612757,49,37,2023-03-13T00:05:36Z,2140000,False,,,0,,J. Richardson personal FOUL (1 PF),"[1626196, 1629680]",1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Center,202037.0,1.0,0.0,Thybulle,1629680.0,,,,,,,,,,,,,,,
220,PT08M07.00S,2023-03-12T23:53:09.1Z,2,REGULAR,substitution,out,[],1626196,,,1610612757,49,37,2023-03-12T23:53:20Z,2160000,False,,,0,,SUB out: J. Richardson,[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M07.00S,2023-03-12T23:53:09.1Z,2,REGULAR,substitution,out,[],1630700,,,1610612757,49,37,2023-03-12T23:53:20Z,2170000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M07.00S,2023-03-12T23:53:09.1Z,2,REGULAR,substitution,in,[],1630529,,,1610612757,49,37,2023-03-12T23:53:20Z,2180000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M07.00S,2023-03-12T23:53:09.1Z,2,REGULAR,substitution,in,[],1630530,,,1610612757,49,37,2023-03-12T23:53:20Z,2190000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M54.00S,2023-03-12T23:54:08.3Z,2,REGULAR,turnover,out-of-bounds,[],1629014,,,1610612757,49,37,2023-03-12T23:54:23Z,2210000,False,,,0,,A. Simons step out-of-bounds TURNOVER (1 TO),[1629014],1610612757.0,POR,step,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,202037.0,,,,,1.0,,,,,,,,,,,,,,
227,PT07M30.00S,2023-03-12T23:54:49.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203468,75.3777923784494,39.705882352941174,1610612740,49,37,2023-03-12T23:54:57Z,2230000,False,-51.0,179.0,1,right,MISS C. McCollum 18' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Center,,,,,,,18.62,Missed,,,,,,,,,,,,
228,PT07M28.00S,2023-03-12T23:54:51.8Z,2,REGULAR,rebound,offensive,[],203468,,,1610612740,49,37,2023-03-12T23:55:42Z,2240000,False,,,0,,C. McCollum REBOUND (Off:1 Def:0),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,227.0,1.0,0.0,1.0,,,,
229,PT07M21.00S,2023-03-12T23:54:59.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629637,92.9862023653088,55.88235294117647,1610612740,49,37,2023-03-12T23:55:04Z,2250000,False,29.0,13.0,1,right,MISS J. Hayes Layup,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,3.23,Missed,,,,,,,,,,,,
230,PT07M18.00S,2023-03-12T23:55:02.4Z,2,REGULAR,rebound,offensive,[],1629637,,,1610612740,49,37,2023-03-12T23:55:04Z,2260000,False,,,0,,J. Hayes REBOUND (Off:1 Def:1),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,229.0,2.0,1.0,1.0,,,,
231,PT07M18.00S,2023-03-12T23:55:02.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629637,94.40999984741211,50.0,1610612740,49,37,2023-03-12T23:55:02Z,2270000,False,0.0,0.0,1,right,MISS J. Hayes tip Layup,[1629637],1610612740.0,NOP,tip,,,Hayes,J. Hayes,,,,,Mid-Range,8-16 Left,,,,,,,0.0,Missed,,,,,,,,,,,,
232,PT07M17.00S,2023-03-12T23:55:03.7Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612757,49,37,2023-03-12T23:55:03Z,2280000,False,,,0,,T. Watford REBOUND (Off:0 Def:2),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,231.0,2.0,2.0,0.0,,,,
233,PT07M14.00S,2023-03-12T23:55:07.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629014,5.469776609724048,52.69607843137255,1610612757,49,39,2023-03-13T00:01:54Z,2290000,False,-13.0,-1.0,1,left,A. Simons running finger roll Layup (9 PTS) (T. Watford 2 AST),"[1629014, 1630570]",1610612757.0,POR,running finger roll,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,,,1.35,Made,9.0,T. Watford,1630570.0,2.0,,,,,,,,
235,PT07M13.00S,2023-03-12T23:55:17.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,49,39,2023-03-12T23:55:17Z,2310000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M13.00S,2023-03-12T23:57:44.4Z,2,REGULAR,substitution,out,[],1629637,,,1610612740,49,39,2023-03-12T23:58:01Z,2320000,False,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M13.00S,2023-03-12T23:57:44.4Z,2,REGULAR,substitution,in,[],202685,,,1610612740,49,39,2023-03-12T23:58:01Z,2330000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M56.00S,2023-03-12T23:58:21.6Z,2,REGULAR,turnover,bad pass,[],1630530,,,1610612740,49,39,2023-03-12T23:58:26Z,2340000,False,,,0,,T. Murphy III bad pass TURNOVER (1 TO),"[1630530, 1629680]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,1.0,,,,,,,,,,,Thybulle,1629680.0,,
240,PT06M56.00S,2023-03-12T23:58:21.6Z,2,REGULAR,steal,,[],1629680,,,1610612757,49,39,2023-03-12T23:58:23Z,2350000,False,,,0,,M. Thybulle STEAL (2 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
241,PT06M51.00S,2023-03-12T23:58:26.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629642,6.258212877792378,51.470588235294116,1610612757,49,41,2023-03-12T23:58:33Z,2360000,False,-7.0,6.0,1,left,N. Little running DUNK (6 PTS) (A. Simons 2 AST),"[1629642, 1629014]",1610612757.0,POR,running,,,Little,N. Little,,,,,Restricted Area,0-8 Center,,,,,,,0.97,Made,6.0,A. Simons,1629014.0,2.0,,,,,,,,
242,PT06M38.00S,2023-03-12T23:58:39.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203468,92.85479632063075,53.92156862745098,1610612740,49,41,2023-03-12T23:58:47Z,2370000,False,20.0,15.0,1,right,MISS C. McCollum driving reverse Layup,[203468],1610612740.0,NOP,driving reverse,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,,2.45,Missed,,,,,,,,,,,,
243,PT06M38.00S,2023-03-12T23:58:39.8Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612757,49,41,2023-03-12T23:58:47Z,2380000,False,,,0,,T. Watford REBOUND (Off:0 Def:3),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,242.0,3.0,3.0,0.0,,,,
245,PT06M31.00S,2023-03-12T23:58:46.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630570,8.360709592641262,49.50980392156863,1610612757,49,41,2023-03-13T00:05:45Z,2390000,False,2.0,26.0,1,left,MISS T. Watford running finger roll Layup,[1630570],1610612757.0,POR,running finger roll,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,2.62,Missed,,,,,,,,,,,,
247,PT06M28.00S,2023-03-12T23:58:49.5Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,49,41,2023-03-12T23:58:50Z,2410000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,245.0,3.0,3.0,0.0,,,,
248,PT06M24.00S,2023-03-12T23:58:53.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630530,93.11760840998686,52.450980392156865,1610612740,49,41,2023-03-13T00:06:39Z,2420000,False,12.0,12.0,1,right,MISS T. Murphy III running Layup,[1630530],1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,1.73,Missed,,,,,,,,,,,,
249,PT06M17.00S,2023-03-12T23:59:00.7Z,2,REGULAR,rebound,offensive,[],1630530,,,1610612740,49,41,2023-03-13T00:06:39Z,2430000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,248.0,4.0,3.0,1.0,,,,
250,PT06M17.00S,2023-03-12T23:58:59.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630530,94.40999984741211,50.0,1610612740,51,41,2023-03-13T00:07:13Z,2440000,False,0.0,0.0,1,right,T. Murphy III tip Layup (17 PTS),[1630530],1610612740.0,NOP,tip,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,0.0,Made,17.0,,,,,,,,,,,
251,PT06M06.00S,2023-03-12T23:59:11.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629629,13.748357424441524,63.725490196078425,1610612757,51,43,2023-03-13T00:08:04Z,2450000,False,-69.0,77.0,1,left,C. Reddish 10' step back Jump Shot (7 PTS) (A. Simons 3 AST),"[1629629, 1629014]",1610612757.0,POR,step back,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,10.29,Made,7.0,A. Simons,1629014.0,3.0,,,,,,,,
252,PT05M50.00S,2023-03-12T23:59:27.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,94.43166885676742,52.450980392156865,1610612740,53,43,2023-03-12T23:59:34Z,2460000,False,12.0,0.0,1,right,H. Jones cutting Layup (7 PTS) (J. Valanciunas 2 AST),"[1630529, 202685]",1610612740.0,NOP,cutting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,1.23,Made,7.0,J. Valanciunas,202685.0,2.0,,,,,,,,
255,PT05M34.00S,2023-03-12T23:59:43.4Z,2,REGULAR,3pt,Jump Shot,[],1629014,29.77989487516426,15.686274509803921,1610612757,53,43,2023-03-12T23:59:48Z,2480000,False,172.0,227.0,1,left,MISS A. Simons 28' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,,,,28.49,Missed,,,,,,,,,,,,
256,PT05M31.00S,2023-03-12T23:59:46.4Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,53,43,2023-03-12T23:59:48Z,2490000,False,,,0,,C. McCollum REBOUND (Off:1 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,255.0,2.0,1.0,1.0,,,,
257,PT05M17.00S,2023-03-13T00:00:00.5Z,2,REGULAR,3pt,Jump Shot,[],1630529,75.3777923784494,11.76470588235294,1610612740,53,43,2023-03-13T00:00:05Z,2500000,False,-191.0,179.0,1,right,MISS H. Jones 26' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,26.18,Missed,,,,,,,,,,,,
258,PT05M15.00S,2023-03-13T00:00:02.5Z,2,REGULAR,rebound,defensive,[],1629629,,,1610612757,53,43,2023-03-13T00:00:05Z,2510000,False,,,0,,C. Reddish REBOUND (Off:0 Def:3),[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,257.0,3.0,3.0,0.0,,,,
259,PT05M04.00S,2023-03-13T00:00:13.8Z,2,REGULAR,3pt,Jump Shot,[],1629680,6.258212877792378,4.166666666666666,1610612757,53,46,2023-03-13T00:00:18Z,2520000,False,229.0,6.0,1,left,M. Thybulle 3PT  (8 PTS) (C. Reddish 3 AST),"[1629680, 1629629]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Right Corner 3,24+ Right,,,,,,,22.93,Made,8.0,C. Reddish,1629629.0,3.0,,,,,,,,
261,PT04M51.00S,2023-03-13T00:00:26.4Z,2,REGULAR,3pt,Jump Shot,[],203468,74.19513797634691,14.705882352941178,1610612740,56,46,2023-03-13T00:00:30Z,2540000,False,-176.0,190.0,1,right,C. McCollum 25' 3PT pullup (19 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,,25.94,Made,19.0,,,,,,,,,,,
262,PT04M32.00S,2023-03-13T00:00:45.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,5.601182654402102,45.588235294117645,1610612757,56,48,2023-03-13T00:00:51Z,2550000,False,22.0,0.0,1,left,A. Simons driving Layup (11 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,,,2.21,Made,11.0,,,,,,,,,,,
263,PT04M27.00S,2023-03-13T00:00:50.9Z,2,REGULAR,3pt,Jump Shot,[],1630530,71.69842312746385,82.1078431372549,1610612740,59,48,2023-03-13T00:10:23Z,2560000,False,161.0,214.0,1,right,T. Murphy III 26' 3PT pullup (20 PTS) (C. McCollum 6 AST),"[1630530, 203468]",1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,,,26.71,Made,20.0,C. McCollum,203468.0,6.0,,,,,,,,
265,PT04M17.00S,2023-03-13T00:01:00.5Z,2,REGULAR,3pt,Jump Shot,[],1629014,25.57490144546649,13.480392156862745,1610612757,59,48,2023-03-13T00:10:52Z,2580000,False,183.0,188.0,1,left,MISS A. Simons 26' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,,,,26.2,Missed,,,,,,,,,,,,
266,PT04M13.00S,2023-03-13T00:01:04.5Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,59,48,2023-03-13T00:01:06Z,2590000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,265.0,3.0,2.0,1.0,,,,
267,PT04M05.00S,2023-03-13T00:01:13.0Z,2,REGULAR,turnover,bad pass,[],203468,,,1610612740,59,48,2023-03-13T00:01:18Z,2600000,False,,,0,,C. McCollum bad pass TURNOVER (1 TO),"[203468, 1629680]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,,,1.0,,,,,,,,,,,Thybulle,1629680.0,,
268,PT04M05.00S,2023-03-13T00:01:13.0Z,2,REGULAR,steal,,[],1629680,,,1610612757,59,48,2023-03-13T00:13:12Z,2610000,False,,,0,,M. Thybulle STEAL (3 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
