actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
340,PT12M00.00S,2026-02-25T02:21:37.2Z,3,REGULAR,substitution,in,['startperiod'],1630581,,,1610612766,55,56,2026-02-25T02:22:06Z,3340000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2026-02-25T02:21:37.2Z,3,REGULAR,substitution,in,['startperiod'],1627824,,,1610612766,55,56,2026-02-25T02:22:06Z,3350000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2026-02-25T02:21:37.2Z,3,REGULAR,substitution,in,['startperiod'],1631217,,,1610612766,55,56,2026-02-25T02:22:06Z,3360000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2026-02-25T02:21:37.2Z,3,REGULAR,substitution,in,['startperiod'],1630163,,,1610612766,55,56,2026-02-25T02:22:06Z,3370000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2026-02-25T02:22:10.2Z,3,REGULAR,period,start,[],0,,,1610612741,55,56,2026-02-25T02:22:10Z,3380000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT11M48.00S,2026-02-25T02:22:21.2Z,3,REGULAR,turnover,bad pass,[],1630581,,,1610612741,55,56,2026-02-25T02:22:25Z,3390000,False,,,0,,J. Giddey bad pass TURNOVER (3 TO),"[1630581, 1642851]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,,3.0,Knueppel,1642851.0,,,,,,,,,,,
346,PT11M48.00S,2026-02-25T02:22:21.2Z,3,REGULAR,steal,,[],1642851,,,1610612766,55,56,2026-02-25T02:22:23Z,3400000,False,,,0,,K. Knueppel STEAL (1 STL),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
347,PT11M43.00S,2026-02-25T02:22:26.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630163,69.20170827858082,12.254901960784313,1610612766,55,56,2026-02-25T02:22:34Z,3410000,False,-189.0,237.0,1,right,MISS L. Ball 30' running 3PT,[1630163],1610612766.0,CHA,running,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,30.29,Missed,,,,,,,,,,,,,,,,,,
348,PT11M40.00S,2026-02-25T02:22:29.2Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612741,55,56,2026-02-25T02:22:34Z,3420000,False,,,0,,J. Giddey REBOUND (Off:0 Def:2),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,347.0,,,,,,2.0,2.0,0.0,,
349,PT11M35.00S,2026-02-25T02:22:33.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641824,28.203022339027594,82.84313725490196,1610612741,58,56,2026-02-25T02:23:29Z,3430000,False,-164.0,213.0,1,left,M. Buzelis 26' 3PT running (19 PTS) (I. Okoro 2 AST),"[1641824, 1630171]",1610612741.0,CHI,running,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,26.86,Made,19.0,I. Okoro,1630171.0,2.0,,,,,,,,,,,,,,
351,PT11M21.00S,2026-02-25T02:22:48.1Z,3,REGULAR,3pt,Jump Shot,[],1630163,72.61826544021025,81.86274509803921,1610612766,58,59,2026-02-25T02:24:04Z,3450000,False,159.0,205.0,1,right,L. Ball 25' 3PT pullup (11 PTS),[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,25.95,Made,11.0,,,,,,,,,,,,,,,,,
352,PT11M07.00S,2026-02-25T02:23:02.2Z,3,REGULAR,turnover,bad pass,[],1641824,,,1610612741,58,59,2026-02-25T02:23:06Z,3460000,False,,,0,,M. Buzelis bad pass TURNOVER (1 TO),"[1641824, 1641706]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Center,,,,,,,1.0,Miller,1641706.0,,,,,,,,,,,
353,PT11M07.00S,2026-02-25T02:23:02.2Z,3,REGULAR,steal,,[],1641706,,,1610612766,58,59,2026-02-25T02:23:04Z,3470000,False,,,0,,B. Miller STEAL (1 STL),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
354,PT11M03.00S,2026-02-25T02:23:05.9Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642851,92.46057818659659,50.0,1610612766,58,61,2026-02-25T02:24:46Z,3480000,False,0.0,18.0,1,right,K. Knueppel running DUNK (11 PTS) (L. Ball 6 AST),"[1642851, 1630163]",1610612766.0,CHA,running,,,Knueppel,K. Knueppel,,,,,Restricted Area,0-8 Center,1.84,Made,11.0,L. Ball,1630163.0,6.0,,,,,,,,,,,,,,
356,PT10M36.00S,2026-02-25T02:23:34.3Z,3,REGULAR,3pt,Jump Shot,[],1627824,26.231931668856767,82.84313725490196,1610612741,58,61,2026-02-25T02:23:51Z,3492500,False,-164.0,194.0,1,left,MISS G. Yabusele 25' 3PT,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,25.42,Missed,,,,,,,,,,,,,,,,,,
357,PT10M36.00S,2026-02-25T02:23:34.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,58,61,2026-02-25T02:23:51Z,3493750,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,356.0,,,,,,,,,,
358,PT10M36.00S,2026-02-25T02:23:36.9Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612741,58,61,2026-02-25T02:23:43Z,3495000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201639.0,,,,,,,,,
359,PT10M21.00S,2026-02-25T02:24:04.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631217,93.24901445466492,51.9607843137255,1610612766,58,63,2026-02-25T02:25:21Z,3530000,False,10.0,11.0,1,right,M. Diabaté cutting Layup (4 PTS) (B. Miller 1 AST),"[1631217, 1641706]",1610612766.0,CHA,cutting,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,1.47,Made,4.0,B. Miller,1641706.0,1.0,,,,,,,,,,,,,,
362,PT10M08.00S,2026-02-25T02:24:17.5Z,3,REGULAR,3pt,Jump Shot,[],1630172,29.77989487516426,16.666666666666664,1610612741,61,63,2026-02-25T02:24:29Z,3560000,False,167.0,227.0,1,left,P. Williams 28' 3PT  (11 PTS) (M. Buzelis 1 AST),"[1630172, 1641824]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,28.2,Made,11.0,M. Buzelis,1641824.0,1.0,,,,,,,,,,,,,,
364,PT09M46.00S,2026-02-25T02:24:38.8Z,3,REGULAR,3pt,Jump Shot,[],1630163,66.83639947437582,60.049019607843135,1610612766,61,66,2026-02-25T02:24:43Z,3580000,False,50.0,259.0,1,right,L. Ball 26' 3PT  (14 PTS) (B. Miller 2 AST),"[1630163, 1641706]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,26.4,Made,14.0,B. Miller,1641706.0,2.0,,,,,,,,,,,,,,
366,PT09M39.00S,2026-02-25T02:24:51.9Z,3,REGULAR,foul,personal,[],1630163,,,1610612741,61,66,2026-02-25T02:24:58Z,3600000,False,,,0,,L. Ball personal FOUL (3 PF),"[1630163, 1641824]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1627541.0,3.0,0.0,Buzelis,1641824.0,,,,,
368,PT09M31.00S,2026-02-25T02:25:22.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,10.33180026281209,65.19607843137256,1610612741,63,66,2026-02-25T02:26:08Z,3620000,False,-76.0,45.0,1,left,J. Giddey 8' driving floating Jump Shot (8 PTS),[1630581],1610612741.0,CHI,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Left,8.81,Made,8.0,,,,,,,,,,,,,,,,,
369,PT09M21.00S,2026-02-25T02:25:31.6Z,3,REGULAR,turnover,lost ball,[],1641706,,,1610612766,63,66,2026-02-25T02:25:35Z,3630000,False,,,0,,B. Miller lost ball TURNOVER (6 TO),"[1641706, 1627824]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.0,Yabusele,1627824.0,,,,,,,,,,,
370,PT09M21.00S,2026-02-25T02:25:31.6Z,3,REGULAR,steal,,[],1627824,,,1610612741,63,66,2026-02-25T02:25:57Z,3640000,False,,,0,,G. Yabusele STEAL (2 STL),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
371,PT09M15.00S,2026-02-25T02:25:38.7Z,3,REGULAR,turnover,lost ball,[],1630172,,,1610612741,63,66,2026-02-25T02:25:41Z,3650000,False,,,0,,P. Williams lost ball TURNOVER (3 TO),"[1630172, 1628970]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,3.0,Bridges,1628970.0,,,,,,,,,,,
372,PT09M15.00S,2026-02-25T02:25:38.7Z,3,REGULAR,steal,,[],1628970,,,1610612766,63,66,2026-02-25T02:27:22Z,3660000,False,,,0,,M. Bridges STEAL (2 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
373,PT09M11.00S,2026-02-25T02:25:42.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630163,65.91655716162943,46.32352941176471,1610612766,63,66,2026-02-25T02:25:50Z,3670000,False,-18.0,268.0,1,right,MISS L. Ball 26' running 3PT,[1630163],1610612766.0,CHA,running,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,26.85,Missed,,,,,,,,,,,,,,,,,,
374,PT09M07.00S,2026-02-25T02:25:46.5Z,3,REGULAR,rebound,defensive,[],1641824,,,1610612741,63,66,2026-02-25T02:25:50Z,3680000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:4),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Center,,,,,,,,,,373.0,,,,,,5.0,4.0,1.0,,
375,PT08M56.00S,2026-02-25T02:26:00.1Z,3,REGULAR,turnover,out-of-bounds,[],1641824,,,1610612741,63,66,2026-02-25T02:26:05Z,3690000,False,,,0,,M. Buzelis lost ball out-of-bounds TURNOVER (2 TO),[1641824],1610612741.0,CHI,lost ball,,,Buzelis,M. Buzelis,,,,,Mid-Range,8-16 Left,,,,,,,2.0,,,,201639.0,,,,,,,,,
376,PT08M36.00S,2026-02-25T02:26:22.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628970,67.88764783180025,47.549019607843135,1610612766,63,69,2026-02-25T02:26:28Z,3700000,False,-12.0,249.0,1,right,M. Bridges 24' 3PT step back (13 PTS) (M. Diabaté 3 AST),"[1628970, 1631217]",1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,24.97,Made,13.0,M. Diabaté,1631217.0,3.0,,,,,,,,,,,,,,
377,PT08M19.00S,2026-02-25T02:26:40.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,4.5499342969776615,54.90196078431373,1610612741,63,69,2026-02-25T02:30:16Z,3710000,False,-25.0,-10.0,1,left,MISS J. Giddey driving finger roll Layup,[1630581],1610612741.0,CHI,driving finger roll,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.64,Missed,,,,,,,,,,,,,,,,,,
378,PT08M17.00S,2026-02-25T02:26:42.6Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,63,69,2026-02-25T02:26:46Z,3720000,False,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,377.0,,,,,,4.0,3.0,1.0,,
379,PT08M14.00S,2026-02-25T02:26:46.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642851,93.9060446780552,53.18627450980392,1610612766,63,71,2026-02-25T02:26:52Z,3730000,False,16.0,5.0,1,right,K. Knueppel running Layup (13 PTS),[1642851],1610612766.0,CHA,running,,,Knueppel,K. Knueppel,,,,,Restricted Area,0-8 Center,1.66,Made,13.0,,,,,,,,,,,,,,,,,
380,PT08M14.00S,2026-02-25T02:26:50.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,63,71,2026-02-25T02:26:50Z,3740000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT08M14.00S,2026-02-25T02:29:37.7Z,3,REGULAR,substitution,out,[],1630172,,,1610612741,63,71,2026-02-25T02:29:45Z,3750000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT08M14.00S,2026-02-25T02:29:37.7Z,3,REGULAR,substitution,out,[],1627824,,,1610612741,63,71,2026-02-25T02:29:45Z,3760000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT08M14.00S,2026-02-25T02:29:37.7Z,3,REGULAR,substitution,in,[],1629012,,,1610612741,63,71,2026-02-25T02:29:45Z,3770000,False,,,0,,SUB in: C. Sexton,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT08M14.00S,2026-02-25T02:29:37.7Z,3,REGULAR,substitution,in,[],1630208,,,1610612741,63,71,2026-02-25T02:29:45Z,3780000,False,,,0,,SUB in: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT07M53.00S,2026-02-25T02:30:12.1Z,3,REGULAR,3pt,Jump Shot,[],1630171,5.732588699080158,95.09803921568627,1610612741,63,71,2026-02-25T02:30:16Z,3790000,False,-225.0,1.0,1,left,MISS I. Okoro 3PT,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,22.55,Missed,,,,,,,,,,,,,,,,,,
386,PT07M50.00S,2026-02-25T02:30:15.1Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,63,71,2026-02-25T02:30:16Z,3800000,False,,,0,,M. Bridges REBOUND (Off:1 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,,,,,,385.0,,,,,,5.0,4.0,1.0,,
387,PT07M49.00S,2026-02-25T02:30:26.6Z,3,REGULAR,foul,personal,[],1630581,,,1610612766,63,71,2026-02-25T02:30:49Z,3810000,False,,,0,,J. Giddey personal FOUL (1 PF),"[1630581, 1631217]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1627541.0,1.0,0.0,Diabaté,1631217.0,,,,,
389,PT07M42.00S,2026-02-25T02:30:49.7Z,3,REGULAR,turnover,out-of-bounds,[],1628970,,,1610612766,63,71,2026-02-25T02:30:55Z,3830000,False,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (1 TO),[1628970],1610612766.0,CHA,bad pass,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,1.0,,,,1626300.0,,,,,,,,,
390,PT07M42.00S,2026-02-25T02:31:01.2Z,3,REGULAR,substitution,out,[],1630581,,,1610612741,63,71,2026-02-25T02:31:04Z,3840000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT07M42.00S,2026-02-25T02:31:01.2Z,3,REGULAR,substitution,in,[],1630200,,,1610612741,63,71,2026-02-25T02:31:04Z,3850000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT07M19.00S,2026-02-25T02:31:28.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630200,2.1846254927726676,95.58823529411765,1610612741,63,71,2026-02-25T02:31:41Z,3860000,False,-228.0,-32.0,1,left,MISS T. Jones 3PT,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,23.01,Missed,,,,,,,,,,,,,,,,,,
393,PT07M16.00S,2026-02-25T02:31:31.2Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,63,71,2026-02-25T02:32:56Z,3870000,False,,,0,,M. Bridges REBOUND (Off:1 Def:5),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,,,,,,392.0,,,,,,6.0,5.0,1.0,,
399,PT07M14.00S,2026-02-25T02:31:33.0Z,3,REGULAR,turnover,bad pass,[],1628970,,,1610612766,63,71,2026-02-25T02:32:48Z,3875000,False,,,0,,M. Bridges bad pass TURNOVER (2 TO),"[1628970, 1629012]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,2.0,Sexton,1629012.0,,,,,,,,,,,
400,PT07M14.00S,2026-02-25T02:31:33.0Z,3,REGULAR,steal,,[],1629012,,,1610612741,63,71,2026-02-25T02:32:48Z,3877500,False,,,0,,C. Sexton STEAL (1 STL),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
394,PT07M10.00S,2026-02-25T02:31:37.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629012,5.590000152587891,50.0,1610612741,65,71,2026-02-25T02:33:07Z,3880000,False,0.0,0.0,1,left,C. Sexton Layup (10 PTS),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,0.0,Made,10.0,,,,,,,,,,,,,,,,,
395,PT07M03.00S,2026-02-25T02:31:46.6Z,3,REGULAR,foul,personal,[],1629012,,,1610612766,65,71,2026-02-25T02:33:31Z,3890000,False,,,0,,C. Sexton personal FOUL (2 PF),"[1629012, 1628970]",1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626300.0,2.0,0.0,Bridges,1628970.0,,,,,
397,PT06M55.00S,2026-02-25T02:32:40.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642851,89.30683311432325,55.63725490196079,1610612766,65,73,2026-02-25T02:35:24Z,3910000,False,28.0,48.0,1,right,K. Knueppel driving floating Jump Shot (15 PTS) (M. Diabaté 4 AST),"[1642851, 1631217]",1610612766.0,CHA,driving floating,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),0-8 Center,5.57,Made,15.0,M. Diabaté,1631217.0,4.0,,,,,,,,,,,,,,
401,PT06M38.00S,2026-02-25T02:32:56.0Z,3,REGULAR,3pt,Jump Shot,[],1641824,34.37910643889619,43.13725490196079,1610612741,65,73,2026-02-25T02:33:24Z,3930000,False,34.0,271.0,1,left,MISS M. Buzelis 27' pullup bank 3PT,[1641824],1610612741.0,CHI,pullup bank,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Center,27.29,Missed,,,,,,,,,,,,,,,,,,
402,PT06M38.00S,2026-02-25T02:32:56.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612766,65,73,2026-02-25T02:33:24Z,3940000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,401.0,,,,,,,,,,
404,PT06M37.00S,2026-02-25T02:33:04.8Z,3,REGULAR,substitution,out,[],1641824,,,1610612766,65,73,2026-02-25T02:33:07Z,3960000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M37.00S,2026-02-25T02:33:04.8Z,3,REGULAR,substitution,in,[],1630581,,,1610612766,65,73,2026-02-25T02:33:07Z,3970000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M25.00S,2026-02-25T02:33:24.5Z,3,REGULAR,3pt,Jump Shot,[],1642851,65.39093298291722,49.01960784313725,1610612766,65,76,2026-02-25T02:33:29Z,3980000,False,-5.0,273.0,1,right,K. Knueppel 27' 3PT  (18 PTS) (M. Bridges 1 AST),"[1642851, 1628970]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Center,27.28,Made,18.0,M. Bridges,1628970.0,1.0,,,,,,,,,,,,,,
408,PT06M12.00S,2026-02-25T02:33:37.7Z,3,REGULAR,2pt,Jump Shot,[],1629012,5.863994743758213,77.45098039215686,1610612741,65,76,2026-02-25T02:33:42Z,4000000,False,-137.0,3.0,1,left,MISS C. Sexton 13' step back Shot,[1629012],1610612741.0,CHI,step back,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Left,13.73,Missed,,,,,,,,,,,,,,,,,,
409,PT06M10.00S,2026-02-25T02:33:39.7Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,65,76,2026-02-25T02:33:42Z,4010000,False,,,0,,M. Bridges REBOUND (Off:1 Def:6),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,,,,,,,,,,408.0,,,,,,7.0,6.0,1.0,,
410,PT06M08.00S,2026-02-25T02:33:41.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642851,71.43561103810775,20.833333333333336,1610612766,65,79,2026-02-25T02:33:46Z,4020000,False,-146.0,216.0,1,right,K. Knueppel 26' 3PT running (21 PTS) (M. Bridges 2 AST),"[1642851, 1628970]",1610612766.0,CHA,running,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Left Center,26.06,Made,21.0,M. Bridges,1628970.0,2.0,,,,,,,,,,,,,,
412,PT06M06.00S,2026-02-25T02:33:46.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,65,79,2026-02-25T02:33:46Z,4040000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M55.00S,2026-02-25T02:36:56.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,6.389618922470433,52.450980392156865,1610612741,65,79,2026-02-25T02:37:06Z,4050000,False,-12.0,8.0,1,left,MISS T. Jones driving reverse Layup,[1630200],1610612741.0,CHI,driving reverse,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.45,Missed,,,,,,,,,,,,,,,,,,
415,PT05M54.00S,2026-02-25T02:36:57.4Z,3,REGULAR,rebound,offensive,[],1630208,,,1610612741,65,79,2026-02-25T02:37:06Z,4060000,False,,,0,,N. Richards REBOUND (Off:2 Def:2),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,414.0,,,,,,4.0,2.0,2.0,,
416,PT05M52.00S,2026-02-25T02:37:01.4Z,3,REGULAR,turnover,out-of-bounds,[],1630208,,,1610612741,65,79,2026-02-25T02:37:09Z,4070000,False,,,0,,N. Richards bad pass out-of-bounds TURNOVER (1 TO),[1630208],1610612741.0,CHI,bad pass,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,1626300.0,,,,,,,,,
417,PT05M39.00S,2026-02-25T02:37:17.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1641706,95.0886990801577,71.32352941176471,1610612766,65,81,2026-02-25T02:37:25Z,4080000,False,107.0,-6.0,1,right,B. Miller 10' turnaround fadeaway Jump Shot (13 PTS),[1641706],1610612766.0,CHA,turnaround fadeaway,,,Miller,B. Miller,,,,,Mid-Range,8-16 Right,10.68,Made,13.0,,,,,,,,,,,,,,,,,
418,PT05M25.00S,2026-02-25T02:37:31.6Z,3,REGULAR,turnover,lost ball,[],1630581,,,1610612741,65,81,2026-02-25T02:37:35Z,4090000,False,,,0,,J. Giddey lost ball TURNOVER (4 TO),"[1630581, 1641706]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.0,Miller,1641706.0,,,,,,,,,,,
419,PT05M25.00S,2026-02-25T02:37:31.6Z,3,REGULAR,steal,,[],1641706,,,1610612766,65,81,2026-02-25T02:38:01Z,4100000,False,,,0,,B. Miller STEAL (2 STL),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
420,PT05M21.00S,2026-02-25T02:37:35.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641706,68.67608409986859,68.38235294117648,1610612766,65,84,2026-02-25T02:37:40Z,4110000,False,92.0,242.0,1,right,B. Miller 25' 3PT running (16 PTS) (K. Knueppel 1 AST),"[1641706, 1642851]",1610612766.0,CHA,running,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,25.88,Made,16.0,K. Knueppel,1642851.0,1.0,,,,,,,,,,,,,,
422,PT05M19.00S,2026-02-25T02:37:44.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612741,65,84,2026-02-25T02:37:44Z,4130000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M19.00S,2026-02-25T02:38:39.9Z,3,REGULAR,substitution,out,[],1630581,,,1610612741,65,84,2026-02-25T02:39:06Z,4140000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M19.00S,2026-02-25T02:38:39.9Z,3,REGULAR,substitution,in,[],1642265,,,1610612741,65,84,2026-02-25T02:39:06Z,4150000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
