actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
187,PT10M44.00S,2025-10-23T00:44:50.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629130,87.20433639947439,55.88235294117647,1610612765,40,21,2025-10-23T00:44:57Z,1860000,False,29.0,68.0,1,right,MISS D. Robinson 7' driving floating Shot,[1629130],1610612765.0,DET,driving floating,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,7.39,Missed,,,,,,,,,,,,,,,,,,
188,PT10M42.00S,2025-10-23T00:44:52.5Z,2,REGULAR,rebound,defensive,[],1630172,,,1610612741,40,21,2025-10-23T00:44:57Z,1870000,False,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,187.0,1.0,1.0,0.0,,
189,PT10M41.00S,2025-10-23T00:44:57.8Z,2,REGULAR,turnover,out-of-bounds,[],1641824,,,1610612741,40,21,2025-10-23T00:45:05Z,1880000,False,,,0,,M. Buzelis lost ball out-of-bounds TURNOVER (1 TO),[1641824],1610612741.0,CHI,lost ball,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,203592.0,,,,,1.0,,,,,,,,
190,PT10M26.00S,2025-10-23T00:45:24.6Z,2,REGULAR,foul,personal,[],1630188,,,1610612765,40,21,2025-10-23T00:45:41Z,1890000,False,,,0,,J. Smith personal FOUL (1 PF),"[1630188, 1631105]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627529.0,1.0,0.0,Duren,1631105.0,,,,,,,,,
192,PT10M26.00S,2025-10-23T00:45:31.4Z,2,REGULAR,substitution,out,[],1629750,,,1610612765,40,21,2025-10-23T00:45:35Z,1910000,False,,,0,,SUB out: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT10M26.00S,2025-10-23T00:45:31.4Z,2,REGULAR,substitution,in,[],1630595,,,1610612765,40,21,2025-10-23T00:45:35Z,1920000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT10M15.00S,2025-10-23T00:45:51.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641709,93.38042049934296,50.73529411764706,1610612765,40,23,2025-10-23T00:45:55Z,1930000,False,4.0,10.0,1,right,A. Thompson cutting DUNK (4 PTS) (C. Cunningham 4 AST),"[1641709, 1630595]",1610612765.0,DET,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.04,Made,4.0,C. Cunningham,1630595.0,4.0,,,,,,,,,,,,,,
196,PT10M05.00S,2025-10-23T00:46:10.8Z,2,REGULAR,foul,personal,[],1641709,,,1610612741,40,23,2025-10-23T00:46:37Z,1950000,False,,,0,,A. Thompson personal FOUL (1 PF),"[1641709, 1630200]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,1627529.0,1.0,0.0,Jones,1630200.0,,,,,,,,,
198,PT10M05.00S,2025-10-23T00:46:16.1Z,2,REGULAR,substitution,out,[],1630200,,,1610612741,40,23,2025-10-23T00:46:18Z,1970000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT10M05.00S,2025-10-23T00:46:16.1Z,2,REGULAR,substitution,in,[],1630581,,,1610612741,40,23,2025-10-23T00:46:18Z,1980000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M56.00S,2025-10-23T00:46:32.4Z,2,REGULAR,3pt,Jump Shot,[],1630188,31.488173455978973,33.33333333333333,1610612741,40,23,2025-10-23T00:46:40Z,1990000,False,83.0,243.0,1,left,MISS J. Smith 25' 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,25.74,Missed,,,,,,,,,,,,,,,,,,
201,PT09M52.00S,2025-10-23T00:46:36.9Z,2,REGULAR,rebound,defensive,[],1641842,,,1610612765,40,23,2025-10-23T00:46:37Z,2000000,False,,,0,,R. Holland II REBOUND (Off:0 Def:1),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,200.0,1.0,1.0,0.0,,
202,PT09M45.00S,2025-10-23T00:46:42.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631105,87.59855453350855,47.549019607843135,1610612765,40,23,2025-10-23T00:46:48Z,2010000,False,-12.0,64.0,1,right,MISS J. Duren 6' Jump Shot,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,6.53,Missed,,,,,,,,,,,,,,,,,,
203,PT09M43.00S,2025-10-23T00:46:44.8Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,40,23,2025-10-23T00:46:44Z,2020000,False,,,0,,J. Smith REBOUND (Off:1 Def:3),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,202.0,4.0,3.0,1.0,,
204,PT09M36.00S,2025-10-23T00:46:52.0Z,2,REGULAR,turnover,lost ball,[],1630172,,,1610612741,40,23,2025-10-23T00:46:57Z,2030000,False,,,0,,P. Williams lost ball TURNOVER (2 TO),"[1630172, 1641709]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,2.0,Thompson,1641709.0,,,,,,
205,PT09M36.00S,2025-10-23T00:46:52.0Z,2,REGULAR,steal,,[],1641709,,,1610612765,40,23,2025-10-23T00:47:51Z,2040000,False,,,0,,A. Thompson STEAL (1 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
206,PT09M31.00S,2025-10-23T00:46:57.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641842,94.03745072273325,49.754901960784316,1610612765,40,25,2025-10-23T00:47:05Z,2050000,False,-1.0,4.0,1,right,R. Holland II running DUNK (2 PTS) (C. Cunningham 5 AST),"[1641842, 1630595]",1610612765.0,DET,running,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,0.37,Made,2.0,C. Cunningham,1630595.0,5.0,,,,,,,,,,,,,,
208,PT09M30.00S,2025-10-23T00:47:01.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,40,25,2025-10-23T00:47:01Z,2070000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M16.00S,2025-10-23T00:50:16.4Z,2,REGULAR,foul,personal,[],1641842,,,1610612741,40,25,2025-10-23T00:50:45Z,2080000,False,,,0,,R. Holland II personal FOUL (1 PF),"[1641842, 1630172]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203592.0,1.0,0.0,Williams,1630172.0,,,,,,,,,
211,PT09M16.00S,2025-10-23T00:50:22.8Z,2,REGULAR,substitution,out,[],1630245,,,1610612741,40,25,2025-10-23T00:50:27Z,2100000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M16.00S,2025-10-23T00:50:22.8Z,2,REGULAR,substitution,out,[],1630172,,,1610612741,40,25,2025-10-23T00:50:27Z,2110000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M16.00S,2025-10-23T00:50:22.8Z,2,REGULAR,substitution,in,[],1628989,,,1610612741,40,25,2025-10-23T00:50:27Z,2120000,False,,,0,,SUB in: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M16.00S,2025-10-23T00:50:22.8Z,2,REGULAR,substitution,in,[],1630171,,,1610612741,40,25,2025-10-23T00:50:27Z,2130000,False,,,0,,SUB in: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M09.00S,2025-10-23T00:50:42.6Z,2,REGULAR,3pt,Jump Shot,[],1630188,7.5722733245729295,4.901960784313726,1610612741,40,25,2025-10-23T00:51:09Z,2140000,False,225.0,19.0,1,left,MISS J. Smith 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Right Corner 3,24+ Right,22.63,Missed,,,,,,,,,,,,,,,,,,
216,PT09M09.00S,2025-10-23T00:50:42.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,40,25,2025-10-23T00:51:09Z,2150000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,215.0,,,,,
217,PT09M09.00S,2025-10-23T00:50:48.6Z,2,REGULAR,foul,personal,[],1630171,,,1610612765,40,25,2025-10-23T00:50:56Z,2160000,False,,,0,,I. Okoro loose ball personal FOUL (1 PF),"[1630171, 1630595]",1610612741.0,CHI,loose ball,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,1.0,0.0,Cunningham,1630595.0,,,,,,,,,
219,PT08M52.00S,2025-10-23T00:51:16.0Z,2,REGULAR,3pt,Jump Shot,[],1641842,95.3515111695138,1.9607843137254901,1610612765,40,25,2025-10-23T00:51:20Z,2180000,False,-240.0,-9.0,1,right,MISS R. Holland II 24' 3PT,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Left Corner 3,24+ Left,24.04,Missed,,,,,,,,,,,,,,,,,,
220,PT08M49.00S,2025-10-23T00:51:19.0Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612741,40,25,2025-10-23T00:51:20Z,2190000,False,,,0,,K. Huerter REBOUND (Off:1 Def:1),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,219.0,2.0,1.0,1.0,,
221,PT08M45.00S,2025-10-23T00:51:24.0Z,2,REGULAR,2pt,Jump Shot,[],1641824,25.837713534822605,70.34313725490196,1610612741,42,25,2025-10-23T02:47:33Z,2200000,False,-102.0,190.0,1,left,M. Buzelis 21' running Jump Shot (8 PTS) (J. Giddey 5 AST),"[1641824, 1630581]",1610612741.0,CHI,running,,,Buzelis,M. Buzelis,,,,,Mid-Range,16-24 Left Center,21.59,Made,8.0,J. Giddey,1630581.0,5.0,,,,,,,,,,,,,,
223,PT08M23.00S,2025-10-23T00:51:55.3Z,2,REGULAR,foul,offensive,[],1630595,,,1610612765,42,25,2025-10-23T00:52:12Z,2220000,False,,,0,,C. Cunningham charge offensive FOUL (2 PF),"[1630595, 1630171]",1610612765.0,DET,charge,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203592.0,2.0,0.0,Okoro,1630171.0,,,,,,,,,
225,PT08M23.00S,2025-10-23T00:51:55.3Z,2,REGULAR,turnover,offensive foul,[],1630595,,,1610612765,42,25,2025-10-23T00:51:55Z,2240000,False,,,0,,C. Cunningham offensive foul TURNOVER (1 TO),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203592.0,,,,,1.0,,,,,,,,
228,PT08M07.00S,2025-10-23T00:52:53.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,42,25,2025-10-23T00:53:00Z,2270000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M07.00S,2025-10-23T00:55:15.0Z,2,REGULAR,substitution,out,[],1641842,,,1610612741,42,25,2025-10-23T00:55:27Z,2280000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M07.00S,2025-10-23T00:55:15.0Z,2,REGULAR,substitution,in,[],1627747,,,1610612741,42,25,2025-10-23T00:55:27Z,2290000,False,,,0,,SUB in: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M07.00S,2025-10-23T00:55:53.0Z,2,REGULAR,foul,offensive,[],1630171,,,1610612741,42,25,2025-10-23T00:56:03Z,2310000,False,,,0,,I. Okoro off-the-ball offensive FOUL (2 PF),"[1630171, 1630595]",1610612741.0,CHI,off-the-ball,,,Okoro,I. Okoro,,,,,Mid-Range,16-24 Center,,,,,,,203592.0,2.0,0.0,Cunningham,1630595.0,,,,,,,,,
234,PT08M07.00S,2025-10-23T00:55:53.0Z,2,REGULAR,turnover,offensive foul,[],1630171,,,1610612741,42,25,2025-10-23T00:55:53Z,2330000,False,,,0,,I. Okoro offensive foul TURNOVER (1 TO),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Mid-Range,16-24 Center,,,,,,,203592.0,,,,,1.0,,,,,,,,
235,PT07M54.00S,2025-10-23T00:56:12.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630595,88.91261498028909,61.029411764705884,1610612765,42,25,2025-10-23T00:57:23Z,2340000,False,55.0,52.0,1,right,MISS C. Cunningham 7' driving floating Shot,[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,7.56,Missed,,,,,,,,,,,,,,,,,,
236,PT07M52.00S,2025-10-23T00:56:14.5Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612741,42,25,2025-10-23T00:56:27Z,2350000,False,,,0,,I. Okoro REBOUND (Off:1 Def:1),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,235.0,2.0,1.0,1.0,,
237,PT07M46.00S,2025-10-23T00:56:19.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,14.273981603153747,48.529411764705884,1610612741,44,25,2025-10-23T00:56:30Z,2360000,False,7.0,82.0,1,left,J. Giddey 8' Jump Shot (8 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,8.2,Made,8.0,,,,,,,,,,,,,,,,,
238,PT07M37.00S,2025-10-23T00:56:31.8Z,2,REGULAR,foul,personal,['2freethrow'],1641824,,,1610612765,44,25,2025-10-23T00:57:01Z,2370000,False,,,0,,M. Buzelis shooting personal FOUL (1 PF) (Thompson 2 FT),"[1641824, 1641709]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627529.0,1.0,0.0,Thompson,1641709.0,,,,,,,,,
240,PT07M37.00S,2025-10-23T00:57:06.7Z,2,REGULAR,freethrow,1 of 2,[],1641709,,,1610612765,44,26,2025-10-23T00:57:35Z,2390000,False,,,0,,A. Thompson Free Throw 1 of 2 (5 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
241,PT07M37.00S,2025-10-23T00:57:07.3Z,2,REGULAR,substitution,out,[],1630188,,,1610612765,44,26,2025-10-23T00:57:10Z,2400000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M37.00S,2025-10-23T00:57:07.3Z,2,REGULAR,substitution,in,[],202696,,,1610612765,44,26,2025-10-23T00:57:10Z,2410000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M37.00S,2025-10-23T00:57:06.7Z,2,REGULAR,freethrow,2 of 2,[],1641709,,,1610612765,44,26,2025-10-23T00:57:35Z,2420000,False,,,0,,MISS A. Thompson Free Throw 2 of 2,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
244,PT07M34.00S,2025-10-23T00:57:09.7Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612741,44,26,2025-10-23T00:57:35Z,2430000,False,,,0,,K. Huerter REBOUND (Off:1 Def:2),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,243.0,3.0,2.0,1.0,,
245,PT07M10.00S,2025-10-23T00:57:56.3Z,2,REGULAR,3pt,Jump Shot,[],1628989,5.995400788436268,5.392156862745098,1610612741,44,26,2025-10-23T00:58:07Z,2440000,False,223.0,4.0,1,left,MISS K. Huerter 3PT,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,22.3,Missed,,,,,,,,,,,,,,,,,,
246,PT07M08.00S,2025-10-23T00:57:58.8Z,2,REGULAR,rebound,defensive,[],1641709,,,1610612765,44,26,2025-10-23T00:57:58Z,2450000,False,,,0,,A. Thompson REBOUND (Off:0 Def:3),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,245.0,3.0,3.0,0.0,,
247,PT07M03.00S,2025-10-23T00:58:03.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,90.22667542706965,41.911764705882355,1610612765,44,28,2025-10-23T00:58:09Z,2460000,False,-40.0,39.0,1,right,C. Cunningham driving Layup (8 PTS) (A. Thompson 2 AST),"[1630595, 1641709]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,5.64,Made,8.0,A. Thompson,1641709.0,2.0,,,,,,,,,,,,,,
248,PT06M46.00S,2025-10-23T00:58:20.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,6.783837056504599,46.81372549019608,1610612741,44,28,2025-10-23T00:58:28Z,2470000,False,16.0,11.0,1,left,MISS K. Huerter driving Layup,[1628989],1610612741.0,CHI,driving,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,1.95,Missed,,,,,,,,,,,,,,,,,,
249,PT06M42.00S,2025-10-23T00:58:24.4Z,2,REGULAR,rebound,offensive,[],202696,,,1610612741,44,28,2025-10-23T00:58:28Z,2480000,False,,,0,,N. Vučević REBOUND (Off:3 Def:5),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,248.0,8.0,5.0,3.0,,
250,PT06M42.00S,2025-10-23T00:58:24.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,5.590000152587891,50.0,1610612741,44,28,2025-10-23T00:58:24Z,2490000,False,0.0,0.0,1,left,MISS N. Vučević tip Layup,[202696],1610612741.0,CHI,tip,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
251,PT06M40.00S,2025-10-23T00:58:25.5Z,2,REGULAR,rebound,defensive,[],1641709,,,1610612765,44,28,2025-10-23T00:58:25Z,2500000,False,,,0,,A. Thompson REBOUND (Off:0 Def:4),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,250.0,4.0,4.0,0.0,,
252,PT06M34.00S,2025-10-23T00:58:31.8Z,2,REGULAR,3pt,Jump Shot,[],1629130,69.07030223390277,28.431372549019606,1610612765,44,28,2025-10-23T00:58:37Z,2510000,False,-108.0,238.0,1,right,MISS D. Robinson 26' 3PT,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,26.15,Missed,,,,,,,,,,,,,,,,,,
253,PT06M34.00S,2025-10-23T00:58:31.8Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612741,44,28,2025-10-23T01:02:34Z,2520000,False,,,0,,K. Huerter REBOUND (Off:1 Def:3),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,252.0,4.0,3.0,1.0,,
254,PT06M29.00S,2025-10-23T00:58:36.9Z,2,REGULAR,3pt,Jump Shot,[],1628989,28.07161629434954,19.11764705882353,1610612741,47,28,2025-10-23T02:47:09Z,2530000,False,154.0,211.0,1,left,K. Huerter 26' 3PT  (8 PTS) (J. Giddey 6 AST),"[1628989, 1630581]",1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,26.18,Made,8.0,J. Giddey,1630581.0,6.0,,,,,,,,,,,,,,
264,PT06M29.00S,2025-10-23T00:58:44.9Z,2,REGULAR,turnover,out-of-bounds,[],1630595,,,1610612765,47,28,2025-10-23T01:04:52Z,2545000,False,,,0,,C. Cunningham bad pass out-of-bounds TURNOVER (2 TO),[1630595],1610612765.0,DET,bad pass,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Left,,,,,,,2003.0,,,,,2.0,,,,,,,,
257,PT06M21.00S,2025-10-23T00:58:53.9Z,2,REGULAR,substitution,out,[],1641709,,,1610612741,47,28,2025-10-23T01:01:05Z,2560000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M21.00S,2025-10-23T00:58:53.9Z,2,REGULAR,substitution,in,[],202699,,,1610612741,47,28,2025-10-23T01:01:05Z,2570000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M21.00S,2025-10-23T00:59:09.8Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612741,47,28,2025-10-23T01:01:05Z,2580000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M21.00S,2025-10-23T01:00:49.8Z,2,REGULAR,substitution,out,[],1641824,,,1610612741,47,28,2025-10-23T01:01:05Z,2600000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M21.00S,2025-10-23T01:00:49.8Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,47,28,2025-10-23T01:01:05Z,2610000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M10.00S,2025-10-23T01:01:25.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630581,6.389618922470433,53.431372549019606,1610612741,49,28,2025-10-23T01:01:32Z,2620000,False,-17.0,8.0,1,left,J. Giddey Layup (10 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.88,Made,10.0,,,,,,,,,,,,,,,,,
267,PT05M55.00S,2025-10-23T01:01:58.2Z,2,REGULAR,3pt,Jump Shot,[],1627747,71.43561103810775,20.098039215686274,1610612765,49,31,2025-10-23T01:02:04Z,2640000,False,-150.0,216.0,1,right,C. LeVert 26' 3PT  (3 PTS) (C. Cunningham 6 AST),"[1627747, 1630595]",1610612765.0,DET,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,26.27,Made,3.0,C. Cunningham,1630595.0,6.0,,,,,,,,,,,,,,
269,PT05M41.00S,2025-10-23T01:02:12.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,6.1268068331143235,50.49019607843137,1610612741,51,31,2025-10-23T01:02:19Z,2660000,False,-2.0,5.0,1,left,A. Dosunmu cutting Layup (9 PTS) (N. Vučević 2 AST),"[1630245, 202696]",1610612741.0,CHI,cutting,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,0.57,Made,9.0,N. Vučević,202696.0,2.0,,,,,,,,,,,,,,
271,PT05M34.00S,2025-10-23T01:02:18.7Z,2,REGULAR,3pt,Jump Shot,[],1627747,73.27529566360053,19.362745098039216,1610612765,51,31,2025-10-23T01:02:23Z,2680000,False,-153.0,199.0,1,right,MISS C. LeVert 25' 3PT,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,25.09,Missed,,,,,,,,,,,,,,,,,,
272,PT05M31.00S,2025-10-23T01:02:21.7Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,51,31,2025-10-23T01:02:23Z,2690000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,271.0,3.0,2.0,1.0,,
274,PT05M27.00S,2025-10-23T01:02:30.7Z,2,REGULAR,substitution,out,[],1630581,,,1610612741,51,31,2025-10-23T01:02:38Z,2710000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M27.00S,2025-10-23T01:02:30.7Z,2,REGULAR,substitution,in,[],1630200,,,1610612741,51,31,2025-10-23T01:02:38Z,2720000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M16.00S,2025-10-23T01:02:56.5Z,2,REGULAR,3pt,Jump Shot,[],202696,27.283180026281208,81.12745098039215,1610612741,54,31,2025-10-23T01:03:02Z,2730000,False,-156.0,204.0,1,left,N. Vučević 25' 3PT  (15 PTS) (A. Dosunmu 1 AST),"[202696, 1630245]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,25.66,Made,15.0,A. Dosunmu,1630245.0,1.0,,,,,,,,,,,,,,
278,PT05M07.00S,2025-10-23T01:03:07.2Z,2,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612765,54,31,2025-10-23T01:03:17Z,2750000,False,,,0,,I. Okoro shooting personal FOUL (3 PF) (Cunningham 2 FT),"[1630171, 1630595]",1610612741.0,CHI,shooting,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,203592.0,3.0,0.0,Cunningham,1630595.0,,,,,,,,,
280,PT05M07.00S,2025-10-23T01:03:34.9Z,2,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,54,32,2025-10-23T01:03:34Z,2770000,False,,,0,,C. Cunningham Free Throw 1 of 2 (9 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
