actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
86,PT06M13.00S,2025-12-06T01:23:00.7Z,1,REGULAR,rebound,defensive,[],1629726,,,1610612754,14,9,2025-12-06T01:23:07Z,850000,False,,,0,,G. Mathews REBOUND (Off:0 Def:2),[1629726],1610612754.0,IND,,,,Mathews,G. Mathews,,,,,Restricted Area,0-8 Center,,,,,85.0,2.0,2.0,0.0,,,,,,,,,,,,
87,PT06M09.00S,2025-12-06T01:23:04.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629726,27.808804204993432,80.3921568627451,1610612754,14,9,2025-12-06T01:24:41Z,860000,False,-152.0,209.0,1,left,MISS G. Mathews 25' running 3PT,[1629726],1610612754.0,IND,running,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,,,25.83,Missed,,,,,,,,,,,,,,,,
88,PT06M09.00S,2025-12-06T01:23:04.2Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,14,9,2025-12-06T01:23:10Z,870000,False,,,0,,J. Giddey REBOUND (Off:0 Def:3),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,87.0,3.0,3.0,0.0,,,,,,,,,,,,
89,PT06M02.00S,2025-12-06T01:23:14.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629726,,,1610612741,14,9,2025-12-06T01:23:21Z,880000,False,,,0,,G. Mathews shooting personal FOUL (2 PF) (Buzelis 2 FT),"[1629726, 1641824]",1610612754.0,IND,shooting,,,Mathews,G. Mathews,,,,,Restricted Area,0-8 Center,1628171.0,,,,,,,,,,,,,,2.0,0.0,Buzelis,1641824.0,,
92,PT06M02.00S,2025-12-06T01:23:47.1Z,1,REGULAR,freethrow,1 of 2,[],1641824,,,1610612741,15,9,2025-12-06T01:27:49Z,900000,False,,,0,,M. Buzelis Free Throw 1 of 2 (9 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,Made,,,,,,,9.0,,,,,,,,,
93,PT06M02.00S,2025-12-06T01:23:48.0Z,1,REGULAR,substitution,out,[],1629726,,,1610612741,15,9,2025-12-06T01:23:54Z,910000,False,,,0,,SUB out: G. Mathews,[1629726],1610612754.0,IND,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT06M02.00S,2025-12-06T01:23:48.0Z,1,REGULAR,substitution,out,[],1630643,,,1610612741,15,9,2025-12-06T01:23:54Z,920000,False,,,0,,SUB out: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT06M02.00S,2025-12-06T01:23:48.0Z,1,REGULAR,substitution,in,[],1630543,,,1610612741,15,9,2025-12-06T01:23:54Z,930000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT06M02.00S,2025-12-06T01:23:48.0Z,1,REGULAR,substitution,in,[],1630679,,,1610612741,15,9,2025-12-06T01:23:54Z,940000,False,,,0,,SUB in: E. Thompson,[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT06M02.00S,2025-12-06T01:23:47.1Z,1,REGULAR,freethrow,2 of 2,[],1641824,,,1610612741,16,9,2025-12-06T01:27:49Z,950000,False,,,0,,M. Buzelis Free Throw 2 of 2 (10 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,Made,,,,,,,10.0,,,,,,,,,
98,PT05M45.00S,2025-12-06T01:24:30.6Z,1,REGULAR,3pt,Jump Shot,[],1641716,14.273981603153747,3.9215686274509802,1610612754,16,12,2025-12-06T01:24:35Z,960000,False,230.0,82.0,1,left,J. Walker 24' 3PT  (3 PTS) (A. Nembhard 3 AST),"[1641716, 1629614]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,,,24.45,Made,,,,,,,3.0,A. Nembhard,1629614.0,3.0,,,,,,
100,PT05M20.00S,2025-12-06T01:24:55.0Z,1,REGULAR,3pt,Jump Shot,[],1628975,65.78515111695138,53.18627450980392,1610612741,19,12,2025-12-06T01:25:07Z,980000,False,16.0,269.0,1,right,J. Carter 26' 3PT  (3 PTS) (N. Vučević 1 AST),"[1628975, 202696]",1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,,,26.96,Made,,,,,,,3.0,N. Vučević,202696.0,1.0,,,,,,
103,PT05M10.00S,2025-12-06T01:25:08.1Z,1,REGULAR,substitution,out,[],202696,,,1610612754,19,12,2025-12-06T01:25:18Z,1010000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT05M10.00S,2025-12-06T01:25:08.1Z,1,REGULAR,substitution,out,[],1641824,,,1610612754,19,12,2025-12-06T01:25:18Z,1020000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT05M10.00S,2025-12-06T01:25:08.1Z,1,REGULAR,substitution,in,[],1630172,,,1610612754,19,12,2025-12-06T01:25:18Z,1030000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT05M10.00S,2025-12-06T01:25:08.1Z,1,REGULAR,substitution,in,[],1628380,,,1610612754,19,12,2025-12-06T01:25:18Z,1040000,False,,,0,,SUB in: Z. Collins,[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT05M02.00S,2025-12-06T01:25:42.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630543,5.469776609724048,49.01960784313725,1610612754,19,14,2025-12-06T01:29:35Z,1050000,False,5.0,-1.0,1,left,I. Jackson driving DUNK (2 PTS) (A. Nembhard 4 AST),"[1630543, 1629614]",1610612754.0,IND,driving,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,0.5,Made,,,,,,,2.0,A. Nembhard,1629614.0,4.0,,,,,,
109,PT04M51.00S,2025-12-06T01:25:53.1Z,1,REGULAR,turnover,lost ball,[],1630581,,,1610612741,19,14,2025-12-06T01:25:58Z,1070000,False,,,0,,J. Giddey lost ball TURNOVER (2 TO),"[1630581, 1630543]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,2.0,,,,,,,,,,,,,,,,,Jackson,1630543.0
110,PT04M51.00S,2025-12-06T01:25:53.1Z,1,REGULAR,steal,,[],1630543,,,1610612754,19,14,2025-12-06T01:25:55Z,1080000,False,,,0,,I. Jackson STEAL (1 STL),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
111,PT04M50.00S,2025-12-06T01:25:57.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630543,5.601182654402102,50.245098039215684,1610612754,19,16,2025-12-06T01:26:03Z,1090000,False,-1.0,0.0,1,left,I. Jackson running Layup (4 PTS) (A. Nembhard 5 AST),"[1630543, 1629614]",1610612754.0,IND,running,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,0.12,Made,,,,,,,4.0,A. Nembhard,1629614.0,5.0,,,,,,
113,PT04M50.00S,2025-12-06T01:25:59.9Z,1,REGULAR,foul,personal,['1freethrow'],1628380,,,1610612754,19,16,2025-12-06T01:26:07Z,1110000,False,,,0,,Z. Collins shooting personal FOUL (1 PF) (Jackson 1 FT),"[1628380, 1630543]",1610612741.0,CHI,shooting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,1628171.0,,,,,,,,,,,,,,1.0,0.0,Jackson,1630543.0,,
115,PT04M50.00S,2025-12-06T01:26:25.8Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630543,,,1610612754,19,16,2025-12-06T01:26:28Z,1130000,False,,,0,,MISS I. Jackson Free Throw 1 of 1,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
116,PT04M47.00S,2025-12-06T01:26:28.8Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,19,16,2025-12-06T01:26:28Z,1140000,False,,,0,,J. Giddey REBOUND (Off:0 Def:4),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,115.0,4.0,4.0,0.0,,,,,,,,,,,,
117,PT04M35.00S,2025-12-06T01:26:39.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628975,86.28449408672799,47.549019607843135,1610612741,19,16,2025-12-06T01:31:35Z,1150000,False,-12.0,76.0,1,right,MISS J. Carter 7' driving floating Shot,[1628975],1610612741.0,CHI,driving floating,,,Carter,J. Carter,,,,,In The Paint (Non-RA),0-8 Center,,,7.74,Missed,,,,,,,,,,,,,,,,
118,PT04M34.00S,2025-12-06T01:26:40.0Z,1,REGULAR,rebound,defensive,[],1641716,,,1610612754,19,16,2025-12-06T01:31:50Z,1160000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,117.0,1.0,1.0,0.0,,,,,,,,,,,,
119,PT04M27.00S,2025-12-06T01:26:46.7Z,1,REGULAR,turnover,bad pass,[],1641716,,,1610612754,19,16,2025-12-06T01:26:51Z,1170000,False,,,0,,J. Walker bad pass TURNOVER (1 TO),"[1641716, 1631207]",1610612754.0,IND,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,,,,,,,,,Terry,1631207.0
120,PT04M27.00S,2025-12-06T01:26:46.7Z,1,REGULAR,steal,,[],1631207,,,1610612741,19,16,2025-12-06T01:26:48Z,1180000,False,,,0,,D. Terry STEAL (1 STL),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
121,PT04M23.00S,2025-12-06T01:26:51.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631207,92.85479632063075,50.245098039215684,1610612741,21,16,2025-12-06T01:26:56Z,1190000,False,1.0,15.0,1,right,D. Terry running Layup (2 PTS),[1631207],1610612741.0,CHI,running,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,1.47,Made,,,,,,,2.0,,,,,,,,,
122,PT04M01.00S,2025-12-06T01:27:14.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,5.469776609724048,47.30392156862745,1610612754,21,18,2025-12-06T01:32:44Z,1200000,False,13.0,-1.0,1,left,A. Nembhard driving finger roll Layup (7 PTS),[1629614],1610612754.0,IND,driving finger roll,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,1.35,Made,,,,,,,7.0,,,,,,,,,
123,PT03M47.00S,2025-12-06T01:27:28.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628975,92.06636005256242,53.18627450980392,1610612741,21,18,2025-12-06T01:33:28Z,1210000,False,16.0,22.0,1,right,MISS J. Carter driving Layup,[1628975],1610612741.0,CHI,driving,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,,,2.72,Missed,,,,,,,,,,,,,,,,
124,PT03M46.00S,2025-12-06T01:27:29.8Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,21,18,2025-12-06T01:33:28Z,1220000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:3),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,123.0,3.0,3.0,0.0,,,,,,,,,,,,
125,PT03M35.00S,2025-12-06T01:27:38.9Z,1,REGULAR,3pt,Jump Shot,[],1631097,16.376478318002626,5.88235294117647,1610612754,21,21,2025-12-06T01:27:44Z,1230000,False,221.0,101.0,1,left,B. Mathurin 24' 3PT step back (5 PTS),[1631097],1610612754.0,IND,step back,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,24.28,Made,,,,,,,5.0,,,,,,,,,
126,PT03M08.00S,2025-12-06T01:28:06.5Z,1,REGULAR,3pt,Jump Shot,[],1631207,94.1688567674113,95.58823529411765,1610612741,21,21,2025-12-06T01:28:12Z,1240000,False,228.0,2.0,1,right,MISS D. Terry step back 3PT,[1631207],1610612741.0,CHI,step back,,,Terry,D. Terry,,,,,Right Corner 3,24+ Right,,,22.79,Missed,,,,,,,,,,,,,,,,
127,PT03M06.00S,2025-12-06T01:28:08.6Z,1,REGULAR,rebound,offensive,[],1628380,,,1610612741,21,21,2025-12-06T01:28:08Z,1250000,False,,,0,,Z. Collins REBOUND (Off:1 Def:0),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Right Corner 3,24+ Right,,,,,126.0,1.0,0.0,1.0,,,,,,,,,,,,
129,PT03M06.00S,2025-12-06T01:28:14.0Z,1,REGULAR,substitution,out,[],1630581,,,1610612741,21,21,2025-12-06T01:28:17Z,1270000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M06.00S,2025-12-06T01:28:14.0Z,1,REGULAR,substitution,in,[],1629632,,,1610612741,21,21,2025-12-06T01:28:17Z,1280000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M06.00S,2025-12-06T01:28:32.3Z,1,REGULAR,substitution,out,[],1629614,,,1610612741,21,21,2025-12-06T01:28:45Z,1290000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT03M06.00S,2025-12-06T01:28:32.3Z,1,REGULAR,substitution,in,[],204456,,,1610612741,21,21,2025-12-06T01:28:45Z,1300000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M58.00S,2025-12-06T01:28:54.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628975,87.46714848883047,94.36274509803921,1610612741,24,21,2025-12-06T01:28:58Z,1310000,False,222.0,65.0,1,right,J. Carter 3PT  (6 PTS) (C. White 1 AST),"[1628975, 1629632]",1610612741.0,CHI,,,,Carter,J. Carter,,,,,Right Corner 3,24+ Right,,,23.12,Made,,,,,,,6.0,C. White,1629632.0,1.0,,,,,,
135,PT02M58.00S,2025-12-06T01:28:59.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,24,21,2025-12-06T01:28:59Z,1330000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M58.00S,2025-12-06T01:30:55.9Z,1,REGULAR,substitution,out,[],1631207,,,1610612754,24,21,2025-12-06T01:31:18Z,1340000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M58.00S,2025-12-06T01:30:55.9Z,1,REGULAR,substitution,in,[],1641824,,,1610612754,24,21,2025-12-06T01:31:18Z,1350000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M35.00S,2025-12-06T01:32:16.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,10.726018396846255,52.94117647058824,1610612754,24,23,2025-12-06T01:35:34Z,1360000,False,-15.0,48.0,1,left,B. Mathurin pullup Jump Shot (7 PTS),[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,5.05,Made,,,,,,,7.0,,,,,,,,,
139,PT02M14.00S,2025-12-06T01:32:38.1Z,1,REGULAR,3pt,Jump Shot,[],1630172,69.20170827858082,17.647058823529413,1610612741,24,23,2025-12-06T01:32:57Z,1370000,False,-162.0,237.0,1,right,MISS P. Williams 28' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,28.7,Missed,,,,,,,,,,,,,,,,
140,PT02M12.00S,2025-12-06T01:32:40.3Z,1,REGULAR,rebound,offensive,[],1628975,,,1610612741,24,23,2025-12-06T01:32:40Z,1380000,False,,,0,,J. Carter REBOUND (Off:1 Def:0),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,,,139.0,1.0,0.0,1.0,,,,,,,,,,,,
141,PT02M11.00S,2025-12-06T01:32:42.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628975,95.0886990801577,95.09803921568627,1610612741,27,23,2025-12-06T01:36:33Z,1390000,False,225.0,-6.0,1,right,J. Carter 3PT step back (9 PTS),[1628975],1610612741.0,CHI,step back,,,Carter,J. Carter,,,,,Right Corner 3,24+ Right,,,22.56,Made,,,,,,,9.0,,,,,,,,,
142,PT01M55.00S,2025-12-06T01:33:00.3Z,1,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612754,27,23,2025-12-06T01:33:07Z,1400000,False,,,0,,Z. Collins shooting personal FOUL (2 PF) (Jackson 2 FT),"[1628380, 1630543]",1610612741.0,CHI,shooting,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,201246.0,,,,,,,,,,,,,,2.0,0.0,Jackson,1630543.0,,
144,PT01M55.00S,2025-12-06T01:33:28.6Z,1,REGULAR,freethrow,1 of 2,[],1630543,,,1610612754,27,24,2025-12-06T01:34:02Z,1420000,False,,,0,,I. Jackson Free Throw 1 of 2 (5 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,Made,,,,,,,5.0,,,,,,,,,
145,PT01M55.00S,2025-12-06T01:33:29.5Z,1,REGULAR,substitution,out,[],1641716,,,1610612754,27,24,2025-12-06T01:33:34Z,1430000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M55.00S,2025-12-06T01:33:29.5Z,1,REGULAR,substitution,in,[],1642277,,,1610612754,27,24,2025-12-06T01:33:34Z,1440000,False,,,0,,SUB in: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M55.00S,2025-12-06T01:33:28.6Z,1,REGULAR,freethrow,2 of 2,[],1630543,,,1610612754,27,24,2025-12-06T01:34:02Z,1450000,False,,,0,,MISS I. Jackson Free Throw 2 of 2,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
148,PT01M53.00S,2025-12-06T01:33:30.6Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612741,27,24,2025-12-06T01:34:02Z,1460000,False,,,0,,Z. Collins REBOUND (Off:1 Def:1),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,,,,147.0,2.0,1.0,1.0,,,,,,,,,,,,
149,PT01M36.00S,2025-12-06T01:34:11.4Z,1,REGULAR,3pt,Jump Shot,[],1628380,92.19776609724047,3.1862745098039214,1610612741,30,24,2025-12-06T01:34:16Z,1470000,False,-234.0,21.0,1,right,Z. Collins 3PT  (3 PTS) (C. White 2 AST),"[1628380, 1629632]",1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Left Corner 3,24+ Left,,,23.5,Made,,,,,,,3.0,C. White,1629632.0,2.0,,,,,,
151,PT01M23.00S,2025-12-06T01:34:25.1Z,1,REGULAR,2pt,Jump Shot,[],204456,21.50131406044678,61.51960784313726,1610612754,30,26,2025-12-06T01:34:29Z,1490000,False,-58.0,150.0,1,left,T. McConnell 16' pullup Jump Shot (2 PTS),[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Left Center,,,16.03,Made,,,,,,,2.0,,,,,,,,,
152,PT01M08.00S,2025-12-06T01:34:42.0Z,1,REGULAR,2pt,Jump Shot,[],1629632,77.00394218134035,53.69944852941176,1610612741,30,26,2025-12-06T01:35:04Z,1500000,False,18.0,164.0,1,right,MISS C. White 16' pullup Shot,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,Mid-Range,16-24 Center,,,16.47,Missed,,,,,,,,,,,,,,,,
153,PT01M06.00S,2025-12-06T01:34:44.0Z,1,REGULAR,rebound,offensive,[],1628975,,,1610612741,30,26,2025-12-06T01:35:20Z,1510000,False,,,0,,J. Carter REBOUND (Off:2 Def:0),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Mid-Range,16-24 Center,,,,,152.0,2.0,0.0,2.0,,,,,,,,,,,,
154,PT01M01.00S,2025-12-06T01:34:46.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630172,69.07030223390277,22.54901960784314,1610612741,33,26,2025-12-06T01:34:56Z,1520000,False,-137.0,238.0,1,right,P. Williams 27' 3PT  (3 PTS) (C. White 3 AST),"[1630172, 1629632]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,27.49,Made,,,,,,,3.0,C. White,1629632.0,3.0,,,,,,
156,PT00M45.10S,2025-12-06T01:35:06.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,5.732588699080158,49.754901960784316,1610612754,33,28,2025-12-06T01:39:14Z,1540000,False,1.0,1.0,1,left,I. Jackson driving finger roll Layup (7 PTS) (T. McConnell 1 AST),"[1630543, 204456]",1610612754.0,IND,driving finger roll,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,0.18,Made,,,,,,,7.0,T. McConnell,204456.0,1.0,,,,,,
158,PT00M32.00S,2025-12-06T01:35:20.1Z,1,REGULAR,turnover,lost ball,[],1641824,,,1610612741,33,28,2025-12-06T01:35:25Z,1560000,False,,,0,,M. Buzelis lost ball TURNOVER (2 TO),"[1641824, 1631097]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,,,,,,,,,,,Mathurin,1631097.0
159,PT00M32.00S,2025-12-06T01:35:20.1Z,1,REGULAR,steal,,[],1631097,,,1610612754,33,28,2025-12-06T01:37:24Z,1570000,False,,,0,,B. Mathurin STEAL (1 STL),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
160,PT00M25.90S,2025-12-06T01:35:26.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631097,5.601182654402102,48.77450980392157,1610612754,33,28,2025-12-06T01:35:33Z,1580000,False,6.0,0.0,1,left,MISS B. Mathurin running Layup,[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,0.61,Missed,,,,,,,,,,,,,,,,
162,PT00M24.20S,2025-12-06T01:35:27.9Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612741,33,28,2025-12-06T01:40:23Z,1600000,False,,,0,,Z. Collins REBOUND (Off:1 Def:2),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,160.0,3.0,2.0,1.0,,,,,,,,,,,,
163,PT00M05.80S,2025-12-06T01:35:46.3Z,1,REGULAR,turnover,lost ball,[],1629632,,,1610612741,33,28,2025-12-06T01:35:50Z,1610000,False,,,0,,C. White lost ball TURNOVER (1 TO),"[1629632, 1631097]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,,1.0,,,,,,,,,,,,,,,,,Mathurin,1631097.0
164,PT00M05.80S,2025-12-06T01:35:46.3Z,1,REGULAR,steal,,[],1631097,,,1610612754,33,28,2025-12-06T01:43:53Z,1620000,False,,,0,,B. Mathurin STEAL (2 STL),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
165,PT00M02.80S,2025-12-06T01:35:50.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631097,6.1268068331143235,51.470588235294116,1610612754,33,30,2025-12-06T01:42:12Z,1630000,False,-7.0,5.0,1,left,B. Mathurin running finger roll Layup (9 PTS),[1631097],1610612754.0,IND,running finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,0.9,Made,,,,,,,9.0,,,,,,,,,
166,PT00M00.30S,2025-12-06T01:35:59.9Z,1,REGULAR,heave,,[],0,,,1610612741,33,30,2025-12-06T01:36:35Z,1640000,False,,,0,,CHI Heave,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,51.17,,,,,,,,,,,,,,,,,
167,PT00M00.10S,2025-12-06T01:36:00.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,33,30,2025-12-06T01:42:45Z,1650000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,166.0,,,,,,,,,,,,,,,
168,PT00M00.00S,2025-12-06T01:36:03.5Z,1,REGULAR,period,end,[],0,,,1610612741,33,30,2025-12-06T01:36:03Z,1660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-12-06T01:38:17.1Z,2,REGULAR,substitution,out,['startperiod'],1631097,,,1610612741,33,30,2025-12-06T01:38:34Z,1670000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-12-06T01:38:17.1Z,2,REGULAR,substitution,in,['startperiod'],1627783,,,1610612741,33,30,2025-12-06T01:38:34Z,1680000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2025-12-06T01:38:44.2Z,2,REGULAR,period,start,[],0,,,1610612754,33,30,2025-12-06T01:38:44Z,1690000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT11M37.00S,2025-12-06T01:39:06.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642277,4.812746386333772,48.28431372549019,1610612754,33,32,2025-12-06T01:43:17Z,1700000,False,9.0,-7.0,1,left,J. Furphy Layup (2 PTS) (T. McConnell 2 AST),"[1642277, 204456]",1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Restricted Area,0-8 Center,,,1.13,Made,,,,,,,2.0,T. McConnell,204456.0,2.0,,,,,,
