actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
88,PT05M24.00S,2025-12-18T01:24:59.5Z,1,REGULAR,substitution,out,[],1629731,,,1610612741,16,28,2025-12-18T01:25:22Z,870000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M24.00S,2025-12-18T01:24:59.5Z,1,REGULAR,substitution,in,[],1630200,,,1610612741,16,28,2025-12-18T01:25:22Z,880000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M24.00S,2025-12-18T01:24:59.5Z,1,REGULAR,substitution,in,[],1630188,,,1610612741,16,28,2025-12-18T01:25:22Z,890000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M24.00S,2025-12-18T01:24:59.5Z,1,REGULAR,substitution,in,[],1628418,,,1610612741,16,28,2025-12-18T01:25:22Z,900000,False,,,0,,SUB in: T. Bryant,[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M24.00S,2025-12-18T01:24:59.5Z,1,REGULAR,substitution,in,[],1628366,,,1610612741,16,28,2025-12-18T01:25:22Z,910000,False,,,0,,SUB in: L. Ball,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M15.00S,2025-12-18T01:25:42.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628989,93.64323258869908,51.71568627450981,1610612741,18,28,2025-12-18T01:27:15Z,920000,False,9.0,7.0,1,right,K. Huerter cutting DUNK (2 PTS) (Z. Collins 1 AST),"[1628989, 1628380]",1610612741.0,CHI,cutting,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,,2.0,Z. Collins,1628380.0,1.0,,,,,,,,
95,PT05M02.00S,2025-12-18T01:25:55.7Z,1,REGULAR,turnover,bad pass,[],1642281,,,1610612739,18,28,2025-12-18T01:26:01Z,940000,False,,,0,,J. Tyson bad pass TURNOVER (1 TO),"[1642281, 1628380]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,,,,,,,,,Collins,1628380.0,,
96,PT05M02.00S,2025-12-18T01:25:55.7Z,1,REGULAR,steal,,[],1628380,,,1610612741,18,28,2025-12-18T01:25:58Z,950000,False,,,0,,Z. Collins STEAL (2 STL),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
97,PT04M56.00S,2025-12-18T01:26:02.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628989,65.39093298291722,46.568627450980394,1610612741,18,28,2025-12-18T01:28:08Z,960000,False,-17.0,273.0,1,right,MISS K. Huerter 27' running 3PT,[1628989],1610612741.0,CHI,running,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,27.33,Missed,,,,,,,,,,,,,,,,,,
98,PT04M53.00S,2025-12-18T01:26:05.0Z,1,REGULAR,rebound,defensive,[],1642281,,,1610612739,18,28,2025-12-18T01:26:22Z,970000,False,,,0,,J. Tyson REBOUND (Off:0 Def:1),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Center,,,97.0,1.0,1.0,0.0,,,,,,,,,,,,,,
99,PT04M40.00S,2025-12-18T01:26:17.6Z,1,REGULAR,3pt,Jump Shot,[],1628366,29.6484888304862,74.75490196078431,1610612739,18,28,2025-12-18T01:26:24Z,980000,False,-124.0,226.0,1,left,MISS L. Ball 25' 3PT,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,25.79,Missed,,,,,,,,,,,,,,,,,,
100,PT04M37.00S,2025-12-18T01:26:20.6Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,18,28,2025-12-18T01:26:24Z,990000,False,,,0,,J. Giddey REBOUND (Off:0 Def:3),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,99.0,3.0,3.0,0.0,,,,,,,,,,,,,,
101,PT04M32.00S,2025-12-18T01:26:25.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630581,66.3107752956636,47.30392156862745,1610612741,21,28,2025-12-18T01:26:32Z,1000000,False,-13.0,264.0,1,right,J. Giddey 26' 3PT running (8 PTS) (T. Jones 1 AST),"[1630581, 1630200]",1610612741.0,CHI,running,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,26.45,Made,,,,,,,8.0,T. Jones,1630200.0,1.0,,,,,,,,
103,PT04M13.00S,2025-12-18T01:26:44.5Z,1,REGULAR,3pt,Jump Shot,[],1629631,4.418528252299605,95.09803921568627,1610612739,21,28,2025-12-18T01:26:59Z,1020000,False,-225.0,-11.0,1,left,MISS D. Hunter 3PT,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,22.58,Missed,,,,,,,,,,,,,,,,,,
104,PT04M12.00S,2025-12-18T01:26:45.5Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612741,21,28,2025-12-18T01:29:22Z,1030000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,,,103.0,1.0,1.0,0.0,,,,,,,,,,,,,,
105,PT04M05.00S,2025-12-18T01:26:59.1Z,1,REGULAR,turnover,out-of-bounds,[],1628989,,,1610612741,21,28,2025-12-18T01:27:34Z,1040000,False,,,0,,K. Huerter bad pass out-of-bounds TURNOVER (2 TO),[1628989],1610612741.0,CHI,bad pass,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,,,,,1628951.0,2.0,,,,,,,,,,,,
106,PT04M05.00S,2025-12-18T01:27:02.8Z,1,REGULAR,substitution,out,[],1630581,,,1610612739,21,28,2025-12-18T01:27:29Z,1050000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M05.00S,2025-12-18T01:27:02.8Z,1,REGULAR,substitution,out,[],1629636,,,1610612739,21,28,2025-12-18T01:27:29Z,1060000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M05.00S,2025-12-18T01:27:02.8Z,1,REGULAR,substitution,out,[],1642281,,,1610612739,21,28,2025-12-18T01:27:29Z,1070000,False,,,0,,SUB out: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M05.00S,2025-12-18T01:27:02.8Z,1,REGULAR,substitution,in,[],1641824,,,1610612739,21,28,2025-12-18T01:27:29Z,1080000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M05.00S,2025-12-18T01:27:02.8Z,1,REGULAR,substitution,in,[],1628378,,,1610612739,21,28,2025-12-18T01:27:29Z,1090000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M05.00S,2025-12-18T01:27:02.8Z,1,REGULAR,substitution,in,[],1641854,,,1610612739,21,28,2025-12-18T01:27:29Z,1100000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M42.00S,2025-12-18T01:27:37.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,31.225361366622867,20.34313725490196,1610612739,21,28,2025-12-18T01:27:42Z,1110000,False,148.0,241.0,1,left,MISS D. Mitchell 28' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,28.3,Missed,,,,,,,,,,,,,,,,,,
113,PT03M39.00S,2025-12-18T01:27:40.3Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612741,21,28,2025-12-18T01:27:42Z,1120000,False,,,0,,Z. Collins REBOUND (Off:0 Def:1),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Right Center,,,112.0,1.0,1.0,0.0,,,,,,,,,,,,,,
115,PT03M25.00S,2025-12-18T01:28:11.8Z,1,REGULAR,3pt,Jump Shot,[],1628380,70.77858081471747,23.774509803921568,1610612741,24,28,2025-12-18T01:30:41Z,1140000,False,-131.0,222.0,1,right,Z. Collins 25' 3PT  (3 PTS) (T. Jones 2 AST),"[1628380, 1630200]",1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,25.8,Made,,,,,,,3.0,T. Jones,1630200.0,2.0,,,,,,,,
117,PT03M06.00S,2025-12-18T01:28:34.1Z,1,REGULAR,turnover,3-second-violation,[],1628418,,,1610612739,24,28,2025-12-18T01:28:49Z,1160000,False,,,0,,T. Bryant 3-second-violation TURNOVER (1 TO),[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,204059.0,1.0,,,,,,,,,,,,
118,PT02M55.00S,2025-12-18T01:28:56.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630200,93.11760840998686,52.20588235294118,1610612741,26,28,2025-12-18T01:29:01Z,1170000,False,11.0,12.0,1,right,T. Jones driving reverse Layup (2 PTS),[1630200],1610612741.0,CHI,driving reverse,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.64,Made,,,,,,,2.0,,,,,,,,,,,
119,PT02M55.00S,2025-12-18T01:29:01.0Z,1,REGULAR,timeout,full,['team'],0,,,1610612739,26,28,2025-12-18T01:29:01Z,1180000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M46.00S,2025-12-18T01:30:49.3Z,1,REGULAR,3pt,Jump Shot,[],1629631,14.14257555847569,96.32352941176471,1610612739,26,28,2025-12-18T01:30:56Z,1190000,False,-232.0,80.0,1,left,MISS D. Hunter 24' 3PT,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,24.52,Missed,,,,,,,,,,,,,,,,,,
121,PT02M43.00S,2025-12-18T01:30:52.3Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,26,28,2025-12-18T01:30:56Z,1200000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,,,120.0,1.0,1.0,0.0,,,,,,,,,,,,,,
122,PT02M34.00S,2025-12-18T01:31:02.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,92.32917214191852,50.0,1610612741,26,28,2025-12-18T01:32:09Z,1210000,False,0.0,20.0,1,right,MISS M. Buzelis driving finger roll Layup,[1641824],1610612741.0,CHI,driving finger roll,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,1.96,Missed,,,,,,,,,,,,,,,,,,
123,PT02M32.00S,2025-12-18T01:31:04.7Z,1,REGULAR,rebound,defensive,[],1628418,,,1610612739,26,28,2025-12-18T01:31:06Z,1220000,False,,,0,,T. Bryant REBOUND (Off:0 Def:1),[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,122.0,1.0,1.0,0.0,,,,,,,,,,,,,,
124,PT02M25.00S,2025-12-18T01:31:10.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,6.1268068331143235,52.450980392156865,1610612739,26,30,2025-12-18T01:31:14Z,1230000,False,-12.0,5.0,1,left,D. Mitchell driving Layup (7 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.33,Made,,,,,,,7.0,,,,,,,,,,,
125,PT02M19.00S,2025-12-18T01:31:16.7Z,1,REGULAR,3pt,Jump Shot,[],1641824,95.3515111695138,97.05882352941177,1610612741,26,30,2025-12-18T01:31:20Z,1240000,False,235.0,-9.0,1,right,MISS M. Buzelis 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Right Corner 3,24+ Right,23.55,Missed,,,,,,,,,,,,,,,,,,
126,PT02M17.00S,2025-12-18T01:31:18.7Z,1,REGULAR,rebound,defensive,[],1628366,,,1610612739,26,30,2025-12-18T01:31:20Z,1250000,False,,,0,,L. Ball REBOUND (Off:0 Def:1),[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,Right Corner 3,24+ Right,,,125.0,1.0,1.0,0.0,,,,,,,,,,,,,,
127,PT01M58.00S,2025-12-18T01:31:37.7Z,1,REGULAR,turnover,bad pass,[],1628366,,,1610612739,26,30,2025-12-18T01:31:41Z,1260000,False,,,0,,L. Ball bad pass TURNOVER (1 TO),"[1628366, 1630200]",1610612739.0,CLE,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,,,,,,,,,Jones,1630200.0,,
128,PT01M58.00S,2025-12-18T01:31:37.7Z,1,REGULAR,steal,,[],1630200,,,1610612741,26,30,2025-12-18T01:31:39Z,1270000,False,,,0,,T. Jones STEAL (1 STL),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
129,PT01M55.00S,2025-12-18T01:31:41.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630200,95.3515111695138,50.49019607843137,1610612741,28,30,2025-12-18T01:31:47Z,1280000,False,2.0,-9.0,1,right,T. Jones running Layup (4 PTS),[1630200],1610612741.0,CHI,running,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,0.91,Made,,,,,,,4.0,,,,,,,,,,,
130,PT01M47.00S,2025-12-18T01:31:48.2Z,1,REGULAR,3pt,Jump Shot,[],1628366,3.235873850197109,95.58823529411765,1610612739,28,30,2025-12-18T01:31:53Z,1290000,False,-228.0,-22.0,1,left,MISS L. Ball 3PT,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,22.9,Missed,,,,,,,,,,,,,,,,,,
131,PT01M46.00S,2025-12-18T01:31:49.2Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612741,28,30,2025-12-18T01:31:53Z,1300000,False,,,0,,Z. Collins REBOUND (Off:0 Def:2),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Left Corner 3,24+ Left,,,130.0,2.0,2.0,0.0,,,,,,,,,,,,,,
132,PT01M30.00S,2025-12-18T01:32:05.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,92.9862023653088,54.166666666666664,1610612741,28,30,2025-12-18T01:32:09Z,1310000,False,21.0,13.0,1,right,MISS M. Buzelis driving Layup,[1641824],1610612741.0,CHI,driving,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,2.47,Missed,,,,,,,,,,,,,,,,,,
133,PT01M29.00S,2025-12-18T01:32:07.1Z,1,REGULAR,rebound,defensive,[],1628366,,,1610612739,28,30,2025-12-18T01:32:07Z,1320000,False,,,0,,L. Ball REBOUND (Off:0 Def:2),[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,132.0,2.0,2.0,0.0,,,,,,,,,,,,,,
134,PT01M24.00S,2025-12-18T01:32:14.7Z,1,REGULAR,foul,personal,['2freethrow'],1630200,,,1610612739,28,30,2025-12-18T01:32:32Z,1330000,False,,,0,,T. Jones personal FOUL (1 PF) (Mitchell 2 FT),"[1630200, 1628378]",1610612741.0,CHI,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1629177.0,,,,,,1.0,0.0,Mitchell,1628378.0,,,,
136,PT01M24.00S,2025-12-18T01:32:14.8Z,1,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,28,31,2025-12-18T01:33:17Z,1350000,False,,,0,,D. Mitchell Free Throw 1 of 2 (8 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
137,PT01M24.00S,2025-12-18T01:32:14.8Z,1,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,28,32,2025-12-18T01:33:17Z,1360000,False,,,0,,D. Mitchell Free Throw 2 of 2 (9 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
138,PT01M04.00S,2025-12-18T01:33:29.5Z,1,REGULAR,3pt,Jump Shot,[],1628989,94.82588699080158,4.166666666666666,1610612741,31,32,2025-12-18T01:37:06Z,1370000,False,-229.0,-4.0,1,right,K. Huerter 3PT step back (5 PTS) (T. Jones 3 AST),"[1628989, 1630200]",1610612741.0,CHI,step back,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,22.92,Made,,,,,,,5.0,T. Jones,1630200.0,3.0,,,,,,,,
140,PT00M45.90S,2025-12-18T01:33:49.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,14.668199737187912,48.03921568627451,1610612739,31,32,2025-12-18T01:37:35Z,1390000,False,10.0,85.0,1,left,MISS D. Hunter 8' Jump Shot,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,8.6,Missed,,,,,,,,,,,,,,,,,,
141,PT00M43.90S,2025-12-18T01:33:51.2Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612741,31,32,2025-12-18T01:33:53Z,1400000,False,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),8-16 Center,,,140.0,1.0,1.0,0.0,,,,,,,,,,,,,,
142,PT00M31.80S,2025-12-18T01:34:04.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,93.11760840998686,47.30392156862745,1610612741,33,32,2025-12-18T01:38:22Z,1410000,False,-13.0,12.0,1,right,J. Smith driving finger roll Layup (2 PTS) (T. Jones 4 AST),"[1630188, 1630200]",1610612741.0,CHI,driving finger roll,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,,,2.0,T. Jones,1630200.0,4.0,,,,,,,,
144,PT00M18.20S,2025-12-18T01:34:28.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641854,6.389618922470433,51.470588235294116,1610612739,33,34,2025-12-18T01:34:31Z,1430000,False,-7.0,8.0,1,left,C. Porter Jr. driving Layup (2 PTS) (D. Hunter 1 AST),"[1641854, 1629631]",1610612739.0,CLE,driving,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,1.06,Made,,,,,,,2.0,D. Hunter,1629631.0,1.0,,,,,,,,
146,PT00M10.80S,2025-12-18T01:34:38.7Z,1,REGULAR,foul,personal,[],1641854,,,1610612741,33,34,2025-12-18T01:35:15Z,1450000,False,,,0,,C. Porter Jr. take personal FOUL (1 PF),"[1641854, 1630200]",1610612739.0,CLE,take,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,1628951.0,,,,,,1.0,0.0,Jones,1630200.0,,,,
148,PT00M10.80S,2025-12-18T01:34:50.7Z,1,REGULAR,substitution,out,[],1628380,,,1610612741,33,34,2025-12-18T01:35:09Z,1470000,False,,,0,,SUB out: Z. Collins,[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M10.80S,2025-12-18T01:34:50.7Z,1,REGULAR,substitution,out,[],1628418,,,1610612741,33,34,2025-12-18T01:35:09Z,1480000,False,,,0,,SUB out: T. Bryant,[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M10.80S,2025-12-18T01:34:50.7Z,1,REGULAR,substitution,out,[],1628378,,,1610612741,33,34,2025-12-18T01:35:09Z,1490000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M10.80S,2025-12-18T01:34:50.7Z,1,REGULAR,substitution,in,[],1629632,,,1610612741,33,34,2025-12-18T01:35:09Z,1500000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M10.80S,2025-12-18T01:34:50.7Z,1,REGULAR,substitution,in,[],1629731,,,1610612741,33,34,2025-12-18T01:35:09Z,1510000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M10.80S,2025-12-18T01:34:50.7Z,1,REGULAR,substitution,in,[],1642281,,,1610612741,33,34,2025-12-18T01:35:09Z,1520000,False,,,0,,SUB in: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M01.40S,2025-12-18T01:35:33.7Z,1,REGULAR,2pt,Jump Shot,[],1629632,74.32654402102497,53.67647058823529,1610612741,33,34,2025-12-18T01:39:23Z,1530000,False,18.0,189.0,1,right,MISS C. White 18' pullup Shot,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,Mid-Range,16-24 Center,18.97,Missed,,,,,,,,,,,,,,,,,,
155,PT00M00.10S,2025-12-18T01:35:35.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,33,34,2025-12-18T01:39:23Z,1540000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,16-24 Center,,,154.0,,,,,,,,,,,,,,,,,
156,PT00M00.00S,2025-12-18T01:35:38.0Z,1,REGULAR,period,end,[],0,,,1610612741,33,34,2025-12-18T01:35:38Z,1550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-12-18T01:38:03.4Z,2,REGULAR,substitution,out,['startperiod'],1628989,,,1610612741,33,34,2025-12-18T01:38:45Z,1560000,False,,,0,,SUB out: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-12-18T01:38:03.4Z,2,REGULAR,substitution,out,['startperiod'],1641824,,,1610612741,33,34,2025-12-18T01:38:45Z,1570000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-12-18T01:38:03.4Z,2,REGULAR,substitution,out,['startperiod'],1629632,,,1610612741,33,34,2025-12-18T01:38:45Z,1580000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-12-18T01:38:03.4Z,2,REGULAR,substitution,out,['startperiod'],1628366,,,1610612741,33,34,2025-12-18T01:38:45Z,1590000,False,,,0,,SUB out: L. Ball,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-12-18T01:38:03.4Z,2,REGULAR,substitution,out,['startperiod'],1629731,,,1610612741,33,34,2025-12-18T01:38:45Z,1600000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-12-18T01:38:03.4Z,2,REGULAR,substitution,out,['startperiod'],1642281,,,1610612741,33,34,2025-12-18T01:38:45Z,1610000,False,,,0,,SUB out: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-12-18T01:38:03.4Z,2,REGULAR,substitution,in,['startperiod'],1630172,,,1610612741,33,34,2025-12-18T01:38:45Z,1620000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-12-18T01:38:03.4Z,2,REGULAR,substitution,in,['startperiod'],1630171,,,1610612741,33,34,2025-12-18T01:38:45Z,1630000,False,,,0,,SUB in: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-12-18T01:38:03.4Z,2,REGULAR,substitution,in,['startperiod'],202696,,,1610612741,33,34,2025-12-18T01:38:45Z,1640000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-12-18T01:38:03.4Z,2,REGULAR,substitution,in,['startperiod'],1642878,,,1610612741,33,34,2025-12-18T01:38:45Z,1650000,False,,,0,,SUB in: T. Proctor,[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-12-18T01:38:03.4Z,2,REGULAR,substitution,in,['startperiod'],1628378,,,1610612741,33,34,2025-12-18T01:38:45Z,1660000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-12-18T01:38:03.4Z,2,REGULAR,substitution,in,['startperiod'],1628418,,,1610612741,33,34,2025-12-18T01:38:45Z,1670000,False,,,0,,SUB in: T. Bryant,[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-12-18T01:38:36.6Z,2,REGULAR,period,start,[],0,,,1610612741,33,34,2025-12-18T01:38:45Z,1680000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M50.00S,2025-12-18T01:38:46.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,93.77463863337714,47.05882352941176,1610612741,35,34,2025-12-18T01:40:15Z,1690000,False,-15.0,6.0,1,right,I. Okoro cutting finger roll Layup (4 PTS) (T. Jones 5 AST),"[1630171, 1630200]",1610612741.0,CHI,cutting finger roll,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,4.0,T. Jones,1630200.0,5.0,,,,,,,,
