actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
87,PT05M18.00S,2026-01-30T01:23:36.1Z,1,REGULAR,turnover,out-of-bounds,[],203952,,,1610612748,20,21,2026-01-30T01:24:06Z,860000,False,,,0,,A. Wiggins bad pass out-of-bounds TURNOVER (2 TO),[203952],1610612748.0,MIA,bad pass,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,,,,,,,1629178.0,2.0,,,,,,,,,,,,
88,PT05M07.00S,2026-01-30T01:23:52.2Z,1,REGULAR,foul,personal,[],1642857,,,1610612741,20,21,2026-01-30T01:23:59Z,870000,False,,,0,,K. Jakučionis personal FOUL (2 PF),"[1642857, 202696]",1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2530.0,,,,2.0,0.0,Vučević,202696.0,,,,,,
90,PT05M07.00S,2026-01-30T01:24:14.5Z,1,REGULAR,substitution,out,[],1642857,,,1610612741,20,21,2026-01-30T01:24:18Z,890000,False,,,0,,SUB out: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M07.00S,2026-01-30T01:24:14.5Z,1,REGULAR,substitution,in,[],1630696,,,1610612741,20,21,2026-01-30T01:24:18Z,900000,False,,,0,,SUB in: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M00.00S,2026-01-30T01:24:35.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630245,11.777266754270697,45.83333333333333,1610612741,20,21,2026-01-30T01:24:38Z,910000,False,21.0,58.0,1,left,MISS A. Dosunmu 6' driving floating Shot,[1630245],1610612741.0,CHI,driving floating,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,6.18,Missed,,,,,,,,,,,,,,,,,,
93,PT04M58.00S,2026-01-30T01:24:37.4Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,20,21,2026-01-30T01:24:38Z,920000,False,,,0,,K. Ware REBOUND (Off:0 Def:2),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,92.0,2.0,2.0,0.0,,
94,PT04M50.00S,2026-01-30T01:24:45.2Z,1,REGULAR,3pt,Jump Shot,[],1630696,88.25558475689881,97.30392156862744,1610612748,20,24,2026-01-30T01:24:52Z,930000,False,237.0,58.0,1,right,D. Smith 24' 3PT  (3 PTS) (K. Ware 1 AST),"[1630696, 1642276]",1610612748.0,MIA,,,,Smith,D. Smith,,,,,Right Corner 3,24+ Right,24.35,Made,3.0,K. Ware,1642276.0,1.0,,,,,,,,,,,,,,
96,PT04M42.00S,2026-01-30T01:24:52.6Z,1,REGULAR,3pt,Jump Shot,[],1628989,30.699737187910642,19.362745098039216,1610612741,23,24,2026-01-30T01:25:00Z,950000,False,153.0,236.0,1,left,K. Huerter 28' 3PT step back (3 PTS) (A. Dosunmu 1 AST),"[1628989, 1630245]",1610612741.0,CHI,step back,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,28.14,Made,3.0,A. Dosunmu,1630245.0,1.0,,,,,,,,,,,,,,
98,PT04M28.00S,2026-01-30T01:25:06.2Z,1,REGULAR,2pt,Jump Shot,[],1626181,92.32917214191852,79.90196078431373,1610612748,23,24,2026-01-30T01:25:09Z,970000,False,150.0,20.0,1,right,MISS N. Powell 15' step back Shot,[1626181],1610612748.0,MIA,step back,,,Powell,N. Powell,,,,,Mid-Range,8-16 Right,15.08,Missed,,,,,,,,,,,,,,,,,,
99,PT04M27.00S,2026-01-30T01:25:07.2Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,23,24,2026-01-30T01:25:09Z,980000,False,,,0,,N. Vučević REBOUND (Off:1 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,98.0,2.0,1.0,1.0,,
100,PT04M15.00S,2026-01-30T01:25:20.2Z,1,REGULAR,3pt,Jump Shot,[],1628989,28.07161629434954,22.30392156862745,1610612741,26,24,2026-01-30T01:25:25Z,990000,False,138.0,211.0,1,left,K. Huerter 25' 3PT  (6 PTS) (A. Dosunmu 2 AST),"[1628989, 1630245]",1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,25.27,Made,6.0,A. Dosunmu,1630245.0,2.0,,,,,,,,,,,,,,
102,PT04M12.00S,2026-01-30T01:25:27.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,26,24,2026-01-30T01:25:27Z,1010000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M12.00S,2026-01-30T01:27:59.1Z,1,REGULAR,substitution,out,[],202696,,,1610612748,26,24,2026-01-30T01:28:12Z,1020000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M12.00S,2026-01-30T01:27:59.1Z,1,REGULAR,substitution,out,[],1626181,,,1610612748,26,24,2026-01-30T01:28:12Z,1030000,False,,,0,,SUB out: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M12.00S,2026-01-30T01:27:59.1Z,1,REGULAR,substitution,in,[],1630188,,,1610612748,26,24,2026-01-30T01:28:12Z,1040000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M12.00S,2026-01-30T01:27:59.1Z,1,REGULAR,substitution,in,[],1631323,,,1610612748,26,24,2026-01-30T01:28:12Z,1050000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M58.00S,2026-01-30T01:28:41.5Z,1,REGULAR,3pt,Jump Shot,[],1631323,74.77003942181341,15.464154411764705,1610612748,26,24,2026-01-30T01:36:07Z,1060000,False,-173.0,185.0,1,right,MISS S. Fontecchio 25' pullup 3PT,[1631323],1610612748.0,MIA,pullup,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,25.29,Missed,,,,,,,,,,,,,,,,,,
108,PT03M55.00S,2026-01-30T01:28:44.5Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,26,24,2026-01-30T01:28:49Z,1070000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:2),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,107.0,3.0,2.0,1.0,,
109,PT03M55.00S,2026-01-30T01:28:47.0Z,1,REGULAR,foul,offensive,[],1641824,,,1610612741,26,24,2026-01-30T01:29:01Z,1080000,False,,,0,,M. Buzelis charge offensive FOUL (1 PF),"[1641824, 1630696]",1610612741.0,CHI,charge,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626301.0,,,,1.0,0.0,Smith,1630696.0,,,,,,
111,PT03M55.00S,2026-01-30T01:28:47.0Z,1,REGULAR,turnover,offensive foul,[],1641824,,,1610612741,26,24,2026-01-30T01:28:47Z,1100000,False,,,0,,M. Buzelis offensive foul TURNOVER (1 TO),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626301.0,1.0,,,,,,,,,,,,
112,PT03M55.00S,2026-01-30T01:29:00.9Z,1,REGULAR,substitution,out,[],1641824,,,1610612748,26,24,2026-01-30T01:29:05Z,1110000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M55.00S,2026-01-30T01:29:00.9Z,1,REGULAR,substitution,in,[],1629632,,,1610612748,26,24,2026-01-30T01:29:05Z,1120000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M44.00S,2026-01-30T01:29:19.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642276,73.14388961892247,11.029411764705882,1610612748,26,27,2026-01-30T01:29:23Z,1130000,False,-195.0,200.0,1,right,K. Ware 27' 3PT  (3 PTS) (S. Fontecchio 1 AST),"[1642276, 1631323]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left Center,27.92,Made,3.0,S. Fontecchio,1631323.0,1.0,,,,,,,,,,,,,,
116,PT03M28.00S,2026-01-30T01:29:38.7Z,1,REGULAR,foul,personal,[],1631323,,,1610612741,26,27,2026-01-30T01:29:44Z,1150000,False,,,0,,S. Fontecchio personal FOUL (1 PF),"[1631323, 1630171]",1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,8-16 Left,,,,,,,2530.0,,,,1.0,0.0,Okoro,1630171.0,,,,,,
118,PT03M23.00S,2026-01-30T01:30:01.0Z,1,REGULAR,turnover,bad pass,[],1630245,,,1610612741,26,27,2026-01-30T01:30:04Z,1170000,False,,,0,,A. Dosunmu bad pass TURNOVER (1 TO),"[1630245, 1630696]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,Smith,1630696.0,,,,,,,,,,
119,PT03M23.00S,2026-01-30T01:30:01.0Z,1,REGULAR,steal,,[],1630696,,,1610612748,26,27,2026-01-30T01:30:02Z,1180000,False,,,0,,D. Smith STEAL (1 STL),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
120,PT03M19.00S,2026-01-30T01:30:05.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631170,93.24901445466492,50.73529411764706,1610612748,26,29,2026-01-30T01:30:09Z,1190000,False,4.0,11.0,1,right,J. Jaquez Jr. running Layup (2 PTS) (D. Smith 1 AST),"[1631170, 1630696]",1610612748.0,MIA,running,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,1.16,Made,2.0,D. Smith,1630696.0,1.0,,,,,,,,,,,,,,
122,PT03M12.00S,2026-01-30T01:30:12.2Z,1,REGULAR,3pt,Jump Shot,[],1630188,30.56833114323259,25.98039215686275,1610612741,29,29,2026-01-30T01:30:17Z,1210000,False,120.0,235.0,1,left,J. Smith 26' 3PT  (9 PTS) (C. White 3 AST),"[1630188, 1629632]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,26.37,Made,9.0,C. White,1629632.0,3.0,,,,,,,,,,,,,,
124,PT03M03.00S,2026-01-30T01:30:21.1Z,1,REGULAR,3pt,Jump Shot,[],1642276,65.91655716162943,67.8921568627451,1610612748,29,32,2026-01-30T01:30:25Z,1230000,False,89.0,268.0,1,right,K. Ware 28' 3PT  (6 PTS) (D. Smith 2 AST),"[1642276, 1630696]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Right Center,28.25,Made,6.0,D. Smith,1630696.0,2.0,,,,,,,,,,,,,,
126,PT02M49.00S,2026-01-30T01:30:34.6Z,1,REGULAR,2pt,Jump Shot,[],1628989,15.062417871222076,32.1078431372549,1610612741,31,32,2026-01-30T01:30:39Z,1250000,False,89.0,89.0,1,left,K. Huerter 12' driving floating bank Jump Shot (8 PTS),[1628989],1610612741.0,CHI,driving floating bank,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Right,12.63,Made,8.0,,,,,,,,,,,,,,,,,
127,PT02M34.00S,2026-01-30T01:30:50.1Z,1,REGULAR,3pt,Jump Shot,[],1642276,91.14651773981603,3.431372549019608,1610612748,31,32,2026-01-30T01:30:55Z,1260000,False,-233.0,31.0,1,right,MISS K. Ware 3PT,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Left Corner 3,24+ Left,23.48,Missed,,,,,,,,,,,,,,,,,,
128,PT02M29.00S,2026-01-30T01:30:55.1Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,31,32,2026-01-30T01:30:55Z,1270000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,127.0,1.0,1.0,0.0,,
129,PT02M14.00S,2026-01-30T01:31:09.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,11.514454664914586,58.82352941176471,1610612741,31,32,2026-01-30T01:31:16Z,1280000,False,-44.0,56.0,1,left,MISS K. Huerter 7' driving floating Shot - blocked,"[1628989, 1642276]",1610612741.0,CHI,driving floating,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,7.1,Missed,,,,,,,,,,,,,,,,,Ware,1642276.0
130,PT02M14.00S,2026-01-30T01:31:09.6Z,1,REGULAR,block,,[],1642276,,,1610612741,31,32,2026-01-30T01:31:11Z,1290000,False,,,0,,K. Ware BLOCK (1 BLK),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
131,PT02M12.00S,2026-01-30T01:31:11.6Z,1,REGULAR,rebound,defensive,[],1631323,,,1610612748,31,32,2026-01-30T01:31:40Z,1300000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:1),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,129.0,1.0,1.0,0.0,,
143,PT02M12.00S,2026-01-30T01:31:13.2Z,1,REGULAR,turnover,out-of-bounds,[],1631323,,,1610612748,31,32,2026-01-30T01:32:26Z,1305000,False,,,0,,S. Fontecchio lost ball out-of-bounds TURNOVER (1 TO),[1631323],1610612748.0,MIA,lost ball,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2530.0,1.0,,,,,,,,,,,,
132,PT02M12.00S,2026-01-30T01:31:16.9Z,1,REGULAR,substitution,out,[],1630171,,,1610612741,31,32,2026-01-30T01:32:11Z,1310000,False,,,0,,SUB out: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M12.00S,2026-01-30T01:31:16.9Z,1,REGULAR,substitution,out,[],1642276,,,1610612741,31,32,2026-01-30T01:32:11Z,1320000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M12.00S,2026-01-30T01:31:16.9Z,1,REGULAR,substitution,out,[],203952,,,1610612741,31,32,2026-01-30T01:32:11Z,1330000,False,,,0,,SUB out: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M12.00S,2026-01-30T01:31:16.9Z,1,REGULAR,substitution,in,[],1630172,,,1610612741,31,32,2026-01-30T01:32:11Z,1340000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M12.00S,2026-01-30T01:31:16.9Z,1,REGULAR,substitution,in,[],1628389,,,1610612741,31,32,2026-01-30T01:32:11Z,1350000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M12.00S,2026-01-30T01:31:16.9Z,1,REGULAR,substitution,in,[],1631107,,,1610612741,31,32,2026-01-30T01:32:11Z,1360000,False,,,0,,SUB in: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M09.00S,2026-01-30T01:31:44.4Z,1,REGULAR,turnover,bad pass,[],1630245,,,1610612741,31,32,2026-01-30T01:31:47Z,1370000,False,,,0,,A. Dosunmu bad pass TURNOVER (2 TO),"[1630245, 1631170]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Left,,,,,,,,2.0,Jaquez Jr.,1631170.0,,,,,,,,,,
139,PT02M09.00S,2026-01-30T01:31:44.4Z,1,REGULAR,steal,,[],1631170,,,1610612748,31,32,2026-01-30T01:31:46Z,1380000,False,,,0,,J. Jaquez Jr. STEAL (1 STL),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
140,PT02M06.00S,2026-01-30T01:31:47.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631170,92.85479632063075,50.49019607843137,1610612748,31,34,2026-01-30T01:31:52Z,1390000,False,2.0,15.0,1,right,J. Jaquez Jr. running DUNK (4 PTS),[1631170],1610612748.0,MIA,running,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,1.49,Made,4.0,,,,,,,,,,,,,,,,,
141,PT01M50.00S,2026-01-30T01:32:03.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630188,14.4053876478318,63.48039215686274,1610612741,31,34,2026-01-30T01:39:35Z,1400000,False,-67.0,83.0,1,left,MISS J. Smith 10' Jump Shot,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),8-16 Left,10.68,Missed,,,,,,,,,,,,,,,,,,
142,PT01M47.00S,2026-01-30T01:32:06.1Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,31,34,2026-01-30T01:39:35Z,1410000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,141.0,2.0,2.0,0.0,,
144,PT01M42.00S,2026-01-30T01:32:11.9Z,1,REGULAR,3pt,Jump Shot,[],1631170,76.42904073587385,10.784313725490197,1610612748,31,34,2026-01-30T01:32:18Z,1420000,False,-196.0,169.0,1,right,MISS J. Jaquez Jr. 25' 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,25.89,Missed,,,,,,,,,,,,,,,,,,
145,PT01M38.00S,2026-01-30T01:32:15.9Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,31,34,2026-01-30T01:32:18Z,1430000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,144.0,2.0,2.0,0.0,,
147,PT01M22.00S,2026-01-30T01:32:41.6Z,1,REGULAR,substitution,out,[],1630188,,,1610612741,31,34,2026-01-30T01:32:43Z,1450000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M22.00S,2026-01-30T01:32:41.6Z,1,REGULAR,substitution,in,[],202696,,,1610612741,31,34,2026-01-30T01:32:43Z,1460000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M18.00S,2026-01-30T01:32:58.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,12.959921156373195,56.127450980392155,1610612741,31,34,2026-01-30T01:41:46Z,1470000,False,-31.0,69.0,1,left,MISS N. Vučević 7' floating Shot,[202696],1610612741.0,CHI,floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,7.58,Missed,,,,,,,,,,,,,,,,,,
150,PT01M16.00S,2026-01-30T01:33:00.2Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,31,34,2026-01-30T01:41:46Z,1480000,False,,,0,,N. Vučević REBOUND (Off:2 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,149.0,3.0,1.0,2.0,,
151,PT01M14.00S,2026-01-30T01:33:03.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629632,7.30946123521682,53.67647058823529,1610612741,31,34,2026-01-30T01:41:58Z,1490000,False,-18.0,16.0,1,left,MISS C. White driving floating Shot,[1629632],1610612741.0,CHI,driving floating,,,White,C. White,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,,
152,PT01M11.00S,2026-01-30T01:33:06.2Z,1,REGULAR,rebound,defensive,[],1631107,,,1610612748,31,34,2026-01-30T01:41:58Z,1500000,False,,,0,,N. Jović REBOUND (Off:0 Def:1),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,151.0,1.0,1.0,0.0,,
153,PT01M04.00S,2026-01-30T01:33:09.4Z,1,REGULAR,3pt,Jump Shot,[],1631170,73.66951379763469,13.23529411764706,1610612748,31,34,2026-01-30T01:42:35Z,1510000,False,-184.0,195.0,1,right,MISS J. Jaquez Jr. 26' 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,26.8,Missed,,,,,,,,,,,,,,,,,,
154,PT01M00.00S,2026-01-30T01:33:13.4Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,31,34,2026-01-30T01:33:15Z,1520000,False,,,0,,N. Vučević REBOUND (Off:2 Def:2),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,153.0,4.0,2.0,2.0,,
155,PT00M57.10S,2026-01-30T01:33:21.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631323,,,1610612741,31,34,2026-01-30T01:33:29Z,1530000,False,,,0,,S. Fontecchio shooting personal FOUL (2 PF) (White 2 FT),"[1631323, 1629632]",1610612748.0,MIA,shooting,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,,,1629178.0,,,,2.0,0.0,White,1629632.0,,,,,,
157,PT00M57.10S,2026-01-30T01:33:45.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629632,,,1610612741,31,34,2026-01-30T01:33:45Z,1550000,False,,,0,,MISS C. White Free Throw 1 of 2,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
158,PT00M57.10S,2026-01-30T01:33:45.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,31,34,2026-01-30T01:33:45Z,1560000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,157.0,,,,,
159,PT00M57.10S,2026-01-30T01:33:45.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629632,,,1610612741,31,34,2026-01-30T01:34:03Z,1570000,False,,,0,,MISS C. White Free Throw 2 of 2,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
160,PT00M54.40S,2026-01-30T01:33:48.1Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,31,34,2026-01-30T01:34:03Z,1580000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,159.0,3.0,3.0,0.0,,
161,PT00M45.40S,2026-01-30T01:34:11.8Z,1,REGULAR,2pt,Jump Shot,[],1628389,76.82325886990802,46.81372549019608,1610612748,31,34,2026-01-30T01:34:16Z,1590000,False,-16.0,165.0,1,right,MISS B. Adebayo 16' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Center,16.62,Missed,,,,,,,,,,,,,,,,,,
162,PT00M41.70S,2026-01-30T01:34:15.5Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612741,31,34,2026-01-30T01:34:16Z,1600000,False,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,161.0,2.0,2.0,0.0,,
163,PT00M35.50S,2026-01-30T01:34:21.5Z,1,REGULAR,3pt,Jump Shot,[],1628989,33.722076215505915,60.29411764705882,1610612741,31,34,2026-01-30T01:34:25Z,1610000,False,-51.0,264.0,1,left,MISS K. Huerter 26' 3PT,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,26.95,Missed,,,,,,,,,,,,,,,,,,
164,PT00M32.20S,2026-01-30T01:34:24.8Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,31,34,2026-01-30T01:34:25Z,1620000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,163.0,1.0,1.0,0.0,,
165,PT00M17.90S,2026-01-30T01:34:39.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631107,93.38042049934296,47.794117647058826,1610612748,31,34,2026-01-30T01:34:44Z,1630000,False,-11.0,10.0,1,right,MISS N. Jović driving Layup,[1631107],1610612748.0,MIA,driving,,,Jović,N. Jović,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
166,PT00M16.30S,2026-01-30T01:34:40.9Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,31,34,2026-01-30T01:34:40Z,1640000,False,,,0,,N. Vučević REBOUND (Off:2 Def:3),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,165.0,5.0,3.0,2.0,,
168,PT00M00.20S,2026-01-30T01:34:57.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,6.83311432325887,51.73866421568627,1610612741,31,34,2026-01-30T01:35:06Z,1660000,False,-9.0,12.0,1,left,MISS C. White driving Layup,[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,1.46,Missed,,,,,,,,,,,,,,,,,,
169,PT00M00.10S,2026-01-30T01:34:57.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,31,34,2026-01-30T01:35:06Z,1670000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,168.0,,,,,
