actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
337,PT00M59.60S,2026-04-05T20:35:02.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626164,,,1610612741,55,59,2026-04-05T20:35:10Z,3270000,False,,,0,,D. Booker shooting personal FOUL (3 PF) (Jones 1 FT),"[1626164, 1630200]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,2882.0,,,,,,,3.0,0.0,Jones,1630200.0,,,,,,
339,PT00M59.60S,2026-04-05T20:35:22.9Z,2,REGULAR,freethrow,1 of 1,[],1630200,,,1610612741,56,59,2026-04-05T20:35:22Z,3290000,False,,,0,,T. Jones Free Throw 1 of 1 (15 PTS),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,Made,,,,,,,,,15.0,,,,,
340,PT00M48.30S,2026-04-05T20:35:40.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630171,,,1610612756,56,59,2026-04-05T20:36:08Z,3300000,False,,,0,,I. Okoro shooting personal FOUL (2 PF) (Booker 2 FT),"[1630171, 1626164]",1610612741.0,CHI,shooting,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,2882.0,,,,,,,2.0,0.0,Booker,1626164.0,,,,,,
342,PT00M48.30S,2026-04-05T20:36:09.7Z,2,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,56,60,2026-04-05T20:36:09Z,3320000,False,,,0,,D. Booker Free Throw 1 of 2 (10 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,Made,,,,,,,,,10.0,,,,,
343,PT00M48.30S,2026-04-05T20:36:22.8Z,2,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,56,61,2026-04-05T20:36:22Z,3330000,False,,,0,,D. Booker Free Throw 2 of 2 (11 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,Made,,,,,,,,,11.0,,,,,
344,PT00M25.50S,2026-04-05T20:36:47.7Z,2,REGULAR,turnover,bad pass,[],1631159,,,1610612741,56,61,2026-04-05T20:36:51Z,3340000,False,,,0,,L. Miller bad pass TURNOVER (2 TO),"[1631159, 1630224]",1610612741.0,CHI,,,,Miller,L. Miller,,,,,In The Paint (Non-RA),0-8 Center,2.0,Green,1630224.0,,,,,,,,,,,,,,,,,
345,PT00M25.50S,2026-04-05T20:36:47.7Z,2,REGULAR,steal,,[],1630224,,,1610612756,56,61,2026-04-05T20:36:49Z,3350000,False,,,0,,J. Green STEAL (1 STL),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
346,PT00M04.70S,2026-04-05T20:37:08.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630224,84.70762155059133,49.26470588235294,1610612756,56,63,2026-04-05T20:37:20Z,3360000,False,-4.0,91.0,1,right,J. Green 9' turnaround fadeaway Jump Shot (18 PTS),[1630224],1610612756.0,PHX,turnaround fadeaway,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,9.13,Made,,,,,,,,,18.0,,,,,
347,PT00M00.00S,2026-04-05T20:37:21.9Z,2,REGULAR,3pt,Jump Shot,[],1630644,35.69316688567674,28.186274509803923,1610612741,56,63,2026-04-05T20:37:35Z,3370000,False,109.0,283.0,1,left,MISS M. McClung 30' pullup 3PT,[1630644],1610612741.0,CHI,pullup,,,McClung,M. McClung,,,,,Above the Break 3,24+ Right Center,,,,,30.33,Missed,,,,,,,,,,,,,,
348,PT00M00.00S,2026-04-05T20:37:23.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,56,63,2026-04-05T20:37:23Z,3380000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,347.0,,,,,,,,,,,,,
349,PT00M00.00S,2026-04-05T20:37:24.4Z,2,REGULAR,period,end,[],0,,,1610612741,56,63,2026-04-05T20:37:24Z,3390000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2026-04-05T20:52:13.7Z,3,REGULAR,substitution,out,['startperiod'],1642950,,,1610612741,56,63,2026-04-05T20:52:35Z,3400000,False,,,0,,SUB out: L. Olbrich,[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2026-04-05T20:52:13.7Z,3,REGULAR,substitution,out,['startperiod'],1630644,,,1610612741,56,63,2026-04-05T20:52:35Z,3410000,False,,,0,,SUB out: M. McClung,[1630644],1610612741.0,CHI,,,,McClung,M. McClung,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2026-04-05T20:52:13.7Z,3,REGULAR,substitution,in,['startperiod'],1627824,,,1610612741,56,63,2026-04-05T20:52:35Z,3420000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2026-04-05T20:52:13.7Z,3,REGULAR,substitution,in,['startperiod'],1629012,,,1610612741,56,63,2026-04-05T20:52:35Z,3430000,False,,,0,,SUB in: C. Sexton,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2026-04-05T20:52:38.2Z,3,REGULAR,period,start,[],0,,,1610612741,56,63,2026-04-05T20:52:38Z,3440000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT11M36.00S,2026-04-05T20:53:01.4Z,3,REGULAR,3pt,Jump Shot,[],1627824,95.74572930354796,95.83333333333334,1610612741,59,63,2026-04-05T20:53:07Z,3450000,False,229.0,-13.0,1,right,G. Yabusele 3PT  (6 PTS) (I. Okoro 2 AST),"[1627824, 1630171]",1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Right Corner 3,24+ Right,,,,,22.95,Made,,,,,,,,,6.0,I. Okoro,1630171.0,2.0,,
360,PT11M16.00S,2026-04-05T20:53:22.7Z,3,REGULAR,foul,personal,['2freethrow'],1631159,,,1610612756,59,63,2026-04-05T20:53:42Z,3470000,False,,,0,,L. Miller shooting personal FOUL (1 PF) (Brooks 2 FT),"[1631159, 1628415]",1610612741.0,CHI,shooting,,,Miller,L. Miller,,,,,Restricted Area,0-8 Center,,,,2882.0,,,,,,,1.0,0.0,Brooks,1628415.0,,,,,,
362,PT11M16.00S,2026-04-05T20:53:43.0Z,3,REGULAR,freethrow,1 of 2,[],1628415,,,1610612756,59,64,2026-04-05T20:53:43Z,3490000,False,,,0,,D. Brooks Free Throw 1 of 2 (1 PTS),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,Made,,,,,,,,,1.0,,,,,
363,PT11M16.00S,2026-04-05T20:53:55.5Z,3,REGULAR,freethrow,2 of 2,[],1628415,,,1610612756,59,65,2026-04-05T20:53:55Z,3500000,False,,,0,,D. Brooks Free Throw 2 of 2 (2 PTS),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,Made,,,,,,,,,2.0,,,,,
364,PT11M01.00S,2026-04-05T20:54:11.1Z,3,REGULAR,3pt,Jump Shot,[],1631159,69.07030223390277,68.13725490196079,1610612741,59,65,2026-04-05T20:54:16Z,3510000,False,91.0,238.0,1,right,MISS L. Miller 25' 3PT,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,Above the Break 3,24+ Right Center,,,,,25.49,Missed,,,,,,,,,,,,,,
365,PT10M59.00S,2026-04-05T20:54:13.1Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612756,59,65,2026-04-05T20:54:16Z,3520000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,364.0,1.0,1.0,0.0,,,,,,,,,,
366,PT10M46.00S,2026-04-05T20:54:24.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,6.783837056504599,47.794117647058826,1610612756,59,67,2026-04-05T20:54:30Z,3530000,False,11.0,11.0,1,left,D. Booker pullup Jump Shot (13 PTS) (D. Brooks 2 AST),"[1626164, 1628415]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,1.58,Made,,,,,,,,,13.0,D. Brooks,1628415.0,2.0,,
368,PT10M40.00S,2026-04-05T20:54:31.0Z,3,REGULAR,3pt,Jump Shot,[],1627824,74.06373193166885,13.23529411764706,1610612741,59,67,2026-04-05T20:54:36Z,3550000,False,-184.0,191.0,1,right,MISS G. Yabusele 26' 3PT,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,,,26.53,Missed,,,,,,,,,,,,,,
369,PT10M37.00S,2026-04-05T20:54:34.0Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612756,59,67,2026-04-05T20:54:36Z,3560000,False,,,0,,D. Brooks REBOUND (Off:0 Def:3),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,,368.0,3.0,3.0,0.0,,,,,,,,,,
370,PT10M34.00S,2026-04-05T20:54:38.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631109,6.1268068331143235,47.05882352941176,1610612756,59,69,2026-04-05T20:55:02Z,3570000,False,15.0,5.0,1,left,M. Williams running Layup (6 PTS) (D. Brooks 3 AST),"[1631109, 1628415]",1610612756.0,PHX,running,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,1.56,Made,,,,,,,,,6.0,D. Brooks,1628415.0,3.0,,
372,PT10M34.00S,2026-04-05T20:54:43.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,59,69,2026-04-05T20:54:43Z,3590000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT10M09.00S,2026-04-05T20:57:59.2Z,3,REGULAR,turnover,lost ball,[],1627824,,,1610612741,59,69,2026-04-05T20:58:03Z,3600000,False,,,0,,G. Yabusele lost ball TURNOVER (2 TO),"[1627824, 1628415]",1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),8-16 Right,2.0,Brooks,1628415.0,,,,,,,,,,,,,,,,,
374,PT10M09.00S,2026-04-05T20:57:59.2Z,3,REGULAR,steal,,[],1628415,,,1610612756,59,69,2026-04-05T20:58:42Z,3610000,False,,,0,,D. Brooks STEAL (1 STL),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
376,PT10M08.00S,2026-04-05T20:58:08.0Z,3,REGULAR,substitution,out,[],1631159,,,1610612756,59,69,2026-04-05T20:58:12Z,3630000,False,,,0,,SUB out: L. Miller,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT10M08.00S,2026-04-05T20:58:08.0Z,3,REGULAR,substitution,in,[],1630172,,,1610612756,59,69,2026-04-05T20:58:12Z,3640000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT09M53.00S,2026-04-05T20:58:32.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628415,13.748357424441524,14.950980392156863,1610612756,59,69,2026-04-05T20:58:38Z,3650000,False,175.0,77.0,1,left,MISS D. Brooks 19' pullup Shot,[1628415],1610612756.0,PHX,pullup,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Right,,,,,19.13,Missed,,,,,,,,,,,,,,
379,PT09M49.00S,2026-04-05T20:58:36.2Z,3,REGULAR,rebound,defensive,[],1629012,,,1610612741,59,69,2026-04-05T20:58:38Z,3660000,False,,,0,,C. Sexton REBOUND (Off:1 Def:2),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Right,,,,,,,378.0,3.0,2.0,1.0,,,,,,,,,,
380,PT09M47.00S,2026-04-05T20:58:49.8Z,3,REGULAR,foul,personal,['2freethrow'],1630224,,,1610612741,59,69,2026-04-05T20:59:00Z,3670000,False,,,0,,J. Green shooting personal FOUL (3 PF) (Sexton 2 FT),"[1630224, 1629012]",1610612756.0,PHX,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,101283.0,,,,,,,3.0,0.0,Sexton,1629012.0,,,,,,
382,PT09M47.00S,2026-04-05T20:59:13.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629012,,,1610612741,60,69,2026-04-05T20:59:13Z,3690000,False,,,0,,C. Sexton Free Throw 1 of 2 (9 PTS),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,,,Made,,,,,,,,,9.0,,,,,
383,PT09M47.00S,2026-04-05T20:59:13.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629012,,,1610612741,61,69,2026-04-05T20:59:30Z,3700000,False,,,0,,C. Sexton Free Throw 2 of 2 (10 PTS),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,,,Made,,,,,,,,,10.0,,,,,
384,PT09M33.00S,2026-04-05T20:59:42.4Z,3,REGULAR,3pt,Jump Shot,[],1630224,3.4986859395532193,95.83333333333334,1610612756,61,69,2026-04-05T20:59:47Z,3710000,False,-229.0,-20.0,1,left,MISS J. Green 3PT,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,,23.0,Missed,,,,,,,,,,,,,,
385,PT09M29.00S,2026-04-05T20:59:46.4Z,3,REGULAR,rebound,defensive,[],1627824,,,1610612741,61,69,2026-04-05T20:59:47Z,3720000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:3),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Left Corner 3,24+ Left,,,,,,,384.0,4.0,3.0,1.0,,,,,,,,,,
386,PT09M27.00S,2026-04-05T20:59:50.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630200,92.85479632063075,47.549019607843135,1610612741,63,69,2026-04-05T21:00:04Z,3730000,False,-12.0,15.0,1,right,T. Jones running finger roll Layup (17 PTS),[1630200],1610612741.0,CHI,running finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,1.92,Made,,,,,,,,,17.0,,,,,
387,PT09M27.00S,2026-04-05T20:59:55.9Z,3,REGULAR,foul,personal,['1freethrow'],1628415,,,1610612741,63,69,2026-04-05T21:00:12Z,3740000,False,,,0,,D. Brooks shooting personal FOUL (1 PF) (Jones 1 FT),"[1628415, 1630200]",1610612756.0,PHX,shooting,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,1626301.0,,,,,,,1.0,0.0,Jones,1630200.0,,,,,,
389,PT09M27.00S,2026-04-05T21:00:16.3Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1630200,,,1610612741,64,69,2026-04-05T21:00:16Z,3760000,False,,,0,,T. Jones Free Throw 1 of 1 (18 PTS),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,Made,,,,,,,,,18.0,,,,,
390,PT09M18.00S,2026-04-05T21:00:30.5Z,3,REGULAR,turnover,lost ball,[],1631109,,,1610612756,64,69,2026-04-05T21:00:37Z,3770000,False,,,0,,M. Williams lost ball TURNOVER (1 TO),"[1631109, 1630200]",1610612756.0,PHX,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Center,1.0,Jones,1630200.0,,,,,,,,,,,,,,,,,
391,PT09M18.00S,2026-04-05T21:00:30.5Z,3,REGULAR,steal,,[],1630200,,,1610612741,64,69,2026-04-05T21:00:32Z,3780000,False,,,0,,T. Jones STEAL (2 STL),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
393,PT09M06.00S,2026-04-05T21:00:42.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630171,87.07293035479631,95.09803921568627,1610612741,64,69,2026-04-05T21:00:47Z,3800000,False,225.0,69.0,1,right,MISS I. Okoro 3PT,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,,,,,23.58,Missed,,,,,,,,,,,,,,
394,PT09M04.00S,2026-04-05T21:00:44.2Z,3,REGULAR,rebound,defensive,[],1631109,,,1610612756,64,69,2026-04-05T21:00:47Z,3810000,False,,,0,,M. Williams REBOUND (Off:2 Def:2),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Right Corner 3,24+ Right,,,,,,,393.0,4.0,2.0,2.0,,,,,,,,,,
395,PT09M01.00S,2026-04-05T21:00:50.7Z,3,REGULAR,foul,personal,[],1630172,,,1610612756,64,69,2026-04-05T21:01:15Z,3820000,False,,,0,,P. Williams personal FOUL (3 PF),"[1630172, 1626164]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,101283.0,,,,,,,3.0,0.0,Booker,1626164.0,,,,,,
397,PT08M50.00S,2026-04-05T21:01:33.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,19.267411300919843,60.5392156862745,1610612756,64,69,2026-04-05T21:01:38Z,3840000,False,-53.0,129.0,1,left,MISS D. Booker 13' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,,13.9,Missed,,,,,,,,,,,,,,
398,PT08M46.00S,2026-04-05T21:01:37.9Z,3,REGULAR,rebound,defensive,[],1627824,,,1610612741,64,69,2026-04-05T21:01:38Z,3850000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:4),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,397.0,5.0,4.0,1.0,,,,,,,,,,
399,PT08M43.00S,2026-04-05T21:01:40.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630172,80.6340341655716,4.6568627450980395,1610612741,64,69,2026-04-05T21:03:36Z,3860000,False,-227.0,130.0,1,right,MISS P. Williams 26' running 3PT,[1630172],1610612741.0,CHI,running,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,,,26.11,Missed,,,,,,,,,,,,,,
400,PT08M38.00S,2026-04-05T21:01:45.9Z,3,REGULAR,rebound,defensive,[],1631109,,,1610612756,64,69,2026-04-05T21:01:51Z,3870000,False,,,0,,M. Williams REBOUND (Off:2 Def:3),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,399.0,5.0,3.0,2.0,,,,,,,,,,
401,PT08M30.00S,2026-04-05T21:01:53.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631109,6.783837056504599,47.05882352941176,1610612756,64,71,2026-04-05T21:01:57Z,3880000,False,15.0,11.0,1,left,M. Williams alley-oop Layup (8 PTS) (J. Green 2 AST),"[1631109, 1630224]",1610612756.0,PHX,alley-oop,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,1.85,Made,,,,,,,,,8.0,J. Green,1630224.0,2.0,,
403,PT08M22.00S,2026-04-05T21:02:01.3Z,3,REGULAR,turnover,lost ball,[],1629012,,,1610612741,64,71,2026-04-05T21:02:05Z,3900000,False,,,0,,C. Sexton lost ball TURNOVER (4 TO),"[1629012, 1628415]",1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Right,4.0,Brooks,1628415.0,,,,,,,,,,,,,,,,,
404,PT08M22.00S,2026-04-05T21:02:01.3Z,3,REGULAR,steal,,[],1628415,,,1610612756,64,71,2026-04-05T21:02:03Z,3910000,False,,,0,,D. Brooks STEAL (2 STL),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
405,PT08M19.00S,2026-04-05T21:02:07.0Z,3,REGULAR,turnover,out-of-bounds,[],1630224,,,1610612756,64,71,2026-04-05T21:02:27Z,3920000,False,,,0,,J. Green lost ball out-of-bounds TURNOVER (5 TO),[1630224],1610612756.0,PHX,lost ball,,,Green,J. Green,,,,,Restricted Area,0-8 Center,5.0,,,2882.0,,,,,,,,,,,,,,,,
406,PT08M19.00S,2026-04-05T21:02:15.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,64,71,2026-04-05T21:02:15Z,3930000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT08M19.00S,2026-04-05T21:04:36.8Z,3,REGULAR,substitution,out,[],1630200,,,1610612741,64,71,2026-04-05T21:04:56Z,3940000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT08M19.00S,2026-04-05T21:04:36.8Z,3,REGULAR,substitution,in,[],1642265,,,1610612741,64,71,2026-04-05T21:04:56Z,3950000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT07M55.00S,2026-04-05T21:05:39.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630172,93.51182654402102,51.71568627450981,1610612741,64,71,2026-04-05T21:05:45Z,3960000,False,9.0,8.0,1,right,MISS P. Williams driving Layup - blocked,"[1630172, 1631109]",1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,1.21,Missed,,,,,,,,,,,,,Williams,1631109.0
511,PT07M55.00S,2026-04-05T21:05:39.7Z,3,REGULAR,block,,[],1631109,,,1610612741,64,71,2026-04-05T21:20:23Z,3965000,False,,,0,,M. Williams BLOCK (1 BLK),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
410,PT07M52.00S,2026-04-05T21:05:42.7Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,64,71,2026-04-05T21:20:23Z,3970000,False,,,0,,D. Booker REBOUND (Off:0 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,409.0,2.0,2.0,0.0,,,,,,,,,,
411,PT07M40.00S,2026-04-05T21:05:54.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631109,5.732588699080158,50.0,1610612756,64,73,2026-04-05T21:05:59Z,3980000,False,0.0,1.0,1,left,M. Williams reverse DUNK (10 PTS),[1631109],1610612756.0,PHX,reverse,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,0.14,Made,,,,,,,,,10.0,,,,,
413,PT07M26.00S,2026-04-05T21:06:08.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642265,92.9862023653088,50.73529411764706,1610612741,64,73,2026-04-05T21:06:16Z,4000000,False,4.0,13.0,1,right,MISS R. Dillingham driving Layup,[1642265],1610612741.0,CHI,driving,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,,,,,1.39,Missed,,,,,,,,,,,,,,
414,PT07M24.00S,2026-04-05T21:06:10.4Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612756,64,73,2026-04-05T21:06:10Z,4010000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,413.0,2.0,2.0,0.0,,,,,,,,,,
415,PT07M18.00S,2026-04-05T21:06:22.7Z,3,REGULAR,foul,personal,[],1642265,,,1610612756,64,73,2026-04-05T21:06:30Z,4020000,False,,,0,,R. Dillingham personal FOUL (1 PF),"[1642265, 1630224]",1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,,,,101283.0,,,,,,,1.0,0.0,Green,1630224.0,,,,,,
417,PT07M18.00S,2026-04-05T21:06:27.2Z,3,REGULAR,substitution,out,[],1630692,,,1610612756,64,73,2026-04-05T21:06:32Z,4040000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT07M18.00S,2026-04-05T21:06:27.2Z,3,REGULAR,substitution,in,[],1628960,,,1610612756,64,73,2026-04-05T21:06:32Z,4050000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT07M03.00S,2026-04-05T21:06:56.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,9.806176084099869,60.049019607843135,1610612756,64,75,2026-04-05T21:07:01Z,4060000,False,-50.0,40.0,1,left,D. Brooks 6' turnaround Jump Shot (4 PTS),[1628415],1610612756.0,PHX,turnaround,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,6.4,Made,,,,,,,,,4.0,,,,,
420,PT06M47.00S,2026-04-05T21:07:12.1Z,3,REGULAR,turnover,bad pass,[],1642265,,,1610612741,64,75,2026-04-05T21:07:16Z,4070000,False,,,0,,R. Dillingham bad pass TURNOVER (1 TO),"[1642265, 1626164]",1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Mid-Range,8-16 Left,1.0,Booker,1626164.0,,,,,,,,,,,,,,,,,
421,PT06M47.00S,2026-04-05T21:07:12.1Z,3,REGULAR,steal,,[],1626164,,,1610612756,64,75,2026-04-05T21:08:05Z,4080000,False,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
422,PT06M42.00S,2026-04-05T21:07:16.9Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630224,3.3672798948751645,94.11764705882352,1610612756,64,75,2026-04-05T21:08:36Z,4090000,False,-221.0,-21.0,1,left,MISS J. Green running 3PT,[1630224],1610612756.0,PHX,running,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,,22.16,Missed,,,,,,,,,,,,,,
423,PT06M39.00S,2026-04-05T21:07:19.9Z,3,REGULAR,rebound,defensive,[],1627824,,,1610612741,64,75,2026-04-05T21:07:22Z,4100000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:5),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Left Corner 3,24+ Left,,,,,,,422.0,6.0,5.0,1.0,,,,,,,,,,
