actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
248,PT07M19.00S,2025-12-04T01:53:03.1Z,2,REGULAR,rebound,offensive,[],1641730,,,1610612751,28,37,2025-12-04T01:53:04Z,2410000,False,,,0,,N. Clowney REBOUND (Off:1 Def:2),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,,,247.0,3.0,2.0,1.0,,,,,,,,,,,,,,
249,PT07M15.00S,2025-12-04T01:53:08.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631213,92.59198423127464,2.696078431372549,1610612751,28,37,2025-12-04T01:53:16Z,2420000,False,-237.0,17.0,1,right,MISS T. Martin 3PT,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Left Corner 3,24+ Left,23.71,Missed,,,,,,,,,,,,,,,,,,
250,PT07M12.00S,2025-12-04T01:53:11.0Z,2,REGULAR,rebound,defensive,[],1641824,,,1610612741,28,37,2025-12-04T01:53:21Z,2430000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:2),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,,,249.0,3.0,2.0,1.0,,,,,,,,,,,,,,
251,PT06M57.00S,2025-12-04T01:53:25.4Z,2,REGULAR,3pt,Jump Shot,[],1641763,5.075558475689881,2.450980392156863,1610612741,28,37,2025-12-04T01:53:29Z,2440000,False,238.0,-5.0,1,left,MISS J. Phillips 3PT,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Right Corner 3,24+ Right,23.77,Missed,,,,,,,,,,,,,,,,,,
252,PT06M54.00S,2025-12-04T01:53:28.4Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612751,28,37,2025-12-04T01:53:29Z,2450000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:5),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,,,251.0,6.0,5.0,1.0,,,,,,,,,,,,,,
253,PT06M47.00S,2025-12-04T01:53:35.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,91.80354796320631,50.0,1610612751,28,39,2025-12-04T01:53:39Z,2460000,False,0.0,25.0,1,right,N. Claxton driving Layup (4 PTS) (M. Porter Jr. 2 AST),"[1629651, 1629008]",1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,2.45,Made,,,,,,,,4.0,,,,M. Porter Jr.,1629008.0,2.0,,,,
254,PT06M37.00S,2025-12-04T01:53:53.7Z,2,REGULAR,foul,personal,[],1629008,,,1610612741,28,39,2025-12-04T01:54:02Z,2470000,False,,,0,,M. Porter Jr. personal FOUL (3 PF),"[1629008, 202696]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,101283.0,,,,,,3.0,0.0,Vučević,202696.0
257,PT06M30.00S,2025-12-04T01:54:19.0Z,2,REGULAR,foul,personal,['2freethrow'],1641730,,,1610612741,28,39,2025-12-04T01:54:26Z,2490000,False,,,0,,N. Clowney shooting personal FOUL (1 PF) (Giddey 2 FT),"[1641730, 1630581]",1610612751.0,BKN,shooting,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,101283.0,,,,,,1.0,0.0,Giddey,1630581.0
259,PT06M30.00S,2025-12-04T01:54:48.3Z,2,REGULAR,freethrow,1 of 2,[],1630581,,,1610612741,29,39,2025-12-04T01:54:48Z,2510000,False,,,0,,J. Giddey Free Throw 1 of 2 (7 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
260,PT06M30.00S,2025-12-04T01:55:06.3Z,2,REGULAR,freethrow,2 of 2,[],1630581,,,1610612741,30,39,2025-12-04T01:55:06Z,2520000,False,,,0,,J. Giddey Free Throw 2 of 2 (8 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,Made,,,,,,,,8.0,,,,,,,,,,
261,PT06M21.00S,2025-12-04T01:55:23.2Z,2,REGULAR,foul,personal,[],1641824,,,1610612751,30,39,2025-12-04T01:55:31Z,2530000,False,,,0,,M. Buzelis personal FOUL (2 PF),"[1641824, 1629008]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2003.0,,,,,,2.0,0.0,Porter Jr.,1629008.0
263,PT06M16.00S,2025-12-04T01:55:41.0Z,2,REGULAR,3pt,Jump Shot,[],1629008,66.3107752956636,58.08823529411765,1610612751,30,39,2025-12-04T01:55:46Z,2550000,False,40.0,264.0,1,right,MISS M. Porter Jr. 26' 3PT,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,26.73,Missed,,,,,,,,,,,,,,,,,,
264,PT06M13.00S,2025-12-04T01:55:44.0Z,2,REGULAR,rebound,offensive,[],1641730,,,1610612751,30,39,2025-12-04T01:55:46Z,2560000,False,,,0,,N. Clowney REBOUND (Off:2 Def:2),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,,,263.0,4.0,2.0,2.0,,,,,,,,,,,,,,
265,PT06M10.00S,2025-12-04T01:55:47.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629008,92.06636005256242,49.754901960784316,1610612751,30,41,2025-12-04T01:56:46Z,2570000,False,-1.0,22.0,1,right,M. Porter Jr. driving DUNK (16 PTS) (N. Clowney 1 AST),"[1629008, 1641730]",1610612751.0,BKN,driving,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,,,,16.0,,,,N. Clowney,1641730.0,1.0,,,,
267,PT05M57.00S,2025-12-04T01:55:59.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,10.200394218134035,55.63725490196079,1610612741,30,41,2025-12-04T01:56:05Z,2590000,False,-28.0,43.0,1,left,MISS N. Vučević driving floating bank Shot,[202696],1610612741.0,CHI,driving floating bank,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,5.18,Missed,,,,,,,,,,,,,,,,,,
268,PT05M55.00S,2025-12-04T01:56:01.8Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612751,30,41,2025-12-04T01:56:05Z,2600000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:6),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,267.0,7.0,6.0,1.0,,,,,,,,,,,,,,
269,PT05M47.00S,2025-12-04T01:56:16.7Z,2,REGULAR,foul,personal,['2freethrow'],202696,,,1610612751,30,41,2025-12-04T01:56:27Z,2610000,False,,,0,,N. Vučević shooting personal FOUL (2 PF) (Claxton 2 FT),"[202696, 1629651]",1610612741.0,CHI,shooting,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1201.0,,,,,,2.0,0.0,Claxton,1629651.0
271,PT05M47.00S,2025-12-04T01:56:42.0Z,2,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,30,42,2025-12-04T01:56:42Z,2630000,False,,,0,,N. Claxton Free Throw 1 of 2 (5 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
272,PT05M47.00S,2025-12-04T01:56:43.4Z,2,REGULAR,substitution,out,[],1641763,,,1610612751,30,42,2025-12-04T01:56:47Z,2640000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M47.00S,2025-12-04T01:56:43.4Z,2,REGULAR,substitution,in,[],1630172,,,1610612751,30,42,2025-12-04T01:56:47Z,2650000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M47.00S,2025-12-04T01:56:42.0Z,2,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,30,42,2025-12-04T01:56:57Z,2660000,False,,,0,,MISS N. Claxton Free Throw 2 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
275,PT05M43.00S,2025-12-04T01:56:46.0Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,30,42,2025-12-04T01:56:57Z,2670000,False,,,0,,J. Giddey REBOUND (Off:1 Def:3),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,274.0,4.0,3.0,1.0,,,,,,,,,,,,,,
276,PT05M23.00S,2025-12-04T01:57:15.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202696,13.222733245729303,52.20588235294118,1610612741,30,42,2025-12-04T01:57:18Z,2680000,False,-11.0,72.0,1,left,MISS N. Vučević 7' turnaround Hook,[202696],1610612741.0,CHI,turnaround,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,7.26,Missed,,,,,,,,,,,,,,,,,,
277,PT05M21.00S,2025-12-04T01:57:17.3Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,30,42,2025-12-04T01:57:18Z,2690000,False,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,276.0,2.0,2.0,0.0,,,,,,,,,,,,,,
278,PT05M16.00S,2025-12-04T01:57:23.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629651,91.14651773981603,49.01960784313725,1610612751,30,44,2025-12-04T01:57:31Z,2700000,False,-5.0,31.0,1,right,N. Claxton running Layup (7 PTS),[1629651],1610612751.0,BKN,running,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,3.11,Made,,,,,,,,7.0,,,,,,,,,,
279,PT05M16.00S,2025-12-04T01:57:28.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612741,30,44,2025-12-04T01:57:28Z,2710000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M02.00S,2025-12-04T01:59:11.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,4.5499342969776615,51.9607843137255,1610612741,30,44,2025-12-04T01:59:14Z,2720000,False,-10.0,-10.0,1,left,MISS J. Giddey driving finger roll Layup,[1630581],1610612741.0,CHI,driving finger roll,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.38,Missed,,,,,,,,,,,,,,,,,,
281,PT05M00.00S,2025-12-04T01:59:13.3Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,30,44,2025-12-04T01:59:14Z,2730000,False,,,0,,N. Claxton REBOUND (Off:0 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,280.0,3.0,3.0,0.0,,,,,,,,,,,,,,
282,PT04M50.00S,2025-12-04T01:59:23.2Z,2,REGULAR,3pt,Jump Shot,[],1631213,93.77463863337714,95.09803921568627,1610612751,30,44,2025-12-04T01:59:27Z,2740000,False,225.0,6.0,1,right,MISS T. Martin 3PT,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Right Corner 3,24+ Right,22.56,Missed,,,,,,,,,,,,,,,,,,
283,PT04M48.00S,2025-12-04T01:59:25.2Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,30,44,2025-12-04T01:59:27Z,2750000,False,,,0,,J. Giddey REBOUND (Off:1 Def:4),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Right Corner 3,24+ Right,,,282.0,5.0,4.0,1.0,,,,,,,,,,,,,,
284,PT04M36.00S,2025-12-04T01:59:41.3Z,2,REGULAR,foul,personal,[],1631213,,,1610612741,30,44,2025-12-04T02:00:04Z,2760000,False,,,0,,T. Martin personal FOUL (1 PF),"[1631213, 202696]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101283.0,,,,,,1.0,0.0,Vučević,202696.0
286,PT04M36.00S,2025-12-04T02:00:03.1Z,2,REGULAR,foul,technical,['1freethrow'],1630581,,,1610612741,30,44,2025-12-04T02:00:10Z,2780000,False,,,0,,J. Giddey technical FOUL (1 Tech),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,101283.0,,,,,,0.0,1.0,,
287,PT04M36.00S,2025-12-04T02:00:11.8Z,2,REGULAR,freethrow,1 of 1,[],1629008,,,1610612741,30,45,2025-12-04T02:00:11Z,2790000,False,,,0,,M. Porter Jr. technical Free Throw 1 of 1 (17 PTS),[1629008],1610612751.0,BKN,technical,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,,,,,,,,17.0,,,,,,,,,,
288,PT04M30.00S,2025-12-04T02:00:27.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630581,4.812746386333772,50.49019607843137,1610612741,32,45,2025-12-04T02:00:33Z,2800000,False,-2.0,-7.0,1,left,J. Giddey driving DUNK (10 PTS),[1630581],1610612741.0,CHI,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,,10.0,,,,,,,,,,
289,PT04M13.00S,2025-12-04T02:00:43.5Z,2,REGULAR,2pt,Jump Shot,[],1642856,75.90341655716163,56.372549019607845,1610612751,32,45,2025-12-04T02:00:49Z,2810000,False,32.0,174.0,1,right,MISS E. Dëmin 17' Jump Shot,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Mid-Range,16-24 Center,17.69,Missed,,,,,,,,,,,,,,,,,,
290,PT04M09.00S,2025-12-04T02:00:47.5Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,32,45,2025-12-04T02:00:49Z,2820000,False,,,0,,J. Giddey REBOUND (Off:1 Def:5),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Center,,,289.0,6.0,5.0,1.0,,,,,,,,,,,,,,
291,PT03M58.00S,2025-12-04T02:00:58.9Z,2,REGULAR,3pt,Jump Shot,[],1641824,11.514454664914586,3.1862745098039214,1610612741,32,45,2025-12-04T02:01:02Z,2830000,False,234.0,56.0,1,left,MISS M. Buzelis 24' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Right Corner 3,24+ Right,24.06,Missed,,,,,,,,,,,,,,,,,,
292,PT03M56.00S,2025-12-04T02:01:00.9Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,32,45,2025-12-04T02:01:02Z,2840000,False,,,0,,N. Claxton REBOUND (Off:0 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Right Corner 3,24+ Right,,,291.0,4.0,4.0,0.0,,,,,,,,,,,,,,
294,PT03M48.00S,2025-12-04T02:01:16.1Z,2,REGULAR,substitution,out,[],1630245,,,1610612751,32,45,2025-12-04T02:01:20Z,2860000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M48.00S,2025-12-04T02:01:16.1Z,2,REGULAR,substitution,in,[],1631207,,,1610612751,32,45,2025-12-04T02:01:20Z,2870000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M48.00S,2025-12-04T02:01:25.3Z,2,REGULAR,substitution,out,[],1641824,,,1610612751,32,45,2025-12-04T02:01:32Z,2880000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M48.00S,2025-12-04T02:01:25.3Z,2,REGULAR,substitution,in,[],1641763,,,1610612751,32,45,2025-12-04T02:01:32Z,2890000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M42.00S,2025-12-04T02:01:43.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642856,91.67214191852825,47.549019607843135,1610612751,32,47,2025-12-04T02:01:47Z,2900000,False,-12.0,26.0,1,right,E. Dëmin cutting Layup (2 PTS) (N. Claxton 4 AST),"[1642856, 1629651]",1610612751.0,BKN,cutting,,,Dëmin,E. Dëmin,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,,,,2.0,,,,N. Claxton,1629651.0,4.0,,,,
300,PT03M24.00S,2025-12-04T02:02:04.5Z,2,REGULAR,foul,personal,['2freethrow'],1641730,,,1610612741,32,47,2025-12-04T02:04:05Z,2920000,False,,,0,,N. Clowney shooting personal FOUL (2 PF) (Vučević 2 FT),"[1641730, 202696]",1610612751.0,BKN,shooting,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2003.0,,,,,,2.0,0.0,Vučević,202696.0
302,PT03M24.00S,2025-12-04T02:02:28.6Z,2,REGULAR,freethrow,1 of 2,[],202696,,,1610612741,32,47,2025-12-04T02:02:28Z,2940000,False,,,0,,MISS N. Vučević Free Throw 1 of 2,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
303,PT03M24.00S,2025-12-04T02:02:28.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,32,47,2025-12-04T02:02:28Z,2950000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,302.0,,,,,,,,,,,,,,,,,
304,PT03M24.00S,2025-12-04T02:02:43.1Z,2,REGULAR,freethrow,2 of 2,[],202696,,,1610612741,33,47,2025-12-04T02:02:43Z,2960000,False,,,0,,N. Vučević Free Throw 2 of 2 (5 PTS),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
306,PT03M03.00S,2025-12-04T02:03:23.7Z,2,REGULAR,3pt,Jump Shot,[],1631213,66.70499342969777,26.715686274509803,1610612751,33,47,2025-12-04T02:03:30Z,2980000,False,-116.0,260.0,1,right,MISS T. Martin 28' 3PT,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Left Center,28.53,Missed,,,,,,,,,,,,,,,,,,
307,PT02M59.00S,2025-12-04T02:03:27.7Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,33,47,2025-12-04T02:03:33Z,2990000,False,,,0,,J. Giddey REBOUND (Off:1 Def:6),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,306.0,7.0,6.0,1.0,,,,,,,,,,,,,,
308,PT02M48.00S,2025-12-04T02:03:39.2Z,2,REGULAR,3pt,Jump Shot,[],1630581,30.962549277266753,64.4607843137255,1610612741,33,47,2025-12-04T02:03:42Z,3000000,False,-72.0,239.0,1,left,MISS J. Giddey 24' 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,24.92,Missed,,,,,,,,,,,,,,,,,,
309,PT02M44.00S,2025-12-04T02:03:41.7Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612751,33,47,2025-12-04T02:03:41Z,3010000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:7),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,308.0,8.0,7.0,1.0,,,,,,,,,,,,,,
310,PT02M34.00S,2025-12-04T02:03:57.7Z,2,REGULAR,turnover,out-of-bounds,[],1629651,,,1610612751,33,47,2025-12-04T02:04:17Z,3020000,False,,,0,,N. Claxton lost ball out-of-bounds TURNOVER (1 TO),[1629651],1610612751.0,BKN,lost ball,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,,,,2003.0,,,,,,,,,
311,PT02M34.00S,2025-12-04T02:04:13.2Z,2,REGULAR,substitution,out,[],1629008,,,1610612741,33,47,2025-12-04T02:04:31Z,3030000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M34.00S,2025-12-04T02:04:13.2Z,2,REGULAR,substitution,in,[],1630533,,,1610612741,33,47,2025-12-04T02:04:31Z,3040000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M30.00S,2025-12-04T02:04:32.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629651,,,1610612741,33,47,2025-12-04T02:04:50Z,3050000,False,,,0,,N. Claxton personal FOUL (2 PF) (Vučević 2 FT),"[1629651, 202696]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Center,,,,,,,,,,,2003.0,,,,,,2.0,0.0,Vučević,202696.0
315,PT02M30.00S,2025-12-04T02:04:57.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],202696,,,1610612741,34,47,2025-12-04T02:04:57Z,3070000,False,,,0,,N. Vučević Free Throw 1 of 2 (6 PTS),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
316,PT02M30.00S,2025-12-04T02:05:12.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],202696,,,1610612741,35,47,2025-12-04T02:05:12Z,3080000,False,,,0,,N. Vučević Free Throw 2 of 2 (7 PTS),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
317,PT02M16.00S,2025-12-04T02:05:31.2Z,2,REGULAR,foul,personal,['2freethrow'],1641763,,,1610612751,35,47,2025-12-04T02:06:00Z,3090000,False,,,0,,J. Phillips shooting personal FOUL (1 PF) (Clowney 2 FT),"[1641763, 1641730]",1610612741.0,CHI,shooting,,,Phillips,J. Phillips,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,2003.0,,,,,,1.0,0.0,Clowney,1641730.0
319,PT02M16.00S,2025-12-04T02:06:03.6Z,2,REGULAR,freethrow,1 of 2,[],1641730,,,1610612751,35,48,2025-12-04T02:06:03Z,3110000,False,,,0,,N. Clowney Free Throw 1 of 2 (1 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
320,PT02M16.00S,2025-12-04T02:06:16.6Z,2,REGULAR,freethrow,2 of 2,[],1641730,,,1610612751,35,49,2025-12-04T02:06:16Z,3120000,False,,,0,,N. Clowney Free Throw 2 of 2 (2 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
321,PT01M55.00S,2025-12-04T02:06:39.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,5.601182654402102,51.470588235294116,1610612741,37,49,2025-12-04T02:06:43Z,3130000,False,-7.0,0.0,1,left,P. Williams driving Layup (5 PTS),[1630172],1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,0.74,Made,,,,,,,,5.0,,,,,,,,,,
322,PT01M38.00S,2025-12-04T02:06:57.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,87.33574244415243,42.40196078431372,1610612751,37,49,2025-12-04T02:07:01Z,3140000,False,-38.0,67.0,1,right,MISS N. Claxton 7' turnaround Hook,[1629651],1610612751.0,BKN,turnaround,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,7.66,Missed,,,,,,,,,,,,,,,,,,
323,PT01M36.00S,2025-12-04T02:06:59.5Z,2,REGULAR,rebound,defensive,[],1630172,,,1610612741,37,49,2025-12-04T02:07:01Z,3150000,False,,,0,,P. Williams REBOUND (Off:0 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,322.0,2.0,2.0,0.0,,,,,,,,,,,,,,
324,PT01M30.00S,2025-12-04T02:07:04.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630581,4.418528252299605,49.01960784313725,1610612741,39,49,2025-12-04T02:07:09Z,3160000,False,5.0,-11.0,1,left,J. Giddey running Layup (12 PTS),[1630581],1610612741.0,CHI,running,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.2,Made,,,,,,,,12.0,,,,,,,,,,
325,PT01M25.00S,2025-12-04T02:07:12.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631207,,,1610612751,39,49,2025-12-04T02:07:18Z,3170000,False,,,0,,D. Terry personal FOUL (1 PF) (Dëmin 2 FT),"[1631207, 1642856]",1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2003.0,,,,,,1.0,0.0,Dëmin,1642856.0
327,PT01M25.00S,2025-12-04T02:07:39.8Z,2,REGULAR,freethrow,1 of 2,[],1642856,,,1610612751,39,50,2025-12-04T02:07:39Z,3190000,False,,,0,,E. Dëmin Free Throw 1 of 2 (3 PTS),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
328,PT01M25.00S,2025-12-04T02:07:40.8Z,2,REGULAR,substitution,out,[],1641763,,,1610612751,39,50,2025-12-04T02:07:50Z,3200000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT01M25.00S,2025-12-04T02:07:40.8Z,2,REGULAR,substitution,out,[],1629651,,,1610612751,39,50,2025-12-04T02:07:50Z,3220000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT01M25.00S,2025-12-04T02:07:40.8Z,2,REGULAR,substitution,in,[],1630245,,,1610612751,39,50,2025-12-04T02:07:50Z,3230000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT01M25.00S,2025-12-04T02:07:40.8Z,2,REGULAR,substitution,in,[],1642874,,,1610612751,39,50,2025-12-04T02:07:50Z,3240000,False,,,0,,SUB in: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
