actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
339,PT00M00.20S,2026-02-23T02:06:44.1Z,2,REGULAR,substitution,out,[],1629013,,,1610612741,52,52,2026-02-23T02:06:56Z,3290000,False,,,0,,SUB out: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT00M00.20S,2026-02-23T02:06:44.1Z,2,REGULAR,substitution,out,[],1628969,,,1610612741,52,52,2026-02-23T02:06:56Z,3300000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M00.20S,2026-02-23T02:06:44.1Z,2,REGULAR,substitution,in,[],1626157,,,1610612741,52,52,2026-02-23T02:06:56Z,3310000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT00M00.20S,2026-02-23T02:06:44.1Z,2,REGULAR,substitution,in,[],1630574,,,1610612741,52,52,2026-02-23T02:06:56Z,3320000,False,,,0,,SUB in: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT00M00.20S,2026-02-23T02:07:12.4Z,2,REGULAR,freethrow,3 of 3,[],1642265,,,1610612741,53,52,2026-02-23T02:07:12Z,3330000,False,,,0,,R. Dillingham Free Throw 3 of 3 (4 PTS),[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
344,PT00M00.00S,2026-02-23T02:07:21.7Z,2,REGULAR,period,end,[],0,,,1610612752,53,52,2026-02-23T02:07:21Z,3340000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2026-02-23T02:22:39.1Z,3,REGULAR,substitution,out,['startperiod'],1642265,,,1610612752,53,52,2026-02-23T02:22:55Z,3350000,False,,,0,,SUB out: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2026-02-23T02:22:39.1Z,3,REGULAR,substitution,out,['startperiod'],1630200,,,1610612752,53,52,2026-02-23T02:22:55Z,3360000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2026-02-23T02:22:39.1Z,3,REGULAR,substitution,out,['startperiod'],1631110,,,1610612752,53,52,2026-02-23T02:22:55Z,3370000,False,,,0,,SUB out: J. Sochan,[1631110],1610612752.0,NYK,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2026-02-23T02:22:39.1Z,3,REGULAR,substitution,out,['startperiod'],1630574,,,1610612752,53,52,2026-02-23T02:22:55Z,3380000,False,,,0,,SUB out: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2026-02-23T02:22:39.1Z,3,REGULAR,substitution,in,['startperiod'],1630581,,,1610612752,53,52,2026-02-23T02:22:55Z,3390000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2026-02-23T02:22:39.1Z,3,REGULAR,substitution,in,['startperiod'],1641824,,,1610612752,53,52,2026-02-23T02:22:55Z,3400000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2026-02-23T02:22:39.1Z,3,REGULAR,substitution,in,['startperiod'],1628973,,,1610612752,53,52,2026-02-23T02:22:55Z,3410000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2026-02-23T02:22:39.1Z,3,REGULAR,substitution,in,['startperiod'],1628969,,,1610612752,53,52,2026-02-23T02:22:55Z,3420000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2026-02-23T02:22:49.5Z,3,REGULAR,period,start,[],0,,,1610612752,53,52,2026-02-23T02:22:55Z,3430000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT11M34.00S,2026-02-23T02:23:14.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,5.206964520367937,52.20588235294118,1610612752,53,54,2026-02-23T02:23:18Z,3440000,False,-11.0,-4.0,1,left,O. Anunoby driving Layup (4 PTS) (J. Hart 5 AST),"[1628384, 1628404]",1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,1.16,Made,4.0,,,,,,,,,J. Hart,1628404.0,5.0,,,,
355,PT11M22.00S,2026-02-23T02:23:27.2Z,3,REGULAR,3pt,Jump Shot,[],1630188,67.36202365308804,36.27450980392157,1610612741,56,54,2026-02-23T02:23:31Z,3450000,False,-69.0,254.0,1,right,J. Smith 26' 3PT  (12 PTS) (J. Giddey 3 AST),"[1630188, 1630581]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,,,26.34,Made,12.0,,,,,,,,,J. Giddey,1630581.0,3.0,,,,
358,PT10M58.00S,2026-02-23T02:23:49.9Z,3,REGULAR,3pt,Jump Shot,[],1628404,26.10052562417871,15.441176470588236,1610612752,56,57,2026-02-23T02:23:55Z,3470000,False,173.0,193.0,1,left,J. Hart 25' 3PT  (9 PTS) (K. Towns 1 AST),"[1628404, 1626157]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,25.89,Made,9.0,,,,,,,,,K. Towns,1626157.0,1.0,,,,
360,PT10M44.00S,2026-02-23T02:24:05.0Z,3,REGULAR,3pt,Jump Shot,[],1630171,93.9060446780552,3.1862745098039214,1610612741,56,57,2026-02-23T02:24:10Z,3490000,False,-234.0,5.0,1,right,MISS I. Okoro 3PT,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,,,23.41,Missed,,,,,,,,,,,,,,,,
361,PT10M40.00S,2026-02-23T02:24:09.0Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,56,57,2026-02-23T02:24:10Z,3500000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,,,,,,,,,,360.0,1.0,1.0,0.0,,,,,,,
362,PT10M30.00S,2026-02-23T02:24:19.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,13.354139290407357,60.5392156862745,1610612752,56,57,2026-02-23T02:25:02Z,3510000,False,-53.0,73.0,1,left,MISS M. Bridges 9' fadeaway Shot,[1628969],1610612752.0,NYK,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Left,,,9.0,Missed,,,,,,,,,,,,,,,,
363,PT10M28.00S,2026-02-23T02:24:21.2Z,3,REGULAR,rebound,defensive,[],1627824,,,1610612741,56,57,2026-02-23T02:24:26Z,3520000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:8),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,362.0,9.0,8.0,1.0,,,,,,,
364,PT10M21.00S,2026-02-23T02:24:28.0Z,3,REGULAR,3pt,Jump Shot,[],1630171,94.56307490144546,2.941176470588235,1610612741,59,57,2026-02-23T02:24:34Z,3530000,False,-235.0,-1.0,1,right,I. Okoro 3PT  (12 PTS) (J. Smith 1 AST),"[1630171, 1630188]",1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,,,23.53,Made,12.0,,,,,,,,,J. Smith,1630188.0,1.0,,,,
366,PT10M03.00S,2026-02-23T02:24:45.9Z,3,REGULAR,3pt,Jump Shot,[],1628969,24.26084099868594,12.009803921568627,1610612752,59,60,2026-02-23T02:24:58Z,3550000,False,190.0,176.0,1,left,M. Bridges 25' 3PT  (6 PTS) (J. Brunson 5 AST),"[1628969, 1628973]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,25.87,Made,6.0,,,,,,,,,J. Brunson,1628973.0,5.0,,,,
369,PT09M43.00S,2026-02-23T02:25:05.4Z,3,REGULAR,turnover,bad pass,[],1627824,,,1610612741,59,60,2026-02-23T02:25:09Z,3580000,False,,,0,,G. Yabusele bad pass TURNOVER (1 TO),"[1627824, 1628969]",1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,,,,,,,Bridges,1628969.0,,
370,PT09M43.00S,2026-02-23T02:25:05.4Z,3,REGULAR,steal,,[],1628969,,,1610612752,59,60,2026-02-23T02:25:07Z,3590000,False,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
371,PT09M37.00S,2026-02-23T02:25:11.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628973,29.77989487516426,27.450980392156865,1610612752,59,63,2026-02-23T02:26:07Z,3600000,False,113.0,227.0,1,left,J. Brunson 25' 3PT running pullup (11 PTS),[1628973],1610612752.0,NYK,running pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,25.38,Made,11.0,,,,,,,,,,,,,,,
372,PT09M25.00S,2026-02-23T02:25:28.8Z,3,REGULAR,foul,personal,[],1628973,,,1610612741,59,63,2026-02-23T02:25:34Z,3610000,False,,,0,,J. Brunson personal FOUL (1 PF),"[1628973, 1630188]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Left,2530.0,,,,,1.0,0.0,Smith,1630188.0,,,,,,,,,,,
374,PT09M18.00S,2026-02-23T02:25:55.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,92.72339027595268,51.9607843137255,1610612741,59,63,2026-02-23T02:25:59Z,3630000,False,10.0,16.0,1,right,MISS J. Giddey driving Layup,[1630581],1610612741.0,CHI,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,1.87,Missed,,,,,,,,,,,,,,,,
375,PT09M17.00S,2026-02-23T02:25:56.3Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,59,63,2026-02-23T02:25:59Z,3640000,False,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,,374.0,2.0,2.0,0.0,,,,,,,
376,PT09M08.00S,2026-02-23T02:26:05.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,7.046649145860711,50.98039215686274,1610612752,59,65,2026-02-23T02:26:08Z,3650000,False,-5.0,14.0,1,left,O. Anunoby driving finger roll Layup (6 PTS),[1628384],1610612752.0,NYK,driving finger roll,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,1.45,Made,6.0,,,,,,,,,,,,,,,
377,PT09M08.00S,2026-02-23T02:26:10.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,59,65,2026-02-23T02:26:10Z,3660000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT08M55.00S,2026-02-23T02:27:59.2Z,3,REGULAR,turnover,out-of-bounds,[],1630171,,,1610612741,59,65,2026-02-23T02:31:37Z,3665000,False,,,0,,I. Okoro lost ball out-of-bounds TURNOVER (1 TO),[1630171],1610612741.0,CHI,lost ball,,,Okoro,I. Okoro,,,,,Mid-Range,8-16 Left,1628953.0,1.0,,,,,,,,,,,,,,,,,,
378,PT08M55.00S,2026-02-23T02:29:48.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,59,65,2026-02-23T02:33:26Z,3670000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT08M43.00S,2026-02-23T02:33:02.9Z,3,REGULAR,foul,personal,[],1641824,,,1610612752,59,65,2026-02-23T02:33:23Z,3700000,False,,,0,,M. Buzelis personal FOUL (3 PF),"[1641824, 1626157]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,16-24 Center,202027.0,,,,,3.0,0.0,Towns,1626157.0,,,,,,,,,,,
385,PT08M41.00S,2026-02-23T02:33:28.4Z,3,REGULAR,turnover,lost ball,[],1626157,,,1610612752,59,65,2026-02-23T02:35:08Z,3720000,False,,,0,,K. Towns lost ball TURNOVER (1 TO),"[1626157, 1630581]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Center,,1.0,,,,,,,,,,,,,,,Giddey,1630581.0,,
386,PT08M41.00S,2026-02-23T02:33:28.4Z,3,REGULAR,steal,,[],1630581,,,1610612741,59,65,2026-02-23T02:33:30Z,3730000,False,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
387,PT08M36.00S,2026-02-23T02:33:31.1Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627824,93.77463863337714,49.754901960784316,1610612741,61,65,2026-02-23T02:35:27Z,3740000,False,-1.0,6.0,1,right,G. Yabusele running DUNK (11 PTS) (J. Giddey 4 AST),"[1627824, 1630581]",1610612741.0,CHI,running,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,0.61,Made,11.0,,,,,,,,,J. Giddey,1630581.0,4.0,,,,
389,PT08M11.00S,2026-02-23T02:33:50.8Z,3,REGULAR,3pt,Jump Shot,[],1628384,4.681340341655716,95.83333333333334,1610612752,61,65,2026-02-23T02:33:55Z,3760000,False,-229.0,-8.0,1,left,MISS O. Anunoby 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,22.94,Missed,,,,,,,,,,,,,,,,
390,PT08M09.00S,2026-02-23T02:33:52.8Z,3,REGULAR,rebound,defensive,[],1641824,,,1610612741,61,65,2026-02-23T02:33:55Z,3770000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,,,,,,,,,,389.0,1.0,1.0,0.0,,,,,,,
391,PT07M55.00S,2026-02-23T02:34:07.7Z,3,REGULAR,turnover,lost ball,[],1641824,,,1610612741,61,65,2026-02-23T02:34:12Z,3780000,False,,,0,,M. Buzelis lost ball TURNOVER (2 TO),"[1641824, 1628384]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,,,,,,,,,,,,Anunoby,1628384.0,,
392,PT07M55.00S,2026-02-23T02:34:07.7Z,3,REGULAR,steal,,[],1628384,,,1610612752,61,65,2026-02-23T02:34:09Z,3790000,False,,,0,,O. Anunoby STEAL (2 STL),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
393,PT07M49.00S,2026-02-23T02:34:13.8Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628973,33.459264126149804,45.83333333333333,1610612752,61,65,2026-02-23T02:36:44Z,3800000,False,21.0,262.0,1,left,MISS J. Brunson 26' running pullup 3PT,[1628973],1610612752.0,NYK,running pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,26.28,Missed,,,,,,,,,,,,,,,,
394,PT07M45.00S,2026-02-23T02:34:17.8Z,3,REGULAR,rebound,defensive,[],1627824,,,1610612741,61,65,2026-02-23T02:34:20Z,3810000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:9),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Center,,,,,,,,,,393.0,10.0,9.0,1.0,,,,,,,
395,PT07M27.00S,2026-02-23T02:34:34.3Z,3,REGULAR,3pt,Jump Shot,[],1641824,70.12155059132719,25.98039215686275,1610612741,61,65,2026-02-23T02:34:42Z,3820000,False,-120.0,228.0,1,right,MISS M. Buzelis 25' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,,,25.81,Missed,,,,,,,,,,,,,,,,
396,PT07M22.00S,2026-02-23T02:34:39.3Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,61,65,2026-02-23T02:35:10Z,3830000,False,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,395.0,3.0,3.0,0.0,,,,,,,
397,PT07M19.00S,2026-02-23T02:34:46.7Z,3,REGULAR,foul,offensive,[],1626157,,,1610612752,61,65,2026-02-23T02:34:55Z,3840000,False,,,0,,K. Towns charge offensive FOUL (3 PF),"[1626157, 1630188]",1610612752.0,NYK,charge,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,1628953.0,,,,,3.0,0.0,Smith,1630188.0,,,,,,,,,,,
399,PT07M19.00S,2026-02-23T02:34:46.7Z,3,REGULAR,turnover,offensive foul,[],1626157,,,1610612752,61,65,2026-02-23T02:34:46Z,3860000,False,,,0,,K. Towns offensive foul TURNOVER (2 TO),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,1628953.0,2.0,,,,,,,,,,,,,,,,,,
400,PT07M19.00S,2026-02-23T02:34:57.8Z,3,REGULAR,substitution,out,[],1641824,,,1610612741,61,65,2026-02-23T02:35:07Z,3870000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT07M19.00S,2026-02-23T02:34:57.8Z,3,REGULAR,substitution,in,[],1630172,,,1610612741,61,65,2026-02-23T02:35:07Z,3880000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT07M08.00S,2026-02-23T02:35:20.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630172,83.13074901445466,96.07843137254902,1610612741,61,65,2026-02-23T02:35:30Z,3890000,False,230.0,106.0,1,right,MISS P. Williams 25' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,25.37,Missed,,,,,,,,,,,,,,,,
403,PT07M07.00S,2026-02-23T02:35:21.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,61,65,2026-02-23T02:35:30Z,3900000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,402.0,,,,,,,,,,
405,PT06M53.00S,2026-02-23T02:35:44.7Z,3,REGULAR,2pt,Jump Shot,[],1628973,20.97568988173456,19.607843137254903,1610612752,61,67,2026-02-23T02:38:47Z,3920000,False,152.0,145.0,1,left,J. Brunson 20' step back Jump Shot (13 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,,,20.99,Made,13.0,,,,,,,,,,,,,,,
406,PT06M46.00S,2026-02-23T02:35:54.6Z,3,REGULAR,foul,offensive,[],1630188,,,1610612741,61,67,2026-02-23T02:36:04Z,3930000,False,,,0,,J. Smith charge offensive FOUL (3 PF),"[1630188, 1626157]",1610612741.0,CHI,charge,,,Smith,J. Smith,,,,,Mid-Range,16-24 Center,2530.0,,,,,3.0,0.0,Towns,1626157.0,,,,,,,,,,,
408,PT06M46.00S,2026-02-23T02:35:54.6Z,3,REGULAR,turnover,offensive foul,[],1630188,,,1610612741,61,67,2026-02-23T02:35:54Z,3950000,False,,,0,,J. Smith offensive foul TURNOVER (2 TO),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Mid-Range,16-24 Center,2530.0,2.0,,,,,,,,,,,,,,,,,,
409,PT06M46.00S,2026-02-23T02:36:04.9Z,3,REGULAR,substitution,out,[],1630188,,,1610612752,61,67,2026-02-23T02:36:08Z,3960000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M46.00S,2026-02-23T02:36:04.9Z,3,REGULAR,substitution,in,[],1630208,,,1610612752,61,67,2026-02-23T02:36:08Z,3970000,False,,,0,,SUB in: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M40.00S,2026-02-23T02:36:30.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,32.53942181340342,38.970588235294116,1610612752,61,67,2026-02-23T02:39:21Z,3980000,False,55.0,253.0,1,left,MISS J. Brunson 25' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,25.93,Missed,,,,,,,,,,,,,,,,
412,PT06M38.00S,2026-02-23T02:36:32.0Z,3,REGULAR,rebound,defensive,[],1627824,,,1610612741,61,67,2026-02-23T02:39:21Z,3990000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:10),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Center,,,,,,,,,,411.0,11.0,10.0,1.0,,,,,,,
413,PT06M26.00S,2026-02-23T02:36:37.9Z,3,REGULAR,turnover,traveling,[],1630172,,,1610612741,61,67,2026-02-23T02:36:42Z,4000000,False,,,0,,P. Williams traveling TURNOVER (1 TO),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,202027.0,1.0,,,,,,,,,,,,,,,,,,
414,PT06M11.00S,2026-02-23T02:37:04.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628969,20.318659658344284,29.166666666666668,1610612752,61,69,2026-02-23T02:37:09Z,4010000,False,104.0,138.0,1,left,M. Bridges 17' pullup Jump Shot (8 PTS) (K. Towns 2 AST),"[1628969, 1626157]",1610612752.0,NYK,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,,,17.33,Made,8.0,,,,,,,,,K. Towns,1626157.0,2.0,,,,
416,PT05M51.00S,2026-02-23T02:37:25.9Z,3,REGULAR,3pt,Jump Shot,[],1630581,75.1149802890933,14.215686274509803,1610612741,61,69,2026-02-23T02:40:01Z,4030000,False,-179.0,181.0,1,right,MISS J. Giddey 25' pullup 3PT,[1630581],1610612741.0,CHI,pullup,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,25.48,Missed,,,,,,,,,,,,,,,,
417,PT05M47.00S,2026-02-23T02:37:28.7Z,3,REGULAR,rebound,offensive,[],1630171,,,1610612741,61,69,2026-02-23T02:37:28Z,4040000,False,,,0,,I. Okoro REBOUND (Off:2 Def:1),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,416.0,3.0,1.0,2.0,,,,,,,
418,PT05M46.00S,2026-02-23T02:37:29.9Z,3,REGULAR,turnover,bad pass,[],1630171,,,1610612741,61,69,2026-02-23T02:37:35Z,4050000,False,,,0,,I. Okoro bad pass TURNOVER (2 TO),"[1630171, 1626157]",1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,,,,,,,,,,,,Towns,1626157.0,,
419,PT05M46.00S,2026-02-23T02:37:29.9Z,3,REGULAR,steal,,[],1626157,,,1610612752,61,69,2026-02-23T02:37:57Z,4060000,False,,,0,,K. Towns STEAL (2 STL),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
420,PT05M42.00S,2026-02-23T02:37:34.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628973,6.915243101182654,51.71568627450981,1610612752,61,71,2026-02-23T02:37:41Z,4070000,False,-9.0,13.0,1,left,J. Brunson running finger roll Layup (15 PTS) (M. Bridges 3 AST),"[1628973, 1628969]",1610612752.0,NYK,running finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,1.52,Made,15.0,,,,,,,,,M. Bridges,1628969.0,3.0,,,,
422,PT05M19.00S,2026-02-23T02:37:59.1Z,3,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612741,61,71,2026-02-23T02:38:05Z,4090000,False,,,0,,J. Hart shooting personal FOUL (1 PF) (Giddey 2 FT),"[1628404, 1630581]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,1628953.0,,,,,1.0,0.0,Giddey,1630581.0,,,,,,,,,,,
424,PT05M19.00S,2026-02-23T02:38:28.8Z,3,REGULAR,freethrow,1 of 2,[],1630581,,,1610612741,62,71,2026-02-23T02:38:28Z,4110000,False,,,0,,J. Giddey Free Throw 1 of 2 (3 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
425,PT05M19.00S,2026-02-23T02:38:29.8Z,3,REGULAR,substitution,out,[],1627824,,,1610612741,62,71,2026-02-23T02:38:42Z,4120000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M19.00S,2026-02-23T02:38:29.8Z,3,REGULAR,substitution,out,[],1628969,,,1610612741,62,71,2026-02-23T02:38:42Z,4130000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M19.00S,2026-02-23T02:38:29.8Z,3,REGULAR,substitution,out,[],1626157,,,1610612741,62,71,2026-02-23T02:38:42Z,4140000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M19.00S,2026-02-23T02:38:29.8Z,3,REGULAR,substitution,in,[],1642265,,,1610612741,62,71,2026-02-23T02:38:42Z,4150000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
