actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
175,PT12M00.00S,2025-11-05T01:37:52.9Z,2,REGULAR,substitution,out,['startperiod'],1642845,,,1610612741,27,45,2025-11-05T01:38:12Z,1740000,False,,,0,,SUB out: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2025-11-05T01:37:52.9Z,2,REGULAR,substitution,in,['startperiod'],1628989,,,1610612741,27,45,2025-11-05T01:38:12Z,1750000,False,,,0,,SUB in: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2025-11-05T01:37:52.9Z,2,REGULAR,substitution,in,['startperiod'],1641763,,,1610612741,27,45,2025-11-05T01:38:12Z,1760000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2025-11-05T01:37:52.9Z,2,REGULAR,substitution,in,['startperiod'],1630178,,,1610612741,27,45,2025-11-05T01:38:12Z,1770000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2025-11-05T01:37:52.9Z,2,REGULAR,substitution,in,['startperiod'],1641737,,,1610612741,27,45,2025-11-05T01:38:12Z,1780000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2025-11-05T01:38:23.3Z,2,REGULAR,period,start,[],0,,,1610612741,27,45,2025-11-05T01:38:23Z,1790000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT11M42.00S,2025-11-05T01:38:41.0Z,2,REGULAR,turnover,out-of-bounds,[],1628989,,,1610612741,27,45,2025-11-05T01:38:53Z,1800000,False,,,0,,K. Huerter bad pass out-of-bounds TURNOVER (2 TO),[1628989],1610612741.0,CHI,bad pass,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Center,1627524.0,,,,,,,2.0,,,,,,,,,,,,
182,PT11M26.00S,2025-11-05T01:39:01.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629656,67.09921156373193,34.55882352941176,1610612755,27,45,2025-11-05T01:39:06Z,1810000,False,-77.0,257.0,1,right,MISS Q. Grimes 26' 3PT,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,26.82,,,,,,,,,
183,PT11M24.00S,2025-11-05T01:39:03.0Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,27,45,2025-11-05T01:39:06Z,1820000,False,,,0,,J. Giddey REBOUND (Off:2 Def:2),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,182.0,4.0,2.0,2.0,,,,,
184,PT11M17.00S,2025-11-05T01:39:13.5Z,2,REGULAR,foul,personal,['2freethrow'],1642272,,,1610612741,27,45,2025-11-05T01:39:37Z,1830000,False,,,0,,J. McCain shooting personal FOUL (1 PF) (Giddey 2 FT),"[1642272, 1630581]",1610612755.0,PHI,shooting,,,McCain,J. McCain,,,,,In The Paint (Non-RA),0-8 Center,1627524.0,1.0,0.0,Giddey,1630581.0,,,,,,,,,,,,,,,
186,PT11M17.00S,2025-11-05T01:39:39.4Z,2,REGULAR,freethrow,1 of 2,[],1630581,,,1610612741,28,45,2025-11-05T01:39:39Z,1850000,False,,,0,,J. Giddey Free Throw 1 of 2 (10 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
187,PT11M17.00S,2025-11-05T01:39:48.4Z,2,REGULAR,freethrow,2 of 2,[],1630581,,,1610612741,29,45,2025-11-05T01:39:48Z,1860000,False,,,0,,J. Giddey Free Throw 2 of 2 (11 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
188,PT10M59.00S,2025-11-05T01:40:07.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,81.02825229960578,51.225490196078425,1610612755,29,47,2025-11-05T01:40:12Z,1870000,False,6.0,126.0,1,right,T. Maxey 12' turnaround fadeaway Jump Shot (14 PTS),[1630178],1610612755.0,PHI,turnaround fadeaway,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,14.0,,,,12.59,,,,,,,,,
189,PT10M33.00S,2025-11-05T01:40:32.1Z,2,REGULAR,3pt,Jump Shot,[],1630188,9.937582128777924,5.392156862745098,1610612741,32,47,2025-11-05T01:40:37Z,1880000,False,223.0,41.0,1,left,J. Smith 3PT  (6 PTS) (J. Giddey 4 AST),"[1630188, 1630581]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Right Corner 3,24+ Right,,,,,,Made,6.0,,,,22.67,,,,,J. Giddey,1630581.0,4.0,,
191,PT10M28.00S,2025-11-05T01:40:42.4Z,2,REGULAR,foul,personal,[],1628989,,,1610612755,32,47,2025-11-05T01:41:01Z,1900000,False,,,0,,K. Huerter personal FOUL (1 PF),"[1628989, 1629656]",1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Left,1629178.0,1.0,0.0,Grimes,1629656.0,,,,,,,,,,,,,,,
193,PT10M17.00S,2025-11-05T01:41:09.1Z,2,REGULAR,3pt,Jump Shot,[],1642272,93.11760840998686,96.07843137254902,1610612755,32,47,2025-11-05T01:41:12Z,1920000,False,230.0,12.0,1,right,MISS J. McCain 3PT,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,23.07,,,,,,,,,
194,PT10M15.00S,2025-11-05T01:41:11.1Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612741,32,47,2025-11-05T01:41:12Z,1930000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,193.0,1.0,1.0,0.0,,,,,
195,PT10M11.00S,2025-11-05T01:41:15.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630581,6.1268068331143235,52.450980392156865,1610612741,34,47,2025-11-05T01:41:22Z,1940000,False,-12.0,5.0,1,left,J. Giddey running finger roll Layup (13 PTS) (K. Huerter 2 AST),"[1630581, 1628989]",1610612741.0,CHI,running finger roll,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,Made,13.0,,,,1.33,,,,,K. Huerter,1628989.0,2.0,,
197,PT10M03.00S,2025-11-05T01:41:23.4Z,2,REGULAR,2pt,Jump Shot,[],1630178,83.919185282523,77.45098039215686,1610612755,34,49,2025-11-05T01:41:27Z,1960000,False,137.0,99.0,1,right,T. Maxey 16' step back Jump Shot (16 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Right,,,,,,Made,16.0,,,,16.91,,,,,,,,,
198,PT09M40.00S,2025-11-05T01:41:47.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,14.668199737187912,53.431372549019606,1610612741,34,49,2025-11-05T01:41:52Z,1970000,False,-17.0,85.0,1,left,MISS J. Giddey 8' fadeaway Shot,[1630581],1610612741.0,CHI,fadeaway,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,8.71,,,,,,,,,
199,PT09M38.00S,2025-11-05T01:41:49.2Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612755,34,49,2025-11-05T01:41:52Z,1980000,False,,,0,,T. Watford REBOUND (Off:0 Def:2),[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,198.0,2.0,2.0,0.0,,,,,
200,PT09M33.00S,2025-11-05T01:41:53.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629656,93.11760840998686,48.529411764705884,1610612755,34,51,2025-11-05T01:42:00Z,1990000,False,-7.0,12.0,1,right,Q. Grimes running Layup (6 PTS) (T. Watford 1 AST),"[1629656, 1630570]",1610612755.0,PHI,running,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,,,,1.43,,,,,T. Watford,1630570.0,1.0,,
202,PT09M24.00S,2025-11-05T01:42:02.4Z,2,REGULAR,3pt,Jump Shot,[],1630188,29.911300919842315,71.56862745098039,1610612741,37,51,2025-11-05T01:42:08Z,2010000,False,-108.0,229.0,1,left,J. Smith 25' 3PT  (9 PTS) (D. Terry 1 AST),"[1630188, 1631207]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,Made,9.0,,,,25.28,,,,,D. Terry,1631207.0,1.0,,
204,PT09M09.00S,2025-11-05T01:42:18.0Z,2,REGULAR,3pt,Jump Shot,[],1630178,66.04796320630749,34.80392156862745,1610612755,37,54,2025-11-05T01:43:17Z,2030000,False,-76.0,267.0,1,right,T. Maxey 27' 3PT pullup (19 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,,Made,19.0,,,,27.72,,,,,,,,,
205,PT09M09.00S,2025-11-05T01:42:23.3Z,2,REGULAR,foul,personal,['1freethrow'],1631207,,,1610612755,37,54,2025-11-05T01:42:57Z,2040000,False,,,0,,D. Terry shooting personal FOUL (2 PF) (Maxey 1 FT),"[1631207, 1630178]",1610612741.0,CHI,shooting,,,Terry,D. Terry,,,,,Above the Break 3,24+ Center,1629178.0,2.0,0.0,Maxey,1630178.0,,,,,,,,,,,,,,,
207,PT09M09.00S,2025-11-05T01:42:34.0Z,2,REGULAR,substitution,out,[],1630581,,,1610612755,37,54,2025-11-05T01:42:40Z,2060000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M09.00S,2025-11-05T01:42:34.0Z,2,REGULAR,substitution,out,[],1630570,,,1610612755,37,54,2025-11-05T01:42:40Z,2070000,False,,,0,,SUB out: T. Watford,[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M09.00S,2025-11-05T01:42:34.0Z,2,REGULAR,substitution,in,[],1630200,,,1610612755,37,54,2025-11-05T01:42:40Z,2080000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M09.00S,2025-11-05T01:42:34.0Z,2,REGULAR,substitution,in,[],1626162,,,1610612755,37,54,2025-11-05T01:42:40Z,2090000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M09.00S,2025-11-05T01:42:57.8Z,2,REGULAR,freethrow,1 of 1,[],1630178,,,1610612755,37,55,2025-11-05T01:42:57Z,2100000,False,,,0,,T. Maxey Free Throw 1 of 1 (20 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
212,PT08M57.00S,2025-11-05T01:43:11.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,5.732588699080158,53.431372549019606,1610612741,37,55,2025-11-05T01:43:20Z,2110000,False,-17.0,1.0,1,left,MISS K. Huerter driving Layup - blocked,"[1628989, 1641737]",1610612741.0,CHI,driving,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,1.73,,,,,,,,Bona,1641737.0
213,PT08M57.00S,2025-11-05T01:43:11.5Z,2,REGULAR,block,,[],1641737,,,1610612741,37,55,2025-11-05T01:43:13Z,2120000,False,,,0,,A. Bona BLOCK (1 BLK),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
214,PT08M57.00S,2025-11-05T01:43:11.5Z,2,REGULAR,rebound,defensive,[],1641737,,,1610612755,37,55,2025-11-05T01:43:20Z,2130000,False,,,0,,A. Bona REBOUND (Off:1 Def:2),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,212.0,3.0,2.0,1.0,,,,,
215,PT08M43.00S,2025-11-05T01:43:24.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642272,86.02168199737189,50.245098039215684,1610612755,37,55,2025-11-05T01:43:27Z,2140000,False,1.0,79.0,1,right,MISS J. McCain 7' turnaround fadeaway Shot,[1642272],1610612755.0,PHI,turnaround fadeaway,,,McCain,J. McCain,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,7.89,,,,,,,,,
216,PT08M41.00S,2025-11-05T01:43:26.0Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,37,55,2025-11-05T01:43:27Z,2150000,False,,,0,,J. Smith REBOUND (Off:0 Def:2),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,215.0,2.0,2.0,0.0,,,,,
217,PT08M35.00S,2025-11-05T01:43:36.2Z,2,REGULAR,foul,personal,[],1642272,,,1610612741,37,55,2025-11-05T01:44:17Z,2160000,False,,,0,,J. McCain personal FOUL (2 PF),"[1642272, 1630188]",1610612755.0,PHI,,,,McCain,J. McCain,,,,,Restricted Area,0-8 Center,1629178.0,2.0,0.0,Smith,1630188.0,,,,,,,,,,,,,,,
219,PT08M35.00S,2025-11-05T01:44:05.1Z,2,REGULAR,substitution,out,[],1642272,,,1610612741,37,55,2025-11-05T01:44:18Z,2180000,False,,,0,,SUB out: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M35.00S,2025-11-05T01:44:05.1Z,2,REGULAR,substitution,in,[],1642845,,,1610612741,37,55,2025-11-05T01:44:18Z,2190000,False,,,0,,SUB in: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M31.00S,2025-11-05T01:44:51.4Z,2,REGULAR,foul,personal,[],1626162,,,1610612741,37,55,2025-11-05T01:44:58Z,2200000,False,,,0,,K. Oubre Jr. personal FOUL (3 PF),"[1626162, 1630200]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,1629178.0,3.0,0.0,Jones,1630200.0,,,,,,,,,,,,,,,
223,PT08M24.00S,2025-11-05T01:45:12.5Z,2,REGULAR,2pt,Jump Shot,[],1630200,6.1268068331143235,66.42156862745098,1610612741,37,55,2025-11-05T01:45:20Z,2220000,False,-82.0,5.0,1,left,MISS T. Jones 8' driving floating Shot - blocked,"[1630200, 1630178]",1610612741.0,CHI,driving floating,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,8.23,,,,,,,,Maxey,1630178.0
224,PT08M24.00S,2025-11-05T01:45:12.5Z,2,REGULAR,block,,[],1630178,,,1610612741,37,55,2025-11-05T01:45:15Z,2230000,False,,,0,,T. Maxey BLOCK (1 BLK),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
225,PT08M24.00S,2025-11-05T01:45:12.5Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,37,55,2025-11-05T01:45:40Z,2240000,False,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,223.0,1.0,1.0,0.0,,,,,
235,PT08M24.00S,2025-11-05T01:45:14.9Z,2,REGULAR,turnover,out-of-bounds,[],1630178,,,1610612755,37,55,2025-11-05T01:45:59Z,2245000,False,,,0,,T. Maxey lost ball out-of-bounds TURNOVER (1 TO),[1630178],1610612755.0,PHI,lost ball,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,1627524.0,,,,,,,1.0,,,,,,,,,,,,
227,PT08M21.00S,2025-11-05T01:45:37.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630188,26.757555847568987,84.06862745098039,1610612741,37,55,2025-11-05T01:45:59Z,2260000,False,-170.0,199.0,1,left,MISS J. Smith 26' 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,26.19,,,,,,,,,
228,PT08M18.00S,2025-11-05T01:45:40.5Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,37,55,2025-11-05T01:45:40Z,2270000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,227.0,1.0,1.0,0.0,,,,,
229,PT08M12.00S,2025-11-05T01:45:46.2Z,2,REGULAR,turnover,lost ball,[],1630178,,,1610612755,37,55,2025-11-05T01:46:14Z,2280000,False,,,0,,T. Maxey lost ball TURNOVER (2 TO),"[1630178, 1630200]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,,,,,,,,2.0,Jones,1630200.0,,,,,,,,,,
230,PT08M12.00S,2025-11-05T01:45:46.2Z,2,REGULAR,steal,,[],1630200,,,1610612741,37,55,2025-11-05T01:45:49Z,2290000,False,,,0,,T. Jones STEAL (2 STL),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
231,PT08M07.00S,2025-11-05T01:45:51.0Z,2,REGULAR,turnover,lost ball,[],1630188,,,1610612741,37,55,2025-11-05T01:46:17Z,2300000,False,,,0,,J. Smith lost ball TURNOVER (1 TO),"[1630188, 1630178]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Mid-Range,16-24 Left Center,,,,,,,,1.0,Maxey,1630178.0,,,,,,,,,,
232,PT08M07.00S,2025-11-05T01:45:51.0Z,2,REGULAR,steal,,[],1630178,,,1610612755,37,55,2025-11-05T01:45:52Z,2310000,False,,,0,,T. Maxey STEAL (1 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
233,PT08M04.00S,2025-11-05T01:45:55.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642845,92.85479632063075,49.26470588235294,1610612755,37,55,2025-11-05T01:46:30Z,2320000,False,-4.0,15.0,1,right,MISS V. Edgecombe alley-oop DUNK,[1642845],1610612755.0,PHI,alley-oop,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,1.52,,,,,,,,,
234,PT08M02.00S,2025-11-05T01:45:56.6Z,2,REGULAR,rebound,offensive,[],1642845,,,1610612755,37,55,2025-11-05T01:45:56Z,2330000,False,,,0,,V. Edgecombe REBOUND (Off:2 Def:1),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,233.0,3.0,1.0,2.0,,,,,
236,PT08M02.00S,2025-11-05T01:46:01.0Z,2,REGULAR,foul,personal,['2freethrow'],1631207,,,1610612755,37,55,2025-11-05T01:46:27Z,2340000,False,,,0,,D. Terry shooting personal FOUL (3 PF) (Oubre Jr. 2 FT),"[1631207, 1626162]",1610612741.0,CHI,shooting,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,1629178.0,3.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,
238,PT08M02.00S,2025-11-05T01:46:28.0Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1626162,,,1610612755,37,56,2025-11-05T01:46:28Z,2360000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (8 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
239,PT08M02.00S,2025-11-05T01:46:28.6Z,2,REGULAR,substitution,out,[],1631207,,,1610612755,37,56,2025-11-05T01:46:42Z,2370000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT08M02.00S,2025-11-05T01:46:28.6Z,2,REGULAR,substitution,out,[],1628989,,,1610612755,37,56,2025-11-05T01:46:42Z,2380000,False,,,0,,SUB out: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT08M02.00S,2025-11-05T01:46:28.6Z,2,REGULAR,substitution,out,[],1630188,,,1610612755,37,56,2025-11-05T01:46:42Z,2390000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT08M02.00S,2025-11-05T01:46:28.6Z,2,REGULAR,substitution,in,[],202696,,,1610612755,37,56,2025-11-05T01:46:42Z,2400000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT08M02.00S,2025-11-05T01:46:28.6Z,2,REGULAR,substitution,in,[],1641824,,,1610612755,37,56,2025-11-05T01:46:42Z,2410000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT08M02.00S,2025-11-05T01:46:28.6Z,2,REGULAR,substitution,in,[],1630171,,,1610612755,37,56,2025-11-05T01:46:42Z,2420000,False,,,0,,SUB in: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT08M02.00S,2025-11-05T01:46:52.0Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1626162,,,1610612755,37,57,2025-11-05T01:46:52Z,2430000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (9 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
246,PT07M48.00S,2025-11-05T01:47:08.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,7.046649145860711,51.9607843137255,1610612741,37,57,2025-11-05T01:47:13Z,2440000,False,-10.0,14.0,1,left,MISS M. Buzelis driving finger roll Layup,[1641824],1610612741.0,CHI,driving finger roll,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,1.68,,,,,,,,,
247,PT07M46.00S,2025-11-05T01:47:10.1Z,2,REGULAR,rebound,defensive,[],1642845,,,1610612755,37,57,2025-11-05T01:47:10Z,2450000,False,,,0,,V. Edgecombe REBOUND (Off:2 Def:2),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,246.0,4.0,2.0,2.0,,,,,
248,PT07M42.00S,2025-11-05T01:47:13.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629656,70.38436268068331,25.0,1610612755,37,57,2025-11-05T01:50:31Z,2460000,False,-125.0,226.0,1,right,MISS Q. Grimes 25' running 3PT,[1629656],1610612755.0,PHI,running,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,25.82,,,,,,,,,
249,PT07M39.00S,2025-11-05T01:47:16.8Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,37,57,2025-11-05T01:47:19Z,2470000,False,,,0,,N. Vučević REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,248.0,1.0,1.0,0.0,,,,,
250,PT07M20.00S,2025-11-05T01:47:35.5Z,2,REGULAR,3pt,Jump Shot,[],202696,18.084756898817346,91.42156862745098,1610612741,37,57,2025-11-05T01:47:38Z,2480000,False,-207.0,117.0,1,left,MISS N. Vučević 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,23.81,,,,,,,,,
251,PT07M18.00S,2025-11-05T01:47:37.5Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,37,57,2025-11-05T01:47:38Z,2490000,False,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,250.0,2.0,2.0,0.0,,,,,
252,PT07M15.00S,2025-11-05T01:47:40.7Z,2,REGULAR,turnover,lost ball,[],1630178,,,1610612755,37,57,2025-11-05T01:47:45Z,2500000,False,,,0,,T. Maxey lost ball TURNOVER (3 TO),"[1630178, 1641763]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,,,,,,3.0,Phillips,1641763.0,,,,,,,,,,
253,PT07M15.00S,2025-11-05T01:47:40.7Z,2,REGULAR,steal,,[],1641763,,,1610612741,37,57,2025-11-05T01:47:42Z,2510000,False,,,0,,J. Phillips STEAL (1 STL),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
254,PT07M13.00S,2025-11-05T01:47:45.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1630200,7.046649145860711,52.69607843137255,1610612741,39,57,2025-11-05T01:52:01Z,2520000,False,-13.0,14.0,1,left,T. Jones running Layup (2 PTS) (I. Okoro 2 AST),"[1630200, 1630171]",1610612741.0,CHI,running,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,1.92,,,,,I. Okoro,1630171.0,2.0,,
256,PT07M13.00S,2025-11-05T01:47:52.9Z,2,REGULAR,violation,defensive goaltending,[],1626162,,,1610612741,39,57,2025-11-05T01:47:58Z,2540000,False,,,0,,K. Oubre Jr. defensive goaltending VIOLATION,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,1629178.0,,,,,,,,,,,,,,,,,,,
