actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
85,PT05M14.00S,2025-12-28T01:22:23.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631157,93.38042049934296,44.85294117647059,1610612749,16,15,2025-12-28T01:31:00Z,850000,False,-26.0,10.0,1,right,MISS R. Rollins running Layup,[1631157],1610612749.0,MIL,running,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,2.75,Missed,,,,,,,,,,,,,,,,,,
87,PT05M12.00S,2025-12-28T01:22:25.6Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,16,15,2025-12-28T01:22:29Z,870000,False,,,0,,J. Giddey REBOUND (Off:0 Def:2),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,85.0,2.0,2.0,0.0,,,,,,,,,,,,
88,PT05M09.00S,2025-12-28T01:22:29.1Z,1,REGULAR,turnover,lost ball,[],1630581,,,1610612741,16,15,2025-12-28T01:22:33Z,880000,False,,,0,,J. Giddey lost ball TURNOVER (2 TO),"[1630581, 1631260]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2.0,Green,1631260.0,,,,,,,,,
89,PT05M09.00S,2025-12-28T01:22:29.1Z,1,REGULAR,steal,,[],1631260,,,1610612749,16,15,2025-12-28T01:22:30Z,890000,False,,,0,,A. Green STEAL (1 STL),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
90,PT04M53.00S,2025-12-28T01:22:45.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628398,93.38042049934296,51.470588235294116,1610612749,16,17,2025-12-28T01:22:51Z,900000,False,7.0,10.0,1,right,K. Kuzma alley-oop Layup (2 PTS) (R. Rollins 3 AST),"[1628398, 1631157]",1610612749.0,MIL,alley-oop,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,1.22,Made,,,,,,,,,,2.0,R. Rollins,1631157.0,3.0,,,,,
92,PT04M53.00S,2025-12-28T01:22:49.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,16,17,2025-12-28T01:22:49Z,920000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M53.00S,2025-12-28T01:24:54.2Z,1,REGULAR,substitution,out,[],1630581,,,1610612741,16,17,2025-12-28T01:25:22Z,930000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M53.00S,2025-12-28T01:24:54.2Z,1,REGULAR,substitution,out,[],1641824,,,1610612741,16,17,2025-12-28T01:25:22Z,940000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M53.00S,2025-12-28T01:24:54.2Z,1,REGULAR,substitution,out,[],1630171,,,1610612741,16,17,2025-12-28T01:25:22Z,950000,False,,,0,,SUB out: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M53.00S,2025-12-28T01:24:54.2Z,1,REGULAR,substitution,out,[],1631260,,,1610612741,16,17,2025-12-28T01:25:22Z,960000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M53.00S,2025-12-28T01:24:54.2Z,1,REGULAR,substitution,in,[],1630245,,,1610612741,16,17,2025-12-28T01:25:22Z,970000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M53.00S,2025-12-28T01:24:54.2Z,1,REGULAR,substitution,in,[],1630200,,,1610612741,16,17,2025-12-28T01:25:22Z,980000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M53.00S,2025-12-28T01:24:54.2Z,1,REGULAR,substitution,in,[],1630188,,,1610612741,16,17,2025-12-28T01:25:22Z,990000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M53.00S,2025-12-28T01:24:54.2Z,1,REGULAR,substitution,in,[],1626171,,,1610612741,16,17,2025-12-28T01:25:22Z,1000000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M34.00S,2025-12-28T01:26:02.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628380,12.171484888304862,46.32352941176471,1610612741,16,17,2025-12-28T01:26:08Z,1010000,False,18.0,62.0,1,left,MISS Z. Collins 6' Hook,[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,6.46,Missed,,,,,,,,,,,,,,,,,,
102,PT04M31.00S,2025-12-28T01:26:05.9Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612749,16,17,2025-12-28T01:26:08Z,1020000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,101.0,1.0,1.0,0.0,,,,,,,,,,,,
103,PT04M25.00S,2025-12-28T01:26:11.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,93.11760840998686,47.549019607843135,1610612749,16,19,2025-12-28T01:32:27Z,1030000,False,-12.0,12.0,1,right,K. Kuzma driving Layup (4 PTS),[1628398],1610612749.0,MIL,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,,,,,,4.0,,,,,,,,
104,PT04M05.00S,2025-12-28T01:26:31.1Z,1,REGULAR,3pt,Jump Shot,[],1628380,5.995400788436268,3.6764705882352944,1610612741,16,19,2025-12-28T01:26:35Z,1040000,False,232.0,4.0,1,left,MISS Z. Collins 3PT,[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,,
105,PT04M02.00S,2025-12-28T01:26:34.1Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,16,19,2025-12-28T01:26:35Z,1050000,False,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,,,,,104.0,1.0,1.0,0.0,,,,,,,,,,,,
106,PT03M55.00S,2025-12-28T01:26:41.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,93.51182654402102,48.03921568627451,1610612749,16,21,2025-12-28T01:26:48Z,1060000,False,-10.0,8.0,1,right,K. Kuzma driving finger roll Layup (6 PTS),[1628398],1610612749.0,MIL,driving finger roll,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,,,,,,6.0,,,,,,,,
107,PT03M38.00S,2025-12-28T01:27:02.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,7.30946123521682,38.970588235294116,1610612741,18,21,2025-12-28T01:27:08Z,1070000,False,55.0,16.0,1,left,T. Jones driving bank Jump Shot (2 PTS),[1630200],1610612741.0,CHI,driving bank,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,5.74,Made,,,,,,,,,,2.0,,,,,,,,
108,PT03M38.00S,2025-12-28T01:27:05.5Z,1,REGULAR,foul,personal,['1freethrow'],1626167,,,1610612741,18,21,2025-12-28T01:27:10Z,1080000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (Jones 1 FT),"[1626167, 1630200]",1610612749.0,MIL,shooting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Jones,1630200.0
110,PT03M38.00S,2025-12-28T01:27:12.1Z,1,REGULAR,substitution,out,[],1626167,,,1610612741,18,21,2025-12-28T01:27:15Z,1100000,False,,,0,,SUB out: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M38.00S,2025-12-28T01:27:12.1Z,1,REGULAR,substitution,in,[],1630579,,,1610612741,18,21,2025-12-28T01:27:15Z,1110000,False,,,0,,SUB in: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M38.00S,2025-12-28T01:27:41.4Z,1,REGULAR,freethrow,1 of 1,[],1630200,,,1610612741,19,21,2025-12-28T01:27:41Z,1120000,False,,,0,,T. Jones Free Throw 1 of 1 (3 PTS),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
113,PT03M22.00S,2025-12-28T01:27:57.3Z,1,REGULAR,2pt,Jump Shot,[],1626171,93.9060446780552,13.480392156862745,1610612749,19,23,2025-12-28T01:28:02Z,1130000,False,-183.0,5.0,1,right,B. Portis 18' pullup Jump Shot (2 PTS) (K. Kuzma 1 AST),"[1626171, 1628398]",1610612749.0,MIL,pullup,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left,18.27,Made,,,,,,,,,,2.0,K. Kuzma,1628398.0,1.0,,,,,
115,PT03M07.00S,2025-12-28T01:28:12.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,6.915243101182654,52.450980392156865,1610612741,19,23,2025-12-28T01:28:17Z,1150000,False,-12.0,13.0,1,left,MISS T. Jones driving Layup,[1630200],1610612741.0,CHI,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.75,Missed,,,,,,,,,,,,,,,,,,
116,PT03M07.00S,2025-12-28T01:28:14.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,19,23,2025-12-28T01:28:14Z,1160000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,115.0,,,,,,,,,,,,,,,
118,PT03M00.00S,2025-12-28T01:28:35.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630245,32.276609724047304,48.529411764705884,1610612741,19,23,2025-12-28T01:28:42Z,1180000,False,7.0,251.0,1,left,MISS A. Dosunmu 25' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Center,25.1,Missed,,,,,,,,,,,,,,,,,,
119,PT02M58.00S,2025-12-28T01:28:37.0Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,19,23,2025-12-28T01:35:41Z,1190000,False,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,,,118.0,2.0,2.0,0.0,,,,,,,,,,,,
120,PT02M52.00S,2025-12-28T01:28:46.3Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628398,93.11760840998686,56.61764705882353,1610612749,19,23,2025-12-28T01:36:20Z,1200000,False,33.0,12.0,1,right,MISS K. Kuzma driving floating bank Shot,[1628398],1610612749.0,MIL,driving floating bank,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,3.53,Missed,,,,,,,,,,,,,,,,,,
121,PT02M51.00S,2025-12-28T01:28:47.3Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612741,19,23,2025-12-28T01:36:20Z,1210000,False,,,0,,Z. Collins REBOUND (Off:0 Def:2),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,120.0,2.0,2.0,0.0,,,,,,,,,,,,
122,PT02M40.00S,2025-12-28T01:28:55.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,6.783837056504599,51.9607843137255,1610612741,21,23,2025-12-28T01:29:06Z,1220000,False,-10.0,11.0,1,left,A. Dosunmu driving Layup (2 PTS) (T. Jones 1 AST),"[1630245, 1630200]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,,,,,,2.0,T. Jones,1630200.0,1.0,,,,,
124,PT02M28.00S,2025-12-28T01:29:06.8Z,1,REGULAR,2pt,Jump Shot,[],1626171,88.64980289093299,80.3921568627451,1610612749,21,23,2025-12-28T01:29:09Z,1240000,False,152.0,54.0,1,right,MISS B. Portis 16' pullup Shot,[1626171],1610612749.0,MIL,pullup,,,Portis,B. Portis,,,,,Mid-Range,16-24 Right,16.14,Missed,,,,,,,,,,,,,,,,,,
125,PT02M26.00S,2025-12-28T01:29:08.9Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612741,21,23,2025-12-28T01:29:08Z,1250000,False,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Mid-Range,16-24 Right,,,,,124.0,1.0,1.0,0.0,,,,,,,,,,,,
126,PT02M12.00S,2025-12-28T01:29:23.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,7.046649145860711,47.549019607843135,1610612741,21,23,2025-12-28T01:29:27Z,1260000,False,12.0,14.0,1,left,MISS A. Dosunmu driving finger roll Layup - blocked,"[1630245, 1628398]",1610612741.0,CHI,driving finger roll,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.84,Missed,Kuzma,1628398.0,,,,,,,,,,,,,,,,
127,PT02M12.00S,2025-12-28T01:29:23.3Z,1,REGULAR,block,,[],1628398,,,1610612741,21,23,2025-12-28T01:29:26Z,1270000,False,,,0,,K. Kuzma BLOCK (1 BLK),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
128,PT02M09.00S,2025-12-28T01:29:26.3Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,21,23,2025-12-28T01:29:27Z,1280000,False,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,126.0,3.0,3.0,0.0,,,,,,,,,,,,
129,PT02M02.00S,2025-12-28T01:29:33.3Z,1,REGULAR,3pt,Jump Shot,[],1631157,69.46452036793693,27.450980392156865,1610612749,21,23,2025-12-28T01:29:37Z,1290000,False,-113.0,235.0,1,right,MISS R. Rollins 26' 3PT,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,26.02,Missed,,,,,,,,,,,,,,,,,,
130,PT01M58.00S,2025-12-28T01:29:37.3Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612741,21,23,2025-12-28T01:29:37Z,1300000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,,129.0,1.0,1.0,0.0,,,,,,,,,,,,
131,PT01M49.00S,2025-12-28T01:29:46.8Z,1,REGULAR,3pt,Jump Shot,[],1628989,33.85348226018397,50.98039215686274,1610612741,24,23,2025-12-28T01:29:50Z,1310000,False,-5.0,266.0,1,left,K. Huerter 26' 3PT pullup (3 PTS),[1628989],1610612741.0,CHI,pullup,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,26.57,Made,,,,,,,,,,3.0,,,,,,,,
132,PT01M31.00S,2025-12-28T01:30:03.4Z,1,REGULAR,3pt,Jump Shot,[],203914,66.70499342969777,48.529411764705884,1610612749,24,23,2025-12-28T01:38:43Z,1320000,False,-7.0,260.0,1,right,MISS G. Harris 26' 3PT,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Center,26.06,Missed,,,,,,,,,,,,,,,,,,
133,PT01M27.00S,2025-12-28T01:30:07.4Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612741,24,23,2025-12-28T01:30:10Z,1330000,False,,,0,,J. Smith REBOUND (Off:0 Def:2),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,,,,,132.0,2.0,2.0,0.0,,,,,,,,,,,,
134,PT01M23.00S,2025-12-28T01:30:11.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,29.38567674113009,20.34313725490196,1610612741,24,23,2025-12-28T01:39:17Z,1340000,False,148.0,224.0,1,left,MISS K. Huerter 26' running 3PT,[1628989],1610612741.0,CHI,running,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,26.84,Missed,,,,,,,,,,,,,,,,,,
135,PT01M20.00S,2025-12-28T01:30:14.6Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,24,23,2025-12-28T01:30:16Z,1350000,False,,,0,,B. Portis REBOUND (Off:0 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,,,134.0,4.0,4.0,0.0,,,,,,,,,,,,
136,PT01M10.00S,2025-12-28T01:30:25.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,90.88370565045992,58.333333333333336,1610612749,24,25,2025-12-28T01:40:36Z,1360000,False,42.0,33.0,1,right,B. Portis driving bank Hook (4 PTS),[1626171],1610612749.0,MIL,driving bank,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,5.33,Made,,,,,,,,,,4.0,,,,,,,,
137,PT00M53.50S,2025-12-28T01:30:43.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,6.258212877792378,52.69607843137255,1610612741,26,25,2025-12-28T01:30:47Z,1370000,False,-13.0,6.0,1,left,K. Huerter driving finger roll Layup (5 PTS) (Z. Collins 1 AST),"[1628989, 1628380]",1610612741.0,CHI,driving finger roll,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,,,,,5.0,Z. Collins,1628380.0,1.0,,,,,
138,PT00M33.20S,2025-12-28T01:31:05.3Z,1,REGULAR,3pt,Jump Shot,[],1631157,68.01905387647832,29.901960784313726,1610612749,26,28,2025-12-28T01:31:09Z,1380000,False,-100.0,248.0,1,right,R. Rollins 26' 3PT pullup (9 PTS),[1631157],1610612749.0,MIL,pullup,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,26.77,Made,,,,,,,,,,9.0,,,,,,,,
140,PT00M27.10S,2025-12-28T01:31:16.0Z,1,REGULAR,3pt,Jump Shot,[],1630245,28.86005256241787,23.774509803921568,1610612741,26,28,2025-12-28T01:31:22Z,1390000,False,131.0,219.0,1,left,MISS A. Dosunmu 25' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,25.51,Missed,,,,,,,,,,,,,,,,,,
141,PT00M22.80S,2025-12-28T01:31:20.3Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612749,26,28,2025-12-28T01:31:22Z,1400000,False,,,0,,J. Sims REBOUND (Off:0 Def:1),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Right Center,,,,,140.0,1.0,1.0,0.0,,,,,,,,,,,,
142,PT00M08.90S,2025-12-28T01:31:35.5Z,1,REGULAR,foul,personal,[],1630200,,,1610612749,26,28,2025-12-28T01:31:42Z,1410000,False,,,0,,T. Jones take personal FOUL (1 PF),"[1630200, 1631157]",1610612741.0,CHI,take,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Rollins,1631157.0
145,PT00M04.20S,2025-12-28T01:32:08.7Z,1,REGULAR,3pt,Jump Shot,[],1628398,64.99671484888306,65.19607843137256,1610612749,26,28,2025-12-28T01:32:16Z,1430000,False,76.0,277.0,1,right,MISS K. Kuzma 28' 3PT,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,28.68,Missed,,,,,,,,,,,,,,,,,,
146,PT00M02.80S,2025-12-28T01:32:10.1Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,26,28,2025-12-28T01:43:37Z,1440000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Center,,,,,145.0,1.0,1.0,0.0,,,,,,,,,,,,
149,PT00M00.00S,2025-12-28T01:32:19.5Z,1,REGULAR,period,end,[],0,,,1610612741,26,28,2025-12-28T01:32:19Z,1470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2025-12-28T01:34:27.0Z,2,REGULAR,substitution,out,['startperiod'],1628380,,,1610612741,26,28,2025-12-28T01:34:45Z,1480000,False,,,0,,SUB out: Z. Collins,[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2025-12-28T01:34:27.0Z,2,REGULAR,substitution,out,['startperiod'],1630200,,,1610612741,26,28,2025-12-28T01:34:45Z,1490000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2025-12-28T01:34:27.0Z,2,REGULAR,substitution,out,['startperiod'],1631157,,,1610612741,26,28,2025-12-28T01:34:45Z,1500000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2025-12-28T01:34:27.0Z,2,REGULAR,substitution,in,['startperiod'],1629632,,,1610612741,26,28,2025-12-28T01:34:45Z,1510000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2025-12-28T01:34:27.0Z,2,REGULAR,substitution,in,['startperiod'],202696,,,1610612741,26,28,2025-12-28T01:34:45Z,1520000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2025-12-28T01:34:27.0Z,2,REGULAR,substitution,in,['startperiod'],1629645,,,1610612741,26,28,2025-12-28T01:34:45Z,1530000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-12-28T01:35:02.6Z,2,REGULAR,period,start,[],0,,,1610612749,26,28,2025-12-28T01:35:02Z,1540000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT11M45.00S,2025-12-28T01:35:16.7Z,2,REGULAR,3pt,Jump Shot,[],1626171,76.5604467805519,90.44117647058823,1610612749,26,28,2025-12-28T01:35:22Z,1550000,False,202.0,168.0,1,right,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,26.28,Missed,,,,,,,,,,,,,,,,,,
158,PT11M41.00S,2025-12-28T01:35:20.7Z,2,REGULAR,rebound,offensive,[],1630579,,,1610612749,26,28,2025-12-28T01:35:22Z,1560000,False,,,0,,J. Sims REBOUND (Off:1 Def:1),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Right Center,,,,,157.0,2.0,1.0,1.0,,,,,,,,,,,,
159,PT11M35.00S,2025-12-28T01:35:26.7Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1626171,94.69448094612353,86.27450980392157,1610612749,26,30,2025-12-28T01:35:32Z,1570000,False,181.0,-3.0,1,right,B. Portis 18' step back Jump Shot (6 PTS) (K. Kuzma 2 AST),"[1626171, 1628398]",1610612749.0,MIL,step back,,,Portis,B. Portis,,,,,Mid-Range,16-24 Right,18.14,Made,,,,,,,,,,6.0,K. Kuzma,1628398.0,2.0,,,,,
162,PT11M14.00S,2025-12-28T01:35:59.9Z,2,REGULAR,turnover,lost ball,[],202696,,,1610612741,26,30,2025-12-28T01:36:03Z,1600000,False,,,0,,N. Vučević lost ball TURNOVER (1 TO),"[202696, 1629645]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,Porter Jr.,1629645.0,,,,,,,,,
163,PT11M14.00S,2025-12-28T01:35:59.9Z,2,REGULAR,steal,,[],1629645,,,1610612749,26,30,2025-12-28T01:36:01Z,1610000,False,,,0,,K. Porter Jr. STEAL (1 STL),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
164,PT10M56.00S,2025-12-28T01:36:17.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626171,85.3646517739816,49.50980392156863,1610612749,26,30,2025-12-28T01:45:10Z,1620000,False,-2.0,85.0,1,right,MISS B. Portis 8' fadeaway Shot,[1626171],1610612749.0,MIL,fadeaway,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,8.51,Missed,,,,,,,,,,,,,,,,,,
165,PT10M55.00S,2025-12-28T01:36:18.3Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,26,30,2025-12-28T01:36:20Z,1630000,False,,,0,,J. Smith REBOUND (Off:0 Def:3),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,,164.0,3.0,3.0,0.0,,,,,,,,,,,,
166,PT10M52.00S,2025-12-28T01:36:22.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,29.77989487516426,19.11764705882353,1610612741,29,30,2025-12-28T01:45:57Z,1640000,False,154.0,227.0,1,left,C. White 27' 3PT running pullup (9 PTS),[1629632],1610612741.0,CHI,running pullup,,,White,C. White,,,,,Above the Break 3,24+ Right Center,27.49,Made,,,,,,,,,,9.0,,,,,,,,
167,PT10M33.00S,2025-12-28T01:36:40.1Z,2,REGULAR,2pt,Jump Shot,[],1626171,88.51839684625493,8.088235294117647,1610612749,29,30,2025-12-28T01:48:07Z,1650000,False,-210.0,55.0,1,right,MISS B. Portis 21' Jump Shot,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left,21.68,Missed,,,,,,,,,,,,,,,,,,
168,PT10M31.00S,2025-12-28T01:36:42.1Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,29,30,2025-12-28T01:36:44Z,1660000,False,,,0,,J. Smith REBOUND (Off:0 Def:4),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Left Corner 3,24+ Left,,,,,167.0,4.0,4.0,0.0,,,,,,,,,,,,
